순번_정류장ID,1-2800269,2-2805488,3-2807373,4-2800272,5-2803582,6-2803603,7-2803602,8-2800274,9-2803847,10-2803599,11-2804712,12-2800276,13-2800277,14-2803597,15-2806642,16-2804030,17-2800279,18-2804029,19-2800282,20-2806302,21-2804028,22-2804703,23-2804021,24-2806407,25-2804018,26-2806405,27-2804017,28-2804015,29-2804013,30-2804010,31-2804009,32-2804007,33-2804005,34-2804003,35-2804001,36-2803999,37-2804768,38-2803942,39-2803940,40-2806356,41-2804055,42-2804600,43-2806304,44-2800295,45-2804482,46-2800300,47-2805078,48-2800296,49-2800298
11-2804712,,,,,,,,,,,0,1.0100542835167436,1.0029424875760617,0.9928431937147508,0.9973661315114888,0.9976470179718173,0.9970138137364567,0.9968384519699881,0.9997801205430271,1.0016320753354422,1.0018813196030008,1.001945765280206,1.0004201585768433,1.0007679352173464,1.00070837934051,1.0000709788534874,1.0005394683229691,1.0008992142692206,1.001529961597839,1.0018288735020804,1.0014015682127437,1.0013926952415824,1.0009240035472282,1.0012523471667416,1.0013557141026892,1.082770255117602,1.2238979425275427,1.2151789497073537,1.1972779538404639,1.1926525733563702,1.180641023288476,1.1608057760621286,1.1558602128161826,1.246412774814346,1.3225718358371756,1.4329489834523224,1.5711985750906488,1.8490568047451983,1.8285300790989754
12-2800276,,,,,,,,,,,,0,0.9959408049220014,0.9880589190633801,0.995534339143586,0.9959969569004056,0.9956504830047581,0.9957527112502875,0.9990337567307291,1.001075400482806,1.00139414463661,1.0014838935935608,0.9998942223180413,1.0002908495980825,1.0002497110447595,0.9996135867639231,1.0001253675328667,1.000519742155166,1.001198228412885,1.001524584472039,1.001098224567211,1.0011001826852726,1.000628633257989,1.000976209716993,1.0010939521393991,1.0847933272044883,1.2307486397841716,1.221517019961551,1.2028234635014898,1.1976724405278614,1.1851428833517363,1.1643350283855818,1.1589633926480651,1.2520702761349216,1.330044113940684,1.4437208326265232,1.5861705805717863,1.8735303599154374,1.8523923117554095
13-2800277,,,,,,,,,,,,,0,0.984957926021413,0.9954644922921393,0.9960057267359879,0.9956159909067279,0.9957355864745241,0.9992801582375768,1.001444922388149,1.00174559910768,1.0018242953212193,1.0001263063139694,1.000530345121186,1.0004757735569987,0.9997929159110618,1.0003189064908586,1.000720994146283,1.0014146949299874,1.0017426919279024,1.0012887405523068,1.0012834478802486,1.0007879060746696,1.0011419479667156,1.0012564283481733,1.0878373771199685,1.2391662429836166,1.2289951437527864,1.2090879707704054,1.2036149909391438,1.1904736021886024,1.1685404767635543,1.162894534033141,1.258439471778413,1.3384956491797355,1.45575437915181,1.6027887114524966,1.900998447010962,1.8783077351002857
14-2803597,,,,,,,,,,,,,,0,1.003612037013383,1.0032783546563102,1.0002261651377284,0.9989801146066563,1.0029162057250585,1.0051355719159634,1.0050339887535624,1.0049438577296457,1.0027862857068217,1.0030640669172826,1.0028634653947794,1.001894649684631,1.0023652561502192,1.0027033993697951,1.003338060536437,1.0035926460953104,1.002980809075053,1.0029035230341516,1.0022840174555196,1.002619516074743,1.0026763758915536,1.0971949002260049,1.2641273582749617,1.2514501531238866,1.2277763048208685,1.2213116226867493,1.2059463082109905,1.180657848474744,1.1742008950190568,1.2764261941859538,1.362788667027144,1.489840763812704,1.6504107145696028,1.9795093604135787,1.952739993228794
15-2806642,,,,,,,,,,,,,,,0,1.0014038809508954,0.995953987291568,0.9953387129155763,1.0020356847374443,1.005300729909247,1.0051376372647955,1.005011368607897,1.0022196232870935,1.0026228688453542,1.0024025709515678,1.0012620905870238,1.001875829053561,1.0023120214367123,1.0030917009499194,1.0034047708376155,1.0027116809355918,1.0026361000322872,1.0019452082963698,1.0023385084317458,1.0024170359711908,1.1096298865418321,1.301896679104646,1.2848169163031429,1.2547835793972208,1.2466797511023489,1.227702270659519,1.1971292553279431,1.1894263681655168,1.3018917787983417,1.3977093945212544,1.5399121606025725,1.7217958482382385,2.1007699974798975,2.066991894137375
16-2804030,,,,,,,,,,,,,,,,0,0.9943752801515349,0.9945668012657876,1.0020955938689384,1.005604048863382,1.0053761809310091,1.0052239380405004,1.0022643764800603,1.0026830168745362,1.002448592777974,1.0012562154744342,1.0018936793965867,1.0023442002859793,1.003146753239353,1.003465570010335,1.0027485943987287,1.0026691506665182,1.0019589208265023,1.0023610947926278,1.0024402414070288,1.1120836000964884,1.3096408671862065,1.2915779661782878,1.260164403595664,1.2517098348226812,1.2319682031407035,1.2002992222113655,1.1923418222972237,1.3068313005175343,1.4045348258304673,1.5497877090754544,1.7360156183579467,2.125337191955146,2.090040338753728
17-2800279,,,,,,,,,,,,,,,,,0,0.9947168859937993,1.0058525464382058,1.0097298733210474,1.008495685528428,1.0080002923326061,1.0041075782644204,1.004399280850881,1.0039755252346867,1.002404746138031,1.0030402375299272,1.0034636101318595,1.0042597361137742,1.0045308540122873,1.0036525569361998,1.0035154684484815,1.0026856350394142,1.003093290909543,1.0031373428789878,1.123010007779503,1.3416136174672109,1.3193201025213002,1.2821065448200004,1.2720095721408726,1.2491278448574858,1.2131433099513493,1.2040251592721534,1.3263326991478745,1.43125085339786,1.58805466790316,1.791130244588051,2.221114137705343,2.1796257457066446
18-2804029,,,,,,,,,,,,,,,,,,0,1.0077274740933233,1.0141071853555987,1.0106270740405003,1.0095878181527351,1.003868693301954,1.0043008536022175,1.003754905370274,1.001797243691105,1.0026493837622137,1.003201588323648,1.0041798892810037,1.0045052884493462,1.0034906052581631,1.0033434158780812,1.002411196971303,1.0028856712999972,1.0029484727553015,1.1380090552558488,1.3901277813615232,1.360501330361813,1.3136729474594757,1.3013966544135345,1.2734904413553676,1.2304773745705067,1.2199461046292117,1.353315213140969,1.4688727396414767,1.6434548383093226,1.872345351293948,2.3664561444879184,2.3146026183805364
19-2800282,,,,,,,,,,,,,,,,,,,0,1.0216790705871188,1.0121866889716729,1.0103826416125192,1.0024952847889974,1.0033272256336523,1.0027817804289747,1.0006042920346871,1.0017566783684888,1.0024941785843287,1.0036976209149029,1.0041113260951748,1.0030251032920816,1.0028951503314858,1.0019090999279663,1.0024527255126128,1.0025509036160027,1.15005513545495,1.4291779159680054,1.3927153883901127,1.3377319381567008,1.3237267233811674,1.2917236473351443,1.243096078871734,1.231375519034355,1.3729018952179695,1.4963209660741377,1.6840798271711106,1.9326655851943235,2.477617188137134,2.417099396940198
20-2806302,,,,,,,,,,,,,,,,,,,,0,1.0043226080259042,1.0040311150262289,0.9942896042732872,0.9975528621022015,0.9978694298064161,0.9963071888198481,0.9982937766906617,0.9995852669047921,1.0013742783987467,1.0020961557002062,1.001124027666333,1.0011260737917942,1.000200332434688,1.0008865923607315,1.0011094580120905,1.0378288437376524,1.2927760004487614,1.2708264989521167,1.2339673723933722,1.224481216312936,1.2028795271617752,1.1699236274975031,1.1620066761986545,1.296704571797267,1.413525391365966,1.590762352034761,1.8244850055323443,2.3344376668540368,2.2818488795787824
21-2804028,,,,,,,,,,,,,,,,,,,,,0,1.0034153491482973,0.9835737275574764,0.9934062941419999,0.9949164746691701,0.9936894382243304,0.9966927028358314,0.998523815920751,1.0008288862499934,1.0017382188292963,1.0006752168933406,1.0007159466528992,0.9997200838283533,1.0005118481833797,1.0007878917266875,1.000425999310464,1.0870849453416822,1.0847420319267718,1.0739568026973665,1.0713691115121378,1.0652946443424227,1.055083864836828,1.053124535648888,1.1748376978805017,1.2791683770327187,1.4366061893566806,1.6426992749015588,2.08773789017684,2.0470938635559905
22-2804703,,,,,,,,,,,,,,,,,,,,,,0,0.9632777405865859,0.9893190041918164,0.9925674293715683,0.9919099564095334,0.9957260322559742,0.9979434291040241,1.0005808653756931,1.00159967803256,1.000479921754529,1.0005410848751748,0.9995041200123708,1.0003537831164884,1.0006572247423176,1.0002895904758446,1.0020751658319451,1.0071781634329986,1.006194656498022,1.0062503917688252,1.0057931374649296,1.0050455230995283,1.0051636986609764,1.1214317035483437,1.220886229749766,1.3701352066872223,1.5640305124243958,1.9826329698166638,1.9477606401186098
23-2804021,,,,,,,,,,,,,,,,,,,,,,,0,1.0066300765554559,1.003415489541523,0.9981450044526231,1.001034172947369,1.0024926731962183,1.0044405918379846,1.004103395024379,1.002534397596672,1.0023998887425454,1.0011089854822384,1.001891618106321,1.0020709336922027,1.0015622590763633,1.0015344694353934,1.0014232891371304,1.00113353179692,1.0013869196778697,1.0013572261955936,1.0012768576127584,1.0015709710185918,1.072865211844631,1.1675429521671095,1.3094247467552655,1.4930407276788356,1.88783670095881,1.8576516415246567
24-2806407,,,,,,,,,,,,,,,,,,,,,,,,0,0.9993711457319051,0.994011289316624,0.9992082885451355,1.0014756049186833,1.0040369753893712,1.0037202551954236,1.002015731362142,1.0019221573612473,1.0005562519915145,1.0014543570410803,1.0016913691579639,1.0011801662055249,1.0011967273066924,1.0011121143130868,1.0008482453128795,1.0011258695848453,1.0011194134110735,1.0010738083955941,1.0013882434335353,1.0100284573319824,1.0993019684344996,1.232686289027606,1.4047575279667315,1.773322870337256,1.7477902977170179
25-2804018,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9906243029757646,0.9991512182222215,1.0019871402930907,1.0048379906945644,1.0043162763595603,1.0023117171958429,1.0021737277811054,1.0006587076912716,1.0016190475578346,1.001855784686427,1.0012954868744341,1.0012982520978144,1.0011987919351935,1.0009116681115824,1.00119805093406,1.0011843059983454,1.0011267365477066,1.0014478624422758,1.010326315094803,1.1022223782032716,1.2399504685604452,1.418386401220837,1.8030389036493515,1.7755173083432485
26-2806405,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.009763461863771,1.0090885779765053,1.010139919993803,1.0081079737875316,1.0048272604469244,1.0043094007515143,1.0022490985320518,1.003194747313675,1.0032740087227028,1.002492773516885,1.002328267107234,1.0021054769659328,1.0016638485965261,1.0019361158713187,1.001844929675188,1.0016699730098406,1.0019789564630839,1.0112379065916937,1.1076337185552205,1.2528714068634754,1.4424235011445241,1.8555943518377394,1.82439904193506
27-2804017,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0084079328137927,1.0102995935053711,1.0076334483829146,1.0037947879041804,1.0033579598570403,1.001152874620229,1.0023401972475692,1.0025413052189733,1.0017726068227186,1.001703250846396,1.0015390328622118,1.0011584628629708,1.0014711790153756,1.0014259623430435,1.0013190357296626,1.0016594137977688,1.01129482860361,1.111600069954747,1.2634307779305989,1.4628756901401057,1.9019549906572404,1.867297507617993
28-2804015,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0116931467868153,1.0073267637195182,1.0025887047976039,1.0023011055135647,0.9999254225736618,1.0014415891804538,1.0018017338035696,1.0010496129683644,1.0010938848065283,1.000995384087816,1.000680373196905,1.0010370622853808,1.0010393950692185,1.0010005677451899,1.0013732104510888,1.0114097344241553,1.1159204657972122,1.2749084108986686,1.4852244052602497,1.9533076485348717,1.9146137875168114
29-2804013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0022517990965243,0.9975800318052962,0.9985775703623201,0.9964191767639334,0.9988615656694029,0.9997596192682535,0.9992031364418005,0.9996021883644769,0.9997074286575485,0.9995973374375227,1.000047552760999,1.0001734352335991,1.000306158246853,1.0007428148452882,1.01139354722318,1.1222008949820053,1.2920354187124319,1.5190946061193655,2.032981047515246,1.9875933707621387
30-2804010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9933815187829129,0.996675474993294,0.9944085298186407,0.9979248609276061,0.999220728038848,0.9986682521268553,0.9992371577462092,0.9994134874950567,0.9993520336820226,0.9998562029638939,1.00001719695444,1.0001908473524577,1.000659108904942,1.011865851945778,1.128759532769942,1.3092205731665676,1.5529871459831623,2.113909272235015,2.0612361472770604
31-2804009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0011509958469915,0.9950476125885896,0.9999417228271686,1.0010689202808032,0.9999507282899531,1.0002973288834156,1.000303265031715,1.0000363387360705,1.0005484953588446,1.0006229201138306,1.0006710512874915,1.0011378651642002,1.012993662763248,1.137529778648721,1.3315346386251126,1.5970343753929779,2.2211764750516507,2.1580971472081742
32-2804007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9898903436430025,0.9993549050893905,1.001042985082555,0.9996898560244368,1.0001660871724822,1.0002000208218396,0.9999336491304005,1.0004970318945567,1.0005848868911649,1.0006446025951332,1.001137025629996,1.013550476847537,1.1443577169522676,1.3496559843874951,1.633677230264834,2.3136500330726384,2.2408590511734245
33-2804005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0121226536335353,1.007295022773033,1.0030833225829006,1.002451495057796,1.001936208097114,1.0011626393618671,1.0016897952866095,1.0015813711929706,1.001389310638043,1.0018576373767938,1.0149445725911557,1.1540867452606889,1.3746304450136928,1.6842056394544418,2.444094252090856,2.3565584927098637
34-2804003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0038624361716055,0.999961578920871,1.0005414992941575,1.0004831914494265,1.0000692699672593,1.0007410154493348,1.0007992551670508,1.0008085292676179,1.001345771436934,1.0150734574582068,1.1610395974122798,1.394296801815986,1.725723506502186,2.556937488342115,2.4555176984378435
35-2804001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9962749911769327,0.9992650450828267,0.9996351376790511,0.9994497760374791,1.000283230702208,1.0004423733968333,1.0005569808984087,1.0011559642426668,1.0158430275830421,1.172666957237639,1.4265472509026593,1.7944067686637861,2.7505190839642752,2.6231469970035715
36-2803999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0013171550158855,1.0008502394561454,1.0001130143565904,1.001019633509713,1.0010284660702264,1.000965885105456,1.0015793624017397,1.0173765977462395,1.1876578244818805,1.4677870041868217,1.8838251660094019,3.017248767357657,2.8497788696730635
37-2804768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.000329371669303,0.9995860920747849,1.000910778625164,1.0009540035314546,1.000909355812914,1.001617577539424,1.0194471735230493,1.2139943927475538,1.5435065540719906,2.0559930823512693,3.590970590795491,3.320523516881519
38-2803942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9991063381249905,1.0011945280795915,1.0011418653512378,1.0003382402682393,1.001220439899214,1.0008208435707404,1.001020768039953,1.2295249013829113,1.615147414693581,2.6897816452858736,2.545173963816357
39-2803940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.007668566376711,1.0029178968039756,1.0007768225871363,1.0018551358292693,1.0012445505654946,1.0014427737198404,1.001864818552861,1.1217468606555114,1.7982465532242724,1.7460100584903426
40-2806356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0010572948708834,0.9998827476175749,1.0012318314384034,1.0006880214473834,1.0009661943822266,1.0014806650863146,1.0006731612709847,1.5953331592294333,1.5593178841350266
41-2804055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9993009819939698,1.0012976237229156,1.0005830557923319,1.0009440453923484,1.0015668388930945,1.0006071316311862,1.1906449444536802,1.1815019585418225
42-2804600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9979231868938603,0.998191663166715,0.9995760878204732,1.0010083906415805,0.9996741798941369,1.0626425031404385,1.2150994448300012
43-2806304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9983902866933344,1.0003006321744174,1.0018821456734246,1.0000283288194456,1.0715514974584446,1.2475113140110654
44-2800295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0030783298566823,1.0040479414561065,1.000643964779563,1.0882759076991313,1.3104652018505316
45-2804482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0047692203638752,0.9997941435191481,1.1041700084467279,1.375126094136445
46-2800300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9953949335725576,1.13744117213312,1.5211486197682738
47-2805078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.2239595259010088,1.9442148192148194
48-2800296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0190031686220777
49-2800298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
