순번_정류장ID,1-2800700,2-2800737,3-2800757,4-2800748,5-2800721,6-2805438,7-2801574,8-2801188,9-2801430,10-2801166,11-2801394,12-2801178,13-2801179,14-2801424,15-2801401,16-2801380,17-2803502,18-2807466,19-2803415,20-2805157,21-2805159,22-2805161,23-2805168,24-2805163,25-2805165,26-2803466,27-2803486,28-2803483
11-2801394,,,,,,,,,,,0,1.0064979516936607,1.0021791336518888,1.001794444731475,1.0032817958301596,1.0015834091459976,1.2780433325887872,1.1645101521319356,1.1125033865224507,1.0988505365180172,1.0959213302707251,1.0938789882838789,1.0913578215882827,1.0885340511653425,1.0879431424211692,1.0856321528170996,1.0794993782828552,1.0765108451205438
12-2801178,,,,,,,,,,,,0,0.9959909205134088,0.9980104341674773,1.0016018870691459,0.9998251880510691,1.110945673922246,1.0665752176736336,1.0467216762141596,1.0402599690587402,1.0395587529375756,1.0388267796479402,1.037777616378552,1.036588624184776,1.0367799685934402,1.0353903880838775,1.0329809790258158,1.0319996722306308
13-2801179,,,,,,,,,,,,,0,1.000596159156961,1.004820727655893,1.0011011214577412,1.1208577084388527,1.0701121549653647,1.0483837877600577,1.0416029643350813,1.0408306153588884,1.0399503174604663,1.0387986880811606,1.0374558863244747,1.0379084946816741,1.0363300359152883,1.0338361630366977,1.0328368069894611
14-2801424,,,,,,,,,,,,,,0,1.0064575940666858,1.000507602501096,1.128898841396326,1.0726828661995764,1.049457464367352,1.0423990200950992,1.0416805248341632,1.0408596129320584,1.0395639079869679,1.0382635152641535,1.0385267244934744,1.037040817234102,1.034447435489831,1.0332849969823232
15-2801401,,,,,,,,,,,,,,,0,0.9946137214632903,1.1404240494045021,1.0759922154489727,1.050897439854814,1.0434632721923274,1.0426290315595281,1.0417612375382035,1.0403080544772525,1.0389982459948484,1.0393025287385873,1.037717728449231,1.0350547135398473,1.0337586384974489
16-2801380,,,,,,,,,,,,,,,,0,1.1450098483400768,1.0742991100259305,1.0487845841620684,1.0414474271239338,1.040559244337141,1.0397164955833462,1.0383719543457952,1.0370343372439448,1.0374329142032943,1.035932585679783,1.0331165639088598,1.032039111246688
17-2803502,,,,,,,,,,,,,,,,,0,0.9985104050895803,1.0016425714937345,0.9991127004702564,1.0003279292378597,1.0007629444888866,1.0002550069399134,1.0001474662503085,1.0015146243810518,1.0004242719425742,1.0006037614866197,1.0010175354816497
18-2807466,,,,,,,,,,,,,,,,,,0,1.0042895882673337,0.9993590744306255,1.0014574086858579,1.0018468801758034,1.0011279345261341,1.000913277324398,1.002779116753741,1.001342459573531,1.00138420792897,1.0018115441396718
19-2803415,,,,,,,,,,,,,,,,,,,0,0.9866616982795443,0.9959129260467746,0.9980520456081966,0.9967856626108207,0.9969367575150353,1.0012441190824795,0.9982307640559466,0.9992249669851001,1.000223992963503
20-2805157,,,,,,,,,,,,,,,,,,,,0,1.0214341055144212,1.0171294703609777,1.008876256678223,1.005868839959942,1.0122262032409501,1.0058102666303848,1.0045071191083126,1.0049381308109477
21-2805159,,,,,,,,,,,,,,,,,,,,,0,1.0065763194609272,0.9973808436701813,0.9975565786570229,1.0078198081426275,1.0001634657548997,1.0010123272757423,1.0021977188166464
22-2805161,,,,,,,,,,,,,,,,,,,,,,0,0.9883653627903457,0.993717237062798,1.0082199192186785,0.9985379016002884,1.0002765259564506,1.0017454438474152
23-2805168,,,,,,,,,,,,,,,,,,,,,,,0,0.9978236851007362,1.0179448101430006,1.0020846440673046,1.0021330505778312,1.0033212406338763
24-2805163,,,,,,,,,,,,,,,,,,,,,,,,0,1.053424717156485,1.00562988491302,1.0032313232255659,1.004317818383179
25-2805165,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9629074448291723,0.9947513475217795,0.9986911186740581
26-2803466,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.002172730472625,1.0039521449285798
27-2803486,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9997040713269553
28-2803483,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
