순번_정류장ID,29-2802897,30-2802895,31-2802894,32-2802874,33-2802868,34-2802856,35-2802842,36-2802811,37-2802177,38-2802393,39-2802399,40-2802456,41-2802509,42-2802365,43-2804851,44-2802597,45-2802591,46-2802590,47-2803623,48-2805059,49-2805006,50-2805879,51-2803771,52-2803767,53-2803768,54-2803522
39-2802399,,,,,,,,,,,0,1.0059245050156185,1.003176139819301,1.0033993415438687,1.0055295151337353,1.0049449149159866,1.0059256484592143,1.0015979066670115,1.01351438248148,1.0152665463353037,1.0293297934433507,1.131852930386481,1.1211916149515946,1.2576136539878544,1.2768966947441545,1.345073431882366
40-2802456,,,,,,,,,,,,0,0.9979102986531507,1.0017353383095113,1.0053570544083905,1.0046700781485391,1.0057205499993263,1.0003436055322636,1.0035114333550634,1.0077294928276888,1.0080840796613626,1.080535222082523,1.0938569108678713,1.2957862980190342,1.320163224743012,1.400456946296221
41-2802509,,,,,,,,,,,,,0,1.0037407033227284,1.0075602241352188,1.0055662243414245,1.006925578256913,1.0009238326907448,1.0044400532170104,1.008662972449054,1.0093161364873524,1.0891097156866203,1.1031058421279172,1.3261938432755234,1.3497022009239221,1.437629902839483
42-2802365,,,,,,,,,,,,,,0,1.012505251147473,1.006844796498156,1.008252618616158,1.0001428454756647,1.0049364308863964,1.0102321678714492,1.0109176862778837,1.0971738643846896,1.125013292220774,1.4041203826777724,1.4232124262291077,1.5314782315506126
43-2804851,,,,,,,,,,,,,,,0,1.0015690409120728,1.0042555972973346,0.9930996890524151,1.0005685959225576,1.0084996679469729,1.0095294886586683,1.0101734141681995,1.1473724881285225,1.4929314449597593,1.5026372337951206,1.6335612250546767
44-2802597,,,,,,,,,,,,,,,,0,1.0167159229821694,0.9722758671347292,1.0000692344401778,1.0140942287810422,1.0148410577819935,1.0145991056271095,1.223102478585978,1.796930966578795,1.7453055693534376,1.9481034948788825
45-2802591,,,,,,,,,,,,,,,,,0,0.8884733083985038,0.9910270498517013,1.0133775906010867,1.014436398421981,1.0142635393305093,1.2561548365417177,1.9504667375744023,1.8520692355235646,2.0898193308571376
46-2802590,,,,,,,,,,,,,,,,,,0,1.0325118436001686,1.0306766339152196,1.0277651322044956,1.0245503946176737,1.2860625079658685,2.065705321186102,1.7978087950983273,2.0351358120245013
47-2803623,,,,,,,,,,,,,,,,,,,0,0.9999652317736888,1.0062590321686284,1.0090379905121734,1.346967321193115,2.4461413680620243,1.7879328890447796,1.8405398803201354
48-2805059,,,,,,,,,,,,,,,,,,,,0,1.008735583084152,1.015486020839235,1.0051135324947649,1.4632419131214187,1.27660367271225,1.3540997536006911
49-2805006,,,,,,,,,,,,,,,,,,,,,0,1.0053576549902947,0.9965029165913626,1.2267400437856544,1.131847640957938,1.2187172535308104
50-2805879,,,,,,,,,,,,,,,,,,,,,,0,0.9846596064625557,1.0094422881013687,0.9981930020933715,1.1040892560502427
51-2803771,,,,,,,,,,,,,,,,,,,,,,,0,1.0274293932232852,1.0018896137788353,1.1321514548302996
52-2803767,,,,,,,,,,,,,,,,,,,,,,,,0,0.983724362554154,1.073698783294969
53-2803768,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9858046130554813
54-2803522,,,,,,,,,,,,,,,,,,,,,,,,,,0
