순번_정류장ID,1-2800269,2-2804581,3-2804582,4-2800267,5-2804034,6-2804035,7-2804037,8-2804039,9-2804041,10-2804589,11-2804043,12-2804591,13-2804045,14-2804048,15-2804593,16-2804049,17-2804595,18-2804052,19-2804053,20-2804597,21-2804603,22-2804054,23-2804600,24-2804057,25-2800292,26-2804599,27-2804063,28-2804061,29-2804059
11-2804043,,,,,,,,,,,0,1.0171622872129618,1.0071648423418955,1.0116831302433944,1.0073095186196834,1.006422497277648,1.005375787276013,1.0053928553254288,1.0041835871038869,1.0393672646966297,1.0355010358465693,1.0344247921967107,1.031248289418668,1.0314137665470104,1.0303751722300547,1.0289523258765945,1.028050404781992,1.0282286857226486,1.0273766766414567
12-2804591,,,,,,,,,,,,0,0.9962431006090052,1.0069271617370406,1.0013939432431436,1.003242589627267,1.0025479529096735,1.0029796699051179,1.0021413572453068,1.0420929278264655,1.037458089081324,1.0361689606026139,1.0324636994031977,1.0325623779401636,1.0313997642919102,1.029809693323889,1.0287894284439705,1.0289584819560709,1.02802438887169
13-2804045,,,,,,,,,,,,,0,1.0054821178536677,0.9940851188048503,1.0016355756719413,1.001111186208174,1.0019025584544967,1.0011999680170367,1.0479461302815896,1.0418689165392727,1.0401670187773917,1.0354710257721875,1.0353542401231817,1.0339855581368083,1.0321095796399598,1.0308601552053944,1.0309732294486356,1.029906000660028
14-2804048,,,,,,,,,,,,,,0,0.9815679613548396,1.0008792328392107,1.000477475125294,1.0014876366693157,1.000844156431044,1.05138630468662,1.0444081112838064,1.0424514170704933,1.0371626596507073,1.0369058509012745,1.0354214987685613,1.0333849617437931,1.032004101437295,1.0320806417537378,1.0309411720921748
15-2804593,,,,,,,,,,,,,,,0,1.0050900757732573,1.0033518302505322,1.0038365912812381,1.002421700943578,1.0569463433670252,1.0486716332280255,1.046335212924493,1.0401725114602123,1.039652890835028,1.038010380877566,1.0357476920614521,1.034162618346999,1.0341608850579997,1.032922997570837
16-2804049,,,,,,,,,,,,,,,,0,0.9993515883904897,1.0023601833938343,1.000818201118673,1.0867772603538526,1.0683552308708,1.0633891185936701,1.0517589368848932,1.0498391445800206,1.047319931203352,1.0438530152133505,1.041261410515787,1.0409291381514463,1.0392015795477716
17-2804595,,,,,,,,,,,,,,,,,0,1.0055137106004426,1.0013365796426208,1.1159256946011336,1.0852099703997102,1.0774196182514597,1.0605427673698087,1.0572567514709064,1.054042133499006,1.0496306912199973,1.0462375838552755,1.0456104230099343,1.0435335757532103
18-2804052,,,,,,,,,,,,,,,,,,0,0.9992113789245812,1.1674283318121343,1.1094251624112457,1.0964220640990499,1.0710172669603921,1.0656921625031843,1.0615318031168466,1.0558679463177034,1.051440041874298,1.0504358251893473,1.0479332161970574
19-2804053,,,,,,,,,,,,,,,,,,,0,1.136077229897682,1.0405372374409443,1.0333242397149827,1.0219573690167005,1.0243169399606145,1.02168203560064,1.0186469892884078,1.0175799414533675,1.0187795955174628,1.0171866772696994
20-2804597,,,,,,,,,,,,,,,,,,,,0,1.0010473320410929,1.0036150560713235,1.0019780215754195,1.0090124603756854,1.0073113306164139,1.0057178882102535,1.0062776410261762,1.0084497395084573,1.007270171614254
21-2804603,,,,,,,,,,,,,,,,,,,,,0,1.0095925206613485,1.0025199444881794,1.0122179445727206,1.0095599424473596,1.0071318283647428,1.0075981023594835,1.0101394783339868,1.008602552564523
22-2804054,,,,,,,,,,,,,,,,,,,,,,0,1.0001607970586508,1.012766676822785,1.0095540028698766,1.0067639923075349,1.0073554970859646,1.010198942109829,1.0085022771022114
23-2804600,,,,,,,,,,,,,,,,,,,,,,,0,1.0285824533057333,1.0170857565156681,1.009591052692552,1.0096930926692969,1.0135371835865288,1.0107768924034524
24-2804057,,,,,,,,,,,,,,,,,,,,,,,,0,0.9876081597538174,0.9916888071394508,0.999820598405484,1.007414906582469,1.004492195595899
25-2800292,,,,,,,,,,,,,,,,,,,,,,,,,0,0.994061280200997,1.0029479259054073,1.0111516042719004,1.007187499339724
26-2804599,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.009939728946755,1.0193591541618394,1.0121557750853942
27-2804063,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0196095393967735,1.0057426560932405
28-2804061,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.985358661245476
29-2804059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
