순번_정류장ID,1-2800648,2-2800328,3-2800640,4-2800634,5-2800624,6-2800619,7-2806214,8-2806242,9-2806244,10-2801157,11-2801155,12-2801151,13-2801145,14-2806923,15-2806925,16-2801129,17-2806922,18-2801115,19-2801098,20-2801070,21-2801041,22-2801025,23-2801029,24-2801014,25-2801002,26-2800973,27-2800961,28-2800957,29-2800953,30-2800950,31-2800945,32-2800942,33-2800937,34-2800935,35-2800931,36-2800930,37-2800932,38-2806921,39-2806896,40-2800875,41-2800826,42-2800919,43-2800914,44-2800911,45-2800904,46-2800889
11-2801155,,,,,,,,,,,0,1.0035453065729636,1.0002443718117116,0.9971822924692364,1.0005593659005438,1.002315358411455,0.9984704983537774,1.0003123274625445,1.0001638311517558,1.0286070373454266,1.0262902352047576,1.02265319112272,1.0224733867788147,1.0220605854804812,1.0216443050624453,1.0188782351637309,1.0184085716734288,1.0188113545142417,1.0172410779361143,1.0168312869589626,1.0700284653355598,1.1175615190509756,1.1101822647798403,1.1065117671173612,1.1364293774834573,1.162400259699964,1.17285272782367,1.1811959156207321,1.1630752369117727,1.2434971010166487,1.2708875396270403,1.2541352168559914,1.2408502659706495,1.235939561591871,1.2214571429907326,1.2130024462431959
12-2801151,,,,,,,,,,,,0,0.9983520026271843,0.9949163758125465,0.9997968720070916,1.0020762063492388,0.9976122146856478,0.9998624477495871,1.0001774441337523,1.0314511030380868,1.028557113530708,1.0243138202492432,1.0240136592342803,1.0234679088422158,1.0229585961509002,1.0199062074676206,1.0193546407650258,1.0195342932350482,1.0180568394319138,1.0175940940702055,1.0739120534544715,1.1240937261737283,1.1159159292259768,1.111838686150908,1.143066651152862,1.1704675771822972,1.181724730740511,1.189189474287982,1.1695940872290138,1.253585918994523,1.2821376748557476,1.264342129640958,1.2494951026408916,1.2443814428724647,1.2290021147304775,1.2200766624487553
13-2801145,,,,,,,,,,,,,0,0.9892828999211978,1.0009565845437767,1.0039886865597398,0.9973034732236903,1.000346596868048,1.000129759858115,1.0309584686614608,1.0275527271312115,1.022731871814122,1.022500734564591,1.021989230299278,1.02148411421741,1.0184397133155227,1.0179046054221237,1.0179084111996541,1.0163298928435363,1.015886805924976,1.078320102365551,1.1337698761118085,1.1241229478658008,1.1193163079425295,1.1571170498464614,1.1874276581786893,1.1985518341490733,1.2063065198923077,1.1832943152190558,1.2743952516414063,1.3050291892492587,1.2841172648502293,1.2675872693089436,1.2613623642286442,1.2438278644382637,1.2335139464953444
14-2806923,,,,,,,,,,,,,,0,1.0121165119265538,1.010687523094714,1.00005062846805,1.0030348335708121,1.0022573334355198,1.0376727767666887,1.0331419801932715,1.0267949552958746,1.0262048320696882,1.0253327389328724,1.024592008183604,1.0209894432507967,1.0202542830203225,1.019908299340788,1.0183795825772228,1.0175738937248306,1.0849113563698043,1.1439502597386562,1.1331731918799468,1.1276591262523294,1.1681063597862797,1.199666867417908,1.21173393207515,1.2188648666108068,1.1931049838091412,1.2889410367819456,1.3211412880824835,1.2986701321832173,1.2799255255226853,1.2733180877080343,1.2543813319699368,1.2428368433844796
15-2806925,,,,,,,,,,,,,,,0,1.0093870016459399,0.9933127256341426,0.9999411736393731,0.9997123705768874,1.0441468334461017,1.0369324244237286,1.0289303641812104,1.0280641024684574,1.026914913090823,1.0259925056933399,1.0215597610109355,1.0210182131702854,1.0211892076264717,1.0191941833219291,1.0185461244607608,1.0910192895818978,1.155033088656632,1.1423113678444354,1.1359685886573765,1.1793001434141583,1.212896731354457,1.2255324321010028,1.2319325617372254,1.2027881906359454,1.3047882824798356,1.338814400186176,1.3133739509106617,1.2927518657396115,1.2855099282481108,1.2650028224703904,1.2524321932004319
16-2801129,,,,,,,,,,,,,,,,0,0.9677881888513283,0.9942906275694314,0.9958836334850584,0.992326113321279,0.9959332043292044,0.9958239394258823,0.9983231728779197,1.0001345403282533,1.000961984396128,0.9989413360741121,0.9996772160851841,1.000772566561534,0.9999157137886097,0.9999094205415319,1.07803517232115,1.1473945027223764,1.1343971317775117,1.128022540390574,1.1938446418180133,1.2299957647750288,1.2432990882085795,1.2494225277209552,1.2156507047744882,1.3248708020993964,1.3614254694673695,1.332102055568407,1.3092217169480669,1.3011425865505402,1.2783530308582296,1.2642804128467717
17-2806922,,,,,,,,,,,,,,,,,0,1.007546127378849,1.0036983561190573,0.9971463629773892,1.0000482090724734,0.9988953655131216,1.0013220509944416,1.00297302003998,1.003663491383924,1.00152000342536,1.002108956403944,1.0031728306113272,1.0015041218754535,1.002004934494818,1.0850833579466512,1.1587312027829748,1.143968237360157,1.1367274345851306,1.2061013608251259,1.2440142773057778,1.2577162793898973,1.262748660867912,1.2258110545110235,1.3398294869774967,1.377960317153943,1.3465607181829051,1.3215712693677018,1.3130823115280745,1.2881751505233066,1.2733050594812638
18-2801115,,,,,,,,,,,,,,,,,,0,0.9956705919965897,0.9884422730256833,0.9958943226631611,0.9957492262730019,0.9992035200277216,1.0014823351347977,1.0024341342944054,0.9996902834254653,1.000528807961568,1.0018199502571945,1.0003712164678964,1.0006683148449478,1.094389502704913,1.1766170001034466,1.1585019007165973,1.1496661482118364,1.2264678024899864,1.2678030689002016,1.2822666855357552,1.2856923856177545,1.242536305404895,1.3657765406778428,1.4071857993130303,1.3703492552393193,1.3426314132578565,1.3327546598972795,1.3044813622205518,1.2882345277821465
19-2801098,,,,,,,,,,,,,,,,,,,0,0.9797957273976149,0.9960045500497141,0.9957713435177062,1.0000537489922063,1.0026495872359362,1.0036490168841092,1.0007944513554983,1.001634036127658,1.003024576108768,1.0013231174399988,1.0015896675295484,1.1056630094276367,1.19655255538649,1.1745168097092047,1.1638402838787358,1.2217871402530507,1.2657045749231604,1.2811914862482066,1.285261581085653,1.2394332521819076,1.3693051247741048,1.4125564936189765,1.374038122451194,1.3443067529585169,1.3339642478124902,1.305153908337994,1.287868535068682
20-2801070,,,,,,,,,,,,,,,,,,,,0,1.0076582173387765,1.0009722431074446,1.005163748077408,1.0072667449680628,1.0078677097780067,1.003813404287847,1.0044117848199952,1.0057855539140064,1.0036922737068825,1.0038117614382285,1.0909713302747592,1.1892336425006065,1.1665716549229357,1.1557760270407602,1.1473781982826758,1.1934087067662889,1.2050163475957252,1.215503432298308,1.1817410548479124,1.3140228887770238,1.3576592154566773,1.3240514240717784,1.2985198307242045,1.289313999984212,1.2642531323052495,1.2494230408024853
21-2801041,,,,,,,,,,,,,,,,,,,,,0,0.995439620576432,1.003815181170804,1.0071137506405508,1.0079360704913636,1.0028521879538184,1.0037138409818722,1.0054145717599485,1.0029758485308624,1.0031760107090992,1.1048955365281232,1.2182472425751607,1.1886556069490184,1.1747774813106335,1.1640773629477958,1.2150407319956709,1.215331904307976,1.225779993849289,1.1876307328308344,1.3407844677655243,1.387828646123937,1.348829928934334,1.3191164005836116,1.308869622337619,1.280398673929042,1.2634674203305305
22-2801025,,,,,,,,,,,,,,,,,,,,,,0,1.0195991767452866,1.0175618257683696,1.0160724339248668,1.0060611716829442,1.0066180560925777,1.008554229355055,1.005082417946266,1.0051069370262689,1.0055033760675798,1.124052246768405,1.1053125521982232,1.0972779933148407,1.0914976576792905,1.1479051757163017,1.151388670763985,1.1690078897762852,1.1397345667295424,1.298112366192144,1.3475278243253708,1.3111098876644658,1.28326540663359,1.2738213117089257,1.2477903680063707,1.2326659805699045
23-2801029,,,,,,,,,,,,,,,,,,,,,,,0,1.0157191945376505,1.0142107719065057,1.0006914250003325,1.0026224186682728,1.006339618047412,1.002553416477467,1.0028945503121507,1.0035952657801286,1.0023011049283945,1.0007367150636841,1.0013429133051295,1.0023242649989716,1.0079131731117645,1.0174843884224136,1.047362970067714,1.0412080413512856,1.1885166823893232,1.23604517180161,1.2121472036909895,1.193952060783063,1.1879366384348733,1.1708279934171777,1.1612257291896801
24-2801014,,,,,,,,,,,,,,,,,,,,,,,,0,1.0120962035920686,0.9933149620348525,0.9981911851699042,1.0025159631543514,0.9984530429261347,0.9994707438506745,1.0007499909447115,0.9998480075088827,0.9984833150304389,0.9993595771905133,1.000596693549871,1.0068344609753672,1.0172818322260515,1.0494835206907127,1.042538201513425,1.1995412388247513,1.2501591236962113,1.2233325709003706,1.2031684753335323,1.196037586431944,1.1773421595912203,1.1671010382220828
25-2801002,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9861971451656344,0.9955601980140862,1.001518528355486,0.996813623673407,0.9982903671827208,0.9999333523522963,0.9991138878062132,0.9977481303679883,0.9987697755865238,1.0001524035853588,1.0064693736555645,1.0176222367377545,1.0516662524226665,1.0439586241322252,1.208746234444716,1.261835544656191,1.2325149484159392,1.2109676184390885,1.2032873632668097,1.1832051062771736,1.1718140141436177
26-2800973,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0089997846731207,1.015195392752546,1.0032968881412951,1.0038077551419355,1.0049003604443083,1.0024657719240408,1.0001273377027395,1.0010575657720702,1.0024368297966568,0.9991092063964324,1.0028605098389238,1.003801887640197,1.0058035385294783,1.2223831370930942,1.2803434829236373,1.246710710940765,1.2218781111196202,1.2135252631528044,1.1910689829800316,1.1782218828945579
27-2800961,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.025369749841123,0.9990731405899379,1.0013876097501073,1.003520470500528,1.0010239761692818,0.9986406853830626,0.9999049788530119,1.0015923323767653,0.9979931890352489,1.0022193636263927,1.0033502613982135,1.0055884736695664,1.2382196707420843,1.3004530805045114,1.2620263834223475,1.2341386990635284,1.2248354097672263,1.19998321797484,1.185875786392283
28-2800957,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.97752902057769,0.9919031924555461,0.9978905269032229,0.9972479900358646,0.995607641065606,0.9974377466160137,0.9995717801919504,0.9959758551307847,1.0006478702612849,1.0021221870650099,1.0047439655260122,1.2482870986308061,1.3134439379754541,1.2713089067858603,1.241395631551676,1.2314714717130648,1.2050779561178957,1.1904181160100094
29-2800953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0053113664345934,1.007228189940769,1.001851378517101,0.9985141964627983,1.0001070933052403,1.0021218546926525,0.997799009320295,1.0027357529786043,1.003918665328607,1.006239770601261,1.2648762042719233,1.3339921470753118,1.2871029159684635,1.2539767970995002,1.2427406652192325,1.2139366615062024,1.1985429023140952
30-2800950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.009080432787725,1.0006965636194771,0.9970982448116044,0.9992329519399925,1.0016697060473518,0.9969084753034461,1.0024591899876596,1.0037999172870915,1.006297887812436,1.28311536347084,1.357048962673601,1.3038736158205642,1.266984366290337,1.2549415986618349,1.2233135058977405,1.2062505024121288
31-2800945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9962728163320458,0.9938086526532566,0.9971648808442803,1.000399110605815,0.9952078999212125,1.001634111953968,1.0032911072247053,1.006105143731418,1.3046060330677751,1.3842872594999351,1.3232219562132128,1.281745026037007,1.2683416971452932,1.2334235698618052,1.214461441224687
32-2800942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.991135850796491,0.9977552077317724,1.0023874085900588,0.9948243786466333,1.0032934603900396,1.004859076712532,1.0075909723412773,1.3584328541949142,1.4518771987120833,1.3691205305478769,1.3160262208779598,1.2992605016736938,1.2563697700878715,1.233534836859645
33-2800937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.008107978977544,1.011378974525449,0.9966578432920091,1.0081464855632134,1.0084189098743381,1.0102546080739903,1.4288873764594394,1.5400265457154145,1.4267159856166358,1.3575801810566746,1.3363423231757403,1.2827713067672364,1.2558350079772629
34-2800935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.014795187696791,0.9913269981937732,1.0081596776068,1.008480699572262,1.0105017451453755,1.4876771822268384,1.614125197009712,1.4705820079429264,1.3876930795280222,1.362780004364214,1.3014313360543084,1.2704483826728732
35-2800931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9724467598352825,1.0049204926338764,1.0069956719702913,1.0099684781894607,1.5607079362314864,1.7063693636473252,1.523215286236988,1.4225683554598458,1.3930792429705536,1.3218331883355823,1.2861559007507983
36-2800930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0550518977536794,1.0212553776221343,1.016820685874113,1.2971915454612257,1.4355839165936006,1.3279581608193507,1.2669581959413103,1.2489383800325076,1.2055209068727524,1.1839861856401945
37-2800932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.00438233202186,1.0100119672220942,1.050033467202142,1.1746379347396319,1.1358292815018656,1.112163917834533,1.1050950695084674,1.0885065379760743,1.0810573518189848
38-2806921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0119710164335616,1.007392795824107,1.0012995418178454,1.0020032343488063,1.0014714328010015,1.0014251400522107,1.0026211557374736,1.0046360688930198
39-2806896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9985916594945622,0.9877446524621608,0.9948534577418497,0.9960716767080409,0.9965430820001375,0.9993516598105764,1.0024530681716946
40-2800875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9666068399183733,0.9926284463553098,0.9951513050916827,0.9958923754320814,0.9995201101894358,1.0031603771186108
41-2800826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.997599413715364,0.998337976446752,0.9987229765042936,1.001856707228384,1.0054145683324942
42-2800919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9991578414976585,0.9996193604913337,1.0036317497184117,1.0078424379877733
43-2800914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0007923495602462,1.0063214753649017,1.0065509298793858
44-2800911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0080242209466892,1.0064827302890764
45-2800904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0069621481721125
46-2800889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
