순번_정류장ID,111-2807319,112-2800392,113-2805529,114-2805839,115-2805561,116-2805340,117-2805841,118-2805450,119-2806913,120-2805580,121-2805332,122-2805742,123-2805229,124-2805231,125-2805400,126-2805038,127-2804895,128-2805573,129-2807280,130-2805024,131-2806658,132-2803657,133-2806659,134-2800560,135-2803766,136-2804993,137-2807092,138-2800385,139-2800536,140-2807212,141-2803764,142-2800530,143-2800523,144-2800519,145-2800517,146-2800515,147-2805304,148-2800498,149-2800497,150-2800493,151-2800344,152-2800481,153-2805944,154-2803595,155-2800468,156-2800465,157-2800462,158-2800460,159-2800453,160-2800458,161-2800330,162-2800473,163-2800476,164-2800487,165-2805285,166-2800490,167-2807090,168-2807094,169-2800023,170-2800054,171-2806660,172-2805419,173-2805722,174-2805399,175-2800034,176-2800047,177-2804479,178-2804480,179-2804481,180-2803585,181-2803586,182-2805219,183-2800057,184-2800006,185-2806651,186-2806649,187-2806648,188-2806645,189-2806643,190-2804538,191-2804536,192-2804065,193-2800297,194-2800261,195-2803997,196-2800290,197-2800289,198-2803934,199-2806662,200-2800286,201-2803932,202-2803596,203-2800283,204-2800281,205-2800280,206-2800278,207-2806663,208-2804031,209-2800260,210-2800275,211-2804713,212-2803598,213-2803600,214-2800273,215-2803601,216-2804331,217-2803581,218-2800271,219-2807150
121-2805332,,,,,,,,,,,0,1.0265973275976368,1.0100112445137654,1.0006074833116319,0.9988524173439265,1.0016784793773057,1.004237332000983,1.0035048861220324,0.9974450104001179,1.0125631855825974,1.0134713364880366,1.0224127250841482,1.0211760274541746,1.3237001511348596,1.364981662252419,1.3380291039161507,1.3226960233749336,1.304848060858611,1.2699325105288792,1.2495281312608537,1.3268776012689345,1.3334878244884836,1.3193428984515132,1.307508773151978,1.2998556190571116,1.292711670017907,1.2672016812782658,1.2360942104595862,1.2282913454224105,1.2154643678486097,1.2099770611927319,1.2048449209023662,1.1992841782061792,1.1938565215990478,1.1887970984176612,1.1853751145441764,1.180158552357793,1.176392535278687,1.1699698488768997,1.1657437306235636,1.1628746450258678,1.1590697929992992,1.1561658379847854,1.150189157682953,1.14697031429052,1.1445670572478492,1.1428783730409253,1.1770554433882554,1.2437764060210175,1.2174917884645038,1.213800219727455,1.206534165860522,1.20167298712683,1.1959086191415158,1.1941656913305663,1.1751720432067037,1.1735487309075519,1.171147772568875,1.1683972844596602,1.1643761906953483,1.158563441238571,1.156806632120761,1.1504802101352496,1.1464342461854242,1.137262035227414,1.12997295757198,1.127801518330534,1.1242758995671964,1.1220953257290596,1.1201438300698479,1.1180824406376988,1.1176565705971881,1.1348002493131717,1.133781577429527,1.1332628060461505,1.1334785562304024,1.1559423520904366,1.1560882187137311,1.154533256470735,1.1506380207867555,1.1468704066661752,1.1459164443684322,1.1421460717281193,1.140070913628466,1.1381701247155112,1.136133620927128,1.1358282690943975,1.1733296734446006,1.2024583161337092,1.2011598564465535,1.1996367909788104,1.198619777182911,1.2222044137667811,1.2477358166940047,1.2594203952366843,1.2695588894304097,1.2845390323728185,1.312966471436852,1.3667415928130635
122-2805742,,,,,,,,,,,,0,0.9834563766304222,0.9836942557915686,0.9896361748294797,0.9947346685090809,0.9991644150437378,0.9988612226155736,0.9929981991003141,1.0105953215291643,1.0117816223834892,1.0216971019065642,1.0203987772143295,1.3501347879190806,1.3946082262908428,1.36313413221525,1.3453207543346777,1.324840831752271,1.2852971260580681,1.2624609510942582,1.344581917814311,1.3514623050876822,1.3354742648069071,1.3223819873472598,1.3139587913634443,1.3060777964917376,1.2783437973927056,1.2446150313666777,1.236369103703593,1.2223485163216599,1.2164456371747154,1.2109678471357994,1.2051631225251558,1.199264319434171,1.194036117678811,1.1904800835111613,1.1848666551699556,1.180885429904305,1.1741136780489596,1.1696585675118294,1.1666352012106147,1.1627250876858988,1.1596823584722922,1.1534130850042392,1.1499583807725233,1.147360050933982,1.1457284633442208,1.1801620172746008,1.2485710750631371,1.2210859965795844,1.217337897623951,1.2098066041817446,1.2047143574703674,1.1988911043408985,1.1968710838397303,1.1773781390284872,1.1757019120181784,1.173389935426033,1.1703608779483121,1.1664314195378618,1.1603706429540388,1.1583854619749554,1.1521788609627388,1.1478546889847228,1.138681775042667,1.131123782385916,1.1288721849971406,1.1253883442318338,1.1230942520215115,1.1211397267572203,1.1189085301583963,1.1185396614972816,1.135855418151733,1.1348196316805967,1.1343125031478531,1.1344838003588915,1.157278468532307,1.157344688346925,1.1556311185844823,1.1517666323447155,1.1480611100517677,1.1469976166922788,1.1432255111795089,1.1410020653181665,1.1391264152619194,1.1371156239127027,1.1366634670339204,1.174610205432297,1.203882706291551,1.2025343159745558,1.2010174447798012,1.2000753627223681,1.2238746820914999,1.2495191910828574,1.2615071668080529,1.271776536740234,1.2867045268392248,1.3154440500797926,1.3699844761514435
123-2805229,,,,,,,,,,,,,0,0.9838571599326763,0.9912540043618832,0.997111280321119,1.0025386348738436,1.0017527919229177,0.9944970561835057,1.0132009270133258,1.0142582328518857,1.024549358690734,1.022951064525486,1.3717114047199102,1.4183925667612585,1.3832641041878626,1.3634562781779795,1.3408812285928398,1.2976899139496674,1.2729506447872974,1.3586341557043158,1.3656806771226726,1.348426812422211,1.334358767527837,1.3253409027484309,1.3168876844294106,1.2873080225461522,1.2515763621130018,1.242740729129317,1.2281616960206807,1.2218009975085053,1.2160599699921986,1.209979860271215,1.2038098120460394,1.198372014010555,1.1946294586883215,1.1887989222173674,1.1846546566911655,1.177618780796438,1.1729891929534173,1.1699445740548922,1.1658824839213846,1.162641969324746,1.156239566514326,1.1526661427354465,1.149893695930985,1.1480974514950255,1.182925534509432,1.2525105496205489,1.2243764233434726,1.2203153384232885,1.2128579694666295,1.2074331334072372,1.2013393165387862,1.199141369780714,1.1793438527458924,1.1776258168307556,1.1750591388197447,1.1721262616905301,1.1679711989612902,1.1620388111819082,1.1599712531052508,1.1535600932529544,1.1493690442745375,1.1397508929330948,1.1321577470832855,1.1298358514473004,1.1263045468763757,1.1240474320484253,1.1219613363739365,1.1198040624081056,1.1193605807090075,1.1370228735526224,1.1358379937787084,1.1352123806649168,1.1354705708002888,1.1583167338312195,1.1583716276828846,1.1567358685508444,1.1528196936764221,1.1489430657545703,1.1478668199612185,1.1440813962146394,1.14192407819778,1.139993211641547,1.1379592673525076,1.1374734678968343,1.1756633149431368,1.2051375107744724,1.2037742258252466,1.2022088845496592,1.2012865139391933,1.2253187358663622,1.250994640549947,1.2629913948819695,1.2732904813106556,1.2884440976619445,1.317367579485137,1.3721206245852346
124-2805231,,,,,,,,,,,,,,0,0.9958316089989264,1.0030024424460071,1.0074443979212335,1.0056437734567727,0.9958467006953473,1.017985116964101,1.0187078150968465,1.0285509369837735,1.0264574060575984,1.4081707828508978,1.458485396564613,1.4167810002637737,1.3934299272420891,1.367181617502173,1.3177053201010718,1.289743962174004,1.3805358809557555,1.3878356675005077,1.368496060842174,1.3528328230242626,1.3428476690458933,1.3334657659295397,1.3009171325483777,1.2620097942091195,1.2526282255495378,1.2367991144784378,1.230064773714974,1.2237715225894084,1.217388589194797,1.210789469988376,1.204900753150208,1.2009841272469517,1.1946998563601237,1.1903027997821964,1.1829639019257103,1.178061724009461,1.1747361192385453,1.1703476827487915,1.1670418146001775,1.160303376614318,1.156551773012327,1.15372812313511,1.1518849172019159,1.1870949394722812,1.2579516758265927,1.2285204113069628,1.224538752182522,1.2167925476800232,1.2113150313658263,1.2048778065590147,1.2024157569211298,1.1820653011485847,1.1804472736728537,1.1777532868289966,1.1747342431793568,1.1704604060109427,1.1643124502914104,1.1621930574114248,1.1555681231039565,1.1510855996741238,1.1415343288895636,1.1336518896385601,1.1313912315107122,1.1277853105745348,1.1254420384247052,1.123208166501237,1.121045186138304,1.1205898485825738,1.1384166456284361,1.1371772722874174,1.1365917049577128,1.1368665104220677,1.1599020275012721,1.1599393131405782,1.1583060072707327,1.1543145562843045,1.150462828426073,1.149303550216731,1.14544952971232,1.1431689127378284,1.1412592987374761,1.1391911176233451,1.1386686500000736,1.177174703469052,1.2068696295022596,1.2055467670467905,1.2038934963890704,1.2028347915847146,1.2270367369330597,1.2531278680868307,1.2651341600949282,1.2757244961746608,1.2909510782311342,1.320109961096353,1.3755018132519172
125-2805400,,,,,,,,,,,,,,,0,1.0212748610127345,1.0196907842574943,1.0130110547422189,0.9958521466034724,1.0050644263983577,1.0076958034449217,1.0353936528338714,1.0322173200715805,1.2158263765696964,1.2679656387289007,1.2442180076952003,1.231420120177848,1.2164341945050572,1.1878483484717381,1.252665450297362,1.4211772990148062,1.4289160160444332,1.4053662309200128,1.3865217506140883,1.3746254422971054,1.3634156679281686,1.325111469530129,1.280191260225941,1.269351720931627,1.2516553295640092,1.2439911768170477,1.237075659597617,1.229774050889681,1.2224072084103885,1.2160519928209426,1.2114907566184612,1.2047182618576813,1.1998679407204023,1.1916945185045893,1.1863168509228992,1.182566260066188,1.1779766025830092,1.1743903297965494,1.1669667769019307,1.1629062778312076,1.1598487261455002,1.15769903272572,1.193961926101237,1.267434731595861,1.235954316107734,1.231804699963144,1.2231152942679884,1.217605364258866,1.2108725661839206,1.2080097486056602,1.186549621557548,1.1844495543844997,1.1817456037914391,1.1787478257905417,1.1743319153417842,1.1677611352597694,1.1655580711482152,1.1588454754483213,1.1542057935278862,1.1441113764748618,1.1360684759257256,1.1334999053618504,1.129928259581772,1.1275051710302642,1.1252703215019557,1.123075669628647,1.1226004766829853,1.140492938689657,1.1393242363743608,1.1387635002368588,1.138911827738351,1.1623123571073664,1.1624250412474866,1.160572547199939,1.1565300857702943,1.1525387397306472,1.1514104837924122,1.1472959420120876,1.1451139885036263,1.1431450582216172,1.1409936923883865,1.1405743320429111,1.1795438593568965,1.2097168994002885,1.2083280405356804,1.2066302545847092,1.2056068353677112,1.230149983654397,1.25642560926215,1.268773757195402,1.2792854339620967,1.294840247886092,1.3244766297981196,1.380548506159249
126-2805038,,,,,,,,,,,,,,,,0,1.018572543715444,1.0095592241937132,0.9908980052272421,1.002479345556756,1.0058548737419792,1.036655253133104,1.0330886994917459,1.1046332585608343,1.1563550232958573,1.1429790733885479,1.136263301186687,1.127810397781785,1.1113876915297725,1.2619463303706726,1.4384688994793609,1.4463947592551398,1.4208768482029859,1.4005638383323862,1.3877936173105743,1.3757521994789563,1.3348681388865387,1.287320751476379,1.2759219085423967,1.2572071824027795,1.2491583913348867,1.2420780159035036,1.2344494545926574,1.226628938336035,1.2200351211993516,1.215263972371403,1.2083721796081899,1.2032195085626531,1.1948719858740937,1.189303223240147,1.1855292302708134,1.1806742685271552,1.1768755698360798,1.1693199661755136,1.1651377649470271,1.1619886193282551,1.1598424316993234,1.1961986069014436,1.270911229439584,1.238543765875464,1.2340707602519088,1.2255595534490984,1.2197832030995766,1.2129120436266936,1.2098186059440847,1.1880301426753548,1.1860565486927135,1.1834685426760447,1.1802529992575082,1.1756051213326228,1.1689809999416914,1.1668434925697673,1.1599768342564012,1.1551721164128272,1.1450662814721253,1.1367216091906347,1.134276628717487,1.1305141731387645,1.128064394676121,1.1258414456851724,1.1236244760441203,1.1231429848246297,1.1411775171753051,1.14013640022105,1.1393537834720189,1.139562296468106,1.163141763818418,1.1632799514484649,1.1614756839177451,1.157320059071465,1.1532230873209257,1.1519880547299315,1.1480526273011062,1.1457891132764833,1.1437383927686455,1.1415674971492806,1.1410857118064397,1.1803181536732321,1.210495833786196,1.2091898098896074,1.207507492458461,1.2064438958258108,1.2311499737870815,1.2575716683725386,1.2700231564486013,1.2806289636075954,1.2962746207116562,1.3260151679194014,1.3825413782167888
127-2804895,,,,,,,,,,,,,,,,,0,0.9913285654273223,0.9749959415639781,0.9874234017564245,0.9943299017143401,1.0387352503914808,1.0344620167180052,1.0231958993743366,1.0232690767738004,1.0212092646806905,1.0212163760868964,1.0200599144134876,1.062822627712723,1.276330718552379,1.4655226952201938,1.4737182026079112,1.4449722299752161,1.4222714974326276,1.408089235312877,1.394707976772261,1.3497106150770863,1.2980400074924445,1.2859536070728705,1.2657247502062936,1.2570736108898504,1.2495140479436877,1.2413853651214641,1.2330749752377252,1.226249110421368,1.2211474614466111,1.213629877165272,1.2084462800811882,1.199537851350316,1.1936816373834296,1.1896051583842067,1.1845132118027522,1.1806523323502682,1.1726523307180765,1.1682918938714044,1.165008716955667,1.1627397152008525,1.1997755451411345,1.2759690735367075,1.2425656263472853,1.2381026149244874,1.2291370764740546,1.2230294390425187,1.2160921643206029,1.2127351689870736,1.1902920884648858,1.1881483605121264,1.1854418494509757,1.1822045487082575,1.1775021769361151,1.1707262830648402,1.16864244495167,1.1613854214456922,1.156569353618227,1.1461839069790893,1.137854485739861,1.1353657091775728,1.1315775581253442,1.129084277781922,1.1268592734624885,1.1245011532981075,1.12400989562296,1.1422349785942356,1.141142546778689,1.1403714312758302,1.1406015500269229,1.1643914092310264,1.164342351749871,1.1626150925995495,1.1583290180172754,1.1542399180669953,1.1531155069820278,1.1490267459158292,1.1467037188702405,1.1445915386256877,1.142451561450922,1.1420220664408074,1.1814610410433017,1.212000397313266,1.210611981771853,1.2089369482712558,1.207827630350833,1.2326304517623605,1.2594629346187716,1.2718832293401698,1.2825763897326252,1.2983526840141082,1.3283094866674898,1.3854069552630395
128-2805573,,,,,,,,,,,,,,,,,,0,0.9673758000384316,0.9851665408824605,0.9939091063719494,0.9972212058527383,0.9980769685040318,1.0010229111879034,1.0025922165054582,1.0021819609561267,1.0032193488337284,1.0031473214089819,1.0483099884064857,1.2655778391275403,1.4589499411155582,1.4674243650706094,1.4383573992281196,1.4154618436421902,1.4011800141888757,1.3877442230304697,1.342681179061287,1.2912124967533671,1.2790255557242638,1.2593020870915308,1.2506124830561256,1.2431466228734636,1.2351268591687623,1.2269317249734044,1.2200419080155789,1.2152008707732882,1.2077718669940527,1.2025525105375354,1.1937950473746237,1.1880526617412508,1.184169396770558,1.1792898163094427,1.1753864784895098,1.1675492285731044,1.163277379874174,1.1600672646140302,1.157812674994922,1.1957009640389051,1.2723803099873499,1.238934539438342,1.2345804851016207,1.2256197826452522,1.2198538186326795,1.2127551577901576,1.2096075373004989,1.187317799348939,1.1853742328648884,1.1827490120275395,1.1793259624645092,1.1747797481637168,1.1680766923738661,1.1660138955075738,1.1588841962342744,1.154136629094032,1.143872907755867,1.135680828293318,1.1332224623833211,1.1293642961988584,1.1270165070531086,1.124712951139506,1.1224167827232268,1.1219372607822269,1.1401893470986046,1.1390720929927705,1.1384362672211177,1.1386942200723653,1.1625433905581257,1.1625508061258614,1.1608025379199587,1.1566185445795791,1.1525592104602747,1.1513481449116307,1.1472634773042811,1.1449861623955033,1.1430193056364428,1.1407779522559147,1.1402941104120985,1.1798846171063329,1.2105594948770544,1.2091440722963704,1.2074764932313424,1.2063708870637668,1.231329434587453,1.2580607295354307,1.2705434857076257,1.2813653162256808,1.2970415492942915,1.327252772519697,1.3842750491355142
129-2807280,,,,,,,,,,,,,,,,,,,0,1.0270420722107698,1.026070538275985,1.0099872363798739,1.008915240639095,1.0072601771269483,1.0086057737813534,1.0075591520345228,1.0084133086751434,1.0079673954718147,1.0581734717475593,1.306306422254036,1.5326801406705959,1.5416380679311257,1.503228722421488,1.4735590830394492,1.4553296168652092,1.4381623256955995,1.3818863602542877,1.3194974087093314,1.3050575096528492,1.2819157363958857,1.2718219078537008,1.262785735174465,1.2534944245426995,1.244211648159727,1.2365460623784263,1.2305817277093096,1.2224902164184834,1.2164349152923186,1.2066912884804428,1.2000969924475375,1.1958446698386387,1.190244981563054,1.186031443494613,1.177309256616927,1.1724764742378575,1.1690207360183562,1.1664257499380215,1.2049142843327392,1.2849145958158412,1.248823290518126,1.2442238313096319,1.23471377473756,1.2283641286687976,1.220771482007484,1.2170970111801962,1.1932175209935592,1.1911378788826184,1.1884164007973548,1.18491214269261,1.1799431928632098,1.172875548774836,1.1706045545941408,1.1633072201039527,1.1583405035319114,1.1474059998525057,1.1388147432158398,1.1362518388763454,1.1324712153355,1.1298683410491603,1.1275819357749133,1.1252344668435377,1.1245857229159848,1.1431510223654857,1.1420657505817242,1.1413342245368387,1.1415204482997958,1.165799700314575,1.1657328141283785,1.1640265471887905,1.1594834529800804,1.1552889838432407,1.1542334650515764,1.150072196506741,1.1476634320631243,1.1454660914971537,1.1433062670156249,1.1427466000631603,1.1829701493833358,1.2140304126377814,1.2125726523693225,1.2108841164219546,1.209746337870187,1.2349649474447697,1.2622629407654118,1.2750558669573875,1.2858141629984137,1.3019657153259476,1.3324754704305737,1.3906958823136875
130-2805024,,,,,,,,,,,,,,,,,,,,0,1.0250389068222017,1.0032926384155272,1.003406915042257,1.0044485710571762,1.0061368290625652,1.005269254188712,1.0063297869156087,1.0060121139451805,1.0591188520943013,1.3224464993890042,1.5657032457861797,1.5748858480869408,1.5315836952529112,1.4984494586342012,1.478234437010985,1.4592138268655044,1.397519114902165,1.3300991626222782,1.3148657537331865,1.2900164456871455,1.2790729491870907,1.2698569873844272,1.2600206995172747,1.2500582408050074,1.2418605766245807,1.2358518306515127,1.2272370794041607,1.2210336561584099,1.2107144404997285,1.2039564637669073,1.1992733695271611,1.1935602481405956,1.1891864604930718,1.180131120262346,1.175228855875079,1.1714420761214521,1.1687317506215966,1.2077053304994767,1.2896712074883905,1.2523083582558343,1.2473253872089398,1.237547048386147,1.2309544846793374,1.2232506122566789,1.2192831090046532,1.195013305611596,1.192943091670486,1.1899328055372986,1.1865324912548796,1.1814129348664015,1.1742149535863287,1.1720083134264585,1.1643332974632183,1.1592365100335198,1.1483209728652646,1.1396073841104957,1.1371679633713923,1.133025219001308,1.1305419172186246,1.1281894150381446,1.1257786911968415,1.1252292756863949,1.1440026271082095,1.1428310681090066,1.142045967827646,1.1421882210347278,1.1666092055288353,1.166567860108806,1.164734803871921,1.1603473999900962,1.1561032142381025,1.1548367744137202,1.1506332346394468,1.148296941008248,1.1461668956092483,1.143892591062422,1.1433877340169454,1.1838015833089082,1.2151598485752204,1.2135881532276591,1.211913044103459,1.2107955250127995,1.2362773199344737,1.2637625556914984,1.276401238252088,1.2873726044604343,1.3036368630812105,1.3344376115583998,1.3929713337612573
131-2806658,,,,,,,,,,,,,,,,,,,,,0,0.9975615543265984,0.9991070322358608,1.0026478115772692,1.0046349623260282,1.0038698316863426,1.0050988723051812,1.004858751686192,1.060964999179465,1.3407467459582705,1.6026950197301753,1.6120561606022894,1.5630493141300847,1.525927230386717,1.5034470125548636,1.4823194832572997,1.414543974694237,1.3415813118824356,1.325264948166962,1.298785594511869,1.2872985338189624,1.2771518123953554,1.266917526098774,1.2563978729095737,1.24779072024825,1.241420784626608,1.2322560185599045,1.225757841448417,1.2151078801791753,1.2080468719894042,1.2032833034069883,1.1970806989128542,1.1926565655855625,1.183247610999951,1.1781636594804086,1.174342451798562,1.1715010568285533,1.2108172443171512,1.294145098879574,1.2555479547967,1.250433731884023,1.2405488288547801,1.2335493920671299,1.22588795058379,1.2214017481112567,1.1969999467313603,1.194818330183817,1.1917473569989998,1.1879906445995203,1.1831140928112232,1.1756705204078124,1.17326822062049,1.1655663360792163,1.1605685648893853,1.1492934529742072,1.1404966753293302,1.1379818273688662,1.1338251401300783,1.131307200887873,1.1288124797627557,1.1264110563920198,1.1259621344794581,1.1447565171312233,1.1435350561789153,1.1427686697363382,1.1429014079668123,1.1675308218292952,1.167586133261799,1.1657652174406925,1.1612515203212876,1.1568569772864203,1.1556097363438713,1.1513595921991702,1.1490001932336926,1.1468447190937148,1.1445774697248359,1.1440065707827436,1.1847571779778863,1.2161800441137984,1.214691146814538,1.2128668927574775,1.2118353432772901,1.237441820276513,1.264999004412332,1.2778580379706919,1.2889014476978384,1.305165392021004,1.3363583944835538,1.3952272899862197
132-2803657,,,,,,,,,,,,,,,,,,,,,,0,1.0038500317412897,1.0051741867386303,1.0076878034434682,1.0061863602485803,1.0076068584423776,1.0070384781040271,1.0773734883759012,1.4453095804440546,1.8149416481905496,1.8241204363133068,1.737492980754505,1.6752000891041934,1.6388483782236376,1.6050068474525536,1.5020601459442426,1.3989156010562112,1.376662481236044,1.3420535004238436,1.3268442599128087,1.313791596836974,1.3004843828804105,1.2873877611791569,1.2769539205837215,1.2685946183044896,1.257444185584889,1.2496453236567946,1.2365723989003325,1.2280450885042762,1.222172348501258,1.2148941414886294,1.2095469872203757,1.1985776787666031,1.1926308164157662,1.1881629700602079,1.1848027713954976,1.2258684591702527,1.314867981076451,1.2713289678326607,1.265517813595763,1.2543995988727736,1.2465320408465586,1.237870975389694,1.2326192531588402,1.2055407861589433,1.2031979745258714,1.1998648584242089,1.19585265112462,1.1904465457441156,1.182520096881124,1.1800481110963725,1.1717013504189677,1.1660959026695126,1.1543294882136153,1.1449620440040884,1.142036958909965,1.1377667978569157,1.135054244155118,1.1324954066595194,1.1299276340966962,1.1293682249101267,1.1488228812633063,1.1475760852400692,1.1467194173396895,1.146724250866365,1.1720866041594866,1.1720128436743216,1.1699850458246441,1.1652735502550058,1.160803327648526,1.1595269233166603,1.1550330667338762,1.1525063482334486,1.1501717554752078,1.147833281843391,1.147299655303056,1.188886555249874,1.221210582928667,1.2197223408957811,1.2177788960419513,1.216600761067768,1.2428333871743575,1.2712672692021234,1.2843891029303216,1.2957204221393517,1.3124145261156415,1.3442540230204187,1.4049988219544003
133-2806659,,,,,,,,,,,,,,,,,,,,,,,0,1.0054299569455196,1.008315840613055,1.0065039148349557,1.008063798206107,1.0073822787460514,1.0841446085107203,1.4939684005765705,1.9196010263452714,1.928046600662939,1.8194789244977598,1.7432688769042743,1.6995199683737159,1.6590390759491083,1.5386329096435485,1.421601652520757,1.3968462267673665,1.3584111566990429,1.3418777570366356,1.3276171461628783,1.3131148523670608,1.2990953651107868,1.2874787551841451,1.278389706818487,1.2666339636224868,1.2581021375852348,1.2441485970040327,1.2350602656692349,1.2289556285356078,1.221354505006719,1.215697197462013,1.2039609804925173,1.1975705377464907,1.1928646228887907,1.1892761046547111,1.2306681658101317,1.3221536381224601,1.2765122507535902,1.2705795675992995,1.2588463065869564,1.2510470695787537,1.2422428558087344,1.2361913155020015,1.2083083327420074,1.2060171797958499,1.2024049151915408,1.1984708487075848,1.1928604234771814,1.1848435810902225,1.1822554336741278,1.1737578629245404,1.1679575602454133,1.1559299758498376,1.1462435144059897,1.143431853756571,1.1390815418086462,1.136315235002074,1.133747421327799,1.1311347009962285,1.1305619543920085,1.1501150666459898,1.1487338580507775,1.1478495803326096,1.147910857827759,1.1734683831248496,1.173414230162335,1.1713901889326785,1.16659951291033,1.1620236167886189,1.160692470894513,1.1561975530296043,1.1536363425535816,1.151262672074101,1.1489214150445288,1.148348464757135,1.1902251694108477,1.2228415559307069,1.2212635398033413,1.2193592931889687,1.218198050596497,1.244676779874526,1.2732071247607164,1.286511619523086,1.297976285181986,1.314777747264894,1.3469752219294686,1.4081116135361373
134-2800560,,,,,,,,,,,,,,,,,,,,,,,,0,1.0202340117842503,1.0073270909140652,1.0113008538422903,1.0089287909570153,1.005081045243593,1.0048861259821358,1.287272288071526,1.3077894459591946,1.271431970011638,1.2454041422074085,1.2300071112435038,1.217092278964813,1.1769831811242937,1.1381741747251586,1.1297499488418596,1.1160442962592474,1.111857852968655,1.1073107963598652,1.102773179240153,1.0983075524038728,1.0936357963904342,1.0921922485092606,1.0874842088852887,1.0846949515901105,1.0798900406852465,1.0770596640854613,1.0752672510634518,1.0729814194872056,1.0708291496288542,1.067045444390108,1.0649412142474972,1.0634976154028621,1.0638594592443442,1.1169095180613422,1.2068080890475303,1.1777994904132587,1.173770655168085,1.1660849285468462,1.1609666453372114,1.1551124003188364,1.1562426663665344,1.1374754166422003,1.1360883135381525,1.1337805921619173,1.1311431224273198,1.1275858622574468,1.122104240291167,1.1204242360088226,1.1147054961001737,1.1112517885787363,1.1032143475238374,1.0968005121465811,1.0949204278857612,1.0920882091574964,1.0902951928072426,1.0884930966548958,1.0866621922744473,1.0865039452964427,1.1060904815409607,1.1050371729754607,1.1049153995364862,1.1056919050682716,1.1306891623891078,1.1311338121769716,1.1296273861929356,1.1260339171032177,1.1224297967933838,1.1214642445982397,1.1181113025989866,1.116141581862083,1.114546170953928,1.1126847951628547,1.1121862234795523,1.1537318241166283,1.185958184970616,1.1846207193872256,1.1830730225744528,1.182057558600069,1.208218639424127,1.2362945313180993,1.249473847491633,1.260742352499052,1.2772282770858774,1.3090392159955901,1.369301107585191
135-2803766,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9858082965515403,1.000256456647409,1.0008529937024155,0.9998735548652096,1.0009060306654978,1.03177065603268,1.0543112559086663,1.049215654542653,1.0447306851198543,1.041467054400357,1.0400930762019553,1.0334586237732286,1.0267004754201317,1.0246104859326073,1.020988732137207,1.0217758937160257,1.0210362673876547,1.0204820456658914,1.019908084552305,1.017987489009721,1.0195059629883485,1.0176529944887602,1.017147207459899,1.015986192189248,1.0156286027947652,1.0155334559886928,1.0153925575109646,1.0146367929921534,1.0139847625849343,1.0135223855465456,1.0133591155962944,1.0152161420800594,1.0716578417974796,1.1590005638998557,1.1368016975342894,1.133634905332106,1.1282905270138506,1.1241937747331203,1.1197397465787122,1.1232157540352479,1.1089494413497432,1.1080189443978992,1.1061876099581665,1.1041273631250457,1.10098562781573,1.0969486359448326,1.0955053681252234,1.0910574127354224,1.0885564190685695,1.0823315489797967,1.0772360556239484,1.0757962331242332,1.0734086028816445,1.0719216111753975,1.07070391378736,1.06905256363815,1.0689083845384317,1.0884349999273912,1.0875576313758968,1.0877050380140028,1.0886612562120486,1.113433638720883,1.113983329626011,1.112753685878747,1.109603574691276,1.1066266560434346,1.105702595424306,1.1027558934604138,1.1009682485998158,1.0996422236477512,1.0980569679984638,1.0977364520449207,1.1387674729546367,1.1704564126370607,1.1692622890784203,1.167861113166537,1.1669281606732786,1.1926566302344483,1.2205033184553427,1.2333222784825852,1.2445016394487078,1.2608947313230272,1.2921390058935753,1.351472131896011
136-2804993,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.012591329969935,1.0068307468994813,1.0022316971268186,1.0027928418962826,1.002262723373176,1.002262122620268,1.0029171580281968,1.0024023266085778,1.0013516852305788,1.0022785414490358,1.002234552650456,1.0020037854552173,1.0014470035459515,0.9998520487107971,1.0017750191976549,1.001842134017467,1.0021449964588076,1.0024097412610726,1.0010236237840702,1.0032607481475238,1.0019747282592457,1.001961151044907,1.001451886475618,1.001762460278224,1.0019291508105528,1.0023828571659454,1.0019189132600586,1.0019546720626917,1.0018505908303734,1.0019725635937922,1.004120399210867,1.0626957657488225,1.151427225093796,1.13012362325774,1.1271201747657733,1.1217548570962668,1.1178665531422975,1.1133439564304386,1.1174968000800776,1.1035001416075236,1.1027607164876372,1.1011085404728782,1.0991272119310818,1.0961487061881001,1.0921202276269348,1.0907249821543126,1.0866049210789102,1.084208529660733,1.078206192126275,1.073401330665738,1.0719082996354827,1.0695744113836567,1.0683086343972874,1.067041685746921,1.0656571795321739,1.0654289069144343,1.08509358159163,1.0841632832360661,1.0844063406704707,1.0854879779575886,1.1103226322292976,1.111021902961722,1.1097474185244118,1.1066635698704812,1.1036797718177764,1.1028076452481057,1.0999570340538583,1.0981639436188413,1.0968532412609389,1.0953026215632145,1.094930612568284,1.1362556235249688,1.1681357501315364,1.1669172442243991,1.1655286956725792,1.1646019369177016,1.1905580889881062,1.2184435614542157,1.2313275490191364,1.2426352678890698,1.2590072210148,1.2903424885430392,1.3502405247518217
