순번_정류장ID,64-2803210,65-2803361,66-2807344,67-2806484,68-2807326,69-2805694,70-2805636,71-2806053,72-2806032,73-2806025,74-2805697,75-2805699,76-2805701,77-2807440,78-2806806,79-2805704,80-2807625,81-2806162,82-2805635,83-2805633,84-2807037,85-2805631,86-2805677,87-2807428,88-2807429,89-2807521,90-2806171,91-2807223,92-2806160,93-2805528,94-2807269,95-2806830,96-2805759,97-2805529,98-2805839,99-2805561,100-2805340,101-2805841,102-2805450,103-2806913,104-2805580,105-2805332,106-2805742,107-2805229,108-2805231,109-2805400,110-2805038,111-2804895,112-2805911,113-2806732,114-2806730,115-2807462,116-2806214,117-2800622,118-2800627,119-2800336,120-2800653,121-2800656,122-2800661,123-2804967,124-2806938
96-2805759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.985685154152113,1.0010270436621027,1.00480307276235,1.420346301501057,1.3646427680279463,1.3553226658320452,1.2247240991268897,1.1748741480708527,1.5056241628487128,1.8901746098401673,1.7854882975148454,1.6698363916682046,1.5424154623698503,1.5064311085855429,1.4634326118711034,1.4253147547791285,1.3882452993940886,1.345532066974024,1.3319529647712214,1.295561614737785,1.4017693316846043,1.3786519368633676,1.3509626408082627,1.3935132378040402,1.4981489188652506,1.589525984294138,1.6885180853281114,1.602631398718638
97-2805529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0102775500489252,1.0115774503090529,1.0058909624965107,1.0028642269913752,1.0079337961528239,1.0057455627283625,1.0028431252457919,1.2060036589984784,1.5104807071918185,1.4568384046155292,1.3956364220064985,1.3264984101707584,1.307105925165685,1.283662652521139,1.2615505079289928,1.2403512876438014,1.2158086927564555,1.2089255232408864,1.188624404074378,1.2958206877379375,1.2797674931995187,1.259697470954587,1.3001909538314942,1.398026600798582,1.481872627551972,1.5749706852744663,1.506141703172364
98-2805839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0131627218815638,0.999145076306487,0.9957991718082186,1.004659189370751,1.0033811673800181,1.0005691991127974,0.9996658046328868,1.1891496286145842,1.1704452447911213,1.1485734604532556,1.1242498693867753,1.1181945071218513,1.1108413100048835,1.1022203063778315,1.095273426713532,1.0864694000855102,1.0850968074652283,1.079931014936495,1.187450288447621,1.1780359791412338,1.165804562811508,1.2043804152103177,1.2954216738263036,1.3727006281570469,1.4601094033654303,1.4076893348277515
99-2805561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9850486153048033,0.9836070214374075,1.001047819610663,1.0013293621598585,0.9986444863558309,0.9979260346312202,1.0418032003996827,1.0366274109066653,1.0305757647831149,1.0251439698323621,1.0249206716150892,1.0244403032812277,1.022154911469345,1.0213645373667475,1.020496998226583,1.0216610433920124,1.023354740231672,1.1325346044043798,1.1263970775339127,1.1179065969629973,1.1557786614542276,1.2446034547956706,1.319479916713235,1.4054993005015637,1.3596732609664195
100-2805340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9802680985280866,1.0097535600494179,1.0045474439308701,1.0003543243912407,0.9992237583559167,1.0485114876014237,1.0420791975302017,1.0347336286900914,1.0281461830192549,1.0277181033554996,1.0269764413408113,1.024631006838686,1.0233314000747704,1.0219832246584488,1.0235766733860965,1.0251274370130548,1.1390139575364269,1.1318735870729069,1.1230287909303094,1.1622051436263272,1.254746574238324,1.3330456270143203,1.422862612167028,1.3732592902003493
101-2805841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.023303567576895,1.0076626414312588,1.00203818087242,1.0005082461183417,1.0524939358016683,1.0453109838607322,1.0372057629264908,1.0299375455272806,1.0293789747439985,1.0284745166684433,1.0256614344345132,1.0244987384966548,1.022992017877485,1.0243553897378612,1.0260421162679108,1.1420832379715782,1.1350223098939516,1.1250878253947756,1.165297106254905,1.259759330290935,1.3396661507088952,1.4310097668312045,1.379605510088874
102-2805450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0016041386777885,0.9972933717446103,0.9965655994383191,1.0026338695139128,1.000484763774137,0.9981464588277624,0.9977178373315911,0.9993135757732626,1.0013148046881892,1.000514345209812,1.001552460913565,1.0025550198154938,1.0049019333275229,1.0089914247063698,1.1291156744693926,1.1224458408478872,1.1135521440776452,1.15449343077999,1.251165856968893,1.3328255902513328,1.4264532181044944,1.3744430499047755
103-2806913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9914365951611767,0.9925007852404454,1.003203829797467,0.9999667489179865,0.9968553851529255,0.9966118749384787,0.9987173648959865,1.001247591380052,0.9999339819257965,1.0012283500555943,1.0027105069303728,1.0051525017919551,1.0097529727527885,1.1448917837942192,1.136392575168233,1.12562579970805,1.1708478071618091,1.2786702093388094,1.3709195321692105,1.4763054899018953,1.4120982279398069
104-2805580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9940563896300426,1.011293421379152,1.0043731060428374,0.9989090230163449,0.9979831020888397,1.0004427840193169,1.0032710816435944,1.0019050579621367,1.003164977888885,1.0042530284811886,1.0072102931599896,1.011750098272289,1.1605204739627755,1.1500815657187717,1.13719640569953,1.1866267708553857,1.3047643374318572,1.4065373094955655,1.5230414756558763,1.4466026899494755
105-2805332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0265973275976368,1.0100112445137654,1.0006074833116319,0.9988524173439265,1.0016784793773057,1.004237332000983,1.0025523601852706,1.0042885863262214,1.0049615950005157,1.0084794552041287,1.0131762670444333,1.1732786032288673,1.1611236117335948,1.1459307429625365,1.198763291531067,1.3245579601960296,1.4345128212483114,1.559747978756894,1.4732905010647397
106-2805742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9834563766304222,0.9836942557915686,0.9896361748294797,0.9947346685090809,0.9991644150437378,0.9979326339839418,1.0002133657231054,1.002115035280308,1.0059091106599924,1.0118361822016557,1.1864724853389588,1.1721824431294285,1.1549943126547293,1.2116454659120452,1.348619386597587,1.469031462334482,1.6050180812432022,1.5047561421364057
107-2805229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9838571599326763,0.9912540043618832,0.997111280321119,1.0025386348738436,1.0005510092287606,1.0026203048245645,1.0042097639650456,1.0081510348415714,1.0140420026590635,1.1992121613162214,1.1829888797769392,1.1638103460105813,1.2233679128860055,1.3684285362786708,1.4966147676738253,1.6414610619622512,1.529664919221147
108-2805231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9958316089989264,1.0030024424460071,1.0074443979212335,1.0038972983176235,1.0056563101373865,1.006782981518805,1.011028438693166,1.016936718406553,1.2199107097688067,1.2002523645974559,1.1773294395363918,1.2419629557563785,1.3999316263295922,1.5402855249820202,1.6991846009037126,1.5690703427109494
109-2805400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0212748610127345,1.0196907842574943,1.009314259934584,1.0101945056629982,1.0102984787213556,1.015339568690558,1.0209473570464813,1.2615328241340056,1.2339028081004793,1.2036591417493263,1.2779488231774456,1.4610547828954925,1.6301176824513417,1.8188102187596906,1.6442443686363444
110-2805038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.018572543715444,1.0050334346947853,1.0077414172592314,1.0087158321460568,1.014596136121671,1.0213855099919629,1.2811615193203387,1.2492144406061496,1.2150392819821536,1.2935676036217174,1.490405842516406,1.6728477190367879,1.8765154695987614,1.6795742482139333
111-2804895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9874715052238888,1.0011470110434684,1.0052596690787694,1.0129523735680086,1.0207237159810028,1.3133192956568427,1.2735726994967296,1.2325823199100694,1.3186139995822155,1.5373396811792692,1.7426346080781268,1.9724422743951164,1.7351461856756936
112-2805911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0032270367002083,1.007482894840025,1.0167511273667356,1.0249961634193807,1.3580168433679236,1.3068193080696886,1.25627468629803,1.3511896742004674,1.59534908707212,1.829904322518884,2.09142414697303,1.800914686651998
113-2806732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0084113896010363,1.0220250544902136,1.0081453378479446,1.4087070183965797,1.340483707627847,1.2770922139315748,1.3847376828844873,1.5969590896937709,1.6191315909612078,1.8614443654141088,1.639329709998627
114-2806730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9863048718136002,0.9916140708090959,1.5577711341428955,1.434283949221526,1.3340981954536018,1.4686348393544262,1.7390383044493443,1.6663406061163812,1.5458669049370122,1.4129833888841394
115-2807462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9918804700747761,1.6909078573420881,1.510548706235685,1.3777944216353544,1.530388587231939,1.841173664600006,1.7480366492146595,1.6002869619800106,1.443327810781963
116-2806214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.6782304448197995,1.4274374275581407,1.2853095242004948,1.250689733268821,1.239370372821994,1.2179586635300501,1.1755163411266276,1.1353733953339282
117-2800622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0170381044151142,1.0045890341284778,1.0109791407316229,1.0067217240039859,1.0090483448157508,1.0002383805811357,1.0036925702926789
118-2800627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9951396049503113,1.007871016308891,1.0032968311887467,1.0068397614877458,0.9967811965604648,1.0018505759561784
119-2800336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0296113395650197,0.9992157051601784,1.0058104519522761,0.9924377699244272,1.000358344596654
120-2800653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9813201587076041,0.9968385435255749,0.9843680574376913,0.9968609768426987
121-2800656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0244582133686093,0.9814474779371118,0.9987340171401017
122-2800661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9605871474803515,0.9944462548902303
123-2804967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.012175872060709
124-2806938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
