순번_정류장ID,20-2801790,21-2801957,22-2801966,23-2801978,24-2801975,25-2805277,26-2805276,27-2805274,28-2805272,29-2801935,30-2801938,31-2801946,32-2801969,33-2806813,34-2801995,35-2802033,36-2802057,37-2802081,38-2802066,39-2802069,40-2802087,41-2804799,42-2802048,43-2802019,44-2801998,45-2801981,46-2801879,47-2801856,48-2801959,49-2801976,50-2801880,51-2802005,52-2802020,53-2801907
30-2801938,,,,,,,,,,,0,1.0770804628230881,1.0736260431825606,1.0553940160952828,1.0529056390522193,1.0122742330639187,1.014872952223588,1.0170736964901603,1.0112174151686635,1.0673250937581764,1.0823656448517396,1.0720376694871132,1.2240201278170593,1.4880100617844676,1.5317079309426296,1.506256285653439,1.4680868678166161,1.4374261306585223,1.5568664977139939,1.8150804029809242,2.0976525744836523,2.399596705832965,3.541884901525955,4.530903243412105
31-2801946,,,,,,,,,,,,0,1.0708308146954124,1.0455663403645608,1.0439547270919975,0.9982116067263758,1.0028609116130573,1.0073959942491963,1.0024512592667874,1.0661255332313504,1.0829410611185566,1.0715541493653857,1.238243995249872,1.5330018111941432,1.5797951845678608,1.549380939870475,1.5041885719540793,1.4687529835836795,1.5994737817797589,1.8878010080459655,2.2091487176697027,2.5598376210977927,3.958198921904682,5.270057828932585
32-2801969,,,,,,,,,,,,,0,1.0134252276349467,1.021290393835471,0.9716049823246337,0.9815572260687063,0.9916055880268033,0.9889906777072792,1.065282830718969,1.0848238012649096,1.0716512856220304,1.260992892266918,1.6053228150824657,1.65632986596279,1.6172325624580401,1.5593309813484135,1.5151785997651464,1.6639542520037924,2.0010826315630177,2.386826014598158,2.8220624258531837,4.719886429071323,6.780026493520921
33-2806813,,,,,,,,,,,,,,0,1.036748404433994,0.9546913989866523,0.9711411561134411,0.9862985653192827,0.9845191916664061,1.0737788168426505,1.0947621474796847,1.0785223428338067,1.2905936969794813,1.688325111552775,1.7424944194191614,1.6929561192879763,1.6207875018699767,1.5665319591740527,1.7337125304581065,2.1218808596567142,2.5788687231028535,3.1126096103619765,5.689349142184667,9.051732902422192
34-2801995,,,,,,,,,,,,,,,0,0.9334286342164984,0.9580523252892164,0.9791723002623478,0.9791548989695593,1.0771452309026877,1.09918337197349,1.0811899818218975,1.3070363923189905,1.7383863853685038,1.7941419225580848,1.7376815443244613,1.6562732163704494,1.596372018144525,1.77393336425277,2.1938900898280176,2.696986732773382,3.2973853815184193,6.403581824791735,11.060981745685892
35-2802033,,,,,,,,,,,,,,,,0,1.0404408820553144,1.0339843413920673,1.0091770904166264,1.004731007135407,1.168269880409656,1.1295341324407326,1.104235003326036,1.4025071371124276,1.4714513111823038,1.438379678445095,1.3917235764244156,1.3574610050401208,1.5187102213925368,1.8861906871801932,2.3234669550713423,2.8381951616202437,5.396339513021102,8.93041802856942
36-2802057,,,,,,,,,,,,,,,,,0,1.0303820502197418,1.0015427161757702,0.9988875641824252,1.1864594124228234,1.139189378983631,1.109544966131391,1.2110298942659388,1.2828867369875339,1.263744639034293,1.2371607113859036,1.2184389841181944,1.362913848835542,1.6848939725408685,2.0605261690337366,2.4923359261091353,4.492603813390409,6.909331979653484
37-2802081,,,,,,,,,,,,,,,,,,0,0.9791054397906752,0.9858207181989919,0.9961044416291858,0.9940902590763596,0.9982751581632491,1.1889399162438776,1.2697108973383244,1.2495056355847405,1.2220165116011363,1.2031859092900952,1.3594333782036003,1.7129500906526716,2.1359280635685436,2.637188794010135,4.529034043004566,4.7934831905803605
38-2802066,,,,,,,,,,,,,,,,,,,0,0.9934935278294309,1.0053985211093581,0.9994742997286343,1.0030765967315414,1.2418373549405264,1.338720982414221,1.3084152557017485,1.26820444135191,1.2404021776793737,1.4274739290354168,1.8677815056126432,2.4264481686145944,3.1401592239152207,6.407516533866207,4.5829177320968775
39-2802069,,,,,,,,,,,,,,,,,,,,0,0.9965098368007487,0.9923561969578942,0.9996866353503537,1.0777167141854473,1.189501585066552,1.1706865753345723,1.1463721136489973,1.1329059379926432,1.3197839116358387,1.7595890434812893,2.326530953545641,3.064878369654924,6.6620799718279775,4.605510787315243
40-2802087,,,,,,,,,,,,,,,,,,,,,0,0.9881213292987348,1.00111284252402,1.0039643598093244,1.0052170873617543,1.0021629147518234,1.0001491613598805,1.0035434243805346,1.1905474374291578,1.628248353815275,2.203759899802471,2.270999210113914,3.8894832835477935,3.1126997439862283
41-2804799,,,,,,,,,,,,,,,,,,,,,,0,1.0113672294534062,1.0110949357563586,1.0109943344551053,1.006346651041713,1.0039298502152605,1.0067935417746654,1.2365167626998352,1.8104680246310898,2.6508272588140898,2.709250129779358,2.59443162060339,2.2515100951109623
42-2802048,,,,,,,,,,,,,,,,,,,,,,,0,1.0107336758679508,1.0107151591035812,1.0033022545334696,0.9993671583632868,1.0041717621059076,1.3274587641978137,2.261220573126637,4.081101475442724,4.0048154189115355,2.4134015806423075,2.0915323163320467
43-2802019,,,,,,,,,,,,,,,,,,,,,,,,0,1.010691177196945,0.9970465144784997,0.993463875759622,1.0016916593723957,1.4660907251976165,3.1861065026244866,9.976918980094535,8.057861983517617,2.9360048464932675,2.38156637524643
44-2801998,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9717106195649454,0.9848885485227743,0.9998331630979019,1.7024642062894004,6.08243361191817,5.597926181193214,5.137769527738842,2.4051283617217933,2.026431591884348
45-2801981,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9876886193766746,1.0054766830753132,1.9741506576930008,19.0321537974015,4.229446771799765,3.3518795636448715,1.9881892114473954,1.743750211267661
46-2801879,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.023683589933632,2.315724177242778,4.176522869494241,2.227107123116908,1.8731845964394458,1.454798711891339,1.3533268680083006
47-2801856,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.977685561787676,1.2810986802438535,1.158120723216173,1.1464484399712092,1.0837718790928441,1.0607287162359762
48-2801959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0275094982118824,1.0051739531758184,1.0332667713492634,1.0148361500404197,1.0033303618195737
49-2801976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9821337495350325,1.0366508391912472,1.0114897397262292,0.9984008100541298
50-2801880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0019828155981494,0.9940472293363628,0.9829101548932195
51-2802005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.989204614191271,0.9769545941873605
52-2802020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9540546023553044
53-2801907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
