순번_정류장ID,1-2805759,2-2805529,3-2805839,4-2805561,5-2805841,6-2805450,7-2806913,8-2805580,9-2805332,10-2805742,11-2805229,12-2805231,13-2804894,14-2805053,15-2804947,16-2806520,17-2804948,18-2800583,19-2800579,20-2806074,21-2800570,22-2800558,23-2800552,24-2800338,25-2800544,26-2800541,27-2800530,28-2800523,29-2800519,30-2800517,31-2800515,32-2800508,33-2800506
21-2800570,,,,,,,,,,,,,,,,,,,,,0,1.007538271543543,1.004122336625742,1.0010245249561052,1.0061778556490988,1.0074542428926443,1.0044405697557113,1.0047970199960912,1.0041675189289336,1.0031114531627663,1.0038677677294507,1.2039703179942391,1.1873915218181357
22-2800558,,,,,,,,,,,,,,,,,,,,,,0,1.001216317695131,0.9982180003392586,0.9993949990928601,1.001866732744251,0.9998018924484529,1.0007410159650698,1.0004326048308425,0.9995044798664132,1.0005339830294884,1.216522063907165,1.1975999618031055
23-2800552,,,,,,,,,,,,,,,,,,,,,,,0,0.9951411350134949,0.9989252845450098,1.0020041289077162,0.9995822204408641,1.0006770923719002,1.000338166796099,0.9993114513746324,1.0004620915884845,1.2397479268044551,1.2166710147815363
24-2800338,,,,,,,,,,,,,,,,,,,,,,,,0,1.0001955250272037,1.0037830832222039,1.0003742128625994,1.0015120461678824,1.0010296197386623,0.9998262643622204,1.0010709089065097,1.268481461695806,1.2398260628860038
25-2800544,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0159447019785757,1.0005753636973036,1.0025862273977595,1.0015772996438714,0.9996107687775808,1.0015229714334521,1.118591878659704,1.1041560974205644
26-2800541,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9928555919726216,0.9983517989272991,0.998125877722175,0.996228387629316,0.9989276548693881,0.9998438370745409,1.000980473038578
27-2800530,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.007750374961089,1.0029551925329734,0.9985938465914203,1.002318127479686,1.0022046394558488,1.0032609882007613
28-2800523,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.997418827853788,0.9922247538248798,0.9996844392536988,1.0008394455827658,1.002379516984445
29-2800519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.984347244830382,1.0013215468306529,1.001766410965029,1.0033959920933138
30-2800517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0168448698428152,1.005558258609977,1.0063733222369526
31-2800515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0020308232263906,1.0042138487380048
32-2800508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9981726226261926
33-2800506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
