순번_정류장ID,117-2802185,118-2801848,119-2802173,120-2802162,121-2802153,122-2801846,123-2802103,124-2802052,125-2801847,126-2801990,127-2801952,128-2801805,129-2801799,130-2801777,131-2801772,132-2801770,133-2800791,134-2800789,135-2800766,136-2800748,137-2800721,138-2800703,139-2800699,140-2800712,141-2800691,142-2800684,143-2800676,144-2800667,145-2800657,146-2800340,147-2800624,148-2800619,149-2806245,150-2800594,151-2804976,152-2800583,153-2800571,154-2800554,155-2800547,156-2800525,157-2800520,158-2800513,159-2805304,160-2800498,161-2800497,162-2800493,163-2800344,164-2800481,165-2803595,166-2800468,167-2800465,168-2800462,169-2800460,170-2800453,171-2800450,172-2804825,173-2800455,174-2800457,175-2800438,176-2800427,177-2800423,178-2800414,179-2800023,180-2800054,181-2805419,182-2805722,183-2805399,184-2800034,185-2800047,186-2804479,187-2804480,188-2804481,189-2803585,190-2805219,191-2800056,192-2800057,193-2800006,194-2800299,195-2800293,196-2804058,197-2806304,198-2800295,199-2804482,200-2800300,201-2805078,202-2800297,203-2803994,204-2803992,205-2806003,206-2803990,207-2803981,208-2806017,209-2805721,210-2803974,211-2803875,212-2803871,213-2803868,214-2803864,215-2800255,216-2803615,217-2803614,218-2803859,219-2803858,220-2803611,221-2803609,222-2803607,223-2803853,224-2803600,225-2800273,226-2803601,227-2804331,228-2803581,229-2800271,230-2807150
142-2800684,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0086037103299323,1.0073809960950457,1.002812363709696,1.0011768333742392,1.0012500045268151,1.0004999507272503,1.002646367131965,1.0015907649857518,0.9969752077331305,1.002264916968708,1.003040892801488,1.0014599716895067,1.0017044048718922,1.0022148346018678,1.0009244356415514,1.0017263400923992,1.0029040048874687,1.0025802708125986,1.0021359440099729,1.0013824965625908,1.0022738242657783,1.0024036895995263,1.002825292733583,1.0017445515340149,1.0033562801099365,1.0025106702818989,1.002315467981429,1.0022114873651622,1.0026740526747515,1.0024294783898553,1.0017731134111163,1.0020861496996367,1.0019589133272617,1.0018449598419885,1.0019394982089123,1.002496428997025,1.0022005734772284,1.002058368976313,1.0020136852059731,1.0018714303468474,1.001420376966291,1.0021967419034674,1.0018526847627498,1.0024101347093073,1.002371320391237,1.0024462350566787,1.002205938064069,1.0020563400858307,1.0024169954716249,1.0019657707072906,1.0028249136373033,1.0024011762058342,1.0025078785948838,1.0029169643588811,1.003612373130066,1.0035517725046943,1.0035147829037612,1.0035347107031583,1.003360799863673,1.003272074514188,1.0031958965323367,1.00333205429089,1.0029998776290576,1.0031641451071378,1.0030501481778193,1.003021561391364,1.002862963863303,1.0027091763856606,1.0029545537888895,1.0030530919836584,1.0825599212325854,1.0802788210054541,1.080163408557208,1.0790853369385667,1.0772048953937652,1.076818978056147,1.0752498606673497,1.0747111442460937,1.0904606034605624,1.1478297228348897,1.216268246501158,1.3716775053913781,1.3988428617655397,1.4115200398669365,1.42237397725289,1.438372305444152,1.4689634573468477,1.5267776517824188
143-2800676,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0032897066112778,0.9973654307151087,0.9970613578519025,0.9988141697073047,0.9983425170168253,1.001456592500093,1.0004235807747965,0.9956169565784296,1.001551267926544,1.0026589917740554,1.001016706347484,1.0012871829291043,1.0018783589417626,1.0005439711040505,1.0014100995918966,1.0025179420612798,1.002352207134833,1.001899230586272,1.0009102450315512,1.002170265966649,1.0020967876948175,1.002549208886982,1.0015391102087294,1.0030146275708232,1.0022457371293252,1.0022304289954873,1.001953866728828,1.002435755696328,1.0021887423988478,1.0016018042267485,1.001926550175873,1.001954600817769,1.001765579402023,1.001582483587899,1.0023671982608349,1.0019338377900897,1.0018190595661338,1.0017859049836206,1.0016465656344469,1.0010873184223112,1.002197585242922,1.0018034130891689,1.002369232207279,1.0022424225979365,1.0021907113648212,1.0022067691922414,1.001894338507311,1.0023413145605444,1.0019636417855358,1.0027208704939559,1.0022999515508497,1.0023750947400643,1.002722500192586,1.0035946866827803,1.0034058166956945,1.0034018460622056,1.003423775446694,1.003280750814039,1.0032228139775317,1.0031760484772994,1.0032554160483282,1.0029500586930997,1.003116800680192,1.0031109442838797,1.003002562800876,1.0027919848751057,1.0026142541618934,1.00286244425023,1.00293857276944,1.0831839805013213,1.080870254922233,1.0807782877779102,1.0795811565033986,1.0777262121466127,1.0773082037751163,1.0757422842345081,1.0751235264511103,1.0910497659829628,1.1487645469281518,1.2178169556971006,1.3744527729558684,1.4020078537748764,1.414803820832493,1.4257597960949966,1.4417981818752361,1.4725264785315315,1.5309003282142994
144-2800667,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9858914285714285,0.9925132929446134,0.9973102475305932,0.9970427273572913,1.0011550431536955,1.000015945650509,0.9947645746597941,1.0013970578035938,1.002608086287677,1.0006369139812163,1.0011455119538806,1.001792188945604,1.0003868347194207,1.0011544230412728,1.0024798391518919,1.0023118784948573,1.0017183315030596,1.0007012119876137,1.0020158166483293,1.0019438364593425,1.0023187183380422,1.0014798848552562,1.0029081976514231,1.0021175691799127,1.0021047851788099,1.0017356710069105,1.0023242814410063,1.0021570686885433,1.0014710036977899,1.0017265813899325,1.001688032091417,1.0015039235631984,1.0015407678433705,1.0022054070417339,1.0019024100179827,1.0018495307768327,1.0018716018918175,1.0016153823369225,1.0011556499457572,1.0021277926547003,1.001826226377041,1.002264587858702,1.002271272824714,1.0023061103315136,1.0021482471311223,1.0019566504440114,1.0023284672355535,1.0019460963478526,1.0027514005507474,1.002183059871002,1.0024335534454938,1.0026818038657535,1.003598079947309,1.003407085126783,1.0034988994698413,1.0034880579588938,1.0033424072043382,1.0032825038150646,1.0031153836153512,1.0031962217649355,1.0029177036825572,1.0031151406378085,1.0030287141987544,1.0030000025780221,1.0027876460039367,1.002608538204422,1.0029084479326071,1.0029601465341358,1.0838356222893994,1.0815130238060349,1.0813656279390325,1.0802549630044818,1.0782938368398591,1.0779178944732604,1.076278051729202,1.0757476867703069,1.0916431001141935,1.1499269920602093,1.2194883976029354,1.3775521229655876,1.405527638786823,1.418455571128012,1.4294503650333177,1.445731197343788,1.4768256829888564,1.5359684406340015
145-2800657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9965209091286367,0.9997073087640632,0.9987928684172764,1.0025737659711371,1.001135367817055,0.995304501544883,1.0021413170512417,1.003087854439206,1.0014350554370142,1.001506864714219,1.0021233657262216,1.0006540920940794,1.0015829252625696,1.0029153250173966,1.0026859498751177,1.002191876342606,1.0011253228573944,1.0023375595107922,1.0022552670013078,1.0027220711752172,1.0016552646915027,1.0032023090125486,1.0022941369109855,1.0024651924774965,1.0019858407980624,1.0025762316630218,1.002229618101446,1.001700960700782,1.0019545414461504,1.001982311334853,1.0018604371654574,1.0018138728818375,1.0024780467240948,1.0020963481237766,1.0020203954583624,1.0018014467885814,1.0017143375079847,1.001302407822754,1.002325116589625,1.0017237147238742,1.0023493977385258,1.0022199537765264,1.0023001798234927,1.0021844441243761,1.002071907773272,1.002444242823659,1.0020171438954542,1.0029014136745378,1.0023892259641494,1.0024643843401935,1.0028855505307646,1.0037003868935972,1.003604035718647,1.0035654242755954,1.0034902292068026,1.0034368186836466,1.003283519783674,1.0032651535705899,1.0033742509555916,1.0029751949295982,1.0031438319782608,1.0030824193930084,1.0030526193778722,1.0028381302841132,1.0026567574940064,1.0029325460803677,1.0029841936488313,1.0842671265982122,1.0818972727479386,1.0817480518225744,1.0806276927811989,1.0786754121522961,1.078193792276019,1.0766157313062727,1.0760072492997836,1.0920841084322026,1.15061760757467,1.220552199405925,1.379270456020954,1.4073198808744227,1.4202785597294678,1.4313306447121095,1.4479261850867449,1.4789981843967865,1.53842911743801
146-2800340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0013994824486168,0.9995883199093334,1.0024139277991062,1.000787635630283,0.9943997002460608,1.0020284446715144,1.0033288160067226,1.0012964508971902,1.0016085605081415,1.002244773003618,1.0006897094832308,1.0016606562560972,1.00289072773165,1.0026558211617216,1.0022749626920713,1.00116568662462,1.0024176790139991,1.0024451779176464,1.00280673199549,1.0018106388454193,1.0033987261944293,1.0023599643934853,1.0023408626369728,1.0021322890356341,1.0025533841619543,1.0022869035724917,1.0017437629699504,1.0020869378219603,1.0019483585468916,1.0019021658179625,1.0017785849334533,1.0025300021061707,1.0021394345177876,1.0021194420314108,1.0020685404005076,1.0017430772530116,1.0014354451384548,1.0022036345299,1.0018878155667412,1.0025660036915964,1.0023861227339583,1.002374900652702,1.0023869640314462,1.0020137856685747,1.0024731681172006,1.0020006556880983,1.002895243005941,1.002342630505539,1.0025597107014728,1.0028104233936184,1.0036357657519352,1.003605374718366,1.0035988184880522,1.0036180686223044,1.0034992197744672,1.0034044178888781,1.0032634564119025,1.003433183679297,1.0030887800753092,1.003198798275023,1.0031611123249626,1.0031563463104947,1.002937891904612,1.002726902227248,1.0030039506645065,1.0030550883084655,1.0848555722406596,1.082480887243128,1.0823287749493629,1.0812191729918252,1.0791885768696778,1.0787246506583423,1.0771497657496463,1.0765576429423425,1.0927347355801682,1.1516016408771583,1.222051465425212,1.3822300490196495,1.4103819386445655,1.423418074147161,1.4346434129691896,1.4513123478516674,1.4827865347921458,1.5427416831483618
147-2800624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9960838246321034,1.0029407200718188,1.0005456056586064,0.9925353531252461,1.00215013339284,1.0033439926907264,1.001281371642386,1.001638643337558,1.002125539717036,1.000407583576497,1.00168698698126,1.002858168039777,1.0026094475698306,1.002201393341602,1.0010179589373485,1.002361243113566,1.0023922834294647,1.0027799027461124,1.0017243131820575,1.003407998880824,1.0024146937215144,1.002393163089482,1.0020735266074443,1.0026127553375608,1.0023317445311515,1.0017608588411877,1.002031498470327,1.001889606155037,1.0016827994521544,1.001872517514861,1.0023503899671042,1.0019482500263257,1.0020801096876533,1.0019687111355486,1.0016947406731709,1.0013213173862507,1.0022271738814432,1.001756325426524,1.0025011872199734,1.0022241626147428,1.0023533036943182,1.0021871538472666,1.0020279815016238,1.0022888140023853,1.0018918275244835,1.002769987167105,1.0023612889600346,1.002546503100016,1.002766788202132,1.0036089620492628,1.0036119534671655,1.0036382090334224,1.00365713888725,1.0034399855060945,1.0033448910780398,1.0032024546135103,1.00328469134304,1.0030265002529681,1.0031981132397298,1.0031323046801581,1.0031008735619709,1.0028276082519152,1.0026683712417137,1.0029498721638446,1.0030525461450606,1.0859682555029078,1.083532980943116,1.0834566562061752,1.0821569965190698,1.0801561369088748,1.0797292138397039,1.0780626292301885,1.0774057632015779,1.0939003114151686,1.1535850274236357,1.2248897043692328,1.3875425402317083,1.4161999768777551,1.4296087604882284,1.4410264766241467,1.4579461900818298,1.4898933544933723,1.550847273897833
148-2800619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0054484432926283,1.001692152448964,0.9919689421897707,1.0024283234149496,1.0040499140235921,1.0014178149050497,1.0017988881313054,1.0025242292236518,1.0006700628599214,1.0017992889556897,1.0032013554019652,1.0028889112221684,1.0024525893082408,1.001206673319363,1.0025919335194584,1.0026168143444278,1.003001484740727,1.0019061185362668,1.0036366041463725,1.0026062984847226,1.002579195919081,1.0022425597050915,1.0027911104621938,1.0024992791273981,1.001816218293205,1.002183066805865,1.002029412663244,1.0018121979139383,1.0018427292897396,1.0024856568837714,1.0020719883417382,1.0020592444233256,1.0019471624787284,1.0016691293841644,1.0012317273444462,1.0022121043378327,1.0018339619798553,1.0024915823688016,1.002305804237636,1.0023421396527807,1.0022648276267543,1.0020137481206342,1.0024046059364282,1.0019589954434769,1.002844519475031,1.0023525237215951,1.0025035757638456,1.0028337693873548,1.0036815334272322,1.0036156917970618,1.0036088246181016,1.0036284227482115,1.0034419747994157,1.0033774390837633,1.0032642416835593,1.0033770417674999,1.0029947782236581,1.0031979822268995,1.0031316429193897,1.003045391680616,1.0028514106475006,1.0026903029761158,1.00302474648277,1.003026135140207,1.0865952037599869,1.0841266766307462,1.0839934130311148,1.0827849335258157,1.0807294333678246,1.0802427167453763,1.0785795063002168,1.0779392808157937,1.0944346192944667,1.154472901256618,1.2264092689858757,1.3904069741029648,1.4193516962425041,1.4328027903235443,1.444321241433841,1.4612338460910905,1.4937116916080193,1.5551994405183087
149-2806245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9928319040082446,0.9815380126373405,1.0011117274783108,1.003543465966481,1.0002276851295118,1.0007726330662088,1.0018808409710909,0.9997193742952029,1.0011543599668056,1.0028400371005068,1.0025494325520559,1.0020736634056797,1.0007114027216355,1.002272875088267,1.0023117067300384,1.002758049701815,1.0015639444913382,1.0034675515191651,1.0023498667560202,1.002327573830138,1.001974474496516,1.0025766133313303,1.0022659688232634,1.0015361671516692,1.001938629469952,1.001972125461079,1.001742640871733,1.0015231562750213,1.0022181436209072,1.002024839882223,1.0018790370828594,1.0019023730332979,1.0015486113369612,1.0011557264311404,1.0021845701129457,1.0018453837164774,1.002328361084975,1.002285581163302,1.0022753910659896,1.0021970232249446,1.0019854360194298,1.0023463270928192,1.0020151665519705,1.002844650287317,1.002376132048203,1.0024939409249596,1.0027968573213109,1.0037043284658522,1.0035670378528125,1.0035264070369527,1.0036151647498721,1.0035231070540194,1.0032941837795233,1.0033380091068513,1.0032959692968009,1.0029984105645562,1.0031458998936316,1.0031095658103661,1.0030776553075,1.0028516146377162,1.0027400406502618,1.0029501223994426,1.003004016472909,1.088273098561351,1.085711823727385,1.0856265196564485,1.0843170338750627,1.0821857873999479,1.0817032390176056,1.0800033573634753,1.07931393856355,1.0960941150019268,1.1573563104330862,1.2307815640263737,1.3984774125368136,1.4279376156339334,1.4417995964882981,1.4535641933979233,1.4710242749811804,1.5042102150781067,1.5675030846978317
150-2800594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9760260896517337,1.0029886182297372,1.0054862068792871,1.0012859642054277,1.0018474112993487,1.0028117355170063,1.0003539217095805,1.0018284346934554,1.0035721850643173,1.0031284007583892,1.0025973087050424,1.0011217810273856,1.002742083669668,1.002765476412627,1.0031951337048046,1.0019368057531042,1.0039055853141805,1.0027284147697928,1.0026942426611556,1.0023105081731338,1.0029218336184234,1.0025932071463317,1.0018302996419934,1.0022371099270158,1.0022535574134879,1.0020050506537685,1.0018570826323427,1.0027262815805797,1.0021878352114022,1.002158566876843,1.002165455038268,1.0017969363695087,1.0013254069852286,1.002361164046346,1.0019964766788334,1.0025866890274095,1.002439268356119,1.0024259766780306,1.00248547029048,1.002074784552699,1.002527627273991,1.0021440763896188,1.0029798427735674,1.0025331692140163,1.0027252314407111,1.0029544485693433,1.0038663044740146,1.0037242752189424,1.0037157086999307,1.003734161748011,1.0035721818746959,1.00353482523238,1.0033512730985734,1.0034985179267346,1.0031014611401248,1.0032480378399717,1.0031767579781854,1.003199558580925,1.0030235630492288,1.0027459368753868,1.0031157257603687,1.0031159723682181,1.0891606424376303,1.0865259926334545,1.086353027425947,1.0851056165521018,1.0829110355349045,1.0824981875980584,1.0807151720771846,1.0800143924428092,1.0968653929538006,1.158720401456294,1.2327687471888236,1.4021020940392077,1.4320690157686906,1.4460025328686166,1.4577734249274725,1.4755060517492753,1.5091046216537236,1.5729929266195253
151-2804976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0263443942605281,1.0229015674291966,1.0117602500939094,1.0117529474273732,1.0099629522577056,1.0060097873580365,1.0069606376980633,1.0084277232531103,1.0068959430706912,1.0060862941986743,1.0041174272005446,1.0057689505121294,1.0056723843580424,1.005888761666222,1.0044204431465908,1.00647439215656,1.00509682939945,1.0049848636805243,1.004450598671721,1.0050255252597997,1.0046253024026948,1.0037493196215357,1.004123561134294,1.0038167881233622,1.0036728153890475,1.0036368809530654,1.004308304280677,1.003784364751543,1.0035288972316814,1.00344905255365,1.00302675390604,1.0025587117285502,1.0034207366973156,1.002919961502362,1.0036217197921435,1.0034526815233253,1.0034188520836638,1.0032553878425874,1.003023069501968,1.003378885226417,1.002872581189503,1.0037465407512545,1.0030694173554628,1.0033735757830549,1.0035998231385788,1.0044712799055144,1.0044573271495585,1.004403186512843,1.0043749629884613,1.00423070272679,1.0041101886363395,1.0040124026661965,1.004089569108473,1.003675355499877,1.003936182038303,1.0036765490023347,1.0037186212994085,1.0034708031620378,1.0032010928414752,1.00354555576612,1.0036194912992418,1.091211393418035,1.0885327816114834,1.088378663633317,1.0870527015916223,1.0848005817513344,1.0841731255228817,1.0823236531698277,1.0816767595153634,1.0988070822512395,1.1616289859887627,1.2370711611572243,1.4098838910625513,1.4404693873548766,1.4548362419842427,1.467037218316789,1.4849242332591095,1.519254894466129,1.5847602642051077
152-2800583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0155013698171997,0.9983683755451649,1.0001546417260492,1.0026646633052574,0.9985501101811579,1.0011830618026074,1.0038504054523334,1.0031782647254768,1.0024668378892398,1.0005649341535556,1.0026728495750163,1.0025191077936575,1.0030767915686156,1.0015309497761988,1.0041092694849882,1.0025246899170106,1.0024906511365452,1.002044385568293,1.002780355637841,1.0023959417080885,1.0015052942290559,1.001992263394778,1.0020284565283908,1.0016501543970728,1.0017947637761855,1.0025949512576526,1.0021739496758426,1.002143435651524,1.001857603469681,1.001603457405171,1.0012297830956152,1.0022408075246152,1.0019172180449918,1.002555099610101,1.0024506591246451,1.0023306509882106,1.0023972725909158,1.0020597101945532,1.0024963401147247,1.0020423461296315,1.0030676324587602,1.0024662138516454,1.0026703698378643,1.0029917947655729,1.0038383837398153,1.0036893919349537,1.0037172461496284,1.0038080445519364,1.00367141256646,1.0034933090154194,1.0033687420298627,1.003522754858258,1.0031067435664898,1.0033555316941378,1.0032147837065724,1.0031791245084813,1.0029391975505224,1.0027916549944027,1.003093346319158,1.003120904512666,1.092567408002856,1.0897080236178045,1.0895467400699228,1.0882634389892374,1.0858801466495163,1.0853689530461343,1.0834564616258153,1.0827606234145386,1.1002035640314725,1.1643225556276944,1.2413539231842459,1.4182682419455306,1.4496394182449273,1.4642553408157302,1.4767743396063648,1.4952212384741062,1.530523672198351,1.5978638012735824
153-2800571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9855837719690462,0.9911449547348803,0.9993066582678268,0.9950594841550598,0.9988768695274324,1.002278251274794,1.0019749486056162,1.001031729145704,0.9991405727798037,1.001496359823022,1.0015901808426881,1.0022817764793515,1.0006724153670374,1.0032772285317426,1.001797265513015,1.001788285421547,1.0013617965252912,1.0021643175354529,1.0017772930296098,1.0008656891609147,1.0013975641086985,1.0014786181017206,1.0012222836454976,1.0012870881557856,1.0021382782167343,1.0017159858572426,1.0017549558942913,1.0017149844635658,1.0010926082312501,1.0008690396794528,1.0019980208552317,1.001527614890597,1.002352128968413,1.0021941604995785,1.0021847263075123,1.0020482870813567,1.0019214354147772,1.0022724363200572,1.0018170227193381,1.0028231190680033,1.0022334675577587,1.002444547074257,1.0028135399714808,1.0037555138314287,1.0036810668018978,1.0035988238377345,1.003620652365438,1.0034507397851007,1.0032759656489743,1.0032892214152644,1.003244861069242,1.0028942750210412,1.003183235883042,1.0031422995420105,1.0030187728124011,1.0028092741117305,1.0026924741087349,1.0028325138081362,1.003000141088142,1.0933110351037523,1.0904031957522389,1.0903267379623427,1.0889323926321743,1.0865665838058,1.085988060587677,1.083962080835524,1.0833639755541957,1.1009280139356175,1.1656244885389386,1.2433956502532995,1.4223883493523617,1.4540136016573633,1.4688928448760439,1.4815659549666806,1.500287473563882,1.535902700976244,1.6040735783010627
154-2800554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0116627023709046,1.006713277920725,0.9986702443802371,1.0025354121919607,1.0059636123238807,1.0044428384944135,1.003168337222684,1.000776427519964,1.0032821296524066,1.0032878389880884,1.0038479498992123,1.002026575803603,1.0047860721346038,1.0031141955017475,1.003052024711377,1.0025125525243304,1.0033148981484663,1.002870652423303,1.001862645086268,1.0023889916807076,1.0023982252267014,1.001849561985339,1.0021070827649252,1.0029621524477657,1.0022934941850639,1.0022417136325517,1.0021653406757252,1.0018091654331447,1.001258955513114,1.0023908537569326,1.0019157069159408,1.0026989548183687,1.0025306938530392,1.0024585371588328,1.002363774386396,1.0021650642753144,1.002715830579444,1.0022373320491769,1.003248082765446,1.002610055188073,1.0028187432232665,1.0030271392028614,1.0040163345950575,1.0038968899413638,1.0038475815933052,1.0039018892572893,1.0036871392166211,1.0037141512223888,1.0035133726696588,1.0036015758308545,1.0031726807489996,1.0033611789121952,1.0033700986583476,1.0033002035733178,1.0030806366693927,1.0028966023802668,1.0030920889680646,1.003175518390331,1.0948433191582672,1.0918236724017951,1.0916213094149576,1.0901898303068627,1.087762032696718,1.087193210861415,1.0853082532634222,1.084471481989164,1.1023162272521754,1.1678890361718597,1.2468783757827,1.4283358027557445,1.4606118977687024,1.4756129264788873,1.4884995810116854,1.5075865049826767,1.5440568909298036,1.6134776026961106
155-2800547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0058663328252948,0.9971746843944838,1.0018001577457818,1.0056009141160613,1.0041356698175754,1.0028374987336597,1.0006682086066825,1.003019458707145,1.003039960284756,1.0036440995489457,1.0019780058303147,1.00462336722084,1.002921761527192,1.00286608389517,1.0024831437946864,1.003155005224264,1.0027067555606919,1.0018246060327616,1.002228682183395,1.0022506312328745,1.0019332201042885,1.0018596485237854,1.002843185320183,1.0024751684548987,1.0021370248681518,1.0022260626862352,1.001864294482922,1.0012328482962063,1.0024444528049994,1.0018411725253173,1.0027472459328215,1.0025768761340321,1.0025588253721307,1.0023525657396348,1.0021024770215068,1.0025095085864084,1.0020339897094899,1.0030591844996042,1.0024340530042213,1.0026469245889313,1.0031038046373588,1.003977519085034,1.003934885064942,1.0038470671710384,1.0038646525505188,1.0037582664491393,1.0036071594054734,1.0034766208734418,1.0036342589780005,1.0032366503167172,1.0033586038086941,1.003306030744063,1.0032975973220446,1.002959557418347,1.002835757837415,1.0031451200278412,1.0032004267383055,1.0950897605825183,1.0921129145894144,1.0919389628150198,1.0905569196548703,1.0881111291821628,1.0874799407623013,1.0854707135938797,1.0847950178467238,1.102585261778726,1.1684768571211983,1.2476008706975485,1.4299943212784587,1.4624185196767625,1.4775332211855203,1.4904808301831192,1.509614145087173,1.5462608066682006,1.6159282195440745
156-2800525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9793648312917325,0.9981882618995331,1.0015544253926105,1.0013900034143475,1.0003992561633723,0.9977773804075083,1.0012016082656994,1.001350459814429,1.0022986635156155,1.0001961514503914,1.0035787925710278,1.001679840149948,1.0016740001651836,1.001153847636733,1.0021495797668385,1.0016781195694275,1.000578044488451,1.0012298407546405,1.0013403148413167,1.0010480818786303,1.0011323415641094,1.002124073032831,1.0016386030140643,1.0016958045814708,1.0013187453975978,1.0009663638629123,1.0005679939944008,1.0020466374340546,1.0015301768260283,1.0023622509831958,1.0021913049224367,1.0021811886627499,1.002090548646043,1.0016886074537295,1.0021210709996555,1.0017889693791406,1.0028618194760157,1.002233707648203,1.002457088129334,1.0028470870239317,1.003798992984718,1.0037195986752516,1.0037488672344217,1.0036547333651178,1.0035871242135408,1.0034726101235556,1.0033407264910112,1.003469300243742,1.0030293740276166,1.0031259378645292,1.003023746218429,1.0030211292403368,1.0028330649040786,1.0026527070114553,1.0029997003277498,1.002973298545538,1.0969695016382985,1.0939058647325273,1.093752633026783,1.092192858438261,1.0896837466983473,1.0890534081002834,1.0869101561354153,1.086208342187649,1.1043833152695062,1.1715270878135338,1.2526038851520997,1.439349816700135,1.4726405157530438,1.4883011697725343,1.501603853728102,1.5211301714758159,1.558567791506578,1.6306190642735099
157-2800520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0125925314967938,1.0104924972186797,1.0056103023863148,1.003465330030788,0.9999164232677624,1.0035474227103751,1.0035348597042475,1.0042390433881752,1.0018373921370347,1.0054005597740456,1.0032409749473687,1.0031565386491115,1.0024816286020346,1.003463790735907,1.0029194317321528,1.0017020466432094,1.0023390434060961,1.0023544634937662,1.0019829604717494,1.00202236536638,1.0027712597360747,1.0022429155536035,1.0021940406908194,1.0021132019764318,1.0016375417433325,1.0011192490204264,1.0024406928459744,1.001858209861046,1.0027650853288725,1.0024614057855563,1.0025041015098937,1.0025157349287754,1.002186533465372,1.0025631126178336,1.0020588312776069,1.0031875803717822,1.0025197124004472,1.0026979785774437,1.0031760493248074,1.0042093359531745,1.0039596586080932,1.003985734037096,1.0040013227907378,1.0037364442319134,1.0036899122253917,1.0035527243572488,1.003608715559683,1.0032309516607605,1.0034260361460732,1.0033991670714355,1.0033259380672008,1.0030972925509194,1.002817769696001,1.0031664474521127,1.0032804651811627,1.0981894283224953,1.0951207415454511,1.0948679862404587,1.093336308518975,1.0906823095674476,1.0901241764858716,1.0880489812675778,1.0872163447484757,1.1055537933440922,1.1733668491835823,1.2552373778812465,1.4444701601121261,1.478118558804139,1.4938548206995756,1.50733671717025,1.527319515390356,1.5653843676293882,1.6382342130395746
158-2800513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.008158494803543,1.003277945536098,1.0014910032231048,0.9976200490351967,1.002216091111126,1.002320463290027,1.003338582900557,1.0006716550238164,1.0047633373188238,1.0023954228893357,1.0023486916241156,1.001677305062513,1.0028035534046262,1.0022335542161172,1.0009415680528573,1.001669167127278,1.0017511404412502,1.001395314336465,1.0014698060212353,1.002296416202018,1.0019980265533106,1.0019926972007913,1.0018341187063242,1.0011739087522435,1.000905333658222,1.0022960290400487,1.0016506845577458,1.0023345175798746,1.0023425353056477,1.002328292180851,1.002228163075057,1.0019638739031318,1.002463403464138,1.0018450676122328,1.003010791156891,1.0022994753279335,1.002441369619282,1.00284608345155,1.0039986252998119,1.0037488560098395,1.0038589582628312,1.003916748580687,1.0036872741680067,1.0035664112965363,1.0035023894805022,1.0034513399740506,1.0031409208788156,1.0033416210083306,1.0032874117997566,1.0032472151575684,1.0029555015729574,1.002766294520568,1.0030911596678553,1.003091762057344,1.099494499111974,1.096248868359051,1.0960833736962285,1.0944805392224684,1.0918205348971326,1.0911837710211014,1.0889976933668004,1.088203176509255,1.1067626410213944,1.1754739291730405,1.258644843980806,1.4508011099322269,1.4851336357193194,1.5012933976851626,1.5148318478712939,1.535180897306875,1.5740060444783674,1.6483788826911847
