순번_정류장ID,1-2807327,2-2802586,3-2802584,4-2802577,5-2802581,6-2804851,7-2803664,8-2806670,9-2805778,10-2805779,11-2805960,12-2806042,13-2802344,14-2802340,15-2802323,16-2803539,17-2803540,18-2802310,19-2802302,20-2802295,21-2802296,22-2802293,23-2802281,24-2802270,25-2802262,26-2802238,27-2802226,28-2802222,29-2802192,30-2802185,31-2801848,32-2802181,33-2802178,34-2802797,35-2802795,36-2802787,37-2802771,38-2802758,39-2802714,40-2802696,41-2802012,42-2806038,43-2801801,44-2801793,45-2801779,46-2801766,47-2801756,48-2801749,49-2801743,50-2801185,51-2801687,52-2801184,53-2801659,54-2801612,55-2801582,56-2801516,57-2801189,58-2801440,59-2801421,60-2801400,61-2801406,62-2801422,63-2801438,64-2805321,65-2801461,66-2801429,67-2807004,68-2801417,69-2801376,70-2801364,71-2801163
11-2805960,,,,,,,,,,,0,0.9831726462876407,1.0002503617917557,0.9976604977922544,0.995853155999453,1.1318379365831637,1.3760000865615583,1.450745115922048,1.417237572213735,1.5514729862892005,1.7695693255058635,2.0340323056884544,1.9041463234784783,1.8191629015614168,1.785945188876065,1.7287662222699298,1.6924600078751926,1.645312170666585,1.5126280388122506,1.4504670792598169,1.4423979187541305,1.4535308293021492,1.434827963984438,1.4251531385925222,1.4438063721786794,1.452318383875786,1.4389994243379165,1.428822449234079,1.4089866173881869,1.3953767767672183,1.376993858227845,1.3712340226285151,1.3604114598119659,1.3537343464347915,1.3473029852872718,1.338095881354872,1.328596004722645,1.3194690809980978,1.3627652947019464,1.4093911461344815,1.3993156493467103,1.407520751102272,1.3971897055816795,1.3855803129805848,1.3790592809503959,1.3703771414363517,1.370409838444019,1.3607513696511981,1.3559074968505225,1.3490227184490857,1.3663769773735464,1.3908629935627521,1.4371939672573322,1.4777871234587545,1.4840727587761902,1.4865515338133641,1.500255929240982,1.5522273795981723,1.538987253474607,1.5311846100692674,1.562117966133703
12-2806042,,,,,,,,,,,,0,1.0016879097679423,0.9986199822684708,0.9965255999504273,1.1399385144283667,1.4006554096080062,1.479614546052385,1.4423062821223263,1.5833492680205143,1.8182237942021748,2.1044354424054226,1.9576260887944656,1.8629446072905236,1.8261889920443346,1.763274752770502,1.7236079188625009,1.6722553419341493,1.5295938096878223,1.463555708925548,1.454953868328841,1.466170723720237,1.4464467977760689,1.4362611232605225,1.4553734747252896,1.4639981527715873,1.4500189865979616,1.4393430559555063,1.41854666786352,1.4043401725051816,1.3851331741662638,1.3791230447853797,1.3677463170437594,1.3609044857724009,1.3543251691554832,1.344552062536917,1.3348021604179217,1.325338320812881,1.3694916503953314,1.4168848443915496,1.406731691001356,1.414752307454801,1.4039705470913484,1.392057851309541,1.3853258381316926,1.3763681340058223,1.3763465391649556,1.3663879704366435,1.3614767537147243,1.3542181008662584,1.3718459073298703,1.396700402163316,1.4438872437098542,1.485104885517556,1.4915604047368685,1.4937869216301118,1.5076714427084164,1.560632140639049,1.5469984048086605,1.539142751796817,1.570340904957505
13-2802344,,,,,,,,,,,,,0,0.9872995641337869,0.9877358963975582,1.232468334970551,2.1075940868519365,2.317488759075448,2.0439105240124524,1.7492602175365135,1.6469439737792522,1.708660892334362,1.5905308456330411,1.5186694733586719,1.4919404986937939,1.4886512756065242,1.500884350306395,1.4582236941104318,1.3442393655723675,1.2953024519884548,1.2900599792669916,1.2847598422049327,1.2714084304900477,1.2647103941647306,1.285831054958238,1.2971723814039493,1.287042834528101,1.279477251825673,1.2652275251706961,1.2549478658497557,1.2421912512064648,1.2381945033354835,1.2301120653805881,1.2258075564392696,1.2212343323068917,1.2146491267830242,1.2079852939611515,1.2077129068217318,1.263888823305162,1.3150564785652954,1.306860998442937,1.317584500803793,1.3464340338598733,1.3880693252411,1.4121423568946672,1.4082210125662655,1.4185890470504803,1.4054019038076375,1.3990779411826053,1.3896300127074768,1.3838590355261378,1.3993079826598922,1.423741991866255,1.4069679896282323,1.4141369480895312,1.417684279573555,1.4327886467627522,1.4881812972860713,1.475617619402809,1.468246957870362,1.5016545291973795
14-2802340,,,,,,,,,,,,,,0,0.9881087043200887,0.9905830714284051,1.020298945391555,1.0545518682725876,1.0557260824629175,1.0599429994832499,1.054208551606966,1.115686366671682,1.1003701723239203,1.0896405023524092,1.116362683364512,1.145610155578624,1.166702926128765,1.1552709645659147,1.1201622908081343,1.1049221434129586,1.1047372607520909,1.1059299639580416,1.101538623853291,1.0990939693655553,1.1192542991526675,1.1312134345852471,1.1267061572711743,1.1235062779064442,1.117989703212984,1.1130754303088204,1.1082431856969785,1.1066227988186867,1.1030399776613737,1.1012969771283265,1.0994561912264902,1.0966430611856266,1.0936161285301462,1.0961082984269468,1.1472097169204472,1.1952157617559906,1.190724685571827,1.203083617606442,1.2307007987503102,1.2699383442079315,1.292651983090677,1.2913469793206482,1.3015349048418026,1.292482209712564,1.2879889155284043,1.2816142540435203,1.2774172227679286,1.292987631959696,1.3167834621888408,1.3046620792726595,1.3117279641012285,1.316816826741934,1.3316157474331298,1.3829687012830085,1.373480938072095,1.36787395131402,1.4001081436451372
15-2802323,,,,,,,,,,,,,,,0,0.9941160065402009,1.0552727370250905,1.0176061866372739,1.0978251322322898,1.0911973024462653,1.0786188454624992,1.117154016968145,1.097823094484955,1.0850826038307115,1.1474217191717502,1.1812525192333658,1.2062746195788914,1.1887488266058734,1.1397023386759313,1.1194571499130879,1.118984051353319,1.119791030659629,1.1140901596121078,1.11117595736723,1.1332501291181138,1.1464895006999534,1.1410066333890017,1.1369747398359058,1.1303006321240432,1.1243837284516156,1.1185035482275483,1.1166593669398852,1.1126506456241032,1.1105580675820617,1.1081948320432982,1.1049902387140236,1.1013064838156472,1.1038611664329885,1.1588692788831272,1.2106377964026431,1.2054550157888535,1.218314365828556,1.2478102488128495,1.2900233664095582,1.3144387966663615,1.31256493053461,1.323393938823491,1.3130335569591793,1.3079941675456572,1.3006148843913325,1.295970750642529,1.3123228816416537,1.3374722947056263,1.323877484159707,1.331339108730185,1.336323440323474,1.3519509715804514,1.4070000454339444,1.3962290717469112,1.3900105996758898,1.4240437199898914
16-2803539,,,,,,,,,,,,,,,,0,1.1044751494246297,1.0273387179920035,1.0175122224234143,1.013179293336838,1.0121348700642614,1.1358357325672392,1.1105835450064763,1.0947748777644835,1.0895300315150105,1.1147635027006548,1.1425035058180277,1.1308927345861577,1.0966605924151198,1.0827234895424829,1.0832982650540657,1.0854466359379529,1.0811356528205294,1.0790760780209678,1.101673904362435,1.115228458038597,1.1107395162217968,1.1076144821714213,1.1024069946352009,1.0975516433295585,1.0931246472049971,1.0918364447926785,1.0884156648003034,1.086836223687275,1.0849389071600286,1.0824259481812892,1.079496850945286,1.0827381163084753,1.1375921974730303,1.1894952269986303,1.1848168501741652,1.1982607839690191,1.227946947015546,1.2704600507907886,1.2947705440727597,1.2934172721277029,1.3043833399096474,1.294564092443847,1.2897064584266416,1.2829237000603553,1.278322462588147,1.2949777069627988,1.3204283735381706,1.3073486797415972,1.3148825371111126,1.3202541076145202,1.3360147250809078,1.3908881118918224,1.380573261258963,1.3744902610313108,1.4087928014416635
17-2803540,,,,,,,,,,,,,,,,,0,0.9454205651142961,0.9655248598440566,0.9834954817316621,0.9882502152230553,1.1431301840824204,1.1116863990518606,1.0932937802243636,1.0873986704928664,1.116431687963952,1.1472721906059749,1.1338443975977064,1.0960367459413454,1.0811104169334773,1.0819258285993556,1.0841139099798818,1.0800401208813366,1.0776215980631978,1.1015135322728375,1.1159758810174023,1.1110815380404242,1.1079102739164117,1.1024246959931658,1.097334975586078,1.0927198275883516,1.0911691997110111,1.08772761578814,1.086097801674392,1.0842361403963616,1.081456980684493,1.078537560323385,1.0819264004363696,1.1388619801209154,1.1928784610087717,1.187919202996153,1.2016970778503733,1.2324729796507126,1.276571975884304,1.3019083516123842,1.3002401791787197,1.3115768125739395,1.3010784182790387,1.2961374517299005,1.288773316568997,1.2841205754408764,1.3011877864964636,1.327349070096258,1.313667199648543,1.3214237230502341,1.326848133409827,1.3430703776529949,1.3998864435121436,1.388921704087967,1.3826066366299812,1.4178421393726452
18-2802310,,,,,,,,,,,,,,,,,,0,0.9914156504156775,1.0002958616480835,1.0020407334304182,0.9989432720012408,0.9998175151239042,1.0085557161565288,1.0906958441596384,1.1404813141683778,1.1742981580323655,1.1560022274376474,1.1080650098948155,1.0902241800080623,1.0906320079816223,1.092905816659642,1.0876529721479513,1.0854450208788216,1.1103998891339575,1.1255787469392178,1.1202018934411606,1.116316652241629,1.1100422582165905,1.1044121844031332,1.0990456236183992,1.0974113586077465,1.0936019092295135,1.091870878822201,1.089909826949514,1.0868332411780168,1.083627156820435,1.0869013128520824,1.1461084044664407,1.2022138929667066,1.1967718158026543,1.2108550389086639,1.2428393155011248,1.2884668992880215,1.3147612158123627,1.3127304524398629,1.324418846741606,1.3132286779583595,1.3078061231508968,1.2999891216907584,1.294922157298254,1.312454334295007,1.339499113880378,1.3247936005366763,1.3327630890921025,1.3381492895673168,1.3548181315551673,1.4135904288012295,1.4019195337688273,1.395196558696486,1.4314518994749985
19-2802302,,,,,,,,,,,,,,,,,,,0,1.0049239531503107,1.005581319779034,1.0012798976615997,1.001171467777363,1.0108393033886505,1.1044761758062451,1.1583257785261105,1.1959330466845481,1.1728936534784284,1.1161441640109464,1.0958419500596892,1.0960791252270823,1.098060611117708,1.0924098124762307,1.0896476286796282,1.1159022107144425,1.1315561504070188,1.125860170348563,1.1217755377817482,1.1147662851712379,1.1087283853974814,1.1031336048482487,1.1013566383050593,1.0971603394197487,1.0952854868540614,1.0929724209542406,1.089898905021717,1.0862962384468775,1.0896819325234623,1.1507423203399818,1.2085744939451732,1.2027620582771563,1.2171171977990791,1.2500182780865459,1.29698886088808,1.3240733968867533,1.3217590336040845,1.3337407491262079,1.3219209700002241,1.316090941627131,1.3079473068843437,1.3026281361424619,1.3205470209056047,1.3482416771969974,1.332802114082996,1.340947237578427,1.3463134674039203,1.3633494169057492,1.4237114550251038,1.4114779916404643,1.404431224076655,1.4415195545894293
20-2802295,,,,,,,,,,,,,,,,,,,,0,1.0067477885340463,0.9985780342922784,1.0001938650151616,1.0128702873437867,1.0119328589161318,1.011037303604072,1.0086765498730421,1.0107926606535729,1.0074708073927425,1.0070263856718875,1.010360344613123,1.0378249769971994,1.0357960335099252,1.0347759642287566,1.0620050239373213,1.0788388622391336,1.0749206576248729,1.0723511747717784,1.0685401821090263,1.0642727775720229,1.0611790395763179,1.0603681428997325,1.0576281376822483,1.0566943076168163,1.0552265442760556,1.0534043803625102,1.050896039425384,1.0495943220300297,1.099491239730269,1.1571893403687374,1.1531647965467753,1.1686845096221081,1.1857794448016081,1.2320845779743885,1.2588192349629035,1.2580969722571373,1.270121088158318,1.260605162367168,1.2560322226592406,1.2494791260892844,1.245192362777116,1.2633047097625054,1.291018463967427,1.292619851884732,1.3008816188553802,1.3069023766487655,1.3241338642184073,1.3841448569005792,1.3728995546180902,1.3665101696125561,1.4037524761273485
21-2802296,,,,,,,,,,,,,,,,,,,,,0,0.9927142001198322,0.9979798833969906,0.9963744491484842,0.9972503184797861,0.9990085582484873,0.997743030954131,1.001791939269144,1.0014830546614433,1.0021920095425494,1.0058944175266271,1.034830236720877,1.0328874798345902,1.0320715683821444,1.0606724147313302,1.0783581644032543,1.0742738313354299,1.0716081920585123,1.06768560721289,1.0632809484435952,1.0602579894433835,1.0591993322778113,1.056521521767425,1.0554727832790205,1.0540926130108261,1.052251750599165,1.0498054718409613,1.0483115736677666,1.0998318779050096,1.159447994314347,1.1550136369353194,1.1711570815056835,1.1653547953654535,1.165225802189529,1.190905423035868,1.1917953003077169,1.2037145891693173,1.1967166224936001,1.1934881712392378,1.188679156150744,1.1853268353384014,1.2034680840389533,1.2476101949603142,1.2976683225217018,1.3060270218843721,1.3122890365031914,1.3298250492212356,1.3913390495014473,1.3797115790361294,1.373047345672155,1.4111683519948177
22-2802293,,,,,,,,,,,,,,,,,,,,,,0,1.0008820481938383,0.9971905562093684,0.9982824537254957,1.000319804876385,0.9985315567469549,1.0032864699255526,1.0023303682661895,1.0029252513061255,1.0069462099342459,1.0386827650439063,1.0363074758276605,1.0351295572832442,1.0660626633049153,1.0851001240543514,1.0803961374748543,1.0773109358419661,1.0726989304735648,1.06777236376733,1.0642442940782921,1.0630286661463444,1.060039346317284,1.0589536358550864,1.0571824828990557,1.055238272480895,1.0525573357568891,1.050683810509035,1.1049839394007448,1.1674702087819167,1.1628670873489535,1.1793613773398357,1.173125365757625,1.1666648552609171,1.1627601859436556,1.157540323402942,1.1602010648274381,1.154691881279512,1.1521187673467235,1.1485045334495747,1.169731139897994,1.200781453766941,1.2573343500266994,1.3093705805273899,1.318128088119882,1.3242960951880012,1.3425552674601986,1.4066259217527042,1.394199456787413,1.3869141213773495,1.4263338045657994
23-2802281,,,,,,,,,,,,,,,,,,,,,,,0,0.992661296105945,0.9960909270087379,1.0000250689163082,0.997558125632199,1.0040374481202035,1.0025681160618456,1.0031793868577117,1.0076664914241618,1.0430302359931578,1.0400692430826035,1.0386184913045375,1.0726918999543347,1.093536930041326,1.087966516697807,1.0842997201011795,1.0787415010847043,1.0731175560686346,1.0689186362275684,1.067497301320379,1.0639746368694825,1.0627022792805405,1.0608364817953237,1.0585071934648966,1.0558709866054214,1.0536469503008605,1.1112012242839575,1.1775624286716433,1.1720770860261562,1.1892572872792841,1.1823346884382477,1.1751518844938857,1.1708576915668636,1.165235461417057,1.1678298115294838,1.1617964706561874,1.1589761475988585,1.1550132535514541,1.177219557985444,1.2097734318719715,1.2690832261129745,1.3235547594586576,1.3326811956574343,1.3388336417412814,1.3578583179225807,1.42521395127303,1.411534865464717,1.4036978926902846,1.4449407264673662
24-2802270,,,,,,,,,,,,,,,,,,,,,,,,0,1.003621857120361,1.003890798681919,0.9989470587324446,1.007177978230016,1.0037630542600233,1.0041197751905173,1.009039527498509,1.048004458507119,1.0443457569632415,1.0425745102622033,1.0797132343945124,1.1022923451408033,1.0957837906603907,1.0914883107552809,1.0849057056534372,1.0785593620576908,1.0734984000937302,1.0720110377291494,1.0682045608321276,1.0667292044721361,1.0645149585112144,1.0619048924858745,1.0586386540534358,1.056412566632361,1.1167837883325105,1.1867912383748846,1.180421443246556,1.198438678179998,1.190858928243825,1.1828738952218485,1.178213938583793,1.1722309613435804,1.1748399799185638,1.1683136603927298,1.165163869945919,1.1608768515707837,1.1840444612244925,1.217846376580434,1.2796022728079557,1.336225804120058,1.345449478131589,1.351567321641052,1.3712589761200145,1.4417641357574051,1.426795883798487,1.418361997812588,1.4613386919497218
