순번_정류장ID,1-2806831,2-2806423,3-2806421,4-2805953,5-2806634,6-2806428,7-2806770,8-2807112,9-2806514,10-2801821,11-2801852,12-2801854,13-2802133,14-2802108,15-2801822,16-2802049,17-2804800,18-2802084,19-2802061,20-2802068,21-2802032,22-2802007,23-2802006,24-2802016,25-2802028,26-2802036,27-2802047,28-2802054,29-2802064,30-2802052,31-2805597,32-2801952,33-2801176
16-2802049,,,,,,,,,,,,,,,,0,1.010779784843654,0.9931748236924091,0.9947102477770285,1.1218648799553321,1.1046324294637075,1.2356121912235047,1.197071799379326,1.1784396578959244,1.1564941435271132,1.1463325255243684,1.1316338981289502,1.118612652957327,1.1090868142148793,1.1010300959433157,1.1266932402705874,1.231200604083724,1.2097234813561148
17-2804800,,,,,,,,,,,,,,,,,0,0.9664258292200205,0.9889500835802493,1.1512721629511722,1.1255303538487336,1.0993924874264815,1.0831014426967633,1.0752600645905575,1.0667931001340916,1.0624480896317916,1.067239097982964,1.0607909332897782,1.0559407847054467,1.0518573808724323,1.0716463205589977,1.1799530589059164,1.1637502340041792
18-2802084,,,,,,,,,,,,,,,,,,0,0.9959030209883685,1.1902651172570178,1.15284399087958,1.1168434328418932,1.095512098615127,1.0855840103723937,1.07492144146037,1.0696629744947377,1.0741021030848577,1.066483279066944,1.0608572293694674,1.056164409251627,1.0766785208270422,1.189686954521629,1.1717376011934728
19-2802061,,,,,,,,,,,,,,,,,,,0,1.0282283269607009,1.0159285153890483,1.0104532540438982,1.0088883204910957,1.0081704795571267,1.0089876199307237,1.0083821161720246,1.0205625661871658,1.0187855845522746,1.017223844243356,1.0159602460536794,1.0414543478624765,1.170135606834362,1.1526883692221415
20-2802068,,,,,,,,,,,,,,,,,,,,0,0.9892798881379631,0.9959448244330956,0.9991374079466933,1.000046034838508,1.0030442468999585,1.0029393331871366,1.0187519563747016,1.0169110279450568,1.0153032676812894,1.0140504345897488,1.0433765152786574,1.189527569144036,1.1673379256044436
21-2802032,,,,,,,,,,,,,,,,,,,,,0,0.9920632827949902,0.9981337930887918,0.9994889360192251,1.0031326670640257,1.0030008064905958,1.0013468886398165,1.002359145580341,1.0025237605740107,1.0026569271758736,1.0462734695721143,1.2019406082433708,1.176675355607547
22-2802007,,,,,,,,,,,,,,,,,,,,,,0,1.004293189513269,1.004084543356865,1.00736686142857,1.0064778196705095,1.0036655631341553,1.004398820086117,1.004282162649489,1.004203662217897,1.053651060336002,1.2284543851707213,1.196218776264895
23-2802006,,,,,,,,,,,,,,,,,,,,,,,0,0.9995794873075948,1.0075930794550565,1.0062446671054879,1.0025849986298285,1.0037729558777553,1.0037462390276768,1.0037372768533344,1.0050649583061237,1.102944079960446,1.0910485017218605
24-2802016,,,,,,,,,,,,,,,,,,,,,,,,0,1.0100086917586324,1.00726949256361,1.0022753868874628,1.0037755867398446,1.0037450472996192,1.0037347050081609,1.0052002825572033,1.0867729366624412,1.0770163048677492
25-2802028,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0021039364452404,0.9967020247063514,1.001210302196314,1.001863777403142,1.0022508919509598,1.004253479601336,1.0986805818285221,1.0854180812305319
26-2802036,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.993357155805729,1.000960654742349,1.0018182519384182,1.0022719780591427,1.004504209890856,1.1073453697750912,1.0913579277254044
27-2802047,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9996365186002206,1.00147843909236,1.0021745961332298,1.004941455423717,1.0386617175316213,1.0366636296028504
28-2802054,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.003628638148692,0.9978140645011062,1.0030574047790135,1.0030755504536324,1.0019210259041647
29-2802064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9920612402068364,1.002765447018283,1.002942257145658,1.0016316296111516
30-2802052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0142042114512366,1.0064462293660525,1.0036098252837382
31-2805597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0031000158804084,1.001069164797545
32-2801952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9985261434085857
33-2801176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
