순번_정류장ID,1-2800269,2-2805488,3-2807373,4-2800272,5-2803582,6-2803603,7-2803602,8-2800274,9-2803847,10-2803599,11-2804712,12-2800276,13-2800277,14-2803597,15-2806642,16-2804030,17-2800279,18-2804029,19-2800282,20-2800284,21-2800285,22-2803933,23-2800287,24-2800288,25-2804793,26-2800291,27-2800296,28-2800298,29-2804064,30-2804535,31-2804537,32-2804572,33-2804066,34-2804611,35-2804085,36-2806310,37-2804559,38-2804562,39-2804564,40-2804566,41-2806233,42-2804083,43-2804081,44-2804558,45-2806309,46-2804079,47-2804576,48-2806306,49-2804077,50-2804573,51-2804075
11-2804712,,,,,,,,,,,0,1.0100542835167436,1.0029424875760617,0.9928431937147508,0.9973661315114888,0.9976470179718173,0.9970138137364567,0.9968384519699881,0.9997801205430271,1.0014357404996028,0.9987545445752424,1.0021149224951142,1.0008466404394607,1.0011380798533298,1.0005760320253638,1.000192362104869,1.0007718073659992,1.0010063496140649,1.0052517501386176,1.0047166178887834,1.0052090012821862,1.0057979161515158,1.0052645506364548,1.0049123310987156,1.004983875630509,1.004674888279861,1.0043764916182516,1.0046180215531746,1.0043711416715662,1.0044514593618912,1.0043433562628332,1.0044076380168143,1.0043199447782192,1.0041359530679475,1.0720551223366037,1.0979414429799654,1.1693798385322773,1.1651773946423276,1.1622393323691749,1.1539739961709417,1.1526856122184772
12-2800276,,,,,,,,,,,,0,0.9959408049220014,0.9880589190633801,0.995534339143586,0.9959969569004056,0.9956504830047581,0.9957527112502875,0.9990337567307291,1.0009235008550406,0.9981436680208335,1.0017497858897428,1.000500871143643,1.0008222307511943,1.000257973541519,0.9998812449357031,1.0002771954139948,1.000851754511647,1.0051198608192387,1.0046732500714628,1.005180233799748,1.0055097269712276,1.0049849725202376,1.004723004608008,1.0048792237569428,1.0044939021262733,1.0042664417874059,1.0043068459634796,1.0041998136427501,1.0041549244911294,1.004115625931757,1.0041861658408917,1.0041620777827789,1.0040397607756755,1.0730158749591778,1.0993466836480732,1.172176295397528,1.1676887253682542,1.1646570576615871,1.156073233218754,1.1548102245142013
13-2800277,,,,,,,,,,,,,0,0.984957926021413,0.9954644922921393,0.9960057267359879,0.9956159909067279,0.9957355864745241,0.9992801582375768,1.0012436286544018,0.9982716582625671,1.0020344438987467,1.000826189961893,1.0010044262968913,1.0005388473061683,1.0001322231410747,1.0005249747434346,1.0010003552632667,1.005488289222353,1.0049169563212326,1.0054258861335348,1.0058493946325218,1.005287110107127,1.0049990894293495,1.005070624297571,1.004821295880922,1.0044336430761596,1.0045404878562325,1.0044936437714564,1.0043723482631708,1.004327651105509,1.0043945254925246,1.004304015144944,1.0042984553650294,1.0743340252605311,1.1011378928125288,1.1752136400410131,1.1707169155725001,1.1674342224563548,1.1586355930416274,1.157260486151952
14-2803597,,,,,,,,,,,,,,0,1.003612037013383,1.0032783546563102,1.0002261651377284,0.9989801146066563,1.0029162057250585,1.004421871968664,1.0005784868412235,1.0044637680805024,1.0024440507761463,1.0026861320793947,1.0020740688884444,1.0015265043747335,1.0018590580158928,1.0023368654426388,1.0071035272636584,1.0064408457469005,1.006909211929628,1.0074085674806081,1.0065951933177506,1.006197104467286,1.0063112630820588,1.005920698551262,1.0055587248958202,1.005632903756006,1.0054778700529898,1.0053907007771117,1.0053208420589765,1.0053667873977026,1.0052580075648778,1.0050963472188414,1.0783956774756895,1.106488593301997,1.1842358270292979,1.1791347867194277,1.1756922046269762,1.1660695338757021,1.1645595994922675
15-2806642,,,,,,,,,,,,,,,0,1.0014038809508954,0.995953987291568,0.9953387129155763,1.0020356847374443,1.0043190640409725,0.9993862923721031,1.0044044784811046,1.002246883134676,1.0025414308250338,1.0018501858755295,1.0012461774510706,1.0016412406852138,1.0021833658275572,1.0074977838135866,1.0067497795055855,1.0072492511653057,1.0076734776945084,1.0067639384573952,1.0063196719433265,1.006438061961237,1.006012258920223,1.0056205741559059,1.0056978225169686,1.0055299106741167,1.005435185836227,1.005359678981613,1.0054075562860125,1.0052913121389246,1.005118782214614,1.0830509906642654,1.1129843020941481,1.1958910728870813,1.1901339171429004,1.1862540726471906,1.1754655016499642,1.1737663171879305
16-2804030,,,,,,,,,,,,,,,,0,0.9943752801515349,0.9945668012657876,1.0020955938689384,1.0045046422719826,0.9992770766285304,1.0045294638661681,1.0022728323775478,1.0022160910053763,1.0016957889401632,1.0010890354122322,1.001505263270786,1.002063522334948,1.0074938385330934,1.0067311060491515,1.007240921089111,1.0077858774090087,1.0068515760473566,1.0063938641806023,1.0065108615542337,1.0060761800379898,1.0056772747000713,1.005753350781393,1.0055815011764406,1.0054839955446309,1.0054063328801028,1.0054536176185163,1.0053352674519924,1.0051594789429512,1.0838900384398304,1.1141736896283339,1.1980641073759795,1.1921790808709363,1.1882140882796528,1.1771998200089293,1.1754639924836419
17-2800279,,,,,,,,,,,,,,,,,0,0.9947168859937993,1.0058525464382058,1.0073576388765157,1.000399319047229,1.0062347773085674,1.0032196906903958,1.0032739176441738,1.0022527781523272,1.001877002450647,1.002109074945861,1.002692139903197,1.0084934965555252,1.0076387863556358,1.0080027566394278,1.008670597426532,1.0075988236789282,1.0070544709991194,1.0070535915494967,1.006664632977971,1.0061388349005491,1.006370967230276,1.0061700036678956,1.0060478796782284,1.0058752839136593,1.0059118005848782,1.005781197408102,1.0055125335473818,1.087412747854197,1.1191491890622887,1.2066669411072013,1.2001059630776891,1.1958129263839472,1.1840891893771552,1.1821315833360726
18-2804029,,,,,,,,,,,,,,,,,,0,1.0077274740933233,1.0088380106375414,0.9986580041465051,1.0066540777321116,1.0027032920009826,1.0028176959026178,1.0018976925859495,1.0011277500846805,1.0016296003563219,1.002298180849877,1.0087462406235586,1.007794206376349,1.0083201567586744,1.0089024086812466,1.0076019329341492,1.0071243042117075,1.0072227365402673,1.0067016171658612,1.006234562525562,1.0062964183535892,1.0060860545035988,1.0059598173500741,1.0058615692432675,1.0059004094733062,1.0057630123196557,1.0055562203653143,1.0918436346903753,1.1252028364294497,1.2177322622044018,1.2106494589623555,1.2058904235230155,1.1927811374516322,1.190706190162033
19-2800282,,,,,,,,,,,,,,,,,,,0,1.009425775792471,0.9955543330210139,1.0064362036688121,1.0023589707020668,1.002780757688703,1.0015399161442307,1.0007381510666684,1.0015057672888923,1.0022319164226092,1.009148618585379,1.008114033475608,1.0085043481292728,1.0091125492667625,1.0079683463764526,1.0073203318057578,1.0073065624717115,1.006656080189624,1.006269020602889,1.0062377739331456,1.0060213503552389,1.0059798982441273,1.0058774603814462,1.0059172221227801,1.0056939821605675,1.0055604577147215,1.0949373792858477,1.129530023395272,1.225431322881037,1.217845143048368,1.2127540055432864,1.1987758742333903,1.1965609269563073
20-2800284,,,,,,,,,,,,,,,,,,,,0,0.9701765131196367,1.0045764474227314,1.0001528085071705,1.0009973944489077,0.9999649261781596,0.999199042632075,1.0000713684774192,1.000992214118307,1.0091053113340398,1.0079190395968147,1.0085449928389854,1.0092293422160605,1.0078025252393992,1.0071052737485835,1.007219297023759,1.0065138844687906,1.0060982102803322,1.006072264605024,1.0058452109014886,1.0057139178912329,1.005611770392248,1.005662864232937,1.0056014561499365,1.0052958701577788,1.100941041463796,1.138110989159298,1.2413919232632487,1.2327019635912935,1.2268857075709851,1.2110244346916228,1.2085072796569944
21-2800285,,,,,,,,,,,,,,,,,,,,,0,1.022299814310614,1.0058628129952276,1.005531432269866,1.0037181495425678,1.0025968582162488,1.0031127765704655,1.0039658657849135,1.0125315854665566,1.0110592400355203,1.0114616166647066,1.0118493222953362,1.010001465845793,1.0090251223464588,1.0090388382643496,1.008310754235248,1.0076885707077443,1.0076911620047007,1.0073840249462251,1.0071812148970132,1.0070289329861024,1.0070352060433496,1.0068543050828844,1.0065744429637293,1.106061912160361,1.144832762733903,1.2526100525701573,1.2431572422563768,1.236840497504341,1.2196849137028247,1.2169592386994448
22-2803933,,,,,,,,,,,,,,,,,,,,,,0,0.9956964489265738,0.9982817653776864,0.9971472121233836,0.9965403004626561,0.9982206900300575,0.9996188760906537,1.010624459357559,1.0089685855173078,1.009662139410536,1.010246500447754,1.008354940696831,1.0074532692027383,1.007566594925655,1.0068482494917237,1.0062243316630382,1.0063055681713045,1.0060337497163614,1.005875155814534,1.005753441118277,1.0058062748232008,1.0056361747033642,1.0053848208234266,1.113200465578194,1.155437134657808,1.2730654360126583,1.2619919577391314,1.2546220780447528,1.234780536105378,1.23162876059462
23-2800287,,,,,,,,,,,,,,,,,,,,,,,0,1.0061711702341578,0.9993835470097944,0.997353653381885,0.9999582783128583,1.002026492707834,1.0180764002971772,1.0149785489125607,1.0150779878706422,1.0153397273167142,1.0119702307109089,1.010300883163465,1.010393656586454,1.0093116918179386,1.008432688787709,1.0082490264167527,1.007954546050331,1.007665407711193,1.0074541681058617,1.007329431743654,1.00720913528228,1.0068469618348828,1.1301842697455795,1.1790528896832522,1.315528077208584,1.3008892273246588,1.2912226152374617,1.2656118174368531,1.2615496185002524
24-2800288,,,,,,,,,,,,,,,,,,,,,,,,0,0.9924549847117887,0.993282868593916,0.9981485846673984,1.000982919661303,1.0204047684054263,1.0165131858209635,1.016374633030224,1.0168322390041333,1.0125690057915702,1.0106569207216043,1.01072779962044,1.0095399423245972,1.0085875757012606,1.0083817251114766,1.0079217071141287,1.0076181115019143,1.0073973903288185,1.0073895907081982,1.0071438637279282,1.0067676169434856,1.136350112818957,1.1878548757808267,1.3318672910245761,1.315705306592346,1.3050679386797777,1.277059034509569,1.2726228544787712
25-2804793,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9939664913306059,1.0004232040220402,1.0037752202791206,1.027029052121147,1.0214652363307901,1.0203534450314133,1.0200277024843736,1.0148325762829586,1.012336075626614,1.0120627737619852,1.0106668667830594,1.0095765309844411,1.0094446709221376,1.0088894990799153,1.0085091945970295,1.0082370025339116,1.008190239608208,1.0079099503025664,1.0074746146646587,1.143717809038964,1.1981124293860879,1.3503875543862858,1.3324498579766615,1.320686262503081,1.289916868801973,1.2850518066493537
26-2800291,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0064730532908492,1.0102189594147428,1.040338082603898,1.0305959673715464,1.0270092686330978,1.026023724647152,1.018125021518122,1.0146461619582514,1.0141127305887057,1.0123755809213613,1.0110655608229528,1.0108056707716189,1.0101130334707817,1.0096234638767827,1.0094225647028632,1.0093143342613713,1.0089825145655034,1.0083340946331403,1.1536172224562542,1.2119715022929183,1.3756062776913793,1.355104516675166,1.3417269838099426,1.3070458102942308,1.3015779544726553
27-2800296,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0190031686220777,0.9985690697536636,0.9949887131458428,1.0015714457756817,1.0052236546342652,1.0026933796466793,1.0022978435171357,1.0030762178742099,1.002333545856246,1.0016388556280862,1.0021605757588758,1.002042569530598,1.0020848132684776,1.0020956081199035,1.0023654904737,1.0022258847839305,1.0020730238782276,1.1569278789350943,1.2194982494207924,1.3955523642515335,1.3724714469164234,1.357500513594014,1.3190607891576105,1.3130310410939856
28-2800298,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9897785506135817,0.9880962914896962,0.9984462143748201,1.0032952453546569,1.0011818032460302,1.0011325897626668,1.0020968743302459,1.001424729551174,1.0007661498185425,1.0013899802699207,1.0013259540165877,1.0014225478272414,1.001468527426064,1.0017820502136343,1.001656423929418,1.0015339202953197,1.1615080812411263,1.2263551419934764,1.4090351913176893,1.3843713186344921,1.3684219324525118,1.3276733522826925,1.3212953662335636
29-2804064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9847240582236041,1.0046397024272553,1.0098126815230617,1.0043131006575619,1.00332988616502,1.0041512603389822,1.003114621881268,1.002219224280019,1.0027718885255346,1.002583628366787,1.0025879654719125,1.0025714705801592,1.0028472087349278,1.002673879904513,1.0024736164997685,1.1758734943796907,1.246787012730406,1.4470998208695427,1.4178734849672026,1.399123014674024,1.3518301399412265,1.344469868658254
30-2804535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0156689096598694,1.0177575481859444,1.0074218298974962,1.0053176629902967,1.005914209449466,1.0045499542497318,1.0034549399877943,1.0039110232309791,1.0036095201039705,1.0035269267817222,1.0034529812397688,1.003686762856972,1.003475149704399,1.003210819861749,1.1841975227646988,1.2585860779029225,1.4690347446249745,1.4370304489317716,1.4165912406634544,1.365406717278042,1.3574681231932564
31-2804537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.006797918861463,1.0000016363224307,1.000397960646764,1.0019948736386728,1.0010468868678994,1.000174611697909,1.001082021370382,1.0010291471105859,1.0011802678072639,1.001254410991929,1.0016581125267408,1.001508366679444,1.0013706563578642,1.1977413751608819,1.2791527555985287,1.5103442123524082,1.472549451177022,1.4486392387481501,1.3896156335709244,1.3805323431265604
32-2804572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9970379856892763,0.9989835116902109,0.9997490932182006,0.9990843641717088,0.9983441465681784,0.9995916967877531,0.9996970146621595,0.9999972094892249,1.000161519631977,1.0006744122621285,1.0005557348557936,1.0004853237635225,1.0747270612910844,1.1475378024620864,1.3585430806652747,1.3332939295534403,1.317280929759278,1.2773144931703708,1.2712603960436624
33-2804066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.000982853196265,1.0015501625094836,1.0000701856466956,0.9988658109334511,1.0004316889860565,1.0004487681795124,1.0007271295574975,1.0008648363213264,1.0014214790333653,1.0012418625233666,1.0010943955613043,1.000777312335796,1.0010887595668503,1.044471312572639,1.041539927561964,1.0398307640450928,1.035274699923539,1.034960342717258
34-2804611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0025874534997958,0.9992648171312527,0.997520027447793,1.0001722266115696,1.0002460749442552,1.000646323624235,1.000831722682314,1.0015310738605114,1.0013025378131961,1.0011175537155277,1.0005340637536269,1.0009067388231487,1.0008684710383937,1.0005726737928116,1.0006049560589967,1.0004427081654883,1.0010253584587283
35-2804085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9961654657146918,0.9948192807942751,0.999334790313506,0.9996328008849789,1.00024077235343,1.0005134567283642,1.001363868900854,1.0011137241111052,1.0009292684202862,1.0005499901607267,1.000959240390287,1.0009097863377756,1.0005878566016504,1.0006217924981637,1.0004467075338284,1.0009266179950331
36-2806310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9930248836794358,1.001209842488986,1.0009857516275755,1.0014169929792276,1.0015622182605182,1.0024262191593454,1.002038997806585,1.001687576708032,1.0010994992632578,1.0015299963883255,1.0013803464414137,1.0008036774411302,1.00100754158783,1.0007661571808488,1.001272555640815
37-2804559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.007741969404543,1.004284617790033,1.0037363225937133,1.003448426435591,1.0041285794525383,1.0035098579260038,1.002862372698124,1.0019374986467993,1.00236420431507,1.002052588387476,1.0015792723737162,1.0015619402832843,1.0012251957676297,1.001748427238796
38-2804562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.000550888633016,1.0016143108482616,1.0018047710699893,1.0030681059075184,1.0024221663693855,1.0018634292479909,1.0007421294827714,1.001610658896703,1.0011688955949425,1.0007294072774973,1.000763894891069,1.000526192261475,1.0012813401848966
39-2804564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.002637241404462,1.0024927122606873,1.0040074001792647,1.0030063319203277,1.0021701254366817,1.0007728638900817,1.0014151603772021,1.001240489534585,1.0007479788460463,1.0007842959449724,1.0005242083599077,1.001154015135897
40-2804566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9962762264559234,1.0019850824146999,1.0009929847265855,1.0005568965026461,0.9999434836410208,1.0007739767014665,1.0007378792212154,1.0002433909569923,1.000322707238873,1.0001247056625278,1.0008234293140836
41-2806233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0072183864977602,1.0036833926959179,1.0019308536532467,1.0000617506690552,1.0010139003560994,1.0009061142758982,1.0003403939286102,1.000418898405601,1.000187070139068,1.0009333573831205
42-2804083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9978707885783663,0.9990851167625293,0.9983292938481999,0.9996917776854088,0.9999960294992325,0.9994892982760579,0.9996559046970399,0.9995695285236351,1.0004032395747122
43-2804081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9996759716442124,0.998409229907729,0.9999629024327235,1.0002006237178143,0.9996213795572242,0.9997866502092022,0.9996656388725997,1.0005403495696912
44-2804558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.997711412511834,1.0000894147512958,1.0003296876101442,0.999610415195578,0.9998062625626618,0.9996642833968621,1.0006483546417262
45-2806309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0097033110894285,1.0024479792152339,1.0007023035136795,1.000801634851003,1.000275698436038,1.0015115296459043
46-2804079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0006329292480776,0.999208880700348,0.999616000752325,0.999483815092193,1.0008693927625936
47-2804576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9964113880548421,0.9984580919446477,0.9989040359233358,1.0009772976990963
48-2806306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.001274261575372,0.9997657277155783,1.0001701924629467
49-2804077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.999258441904045,0.9998602783441681
50-2804573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0029352255564106
51-2804075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
