순번_정류장ID,88-2801766,89-2801756,90-2801749,91-2801743,92-2801725,93-2801708,94-2801694,95-2801196,96-2801657,97-2801618,98-2801596,99-2801560,100-2801527,101-2801514,102-2801509,103-2801497,104-2801482,105-2801450,106-2801438,107-2805321,108-2801461,109-2801462,110-2801469,111-2801430,112-2801376,113-2801336,114-2801322,115-2807006,116-2801150,117-2801154,118-2801156,119-2806243,120-2806241,121-2806215,122-2800622,123-2800627,124-2800336,125-2800658,126-2800670,127-2800682,128-2800695,129-2800723,130-2800745,131-2800759,132-2800776,133-2800796,134-2800803,135-2800809,136-2800811,137-2801795,138-2801793,139-2801779,140-2801773,141-2801774,142-2801787,143-2801806,144-2801954,145-2801977,146-2802024,147-2802051,148-2802098,149-2802129,150-2802158,151-2802168,152-2802828,153-2802193,154-2802221,155-2802224,156-2802242,157-2802265,158-2802279,159-2802278,160-2802282,161-2802291,162-2802549,163-2802545,164-2802367,165-2802541,166-2802552,167-2802566,168-2802366,169-2802585,170-2802374
108-2801461,,,,,,,,,,,,,,,,,,,,,0,1.0542182607959834,1.0094521584218579,1.0066691688642133,1.0022587740220357,1.0446105766623766,1.1356362269641391,1.108818012076286,1.0984051245826807,1.0873125964771309,1.1147378114404958,1.0923620297216354,1.0850979280472197,1.0743626600537985,1.2769792335970065,1.4314040734515103,1.685219622770225,1.8576668896481114,2.057549507755875,2.33805574324956,2.18260323900954,2.0958545409125984,2.004952622665379,1.9640774128710683,1.8931722447611425,1.8298976091892234,2.196521120460277,2.121026392115554,2.0522278850381066,2.280847200935068,2.542779210756538,2.7135979797360177,2.7112544344535108,2.697827887199171,2.819208531490971,2.653211271583496,2.771243361676195,2.7752166571158936,2.6516618056004235,2.600170631921042,2.4931904669068596,2.414663214599378,2.3141628506611496,2.262917291367867,2.164894877071999,2.1875222995630557,2.0141794461288396,1.982980172188671,1.940168498764469,1.9104025174739059,1.8658453900918561,1.8297079456378278,1.8143804198459839,1.787577949170228,1.8709674276509356,1.8995061679023142,1.9142222943022154,1.9258022653172515,1.901664420032859,1.8911356496501055,1.8722610412365799,1.8782403987578782,1.8663741198053985
109-2801462,,,,,,,,,,,,,,,,,,,,,,0,0.992726130706225,0.99673541543901,0.9955553744162198,0.995880087538626,1.0245169939838845,1.0206686046511626,1.0184414929652912,1.0161905817081276,1.0508470207477016,1.0412366666616277,1.038207956336142,1.0333050648641837,1.2747361673699333,1.4461397581439632,1.7125594489414921,1.894804391207676,2.1073326947698066,2.4070372321497313,2.2358841827729625,2.141613581503256,2.04241932000216,1.998846882659693,1.9223817274027084,1.8549330255857042,2.230266461657884,2.1506526427687995,2.0780153495128375,2.315193904615084,2.5885650942783887,2.7675718751184593,2.7635798938792626,2.748197433951236,2.876350027901071,2.6973593496175905,2.819827079645191,2.823325399350112,2.6928804802581405,2.638707593580433,2.526413781777734,2.4439065292441575,2.339466315214074,2.286415677191651,2.1846315495880817,2.2067247986394767,2.027598895162072,1.9955222498409602,1.9515340011357736,1.9209898145968016,1.8753153087484307,1.8383092206157499,1.822729037071467,1.7953130773960821,1.879965034617504,1.9088503762115365,1.923225408463031,1.9355601151172144,1.9104661226655952,1.900065740379438,1.8809131855623415,1.8866304621670382,1.8742598492744413
110-2801469,,,,,,,,,,,,,,,,,,,,,,,0,1.001820553811935,0.9970475143427885,0.9970930798114149,1.0009405361839434,1.0016210561620098,1.0015292851716646,1.0010664986223359,1.0429090230377362,1.0339051722434134,1.0312141083162112,1.02656615538816,1.262447480445653,1.4461120588441294,1.7355641228959542,1.9363983584761246,2.1735997373573985,2.512217284960348,2.3108512190981636,2.201881442194036,2.0895247912416153,2.0405441436211222,1.9553425315513793,1.881042195684977,2.284580141494083,2.1955727709094357,2.1155588460752432,2.3721350903694143,2.669326253264487,2.8660015116327764,2.8586513090658054,2.839682490023498,2.9771926784978024,2.778738982836938,2.9087863276973507,2.9109318761848426,2.765617578708481,2.7059428314691742,2.5828865711486144,2.4931131521861163,2.3799163273806934,2.3228405681630595,2.2145237890987826,2.2354426814581454,2.046730389309864,2.0126622621403323,1.9667561285114503,1.9346584804012599,1.8873539655842544,1.8485430313710576,1.8323203675223223,1.8037514038549327,1.891092069204393,1.9207023933439107,1.9354700052698093,1.9472346738593433,1.9215130533845317,1.91039212789895,1.8907084911886094,1.8966073244385597,1.88394504111333
111-2801430,,,,,,,,,,,,,,,,,,,,,,,,0,0.9936481960724615,0.9950357514315696,0.9996509788105357,1.0022376796246764,1.0014659979981384,1.0009289533548382,1.0493673657277824,1.0376935653270845,1.0343341890962727,1.029052987399593,1.2706750320634377,1.2515505347554945,1.488219916787929,1.6533854652162854,1.8455736291510303,2.1195568759064343,1.9849822975406952,1.9112165925550035,1.8321673061176982,1.7981316153196616,1.7377241900149067,1.6838137499048942,2.0426401205765714,1.9756855062704537,1.9146894281634692,2.1372450199391912,2.393494916277613,2.5610366911310742,2.563031709361729,2.5524943620439347,2.676602899317123,2.5185646607212795,2.6384164698631314,2.6459523065082715,2.528905098356448,2.479935016333741,2.379735775723431,2.3053253351990546,2.2116422629608143,2.164071863027316,2.0722820265089537,2.10010749736641,1.9378758402651426,1.9082898487407245,1.8685311135916307,1.8404339282752382,1.7992264179034858,1.7655045230214161,1.7515450518977556,1.7267022220642916,1.809145358264636,1.8378383563669798,1.8531222102815164,1.8656222688855235,1.8427090050437194,1.8333916446255647,1.815727934187954,1.822087962934961,1.8106633262674694
112-2801376,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9972157939328257,1.0058841318187837,1.005824336142146,1.0040276601726656,1.0027794959428007,1.0645839037736378,1.046057634467182,1.0411174515708306,1.033921601759542,1.3096542704479266,1.284766667120168,1.2564853962989486,1.337879334625084,1.4857425844292365,1.6971449846299385,1.6233154555845415,1.5833464705096518,1.5362692746742825,1.5166238240177352,1.481384708056682,1.4490354380470318,1.7572475269066514,1.7136373048189262,1.6725995959322388,1.8590952455432255,2.0700953987386757,2.206546115615909,2.217563767546449,2.2132240636448604,2.3218939761745734,2.2091115060226234,2.316277455835732,2.3297540634409097,2.2431852176434917,2.2067567271908795,2.13066237241562,2.074736479926598,2.0018410086450555,1.9651893966768526,1.8935546208783542,1.9278825553430938,1.7978411799246998,1.7735225157996513,1.7413910217473514,1.7186722897644877,1.6845212949806057,1.657017119751168,1.6459122006357845,1.6256430905330936,1.7021776328997242,1.7299864924073378,1.7453029365423787,1.7586161663464892,1.7393313477012506,1.7319672626935092,1.7171256805132566,1.7240425624933369,1.7143369562656574
113-2801336,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0227270083183062,1.0102838567797303,1.006615561247421,1.004338383876512,1.0793760455936343,1.0531226845165584,1.0466191817003418,1.037664190173208,1.3402408442757412,1.3106659461768195,1.277335157262094,1.2643465847457875,1.3006395341700503,1.483225544377999,1.435562753036437,1.4108891015779632,1.378429526341329,1.3649660079185346,1.341627644032696,1.3198916038501933,1.6024202949228632,1.5696518805282642,1.5388326607800973,1.7059644257586866,1.8945986208144006,2.015575911488749,2.0306292357697027,2.02977119951699,2.1309242286989445,2.0396148040026807,2.139450100316687,2.1553147113302344,2.0843150603097547,2.054025820417036,1.9908963381735436,1.9434813734744059,1.8822774295131968,1.8509476585875753,1.7904617976393422,1.8277322276217232,1.715477769389116,1.6944676128761846,1.6660544995842346,1.6463040276077618,1.6164998822675984,1.5923006089627196,1.5829979198018909,1.565139368548763,1.6380536170908702,1.6652460050631108,1.6811475058332088,1.6948211156976354,1.6771822038470354,1.6710080908227811,1.6578230724315837,1.6649396307560276,1.6564371001008296
114-2801322,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0057603613548267,1.00269759112327,1.0012399055515424,1.0019441625579575,1.00211569187744,1.0024360545274296,1.0017031825991354,1.2846417756254087,1.2602135225190156,1.2323490197303146,1.2216425060330751,1.2150525151482903,1.3851647685237103,1.3484189541354448,1.3300834215934887,1.3039350425901841,1.2936409893636893,1.2752752436327899,1.2583131293604253,1.5284759125216607,1.5009049916652832,1.474538303458061,1.633090322664137,1.8114527675435796,1.9254750133644993,1.9422359779087788,1.942389382505619,2.0403823589870154,1.9586450138908122,2.0549216555581262,2.072611938841026,2.0078456339557422,1.980349707810709,1.9232666556152314,1.8800189945126544,1.8237565048077689,1.7951318155903648,1.7398436401845858,1.7786479797999093,1.6744255480623274,1.654995808296556,1.62872085817337,1.610196800869407,1.582427695744821,1.5600047871606046,1.5514048524309163,1.5349858522947215,1.605976406691648,1.6329775793182315,1.6488602785399231,1.6628187618617758,1.6462686652276224,1.6408848034791252,1.6280173876350024,1.6353899436596,1.6272597733966065
115-2807006,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9965091437361135,0.9973344392639469,1.0001221644717446,1.0011465452382102,1.0016996094833337,1.0010042962167502,1.1958013067882556,1.1788122015542213,1.1589512021542507,1.151086603638081,1.1422513647503594,1.170828746180573,1.1555129029049702,1.1498338757400974,1.1362871476654863,1.1319811519530538,1.1247492208923917,1.117148430222874,1.3462356532681463,1.3299205278239163,1.3138238055938571,1.4518828251380242,1.6059223558597195,1.7036038654735306,1.7240095689255999,1.7271849787156073,1.8163230754295698,1.7569276505978153,1.8455478978266617,1.8654457164277107,1.8167575358440586,1.796044577900359,1.752132297709328,1.7192454068713683,1.6753797508765402,1.6532506116011296,1.6100608956268434,1.65227184884971,1.5687720342658606,1.5527581181992849,1.5314626332291434,1.5163413832142603,1.4937754623364123,1.4754137151770002,1.4689716541998588,1.455441846404574,1.522248732715242,1.5483302393373137,1.5644361129345818,1.5787906830934972,1.5648214430172904,1.5606787712525623,1.549947566387456,1.5576817850525975,1.550675890119634
116-2801150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9979477391617967,1.0012387150677724,1.001849326511028,1.0023387745137242,1.0014232432264534,1.2113618658868783,1.1915989535928813,1.1690039806083505,1.1600521816623688,1.1501883162484368,1.1800762231130195,1.1631970424013265,1.1563602528983175,1.1422426184560501,1.1375678649737113,1.1297194361107183,1.1215573757194384,1.2655366344076469,1.253597118789664,1.241706618459055,1.3712155263940915,1.5150060615588783,1.605858987963538,1.627616213145936,1.6319735866032297,1.717657419691722,1.6667563842728468,1.752104471621312,1.7727077837910181,1.7311582549276308,1.7129399486812396,1.6749890962980656,1.6458973206174274,1.6075268375023561,1.5881928091284714,1.5499429981599064,1.5939303661904147,1.5196182031092718,1.5049437862562263,1.4858749405248348,1.4723903597354722,1.4520034902896461,1.4356285319042383,1.4300134852141262,1.4179844332363982,1.4826613678010805,1.5083576403607737,1.5246513174350356,1.5391724066583055,1.5261304271225788,1.5228446831911078,1.512802321002021,1.5206953244956107,1.514529232212142
117-2801154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0035656577510177,1.0028415137193611,1.0032049020447869,1.001918234787206,1.2362737054978201,1.2116662515764334,1.1844552232910732,1.1736982585411124,1.1621599168324446,1.1933000516097827,1.1740090853779421,1.1662690685863177,1.1506604753426386,1.1454290169027568,1.136465642719767,1.1274842536537637,1.1992122108047083,1.1907188020789004,1.1820121081624866,1.2715468187788446,1.4032120436485807,1.4860331314848592,1.509241110628892,1.5147061021069588,1.5958569472063253,1.5556281544160422,1.6366903090293887,1.658346329734472,1.6243438749314036,1.6093512899487492,1.5781971201855152,1.5542921525208273,1.5220824902681378,1.5062596168819635,1.4744914936854385,1.5201632271450398,1.4566541151362642,1.4442846328538985,1.42783338127441,1.4161162853005669,1.3987576288700356,1.3845203380317106,1.3801482143557424,1.3696863476098433,1.4319879285649069,1.4571933217021658,1.473483659546938,1.4881064221465952,1.4765729363110258,1.4739197810039635,1.4653438010470954,1.4733404687507814,1.4676882418353485
118-2801156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9998974575809864,1.0013148480988363,1.0003620346346467,1.2811446985821453,1.2464375085678703,1.210149216854297,1.1959624531922255,1.1813382517717386,1.1620730448917782,1.144826013625697,1.1386652055367932,1.1241903708974577,1.1194516521445905,1.1120334469063264,1.1040511462521359,1.1682588236552773,1.1609273268379336,1.153606836505911,1.1603539283115853,1.2800165200123723,1.3547683348533368,1.3796530484761402,1.3866659759508526,1.4634566074431543,1.4335824025183943,1.5102855679660396,1.5330364228746132,1.5068417000239613,1.4952782982547856,1.471015462666224,1.4519066846311164,1.4262553289175288,1.4140527097951208,1.389050634990585,1.4363660975318464,1.384669013177502,1.3742838341482075,1.361003566472962,1.3513250104753047,1.336945121818162,1.325362899225285,1.3223394613355675,1.313805863015966,1.3733015696083608,1.3980124884731786,1.4144431661538865,1.429139172825916,1.4193229856152285,1.4177521272579294,1.4101968130519626,1.4184288217944434,1.4135446647195884
119-2806243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0044607014726772,0.9986767407774405,1.4320672362236597,1.3535779269451433,1.2832294703074987,1.2571321748981463,1.2325000762191805,1.2017652757572794,1.1757849429370726,1.1658272586646112,1.1461650641605086,1.139901679094298,1.1294427144741634,1.119189514703352,1.190247405437982,1.180935064621707,1.171477835076991,1.159876953997478,1.1524140477727913,1.203460119750397,1.2302025942186368,1.2250232214649406,1.223634702217895,1.24630859049407,1.2790481166701546,1.3030552127592026,1.2899644816673494,1.2838772390606583,1.2713743737113272,1.2613697777559538,1.2470605268879276,1.2406454031366996,1.2270635162581578,1.2772340725198164,1.2468339768990553,1.240169153254721,1.2321728396409242,1.2263118149276968,1.217581415917808,1.210634835478251,1.2098375064909217,1.2641884360248097,1.325457115314178,1.3502495215722692,1.3942664442948471,1.4368954430886014,1.4263193224833568,1.4243083505657221,1.4165090099836186,1.4085912285627658,1.4034466478940466
120-2806241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9953134029167579,1.5706903816524347,1.4400503969244527,1.3359589139293124,1.2992591850661295,1.2663612603637366,1.2267535538957752,1.1944616840368312,1.1818142375717238,1.1589176584720093,1.151798481432233,1.139499865282762,1.1277034244525426,1.201880529290416,1.1913118039204866,1.1807211997988523,1.1681045122607105,1.1596417700185053,1.2135750327862982,1.24145102594403,1.2357506077137457,1.2205430537593205,1.2567477875692092,1.2423552019079813,1.2295948516696387,1.22020124811515,1.2155443568135023,1.2064234451507418,1.198625937230126,1.1877761853549587,1.183274440560254,1.2325979965445475,1.2243855436167597,1.2002615415646363,1.1950323228271942,1.1942250075173866,1.2129651100518744,1.204610369853686,1.1981365998426388,1.2024457316571213,1.2701012760756134,1.3327951233007282,1.358248582881753,1.4035854869426636,1.4472298736154874,1.4361628812524483,1.43404068605481,1.4257870184076415,1.4174282281545834,1.4123181873994848
121-2806215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.2679899532309495,1.1981651947830467,1.145079478735789,1.1282297807004293,1.112632798245638,1.0942181943682632,1.0793981766743317,1.0774247807966013,1.0633181901053432,1.0602264040077911,1.0555282442737495,1.0501812874377223,1.11276842670703,1.1074714826945389,1.1016435648316132,1.09400097081973,1.0895146153232473,1.1429715076713458,1.1726541856970338,1.1685434244399078,1.1575270262104458,1.1961187953194152,1.1850045654150627,1.1744880528664008,1.1675537423213673,1.1639294831189397,1.156843915775209,1.1512312358388628,1.1424909920865907,1.1393382090663735,1.1891749092761656,1.1845415274933175,1.165016300612289,1.1604782943466803,1.1603785843355616,1.1796679962947072,1.1727429753618095,1.1673485360290048,1.1720769399770112,1.2390169131064344,1.301592192247891,1.3269746973824927,1.3758287972565846,1.4196146249040975,1.4091037129622184,1.407580470682234,1.3995913711692327,1.3916689913134193,1.3867565887395543
122-2800622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0170381044151142,1.0045890341284778,1.007963599362605,1.0060628877963202,1.0038984527851786,1.0020001417495765,1.0094549644063697,0.9996324818930957,0.9996947443017302,1.000615217561718,0.9996624863626248,0.9995511830634121,1.0013341963729154,1.0019644793840816,1.000338056723407,1.0011559135755375,1.0670029465941033,1.1008645999092717,1.0982985438152406,1.0913729598686823,1.1248758440548763,1.1180344219774014,1.1098912129148855,1.105864498429613,1.1033786276840565,1.0992003760184053,1.0951568213746725,1.0889833772829531,1.0871687070520029,1.156502540211499,1.1449228979159767,1.1296846648038419,1.1258098751563852,1.1341757597335205,1.1543363053630789,1.1480010717028928,1.143360491551297,1.1486660979677832,1.2178490083045441,1.2825012423462352,1.310773535662911,1.3824961977538601,1.4291236631788613,1.4178229302774326,1.4157665415983518,1.4072283429799337,1.3985960006071034,1.3933997672482723
123-2800627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9951396049503113,1.0035792438028825,1.0022025130414685,1.0006630371308047,0.9992167937740559,1.0077973043248134,0.9968963034950856,0.9971616171166812,0.998498367973254,0.9976913127675235,0.9982754106057734,1.0002703036684042,1.0008261067597861,0.9990147978773892,1.000447612116831,1.0696444602565554,1.1053069937107534,1.102480828824691,1.0949034859967361,1.1305239418150168,1.1225445880466376,1.114114136672197,1.1095769004953813,1.1069092003606327,1.1023978867182755,1.0981981313719489,1.0914328299927905,1.0894830883843092,1.161129626247572,1.1487561726325919,1.1328293243296776,1.1286912251558436,1.137109472786786,1.1576704496466055,1.1512038396077606,1.1461814868721878,1.1514843719549352,1.2226966114029407,1.288966449810575,1.3176435804808633,1.3915542145118294,1.4392335153239593,1.4275000650696303,1.4251241825116328,1.4163836301981008,1.407359629125827,1.4018317253745556
124-2800336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0143854857588763,1.00635790902291,1.0022382569265849,0.9998104376080255,1.0105089182390303,0.9972744395292449,0.9971206163342303,0.9986875303351178,0.997738204362278,0.9983714025032704,1.0005537904292217,1.000935789959479,0.9993387770779297,1.0006862859480736,1.075433691201486,1.113934929060435,1.1104483232187567,1.1017126400066108,1.1391383573732217,1.1300347120556928,1.1207225320038725,1.1157162937450469,1.1127570869541952,1.107577642691635,1.1030780644603793,1.0957247796931315,1.0935489363086235,1.1687168956232705,1.1549656180186891,1.1376911334238284,1.1331949250505353,1.1419536503824945,1.1633598621309875,1.1561806305778384,1.1509695627877532,1.1563553564733284,1.2299052636046597,1.2984707342649984,1.3284742952986228,1.4050414761993215,1.4542759709894635,1.4417529366714465,1.439250640349748,1.4296164819947366,1.4201232399710937,1.4143414113543626
125-2800658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9985138611031723,0.9976335631735102,0.9965078427662837,1.0105205400530177,0.9948657222700669,0.9954192009386941,0.9974285879584829,0.9965683329976321,0.9975846970702043,0.9999626085657971,1.0006263881530006,0.9987772986157387,1.0002293433118303,1.0785818543489962,1.1186144647035543,1.1150206677581906,1.105542137553734,1.1443323095475282,1.1349891194183719,1.1250802209966602,1.1195173068757516,1.1160855611646714,1.1105664683422356,1.1058069008517617,1.0983303138945968,1.095780800127755,1.1728695937011313,1.1584676974286705,1.1403811250106501,1.1358126898979228,1.1444987566657234,1.1663145441632192,1.1589518768333562,1.1535365611669586,1.1589754090094828,1.2338915718357861,1.303989306030579,1.3341740429888234,1.4124245983969752,1.4633933281719957,1.4500473466383508,1.4475601637201088,1.4373498006643362,1.4277156962486823,1.421719814340374
126-2800670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9970727438856365,0.9959006863271025,1.0131551103605694,0.9942507123238443,0.9949551729451175,0.9972950456206978,0.9963667490814215,0.9972477002008553,0.9998093648114642,1.0005251938863442,0.9985847834608941,1.0001240319440545,1.082743000824079,1.1246870386505583,1.1207191107403254,1.1103270524596398,1.1504038398850625,1.1398734399459145,1.1293284537718786,1.1233270052525306,1.1199738484320498,1.1140593862379362,1.1088684377257991,1.100873742993429,1.0985199101865004,1.1776823130881982,1.1624087309327067,1.1434111927971564,1.138664242055358,1.1475429949950258,1.1697003931945893,1.162124962440003,1.1563122125649752,1.1618036605482198,1.2383440855928354,1.3099783466079846,1.3410702686667149,1.4211817744060673,1.47297249076139,1.4592020115934248,1.4562742914811713,1.4460948747629894,1.4357686851475426,1.4295427128446383
127-2800682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9948349832082009,1.0203580607088663,0.9923637068319858,0.9935584864645353,0.9967709611108633,0.9957585325805735,0.9969652145042954,0.9998455259099308,1.0006319576953608,0.998500083555128,1.0001784297147718,1.0901531647491598,1.135502717050012,1.1308211938047261,1.1187089612285595,1.1613282034506558,1.1491837184001232,1.137778178585068,1.1305855980802324,1.1271581040690153,1.1202095387395363,1.1144680832588527,1.1060016857156727,1.1032329697397663,1.1859910834805993,1.1691702428449118,1.1486772443049984,1.14352192651581,1.1525630117330945,1.1755313589817449,1.1674365312871788,1.1612241510644985,1.1667943970111025,1.2460106185236945,1.320024571228534,1.3522351003444073,1.4350823096894456,1.4887839347938,1.4743426789606593,1.4709122486752366,1.4602927789696867,1.4491005918776243,1.4424845070977497
128-2800695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0557731015553522,0.99073556540853,0.9929019407466357,0.9974631915219672,0.9960108994574897,0.997309025406759,1.0005631642717756,1.0016593624783579,0.9991732870198992,1.000964746424079,1.1005243935802442,1.150310162100533,1.1445783212896055,1.1299761325160134,1.1762158218590222,1.1613593941203375,1.148533211981342,1.1399639136460198,1.135705334022218,1.1285642362671942,1.1217715456990256,1.1123569393652972,1.109201029881501,1.1964927248233697,1.1774052381977016,1.154807525046225,1.1495734187094084,1.1586880782492917,1.1825030867128883,1.173769625865619,1.166977094170127,1.1728103879928042,1.2548923900868683,1.332162050988672,1.3653538440061548,1.452215884625952,1.508093044534406,1.4925330167923996,1.4886092559381314,1.4769453615575976,1.4650699023816716,1.4579749294625894
129-2800723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9319352962098048,0.955869224316474,0.9772202260085584,0.9813556875623065,0.9900106579753701,0.9942084244099166,0.9961368969444979,0.9940639176381648,0.9965115950625654,1.0726024096628468,1.1259359885229059,1.1209150898974949,1.1081547871647246,1.1840077749162559,1.1683682046539483,1.1535566162793311,1.144923956469815,1.140297534060334,1.1318582174751426,1.1250542575735873,1.1147340454292347,1.1113581846212954,1.2022126525016676,1.1820161636932287,1.1580541046702153,1.152359246340428,1.161651227115072,1.1861276046634412,1.1768770161923223,1.1699569228332738,1.1757918811832881,1.2601581952399479,1.3396207376757787,1.3737233990630293,1.4632359081148083,1.5212502447921834,1.5044684601563225,1.5003163554518175,1.4881715196110588,1.47570887816943,1.4683762001203955
130-2800745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0006133704448226,1.003722976253588,0.9987257006596012,0.9994418486648766,1.002890119955257,1.0036017263326018,1.000343861821954,1.0023421580559435,1.0020807707369204,1.0236536379909746,1.0228325475686668,1.0204504164950736,1.2035524759072063,1.1843347583281851,1.1676284991206118,1.1572488781468828,1.1523354485422794,1.1427703324939553,1.1348584619358264,1.1231902249211052,1.1191693116628516,1.2146213539495114,1.1920554215826882,1.165752298220664,1.1596295429974066,1.1689957952632621,1.194109401612732,1.1843622486357843,1.1768992584130125,1.182673704069234,1.2699433927795407,1.3521248886740385,1.3872945449801282,1.4804880795750228,1.5402190448761242,1.5225725341090186,1.5180371418224283,1.504691505817112,1.4916846562105732,1.4839955770143465
131-2800759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0052744325034653,0.9982570371166632,0.9988080260611899,1.0030823105118214,1.0038198074034677,1.0003268724576813,1.0024385038289594,1.002427179892096,1.0247726458000805,1.0238663255547147,1.0212737146212667,1.2131334759575596,1.19236501659347,1.1744426006378086,1.162986045726678,1.1575256196089379,1.1467541045985554,1.1389032040219216,1.1266252830154848,1.1225051482719506,1.2199859420210188,1.196232476805187,1.1689061159858183,1.1624609209905967,1.1720111639591348,1.197659789225758,1.1873543753421674,1.1798299026217403,1.1856377954341517,1.2741402871572636,1.358217029662243,1.393991266522514,1.4886992078322965,1.549739434262876,1.531756516058095,1.5268126320066515,1.5128872266383908,1.499709610455052,1.4915215871446659
132-2800776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9913035061084337,0.9971821842662688,1.002634663496178,1.0035705882923123,0.999610978441288,1.0020818943103944,1.0017927444350225,1.0268753790777112,1.0257781200707954,1.0227253742529292,1.2328630681169042,1.2077529747306122,1.1871915977175902,1.174090281860743,1.1676444405064368,1.155984118742015,1.1467484888875064,1.1333376468263474,1.1286993224276474,1.23170525611308,1.2052684763934554,1.1752985446355204,1.1685141535243406,1.1782185336720619,1.2046558572668826,1.1937160506306366,1.1854368038846599,1.1914184891872814,1.2832661984581222,1.3705385940506183,1.4078344601835857,1.5068788866668492,1.5706095160293227,1.5508504035048334,1.545304895680186,1.5305321063955706,1.5163159607010026,1.5076982604974345
133-2800796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0000477009445654,1.0062429831808168,1.0066718796556442,1.0014673942641792,1.004020668406943,1.0035381503499117,1.0312210181686907,1.029772191765945,1.0258935719942146,1.2603982712050563,1.2293631084547711,1.204583256864796,1.1893976858095194,1.1814094114458586,1.1682243427301844,1.157021183113102,1.1423091379715282,1.1371506315402578,1.2457246578968715,1.216002843186895,1.1830005507427033,1.1756822757706837,1.1856360177221736,1.212924322401111,1.2011166191396636,1.1921857276461978,1.198228893522689,1.293742795057888,1.384536412813634,1.422953269149951,1.5265853519290882,1.5929233625106496,1.5718012117011295,1.5654191258486012,1.5499780657152993,1.53459483395567,1.5250906917129714
134-2800803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0262135107929762,1.0172349412086865,1.0028996444608649,1.006984140127883,1.005798371490123,1.0043068924690046,1.0046554470364422,1.0195080427612278,1.3841772919159592,1.3181972487471567,1.2760234577478367,1.246725616541928,1.2348257422156301,1.212176077546688,1.1948276377077907,1.1731731456741805,1.1650237644223103,1.2621132121828893,1.2430755970784033,1.1996044757541997,1.1907295597644902,1.1894986455928807,1.2197497717593355,1.2063007053799588,1.1963365605222567,1.202745515251449,1.3078542469401055,1.4088526361265712,1.4488367735337009,1.474648085660496,1.5146733269059398,1.495815515884774,1.4912388786048796,1.4772873806575693,1.4743053445818046,1.4657761998815624
135-2800809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0029556891573022,0.9897491510598564,0.9995126660611404,0.999260801044566,0.999380908120301,0.9997212926335965,1.0172638393620799,1.444698604871859,1.3584994208918149,1.3051549270812912,1.2698584643327302,1.2548455590365744,1.227974403995012,1.208713910595212,1.1835371435959257,1.1742155502216798,1.2778150210139945,1.2550553610263522,1.2071202882549765,1.1975656437522006,1.19594219128848,1.2275022495128143,1.213039476464957,1.20222058089694,1.2087124865866927,1.3180981926650037,1.423451867064177,1.464956002256957,1.4915261888445095,1.5329943653565008,1.5127797124275517,1.5077738010363078,1.4927061225741818,1.4892875984267382,1.4801915093510063
136-2800811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9781697415917718,0.9979750146465027,0.9979765166192407,0.9984605542425148,0.9989790199839987,1.0203045636079293,1.540054472861094,1.4172480366536293,1.3476685066626946,1.3020984630558066,1.2834463097877733,1.2503874533693735,1.2273290913021615,1.1977299961189443,1.1867982851157994,1.2979900752348341,1.2702740200601603,1.2170373642133305,1.2064744054596481,1.2043136289023992,1.2373202817301312,1.2214701978068945,1.209873931154646,1.2162950111130748,1.3304986047326535,1.4407926370188193,1.4838213208289794,1.5112006105867302,1.5544307088471523,1.5327757900057084,1.526913878251918,1.5107017990022886,1.5066069943302158,1.4969935004263515
