순번_정류장ID,1-2805936,2-2805934,3-2800328,4-2800640,5-2800636,6-2800637,7-2800647,8-2800666,9-2800678,10-2800688,11-2805582,12-2800715,13-2800752,14-2800788,15-2800799,16-2800804,17-2803056,18-2802651,19-2803065,20-2803067,21-2803040,22-2803071,23-2803082,24-2803093,25-2803107,26-2803121,27-2803125,28-2803225,29-2803233,30-2803234,31-2803237,32-2803241,33-2802763,34-2802635,35-2802730,36-2802727,37-2802734,38-2802756,39-2802782,40-2802829,41-2802814,42-2802801,43-2802791,44-2802784,45-2802785,46-2802796,47-2802177,48-2802817,49-2802618,50-2802176,51-2802169,52-2802154,53-2801846,54-2802103,55-2802067,56-2802056,57-2802050,58-2802075,59-2802089,60-2802079,61-2802060,62-2804815,63-2802071,64-2802091,65-2802097,66-2802088,67-2802081,68-2802066,69-2802044,70-2801906,71-2802004,72-2802000,73-2807183,74-2802018,75-2800097,76-2800060,77-2800094,78-2800092,79-2800091,80-2800081,81-2800085,82-2800087,83-2800090,84-2800089
36-2802727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0071113584998008,1.033667681470206,1.0113509264642062,1.0035965673361398,1.0150711470607259,1.1233725653577753,1.2762569928848624,1.2494608816603936,1.2402614430460324,1.2184263064312642,1.2010759168972656,1.1798617874531059,1.1685121071640243,1.1601856231803598,1.146744426555515,1.3226457739867563,1.4920905969070957,1.6707848075269969,1.8131964805084424,1.7580323216749112,1.7037529886123426,1.6459649589950853,1.6120288560954974,1.592731099529973,1.556441777485135,1.5409233848910477,1.523341931296229,1.513327942101487,1.5147318582660434,1.4974273006535517,1.4889912833528525,1.4669018382482797,1.5228525930781431,1.5476520343169813,1.53436057677242,1.5098898927831201,1.4697624550413209,1.4440334166710755,1.4126615213748368,1.3949637190272444,1.3779029619519478,1.3675822857665954,1.357837083867684,1.337807831345135,1.3649958182774526,1.3532917897836136,1.3458876433123157,1.3560468803101329
37-2802734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0631597916188853,1.0110339337790384,1.0012776305129956,1.0157641279968825,1.147938133094186,1.3290644423345659,1.2915564892033207,1.2754723337419807,1.2476443346462691,1.2253141558042357,1.1985262430050811,1.184533272012062,1.1744920683308004,1.1586973682072454,1.352909494155953,1.540877744648922,1.7435930500412165,1.9035727571556305,1.835839223123462,1.7702755584240242,1.7015597474756983,1.6618194126412067,1.6396269901836693,1.5971497670155619,1.5790967558748032,1.5589484685393642,1.5471830077052995,1.5485564110049659,1.5286988250874944,1.5193244708668057,1.4945085079005254,1.5540088373240457,1.57846649759927,1.5636284976183008,1.5368150866440264,1.4921397625890362,1.4640729807891115,1.42986839021587,1.4106957113805736,1.3922408523542842,1.3810046765497155,1.370510825151093,1.3490906130168434,1.3774382155784544,1.3647305861403674,1.3569197313186436,1.3671158058435067
38-2802756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.965811663145138,0.9796804921048724,1.0019305254478645,1.0344052183558803,1.2334878117116803,1.2050122512566135,1.1999757355546377,1.1786170863693302,1.1623630117629327,1.1425534101123642,1.1327587877910632,1.1254904530852312,1.1134133874253536,1.3082599068867038,1.4982140642126822,1.7030639056157821,1.8661879835344932,1.8000610399021921,1.735777680814404,1.668665252283,1.6304484678021274,1.608247368150914,1.5671759022967555,1.549659564491865,1.5302195902541302,1.5194386871745744,1.521095864309963,1.501913513844418,1.4929427456432167,1.4689867145904365,1.5292349702486785,1.5555155421066604,1.5408642285035679,1.5146244927583017,1.471451098946577,1.4441323894061018,1.4112205101968947,1.3926789903048467,1.3748917094339783,1.3641655852293963,1.3538304108370043,1.3334239153086318,1.3618687815297978,1.3495495693640371,1.341931032771893,1.3525668685292052
39-2802782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9898869556783456,1.01939266314557,1.0275388466457012,1.0037295300595888,1.0029041393187108,1.0042033959752625,1.002175106460724,1.0032609667035175,1.0029782476559121,1.0045391773424752,1.0047369093346388,1.0026890385146454,1.1869567475661036,1.2926857732984138,1.4680302416079387,1.616305808188577,1.572284269250301,1.5287567855910136,1.4827592356442445,1.456872845698483,1.441395786429147,1.4134570420180144,1.4006530260399945,1.3873500801706815,1.4179098609501033,1.4370429499118251,1.4209381037257383,1.4136481436860262,1.3934357408868607,1.4044140064363844,1.4358972059338306,1.4249866585094877,1.4051288257860852,1.3721039966791635,1.3512785785337083,1.3258707486274006,1.3113294430857814,1.2977980456964304,1.2893155010418968,1.2815973132289367,1.2660853012892672,1.2933369969194568,1.2833914189724496,1.2775724934968622,1.2889723246641192
40-2802829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0670405351141132,1.061693414433217,1.0089761229363645,1.0068591893108487,1.0083188167865587,1.0051245801537827,1.0061405852389442,1.0053581749198588,1.007013518904628,1.0070782880744313,1.0044411556485027,1.2248749573363842,1.3101930427495796,1.2877455063095824,1.2556152237313118,1.2398522668512797,1.2234178218256015,1.3586336292731498,1.4055547771968764,1.3912227308531824,1.3650101040712908,1.3531732715360043,1.4083234973452325,1.4722387648777224,1.4933380525347189,1.472999041127036,1.4636494749485502,1.438572323187752,1.413760729364965,1.3723281735740864,1.3628412354815926,1.3456220575785303,1.3169115631989483,1.2989725436912907,1.2770561542999557,1.2645549741048958,1.2528740047090272,1.245639352873746,1.2389781797154213,1.226006453418269,1.253250417881357,1.2444385479528273,1.2394690829484678,1.2516500760140836
41-2802814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0553748151518598,0.9817951489764204,0.985248313119698,0.9926380052365114,0.9912348095969284,0.9944427939733165,0.9955588353217986,0.9984990140784253,0.999229076526645,0.997165060285521,1.2418347273927142,1.3361059211149902,1.3092181036409407,1.271415481058661,1.2535373520016557,1.2348417921424566,1.381489767082925,1.4318434601406045,1.4154341216723414,1.3855411150880554,1.3722567392909013,1.4315106348528042,1.5006525473603842,1.5229945219660235,1.499992082042109,1.4893625943065354,1.461299701569424,1.4337018799346937,1.3879517184662804,1.3775505967884658,1.3587392474394553,1.3276186864271715,1.3082748524417172,1.2847944425002344,1.271483191345509,1.2590606473556556,1.2514020695421215,1.2443473184479923,1.2306207077420652,1.2587535475957674,1.2494988695783458,1.2442605642528293,1.2567092028348643
42-2802801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9427869911695024,0.9597011567742929,0.9763725321269288,0.9776985056359487,0.9837378051161035,0.9870856838888119,0.9914153229095383,0.9928299196429946,0.9913213922118767,1.2614580510955922,1.364900793207387,1.3328435625288413,1.2893142083197577,1.2684192964045704,1.2472548823934912,1.4053150947062125,1.4589860436932074,1.440351843675257,1.4065449554315188,1.3917468960533708,1.4550165837479265,1.5293435977874308,1.5528466281108995,1.5270645739231974,1.5150986125114674,1.4839605866039831,1.453516562321139,1.4033994469539997,1.3920816285028428,1.3716808369460176,1.3381750379227229,1.3174482866951323,1.2924389537689407,1.2783403604178354,1.265197352964953,1.2571289304056668,1.2496928863497232,1.23523367258103,1.2641737627558998,1.2544964110238657,1.2489994125709805,1.2616762286696397
43-2802791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9856632299833467,1.0025739083670693,0.9969121873091108,1.0009590461993252,1.0009553961475621,1.0043221371928093,1.0047111133358888,1.001176064583069,1.3414009947632504,1.4669047908777908,1.416564188964143,1.3526342109996825,1.3223232127705093,1.2931141772273391,1.479613331449965,1.5405692738631545,1.5153728291899409,1.4700764098418488,1.4509562253817585,1.5237281398211153,1.6107447989014734,1.636601371452463,1.6031044461626498,1.5873978694547892,1.5478613628091886,1.5097012202568842,1.447811889322048,1.4340384436169011,1.4093858942019963,1.3695398944008144,1.3451250458199628,1.3160434384632176,1.2998551761188024,1.284774560689194,1.275611318511834,1.2671400341728247,1.250657935871333,1.2813145440712308,1.2705347724877465,1.2643385428179361,1.2773592207987454
44-2802784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.013809221894852,1.0012952838830511,1.005051941367439,1.0037850118792313,1.007145741295623,1.0072426818269329,1.002910099068894,1.3885819283519032,1.5279150102693082,1.4644425510964854,1.386339358313633,1.3511445440767873,1.3169334738442955,1.519514561932804,1.584579398060137,1.5553166920267116,1.503054613103996,1.4813810972125665,1.5595207570222769,1.6538246477009713,1.6809390156272341,1.642840628073728,1.6249219670169308,1.5805089782816144,1.537951652760761,1.469520114021173,1.4544099729076914,1.427467838986204,1.3842700007883724,1.357942205509905,1.3267830340696174,1.309543575455612,1.293498761287824,1.2837948899838318,1.274816051716364,1.2573529905365144,1.2888621556796296,1.2775465759868871,1.2710136197478275,1.284212835589132
45-2802785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.983537308376387,0.999146590301309,0.9999155407026631,1.0051803592224182,1.0056008472789624,1.000705317601699,1.270644787057684,1.4249865363892398,1.3712404992837999,1.3051347135237776,1.2759428692331878,1.2478841455852625,1.4551521372433007,1.5241286071902251,1.4968086962769835,1.4485874862739503,1.428404848327224,1.5082901440986012,1.6040549796599193,1.6327295893659566,1.5961095767137037,1.5791089216241279,1.5366101895986546,1.4961048089622984,1.4315384518449579,1.4173491111576628,1.392118900578275,1.3517071838695485,1.3272471204071823,1.2983283760314244,1.2823038873598391,1.2675171886141139,1.2585259916656533,1.2502883407290863,1.2344285439451232,1.2661034463670713,1.2554719521097346,1.2494600326148828,1.2632327467930455
46-2802796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0132752832496974,1.0060338486119644,1.0108577321419976,1.0103208282028655,1.0035596333935506,0.9940573360423206,1.122622338137353,1.1100153031204036,1.0902944355682647,1.083283232881173,1.075125209595182,1.2552780838836006,1.3221795231049842,1.3064942949059366,1.2794419559422623,1.2670571146431209,1.3388172682266266,1.4219606195319907,1.4506897139340922,1.4261747096135269,1.415354498504685,1.3862976832275897,1.358498370032889,1.3143189777463677,1.304539745259578,1.287118024658237,1.2586780067376304,1.2415803211335585,1.221073111330844,1.2094671971912072,1.1990093224133473,1.1924629776706621,1.1866589452972607,1.1758326506474863,1.206058576664938,1.1978225162274987,1.193489867744695,1.2079782996221264
47-2802177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0009450247030804,1.0098712037967572,1.00940644957194,1.0013727901492604,0.9907346863036606,1.0310039951444345,1.0289700627429987,1.0214480379310995,1.0205946334311031,1.0178474660663845,1.2007208876541122,1.2707026449027587,1.2570528325942563,1.2340230593123338,1.223093507895096,1.2959940148436602,1.3798822334818168,1.409873656555946,1.3869614433002466,1.3770779408797982,1.3499589889202248,1.3241468884354326,1.2835291814441168,1.2745744754841017,1.2586649298208097,1.2326408782307265,1.217132748642144,1.1985081075585826,1.1879137968217552,1.178495214802847,1.1725354226847138,1.1673387154137582,1.157818388516121,1.1881650355846487,1.1804863828813836,1.1765765030450335,1.191522348458435
48-2802817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0035155177149135,1.0054068700288439,0.9952607381943949,0.9830824778430635,1.035215302054226,1.0321133542584549,1.0230775394317682,1.0215441197971324,1.0186331784538905,1.22882085238436,1.308571745808505,1.290915730287086,1.2613563761185738,1.2479282550397057,1.3301565297912696,1.4260109323533696,1.4591408888901494,1.4305419404011763,1.4180508861911387,1.3850136143865344,1.3539822135470923,1.3058638976757915,1.2954071991885134,1.2769541338905241,1.2472331174325326,1.2296741887408282,1.2088391545676693,1.1971252161947377,1.186713224637722,1.1801873910059104,1.1744782595145633,1.1640013242391762,1.1957395246540323,1.1874565922424407,1.1831927763308407,1.1986062419362316
49-2802618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0038351809585915,0.9893416897812671,0.9757311993382803,0.9966052262376205,0.9996129817946636,0.9963192224023225,0.9978163839429811,0.997441775953468,1.2544886647383506,1.3433259130697255,1.321513722088979,1.2853482583961273,1.2694871176632678,1.3601903465380305,1.4671361390864284,1.5030037949242885,1.4687991234133053,1.453755776391942,1.4150709070988483,1.379164267713711,1.324222463717522,1.3124292624192575,1.291737078716146,1.2588234314495685,1.239523430066094,1.2168415055217776,1.2042048613439935,1.1929803698427188,1.185995357511399,1.1798721589767076,1.1686276976264336,1.201465121429583,1.1926997110661943,1.1881538783026202,1.2039316683910413
50-2802176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9799781982484873,0.9671029828914489,0.9951288730577493,0.9989217638235749,0.995379332067313,0.9971632435262996,0.9968374095866455,1.2807285517838116,1.3779598767754893,1.3517309396596038,1.3086764745616168,1.290362521586291,1.3888305824485818,1.5061580869732378,1.5443954062984442,1.504584439318209,1.4869972757229177,1.4428112849934263,1.4022292735988393,1.3408609531259887,1.3278272954896353,1.3050710811369959,1.2692515400331958,1.2483790900239415,1.2240441481182982,1.2105881967991325,1.1986416366722719,1.1912513316736826,1.1847610824457533,1.1728340951980671,1.2065676191470354,1.1973843271926248,1.192591143336917,1.208648324908365
51-2802169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9554417437995639,1.0021307302162124,1.0053505088211454,0.9990753784596675,1.0001009431812082,0.9997249094907126,1.3004806658005221,1.4121497368301048,1.3795409446865807,1.3272175981605807,1.305730341652366,1.4161915746690832,1.5495644261129768,1.5917129763929416,1.5436512533092919,1.5224456044240011,1.4705878982005947,1.4237601186657458,1.3543269476459945,1.3398162345046873,1.314671827087062,1.2756352857464914,1.2531355364882635,1.2271732551638346,1.2129417086102618,1.2003588561552108,1.192613655183557,1.1858250811784614,1.1733959098847715,1.2083184207138407,1.1987552094413823,1.1937641161396841,1.2103083010755071
52-2802154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0507929091726955,1.035271044122398,1.0148117062700368,1.0135972287018706,1.0100536860271172,1.3907787557828555,1.5272710881389548,1.4762992479362445,1.3974633383325323,1.3674279059668792,1.4997856504783391,1.6642926963578712,1.7120406902553513,1.6444769771702823,1.614628501874256,1.5451886738705207,1.484169022055047,1.3963245058881713,1.3784194365109146,1.3477377070623695,1.3011736560198008,1.274703681240081,1.2446660960796496,1.2284575754628324,1.2141351583265088,1.2054283279778968,1.1977636868721748,1.1837000654590946,1.220422793935121,1.209906893655023,1.2043405520319923,1.2213650134630758
53-2801846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0142542273071422,0.995773749646607,0.9994704864634255,0.9983083369397306,1.4947984734353414,1.6686738019222183,1.5866980724373503,1.4677599969320283,1.4260492595564085,1.3860031734396308,1.40927020738314,1.4601556823360227,1.4177810729168965,1.4002456700007597,1.3556619705493496,1.3164724670502521,1.260745297763155,1.2493472737758426,1.229839784213806,1.199549422613633,1.1826626071273616,1.163162164726649,1.1523143335618775,1.143169570604678,1.1373305805092826,1.132507248065737,1.1242521633298717,1.1598551890950708,1.1519930287806208,1.148300142170004,1.1664087065558684
54-2802103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9818009519502057,0.9924039256428431,0.9930895484650212,1.1934161829629475,1.3743476863145552,1.3295572855758626,1.2661758252993827,1.2415011552779924,1.219588698342174,1.2100612685328416,1.1937565683271139,1.1771288881468116,1.1756650887553748,1.1564869973924794,1.1397296437349682,1.2104273432849861,1.2011264928225884,1.1852930820902072,1.1604770057752547,1.1469305766920648,1.1311669443008405,1.122238913280203,1.1149931321807536,1.1102033630105874,1.1064406925176595,1.100393870947555,1.1360224101637961,1.1291032921053592,1.1261044278551766,1.1448594303129254
55-2802067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0088701882071984,1.0013413436106704,0.9969731912583786,1.0059690196350886,1.0041534307704796,1.0068209464875268,1.0027435663851292,1.0030764912034458,1.0061765743962083,1.0045641485726526,1.0034090792804131,1.0092385389679654,1.0063265971794646,1.1488913386442179,1.240477479846694,1.2284636362586987,1.208306651990609,1.1777336290939224,1.1612943171299526,1.1426035176074134,1.1322561050922009,1.1238210728718643,1.1183576147853567,1.1140130570557272,1.1069332707546002,1.1446382947695544,1.1369647957391478,1.1335493419736788,1.1530738424612132
56-2802056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9946461236448,0.992249194505906,1.0051451222381613,1.0030054549169551,1.0064403635873471,1.001709460577118,1.0022020393853068,1.0057963414956184,1.004005832026534,1.0027649744134342,1.009279958839317,1.0060709987218066,1.1634569384025133,1.2618921265920495,1.2476260691955519,1.2239709513068708,1.1889316943302592,1.170337973792509,1.1495389661142956,1.1381960082151128,1.1289457678125343,1.123025719005134,1.1182937950799616,1.1105433618339422,1.149704662310293,1.1415235575999982,1.1378336657410282,1.1579084765034968
57-2802050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9903131373725255,1.0100626495013256,1.006154249637705,1.0095529123938183,1.003363493517941,1.00374600151883,1.0078971421334275,1.0056034397413187,1.0040059671081356,1.01139778631594,1.007526081916904,1.1858197375648267,1.2929024451190807,1.2751512150603403,1.2461872941501917,1.2045869565269496,1.1828984233858757,1.1591311065519567,1.1464118277922475,1.1360337085901113,1.1294906247739158,1.124226339657904,1.1155482950024167,1.156496317652469,1.14764653197966,1.1435890152330286,1.1643046104028825
58-2802075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0373986062301117,1.0200387398812567,1.0189101789838404,1.0087041483161734,1.0083041651940081,1.0132544267942976,1.0097061433389956,1.0072077491721245,1.0160082355052273,1.0107539848780946,1.0074452575133437,1.088306268485769,1.0835621046035322,1.0759613678838562,1.0634941016968844,1.0579156448141724,1.051074245318398,1.0466721801262135,1.0441236233840792,1.0418500052034427,1.0407529118235028,1.0404224482482907,1.079458761489681,1.0744269506084771,1.0730213093415517,1.0950961195595592
59-2802089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9900759638813245,1.008894645941278,0.9966597519628836,0.9988542255557329,1.0064398484962123,0.9974691789527198,0.9963606840972983,1.0119955883452554,1.0065784063382546,1.003484204237973,1.012542729979377,1.0122745434984999,1.0121291121466292,1.009951142489878,1.010211042835638,1.009552175045906,1.0081946186702215,1.0085697372064972,1.0078784672087657,1.0083548660451278,1.011222612668237,1.0502464117849932,1.0465592016557743,1.0461290979525488,1.0690792012601262
60-2802079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0175032903878725,0.9987769071223056,1.0008890849866903,1.0096389323201247,0.9986583122397886,0.9971952627043026,1.0146684703390274,1.0082261839951776,1.0045967552036383,1.0139377374395542,1.013564456905357,1.0132664447560156,1.0108002291825822,1.0109721339739794,1.0101882653322982,1.0087408176047585,1.00908324059333,1.0083498142284733,1.0088156662060057,1.0117018311882098,1.0516296232449283,1.0477943494877733,1.0473104414233152,1.070701677255825
61-2802060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9545432025366626,0.9838132404782182,1.0037666331898332,0.9884345294228927,0.9888850503927781,1.0136377372376193,1.00563552128755,1.0017359002418174,1.0133779787710369,1.0129911217221663,1.0127279113601766,1.010109742547667,1.0103836579107384,1.0096258720339955,1.0081224380895146,1.0085389590855667,1.0077872984155203,1.0083088188506175,1.0113994942245916,1.053435889920968,1.0493156709058424,1.0487504835452741,1.073203027072446
62-2804815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0063605521703654,1.0265194129316488,0.9985394289554979,0.9960810063767995,1.0243890622165586,1.0124869702443988,1.006623060203983,1.0175695532266962,1.0168293710571097,1.0160369477074276,1.0126434756186755,1.0125981734060776,1.0114797154592963,1.009772493289386,1.0100581755085762,1.0092095261491025,1.0096703972296808,1.0126827851386662,1.0557026165500967,1.051374321690905,1.0507175293682864,1.075613001220569
63-2802071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0567489052348378,0.9936023325582234,0.9922410981172229,1.029960602221085,1.013778129971581,1.006663075684034,1.0187117374288719,1.0178047849025669,1.0168081095706212,1.013038393911434,1.0129366561636064,1.011713320815702,1.009914548456546,1.0101983202638964,1.0093118431551038,1.0097827193903663,1.0128734345786048,1.057215502925112,1.0526800577963469,1.0519530836207225,1.0774879247273446
64-2802091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.947695588847274,0.9708410380818319,0.9934716708769395,0.9882501039458057,0.9878156812842598,0.9946642382404601,0.9958693845741067,0.9981307244341696,0.998301506558424,1.0002739621921546,1.0010718488434747,1.0001975741141031,1.0013736759494754,1.000942699621177,1.0018781010875222,1.0059114480622873,1.0507905819264303,1.046542918614557,1.046054060780769,1.0720864248305726
65-2802097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9902679479734715,1.0206033909574468,1.001217881152514,0.9962408490529499,1.0003445381913219,1.00110969929295,1.0027052381264046,1.0018301593682908,1.0033853839144686,1.0036932646741923,1.0025371091760469,1.0035351213301755,1.0029697972896428,1.0038217128647764,1.0077449544980353,1.0539801535259825,1.0494351549843552,1.0488133407948508,1.0754406434412522
66-2802088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.073261878050999,1.0068113540409798,0.9979418747604661,1.0018474333895095,1.0025465065818022,1.0040561496692197,1.0027723726236744,1.0042846247967683,1.004449294126961,1.0031598331774725,1.0041418359170888,1.0035172103772383,1.004371403697245,1.0083681239737752,1.05629124703639,1.0514568728141165,1.0507281725314221,1.0781426208477647
67-2802081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9791054397906752,0.9831492288453523,0.9951350731377532,0.9967018035778383,0.9994369480459365,0.999300771093063,1.0014486959399431,1.0021421824697305,1.0010484728660562,1.0022717187219317,1.0017416251102744,1.0027230694255744,1.00700739203805,1.0559289323630372,1.0510191021832351,1.050295358060247,1.0782333123538081
68-2802066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9867482935753994,0.9998004184773862,1.0010516594498555,1.0033120899414014,1.0020057403628788,1.0038926271015347,1.0041566345463804,1.0027567459571498,1.0038793536369652,1.003213681677411,1.0041609055361882,1.0084849442364872,1.0600732527044412,1.0546573521116673,1.053732259159083,1.0828658167116278
69-2802044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.000665759965,1.0022119152666304,1.0047409983292679,1.0027076808626387,1.0047092654246346,1.00481986485771,1.003208241885063,1.0043711170310337,1.0036203186146175,1.004608627768855,1.0091406491719095,1.064028360414018,1.058029478377385,1.0568892002747663,1.0875098887984271
70-2801906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0081202039396489,1.0099754627351196,1.00388644216025,1.0063571350629483,1.006027608731204,1.0038364936846162,1.0051564129196264,1.0041957819887029,1.0053144703133474,1.0104167966677708,1.0737875715687546,1.0662000279062083,1.064458021840858,1.0987547460988838
71-2802004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0109148264984227,1.0031330294852168,1.0061472030040315,1.0058552865605888,1.0035405286011359,1.0049823834651817,1.0039850102713495,1.0051767746388842,1.010511007794601,1.076545845472149,1.06844870940034,1.0665154860587363,1.101933593806906
72-2802000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9989158602100752,1.004675559046582,1.004872576731723,1.0023736132083714,1.004204145381837,1.0031627159491783,1.004559637468249,1.0104754062380568,1.0824824513011717,1.0732124111100203,1.0708371287304719,1.108707731510177
73-2807183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0047190641208918,1.0050001031276228,1.001445493296569,1.004065275120253,1.0027509608824448,1.0045393287556104,1.0116010268646483,1.0979714338010358,1.085495070405365,1.0818472084397406,1.1251654695755777
74-2802018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9997000599880025,0.9965497412305925,1.0014532805310068,1.0001906521771013,1.0027567218920712,1.0114816354421177,1.1132359782672592,1.097030336574927,1.0919112752747075,1.140584685675433
75-2800097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9913833940626693,1.0028132951569464,1.0004778409286792,1.0041706976652838,1.0151324492490434,1.1501297993839592,1.1239920008832265,1.114845984176865,1.173213488192693
76-2800060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.013079158658161,1.0055284033726628,1.009197916280515,1.02066784136635,1.1893794650043576,1.150957850557873,1.1369299754714162,1.2031297211959489
77-2800094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.993294818842474,1.0061775383074865,1.0233269447129927,1.002250894033848,0.9966275759721085,1.0015017229819954,1.083555205577139
78-2800092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0180812766522913,1.0316145228425297,1.0043106719943846,0.9972207263215072,1.002745509947274,1.095906851664791
79-2800091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.034713522399275,0.9977514537670139,0.9908177436836478,0.998554001876721,1.1082684225096895
80-2800081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.8677075626612774,0.934746859286194,0.9675749246963137,1.159150017208284
81-2800085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.958175367152658,0.9910861071682555,1.222382241448904
82-2800087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.034431457315934,1.0109681681401224
