순번_정류장ID,28-2807362,29-2807234,30-2807226,31-2806248,32-2807344,33-2806484,34-2807326,35-2805694,36-2805636,37-2806053,38-2806032,39-2806025,40-2805697,41-2807639,42-2803156,43-2807330,44-2805699,45-2805701,46-2807440,47-2806806,48-2805704,49-2807625,50-2806162,51-2805635,52-2805633,53-2807037,54-2805631,55-2805677,56-2806627,57-2807428,58-2806628
38-2806032,,,,,,,,,,,0,0.9679966600402011,0.9882168942893789,0.961643024067214,1.000421463034724,1.1358984334434328,4.688790898030928,6.062755018112253,6.32157275312724,5.27528593792654,6.92859420729087,7.604669062279581,5.361103920576634,4.483856032407154,3.4810603032184058,3.1699644526820094,2.915555560171463,2.6467002122027212,2.2630745036751465,2.277573286970482,2.277889225907225
39-2806025,,,,,,,,,,,,0,1.0261740159441952,0.9599364294281248,1.0058381788539787,1.1632656004254152,4.295639263409794,5.48187675547519,5.7296994720273,4.823681203295964,4.636357361563126,5.022996803478455,3.9590112223010316,3.4711074930277714,2.8593059751636654,2.657069998821108,2.483401087241785,2.297449906541008,2.0180612011251227,2.031748669515218,2.0315828497493142
40-2805697,,,,,,,,,,,,,0,0.948875257396019,1.0038513423426119,1.1763002143274148,4.992587191773774,4.331725402464271,4.531000092089511,3.955280907187137,3.877992850176938,4.186711431162748,3.432799196630934,3.066142102490979,2.590089163508628,2.428933638905918,2.2869993267331106,2.134756038072939,1.899258201536887,1.9125444113167935,1.9127796711953418
41-2807639,,,,,,,,,,,,,,0,1.0813343186412523,1.0532763940254593,5.2580733501749295,4.218627168235037,3.6164433809842094,3.1806600586249756,2.6184823357664238,2.411563712142488,2.1571456759346517,2.015711706794466,1.8217143838897476,1.754425968906678,1.688528979684556,1.6210646759635559,1.504845784678651,1.5171572310258796,1.5170505252713147
42-2803156,,,,,,,,,,,,,,,0,0.986784237947313,1.7242429049897425,1.633720975258711,1.5668112119689264,1.5099209417844046,1.4218059059061035,1.384484288794396,1.3326951445828688,1.2974783584118925,1.2519362701205596,1.238649859971359,1.2193687644474274,1.2057063599684825,1.1710774639006243,1.182093794425154,1.1820213744247428
43-2807330,,,,,,,,,,,,,,,,0,1.3983498997998625,1.350130340015424,1.3141533250545658,1.2836949717608803,1.2361593439008114,1.2160966707928074,1.1873893613142925,1.1654463423753216,1.140516625393218,1.1354574597332778,1.1234038835313007,1.1186732196322071,1.0981714389328132,1.1091585711693157,1.10909101698928
44-2805699,,,,,,,,,,,,,,,,,0,1.0004477491080743,0.9998087232028562,1.002053924803441,1.0037608597649181,1.0051788186090846,1.0035645604395604,0.9934481908915933,0.995272367083657,1.0034752930701882,0.9990002380527108,1.0083037167005666,1.0042186841151057,1.0187373117634162,1.0188648397143216
45-2805701,,,,,,,,,,,,,,,,,,0,0.9991255913630666,1.0028766621934855,1.0045766751428598,1.0060771771652262,1.0039902137633103,0.992654576051682,0.9948364853599456,1.0037004744897542,0.9989039140222297,1.008755823783735,1.0046036550139774,1.0197775380249567,1.0196926100527945
46-2807440,,,,,,,,,,,,,,,,,,,0,1.0063725513318207,1.0062223457663153,1.0075911717239594,1.0047087791442968,0.9918798245476127,0.9944662688167123,1.0040449350874974,0.998888744223482,1.0093077787036702,1.0046213850458166,1.020462685953295,1.0206020755660568
47-2806806,,,,,,,,,,,,,,,,,,,,0,1.0061481473115972,1.00796249292143,1.0043950254166403,0.9897480891675569,0.993254376733217,1.0038404135345356,0.998310754197067,1.0094996391427995,1.00476999693782,1.0214030457891679,1.021309800705969
48-2805704,,,,,,,,,,,,,,,,,,,,,0,1.0071527548144297,1.0017967643657288,0.981497832597533,0.9891700556578583,1.002812239507627,0.996370390374067,1.009669259058471,1.0040829434734906,1.022636321203822,1.0227999170540794
49-2807625,,,,,,,,,,,,,,,,,,,,,,0,0.9963365222154681,0.9714598195221795,0.9851664541413617,1.0015867296779568,0.9945484696988173,1.009523622294917,1.0038639166582644,1.023739329248201,1.0236273770591553
50-2806162,,,,,,,,,,,,,,,,,,,,,,,0,0.9372202729912936,0.9801072196369772,0.9994660363467275,0.9910064205516818,1.0098340416843126,1.0029811138682108,1.0255589558279243,1.0257585991563334
51-2805635,,,,,,,,,,,,,,,,,,,,,,,,0,1.0011387513980903,1.019514704164626,1.0039312568938408,1.0225065409530556,1.0106718091372289,1.0357562992178964,1.0356136416988073
52-2805633,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0546862170788436,1.0066144069066818,1.0343121116272656,1.0134785769760537,1.045922590865508,1.045736234563208
53-2807037,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9581551297061559,1.0260443611946772,1.0059873706698628,1.044334231630897,1.0435492854168809
54-2805631,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0717872280018657,1.0158385099333147,1.0625243540369846,1.0615521732084914
55-2805677,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9887379090918915,1.0580619571132273,1.0566270784774954
56-2806627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,13.746494066882416,1.0200928594300351
57-2807428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0
58-2806628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
