순번_정류장ID,88-2800977,89-2800972,90-2800995,91-2801013,92-2801023,93-2801031,94-2801040,95-2801058,96-2801074,97-2801255,98-2801250,99-2801248,100-2801245,101-2801244,102-2805070,103-2801261,104-2804870,105-2801343,106-2801171,107-2801172,108-2801159,109-2801400,110-2801406,111-2801422,112-2801439,113-2801180,114-2801495,115-2801506,116-2801512,117-2801529,118-2801544,119-2801187,120-2801581,121-2801606,122-2800694,123-2800708,124-2800720,125-2800737,126-2800757,127-2800769,128-2800782,129-2800803,130-2800809,131-2800816,132-2800818,133-2802653,134-2802657,135-2802663,136-2802664,137-2802675,138-2802683,139-2802685,140-2802695,141-2802702,142-2802707,143-2802715,144-2802729,145-2802736,146-2802753,147-2802762,148-2803139,149-2803138,150-2803231,151-2803232,152-2803181,153-2803255,154-2804952,155-2803250,156-2803238,157-2803228,158-2803110,159-2803097,160-2803102,161-2803108,162-2803114,163-2805713,164-2803122,165-2803104,166-2803094,167-2803080,168-2803075,169-2803047,170-2803670,171-2802637,172-2802652,173-2803058,174-2800370,175-2800369
120-2801581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.003811720740288,1.0014624167725803,1.0010911171139731,0.9974972462072113,0.9998380712027696,1.0233668418062938,1.0181670626931751,1.1693791138404104,1.1315205747338688,1.1215746018332375,1.1203162049681519,1.1157360274469879,1.1098317233451152,1.1029734619716731,1.0995422072171621,1.094686582157182,1.0903947463763253,1.0889892874457712,1.0844870141473413,1.1902675442599644,1.3199291895669847,1.4167568032132478,1.4012253965356953,1.3664763626378653,1.338904082144053,1.3247569447052454,1.316293917186085,1.3015269937135543,1.3207739210127982,1.377738858634147,1.3574885303500652,1.3448143130323111,1.3321453925495306,1.3181958936046105,1.3082421374659936,1.3273541812289493,1.4145989458353547,1.552318403268186,1.6398242705492547,1.6527240942648194,1.7133785202384428,1.7858656470279188,1.9286825741559528,2.002397341140166,2.0913013383850454,2.186931910975016,2.418361681098703,2.511623662855496,2.674792455044149,2.898779863679325,3.1496388812300595,3.302525083376095,3.610732310166132,3.595004208009855,3.761401863221737
121-2801606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.000427482794613,1.000281581153408,0.9959362950105775,0.9989868842018448,1.0271416592606917,1.0206280766571378,1.198306823904385,1.1484850190764002,1.1356080246426483,1.1331202331311623,1.127411240188383,1.1201983772133668,1.1121454758618567,1.1080213566151205,1.1023194650288322,1.0973446777784088,1.095619639396724,1.0905113247939318,1.2046884561907054,1.345917101454898,1.4512497136406026,1.4329935899681516,1.3928860375151104,1.3612304913109325,1.3452381427999367,1.335587657962919,1.3189669399222352,1.3391203203982243,1.399350849552783,1.3761828564907987,1.3624929854148566,1.348789025929092,1.3331677856520272,1.3222409986843684,1.3418780627426092,1.433910504571928,1.5792271675966454,1.6725844913704677,1.6855154769571963,1.7507506878656687,1.8274662869840261,1.9796995982130108,2.05923393130314,2.155143722745943,2.2589615983726365,2.5110722800313896,2.612915300280829,2.793062878024151,3.0411255740122143,3.322648411084127,3.4945638201956983,3.845599487333235,3.8177188096369976,3.9925732959449727
122-2800694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9999779230928865,0.990193498682972,0.9976217735377576,1.0479776418728408,1.0334976181739177,1.32837455768795,1.211849689286329,1.1857355208125597,1.1772278655571107,1.1668090604576833,1.1543670000066577,1.1418364179737308,1.1350984909357373,1.126323441507684,1.1189379139726292,1.1160494822097757,1.1088980957333812,1.2481868744756475,1.4251834707767042,1.5567311489137592,1.528886794467152,1.470609131361478,1.4255242333649378,1.4036491772819486,1.3902202057420694,1.3678203685106407,1.3887610917499142,1.4587532277363287,1.4287250270090095,1.4100741022315766,1.3929206002062866,1.373145217608477,1.3597480872637469,1.3806195948769402,1.4852198456538435,1.6525431290539625,1.7609613062437715,1.7747722567387416,1.8501375475612953,1.9410467836376581,2.12132857828522,2.2166787793386,2.333065218072154,2.4597463467731333,2.77383201159289,2.90305468155787,3.1346466323283626,3.4606338995617008,3.839728210807888,4.078241291229046,4.577069585322074,4.500636006859155,4.698651862806302
123-2800708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9746046485452192,0.9956504729672375,0.9975481963306306,0.9904093354165403,1.0006697609807726,0.9967420422349055,1.0012515996788527,1.0114414815744268,1.0120639057770406,1.0120789192587125,1.00929539497643,1.0095913759730095,1.0088378754859129,1.0078304318177378,1.0090186336868612,1.0071156713455907,1.1414751917449535,1.3095184370927506,1.4382311936926642,1.416697797571438,1.3705504351522924,1.335604991493058,1.3182216531043358,1.308048126254096,1.290554713104016,1.3146452568454343,1.3829858206740775,1.3581806535103629,1.3434761252113927,1.3289262685654817,1.3123870489511102,1.3010093376127851,1.3205359222025685,1.4242292712845146,1.5848431752725616,1.6900008218761216,1.704289277558633,1.7781341822190848,1.8658102912329757,2.0418315197029497,2.133946276504884,2.2467052403071404,2.3694438788988297,2.681828949962773,2.80800696734561,3.03264996494092,3.3486909796154998,3.718474103037353,3.949098357191007,4.43294745939936,4.3650450520563995,4.514114946199674
124-2800720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0188785453077323,1.009822702108682,0.9960098743770881,1.0070208122136255,1.0000245125906055,1.004141939788688,1.0155183911075227,1.0159072276253078,1.0155867048940035,1.0123026903293453,1.0124506865081968,1.0114440735406982,1.0102134388229245,1.01139032284338,1.0092397598999894,1.1528805515888476,1.3343036505462822,1.4732695270082579,1.448236268285951,1.3956051073361428,1.3560372564813228,1.3366616180529973,1.3252337800608358,1.3058322993884777,1.3302529763999336,1.4022046711789253,1.3753762203941111,1.3587241309920954,1.342653369883997,1.3251734392465009,1.312873973586342,1.3330696458798301,1.4406364550493178,1.6088969388558676,1.7191493654085832,1.7335758823181937,1.8110530854263742,1.904693546562521,2.0896989076151193,2.1879570706512084,2.3086033056979702,2.439952907706954,2.7760279842751485,2.9122765593156497,3.156994411443457,3.5049462523908286,3.915510688212153,4.173940694639716,4.722161660040452,4.6311845568169145,4.15379234825726
125-2800737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.001303738112976,0.985196957906946,1.0036607922442669,0.9976989237329161,1.0027568551914576,1.015143451755126,1.01560233014529,1.0152812828837905,1.0117418953526076,1.011936656556469,1.0108929717279742,1.0096112156300499,1.0108916036455307,1.0086330313168752,1.1617264565314391,1.356973637770099,1.5066703535529942,1.4779055864637431,1.4185170450453857,1.3742615988599807,1.35290247609683,1.3402406916676415,1.3189802331593914,1.3439581498230184,1.4192773334163267,1.3896422838728668,1.3719475509185235,1.3549596997934856,1.3360515331529383,1.3227112626019277,1.3429293502116195,1.4550301797627352,1.6305145026656327,1.7462253466794055,1.7610384654944327,1.842373447354389,1.9399904194593527,2.1353790138424666,2.239479410661197,2.367701018341967,2.5072746366014274,2.8679098956824878,3.015729853271043,3.281501245936831,3.6625991712048203,4.11597756672118,4.405911316832551,5.025767058610105,4.9077717173218405,3.864184047090265
126-2800757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9689256991072089,1.0046763529482108,0.9962675690496119,1.0024099564120212,1.0170040163914713,1.017350385184623,1.0168090936154897,1.0127818252203376,1.012924526573435,1.0117130814861068,1.0102739316972615,1.011622122016004,1.0091586655630302,1.1738342284516998,1.3863948545695726,1.5495076123291782,1.5156911982151084,1.4473553015763714,1.3969985555593156,1.37310197503274,1.358859501356834,1.335245391735443,1.361021838368854,1.440311787554021,1.4074530707612947,1.3879401655073051,1.3696053332817133,1.349185636668624,1.3349656638572425,1.3555340745476585,1.4723489861411085,1.656298589139738,1.7784342882586188,1.7928026702950624,1.8789348280352505,1.9819215142626185,2.1892492808284474,2.3007499062415238,2.437211054524788,2.5877007156057923,2.979136091903681,3.139947399556867,3.431963749150251,3.8549688203910404,4.366000467951453,4.694566685749831,5.409982961480814,5.253905777269254,4.032988449895365
127-2800769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.017308202382821,0.9984364689378793,1.0051606047890413,1.021489921200988,1.021423414522932,1.0203336299389185,1.0155306124750854,1.0154832593202585,1.0139393334765665,1.0122181795673537,1.013579585457695,1.0108071408332888,1.1886082044793511,1.421289145521116,1.5999806370478717,1.5598053088961454,1.480489145332427,1.4228045659301718,1.3959200443166224,1.3798185859349639,1.3534695472583798,1.3794909172228011,1.4633096889918389,1.4270573499416679,1.4052473119411204,1.3854213717475374,1.3633315629228995,1.34814100431283,1.368654234553046,1.4912532804541838,1.6840462968461165,1.8125317387553959,1.8272213251842042,1.9182625115030785,2.0281124677534983,2.2470076237021925,2.36574989860734,2.513116549645553,2.6752992588057958,3.1001173749066555,3.2771523800672075,3.599450728842556,4.071602227387625,4.648868179091756,5.027397851915014,5.8622030192760075,5.655843337362564,4.231891439080646
128-2800782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9865155637188125,0.9993063450509972,1.021135238171219,1.0210982153362675,1.0198407420997282,1.0142597497652455,1.0143140843761687,1.0126656815062136,1.0108230235227669,1.0124298064034938,1.0094189315691746,1.208949193247583,1.4759898234419484,1.6816475968310474,1.6297688825571097,1.5310218150142325,1.4608994374789896,1.4290924092608883,1.4099667013618455,1.3792401304451576,1.4062790823268654,1.4968175381712827,1.4554353259965958,1.430091607064805,1.4081737393872393,1.3832642355422566,1.3663046625404236,1.3878853993125053,1.517807578070275,1.724501051544793,1.8632819635268643,1.8783007585996652,1.9763398591062806,2.095531712602186,2.33557286912234,2.4661739196476042,2.6298176815140057,2.8110513422835224,3.2923246986694914,3.495666571819147,3.8698323543978708,4.428145893283234,5.127412121457222,5.596379448863955,6.658006622009793,6.348804420558725,4.55002672138458
129-2800803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0262135107929762,1.0129197981950089,1.0147308941940951,1.014157787999854,1.00667646417213,1.0077029255542955,1.0063250761211466,1.0045431988952696,1.0071202637650842,1.0037158163153543,1.005822562297852,1.1703146856335205,1.361796071951976,1.3358492540965599,1.2829703316971786,1.2475279450794947,1.2301754511345366,1.2211666184342165,1.2052120405648281,1.2922406230440402,1.3837405003569399,1.35180254301825,1.3326098103685662,1.314820258347791,1.2948809286500114,1.2813665833299324,1.3065637325192896,1.4348089026405544,1.6394777896962662,1.7772452229469533,1.794831346414425,1.892462658659293,2.0114033993738696,2.2519490214920324,2.383479138136242,2.547539861354093,2.730381227589727,3.2184614241322604,3.425860800426726,3.8094297025737998,4.386263998726183,5.116498195516927,5.613429759640255,6.749009096924691,6.41237818703548,4.5206574565404996
130-2800809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9921695705656637,1.00313660283239,1.0061842421285463,0.9980046477928763,1.0007196321305236,1.0002103992157603,0.9988757069660291,1.0024244380809877,0.998949513604889,1.002109493318541,1.0063083092753713,1.1487973414991588,1.1398803443556473,1.1174740332613116,1.1049514230169841,1.0972484350278366,1.0949045873702228,1.088773254973591,1.1318756182853031,1.2150108666235384,1.1986306131461426,1.190379736762288,1.179488863687677,1.1682211781624956,1.1614940879168425,1.1892406277298933,1.3045474942221718,1.4875748029661184,1.6096349651574626,1.6284850928661365,1.7150064584525488,1.8196612548322892,2.032751337451291,2.146514356642068,2.2888958010214226,2.445738580937336,2.857547704290812,3.0309903932614155,3.3471390169896735,3.812241563371093,4.388748786811935,4.769191551632252,5.615034787229227,5.417639560740335,4.015145148438203
131-2800816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0208364207593585,1.0159613188314531,1.000684843857007,1.0037903556384424,1.0024639670555937,1.0004458238064178,1.0045775161401613,1.0001924051030544,1.0035997933010068,1.0081584022010988,1.1691977384557382,1.1575460076897235,1.1301118522939877,1.1147268230890666,1.1057379219436534,1.102779587771728,1.0955966613368053,1.1053352682795134,1.1907083591457037,1.176113649131046,1.1695065856977527,1.1590320086598607,1.1486405516151519,1.142647702684459,1.1713816937973371,1.2890665222090654,1.4757197699570828,1.6007427559150391,1.6202910220376896,1.7091001896434443,1.8164168700656274,2.036628502604061,2.1548375153085924,2.3022229109565235,2.465565867276458,2.897849365117319,3.0800714329080185,3.4152553075055776,3.913845659895084,4.536220074903995,4.952141661137008,5.480991893211838,5.087526084598504,3.8254832868338497
132-2800818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0122475677788974,0.9926652866160647,0.9989116730835552,0.9986025254213708,0.9969850830359779,1.0021468339922028,0.9975472452704106,1.0018344817816633,1.0070398749009044,1.182217580568175,1.1684844216148023,1.1373939504867447,1.1200539817874533,1.1102104113707292,1.1068641122618867,1.099017297090089,1.1089058627215307,1.1979922544709005,1.1819530298614904,1.1747106039213653,1.1636358641813158,1.1526331335098643,1.1462641906864066,1.1762521255481013,1.2973687099679672,1.4913444909893523,1.621707725299814,1.6415650838191072,1.7337555094049915,1.8471818513584883,2.077946521287643,2.202829285384569,2.3591084592162237,2.5329757346258632,2.9969718400428236,3.1942218837602034,3.5594754525254415,4.109100620195253,4.805789447367144,5.278182776104432,5.882173065336278,4.703514673706279,3.6826252542041638
133-2802653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9711949758103733,0.9886371854208852,0.9919731176789076,0.9915330512813603,0.9987585806683831,0.9938156338100986,0.9996301639022441,1.0058605856643787,1.2037845121341355,1.186316932247786,1.1489897468948373,1.128397587786093,1.1171841894298788,1.1132030935311878,1.1043022207732665,1.093167762449843,1.1776059606666835,1.16296399874629,1.1566336692199963,1.1463231458091958,1.1359183125999461,1.130395800617445,1.1614444361856884,1.2847615247628648,1.4823606273292573,1.6157279491852996,1.6359249366410291,1.731370911517655,1.8472387549436289,2.085409863490641,2.214561698353635,2.376099740960227,2.5569158503347644,3.042554968665074,3.2503767955548954,3.637289641254824,4.224883176341868,4.979028765728124,5.496481414022752,6.162091379048197,4.853063916005325,3.749853580508155
134-2802657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.009813292231936,1.00304068813956,0.9987373350324571,1.0066610744201983,0.998932487527818,1.004327719393316,1.0105684723285562,1.2351581903442632,1.2121296480806896,1.1660426354367792,1.1408630109277422,1.1278068758469166,1.1229010800235053,1.1125492161543113,1.0999399399399397,1.17642614383862,1.161304201997432,1.1550779890697391,1.144263810065684,1.133834459730902,1.1280568554949892,1.1597797012933329,1.2873779906745138,1.4595754427353347,1.593475968519797,1.6415883991926548,1.7398981108901794,1.8602676471502688,2.107180705155216,2.1977384470357095,2.361083853090875,2.544241392397568,3.037745936165705,3.2496552989326277,3.645332728437131,4.2475997241529,4.923509666780507,5.029094259762514,5.4246476599131075,4.391685690138251,3.479095198649084
135-2802663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9977469901196131,0.9941738849079507,1.0056852980296327,0.9964411588118557,1.0034631577537305,1.010662926261851,1.1703208120898172,1.1538622123011393,1.1184488966734167,1.1011018151363343,1.091102689897282,1.0883974582933007,1.0811112799214961,1.0716092591067286,1.1494381231736943,1.1366938625986485,1.1321830140796212,1.1223495099179268,1.113183920061805,1.1083884971797597,1.141219660483864,1.2692656317241653,1.4422567949242293,1.57730499472974,1.6264250070406088,1.7255757312014375,1.8467429042759174,2.0966318546495275,2.187926395737979,2.353505569618474,2.5401220760286276,3.043174053004375,3.2599634792418333,3.665993590578671,4.288762180954778,4.988655116628182,5.097803334142725,4.921777941162607,4.060906467399148,3.31102709305009
136-2802664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9901947545639476,1.0082975694143224,0.9942889315286574,1.003914571452512,1.0123827623062052,0.9975461759169203,1.000812392931228,0.9970854598518896,1.0012152292008722,0.9996481517225441,1.0026431940590852,1.0034549618835127,1.002168787156173,1.0290854981617532,1.0280305196610307,1.0313190560531862,1.026666657251721,1.0237227520633578,1.0234912037669177,1.0581314183852761,1.1761643881826718,1.3357996168400603,1.4589997221769968,1.5061581818713092,1.5959777288160646,1.7060329004677455,1.933551721024464,2.015987405967427,2.1642111570368443,2.329420870839025,2.770475058519718,2.958202726065392,3.306527920835288,3.8315774210952256,4.412658716628015,4.508464314266503,4.38163333921052,3.6933715356531143,3.073654716298898
137-2802675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0338956951296883,0.9967080794899712,1.007927690088731,1.0170018090889719,0.9986414816940958,1.002194171409646,0.997781590104078,1.0021180707527737,1.000353400315752,1.0035107200664444,1.004287246909989,1.0028371185091034,1.0025368223057207,1.0039468218543512,1.0090161307875551,1.0181639172466665,1.0156655021042207,1.0158322111255549,1.0403409699845232,1.1593820999665485,1.2481076530759712,1.3617266854923804,1.4418755235348828,1.5282187193644015,1.6332769626614967,1.851934865869372,1.8900007460756723,2.0119401528854315,2.161828241380238,2.5568363494453026,2.7226186159961845,3.0300449221238295,3.485136163291417,3.9829813930544047,4.069217648254187,3.9748146462072365,3.4065246853307287,2.882095943444556
138-2802683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9700145019807583,1.0011550330686447,1.014085285842193,0.9944873584545438,0.9989793604700189,0.9950010551799853,1.000162953907161,0.9984842873524832,1.0019356002611879,1.0029119594328402,1.0015603100869415,1.0013508574415615,1.0029239489277697,1.0082288171355562,1.0176844096519948,1.0151457304364502,1.0153439403710554,1.0405067180935108,1.1628021089966083,1.2219224859985023,1.334577360932442,1.4533751966312836,1.5424521354587442,1.6523690450147492,1.8793278469645742,1.9186555079205303,1.9121712897032157,2.0517752629393953,2.4177217727261335,2.571169900592573,2.852590867280248,3.2685680499189096,3.71706668110229,3.797595808380273,3.721364505956683,3.2238327477639155,2.7563146710718773
139-2802685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0189267682183707,1.028041073143686,0.9992947623948548,1.0037445964120832,0.9980031543680137,1.0029897131980938,1.0008808084236098,1.0044203245448813,1.0051880277694083,1.003476729628672,1.0030936989214476,1.0045680376080635,1.0099914196135238,1.0197985752115675,1.017012692859501,1.017118365741946,1.04312601332775,1.1704108341272916,1.231441499089669,1.3489193645105486,1.4740693782503664,1.56819605083699,1.684055172266537,1.924906682103805,1.9661564434785814,1.9399171121876013,2.0870207032516195,2.474248443868432,2.6384683444621735,2.9393689759577413,3.3883885041998787,3.576338244155684,3.6547592727630045,3.5080571631578175,3.0645317058730934,2.6814862968271624
140-2802695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0394028705244385,0.9889890857656718,0.9975952104523009,0.9924233860331917,0.9998566674436713,0.9977586089495014,1.0021288356002527,1.0032926661162067,1.0016361451302516,1.0013837966377475,1.0031905030488915,1.0092056331429415,1.0198718098619248,1.0168629216247982,1.016984999921956,1.044811324899195,1.1816651460512522,1.2470926164839893,1.3744966019421236,1.5109831089384351,1.6145828982708024,1.7421894686613686,2.010792399795681,2.055880583445218,2.024556748181114,2.1899144601504767,2.6347574742876523,2.82574747617101,3.1829781047126,3.7280335361348826,3.950298713201382,4.0420181680949145,3.8449722540225517,3.287008779072049,2.821859770101229
141-2802702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9523250706854429,0.97747307896685,0.9796384447938806,0.9924539366886703,0.9910484540058702,0.9967217767750843,0.9987991359101811,0.9976455737684214,0.9977783186812138,1.0001712522314585,1.0069143676650747,1.018456102319433,1.0153555115299386,1.0155774953684604,1.0451313579740473,1.1906809511412444,1.2596888063339264,1.3964714310378505,1.5437993638352698,1.6563809246904664,1.79591849985247,2.091209684286288,2.1399472023982637,2.1019941892656946,2.2856677836688726,2.7880343879581386,3.0074314111997156,3.42356268942316,4.075943565754411,4.337128036215133,4.443183284269537,4.186706032134757,3.5007916837737283,2.951357995745401
142-2802707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0266790810936632,0.9905493793906548,1.003180469514441,0.9994668550748449,1.0054917180614735,1.0064910825383657,1.0037877758425626,1.0032175874226004,1.0051755325978966,1.0121940766988284,1.0247389182725206,1.0207927048013608,1.0206716203401658,1.0524980291982329,1.2123751062258434,1.28687380381861,1.4388585233469449,1.604828555614208,1.732780972077334,1.892981120568305,2.2348770345533606,2.2896422041022384,2.2157244051710174,2.4280695908015493,3.023596276084885,3.290574501392405,3.3713192445232383,4.035933564976496,4.306757353376773,4.416325000728335,4.154206436686576,3.4586135155076905,2.9092725928191507
143-2802715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9747756445333875,0.9981417242418602,0.9948485557422426,1.0024073402050573,1.0041152957091775,1.001613768557701,1.0012730570023145,1.0036536771521785,1.0112782827328024,1.0246224278627136,1.0204715108041846,1.0203668709729827,1.0537210112000759,1.2218897297912223,1.3006965436840552,1.4615189665590247,1.6382620168060782,1.7761584760092433,1.9488010036196117,2.320382437773742,2.378900586586463,2.2945040445521347,2.5273272980391845,3.191599321888836,3.4948600773185645,3.444296791108473,4.023661983203441,3.836931953507373,3.9344122995169535,3.733899050468229,3.170824581345643,2.8697463739302824
144-2802729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0206946115916988,1.007610246062552,1.0162255509914475,1.014941616057153,1.0090749061432056,1.0074805934478994,1.0092401901197758,1.0174594769900784,1.032548966715748,1.0269926625272936,1.0263555662804011,1.063328347442319,1.25474708255128,1.342337193676486,1.5283907583801082,1.7381320863670822,1.9035206779506628,2.116239324819961,2.578156629613864,2.6475006018952594,2.528314233739146,2.8252154799054154,3.7163548634820174,4.146094528456159,4.045079722492697,4.882430589118629,4.542333693017066,4.223560289635374,3.7731415077129675,3.172288677006792,3.126540743849508
145-2802736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.982358808582516,1.011420447285641,1.0113805798059219,1.0043741300578741,1.003245373317687,1.0063686888246723,1.016771137605444,1.0348872253186787,1.028085417792395,1.027247345096191,1.0694795031451452,1.292141187334114,1.3676274795254926,1.5831662827461184,1.831121712547407,2.032116302329635,2.294638074173188,2.7855666256203584,2.8665101198818794,2.699981390876258,2.939960062218859,3.99909793635594,4.532359541663046,4.389089544821992,5.452370134886363,4.98248311693077,4.5735436545961115,4.01008329927253,3.2978523649013245,3.230952220651271
146-2802753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0020887614126508,1.0077615794214219,1.0005517650265123,1.0001540289732818,1.0044939981827252,1.0164497362931961,1.0365713535746741,1.0289020945042378,1.0279111935041914,1.0733616936412202,1.315777821734967,1.395640415254381,1.6337981713017555,1.911690033833828,2.139690839424545,2.444292710178438,3.0177730468200896,3.1088977555318467,2.8986126510470647,2.7222495522929524,3.6755612666827826,4.148532383556237,4.036939619815257,4.980640938639137,4.589648639338615,4.23734019118052,3.7459126518247357,3.1141943782089325,3.0724297860220187
147-2802762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.01132648680778,1.000122343614275,0.9997726068812258,1.0048327082529114,1.0180907062155373,1.0401590632999758,1.0312917704606719,1.029963930339598,1.0784778693188068,1.341134560730534,1.425473520683543,1.68686353704562,1.9968845831571442,2.255437388057707,2.6067704633357014,3.2756721565709648,3.3778785844109875,3.1139687711017823,2.897503527861293,3.203140143083532,3.5816747019309116,3.5144191855496616,4.263769170323797,3.9900265993070834,3.7232065937431336,3.345379350242829,2.8404538872893785,2.834743245274485
148-2803139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9911536784044901,0.9945096967356581,1.0029572537357085,1.0195939929449638,1.045881364197595,1.0345911792379254,1.032663922484767,1.0871375979707119,1.3898205113102042,1.4822840887471578,1.7918589517038892,2.1695025209646617,2.495782705957905,2.9552692763596062,3.8545533593723618,3.981262721122132,3.577703937026989,3.262474401585478,2.7907730564082174,3.0772844318257904,3.0426738838213496,3.3923349924514596,3.2365647041498566,3.0668021186484418,2.8126131438432456,2.4623023672079807,2.6756810487810414
149-2803138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9989406748832269,1.0096184331751397,1.0305248186120541,1.0124603725190502,1.0055542791530783,1.0075125302962562,1.1055698465414614,1.479963800111668,1.5838527312235497,1.9821141717994708,2.499543751430597,2.976506408076343,3.6923772599138607,5.198148184515904,5.3787796737203415,4.561377245508981,3.9837390786296556,3.2145437625013598,3.616447605508875,3.538136409242624,3.6275733597644377,3.430271410303702,3.223446133566989,2.924388714039561,2.547138927008508,2.898493349745773
150-2803231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0109991071313034,1.039758254962495,1.013913626534299,1.0050495733127507,1.0074693075743948,1.122038939459687,1.5764443860605701,1.690575677549358,2.1961923778306134,2.8987174145353434,3.594292273620052,4.744581476912881,5.219529338117108,5.414039450391975,4.538949155286831,3.935423227097395,3.150210686521571,3.5624451248973643,3.4847914448666053,3.577182622800106,3.3786136292103244,3.1714519648499424,2.8716162761854087,2.497313027889405,2.856363557676667
151-2803232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0582894991146097,1.0066200265047618,0.9964040841578071,1.0016780218338832,1.00133789711699,1.4485634169411479,1.588916820402619,2.137423461032637,2.9374079595493554,3.7762340229627114,5.276397268916965,4.924033576551993,5.129203661210188,4.27922210471383,3.705267470969618,2.9631717137902784,2.7815876066509424,2.5713519421986595,2.6667885291556,2.5818247414446676,2.46707744126916,2.293890886132195,2.104132873382052,2.750374042154422
152-2803181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9322628900465312,0.9590203636007932,0.9787088843675822,0.9859406443959582,0.9896921117855779,1.0995625304136252,1.448671777399205,1.9140847610216278,2.3543779127955764,3.0381795231416553,3.0932872519297057,3.2417412534462,2.898615470475391,2.64070464674407,2.269370437609633,2.1697687880810927,2.052270849039642,2.1448377552734987,2.1095973721656365,2.0380708266401157,1.9282739789025896,1.812762681236784,2.360508957654723
153-2803255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9783777316739584,0.9969451995360243,0.9983576083856742,0.9998353659224721,1.0083325730773127,1.1361663060455103,1.4805317410109835,1.78979225719875,2.2472232579940368,2.378490626480776,2.502475033317756,2.3076184445820607,2.153344570776207,1.9210722382012078,1.8555779320337258,1.779736780506958,1.8689963894440769,1.855469880910289,1.8045115292929925,1.7250599307158736,1.6450288125182848,2.1381814693684578
