순번_정류장ID,45-2803210,46-2803361,47-2803180,48-2803295,49-2803292,50-2803649,51-2803284,52-2803290,53-2803297,54-2803310,55-2805831,56-2803190,57-2807053,58-2805813,59-2805149,60-2807040,61-2806036,62-2807341,63-2807344,64-2806484,65-2807326,66-2805694,67-2805636,68-2806053,69-2806032,70-2806025,71-2805697,72-2805699,73-2805701,74-2805638,75-2806605,76-2806538,77-2803160,78-2805975,79-2803158,80-2803654,81-2806162,82-2805635,83-2805633,84-2807037,85-2805631,86-2805677
73-2805701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0188486006341952,1.0029110590988881,1.00250704307589,1.0749426339270693,2.095845243687844,1.9054813894017164,1.804011404596481,2.409087331298979,2.1591954975861793,1.861373412252345,1.7689497419233469,1.6835617532557685,1.6008659057690136
74-2805638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9917149775164303,0.9975814695689033,0.9977485228817945,1.815180707965008,1.6780672241083776,1.6158495440745737,2.1679290251403907,1.9646550301945123,1.721898349263219,1.6471467219240248,1.5757561298575826,1.5085846869003685
75-2806605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0019880508990942,0.9994249007223339,1.2074198523411277,1.1786619583069988,1.1935995863126485,1.5824818543714607,1.4929114262765815,1.38441946029136,1.352427710757732,1.315712486753535,1.2860939911249403
76-2806538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9979201559456093,1.0182853089954236,1.0149872787923333,1.0150547199059128,1.0712947165272844,1.055943149207834,1.0455692479771903,1.0477974898797406,1.0404413054120152,1.0438444920601788
77-2803160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0116530368048697,1.0074356034674739,1.0096726262087081,1.0056806635078026,0.9953872901764681,0.9967369476073998,1.0047038811755586,1.0001470251133036,1.0092351909707213
78-2805975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.996097390272384,1.0074973628732953,1.0017328283536728,0.987076133232253,0.9915284288798937,1.0026173174428514,0.9971194126281375,1.0086976291657206
79-2803158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0153679699153342,1.003569971566708,0.9849600916473503,0.9908466624400992,1.0034372327360326,0.9972306676842474,1.0098331905575317
80-2803654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9883692109115229,0.9667006277408068,0.9826625955567251,0.999612961527325,0.9928781635968842,1.0082072385850915
81-2806162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9372202729912936,0.9801072196369772,0.9994660363467275,0.9910064205516818,1.0098340416843126
82-2805635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0011387513980903,1.019514704164626,1.0039312568938408,1.0225065409530556
83-2805633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0546862170788436,1.0066144069066818,1.0343121116272656
84-2807037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9581551297061559,1.0260443611946772
85-2805631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0717872280018657
86-2805677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
