순번_정류장ID,47-2806665,48-2805423,49-2805016,50-2805042,51-2804898,52-2803800,53-2803817,54-2803805,55-2803803,56-2805284,57-2801827,58-2801825,59-2801829,60-2801831,61-2802240,62-2802256,63-2801828,64-2804878,65-2801815,66-2802248,67-2802217,68-2802190,69-2802180,70-2802167,71-2802135,72-2802074,73-2801983,74-2801945,75-2803645,76-2801666,77-2801568,78-2801189,79-2801421,80-2801160,81-2803546,82-2801287,83-2801270,84-2801057,85-2801035,86-2800998,87-2800971,88-2800941,89-2800927,90-2800925,91-2800923,92-2800911
57-2801827,,,,,,,,,,,0,0.996380815681371,0.9917512751815669,0.989935936992288,2.5616461826848855,2.654488534062439,2.0689594356261023,1.718134036097635,1.5604976518100422,1.4243879085477065,1.3565895599727893,1.3089990974671675,1.2718816573249807,1.3244298107096084,1.2929607794928395,1.270429798328889,1.287561052701886,1.295176709469204,1.2235595267492374,1.2190650047618716,1.2055862956984693,1.1969700483284522,1.1867665765450253,1.1823210301188662,1.1779429598114728,1.1695889325335944,1.1645474969928704,1.1543741841344612,1.1509124393740657,1.1454371722086238,1.1422706856534708,1.1372998127006237,1.1344800130326615,1.1325674740330098,1.1280436996174716,1.1197868296812397
58-2801825,,,,,,,,,,,,0,0.9881105165024094,0.9866352697282437,2.4479163885848525,1.8574499669614493,1.5947519303804234,1.4424211447425814,1.3510227545033393,1.275579333914161,1.3783759672488871,1.3238226348152735,1.283342121887199,1.3375957126933429,1.3037206799237018,1.2794890047857042,1.2965237859421064,1.3040666929628668,1.2286652474300823,1.223853577401296,1.2097906973986674,1.2007277706325565,1.1901399993887365,1.185622091646219,1.1810885260387394,1.1724512018971212,1.1672480305125692,1.1567433668329998,1.1531011073186501,1.147610350068543,1.1442828802310165,1.1391077468251705,1.1362766727942482,1.1344421006288092,1.1297390652358488,1.1213302340955285
59-2801829,,,,,,,,,,,,,0,0.9838785786775779,1.2269257434505547,1.1561164094965102,1.1525826260309502,1.2705801268124348,1.214060655969649,1.1738610965620888,1.3569004697519162,1.3053605993458206,1.266057964757301,1.3224250487377918,1.2892050768902885,1.265747196295966,1.284103973103925,1.2922223543829776,1.2188541933357462,1.2142932347988744,1.2005648443157944,1.1918857215824163,1.1815457919931818,1.177103019257347,1.1729060296202976,1.1645539668972804,1.159436653460373,1.1492720446320406,1.145845735419655,1.1405737359666765,1.1374412120387447,1.1323980331987817,1.1296909999296219,1.1278059749247569,1.1234059663294342,1.1152425111248794
60-2801831,,,,,,,,,,,,,,0,1.007489155731086,1.009045233712544,1.171984991774023,1.2960463194810876,1.2302030365959082,1.1836474699529338,1.3736303495549427,1.316451721531013,1.2745278254271024,1.332208366918254,1.2971377603057106,1.2723894010746866,1.290670682791112,1.2987319878669754,1.2224749192928186,1.217650425027567,1.2035041142117775,1.1945804066729897,1.18406049635849,1.179591114357125,1.1750983402147726,1.1665472787898665,1.161399419084024,1.1509960487400666,1.1474937611558267,1.1420358108425408,1.1389112533816688,1.1338358697622244,1.1310061505150129,1.1290853331968114,1.1246053256719177,1.1163529318101093
61-2802240,,,,,,,,,,,,,,,0,0.9958346086424218,0.9890370085573067,1.0407940827267834,1.0261104637972074,1.034857622905947,1.0137349829377316,1.0111387118522612,1.007598300158297,1.049297476859387,1.0434140552867457,1.0423628066051884,1.074287029085631,1.0886295422935466,1.07028935568715,1.0687680343056651,1.0649629369629638,1.0621623104748827,1.0590046046824482,1.0577865750269613,1.0565337613501935,1.0537120519202623,1.0518293849838036,1.0489630583542497,1.0479371343343091,1.0464310218913484,1.0453483716082885,1.043781527221126,1.0430004842562741,1.0423763435269298,1.0408144734605138,1.0382673719758437
62-2802256,,,,,,,,,,,,,,,,0,0.982595833651922,1.0026793192720627,0.9967173899124264,1.016754598756769,1.0000656465791906,1.0006829091290066,0.9982610258607746,1.0034931113677032,1.0017643380313719,1.0017396938273375,1.0015552443494116,1.0079108694402825,1.0099252920780044,1.00979103206108,1.0095663316149828,1.0091590434573259,1.0088247752156096,1.0087843869384396,1.008680978995408,1.0080287726068466,1.0074208296881977,1.007435472800596,1.0074238344321302,1.0072031498170835,1.0071463764437445,1.0067994349587739,1.0068179354536904,1.0067008444204562,1.0062298536544936,1.0060056964506692
63-2801828,,,,,,,,,,,,,,,,,0,1.0125170480826577,1.0005524881320622,1.022927995102186,1.0018483433197107,1.0020399234889732,0.9992504237257603,1.0047449252269596,1.0027868980555499,1.0026657844341094,1.0023767285268212,1.0090028717239456,1.010904785931628,1.0105592489027468,1.0104529828133741,1.0099958197788994,1.0094491204205853,1.0094692716635598,1.0093467832851388,1.008574568632029,1.0080756954125145,1.0079823509779782,1.0078939222482795,1.0077742827234206,1.0076435501591552,1.007271623060654,1.0073371851850512,1.0072103297422117,1.006713345735849,1.0064530519510586
64-2804878,,,,,,,,,,,,,,,,,,0,0.9832247143097127,1.0284758101464693,0.9989595065226138,1.0001072570798588,0.9971874231722009,1.0036689506582865,1.0015882002656775,1.0015774907627821,1.0013829900098283,1.001300942907751,1.0053168478796548,1.005266534869828,1.0054205898697257,1.0050722880279332,1.004850462153716,1.0049931239493246,1.0048963859450968,1.0044503665560351,1.0039024032175659,1.0041572914755308,1.0042233225864354,1.0042380096767198,1.0040564842377306,1.0038014291307695,1.0039472881216362,1.0039231938272466,1.0035742220285653,1.0035190115561508
65-2801815,,,,,,,,,,,,,,,,,,,0,1.0548298647346874,1.0025778518693513,1.0025714108778225,0.9988669458061707,1.0058300860488647,1.0032955257070433,1.003093063153523,1.0027008439062592,1.0025376472944365,1.006396748534436,1.0062165127800005,1.0063101198949567,1.0059979792572245,1.0057146314758159,1.0058392019589906,1.0057169383177424,1.0051366171744558,1.0046245414495325,1.0048369912412316,1.0048198125478407,1.0047457451612247,1.0046757874016252,1.0044520726087955,1.0045265666221552,1.0044931882461958,1.004057948531606,1.0039141627644323
66-2802248,,,,,,,,,,,,,,,,,,,,0,0.9661116717120753,0.9838559529026523,0.9833337248208293,0.9941341931847585,0.9927945610450021,0.9939258696763069,0.9947469234210835,0.9950775798977398,1.0017288476972157,1.0015330079344429,1.0019932567776426,1.0018703922195464,1.0019108382066746,1.0021560579920594,1.0021267930399353,1.0016965010873673,1.001261609184515,1.0017366528689204,1.0017995585694512,1.0019153297043022,1.0017075112891425,1.001718923728082,1.0017368991103262,1.0018701438582254,1.001507905082708,1.0015991937859452
67-2802217,,,,,,,,,,,,,,,,,,,,,0,1.001698179723304,0.994255323655326,1.008172213295483,1.0034453506419825,1.0031033805315037,1.0025285951135596,1.00231034316409,1.007292989113587,1.0071712954804541,1.0072035086325806,1.0067705768275927,1.0062696065175825,1.0065025491007884,1.0062375014460128,1.0055191653031237,1.0049910283164298,1.0051265904106597,1.0050983647554408,1.0050763679617492,1.0049133803752572,1.0046477370621465,1.0047273756242967,1.0046860642174187,1.0041864911412028,1.0040752906711832
68-2802190,,,,,,,,,,,,,,,,,,,,,,0,0.9814947217279651,1.0077325908034007,1.0001516230256045,1.0004937108022616,1.000340828352453,1.0002878749294153,1.007206939127682,1.006758618243484,1.0069761963466586,1.0064937100615372,1.0060650531245787,1.0062216000419515,1.005932657950691,1.0051488737468632,1.0044757851271426,1.0047622505763842,1.004830147474096,1.0048192653427925,1.0046485916851695,1.004371732416201,1.0043913706582224,1.0044261142714728,1.0038969392054795,1.0038661724917988
69-2802180,,,,,,,,,,,,,,,,,,,,,,,0,1.0406353009471097,1.0112333378285367,1.0077725738453822,1.005361425932712,1.004632056200828,1.0102958546136702,1.0098539824699804,1.0094413933158144,1.008738399392728,1.0082111646909873,1.0081693221987689,1.0080234701246673,1.0069229490093263,1.0061264272380341,1.0063691584857752,1.0062944620390464,1.0061182544567866,1.0058979235994532,1.005544630566602,1.0056086701993285,1.005467251256439,1.004940082172013,1.0047491322204811
70-2802167,,,,,,,,,,,,,,,,,,,,,,,,0,0.9847732880347527,0.9933154242985427,0.9958463866206674,0.996495398853108,1.0070814033295306,1.0065354662591686,1.0068240352553155,1.0061103106503624,1.005783642282846,1.0059775451801365,1.005781592746701,1.0048965922145663,1.0040297579359585,1.0043966905410384,1.0044855220184497,1.004399858556581,1.0043136072661025,1.0039405506562058,1.0040579323910386,1.0041026771351904,1.0035389252302138,1.0033984425474984
71-2802135,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0014844915974277,1.000586101768062,1.0004262498493621,1.0100579535625545,1.0093063702592717,1.0090666689129464,1.0084297625995318,1.0076901360395298,1.0076659239833865,1.0075190877141125,1.0062999527117595,1.0054238157875717,1.0057720896697013,1.0057109638486295,1.00554916162424,1.0052297707412152,1.0049662498892653,1.0049692261753667,1.0049123640720499,1.0043634295497097,1.0042843323233526
72-2802074,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9998581916861654,0.9998547957775644,1.0111875860407442,1.0105077379649035,1.010261864977378,1.009058889812277,1.008340683520724,1.008280231914802,1.0079385554512863,1.0067160189279747,1.0057464778159682,1.0060827873150882,1.0060048365718197,1.0058142871598217,1.0054652220507774,1.0051726266412668,1.0052600085274803,1.0051040389782062,1.004516326274005,1.0044946849032497
73-2801983,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.999848009830415,1.0140214672074634,1.0129986789641703,1.0122516820820535,1.0108457909411992,1.009601279174315,1.0096396157997691,1.0090074005257001,1.0076896841601093,1.0064088196260514,1.0066939172268978,1.0064601563994557,1.0063357517257567,1.0059369734567434,1.0056944288688419,1.0057687994978115,1.0054929045403924,1.004933944720321,1.00470430884735
74-2801945,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0156747435443934,1.0143956241290146,1.0130121092626931,1.0113844215902816,1.0099668268978124,1.0099848082116643,1.0094721632077146,1.0078580015816798,1.0066452709718565,1.006779493658522,1.0066581026762278,1.0063953187852577,1.0060905402896818,1.0056151392160517,1.0057978888417536,1.0056105738944872,1.0049305150197738,1.0047778134732535
75-2803645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9711890071643277,0.999175320772141,0.9992906033967739,0.9998273359632843,1.0012207444217687,1.0012058173917946,0.9998475011341922,0.9986122010591141,1.0005003481632646,1.0007558157867809,1.0009802666699967,1.0008596937942742,1.0006645855362428,1.0010430996115878,1.0010853393157721,1.0005117174505949,1.0008291495635022
76-2801666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0075383162851133,1.0042906891643006,1.0031544730816897,1.004196781004459,1.0038122473105662,1.001839997812744,1.000306043521846,1.0019143288759436,1.0020776008156809,1.0021689794812667,1.0019710886674933,1.0018197636871986,1.0021458897611852,1.00215072570027,1.0013496261500692,1.0014430912049994
77-2801568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9995109723102981,1.0003660017062896,1.0025384827822896,1.0022860430763103,1.0001122160708158,0.9984212410488592,1.000831454736301,1.001116771681389,1.0015500109094118,1.0011730846861044,1.0010861326780034,1.0014973301646315,1.0015281261848248,1.0005523510405063,1.0011410195442927
78-2801189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.001016810664407,1.0040786936044508,1.00335543201283,1.0002682238782181,0.9981867567798784,1.001030212484691,1.0013348179640313,1.0017883080466419,1.001567268314619,1.0012363569819904,1.001674101614412,1.001700008469552,1.00078676608058,1.0011178122341897
79-2801421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0102498574290881,1.0057570210795541,0.9998810445230003,0.9970713991806359,1.0010335159795893,1.0014038672880523,1.0016531768025616,1.001407867763902,1.0010505628681907,1.0015604801736295,1.0015950843026085,1.0005893268640393,1.0011271539991295
80-2801160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.001089797405395,0.9963016458886472,0.9938680640443348,0.9997492809888698,1.0003358091896837,1.0008021478361178,1.0006185377843007,1.000579561258106,1.0009496682270806,1.0010177588027593,1.0000145165323342,1.0005414661589516
81-2803546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9939170140706496,0.9916610941705076,0.999541612415138,1.0002362328731165,1.0007718485188049,1.0005739346691387,1.0002865471173257,1.00116969770007,1.0012302543417129,1.0001416936978842,1.0006687307911002
82-2801287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9880762976641169,1.0020828731250222,1.0025057391335863,1.002611667848337,1.0021242633469651,1.0014993016971567,1.0021381435056884,1.0021473485565788,1.000787752714491,1.0012277116239157
83-2801270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0076496496317076,1.0067192215536005,1.0060789235785184,1.0049690595977232,1.003669504343885,1.0038307682285699,1.00372192783245,1.0020067492320315,1.0023706592696635
84-2801057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0041423512669747,1.0033853772970156,1.0021682688774625,1.001074282760564,1.0021716982723752,1.0021826588476512,1.0002121780040447,1.0009589518445825
85-2801035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.00292525593894,1.0014205865978099,1.0003631084383717,1.0018050661917464,1.0018596511165407,0.9997023394260732,1.0006776032150566
86-2800998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9989302234059358,0.9987837667477489,1.0013102332022854,1.0014625654958036,0.9988278910088734,1.0005805714820435
87-2800971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9986950504185065,1.002176263200781,1.0021979454722807,0.9988072559322965,1.0007696356474878
88-2800941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.007668552177349,1.005541177303514,0.9988625829603552,1.001265850222174
89-2800927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0022836327695324,0.9948591951272261,0.9996573397773265
90-2800925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9917295948795054,0.9998364725176555
91-2800923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0012309421594634
92-2800911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
