순번_정류장ID,36-2802678,37-2806715,38-2807098,39-2802671,40-2802630,41-2805435,42-2803096,43-2803112,44-2803119,45-2803137,46-2805441,47-2802629,48-2802719,49-2802709,50-2802705,51-2802698,52-2802693,53-2802688,54-2802684,55-2802681,56-2802661,57-2806707,58-2806705,59-2806702,60-2806701,61-2803063,62-2803062,63-2803061,64-2803060,65-2803059,66-2803057,67-2805950
46-2805441,,,,,,,,,,,0,1.0232610946837843,1.0299158611609414,1.0203320126807913,1.0122925028647285,1.0115786527991415,1.0066410143231612,1.0068410645257928,1.0077629792587364,1.005396343185784,1.0067045469515896,1.0061486650293228,1.005514785239475,1.1250241153023093,1.2711469246936593,1.9911919557317919,1.923173428565798,2.511138445812773,2.4918181038797984,2.393952989718466,2.4902643862843115,2.3723115254378997
47-2802629,,,,,,,,,,,,0,1.0405450646855794,1.0181939718921442,1.0072794413658845,1.007570244367694,1.0020264779259398,1.0029058085072793,1.0045084651620984,1.0020077631615691,1.0041123227474036,1.003688648375639,1.0031835379097347,1.1387624958943565,1.3072531139032557,2.164722608190724,2.0709268440172353,2.000916576723065,2.01203456149186,1.9572000034443597,2.0406567044271284,1.9710019228046995
48-2802719,,,,,,,,,,,,,0,0.9993828030135316,0.9939451742719432,0.9985486670853836,0.9939219361249828,0.9962610693876288,0.9990533959495724,0.9968145323066364,1.0001528987082877,1.0000437553092734,0.9998357017873147,1.1478310754321512,1.334015606703396,2.3068590220373184,2.1889794593202487,1.9790236689271643,1.865310835660017,1.8032166622219261,1.812111456499535,1.7640015095641437
49-2802709,,,,,,,,,,,,,,0,0.9890002287805995,0.9981469095233018,0.9921016410562603,0.9954324483145467,0.9989811546717553,0.9963249094656441,1.000267084983756,1.0001317721387244,0.999889673477464,1.1661227404951382,1.3793134762902404,2.538004423807915,2.3764425231945467,2.1021603505536537,1.9601031231433688,1.8841650703230057,1.8853625663670752,1.794914674047476
50-2802705,,,,,,,,,,,,,,,0,1.0084460793910857,0.9938962611510614,0.9980837781256484,1.0021530560114469,0.9974606813878699,1.0018666433855912,1.001517348296553,1.0010713431792684,1.0640464112457364,1.2740990571153958,2.4512752760841505,2.293062477772104,2.0275253458826805,1.8914757926545178,1.81926234759212,1.8233420909405114,1.7368500169636627
51-2802698,,,,,,,,,,,,,,,,0,0.978514653391286,0.9920999496205676,0.9996785590803009,0.994078066749418,1.0004911570194523,1.0002720965875016,0.9999309868875087,1.0002442108856322,1.2043047194751009,1.9224902486783877,1.8375938937548217,1.6862964617263203,1.6044877333791996,1.560289542053338,1.5743954938668434,1.5167042542455418
52-2802693,,,,,,,,,,,,,,,,,0,1.0084536470012282,1.0122124042243434,1.0004713540540178,1.0059083467817367,1.0047259042435766,1.0035982025774994,1.003348694268623,1.2401655383369694,1.5560543731570493,1.5125203237038414,1.430207612166961,1.3833846758273982,1.3578840348453598,1.3784004014328923,1.3407772958162878
53-2802688,,,,,,,,,,,,,,,,,,0,1.015852388652314,0.9963385722469663,1.005252933178458,1.003963018987563,1.0027929883162767,1.0026612276612277,1.2753836362162685,1.312513594604333,1.2919303525135226,1.2499171919256877,1.224595334962247,1.210899168505006,1.235300884948795,1.210795379517201
54-2802684,,,,,,,,,,,,,,,,,,,0,0.9738934412261612,1.0014136464411987,1.000772436731184,1.0000944647174281,1.00053056273836,1.323700510654394,1.2386521449391847,1.2235850046189367,1.1881430924769356,1.1688940029909274,1.1586689727072463,1.1626890578094515,1.1439281831468953
55-2802681,,,,,,,,,,,,,,,,,,,,0,1.0140636714597437,1.0089518803097155,1.0058332817994358,1.0048822431274353,1.1984381466719904,1.1708686160431028,1.1611030725615563,1.1353781346716412,1.121436227764574,1.1142325035285092,1.1206867707269694,1.1050114012627414
56-2802661,,,,,,,,,,,,,,,,,,,,,0,0.9989347618337878,0.9983423951778768,0.9998198384963178,0.9991221317211182,0.999579686430216,1.0038174245696054,1.0035611680199286,1.0033645479906508,1.0039278712795345,1.0084666757113017,1.0014081568410154
57-2806707,,,,,,,,,,,,,,,,,,,,,,0,0.9978285010191973,1.0001648728160792,0.999174351866215,0.9996512568224108,1.0043130935676965,1.0039468904029782,1.0036915009005278,1.0042701622824088,1.009077376772925,1.0015535991714137
58-2806705,,,,,,,,,,,,,,,,,,,,,,,0,1.002088846436904,0.9998340852317213,0.9954434658987554,1.0011359535057192,1.0013582542764858,1.0014011461227015,1.002204742672521,1.0075300676317511,0.9996131802351104
59-2806702,,,,,,,,,,,,,,,,,,,,,,,,0,0.9965178139609865,0.9939973421474086,1.000953465503379,1.001249877417648,1.0013137760278448,1.0022181978024534,1.0081118921396957,0.9993740000338869
60-2806701,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9935588676148535,1.0016149861925894,1.0017781598976092,1.0017672207122796,1.0027063225552801,1.009020525948773,0.9995744829676606
61-2803063,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0506241027762233,1.0136547291883835,1.0096458358977,1.0100444952150913,1.0204032654692927,1.0025753317139219
62-2803062,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9981811404839835,0.9996510476877756,1.0023203317564957,1.015682052989648,0.996533616273463
63-2803061,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9932281310374977,1.0006727291166628,1.022383983021965,0.9932199308907522
64-2803060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0118068884061333,1.0442427907999696,0.993215004287986
65-2803059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0768568544796058,0.9852708133143192
66-2803057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9175455266731267
67-2805950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
