순번_정류장ID,37-2806578,38-2805419,39-2805722,40-2805399,41-2806080,42-2804477,43-2804478,44-2800034,45-2800047,46-2804479,47-2804480,48-2804481,49-2805071,50-2803585,51-2803586,52-2800056,53-2800057,54-2800006,55-2800299,56-2804058,57-2800295,58-2804482,59-2800300,60-2805078,61-2800297,62-2803996,63-2803994,64-2803992,65-2806003,66-2803990,67-2803981,68-2806017,69-2803980,70-2805721,71-2805719,72-2803976,73-2803974
49-2805071,,,,,,,,,,,,,0,0.9992625982256976,0.9974552150484994,1.0009516521621569,0.9973470017303735,1.005155992668993,1.0016398629304826,1.0040572422496086,1.006617385194383,1.0064528657015368,1.0063538396386031,1.0056704697146894,1.005207402750992,1.0054026967450207,1.0048766155848508,1.0050633888156872,1.0039697206425475,1.004395215591501,1.0039859535610836,1.0038681089317623,1.0033800078061614,1.0032961892596386,1.0032868678208464,1.0024460721445185,1.002896450990773
50-2803585,,,,,,,,,,,,,,0,0.9969229948627681,1.0012258249458141,0.9971193522901827,1.005652558173939,1.001760776036031,1.004269494142681,1.006872241177468,1.0066900562910293,1.0065735786619419,1.0058561796496028,1.0053671081231874,1.0055651455902752,1.0050206944131785,1.0052067619488776,1.0040812176921141,1.004509162344872,1.0041476343005882,1.0040200612539727,1.0035159204637787,1.0034298385559153,1.0034825248180643,1.0024986015057251,1.0030142773883153
51-2803586,,,,,,,,,,,,,,,0,0.9996799267781431,0.9935036916651507,1.0069139503603526,1.00160824321833,1.0045828146716291,1.0074538419357397,1.0072173250625749,1.0070514834480087,1.006222137053354,1.0056544192059163,1.0058674589204202,1.0052612820502187,1.005454361490062,1.0042195230968036,1.0046728467202979,1.0043382940984518,1.0041927012013172,1.003648347246801,1.0034872196609868,1.0035423788363549,1.0025651236115165,1.003043869194633
52-2800056,,,,,,,,,,,,,,,,0,0.9858963540556999,1.0051024549460221,0.9997599295868155,1.003562072336266,1.0070625203088222,1.0068227007843924,1.0066689783361276,1.0057890273884507,1.005209447544862,1.0054485919322165,1.004806546890083,1.0050353285950946,1.0037269347057092,1.0042479319841107,1.0038001276647912,1.0036750903543359,1.003203733242786,1.0031098029501408,1.003101915280938,1.0020857951422342,1.0027411094999326
53-2800057,,,,,,,,,,,,,,,,,0,1.0175564746503172,1.0025389254258752,1.006368908934518,1.0093928372482008,1.0089736809387395,1.0086292357392335,1.0075070730615712,1.0067190014741128,1.0069482304079524,1.0062016478650182,1.0063803573933887,1.0049148999047266,1.0053764411386408,1.0047970791626502,1.004691441137285,1.0039871353434524,1.003882988006367,1.0038631261789535,1.002857262663718,1.0033669574369743
54-2800006,,,,,,,,,,,,,,,,,,0,0.9953348120132117,1.0023840607100796,1.007499160359166,1.0071502913385182,1.0069222310890404,1.0057948111422015,1.005083765403204,1.0053784190007415,1.0046036277743042,1.0048888713196134,1.0033421704739858,1.00398595271004,1.003617287080088,1.003574151386108,1.002886985237423,1.0027841449377717,1.0027805604179298,1.0017310707533373,1.0023282102847515
55-2800299,,,,,,,,,,,,,,,,,,,0,1.0196966487582881,1.0173268117503176,1.0153862591779255,1.0137432535239572,1.0110106607159945,1.0091735746040043,1.009470386419021,1.0081373165809329,1.0082709657464726,1.0059291838977682,1.0064820557742442,1.0053354623924387,1.0051569592071359,1.0043110292304005,1.004173622299223,1.0041425307120955,1.0028519816713433,1.0034065901778642
56-2804058,,,,,,,,,,,,,,,,,,,,0,1.013777407356071,1.011769821176319,1.0103596609268266,1.0075831550541052,1.0060194105169906,1.0064874133346589,1.0051277375421994,1.005539142265172,1.0030925834352238,1.0040738773252722,1.003425968484555,1.0034999456418952,1.0026124453785785,1.0024819792408834,1.0024836457760748,1.0011489707869776,1.001938495185369
57-2800295,,,,,,,,,,,,,,,,,,,,,0,1.0030783298566823,1.0040479414561065,1.000643964779563,1.0001744987681112,1.0013340227551621,0.9997197582793234,1.0010636501552608,0.9980518840845553,1.0002955538422,1.0008458941817662,1.0009061525526564,1.000213027371696,1.0000859163828668,1.0002722742081742,0.9986416065593652,0.9998636206469257
58-2804482,,,,,,,,,,,,,,,,,,,,,,0,1.0047692203638752,0.9997941435191481,0.9995626952204613,1.0009936215579376,0.9991528571121635,1.0007745670643498,0.9974371722800334,1.0000207950913316,1.0005313240198872,1.0006280612118237,0.9999278244973966,0.9999318746933358,1.0000011727753495,0.9983037008460898,0.9997204138615474
59-2800300,,,,,,,,,,,,,,,,,,,,,,,0,0.9953949335725576,0.9975053756215563,0.9996508823810372,0.9975044268065396,0.9998198867226035,0.995994616399451,0.9992932987729687,1.0004957319591756,1.0004404064092027,0.9997081330335471,0.9995719035881439,0.9996564019965294,0.9979903367971268,0.9992758028170091
60-2805078,,,,,,,,,,,,,,,,,,,,,,,,0,0.999210371194562,1.0025141630032925,0.9985525050152941,1.0014587878201024,0.9961657439219631,1.0001099396549469,1.0009083501894769,1.0009768580066463,0.9999511822588032,0.9997985813407199,0.9998837562081639,0.9980656083228212,0.9994444764193569
61-2800297,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9983768967073229,0.9909464497728397,0.9998567582171873,0.9922423341296499,0.9989763641516929,1.0004747546000567,1.0006166147557083,0.9996873321934961,0.9995201352828943,0.9996252993374534,0.9976089339334606,0.9991761807257384
62-2803996,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9873646619592565,1.0001661487425497,0.9914672035795709,0.9990221417280732,1.000299927910728,1.0004722170005458,0.9997233823099189,0.9995508229305804,0.9996578106688006,0.9975900432854535,0.9991939742377616
63-2803994,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0099680990991662,0.9929234484580015,1.001246172293849,1.0016723927441173,1.001637206961922,1.0006680009653486,1.000466673860098,1.0003598778306544,0.9981397245619207,0.9999239081886265
64-2803992,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9781783844476086,0.9983528008571704,1.000948977000316,1.0007829679610325,0.9996565064400775,0.999459774048982,0.9995854799787232,0.9970593209950591,0.9990781190877509
65-2806003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.010900990695092,1.0040526654889628,1.0035323213475562,1.0020214450809963,1.0017479869125319,1.0017841958161537,0.9990701683468438,1.0008464598921605
66-2803990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0020135046580265,1.0018701838522097,1.0001113742139052,0.9998350285316754,0.9999809471086442,0.9969204889100649,0.9992633543099353
67-2803981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.00145267401764,0.9974783757858203,0.9970160320924082,0.9976538041241503,0.9920191273800699,0.9972313142099372
68-2806017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9938800697627597,0.9934701471005746,0.9951920378650402,0.9873652355910543,0.9957959063466353
69-2803980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9903842368410692,0.9984943175280507,0.9795654188345636,0.9969483370676845
70-2805721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0025619887746386,0.9775194317877242,0.997517120508909
71-2805719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.962361848533107,0.9964626538874659
72-2803976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0144754827528515
73-2803974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
