순번_정류장ID,94-2805764,95-2803452,96-2803436,97-2803437,98-2803431,99-2803435,100-2800829,101-2800831,102-2804992,103-2807333,104-2800847,105-2800877,106-2800822,107-2805940,108-2800875,109-2800924,110-2800926,111-2800933,112-2800939,113-2800842,114-2800999,115-2801020,116-2801036,117-2801058,118-2801079,119-2801095,120-2801102,121-2801098,122-2801070,123-2801041,124-2800837,125-2801007,126-2800987,127-2800981,128-2800992,129-2800994,130-2800526,131-2800528,132-2800532,133-2800535,134-2800545,135-2800337,136-2800559,137-2800572,138-2800578,139-2800580,140-2805741,141-2805680,142-2800575,143-2800562,144-2800555,145-2800541,146-2800530,147-2800523,148-2800519,149-2800517,150-2800515,151-2805304,152-2800498,153-2800497,154-2800493,155-2800344,156-2800481,157-2805944,158-2803595,159-2800468,160-2800465,161-2800462,162-2800460,163-2800453,164-2800458,165-2800330,166-2800473,167-2800476,168-2800487,169-2805285,170-2800490,171-2806249,172-2806250,173-2806252,174-2806254,175-2806256,176-2806258,177-2806260,178-2806262,179-2805257,180-2805258,181-2805260,182-2805262,183-2805264,184-2805267
124-2800837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0096160679387414,1.0048060356553439,1.0027661983085836,0.9994794617435956,1.001215636899902,0.9969126765610768,0.9974720142055431,0.9998158861949515,1.0004871526865506,0.998998857946823,0.9998409900215507,1.0004968528112486,1.000895881785482,1.001244641373738,1.0008795437503448,1.00100520666141,1.0010190120957645,1.0874766597201941,1.1656395353420348,1.299842438265565,1.4359096117870056,1.3986362595741217,1.3803141865457536,1.3653756708450628,1.3558124665432838,1.3467582025230063,1.4392204719652835,1.381227077417784,1.3674387598922986,1.3444253488330857,1.3338901731134738,1.3247569765223173,1.31503222787801,1.3052045717699265,1.297127253504898,1.2904713575177582,1.281787652639335,1.2753157428573438,1.2644870784018074,1.2572249577019428,1.2522488152041995,1.2458382180833756,1.2411425264078428,1.2311170148232153,1.2256596489063152,1.2214854762972596,1.2123991267213146,1.2224945378454504,1.2206950437582011,1.2174425979025676,1.208905478931882,1.2205000292381734,1.2785335999891314,1.2992932131339165,1.29452903922087,1.2866739952510768,1.2817726551380504,1.2754184872542076,1.2909031363617323,1.3619127792157761
125-2801007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.999791635797896,0.9998326060573781,0.9968958162576812,0.9996433660261664,0.995911074628141,0.9966130533633375,0.9991961934056403,0.9999703280809008,0.9984531785172612,0.9993595431568203,1.0000785960705632,1.000512707815486,1.0008964744705204,1.0005411146479994,1.0006813648143145,1.0006987993026566,1.0904841297509182,1.1719007315778056,1.31224603459947,1.45495409330558,1.4144941196748821,1.3946891588842996,1.3786130883813636,1.3683592395575341,1.3586389561099952,1.4542638547731321,1.392465003538632,1.3778649195179162,1.353578769007114,1.3422868962369519,1.3326825624595473,1.3226137541251095,1.312161851772153,1.303728602953764,1.2967343994535052,1.2876862254057406,1.280935901985892,1.2697791285494067,1.2621055674069206,1.2570407236365693,1.250270317273246,1.2454057068382423,1.235017709252599,1.2293713482578297,1.2251473984179235,1.2157661448499546,1.2259173670684067,1.224092892955073,1.220734212196509,1.2119406306747824,1.2236272043454446,1.282626849478361,1.3036539956040463,1.2987295739727647,1.2906485659466747,1.2855299072890913,1.2790007142630837,1.2946708679080137,1.3667957102185102
126-2800987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9998611729913669,0.995958678726197,0.9996109209622411,0.9955935670852987,0.9963816947998658,0.9991577442975073,0.9999805895253634,0.9983837692105995,0.9993381267886527,1.0000917955051725,1.0005444385762443,1.0009423833949662,1.0005700389324084,1.0007146637423912,1.0009041324463948,1.0939737742303306,1.1787914319639392,1.325603219652358,1.475333163888729,1.4313697854761722,1.4099462028962277,1.3926348414377192,1.3816338714976375,1.3711935935004496,1.4700602604219724,1.4041960160464793,1.3887358226195816,1.3629367357926283,1.3511772422193262,1.3412290712486161,1.3304882620337433,1.3195251314513312,1.3108563161464915,1.303498282947933,1.2939317397312065,1.286888042942191,1.2752657374676983,1.2672798226713304,1.2618956273837856,1.2550822841450227,1.2500384424435977,1.2391636647346573,1.2334177175674628,1.2288508301334666,1.2192618102483623,1.229553764661099,1.227610751007913,1.2240552020093973,1.2150858987799,1.2268571020430714,1.2867293932013855,1.3081981273131515,1.3029312730854008,1.2946232410689686,1.289529594970677,1.282817746509429,1.2985898426826892,1.3718285889320923
127-2800981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9925786733329978,0.9994964619437454,0.995025781039079,0.9959761375511449,0.9990859521320974,0.9999913071648086,0.9982650607410327,0.9992981011920173,1.0001080839251157,1.000590465129935,1.0010109003744483,1.0006115726648772,1.0007630738894318,1.0009624953039618,1.0994706454497418,1.189691527008473,1.346878982825823,1.5079596992731727,1.458114305312821,1.4340021143322712,1.4146541794358882,1.4024283874362269,1.3908100005406565,1.494728897168312,1.4222959038117071,1.4054621679532633,1.3775218208935869,1.3649321413856395,1.3540325686040402,1.342317010789752,1.3308604881955097,1.3214622276143426,1.3135426683680729,1.3035099228363811,1.295875901774949,1.2834091842984625,1.2750653235167198,1.2694755782610148,1.2621455582597854,1.256720198280818,1.2454739307959601,1.239324335854527,1.2346231832511025,1.224475803744574,1.2350706374529505,1.2327598700981008,1.2291274438428987,1.2196760648796012,1.231654048085537,1.2929574349105981,1.3150492202706625,1.309297089428585,1.3006418120511154,1.2953403060116875,1.2882752490329252,1.304394505923443,1.379291051905799
128-2800992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0072342462710153,0.9954695149313327,0.9965040134273714,0.9999551776198868,1.000848230160013,0.9988465295235829,0.9999493221361452,1.0007765904649688,1.0012659024873052,1.0016765619508956,1.0011944197649996,1.0013364187231086,1.0013494581145832,1.1072000598530567,1.2046043488737495,1.3757764074316168,1.5523048924438063,1.493995376134656,1.466071147067284,1.443864654198467,1.429932778552789,1.4166771256669315,1.5271076011846003,1.4457160431135858,1.426829396577015,1.3962440849723958,1.3821542565077187,1.3702201390546425,1.35775885867794,1.3449451539220667,1.3347897853381667,1.3262883235775715,1.3153414966677806,1.3072528548178737,1.2938506727630603,1.2848911033401929,1.2787701354746137,1.27092609138287,1.2652668699516902,1.2531724867476435,1.2466409780868324,1.2416495081028716,1.2309210756219953,1.2417689620641181,1.2393146328294768,1.2354722269244731,1.225606668215378,1.2375465815077,1.3006804732196318,1.32342206598052,1.3171688386494511,1.3080796617213744,1.3024325108768737,1.2951124224560684,1.311550624016371,1.3884610304461578
129-2800994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9931943768743146,0.9947722161874448,0.9989680375832823,1.0001121161104725,0.9973748947221766,0.9986656323835009,0.9996806164937188,1.0002691912180444,1.0007791072029673,1.0003413455564247,1.0005240722166502,1.000754325030871,1.1136250192853965,1.2183633234292421,1.404059917954831,1.5968760941329467,1.529295621493435,1.4972781439782357,1.4720419168146457,1.4563186789065812,1.4413530363615512,1.5583001057265218,1.4676959020046754,1.4469375563910982,1.4135184438684278,1.398112525378005,1.385154795879564,1.3714759312286329,1.3578153356976885,1.3469223604962832,1.3375655294890898,1.326025304218492,1.3173730324821178,1.30308118479715,1.293538997264387,1.2870273735650477,1.2786968243982084,1.272712986237749,1.2599252556336487,1.2530366457403317,1.2477743542494395,1.2366060038757702,1.2475925650182422,1.2449214728067108,1.2408867800494006,1.230473864623801,1.2426334744606637,1.307389059411455,1.3306362791293558,1.324021034595364,1.31453252586423,1.3086451824894976,1.3010146543581922,1.3177500078119815,1.3965252800073045
130-2800526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.002732115328846,1.012501418359242,1.0103076234319626,1.0018990516528952,1.0039231762202143,1.0048899993147589,1.005419207860957,1.0056755901574665,1.0043335285860449,1.004390366281987,1.0046706472702107,1.1805182757751451,1.3533497661140101,1.6852856002094079,2.053245302490517,1.8611609928807042,1.7794442513773812,1.7195545341036762,1.684188807774298,1.6508405905814598,1.8194576537179592,1.6384836246683783,1.6007748304032718,1.5425672080566442,1.515872448828753,1.4943617477553546,1.4720269006782916,1.4501723991002387,1.4334541668313454,1.41844579007746,1.4011900912820567,1.3882050576233558,1.367170975839689,1.3532599965901269,1.3438405677135723,1.3319191767194551,1.3235740235808942,1.3057671488310227,1.2963214364157827,1.289129241132907,1.2741806173955905,1.2865496371572478,1.2822858752380493,1.2769114463904374,1.2633415411225832,1.2760653308924041,1.3508802700404978,1.3778791911557837,1.3680461112013442,1.3558855506941507,1.348398839285163,1.3387071175590168,1.3571524334891791,1.4473635276564518
131-2800528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0209799843689975,1.01343419161141,1.001671539558797,1.0042034341453603,1.0052985866582203,1.0058723212810392,1.0061075336252563,1.0045329220281158,1.004583998565629,1.0048921382039524,1.2025150462766252,1.4006335679881439,1.7924305612459805,2.23841531757088,1.9812297800953944,1.876382461309752,1.8013846495356336,1.7578351629318665,1.7170253808942202,1.9018204677015982,1.6873268736228753,1.6442237656829763,1.5775500518980525,1.547552691933343,1.5231009394769293,1.498383671927856,1.4740635245329468,1.4556311879647585,1.4389591044149987,1.4200662338639731,1.4056559980066141,1.3829304642092757,1.3676429879650391,1.3574352439588482,1.3447075827261978,1.335579369350095,1.3164550066025449,1.306346910719654,1.2987900130596637,1.282748873399904,1.29543444026398,1.290760461685415,1.2850506747572286,1.2706993013502081,1.2836322578516428,1.360819578023602,1.388708416946481,1.3779436249541703,1.365130105089813,1.3573610415094681,1.347167197704368,1.3659946589178946,1.4587574499162321
132-2800532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0065919388083584,0.9928056853819411,0.9979630250113332,1.0009226476735307,1.0022284421541012,1.0030810784583288,1.0017781079280896,1.0020346324090585,1.0024485965738965,1.2326973131572354,1.4704810042673078,1.9627772343721486,2.5486944062573436,2.1657202512870266,2.0200551594756737,1.9195827541819281,1.8626426299684975,1.809848533294517,2.017628366448492,1.7520436598300235,1.7002526552304242,1.6224615447763495,1.5871733868440214,1.5593644813034118,1.5308026684803404,1.503197861894364,1.4825057676698778,1.4636502856247544,1.4426313895993463,1.426826579790198,1.4014926372853513,1.384846200802275,1.3736294942915068,1.3595172301640706,1.3497543578854483,1.3289713521939523,1.318034978096506,1.3097277015813293,1.2926288060813507,1.305704688471874,1.3005248693244433,1.2944031151405684,1.2790960614037845,1.2920497878881951,1.3721169210007913,1.4010889977334018,1.3894464335138492,1.3758332785408354,1.367483965158369,1.3566873528280465,1.3759782201951287,1.4720768320173385
133-2800535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9786628944333271,0.9919612213730253,0.9984023290112916,1.0006475460702047,1.0020651965377547,1.0006874393455885,1.0010916189414776,1.00161492166349,1.2834647198271791,1.5885583708730513,2.27058164838785,3.151584509357161,2.477347998501621,2.2504549337096593,2.1026597799686493,2.021906148685068,1.9483535442448092,2.189080835548494,1.8414653685841278,1.7771893381706412,1.6826217410220439,1.6401588447906705,1.607200993234711,1.5736232899359979,1.541457473138986,1.5176667930953265,1.4958149609187845,1.4719236957013955,1.453980219204347,1.4254226229451874,1.4067457290156,1.3942043580097065,1.3784886076148788,1.3676977732088154,1.3447695436644813,1.3327681803289249,1.323667579309808,1.305051840974616,1.31857989609702,1.3127451141956117,1.306101367992275,1.2895902585484569,1.3026507964022744,1.386182425674204,1.4164610469573038,1.4035534127229443,1.3889473527938216,1.3800108869513181,1.3684638430034228,1.3882880168158074,1.488237680457375
134-2800545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.019963466907453,1.0134981558300085,1.0126510231020436,1.0112593335605404,1.0069305844785925,1.0067587468608317,1.0072150176271557,1.0322200532054209,1.2931196369268518,1.8673972441538482,2.6151926617831256,2.1293652705438246,1.9622696992421371,1.8520002819237844,1.791156302259861,1.7360103875497752,1.9737999025865338,1.6945372496239408,1.6426935820256077,1.5653586304712428,1.5310955776652957,1.5041496784345318,1.4767043200079357,1.4501027218126574,1.4305450288851833,1.4130238243135576,1.3931024152230227,1.37831620297295,1.3546889947047527,1.3393051235012867,1.3289977598187137,1.316069071049447,1.3068922213506344,1.2880812523415865,1.277974974746005,1.2705986301488554,1.2549066702697682,1.2689164116705505,1.264804134010428,1.259267484604482,1.2453015089609267,1.2598563946205013,1.3413462479398255,1.3708775279849321,1.3605094267822206,1.3475301861051898,1.3395763631300177,1.3293334451193852,1.3494164043884351,1.4472062152659373
135-2800337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0098109142351483,1.0100912114721905,1.009261650861592,1.0049024039781076,1.0049581911341288,1.0055442317750043,1.0033672001110228,1.057856020504408,1.5089753896657727,2.086108291338868,1.7936222981125582,1.6873390761211209,1.6149973192001794,1.574185933152374,1.5373536862170658,1.7612277917530883,1.55427548049516,1.5147797840594923,1.4551288703189937,1.4290928308608026,1.4079043196603922,1.3865878120860313,1.3660407228191793,1.3501774579456824,1.3368615285545573,1.3208567448472983,1.3091473094015826,1.2903067923575458,1.2782645541972362,1.2699250584803579,1.259656316115402,1.2523450767621225,1.2371247587993195,1.2290916115856436,1.2230581568656003,1.2102503442226713,1.2243696196035407,1.2218175166165872,1.2174362501722684,1.2057507496519393,1.2214383936115574,1.3001459887226396,1.3287681136570426,1.3208119227715722,1.3093347889103129,1.3023544073023747,1.2933955974660072,1.313501002561343,1.4083896620278331
136-2800559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0105367138623642,1.0088941364802955,1.0030625270565774,1.0034333710272587,1.0033851859955465,1.0018572355901265,1.001526051885764,1.0587320691233144,1.4566516213934517,1.3521105884590212,1.3120194155005243,1.2832017651990468,1.266167286746335,1.2515394754276707,1.4544243040669085,1.3412637122040798,1.318643587674823,1.2836673522030835,1.269304346645829,1.2570587960014568,1.2443591437509123,1.2324552966736664,1.2224064979476432,1.215290624143309,1.2051148459053849,1.1980071991458203,1.1863760029651105,1.1788173105854503,1.1740595925079542,1.1678608997353817,1.1631669367935753,1.1537433837464461,1.1487052225136376,1.1449879423392264,1.136693252706321,1.1509593114117533,1.1508539383269327,1.1479955775721415,1.1401194719541965,1.1576783896517935,1.2318768063704093,1.258709690346749,1.2545989880204211,1.2458183129055513,1.2403966647244122,1.23349786932749,1.2536175910702576,1.3433625919693422
137-2800572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0076850841699696,1.00075257772399,1.001683013846614,1.001734214521359,1.000355475584847,1.0002030521360532,0.995135823169458,1.1825160831386095,1.1434716143541854,1.1288927950305367,1.1177020256184118,1.1106106272490917,1.1054577487789448,1.2974735454286306,1.2270249488335023,1.2122237645343892,1.1893479364982789,1.1808066507780173,1.172934126485802,1.1649636098586114,1.1571824917856903,1.1501573895708899,1.1462796510039333,1.139176124061585,1.134506570204717,1.1267220324588574,1.121897186308361,1.11874703550874,1.1147554049198727,1.1114870791317508,1.1052367375819532,1.1018470216572653,1.0994087678310749,1.093723194831376,1.1079555053313936,1.1092118276075538,1.1072696837080274,1.1016226773797781,1.1200688977099154,1.191693991949467,1.2175766824365888,1.2156246288099442,1.2083049247317477,1.2037672002504483,1.1980391649389164,1.218159122064614,1.3051839372710854
138-2800578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9957155291998726,0.998649417364933,1.000587090048506,0.9991594642303557,0.9991937804438614,0.9933805866877943,1.0603387434340346,1.0460804566363266,1.0418665552890372,1.0380022313106427,1.035091425021408,1.0340695148328385,1.2306164714336552,1.1752827428310857,1.163540559499075,1.1453365183340805,1.1391868609685643,1.1330955665919231,1.1269934827205654,1.121217044694933,1.1154286849312962,1.1129809028878743,1.1070056447819463,1.1033975978628365,1.0974417901055598,1.0937631041729172,1.0914023472983019,1.0882785890823763,1.0856483551188214,1.080849637673312,1.0783312714001354,1.0763747368902623,1.071843501517656,1.0864436890991662,1.0882899473542802,1.086872259694347,1.0821982561217016,1.1012968302002941,1.1726601569124175,1.1984547510260528,1.1974689788456028,1.1907305036230336,1.1866397774254471,1.1813845812468688,1.2017440761875968,1.288440455961128
139-2800580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0053543686259223,1.0046393237508437,0.9998502877801559,0.9997037930289995,0.9916421605164135,1.004387971344455,1.0015917058784296,1.002356394966055,1.0018769583044003,1.0008217796579533,1.0018116195410143,1.1316624264932567,1.0996513544653133,1.0928053825895954,1.0816281900434128,1.079045934368546,1.0756073207062224,1.0720930422156085,1.0690172205798347,1.065078100988387,1.0647518143328651,1.060697956585638,1.058654029369061,1.055171565606559,1.0531833622618645,1.0519848492167931,1.0503291935853696,1.0487536186200452,1.0460648770156054,1.044534061868062,1.0434452265450234,1.0405919973082163,1.0555504882345026,1.0584006299523387,1.0575013180114048,1.0542516545859912,1.0744966172304082,1.1454900901663307,1.17112626329591,1.171440120612929,1.165551901012555,1.1618852010705014,1.15732757166715,1.178097989979726,1.2643486009370533
140-2805741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0024939800481598,0.9972313223368187,0.9980210743618052,0.9890769045974597,1.0042617974096897,1.0012310059626852,1.0021076454589304,1.0016185269572717,1.0005066239789795,1.0015814942458112,1.018636318156046,1.014527080519075,1.0129424365066781,1.0101021834781407,1.0115713599266705,1.0112107389331075,1.0110794206139015,1.0109183539191102,1.0091595414810695,1.0111653747026188,1.009504527615986,1.0092363591343714,1.0084327166066565,1.0083527234359746,1.0084589025689796,1.008571177701686,1.007937606771692,1.007630903961621,1.0073436856063804,1.0073293543734958,1.0063674605590294,1.0212577212416,1.025239317310066,1.0250389406624234,1.0234200080565117,1.0443945476205372,1.1132176306881538,1.1380859020169871,1.1401638182334703,1.1354110395930814,1.1324325657168202,1.1287875664351124,1.1494465621247767,1.2334975185975636
141-2805680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9962393949316123,0.9975276362077015,0.9881858016875466,1.0043430118591614,1.0011893205261395,1.0020971477909506,1.001596728781091,1.0004594748113134,1.0015613016429445,1.0016584522811152,1.0015459327587675,1.0009777452467452,0.9993276555840263,1.001395761653749,1.0014834581671699,1.0018202171289086,1.0021147605577856,1.0006694015235296,1.0030291829199858,1.0016928577377042,1.001688185052765,1.0013024138563034,1.001506844999074,1.001808615785889,1.0021671757737636,1.0016914871509126,1.001741490255432,1.0016406357305254,1.0017719905400835,1.00099754680221,1.0160317138801696,1.0201790447353836,1.020083241228105,1.0187053394419163,1.039842010314262,1.1085316681154802,1.133352269512335,1.1356703864471407,1.1310676829024595,1.1281805651849632,1.124657663405943,1.1453578364196726,1.2292705655604632
142-2800575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9993411601072445,0.9837936330362459,1.0069203831018458,1.0022401171605362,1.0031375576481567,1.0024305827289273,1.0010671456840585,1.0022692439389798,1.002217659330036,1.001954605877358,1.001084988173629,0.9993179103191826,1.0015114182851577,1.0015985847256457,1.0019480713294358,1.002251086626908,1.0007285575759937,1.0031982868026705,1.0017938340613588,1.0017853975896776,1.0013779927266302,1.0015875560468146,1.0018984661740298,1.0022670150577744,1.0017714366379389,1.0018185296607218,1.001711726926084,1.0018454209553558,1.0011425192713022,1.0165303884470753,1.0207825713736784,1.0206711151256889,1.0192265168040038,1.0408989173610592,1.1114856956431225,1.1370221594200005,1.139209909124376,1.13436954655137,1.131339786589224,1.1276394230594171,1.1488015836836725,1.2349124429497862
143-2800562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9740080227840155,1.0091265153704474,1.0027525670644577,1.003684469663764,1.0028138015889636,1.0012627378485526,1.0025734798732924,1.0024447255110303,1.002105548548511,1.001178699324719,0.9995350337936653,1.0018139943860958,1.0016948706014597,1.0020532047683592,1.0025376847763756,1.0009478068955686,1.0033336217570592,1.0018761723197078,1.002012774761815,1.0014399655878294,1.001786352840072,1.0019706810005837,1.0024706598285185,1.0019567071000428,1.001993639971715,1.001878512334116,1.0020108402999646,1.0012834489343323,1.0169066621210467,1.021236288645338,1.0211127808037932,1.0197088301734119,1.0417774861646496,1.113787541367242,1.1398622576253492,1.141941075105559,1.1369162416890874,1.1337762416601187,1.129938293059967,1.1514425643304134,1.239097103329783
144-2800555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0266232367825991,1.0083207897577173,1.0081844009539387,1.0063277944002118,1.0040819888486767,1.005364594472835,1.0044486900575589,1.0034845756539896,1.0023678271883476,1.0002123656326736,1.0026180961446614,1.0026580795077564,1.0029862950879451,1.003261783826635,1.0015452664242308,1.0042113130626804,1.0026329633523472,1.0025916380967526,1.0021004951731,1.0022939968745008,1.0026060792113445,1.0029722533096501,1.0024223342851568,1.0024314197306077,1.0022965890112365,1.0024222133520273,1.0016459318046995,1.017924297600131,1.0223674990795557,1.0222144958686474,1.0206133614763744,1.0433232559874228,1.1176669746505108,1.1446259649209747,1.1465079929342932,1.1411711880837971,1.1378449242825692,1.1337748304679025,1.1558321577188644,1.2462749841285023
145-2800541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9928555919726216,0.9983517989272991,0.998125877722175,0.996228387629316,0.9989276548693881,0.9999583731637735,1.0003675745813772,0.9996805724720436,0.9973908628167493,1.0004826072236843,1.000418896436545,1.0009132488694388,1.0013396169617699,0.9995736432244196,1.0027226560474622,1.0011047618849163,1.000956462633516,1.000542702999837,1.0009700674219075,1.001201875784707,1.001649635893581,1.0011080224172193,1.0012046984605127,1.0011079035917003,1.0012743533344555,1.0004208266105827,1.0175393396488168,1.02218599850726,1.0220307522591663,1.0204750814372292,1.043956745801657,1.1212508782958854,1.1493321150368814,1.1510186962786992,1.1453195347690464,1.141777937469582,1.1374424963199905,1.1602121821834062,1.2540439914391555
146-2800530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.007750374961089,1.0029551925329734,0.9985938465914203,1.002318127479686,1.0021963912704852,1.001792295326345,1.000846131543791,0.9980470164697122,1.0014956693175143,1.0016164361158013,1.002086429941108,1.002254865874742,1.0002626258212097,1.0034770314116064,1.0018610031407864,1.0016659220513642,1.0011675870702088,1.0015960723061434,1.0019761761161268,1.0024196504698517,1.0016747099901118,1.0018699267294018,1.0017414214462037,1.0018981014803543,1.000842924815238,1.0190199833836597,1.0238585383372831,1.0236542461613272,1.0218257867122524,1.0464603561305805,1.1276382576768056,1.1572018255155225,1.1585012512221884,1.1522529857139843,1.1483861841891927,1.1436465921407453,1.1673076622226402,1.2655688156414002
147-2800523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.997418827853788,0.9922247538248798,0.9996844392536988,1.0009419648956288,1.0010489134174463,1.0000800308825053,0.9974762424665053,1.0009686796556718,1.0011355739404222,1.0016747603998046,1.002123334893208,1.0000106089180372,1.0034336061227547,1.001527316327943,1.0015285866901658,1.0010156520560334,1.0013052518469487,1.0017138168548094,1.0021892183785472,1.001568760705682,1.001641901434339,1.0013859285859752,1.0016872959686853,1.000848769105807,1.0193961536044782,1.0243755129343175,1.0241516210054682,1.0222399417981685,1.047554027332109,1.1311635411841694,1.1616591116661328,1.1627234681705234,1.1561373158506665,1.1520712898100183,1.1470855553722412,1.171303831960612,1.2723262563583742
148-2800519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.984347244830382,1.0013215468306529,1.0017987880280774,1.0014884352046078,0.999928855449022,0.9971263520096165,1.0009263491404772,1.0011084819240414,1.0016858321569058,1.002161202769515,0.9999233228668649,1.003538656599881,1.0015282505227368,1.0015295369421513,1.0009934563945315,1.001296593781087,1.0017221666010085,1.0022155593608375,1.0015709934906334,1.001646354157871,1.0015180573327815,1.001693009530247,1.000705988961503,1.0199266078163867,1.0250265659365905,1.0247795154428747,1.0227799506609412,1.0487043142535575,1.1345378253592222,1.165887932693302,1.1667148257086029,1.1598078840622488,1.1555531762105797,1.1503342772024805,1.1750531412130052,1.2785906484261036
149-2800517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0168448698428152,1.0051335686169653,1.0029763152378954,1.0011028187188082,0.9982813565664552,1.0021733619635562,1.0022674085723358,1.002776948145751,1.003184064280341,1.0007970044363348,1.0044918720717808,1.0023517231469086,1.002311168987494,1.001695028701776,1.0019668785114668,1.0023769780995764,1.0028494989450316,1.0021667557933946,1.0021978788217742,1.002043140477175,1.002204083453625,1.0012883196076023,1.020766228136454,1.0259307012604542,1.0256550153199462,1.0235661762427766,1.0498968746942887,1.1372966127559008,1.1692493838106859,1.1698769307575239,1.1627266646871042,1.1583287773201858,1.152932525983702,1.1779928588825117,1.2832940149092074
150-2800515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0020387405579239,1.0015213605072153,1.0001973623639129,0.9969558538179341,1.0008781801599032,1.001415473349968,1.0020258038388425,1.0022394459887098,1.000060044510918,1.003720035369399,1.0017710181687551,1.0015444312311443,1.0009714282454272,1.001480363253527,1.0017460160973217,1.0024344065024056,1.0017467257396009,1.0018120720016093,1.0015273919611163,1.001848045917871,1.000679165082119,1.0207246302366626,1.0260011183642708,1.0258391239229954,1.023697792954328,1.0504051536022132,1.1395269167899664,1.1721444386419924,1.1725965456466467,1.1652039744694824,1.1606643913859136,1.155094232389053,1.1806526339410794,1.2879078815217992
151-2805304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0011807352070818,0.9992484836712845,0.995073400571964,1.0009845604956142,1.0012380716153286,1.0020221485678877,1.0026250111962478,0.9996435534293905,1.0043348006211401,1.001723170955347,1.0017127664564673,1.0010365483551507,1.0014012989369434,1.0019079918561766,1.0024842387841923,1.0017110821450215,1.0017868113779647,1.0016312213367786,1.0018285670625682,1.000832265705561,1.0225975881805462,1.0282567203815505,1.0278828424066533,1.0254310828309428,1.0542191130953287,1.1506554077567848,1.1861099324146027,1.1856258668615955,1.1771037084832654,1.1719062527427047,1.1655264224404742,1.1925517085517723,1.3079533776414816
152-2800498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9887808050673719,0.9859776881574341,0.9998845137524874,1.000534328756962,1.0019313663740503,1.0028650552757006,0.9984603498499165,1.0052344114906742,1.001557783802203,1.0015575034723343,1.0006989842957998,1.001192297248979,1.0018414036734031,1.0025593927467493,1.0016079472363506,1.0017099168209362,1.0015292978758898,1.0017669442935118,1.0006107031034315,1.0259401949804656,1.0323021844671325,1.031735515708776,1.0286467473887764,1.0610424472542872,1.1711571049803193,1.2119818306952663,1.209404000382264,1.198614133395812,1.19211167922251,1.1841369848522436,1.2139617069580177,1.344364434815484
