순번_정류장ID,1-2801796,2-2803544,3-2801806,4-2801954,5-2802024,6-2802098,7-2802129,8-2802168,9-2802828,10-2802378,11-2802399,12-2802456,13-2802509,14-2802365,15-2804851,16-2807104,17-2807598,18-2807344,19-2806484,20-2807326,21-2805694,22-2805636,23-2806053,24-2806032,25-2806025,26-2805697,27-2805699,28-2805701,29-2807440,30-2806806,31-2805704,32-2807625,33-2803157,34-2803651,35-2806491,36-2803182,37-2803678,38-2803679,39-2803155,40-2805705,41-2803154,42-2803655,43-2806607,44-2805970,45-2805972,46-2807630,47-2807300,48-2803190
11-2802399,,,,,,,,,,,0,1.0059245050156185,1.003176139819301,1.0033993415438687,1.0055295151337353,1.0023891177968827,1.0167337913006473,1.1203967384259366,1.118212941037558,1.1127431449323801,1.1052255807865852,1.103767276093579,1.101970403029343,1.1081918472140908,1.1196965935769085,1.1190463276332157,1.130382615533207,1.1463446643403747,1.1535759399663994,1.157288277790758,1.1918578062375433,1.2030578736620157,1.2001115028208518,1.2285344854659253,1.2547230353643224,1.2901014530966965,1.3332968914190555,1.3587587335446774,1.4018788593512017,1.48577783042885,1.5522407263567342,1.558701294803059,1.5707222245151236,1.5745955855001257,1.567998518884481,1.5565627218784965,1.5468236251563146,1.5661801321830349
12-2802456,,,,,,,,,,,,0,0.9979102986531507,1.0017353383095113,1.0053570544083905,1.0013266523914366,1.0014882502072764,1.1099759111686347,1.1078538350167693,1.1026898846091666,1.0956495273592681,1.094290910162191,1.0925672651860796,1.0990052835080697,1.1109594151585913,1.1103496711737315,1.1222756583038276,1.1386748548216759,1.1461924813656972,1.1500138051882578,1.1856510302803687,1.1972261273946923,1.1942734281190994,1.2236389532467187,1.2506315811908901,1.2872423015477643,1.3318860438866802,1.3582586908109286,1.4029683840468379,1.4901306944125317,1.559320966284974,1.5659337843280992,1.5784038598112495,1.5823405463824805,1.575397823148129,1.5633828686866407,1.5531633232821203,1.573200112825494
13-2802509,,,,,,,,,,,,,0,1.0037407033227284,1.0075602241352188,1.0019621917895416,1.0016008732630464,1.1133747296060874,1.1111386365905875,1.1056595681618429,1.0982085756874873,1.096773539867284,1.094969699030387,1.1015590801184199,1.1138119698944122,1.1131659254316562,1.1252872031021874,1.142158586950884,1.1498195252296588,1.1537653751698556,1.190359948571496,1.2022340015147217,1.1991713674645306,1.2292475740184943,1.256993456849923,1.2947032454363134,1.340670641710023,1.3678463651287116,1.4139545239611333,1.5039786619707236,1.5755236810432625,1.582092339161359,1.5948779552050845,1.598737435036594,1.5913935987255032,1.578707917379952,1.567925405751859,1.5884421680817105
14-2802365,,,,,,,,,,,,,,0,1.012505251147473,1.0009842068921786,1.001464200217717,1.1201034904981193,1.1176260663339215,1.1114816658909823,1.1031721943097936,1.10157854609067,1.0996088435284075,1.106508837357776,1.1193751000172987,1.118653589624082,1.1313013713130728,1.1490591332624696,1.157101036406582,1.1611686133724959,1.1997327111159075,1.2122212018475103,1.208835399440659,1.2406101540899852,1.2699154542197502,1.3097484087829694,1.35845995211023,1.387304243207892,1.4363246944997592,1.5323326877897443,1.608819270205939,1.6152599483616346,1.62869373244378,1.6323643729565294,1.624159042649305,1.61003664760401,1.598051155249571,1.61955008773772
15-2804851,,,,,,,,,,,,,,,0,0.990211400462212,1.0007299268502257,1.125283876867451,1.1225998040684353,1.1158901432878257,1.1068618076645929,1.1051367476616185,1.1030296431021354,1.1101918364268335,1.1235745473085283,1.1227902408647856,1.1358465231026802,1.1543000590043708,1.1627094101069069,1.1669156417344875,1.2071373582878822,1.2201431485638765,1.2164316213514041,1.2495963887131738,1.280215898093849,1.3218858343212878,1.3729866162365643,1.403252947355613,1.4547623507197,1.5559112279348708,1.6366633591333957,1.6429600348751308,1.6569400926210258,1.660422333924023,1.6514547812892213,1.6360657442334863,1.6230228655263912,1.6453456009167973
16-2807104,,,,,,,,,,,,,,,,0,1.0015272268643767,1.1350768298956104,1.1320278699616377,1.1242979025578723,1.1139734445007814,1.112011575784863,1.1096636866063763,1.117208742996844,1.131363956929061,1.1304679254185783,1.1440398872667743,1.163671933664055,1.1725127303046479,1.176968586652596,1.219719940303531,1.2335067364432477,1.2293305187602415,1.2646784217797564,1.2973155251007777,1.3417510274330597,1.3964480471690668,1.4289104530566743,1.4842745194759654,1.5934278298968696,1.6808466350168607,1.6868186569164458,1.701612659825706,1.7047257679412653,1.6945114118848732,1.677058359553808,1.6622969078785013,1.6858416000453054
17-2807598,,,,,,,,,,,,,,,,,0,4.05564958939028,3.1511635307225716,2.04470130070947,1.575199186617017,1.5248217845168213,1.4830780177406637,1.5072183552210179,1.566657408288644,1.5471608139129303,1.5634190173691045,1.6585826051089185,1.6948263098332776,1.7040915308391895,1.9299767651203454,1.9951229695755517,1.920436037653167,2.116468329486586,2.316012509579866,2.621274146635068,3.06294925534171,3.3668992615213997,3.9800000598630327,5.72683374308009,7.898279130737952,7.0256909615731535,7.0243218273633525,6.491160632027419,5.911308211802064,5.150046192510861,4.644056270884814,4.706642048031893
18-2807344,,,,,,,,,,,,,,,,,,0,0.9632208495888741,0.9955914467457341,0.9989353694635275,1.0000723643058635,0.9977248370220813,1.0397763481514084,1.1129130924950172,1.1092514714012103,1.1731621263756369,1.2666945424023761,1.3083705031558277,1.3264326076395276,1.5542524967358489,1.6269266319801332,1.5707105411916784,1.7254986637933334,1.9259105305237767,2.2401606503082285,2.708854930200327,3.04316994273249,3.7472148762631177,6.001947727760429,9.435408970253116,7.880588794139819,7.849869801921711,7.018334195310208,6.1950111589016625,5.19778984835523,4.581907230349201,4.658506029319511
19-2806484,,,,,,,,,,,,,,,,,,,0,1.004491560416965,1.0026897560211843,1.003492942713919,1.0006160668382442,1.0459970395664142,1.1249887202997768,1.1204958337944884,1.1875462867209736,1.2884459426213664,1.3331325201866684,1.3519602071835313,1.6001599176559753,1.679036752214902,1.6138316932396934,1.5677370804370456,1.7253865458059605,1.99541300192682,2.3912375707332667,2.6684271297838937,3.2383593045445087,4.946359176291416,7.269899914861895,6.3591935312951575,6.376295339774482,5.843765009802457,5.267500201527159,4.536369486769826,4.066035734691527,4.1479092509355375
20-2807326,,,,,,,,,,,,,,,,,,,,0,1.0015740639326562,1.002983632533962,0.9989170377806807,1.0634070695262814,1.1750163039218977,1.165616859927909,1.2482953302872726,1.3885577006780208,1.4491480901714886,1.4712692036812733,1.8346666144700343,1.9486183645750084,1.8258659331076001,1.7449683898582384,1.687085894443562,1.6243409236210447,1.5786718842632435,1.7361484480478033,2.0416325088960736,2.831898079834428,3.703951102855057,3.525254651310617,3.5853334285051477,3.456371824663554,3.2586203825163156,2.9805160094981527,2.7841982857957253,2.8685900339739
21-2805694,,,,,,,,,,,,,,,,,,,,,0,1.0095533272561532,0.9924689168783597,1.0034956746790484,1.1130302805150258,1.1017597221838686,1.2655510273137576,1.5298890741696678,1.6856436180847114,2.0565626446074736,3.290856248398916,3.6747574246084143,2.884506200708155,2.5137858643917137,2.2915748371904776,2.0844339722607015,1.9093113549444107,1.8335103798580037,1.732493080880057,1.5992874115815565,1.77695914712256,1.7939390574254692,1.8501167737646358,1.8543005669297268,1.80965386864694,1.7411262720149054,1.6893773573155029,1.7636663267304324
22-2805636,,,,,,,,,,,,,,,,,,,,,,0,0.9739096449810396,0.9997919211916375,0.988675721578381,0.9945631226190236,1.2180221526323352,1.5210181618517193,1.893313173172052,2.438647071295063,4.659811709927094,5.386366119962658,3.597677895626429,2.9427501103945577,2.5907285820034094,2.2869098751751493,2.0472588495740127,1.9477078490952786,1.8189940790022872,1.6553008610639561,1.5594634607318263,1.5803728683179703,1.634457273099416,1.6483602022488604,1.6170567373295397,1.5681784939113885,1.5310108236204314,1.6028941530408423
23-2806053,,,,,,,,,,,,,,,,,,,,,,,0,1.033110196199756,0.9972004513433564,1.0037808297318416,1.2808964465718833,1.6925580112064318,1.8694067385719138,2.306680040314765,4.7880931159408,5.652358696489561,3.571706860989366,2.8773613547304286,2.517767361977317,2.2147751366073116,1.9802093448958509,1.8833475597640577,1.7600459489471427,1.605553669447329,1.5149825457157913,1.4572085766126028,1.4651364549884698,1.4855543016897346,1.4637587323649661,1.4290971011517346,1.4026424386511493,1.472346917833968
24-2806032,,,,,,,,,,,,,,,,,,,,,,,,0,0.9679966600402011,0.9882168942893789,1.3484288466224814,1.915688581975633,2.153789682998451,1.9279235864666264,2.8517942199564845,3.30942605372019,2.5137588809807982,2.176563197808565,1.9853432574243344,1.8138160484780113,1.6726604613235947,1.61255526931589,1.5342052405143811,1.4330924621083343,1.37171696399565,1.3327799825348656,1.3841986665979304,1.4076757667544508,1.3898801560711076,1.3612834166590468,1.3394823773883535,1.4087795818339026
25-2806025,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0261740159441952,1.0078968584019141,1.4653283553321321,1.6937209760553855,1.561875300276594,1.7429783340623533,2.0212732297357268,1.7468118603241887,1.6087454692508163,1.5255946959849735,1.4471893792449553,1.3782117803457015,1.3485044116921887,1.3082560340925289,1.2544774168548776,1.220923255077603,1.2667618944826329,1.318930364008635,1.3450728923240267,1.330233011104773,1.306149830917615,1.2878550547386765,1.357463184212373
26-2805697,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0039995972742992,1.0250114426341081,1.2111280965098075,1.177683677195967,1.3721147169160808,1.5999695765980897,1.455592093608639,1.3775276671930103,1.330187520642533,1.284930870649155,1.2433979439381797,1.225223453556317,1.200940923391428,1.1673139252033653,1.1462171641232188,1.1946023323545636,1.2457829878050461,1.2741614773216012,1.262910081068309,1.2442949476418608,1.2301995408739124,1.298720270570854
27-2805699,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0004477491080743,0.9998087232028562,1.002053924803441,1.0037608597649181,1.0051788186090846,1.0036976879629582,0.9997997674658021,1.0005836919025568,1.0026188897964037,1.0020966814009085,1.0024686235639944,1.0028784022121062,1.0033235099302489,1.002981130755644,1.004929215567179,1.0128132856855094,1.0479406797272457,1.046868871415197,1.0439613086259683,1.0421150133830412,1.1082454165594415
28-2805701,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9991255913630666,1.0028766621934855,1.0045766751428598,1.0060771771652262,1.004138203049985,0.9997284544602925,1.0005965015119003,1.002790963514749,1.0022063219095454,1.0028841921975347,1.0032660807978377,1.0036606575295335,1.0032598189949777,1.005244722911269,1.0132131630707342,1.0494161040942782,1.0482493613969694,1.0451663554933093,1.0432019533045889,1.1110279938089906
29-2807440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0063725513318207,1.0062223457663153,1.0075911717239594,1.004873520538408,0.9997976314693593,1.0007398493603654,1.0030864210123054,1.0024129111591806,1.0028037758586064,1.0032161437465164,1.003637153011423,1.0032247349314962,1.0052791474263212,1.0045586926362937,1.020968604701446,1.021014834451132,1.0198034454929645,1.019313580879964,1.087434390003744
30-2806806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0061481473115972,1.00796249292143,1.0045930598259019,0.9988662994491739,1.0000825018521666,1.002775276723762,1.0021059927489873,1.0025532775990065,1.00331148197979,1.0037344093573692,1.003093647715255,1.005238694296845,1.0044958912137996,1.002365209751074,1.0032159441463344,1.00322930409819,1.0037089642794248,1.083517634843695
31-2805704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0071527548144297,1.002156896601341,0.9948674971472943,0.9974041108480267,1.001385950875803,1.0008904308509687,1.001936773637257,1.0025711397266648,1.0032048154734325,1.0028031840872103,1.0051628994837476,1.0040147921522906,1.0019350133122553,1.0028631941904749,1.0029034848205058,1.0034316405698895,1.087784826118758
32-2807625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9970155197498377,0.9897420506185033,0.9943118039415014,0.9997889003000724,0.9996217485298106,1.0009370493509795,1.001797010366488,1.0023832806718393,1.0023242291749475,1.0048641135588379,1.0038683792279004,1.0015451782482454,1.0023695205236478,1.0025967639827453,1.0031632353978246,1.0906040240744168
33-2803157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9808356530530281,0.99255679625257,1.0008999022082077,1.0003408961072286,1.0018556868240933,1.002693304081966,1.0031194641773873,1.0026634378288437,1.0056153482141794,1.0042728542942494,1.0017259175006732,1.0029474017198239,1.0028272742774091,1.0035615727943006,1.083800032442516
34-2803651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0057648131039476,1.0106716920250314,1.0060171236134015,1.0061705832183718,1.006647791335722,1.0062842970223127,1.0051311725608527,1.0077170112804257,1.006312303238756,1.0033793944029241,1.004407143306497,1.004320194987305,1.0048322046625984,1.0896475880342105
35-2806491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0144067091930675,1.0061038756404612,1.0071124711356638,1.0068166704275057,1.0063498591174247,1.0050689598706581,1.0078759242758806,1.0063528981583052,1.003221709307119,1.0043226434095034,1.0042385490995553,1.0047835156102203,1.093966933634711
36-2803182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9991047825042056,1.0031977885787435,1.0042695075834587,1.0047484941380465,1.0036939522595414,1.0070938752843523,1.005483698515809,1.0021579835563055,1.0034246828920925,1.0034230143791756,1.0040748818140817,1.0997395701355828
37-2803678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0068363336270683,1.0063511675776928,1.0058675871693614,1.004239586193338,1.0080823844990061,1.0061244317321643,1.0022907282158036,1.0036974928231746,1.0036657160073321,1.0043578797069577,1.1090078012634317
38-2803679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0017925551751024,1.004153708946836,1.0029145096437468,1.0074749918762023,1.0054134082405173,1.0013837962454715,1.0029610332586398,1.003012955372208,1.0038070795911307,1.1143875126098672
39-2803155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0008080868629976,1.0007492793238704,1.0068793130930813,1.0045406138130968,1.0000617196868167,1.0019654158150249,1.002153454319328,1.0031208636576467,1.1250846254670743
40-2805705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0006790580128848,1.0106485457460208,1.0063572266535605,0.9997812116714261,1.0023502023849264,1.0025262899636518,1.0036784343587335,1.1543526809347964
41-2803154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0095929720757988,1.0026932787119518,0.9942815830030544,0.9987358812538436,0.9997514130043532,1.00165134726835,1.1897999236119419
42-2803655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9907868325452284,0.9831098883726651,0.9927821516895147,0.9959775003144832,0.9992530637335636,1.2421822476407098
43-2806607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9774870812705525,0.9937115666532812,0.9974604959859812,1.0010485216615543,1.2931074750377944
44-2805970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0220520317639634,1.0102333615126837,1.0106510875488235,1.0585992476777808
45-2805972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0034078807241746,1.0071810290617853,1.009509547170882
46-2807630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9840474522286371,1.0005767297625794
47-2807300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0131528162686811
48-2803190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
