순번_정류장ID,80-2801595,81-2801562,82-2800171,83-2800236,84-2800224,85-2800215,86-2801374,87-2800205,88-2801343,89-2801338,90-2801310,91-2801288,92-2801241,93-2801275,94-2801270,95-2801057,96-2801043,97-2801024,98-2801003,99-2800969,100-2800959,101-2800841,102-2800964,103-2800840,104-2800839,105-2800981,106-2800992,107-2800994,108-2800526,109-2800528,110-2800532,111-2800535,112-2800544,113-2800541,114-2800530,115-2800523,116-2800519,117-2800517,118-2800515,119-2800508,120-2807101,121-2805797,122-2800504,123-2800510,124-2805304,125-2800498,126-2800497,127-2800493,128-2805026,129-2805415,130-2805596,131-2800462,132-2800460,133-2800453,134-2800458,135-2800330,136-2800473,137-2806699,138-2806696,139-2806252,140-2806254,141-2806256,142-2806258,143-2806260,144-2800312,145-2806860,146-2804809,147-2805729,148-2804807,149-2804928,150-2804805,151-2805322,152-2800356,153-2800358,154-2800360
90-2801310,,,,,,,,,,,0,1.0246028414549286,1.0117992490716627,1.008390072383869,1.006290689300362,1.0084228935438488,1.0093742361729712,1.0093230863185005,1.0068839098909683,1.0076265239175493,1.0182290991918332,1.1929704263997658,1.1836166753298885,1.2480768935078383,1.2303501886301638,1.213645576064507,1.2126324024126043,1.200198697762519,1.1508482642546956,1.1441645806828067,1.1380762572412086,1.131279968360737,1.1193778563771424,1.1166218189277568,1.1105025980283634,1.1074509831699437,1.1047906769610858,1.102899296016742,1.1015518313980432,1.1625374494193716,1.1646162441643542,1.2066090292225549,1.2501546079955899,1.307597041153104,1.3406679009503084,1.3107463762304463,1.3032508140761285,1.2899807962642262,1.275612809501919,1.261587530498723,1.2600432888011022,1.2645159379302084,1.2600567935452371,1.25246027955355,1.2473681254149678,1.243619656260005,1.2390247293640955,1.2240972264417274,1.2187861333975392,1.2086382940322913,1.2062215515577253,1.1997020654153898,1.2091685593379449,1.2551188782362794,1.2974704942846436,1.3418229985858787,1.4109315353991587,1.473789263772927,1.543069178248724,1.7430150766361137,1.8223057221948464,1.8247112694817087,1.7834206663424508,1.7625001469507937,1.7505406510464343
91-2801288,,,,,,,,,,,,0,0.9977316052683699,0.998149327885714,0.9968408901914947,1.0050287190743232,1.0067948851311308,1.0071371022510407,1.0046754208054294,1.0058119684881957,1.0172825319138565,1.2103225045919028,1.1991194388139064,1.2693025620391916,1.2490072996918573,1.229506445938993,1.2268600680963626,1.2131019980635398,1.1574855112198634,1.1501445564870851,1.1436074407516552,1.1360511296703113,1.12332707612081,1.1203498841237691,1.113680688950796,1.110537523398397,1.1077032508095404,1.1056970257042131,1.1041444145271064,1.167294125163366,1.1694861276795556,1.2126547001702117,1.257946257145393,1.3176325255495163,1.3517198944222348,1.3197239840357753,1.3116618212797235,1.2976420195225102,1.2824714117741876,1.2677436429888602,1.2661804851828555,1.2705545809085426,1.265878838640555,1.2578406292494217,1.2525123471913109,1.2486779372044723,1.2439544718134867,1.2284022888731445,1.2228025858494878,1.2121904480757524,1.2097481921440811,1.2029956733713356,1.2126338983196088,1.2596064812939254,1.3027133720450803,1.3481213295123053,1.4188329735810385,1.483135650120475,1.5541758059843565,1.75966662211126,1.8413492715696216,1.84354835791804,1.8004915229498326,1.7786361525523366,1.7659513824864954
92-2801241,,,,,,,,,,,,,0,0.9987103419687383,0.9960489914097779,1.006750448885493,1.0084465453618188,1.0085450123819268,1.0055637478279915,1.0066828181167504,1.0196164217928423,1.2327285198255111,1.2191010710866894,1.2958436388701395,1.2712092331527471,1.2483046871882113,1.2447291804056866,1.2279632563192724,1.166111482939475,1.15797822951856,1.1503809855688916,1.142265332518168,1.128279394569931,1.1251789749264425,1.118005531285077,1.1144978404485069,1.1114640203973383,1.1093270014655623,1.107657605006316,1.173048383255503,1.1751024032974677,1.219728148169945,1.2663952710686959,1.328304400347334,1.3634976159741687,1.3294412032314047,1.3207791993019746,1.30619535374042,1.2900595741178142,1.2745892774130017,1.2727108127366242,1.2770513564726798,1.272150682882969,1.2639190588216793,1.2582519322150107,1.2544112456225116,1.249217914999229,1.2329481263831676,1.2271270142434045,1.2163160808383693,1.2137065051455564,1.20677607065058,1.2163708937636,1.264258526809067,1.3082909562720568,1.3545711859464284,1.4269060736271648,1.4928670439827516,1.5654356989837468,1.776325123068652,1.8600861797651111,1.8624500258992918,1.8172754725731948,1.794384519862269,1.7813029869274848
93-2801275,,,,,,,,,,,,,,0,0.9910003653867538,1.0084495227510635,1.0099626011256175,1.0097688521181911,1.0062797638056376,1.0073724462431835,1.02098416772463,1.2516922280508245,1.235800295040245,1.3186213993750968,1.290247011201613,1.264220546024965,1.2586429626288493,1.2402294235443536,1.1723692342266416,1.1639761721205861,1.1557711475212724,1.1472302479703917,1.1323108673910889,1.1285877245121225,1.1211580534552121,1.1177067655585355,1.1143876162372937,1.1122645377321219,1.1103825493719268,1.1775618224606341,1.1795931295233524,1.2250477330276266,1.273108040583625,1.3367775268095883,1.3725837483206949,1.3370155095783356,1.3278438785313689,1.3126399438337828,1.2958311279287293,1.2797805953849861,1.2779023714669402,1.2821340423201513,1.2770546899814785,1.2683516463113758,1.2625794854383663,1.2585194134096342,1.253155073190735,1.2365470149169178,1.2304743582372173,1.2192759893934688,1.2166616488420223,1.2094780985687434,1.2192712172640578,1.2677914203388647,1.3124766928235438,1.3595577837322885,1.4329960425292034,1.499999296097633,1.573866136253329,1.7888824418577582,1.874692894230078,1.8767590414524289,1.8298824662254758,1.8063949646598696,1.7929219253297048
94-2801270,,,,,,,,,,,,,,,0,1.0106370160590863,1.011657549883048,1.0110864695552866,1.0071703039786666,1.0081550898590126,1.0223420949321333,1.263599073234905,1.246658884393267,1.3324183433306527,1.3012941128961,1.273372287145242,1.2675664939312845,1.2482226102066662,1.1766450657241663,1.1674796279710598,1.1587411647972283,1.1500362224041345,1.1345831143913174,1.1307329995962456,1.1232042912573834,1.1192582780857663,1.1162204294446105,1.1139158682468915,1.112095621985185,1.1800714123378129,1.1820880826456526,1.2280554619561859,1.2768127431855876,1.3413040397535494,1.3776607195680388,1.3409171021310127,1.3319082171261887,1.3162332538458206,1.2990479992107105,1.2826738383440797,1.2807409692408958,1.2849097847935695,1.2797322643018623,1.270959244600138,1.264987698036398,1.2608528406022326,1.2554773695339263,1.238508394833094,1.232338751833808,1.221036153034751,1.2182380548263863,1.2110897609855473,1.220848798983556,1.2698175584340277,1.3147094444004466,1.3622571814721887,1.436334737277277,1.5039519233141703,1.5786274897427188,1.7956759343578235,1.8825914759863827,1.8844305819170992,1.8371234664561147,1.8129978853591275,1.7994228101958645
95-2801057,,,,,,,,,,,,,,,,0,1.014199245316677,1.0116585006045336,1.0041581912300754,1.0066253779902428,1.0289650276364497,1.4085923431457885,1.367644047888447,1.3791735025710437,1.3321961662153838,1.2926953713368716,1.2826107356290861,1.2567210184577224,1.1705154851403619,1.1602985691670862,1.1511641782955955,1.1414155764107856,1.1251252486562089,1.1214602118769907,1.1134038941212512,1.109671479919288,1.1063387983045254,1.103994922401194,1.1022015358685762,1.176774194153983,1.179044939891551,1.2293974544465933,1.2828466191874326,1.3540412502752108,1.3935580204778157,1.3522313019420749,1.3418705627209666,1.324453754552904,1.305483361049293,1.2875928950746993,1.2854586181317984,1.289726188333512,1.2841115751570962,1.2746325381939658,1.2681991405197386,1.2637542540427473,1.2579894384917407,1.2398997704250392,1.233436928818854,1.221416464868599,1.218544723311426,1.2109624017607048,1.2211939138155705,1.2725062245094427,1.3198468418389135,1.3698552916921112,1.44809688187859,1.5197393285664458,1.5991016626526702,1.8313693978259828,1.9248117128378397,1.926261508190639,1.873698228160547,1.847193168114587,1.8322667137527888
96-2801043,,,,,,,,,,,,,,,,,0,1.006386750339652,0.9974441632655228,1.0033128778343692,1.0004780340865842,1.10087800923252,1.0915604691031504,1.127235172305338,1.1120759609375728,1.0989270493598686,1.1073096881349422,1.098216377461316,1.0646447038470137,1.060955591467403,1.058387194127118,1.0549600525056455,1.0489074848645972,1.047818709010578,1.044427457676728,1.0431505797477858,1.0418119791479252,1.0408452813864895,1.040358031214427,1.1133439946966308,1.1167191353348371,1.1683414223618491,1.2196330880231951,1.2878996667399802,1.3279541362298897,1.2939528204804513,1.2853555277063706,1.2709767226265851,1.2553566445942579,1.2402292151390368,1.238739921001425,1.2448630655433828,1.2400686620521748,1.2321042794027732,1.226738346638241,1.2231341887248564,1.2183379268990917,1.202969999850423,1.1976110930531463,1.1874728170154045,1.1851633431928823,1.1787415884694272,1.1895728817247857,1.2398082350637998,1.2864111609724167,1.3351970842185086,1.4117247372569124,1.4817548715864106,1.5593071376077994,1.7862024640180423,1.8772114993214088,1.8795065929868164,1.8299746282716842,1.8051420189081537,1.7909338984786753
97-2801024,,,,,,,,,,,,,,,,,,0,0.9880219112045437,1.0018993148899862,0.9982617832162063,0.9992016689547369,0.9996027286438537,0.999941480074887,0.9997642716722478,0.99886575033865,0.9981537235721997,0.9989882949347452,0.9971217773750845,0.9974587200040457,0.9989802810345466,0.9994871390437078,0.9998321324510315,1.000367243267765,0.9999015074869058,1.0001761085650518,1.0000950139535978,0.999795325864907,1.0001430165668355,1.0732955298571496,1.0774058254928078,1.1304748924953534,1.1810969874146353,1.248486224485148,1.289365251045453,1.2592559935329015,1.2516057622583057,1.2386836741499454,1.225029161761612,1.2115893512186846,1.2103723613854274,1.2175093165006918,1.2134232016841056,1.2063016401895807,1.2014453391829487,1.1982652807205016,1.1940205202679812,1.1803282458639635,1.1754017825857876,1.1664735741160543,1.1643781662800416,1.1586336920179916,1.1700176845487542,1.2199221754499412,1.2661419753638243,1.3148525902641623,1.3909087874382886,1.4604175681712162,1.5376103579583442,1.7631267725822402,1.853793196190741,1.8563113292593865,1.8079367181562338,1.7837136383253773,1.7698383659086683
98-2801003,,,,,,,,,,,,,,,,,,,0,1.012647027768979,1.003924354374328,1.0031137923043751,1.0031000227334999,1.0023654688130736,1.0022845656926624,1.0009114694680339,0.9998433665931408,1.0006029821083147,0.9982416009244827,0.9983344905647327,0.9998981194720208,1.0003717204213713,1.0007767485122265,1.0013072337729654,1.0007570541386588,1.0010135525041204,1.0009029277280759,1.0005735467807715,1.0009201190319603,1.0773554771961207,1.0813124830925471,1.136762020153271,1.1897468815312886,1.260141980837797,1.3027777041358166,1.2700279674126285,1.2619003922351841,1.247992473946532,1.2331889897495043,1.218863392415191,1.217612878664086,1.2246800443192947,1.220230174291886,1.2126751476256599,1.2077102481409305,1.2040596590962462,1.199653456585958,1.1852285122346666,1.1801265701525545,1.17073841687211,1.1684620419526048,1.1624520503502405,1.1739916941796358,1.2250883251298965,1.2725118470416474,1.3223149844568385,1.400507107060404,1.4720966046121273,1.5514009746053088,1.7844811979106596,1.8784403875046034,1.8805019406940315,1.8296013244877556,1.80395315554375,1.7893725841409418
99-2800969,,,,,,,,,,,,,,,,,,,,0,0.9821256115130692,0.9964715824549407,0.9977234658213284,0.9987044119173049,0.9986655504405397,0.9975645312475283,0.9972254420103563,0.9984392990123273,0.9964181775913299,0.9966503392544025,0.9984889798842316,0.9992970301696608,0.9995533441570736,1.0003228971132379,0.9996600665924513,0.9999759666549767,0.9998923149624349,0.9995639754816638,0.9999542376802849,1.081026318766834,1.0854192873706066,1.1437936803266497,1.1999482956985277,1.2753192669731825,1.3200838956409036,1.2836119367752041,1.274507976244374,1.2592590064803661,1.243059145024348,1.2276571455250915,1.2262286048431792,1.233120876850234,1.2283189121830933,1.2201923300896071,1.2147544226184837,1.2110281123258884,1.2062039192203466,1.1908317614844646,1.1855702285493779,1.1754410936021733,1.1731770371550405,1.1667544284990583,1.17851872285002,1.2312884451552304,1.2800726741705672,1.3317216560090348,1.4126047890778095,1.48688580573678,1.569329735617675,1.812487865725768,1.9109746982306164,1.9127353582756406,1.858142007871092,1.8305624836656138,1.8151384318824697
100-2800959,,,,,,,,,,,,,,,,,,,,,0,1.000711172108329,1.0012506712811027,1.0014582474724,1.0008369163236095,0.9997818343772501,0.9985707004884065,0.9997028415217454,0.9970788780979285,0.997497229874658,0.9993422353590122,0.9999203128639554,1.0002653859270956,1.0008715357012916,1.0002988137890592,1.0005976351069557,1.0004909311404984,1.0001412310032227,1.0005278713864751,1.0836448220957169,1.0880926054763203,1.147619277762646,1.2053957290790422,1.2828651377699885,1.328601732991307,1.2903346469380426,1.2809681724520952,1.26506483205993,1.2481806340824677,1.232088720625023,1.2305711930765983,1.2375038856240497,1.2325306744480502,1.2241264979075894,1.2185030404354094,1.2146503304493936,1.2096659969513692,1.193832982551779,1.1882511589913687,1.1780006764351643,1.1755947026850446,1.1690829653888302,1.1809277353565335,1.2343096315199318,1.2838204097018218,1.3361101130079363,1.4181831161771987,1.4936211047071877,1.5775298471250931,1.8251311538142525,1.9256009174498472,1.927148544655684,1.8707622035642995,1.84251644964027,1.8266604530968238
101-2800841,,,,,,,,,,,,,,,,,,,,,,0,1.0030088180732384,1.0004138220565155,0.9996912346753419,0.9974851849787141,0.996305758942705,0.9982388199927958,0.9958293773112922,0.9964264026402639,0.9986516060797774,0.9993730928937938,1.0000274070825825,1.0005350846310759,1.0000923846183853,1.0004301590652394,1.0003193516425268,0.9999408715937893,1.0003679737816176,1.0910048056209576,1.0956902454092718,1.1600921089971847,1.2233939262195297,1.3089314476926248,1.3581137679601747,1.3132481334094732,1.3020737921181642,1.2839539287001915,1.2644867148894108,1.2464816904262461,1.2447697462340999,1.2513655866864823,1.245794809421195,1.2363184366413238,1.2302670995355345,1.225875500935435,1.2203429239036345,1.2029423066984217,1.1967426888830444,1.1856303003993107,1.1830027695118734,1.1759470638803617,1.188097604691195,1.2438780152982636,1.295579759466356,1.3504997947756618,1.4366848994700125,1.5163359706685642,1.6049542070651097,1.8685437763041826,1.9759801076714745,1.9767398414634587,1.9145282572697282,1.883244425358278,1.865982300350355
