순번_정류장ID,1-2804802,2-2800361,3-2800359,4-2800357,5-2805323,6-2800474,7-2800329,8-2800365,9-2800445,10-2805599,11-2800437,12-2800405,13-2800400,14-2800398,15-2800396,16-2800394,17-2804826,18-2804827,19-2804828,20-2800322,21-2800428,22-2800432,23-2800435,24-2800440,25-2800446,26-2800393,27-2800472,28-2800478,29-2800482,30-2800488,31-2800494,32-2800496,33-2800499,34-2805303,35-2800512,36-2800521,37-2800524,38-2800539,39-2800545,40-2800337,41-2800559,42-2800572,43-2800578,44-2800580,45-2805741,46-2806742,47-2806744,48-2806174,49-2806730,50-2807462,51-2806214,52-2800622,53-2800627,54-2800336,55-2800658,56-2800670,57-2800345,58-2803643,59-2803791,60-2801474,61-2801464,62-2801178,63-2801179,64-2801439,65-2801180,66-2801507,67-2801536,68-2801557,69-2801602,70-2801647,71-2801634,72-2801667,73-2801680,74-2801698,75-2801714,76-2801712,77-2801701,78-2805300
11-2800437,,,,,,,,,,,0,1.0048506703537161,1.0063810123304484,1.0059060009057885,1.0033233041052643,1.0008177706570538,1.004748124330118,1.0049895002706863,1.0033720386235494,1.0563935421726325,1.1746822800206533,1.493484298831715,1.666767804726177,1.8395765709859175,2.48411366262545,3.2508840067888753,3.3838098152114453,3.261202234624293,3.1031680611081343,3.1784732471037462,2.971351913238058,2.758301637166852,2.634883608911614,2.315141023405167,2.2029582995601515,2.1144883398521928,2.06728355422935,1.9574821367041826,1.882669867143046,1.861724565448517,1.8263336785519098,1.807621075727546,1.8559767762925492,1.9200940582835815,1.9011689098168922,1.8701377480789787,1.7684021422488723,1.7429053293081764,1.7085366488099905,1.7094437361496353,1.8792800017059061,1.8687483464178907,1.8430852429862947,1.8104590408012817,1.7936516533675997,1.7765236394201849,1.7524942941585793,1.785987899525728,1.68183208876609,1.7112559357596762,1.6986981344404952,1.7076591279822566,1.6884881868430415,1.7170348544406868,1.6929608590104757,1.71763221132849,1.7065141633521599,1.6938864735580463,1.7229295341699609,1.6976228188541767,1.7045794141101804,1.6956739438163437,1.681691561193443,1.707188882954467,1.7358428990607089,1.7307996201994271,1.7201085665600138,1.738744425025746
12-2800405,,,,,,,,,,,,0,1.0074253901305075,1.006522647610233,1.0025544899510683,0.9990127373147198,1.0047084293663269,1.0050354296719124,1.0029803251243772,1.0032506931720526,1.0024959364221022,1.259780323864972,1.4137108484191239,1.565676455610253,2.134437770871117,2.804248002609719,2.9340629572215966,2.8373974486358784,2.712542867241308,2.784419374539207,2.624507701467602,2.4531622665499775,2.3530823335694095,2.0930053294477244,2.00114006942753,1.9282242755603447,1.8896489718785912,1.799019805944063,1.737299453061734,1.7200883010001389,1.6910630598815504,1.6757832404537305,1.7222944009562617,1.7848331850587145,1.7688645569247115,1.7430052253754749,1.6566733855458762,1.634874044587931,1.6059830040948906,1.6078668975329813,1.7701541738877153,1.765454520346161,1.7427804506186166,1.7145265442954496,1.6997348681567832,1.6847431709662002,1.6639113949200275,1.6976431706127757,1.6057635444041645,1.6348103764884971,1.6238262000460764,1.633257081942938,1.6166611117683274,1.6446440150826693,1.623277542437169,1.6480189488547938,1.6381246027266176,1.6269627541773768,1.6561970158739951,1.6333897929980175,1.6404853901935312,1.6330319100281074,1.620282472384705,1.6460768111553472,1.6742915213948095,1.6695759214168255,1.659762362002679,1.6779036251139048
13-2800400,,,,,,,,,,,,,0,0.988636836975266,0.9829923086362575,0.9790164472224725,0.9983667952059327,1.0007855929830116,0.9988132178090942,1.0004830839782741,0.9998612063940231,1.0051590940028823,1.039237046755371,1.1052543997901225,1.2050822994563657,1.518804612067977,1.60656997523465,1.5860597154221492,1.5589640769982904,1.605601044759027,1.581775571683204,1.5379613998479882,1.5099415468680795,1.4339257645743826,1.4043097978695416,1.380725432870092,1.3674494570427638,1.3363601965693785,1.314017685256814,1.3079522435937232,1.2975454986000707,1.2925538577471116,1.3302033582870127,1.3805014096654955,1.373909640532422,1.3637611507078227,1.3266507837206267,1.317097983751127,1.3045783032128637,1.3093198663538796,1.4356765290211058,1.446651874416945,1.4350921689733718,1.420138851927959,1.412752691846109,1.4047435434689373,1.3940656573972598,1.4260495484209943,1.374932474108009,1.4010071055258675,1.3941027385833578,1.4054762983299436,1.397198537270488,1.421689977916285,1.4089799352931582,1.4320489112823316,1.4258964795702622,1.4195470099531544,1.4481187153178292,1.433810554782644,1.441508517364129,1.4381061290301156,1.4299947544391347,1.454233476824182,1.4794963828133618,1.4763726379427906,1.4698144123218222,1.4854584647139992
14-2800398,,,,,,,,,,,,,,0,0.9778819465395524,0.9744311582909635,1.0011476040194711,1.0030944018162689,1.0000422577936703,1.0014384776995644,1.0006218735188868,1.0058633000032577,1.0417946598577588,1.1115462446645898,1.1001881834520277,1.3837333443063717,1.4669665031318206,1.4519758239576985,1.4322346800433554,1.4762553491812396,1.4629651619202169,1.4299837214621083,1.408412129216493,1.3499501420098112,1.3267892241123256,1.3081877642102486,1.2980157741492853,1.273531603870187,1.2554107453905228,1.2506748732140203,1.24246922856117,1.238702795432747,1.2751385855453596,1.3239827401075281,1.3185146510405688,1.3101119839417736,1.2792096298954867,1.2710762266844309,1.2607676950314535,1.2657393650193187,1.3871184875101523,1.4001512463274484,1.38992546459541,1.3768598701113408,1.3704094400129427,1.3633429322865063,1.3539967938533883,1.3856869432894277,1.340199005042613,1.3657173934356326,1.3596178137738577,1.3709307905114616,1.3639645356186314,1.3878631482257362,1.3764529803303003,1.3991682018740899,1.3934766928430597,1.3878938120134128,1.4164019769278302,1.4032320006831174,1.4110664533495718,1.408162039349205,1.4007706878991362,1.4246339661575702,1.4494523498800027,1.4465440022775151,1.4406231084292043,1.455899462315692
15-2800396,,,,,,,,,,,,,,,0,0.9705909479650529,1.0118797654316047,1.0097927923685552,1.0034534383742078,1.003742084902216,1.0027677115377982,1.008002248204749,1.046206895875121,1.1201081032282585,1.1067878606345198,1.2501566722765793,1.3288426621714502,1.3188411307182761,1.3057930771140758,1.3472134256540051,1.343529934531878,1.3206532953036072,1.3051641231400815,1.2633175799603762,1.2467690345388227,1.2332130906267578,1.2254446292074752,1.207533996784599,1.1940608015262746,1.190774205986986,1.184769172221608,1.1822295937093559,1.2172854237335404,1.2644639607070123,1.2602511798687885,1.2536274636220217,1.2288017683959067,1.2224381442190928,1.214181208242778,1.2194909881844176,1.33580568567398,1.3507943285337962,1.3421584856885205,1.3309151513698971,1.3253313540313534,1.3193321032132819,1.3112690830265838,1.342632432980885,1.3029075330205415,1.3280027000156802,1.3226415975025108,1.3339947072689418,1.3282218758752447,1.3516539673952404,1.341442177865702,1.3639373744353933,1.3588132913132016,1.3539479577636306,1.3822926155757078,1.3704728081331803,1.378294845829281,1.3759930351673602,1.36921350364224,1.3929665012593415,1.4173121572397531,1.41448839462971,1.4090824610365067,1.4239645834915782
16-2800394,,,,,,,,,,,,,,,,0,1.0411611836627892,1.0221025607267462,1.0087345866181523,1.0069391793725906,1.0049631074146494,1.0104134127003856,1.0509053878843786,1.129864150182742,1.1139927698551753,1.1426359556705847,1.217635321818458,1.211301567796902,1.2032053726048688,1.242533749197439,1.245964716489529,1.2307410483202827,1.2199080563535298,1.19126852207252,1.1794698518377325,1.1699272125763567,1.1643383029279437,1.1518140040265932,1.1418597021730679,1.1396433230252412,1.135433617767975,1.1338964346070093,1.167999978038983,1.213775241603858,1.2103670183261206,1.2054160758189403,1.1856750501638729,1.1805003959625446,1.1740343364336328,1.179620401518003,1.2918602289757097,1.3083479387733394,1.3007496496383462,1.291037022415306,1.2862671763031146,1.2809922476071522,1.2742677663419182,1.3053387116494715,1.2704765310662565,1.2950539829435035,1.2902514464586423,1.302001537759469,1.2971615578569258,1.3200462285864827,1.310994953956241,1.3330071652511435,1.3285872569711952,1.3242617746106358,1.3523121604979973,1.3417970373775556,1.3686888785978923,1.3727851400263005,1.3658847993297663,1.3650800856167593,1.3890791523089285,1.386590892447281,1.4061184226867056,1.4210017839128248
17-2804826,,,,,,,,,,,,,,,,,0,1.0069582598915976,0.9992333078930951,1.0015528277329977,1.0008287957475634,1.0070403827296228,1.0518410801528928,1.138219834015909,1.11959469885384,1.110707742516981,1.100375699414007,1.0979456282212232,1.0943810413447692,1.1058206671456166,1.1176379320009715,1.1116317099348618,1.1064707960292812,1.0939466741745711,1.088342506367598,1.0838875299371455,1.0810781443632247,1.075299163343782,1.0701807154988636,1.0691494547964322,1.0673849937209592,1.0671588323742947,1.0997399804026713,1.1436396571483862,1.1415513818501217,1.1386412431692865,1.1256301845911687,1.122171979965515,1.1181755168555354,1.1241279442717802,1.2305348253505575,1.2490645453940785,1.2433130432216484,1.2356394515890752,1.2318702979060998,1.2278584188783381,1.2225144206562173,1.2531865402148537,1.2249725508460105,1.248809981861801,1.2449097246835552,1.2567317079269615,1.2595869712607,1.2820430291160738,1.2743117509776742,1.289748947901014,1.285909139712826,1.2890637460340348,1.3327520877882446,1.3465518231782547,1.3744391779070715,1.378604494823248,1.3716170374648706,1.3626234297359137,1.364797937843751,1.3782792283453145,1.4122230275601668,1.4275416490869899
18-2804827,,,,,,,,,,,,,,,,,,0,0.994720861224208,1.000217681961402,0.9996901160177536,1.0073946077981353,1.0576669899265634,1.1570498108469869,1.1329102138274174,1.1205904696371793,1.1092294139271142,1.1058689065947915,1.1016702931705822,1.0958778147690929,1.087387016956427,1.0832192046953195,1.0791448051877885,1.069933134419871,1.0656194261234575,1.0621265594655773,1.0600331112328751,1.0557486884654859,1.0516637397559792,1.0510645030981505,1.0497410044687467,1.0498446993072128,1.0830168380368335,1.1277362168992235,1.1257556684935832,1.1233314141359034,1.1115282533680335,1.1083860018303422,1.1048540675298708,1.1111147274600832,1.2185764623512128,1.2380238687231653,1.2326374358217864,1.2250039809532505,1.2214520854448667,1.21739659381733,1.2123334743467,1.2435271916648947,1.2161129034260922,1.240177035184683,1.2362047762166923,1.2485571530112791,1.2658646570652359,1.288902761910565,1.280564768790043,1.2822907270392767,1.2784345453218025,1.2957303095630623,1.3401722048927194,1.3542486341175415,1.3829983529562158,1.3869231468980496,1.379623226252724,1.3703642624573258,1.3723571490809021,1.386171655512752,1.4211136471083223,1.4367517681581743
19-2804828,,,,,,,,,,,,,,,,,,,0,1.0042448675829836,1.0020074376239765,1.011537496751653,1.0770293734318817,1.2084947337112464,1.1656374522736883,1.1458796419539465,1.129741909423228,1.1250694994396533,1.1194779737125429,1.1119672439197008,1.1006975089983895,1.0949520987985037,1.0897760413226871,1.077988967306217,1.0727092682314183,1.0686131305262383,1.0661128527748749,1.0608374825301012,1.0561111294362098,1.0553755408361662,1.0538057412272357,1.0538343838033757,1.08955493116953,1.1376056683747704,1.135311064101855,1.132321610241236,1.118873159594935,1.1153300329907778,1.111306812153738,1.1177789495642032,1.2322687726628185,1.252239275961324,1.245974365543432,1.2376582190879555,1.2336764013634018,1.2291722182043134,1.2235184163146937,1.2562385242179543,1.2259201320266824,1.251322857027629,1.2470045222610557,1.2595613181757026,1.2775458915665419,1.3016481231109376,1.292553387914415,1.2942123571833415,1.2900317810851738,1.3078594886759114,1.3543301621664179,1.3687616000513445,1.3986742581982101,1.4026942436390768,1.394795140456937,1.3846200285293417,1.3866599687196812,1.4010889479285298,1.437534216951424,1.4539682138649819
20-2800322,,,,,,,,,,,,,,,,,,,,0,0.9980894640760813,1.0174126901241736,1.1297011793012004,1.364200971108033,1.2440372308053527,1.19939738988668,1.1710881110718008,1.1630299593521118,1.1533692029789333,1.1418384711344103,1.1242193813147663,1.1149929492884947,1.1075285516795,1.0904266948481394,1.0833576899653499,1.0779478001491425,1.0747382800075007,1.0681057671591647,1.0621719195529946,1.0612129474534222,1.0592436600334303,1.0591526253236685,1.0988463978033638,1.1524405607116697,1.1494832147087302,1.1458305692415134,1.1296348104609475,1.1253321599238855,1.1205144761451271,1.1274450989413394,1.2530399172493323,1.273730296679751,1.2662097838287063,1.2565846888888235,1.2519013996717694,1.2467687551136009,1.2399676217033453,1.2751280766031834,1.2404199929890936,1.2675280101776456,1.26250405126329,1.2757717622511515,1.294820916082931,1.3204612111215077,1.3102568592501702,1.3116041342703892,1.306840969701083,1.3259131810411218,1.3750744236774814,1.390016553936849,1.4220887314197252,1.4260010420816829,1.417002387244113,1.4057796240870661,1.4075070553176485,1.4228630808873932,1.4618551187471907,1.479302730070382
21-2800428,,,,,,,,,,,,,,,,,,,,,0,1.033878000573334,1.0175524564822207,0.9698838295867046,0.9933907747323769,1.0046646834545339,1.0012347475602712,1.0010530047966988,1.0017495853461575,0.9988421833569339,0.9984563342774759,1.0010862926554722,1.000515599813034,1.0023522906522484,1.0020485434013267,1.0020629339976905,1.001735455850356,1.0017667186094927,1.0006577882456145,1.0012181266742568,1.0015493858761497,1.0026557099492013,1.042323489632727,1.0956626795617437,1.0937931052848888,1.0918561864497767,1.081643635994451,1.0788197990083248,1.0761540938316156,1.0834002047987767,1.207208941128854,1.2300233271950303,1.2238450998108326,1.2158268771465772,1.211760284513697,1.2074352465474214,1.201988537169169,1.237445048517739,1.2075111762471575,1.2345466227977873,1.2300448143669938,1.2437159269551614,1.3058787727063796,1.3325432536916153,1.3216327894741156,1.3129937699467706,1.3080787504402076,1.337333372481874,1.3884500513981322,1.4036025257901208,1.4367685513899442,1.440593310383035,1.4312318606853087,1.4191367434621618,1.4207431610266055,1.4366031705502562,1.4771075396029536,1.4952442341915728
