순번_정류장ID,78-2807484,79-2806581,80-2806049,81-2807456,82-2806088,83-2807452,84-2806640,85-2806641,86-2805878,87-2806093,88-2806094,89-2805553,90-2805205,91-2805308,92-2805204,93-2802589,94-2802362,95-2802595,96-2802598,97-2805538,98-2802587,99-2802580,100-2802578,101-2803629,102-2802575,103-2802567,104-2802564,105-2807041,106-2802565,107-2802290,108-2802292,109-2803631,110-2801866,111-2802294,112-2802298,113-2802297,114-2805667,115-2801812,116-2801813,117-2802277,118-2802269,119-2802259,120-2801851,121-2802234,122-2801825,123-2801829,124-2801831,125-2801860,126-2801858,127-2802188,128-2802186,129-2804814,130-2802127,131-2802109,132-2802072,133-2802044,134-2801932,135-2801690,136-2803662,137-2800166,138-2801643,139-2801646,140-2801664,141-2801183,142-2801949,143-2801960,144-2801974,145-2801964,146-2801955,147-2801952,148-2801805,149-2803542,150-2803543
101-2803629,,,,,,,,,,,,,,,,,,,,,,,,0,1.0090863980607008,1.009717328390442,1.0946710036169,1.8874782906484673,1.592109940766975,1.3760214922715783,1.347653889755261,1.302659006095118,1.2468124976690544,1.236258978561522,1.2164538546006651,1.1936136989093875,1.1666046347310581,1.1558174364708307,1.1486597765100615,1.136351043070596,1.1273773179018711,1.1188389795244162,1.1107788588231793,1.1082641804843245,1.1052424182891503,1.111724663568353,1.1573799733243544,1.1878854236369276,1.2005395297687063,1.2577061347281746,1.2409943818325158,1.3605958478461053,1.401076854536436,1.3883515799007307,1.3766264806417776,1.3650054588722427,1.3564902041285978,1.2984842757512927,1.2865999881404353,1.2929956831137281,1.4655152838591823,1.4828776570516604,1.5508666191250546,1.6369901209959217,2.423894835009007,2.5005841801263853,2.5216078300846667,2.6227529684021853,2.6433949682835234,2.746345199184935,2.7009740159629443,2.688445030193901,2.7652462015257537
102-2802575,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0101962564646843,0.9973166901130637,1.191062789885791,1.1484783902351263,1.1005908009739218,1.0981541556677625,1.0881220755886019,1.066858591473061,1.069812331663676,1.060633879025392,1.0553672235797011,1.049869520755562,1.045964814148483,1.044824499711046,1.0416436744212048,1.0390791961478514,1.03680405623571,1.0347038690083883,1.0339873883696729,1.0337491094873241,1.0419363269270572,1.0845827457594321,1.1138125333662818,1.1361252245778364,1.1928815877628152,1.1809739530233412,1.2981219812471456,1.3415792684215286,1.3308190624205563,1.3214664480376104,1.3116604313436104,1.3086323646577926,1.2597992944364094,1.2496501155258852,1.2569389774320605,1.4242228449659464,1.440812768824034,1.5067524913341892,1.589958187803972,2.3456015434783417,2.4188648715876644,2.43976387255837,2.5371105236733453,2.5575886642607846,2.65646137044753,2.6954132165747513,2.6828842685154837,2.7604513398267003
103-2802567,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.988570940569724,0.9845894755502375,1.0002165179108429,1.0001862293315158,1.0070915364319055,1.008344867225034,0.9973910733619814,1.00538884618472,1.0001694434778479,1.0010711423847707,1.003185143963851,1.0021872325823975,1.0028405033403878,1.0033198233037401,1.0032745701561339,1.0034073058896102,1.0035515230071288,1.0035349304716912,1.0045497543615176,1.0137229867235853,1.056303944669971,1.0856281391353821,1.1199581184205285,1.1781852699368456,1.183289372556844,1.3095340234306234,1.3535870108639234,1.342184022121855,1.3320004883199759,1.3214301331096334,1.317428686354492,1.2658572283649336,1.255222813510694,1.26258381256581,1.4343389618895623,1.4516205913772862,1.5190630267592047,1.6050854130008088,2.3908247301143546,2.4678934955102982,2.489297915036732,2.5905150739747493,2.6117142914180222,2.71521038136814,2.7546106343805405,2.74062367487312,2.8217410700679197
104-2802564,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9800626784133463,1.00797830053012,1.004461856072305,1.0127927679877238,1.013431632713367,0.9994893556936438,1.0087258989267498,1.0024112010784707,1.0031746613479273,1.004944811033279,1.0039531968847581,1.0045758468830497,1.005142778613151,1.0047734378718645,1.0048061255074132,1.0048585748159273,1.0049651522806975,1.0058465579754017,1.0156180701809001,1.061433048254975,1.092747840837146,1.1207170849424413,1.1818982427143592,1.1700881843445434,1.2911279790616852,1.3375700569713083,1.32656312164707,1.3165007393507968,1.3062635435579422,1.3036421308648027,1.2535842082554403,1.2432723444495692,1.2512393731110978,1.4251506256875557,1.4426899839493321,1.5114146625463944,1.5986411381140184,2.403394716998579,2.48255908875178,2.5044687143558475,2.609138158212558,2.6307225819455016,2.737490840881268,2.6907167103654075,2.67789431470096,2.7574300477053093
105-2807041,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0332008045278076,1.0127941013138049,1.0217629254187865,1.0207746290375173,1.0024844918299833,1.0131136393675264,1.0053741589303802,1.0058417280237217,1.007610768825631,1.006053685241625,1.0066091846909961,1.00702367576455,1.0068797745524416,1.0067469280033716,1.0064780457108853,1.0062145034157295,1.0074238189846636,1.0176207425982398,1.0663589656609531,1.0999842748432385,1.1094508082575576,1.1733496051359775,1.1616186992499424,1.2722149552553543,1.3209674984818118,1.3103003792087797,1.3005815542082775,1.2906136260023475,1.287292439796428,1.239507624203867,1.2296526277751945,1.238174049075001,1.4156313141872443,1.4333770606437053,1.5029443883349825,1.591334791683094,2.411520419781929,2.492663221238405,2.515018173213577,2.6223824086754153,2.6443199029849276,2.753552568064494,2.7054217316234475,2.69176650660524,2.7739644588915593
106-2802565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9986780156318853,1.0162543763731593,1.0164053038306997,0.9944992847489509,1.0085261758672641,0.99965898551553,1.0007224574674825,1.004123756675094,1.0026605081155435,1.003789977777542,1.0043177517133206,1.0041724328873731,1.0042630660362901,1.0043699073938273,1.0043261997258321,1.0053645105851332,1.0163531979159772,1.0689411659883448,1.1048663640387641,1.1138668632821909,1.1814024751722723,1.1684079634040943,1.2855376044303497,1.335958154587969,1.3241895974258202,1.3134899914160583,1.3026366140241392,1.2972005206419894,1.2459454352365495,1.235492769180329,1.2440792755313246,1.4284895017198695,1.4469370846570884,1.5193530976981966,1.6115558123676883,2.4782144532003265,2.5650359009565826,2.5881452376753242,2.703009199398277,2.7251566676471337,2.8418104217080846,2.7877888935592776,2.771942614804834,2.859544562087262
107-2802290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.072041579832777,1.0376672652219174,0.9904435646257082,1.0134141941894073,0.9994271977696603,1.0009509547194964,1.0048373944919082,1.003666414159813,1.0042983274874429,1.0048632160673163,1.0046363546433832,1.0049301005173854,1.0047751673548353,1.0047122308410346,1.0060644559262895,1.0184344805973369,1.0780313998776527,1.1188489016233165,1.1061124889722822,1.1795925476977185,1.1657373820782657,1.215579464367509,1.271592813558762,1.2620901659823034,1.253530807011458,1.2444762689631164,1.245666889890197,1.203692036295384,1.1949102150629682,1.2050635116875221,1.3882442202444754,1.4066935839322194,1.4785629503833133,1.5703077285647935,2.436135396426901,2.523243670829949,2.546914254248694,2.6624254742104734,2.685375589216384,2.803334785126992,2.7497110212757607,2.734658956911031,2.822501595869125
108-2802292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0168105115964505,0.9689748569767597,1.0015541467784979,0.9873167528743335,0.9926908634537525,0.9993364889734069,0.9982891968229297,0.9998195842546912,1.0010543632784819,1.0012259543095838,1.0016475217176668,1.0020412688431817,1.0020676579115633,1.003412036346333,1.0165667485971626,1.0782692175410997,1.1209534875234402,1.1073533343608553,1.1830569441535739,1.168512305158754,1.1575620663399921,1.214744178144142,1.2075774950234712,1.201186029993369,1.1940006956033264,1.232948827521579,1.1931760588922882,1.1849068427117415,1.1953689805641794,1.349805237711307,1.3675653975046576,1.4371074222539104,1.5259427430661319,2.3576294659717205,2.4408184250188176,2.4643462837639727,2.574558967885366,2.5979397441840657,2.71114103051919,2.6627026718153735,2.649282741176723,2.733995756412026
109-2803631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9323392997125686,0.9939227327587258,0.9761333841551452,0.9864299982444403,0.9963515366264203,0.9955301924136236,0.997551792675624,0.9992829160046027,0.9996815574046357,1.0003178993637472,1.0008881535444796,1.0009582575667961,1.002460919231818,1.016550013527496,1.082572890214365,1.1283337669361482,1.1122820162143436,1.1918664195585635,1.1758186259016896,1.1638864849163002,1.182729349201345,1.176710610847166,1.1714016030116987,1.1651259332402235,1.2400223320691925,1.1977810603267383,1.1890883072082792,1.1996631741100674,1.329721155688609,1.3474144630954237,1.416812735664542,1.505368543349874,2.3359504778783013,2.4191907938957176,2.4429881149230797,2.55370573805905,2.577486235707217,2.6907427753142277,2.5942182779507594,2.5367191144180112,2.597606208384651
110-2801866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.109897931834459,1.0190737190778367,1.0129520832661236,1.014046220222301,1.0102180181661162,1.0108157184439028,1.0103938318242949,1.0093388207771956,1.0088035708900083,1.008402785041062,1.0081790110513231,1.009382540988313,1.0244963829460447,1.0974358312214694,1.1480477085405214,1.1258500268631517,1.2109497362094346,1.191972525681637,1.1781480655374246,1.1966712020944896,1.1897803251425472,1.1836966079226225,1.1766941470561605,1.254275780622384,1.2075686877706606,1.1981087039878873,1.208711171490637,1.3438096700568254,1.3622416898307719,1.4345200854665507,1.527103496794347,2.4077564651133923,2.4972317588262634,2.5218742530158966,2.6408653730986495,2.664894568461982,2.7867254892057867,2.6788201772585465,2.615647106826671,2.569750525093265
111-2802294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9204262385828951,0.9767419724356595,0.9968232139064916,0.9955684898513704,0.99831924111492,1.0003947117456324,1.000727297902048,1.0013529323951533,1.0018940482590646,1.0019337079173036,1.0036197522094468,1.0198537107567782,1.0967321276177289,1.1502311821548399,1.126525500025396,1.2151015759949624,1.1950049066200004,1.180483778362789,1.1579286735126186,1.1525930712365726,1.1479583897370431,1.1421886254500937,1.214807227630291,1.1764589811805266,1.168527152694135,1.1801277834150918,1.3187041927602352,1.3369896235821652,1.4083674498332763,1.4993883565268173,2.366476285240937,2.454454474582794,2.4791960824564017,2.579207113100913,2.6033540972710996,2.7226529762960396,2.6197687716791287,2.5591406005857595,2.5155961174707966
112-2802298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0062608808756728,1.0119672511079474,1.0073271561792447,1.008552410079317,1.008547769523059,1.0076005961860595,1.007244264739958,1.0070059252112393,1.0068175176721335,1.008255922151534,1.0250924012249762,1.106397378273332,1.1630147877668096,1.1348866014987637,1.2266879942959537,1.2046743361725385,1.1889455531974757,1.1645401399192965,1.158795404727806,1.15379865558727,1.1476849001807798,1.1679775684251574,1.1396160587729998,1.1335135786695145,1.1461785774388766,1.3257607784490202,1.3443130184702945,1.4172155366707297,1.5102876562140088,2.4033933280086313,2.4946567367637766,2.519834572863246,2.490288491418911,2.5151368532672724,2.6290340791617233,2.534411073067582,2.478265928266649,2.437936279280865
113-2802297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0002217723506819,0.9971654110627969,1.0009450682208156,1.003041535633277,1.0029658310035003,1.0033550723269216,1.0036932894957205,1.0036492004904216,1.0055011842291475,1.0243335351487806,1.114836420521829,1.1781276094256155,1.1432782770698762,1.2420442587766303,1.2167727562749204,1.1990513486193832,1.1717735708009434,1.165421520367231,1.1599018121379554,1.1532721052326826,1.1316962827455965,1.110462466143713,1.1056835490446368,1.1401838316180604,1.3354938015139104,1.3547510965323075,1.430659727530265,1.5276410872716162,2.471759033062608,2.5696071593613947,2.5956581231224845,2.5262080412578354,2.4462625443940973,2.4677658742348134,2.38605613727378,2.337265439767081,2.3024677856655344
114-2805667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9899323742078705,1.0018406482056472,1.004926596911611,1.004282241171337,1.0045030849590812,1.004707920523116,1.004586548773676,1.0068045380357178,1.0298439942672903,1.1424955810838566,1.2219401217050516,1.1665166816813928,1.279816918534365,1.2463057569680691,1.2237003990055604,1.1894666255990718,1.181665428256411,1.174896263779374,1.1670784952486515,1.1416235585365413,1.117025253836755,1.1116551879381416,1.1479585300893913,1.3559121868882271,1.3766566674752556,1.4578812329283761,1.5625795296816014,2.6090840786564504,2.7205430129268064,2.7481804179623768,2.665095807669468,2.5703905449291824,2.5312550412305335,2.44095483342257,2.3875502321280684,2.3495430153458594
115-2801812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0149651568625153,1.0024326352487047,1.0025073961910176,1.0032618858889948,1.0037800343014187,1.0037108640384884,1.0062759480768604,1.0043430705438796,1.1042382066185628,1.187735840556996,1.1422154203436123,1.2608075186457184,1.2286777367617858,1.2070453527842728,1.1711192931710674,1.1640300490200353,1.1579370173954986,1.150651840052489,1.1275152860273934,1.1056346092401146,1.1007642899820753,1.1361049531952616,1.3452134257011414,1.3659682110853777,1.4480323483689475,1.5535859956837854,2.614046685838547,2.727627241514286,2.7557067721538724,2.6708685943620063,2.5743405867936793,2.534781320597266,2.442685599707607,2.389029357928033,2.3496869013738215
116-2801813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.995557470931666,0.9987977747777105,1.0009390763552048,1.0021451381628934,1.0022014058394635,1.0052520514962637,1.003238063729744,1.1139475373321488,1.2069808304483807,1.1510260910039278,1.277105090449406,1.240881883127854,1.216933050049494,1.1776930355644717,1.169994748262219,1.1633855749133175,1.1556076640171005,1.130924965309464,1.1077792276285787,1.1026910714254365,1.1177463841249153,1.290777797469162,1.3105826508495286,1.3886426561021736,1.489063733677925,2.486618668347184,2.59226883828741,2.62013366929826,2.5445850899891633,2.458237324494409,2.4238819673089287,2.341782998031241,2.2924734860989826,2.2573771529990676
117-2802277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0026448494166822,1.00398826965222,1.0045379181336827,1.0043504343152383,1.007904085830536,1.0050345533144098,1.1432229714934659,1.2608480941780584,1.1734826416396245,1.3158047365877235,1.269386278674533,1.239857962404843,1.1928316003662556,1.183720016897021,1.175914673967326,1.1670242076148805,1.1388378346368615,1.1128358724597625,1.1072642204820629,1.122749782376132,1.2141815773892883,1.232683430821508,1.3058880334963943,1.3999249617566167,2.32145582307534,2.417814200554322,2.445466748804915,2.380893993082624,2.3066820656216183,2.279255281422445,2.207902914080204,2.1649268381301034,2.1346046475068445
118-2802269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0052146633358507,1.0053723505716818,1.0049891048017034,1.0094786838218368,1.0056214791591203,1.1802047827280702,1.3313981148138458,1.1971460758542996,1.356807488265422,1.298322712269172,1.2625253615935046,1.2071483991975531,1.1965719652246056,1.1875408757474635,1.1775313115968842,1.1458904165567072,1.117182878228634,1.1111658775583206,1.127040128119582,1.181625508323576,1.1802789777664018,1.2259627210405921,1.3135006360337573,2.158183089427153,2.2452287535695477,2.272415352159621,2.2183825243803383,2.155885505601777,2.134527021878375,2.073942881692958,2.0375905242765895,2.0112934590368394
119-2802259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9947285390798553,0.9967776119379056,1.005854903933115,1.001493380141786,1.1119204057640433,1.2992070402688152,1.1240172700956457,1.1255431598212389,1.1078479458226154,1.0954433754152761,1.0763737888693765,1.073395344917545,1.0711805869304423,1.0668473932103681,1.0565369709527646,1.049281176135546,1.047024584300635,1.0652188335614996,1.1208128588316029,1.1199826972566924,1.1595998223857147,1.2424537792190997,2.033829336435664,2.114617834292196,2.1415512802414276,2.0947257908688135,2.0403136772012846,2.0118103943444456,1.959852422706402,1.9281547825695475,1.9055959407891843
120-2801851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0028253598216095,1.0181741717196677,1.005932803813221,1.1770371980545062,1.496211642513071,1.1486015906317717,1.1162930031799252,1.098272368545985,1.085835476293425,1.0674046038271066,1.064738731462662,1.0628588395731224,1.0586492167977806,1.049389111614571,1.0435753421638776,1.0415509101999634,1.0606310527187721,1.1183079397075086,1.1174700844863863,1.1584355447602912,1.2442207675359163,2.0752271226882253,2.1612495375372487,2.1892860785848973,2.138125839069687,2.0789753819583017,2.0257343578524374,1.974973080458952,1.9417699737904415,1.918168273474927
121-2802234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0082158967528179,0.9977849379369765,1.1164672565925158,1.4860088136179037,1.128683626734503,1.1000289909508119,1.0844650757304775,1.0734545494184462,1.0574096760920826,1.0552914513430336,1.053916995604611,1.0500767614498037,1.0423728732607438,1.0382137756563767,1.0364695401718294,1.055950010894727,1.1143204656966208,1.1135086203994358,1.1548148247954224,1.2413880808964113,2.0820452802361773,2.169415992503699,2.1977827674230594,2.1455932708558842,2.0853335265013695,2.0311561191227048,1.979557851246741,1.9458512401888757,1.9219023176688566
122-2801825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9881105165024094,0.9866352697282437,0.9983509245996675,1.0629817458276287,1.0497278516332722,1.0432069952652956,1.0372461253715517,1.0290776301195712,1.0286473844882629,1.0287990324888023,1.026144170866089,1.0230917746279007,1.0236545035525884,1.0227144776727328,1.043027104931592,1.1025290713202578,1.1018081323033915,1.1435898032325837,1.2306332977720997,2.081020465779763,2.1698406829481476,2.198682502598654,2.1456136917793347,2.0844358745356333,2.0295231279235533,1.9773065082485115,1.943231556768338,1.9190431019119578
123-2801829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9838785786775779,1.008164321054796,0.9933914477821421,0.9981891502352196,1.0017186835221215,1.0011888052632947,1.0012834805104627,1.0025985803414756,1.0043203690304245,1.0028645644888823,1.0045022199795033,1.009753167455269,1.009599298450488,1.0307864284659451,1.0915613497573886,1.090924971509555,1.1330869967093498,1.221071274293914,2.0848511531096494,2.1756223747847736,2.205025182479264,2.15062317735906,2.088036128487567,2.0319673879973252,1.9787492229728199,1.944076532104938,1.9194870720540949
124-2801831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.033747574137755,0.9942875863240638,0.9991473485569846,1.00266017871434,1.0019715546607317,1.0018780398078193,1.003196316496015,1.004932861235711,1.0034029060150202,1.0049648614141131,1.0101850609036342,1.0100035169566681,1.0314904596179186,1.0931179438264482,1.092458841835181,1.1352440751506527,1.2246427762876217,2.1080173020932307,2.2014438778818697,2.2313297220496002,2.174583231452595,2.1094537911799454,2.0512075821420472,1.9960097488631479,1.960150228190336,1.9347274637328877
125-2801860,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9904116670311275,0.9967988315689007,1.0010206401302626,1.0005460702488223,1.0008097121642137,1.0022411197041867,1.0040893625357394,1.0025633486536534,1.0043384526442383,1.00980569614029,1.0096438196022557,1.0314577348139706,1.0939438691471304,1.0932683599253858,1.1366563546695343,1.2272897588613378,2.1299122037605547,2.2259652213579555,2.256329198943268,2.1972646180906046,2.1296328893083225,2.0692524294966517,2.0121229736605226,1.9751091697294887,1.9488780459215578
126-2801858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0035812586245054,1.009410672021969,1.0062367393613592,1.0044565952317959,1.0061934590064838,1.0084642603424825,1.0060090941657815,1.0073435288337138,1.0129443938968434,1.012533075814672,1.03794221794342,1.1104195443388867,1.109464374657582,1.1602851558896627,1.267586838437209,2.4262069329956937,2.5597027727711685,2.595711886440994,2.5014810624980393,2.396727609503044,2.3053228466689846,2.220620895419052,2.1674504664859335,2.1299883331700578
127-2802188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0157309378331631,1.0078453686305897,1.0047218060975944,1.0068869246281236,1.0096156271633934,1.006528402924063,1.007895633196724,1.0138502323702918,1.0133329368713493,1.0408347979624617,1.118990716480187,1.1178644575118724,1.1728601287448006,1.2899022355522287,2.6161708221475344,2.77662387410705,2.815747714680445,2.6945592651102963,2.5622901019655413,2.4485963172158463,2.344645325298167,2.2805004610466444,2.2355067664218056
128-2802186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9978480002123414,1.0004420022325495,1.0040170968310036,1.0079153924338555,1.0042649286366172,1.0066685431402282,1.0136659395272272,1.013117522720542,1.0429481547019688,1.1272421223857374,1.1259279451969098,1.1852669719878555,1.313084581748304,2.840967672542008,3.036430767973258,3.0787145960067455,2.9210845346209644,2.7526789691775053,2.610488685064146,2.482511719028675,2.4049608662530284,2.350864992456275
129-2804814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0006856111862878,1.0054330661134172,1.0101633961827223,1.0053154413054148,1.0076217446701152,1.014817389960133,1.014124055433263,1.0460038329146573,1.1357902469149534,1.1342797851625386,1.1977117183168156,1.3356109540561802,3.069826521560441,3.304030182413916,3.348834841427471,3.1493841354617538,2.9407527822384583,2.7677129593458134,2.6143518463770627,2.522936221097493,2.4595257979132614
130-2802127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9999412299640573,1.0045701083227965,0.9958152150240048,1.004926925391133,1.0151240389563232,1.014255181006853,1.0521479928054114,1.1574252111455705,1.1553265758003313,1.145309041047819,1.2785272512957417,3.2531822214070485,3.5414452539901804,3.5910266277128033,3.335991311812646,3.077300694627769,2.8684766220286617,2.687630599382001,2.5819111229350007,2.5092962872156153
131-2802109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0091493268053857,0.9936566807934974,1.005710015920805,1.0162320219803833,1.0151796341273878,1.0552339171824001,1.1661075796914235,1.163757573987725,1.1527427878254106,1.2085593026418886,3.068183116050833,3.335722589453479,3.3864420526953887,3.1579577931715757,2.9246932054514416,2.735543956718942,2.5711464787517584,2.4744173247353616,2.4079658583669614
132-2802072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9762650511378076,1.005060311380676,1.016795858391215,1.015600599018548,1.058162487289972,1.1753710568019178,1.1727292550520385,1.1605700376614632,1.2095325380251998,3.2320209642935414,3.536204969252866,3.588813904480891,3.3203906049041607,3.051295676671368,2.8364114783279977,2.652020695917801,2.544830257290461,2.4715425603709695
133-2802044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0080818920752732,1.01882259098743,1.0172835227729413,1.0622018280601884,1.1855179720124678,1.1825552810841378,1.169158105702793,1.2203636261241733,3.4538797325798027,3.808039732120453,3.862020027644534,3.5374447767622312,3.2192128818074655,2.969740109045332,2.758881286144379,2.638025505250566,2.555847049578993
134-2801932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0223459624292557,1.019371644283092,1.0828953681599025,1.250558132898577,1.244934700494539,1.2217168453242295,1.2033492237175747,2.1581716007183824,2.338517311743373,2.393497745160352,2.276782597698242,2.1538608074589467,2.0525902145994888,1.9635387559943478,1.9087793434842084,1.8714437823704133
135-2801690,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0070806421913163,1.2214900780458422,1.6291606137975427,1.5914071931712968,1.4723971032617111,1.3891230737634896,1.1708526288050853,1.237572325807133,1.2868117426735768,1.2695522910677783,1.2495659068026022,1.2897019753609698,1.2790316033799995,1.2647816960689033,1.2559127778771122
136-2803662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.47815399254619,2.046413644684057,1.944514020035671,1.675897823162018,1.5153655576845588,1.1913172328369852,1.184271119356225,1.1730068647043659,1.1627885182611088,1.1957912190531068,1.3189214595293188,1.3050387117191724,1.288164836666603,1.2776164360937687
137-2800166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0101173203827591,1.0107409191201402,1.0015007199756927,1.0053702769066752,1.000804496129802,1.0022351157312304,1.0018089662532499,1.0026410897485751,1.0402093120616511,1.154076084977017,1.152607907651844,1.1438091461673496,1.138997363604681
138-2801643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.01770821190509,0.9816364938388046,0.9996990402098122,0.9982213216019193,1.0001642202412395,0.9995506290846257,1.0009538684999408,1.0466984850527106,1.1863515973649243,1.1817592461989872,1.169541656732165,1.1626990050032857
139-2801646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.972274009668212,0.9975452103101166,0.9977259969033477,0.999742141363099,0.9991459431116866,1.0003905807025655,1.047268145259952,1.189799604838743,1.1848142076783132,1.172198821493554,1.1651217297438192
140-2801664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.019128204766904,1.0007885938266847,1.0028289603970826,1.0019295754081223,1.0030501225592978,1.0534124949983237,1.2084053639208723,1.2012483766468474,1.1866592918241874,1.178395067453075
141-2801183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9981159648450334,1.0006145198991498,0.9998028131220174,1.0012461123219139,1.0570506000820894,1.2294715821692144,1.219378190155414,1.2021601910261266,1.1923556565251512
142-2801949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0350083633707918,1.0092538263594073,1.0117205217367402,1.007645469213585,1.0115623947683419,1.019001124751717,1.0135070320714528,1.0137221753003665
143-2801960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9915772115882048,1.0042415135681524,1.0023800392230464,1.0083610932262859,1.0173392562502968,1.0115807118714326,1.0120005303596618
144-2801974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.01537958301334,1.0065885963983852,1.0125290965866163,1.0219316269957688,1.0145844530575205,1.0147286332889052
145-2801964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9995973524794493,1.011406810075941,1.0235959734396212,1.0144202003407314,1.0146115791698176
146-2801955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0162145046594164,1.0315786686998327,1.0171857565231646,1.0169684615641914
147-2801952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0087614912069858,0.9957163695961974,1.0004577487768087
148-2801805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.97532309132797,0.9931957316957601
149-2803542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0158900252253662
150-2803543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
