순번_정류장ID,1-2801796,2-2803544,3-2803541,4-2801806,5-2801954,6-2801957,7-2801963,8-2801970,9-2801956,10-2801945,11-2801686,12-2801182,13-2801662,14-2801649,15-2801642,16-2800166,17-2803661,18-2801697,19-2801925,20-2802020,21-2801907,22-2802033,23-2802057,24-2802105,25-2802127,26-2802131,27-2802148,28-2806098,29-2802187,30-2802189,31-2801857,32-2803775,33-2801832,34-2801830,35-2801824,36-2802232,37-2802240,38-2802256,39-2802268,40-2802276,41-2801814,42-2801811,43-2805668,44-2802295,45-2802296,46-2801865,47-2802291,48-2802549,49-2802365,50-2802570,51-2802563,52-2802566,53-2802366,54-2802349,55-2802577,56-2802581,57-2804851,58-2802597,59-2802594,60-2802591,61-2802590,62-2805039,63-2805309,64-2805206,65-2805004,66-2806095,67-2806096,68-2805879,69-2806638,70-2806639,71-2807451,72-2807453,73-2807457,74-2806050,75-2806582,76-2807454,77-2807455
11-2801686,,,,,,,,,,,0,0.9973403054132313,1.0015358061220894,1.0392300005022712,1.2499701709126088,1.249828332669784,1.6097299114253965,1.4758428949793034,1.2651282930560679,1.3968435672386366,1.536628287301034,1.6515946737757046,1.635385019396273,1.5912541152585458,1.5844784822681652,1.55307681532408,1.5267260072907627,1.6713710087102247,1.631277661132758,1.57600613724744,1.5406989279065537,1.479686466472976,1.4476525566443272,1.4396904500846184,1.4494254964664341,1.4435996181042594,1.4536745621753187,1.4488273390322002,1.5449059960545881,1.6271795025328668,1.7158981679181764,1.7703565398679773,1.797103913946447,1.7477602683465938,1.7232767481672038,1.7316098682219416,1.6971452242873033,1.7926828458444692,1.8065482610696357,1.787473095121103,1.790833859731242,1.7938989787181463,1.7746059385068012,1.8275960602834918,1.8775510104146063,1.884063789754869,1.8976852707153464,1.7964174694387354,1.783807537266903,1.7985713038468558,1.841545777514618,1.8975509326650646,1.8776018239481524,1.8689360277599818,1.9017527648337345,1.9233779318924238,1.9112021258826626,1.8886103515522425,1.866115101180777,1.854577008216866,1.8958597184269175,1.9706163153751974,1.936604510008189,1.8756839665086547,1.9543421939491958,1.9362019058226805,1.928505230160404
12-2801182,,,,,,,,,,,,0,1.0031736454215268,1.0479674133055359,1.29832326253519,1.2754554608700168,1.6777532882488166,1.5156059346171264,1.2770442651024745,1.3109869317766687,1.44028661890319,1.550873054020414,1.537836210618542,1.5016571294082501,1.5024338388761027,1.4762718311500231,1.4544119938358928,1.5939791060504596,1.559623909539081,1.5117035976191138,1.481403925076631,1.4282114828798604,1.4000907310919062,1.3931407769727517,1.4032809537262205,1.3981283459593192,1.4086981582686573,1.4052017720499395,1.4980778202484393,1.5773082892105095,1.6627447817524408,1.7150678809988562,1.741785192350314,1.6967167361189264,1.6743298696263875,1.683505220117875,1.651969556372447,1.7443088373355657,1.7591699881184117,1.7415208914585503,1.7456701636144987,1.7493547340601985,1.7315657173285979,1.7831600792214262,1.8315439778934623,1.8379762903098575,1.8524638532971927,1.757651249144809,1.745712481346885,1.7604928739932213,1.8022733150115842,1.8566785920092204,1.837898173978547,1.830204480528428,1.862261946295961,1.8833846327431585,1.8719015681283595,1.8511138823183921,1.829828466931868,1.818914901448976,1.8597063272698178,1.9333438746676108,1.9010106368827213,1.8431184012913588,1.919868071165862,1.903581344593121,1.896664600590434
13-2801662,,,,,,,,,,,,,0,1.0823199396498895,1.5616273771330262,1.3645430334381816,1.9354789966757326,1.6480725704971753,1.3099666924040112,1.2260339896625925,1.2246688760103028,1.3246465504555944,1.3180146962017683,1.2980730957668243,1.351679146510663,1.4174250774284893,1.394111329733065,1.4154864726927692,1.3933699943727909,1.3613281828590778,1.3414056852817267,1.3055830703499984,1.2866998646789907,1.282025860450261,1.2926153099329747,1.2894125194059372,1.3010654906970787,1.3002062240791417,1.3856192670006935,1.4577967507691258,1.5361686276944395,1.5835972069514463,1.6096119822629438,1.574244055857338,1.556639125662683,1.5676956217762708,1.5428817540505426,1.6277433787294122,1.6448318573467005,1.6304693966158414,1.6364101255072043,1.6422942477226337,1.6275198362396448,1.6754910526827458,1.7201803755205138,1.7268989582077583,1.7428594065054452,1.6631100943092132,1.6529281921584729,1.6673661457006728,1.706301534188487,1.7576524161108926,1.741596880946737,1.735865028418469,1.765690348283371,1.785922572875939,1.7761823528123777,1.75962051896004,1.7410781716092758,1.7317449669327696,1.7713391249340862,1.8422721501156671,1.8139067268697042,1.7628063225659738,1.83564577906077,1.8227540212661968,1.8174471734285336
14-2801649,,,,,,,,,,,,,,0,1.2920267838706823,1.259270617828914,1.961358067971755,1.6173104834722192,1.27216580526613,1.1951191214783838,1.1820787363326843,1.1685085549876588,1.1656876334571502,1.2007259558919279,1.3312735144734367,1.3996182995893247,1.376389100216585,1.3353881839691963,1.3179385463888944,1.292040051774256,1.2763255501783886,1.247553273782234,1.2324609535109035,1.2287482581207145,1.2397594107020218,1.23733383207612,1.2496473286287249,1.2500302309234368,1.3096173402571298,1.3583238631620635,1.431168838386636,1.4746553054385427,1.5002115751527378,1.4722899707691313,1.458503514922344,1.470988371068456,1.451295649752608,1.53035967902686,1.5491438637488097,1.5372332812040357,1.544678394401759,1.552162876223825,1.5399865099510444,1.5849523800853578,1.6267010181994241,1.6335194554691546,1.6507253716430532,1.5829375065751639,1.5743588777138358,1.5881174406183232,1.624642902184344,1.673405699353436,1.6596485994945438,1.655384687509276,1.6834980733446145,1.7031103144793054,1.6945604613178942,1.68150923101858,1.6651828295074225,1.6570394431312727,1.6957375131825536,1.7643332031721903,1.7392979769598607,1.6942711072428467,1.7633619892459254,1.7536043069099965,1.7495167136781664
15-2801642,,,,,,,,,,,,,,,0,1.24963755661653,2.2024839440249186,1.6823274759759415,1.27059865106977,1.1898484999801466,1.1764389469923402,1.162760113015582,1.1599433081257682,1.1966633738139287,1.3330318057625026,1.4044873680660694,1.379979040655762,1.3370199545711248,1.318857555653694,1.292040484634814,1.275844075669161,1.2463354153037804,1.2309352082448102,1.2271558560086644,1.2384566399737378,1.2359905612577795,1.2486216121716138,1.2490388025215973,1.3100380671097616,1.317943134523574,1.3889699812850018,1.4314968619782875,1.4570886054064647,1.4317566166883997,1.419149466538784,1.4322751222449224,1.4145667194679037,1.4919375876355678,1.511376646994225,1.5004776436177034,1.508380908763486,1.5166344014341804,1.5051024375645659,1.5493702351989096,1.5902804585391712,1.5971799353366145,1.6149593378311293,1.5514788523202498,1.543220090988319,1.5569810956497483,1.592847352406922,1.6410282173691266,1.6278991906692952,1.6242040524651316,1.6518336318856426,1.6712794563145603,1.6631686506340226,1.6513139231719738,1.6358706574892472,1.628130491279204,1.66645644105506,1.734770528787585,1.7107015056253292,1.66774767799197,1.7357430267904692,1.7270315900733624,1.7234180019910783
16-2800166,,,,,,,,,,,,,,,,0,1.0217679459771831,1.0313248218874094,1.0121448503397656,1.0116783029290877,1.0082311305927005,1.010237520977864,1.0109648711426464,1.0526505779997073,1.194132532967861,1.2673687449995064,1.2503482289486316,1.2213322694979813,1.2094189657432088,1.1907872382280882,1.1803660269519256,1.1605505804944651,1.1504444882125362,1.148018817696881,1.1603700422675156,1.1590151405537563,1.1730931078110207,1.1754223907512917,1.2368676935675411,1.2302609010260996,1.2220119275922168,1.2248927885684369,1.2495509488854954,1.2367096343477266,1.2340703603257892,1.3025377954229755,1.2909691284021052,1.308237853048741,1.3305590560732237,1.3239093649198879,1.3364761493410933,1.347186818384884,1.3400575588303425,1.3793870132752735,1.4153003045541466,1.4199852461331797,1.4397275711702497,1.3967463918726506,1.3913069229366104,1.400537250954934,1.4323031914176492,1.4756519383379094,1.466441500968368,1.465571943260538,1.4900775497183445,1.508063029621887,1.5024829828019786,1.4965541390886115,1.485319292586739,1.4797442712110038,1.5162783671764444,1.5802950241010854,1.5621218710574456,1.52990587732019,1.591263178103636,1.588115244695113,1.586782711182196
17-2803661,,,,,,,,,,,,,,,,,0,0.994517812729884,1.0002957619636823,1.0040900026046935,1.000789534532209,1.0037686224669917,1.0047306734229162,1.050202341179505,1.2040978563637512,1.2839588140723335,1.2644090059343185,1.2314881335911483,1.2181230541595922,1.1975772882009392,1.1861108448153364,1.1646212721322224,1.153753082382687,1.1511521919626955,1.1640406679462738,1.1625667628943064,1.1772182454940021,1.1795404016882292,1.243753222089752,1.2366554919975496,1.2278274302398668,1.2239081383352082,1.231299695078889,1.2191725898191121,1.2397963328679602,1.3110305141216712,1.298653614117601,1.3163613935415366,1.3393867606607022,1.3324200283943248,1.3451936907846307,1.3560972161851448,1.348448651470235,1.3893026218476972,1.4265813321926453,1.4313666852102782,1.4515510257231445,1.4061875306930578,1.4003641454871727,1.39585862157775,1.4159247414342861,1.459618775439986,1.450624220868904,1.4500928988960677,1.4746073254459953,1.4928440286364895,1.4872040436447096,1.4819166672213446,1.4708134938780701,1.4654396395756006,1.5023335430484128,1.5669054186008133,1.5489724546274921,1.5173364813739236,1.578942171589976,1.5760343935138326,1.5750492072498572
18-2801697,,,,,,,,,,,,,,,,,,0,1.0015586974017705,1.0054692459921255,1.0015368774272844,1.0048434066560725,1.0059043086721282,1.0573600751189558,1.2318596707232885,1.3228834690030056,1.2979394597464593,1.2567133384526852,1.2402523125364016,1.2157357823188704,1.202020693013921,1.1769827036575593,1.1644603000231146,1.161471383832546,1.175095957602278,1.173342139906412,1.188748126449232,1.190892191932715,1.2593076288479699,1.2512786148050379,1.2413557670722943,1.2369683217829308,1.2445047289846085,1.2310073426508341,1.2526332785927263,1.328063398617097,1.3142362942146881,1.3326662918178074,1.3564498636973412,1.3486651579430793,1.3619031057634077,1.3729864504873996,1.3648054759864952,1.4076113556947598,1.4469530039619718,1.4518559986931194,1.4725805183145586,1.4231236411370023,1.4167134714500333,1.4120059465405845,1.409905890729187,1.4544787662757648,1.4452843317734605,1.4449194514857546,1.470044279507759,1.488606763984856,1.482887678106306,1.4776341840623808,1.4663867754429982,1.4608664970852632,1.4986400943024594,1.564588741688482,1.5463531767542729,1.5132899785084515,1.5010641044147737,1.4978212053044822,1.4981177140372257
19-2801925,,,,,,,,,,,,,,,,,,,0,0.9984781056336233,0.9913317636132026,0.9997567880416083,1.0019510896496049,1.0932390709489432,1.404843816696863,1.5728528301329865,1.4983234620230055,1.3905709917926,1.3521566778276932,1.3020813350747422,1.274699255242531,1.2298262749920017,1.2086597804713166,1.2036974579806523,1.2205001731920195,1.2173092745091172,1.2358752382698792,1.2369157813084712,1.3240091547995092,1.311375781237409,1.2961473301831763,1.2895252369826316,1.2974350870307163,1.277555798017608,1.3033123951409522,1.3967111639713474,1.376120622741634,1.3974018539377893,1.4239998498964626,1.4130922549776073,1.4275041979059664,1.4391970645140997,1.4276897755891071,1.4793707805264307,1.5273511377585274,1.5326502128300632,1.5552633313106654,1.4878196517853708,1.479499157907868,1.4729714818360642,1.4699252465402834,1.522180836108028,1.5101720851391793,1.508407679970772,1.5380026451647528,1.5594536972734399,1.5520299191739537,1.5431637929238964,1.5287860319412159,1.5216642557993252,1.5643895599895927,1.6396141626792247,1.6163430862971038,1.574527148960948,1.5591345978779572,1.5322575065067143,1.531977864748459
20-2802020,,,,,,,,,,,,,,,,,,,,0,0.9540546023553044,1.0021415465985557,1.0075188431039452,1.1102147203217214,1.8044202404037808,2.2111506291981784,1.9031895084060437,1.5841250730556915,1.4949727871927867,1.3961578337500762,1.3462008746368888,1.2733401042089805,1.2415948366689813,1.234358731212526,1.2546899612512907,1.2498531499140932,1.2718357113015717,1.2715681810009336,1.3790004378959786,1.360991393095214,1.3397817138395829,1.3307078499796927,1.338874760497418,1.3122754256324325,1.2996027124781893,1.348646227302741,1.329240310050819,1.405376941909299,1.4348925974174516,1.4223435303486112,1.4347874532273541,1.4477546673243078,1.4347324314072771,1.4921968637695702,1.5459372129671187,1.5554007946245114,1.5801558276755165,1.50275320386965,1.4932227415684083,1.485983158539448,1.516088527388408,1.575386280539332,1.5607377777698799,1.557690541197095,1.5913781610902302,1.6153184605957218,1.60618788998576,1.5939394200286816,1.5766987909145027,1.5681033030712042,1.6152694859379397,1.6985921868483085,1.670669366412312,1.6209535645816622,1.6028114017276671,1.5711220307350666,1.5699876303012665
21-2801907,,,,,,,,,,,,,,,,,,,,,0,1.028902568582523,1.0312413765625486,1.0158932326017551,1.2457676378451812,1.5427764411090932,1.4270528862833514,1.5584770946860655,1.468679652528139,1.3708136786016223,1.3224733505994792,1.2525854511074719,1.2225587730854852,1.2157648047453073,1.2369292489274923,1.2324521730589666,1.2554097441708876,1.2558536098168147,1.3653889456746147,1.3476636019551247,1.3268191063842587,1.3179142731398232,1.326633150436821,1.3005349006627065,1.2881410289520125,1.310084918517482,1.2931582332761582,1.3961738088014553,1.4264536126700258,1.4139637158078662,1.4267874962389133,1.4401540150058114,1.427174551694367,1.4853136438519938,1.5396943995828039,1.5493255151434677,1.5745882120869037,1.4969872194257547,1.4875774508976436,1.4802187172946106,1.510632187417784,1.570563485133709,1.5558647820127856,1.552763212723731,1.5869082470091982,1.611122030584561,1.6020782817430723,1.5898776865487279,1.5723331792052406,1.5638279242412603,1.611498781847173,1.6956901058112022,1.6675947924935879,1.617535526870188,1.5994289810156739,1.567567184392628,1.5665832025146633
22-2802033,,,,,,,,,,,,,,,,,,,,,,0,1.0404408820553144,1.002284590245187,1.2559717750861152,1.1922124572783706,1.1638424787984156,1.7317457481886087,1.582299278624308,1.4378077553812088,1.3707027692681928,1.2803785020895022,1.2433497278530914,1.235099792423486,1.2580349923404728,1.2524952351515148,1.2770702908530263,1.2765221037969012,1.3968227786163459,1.3758279596901537,1.3514287920264991,1.3410909194535474,1.3497172922218732,1.3197976525448176,1.3056967919431965,1.3285966881338427,1.3094055761107966,1.419809994224238,1.4511561712397336,1.4371353395500703,1.4501437709156642,1.4634688830125981,1.449039587204316,1.5110799808871989,1.569197318629827,1.579236671786186,1.6051112029045376,1.5194415668035508,1.5091327255113207,1.50107783490683,1.5331143715441353,1.5962835956932762,1.5802124097407402,1.57641876689446,1.612323813887024,1.637843952178965,1.6279612598246196,1.6138916860614734,1.5950163459852966,1.5856808837662817,1.635286301055415,1.7233523880444965,1.6930111775830867,1.639119793636811,1.619505193512576,1.5854807228728045,1.5841093972097477
