순번_정류장ID,1-2800269,2-2805488,3-2807373,4-2800272,5-2803582,6-2803603,7-2803602,8-2800274,9-2803847,10-2806301,11-2803848,12-2806298,13-2803849,14-2803851,15-2803852,16-2803854,17-2806296,18-2803605,19-2803855,20-2803856,21-2806231,22-2803857,23-2806293,24-2804201,25-2806291,26-2807291,27-2804203,28-2804206,29-2804332,30-2804208,31-2804210,32-2804212,33-2804579,34-2803703,35-2806885,36-2807292,37-2806887,38-2806889,39-2806892,40-2807121,41-2806979,42-2807407,43-2806980,44-2806981,45-2806982,46-2806983,47-2806984,48-2806985,49-2807003,50-2807125,51-2807126,52-2807128,53-2807130,54-2807132,55-2806962,56-2806940,57-2806941,58-2806942,59-2806943,60-2806944,61-2807134,62-2807135,63-2806946,64-2807137,65-2806947,66-2806948,67-2806949,68-2807147,69-2807148,70-2807149,71-2806951,72-2807138,73-2806973,74-2807139,75-2807409,76-2807123
23-2806293,,,,,,,,,,,,,,,,,,,,,,,0,1.003839612329378,0.9899675647800364,0.9926608301755304,0.9987599443109137,0.9964497474562624,0.9994840276534489,0.999173658865785,1.0009020236980788,1.0000550161700381,1.0002813954735759,1.001113174833294,1.00050507125785,1.0007975964046414,0.9992691887257871,0.9990605630804682,1.0004749222568294,1.009327807093948,1.0089133542606425,1.0086982097603063,1.0072197111729448,1.0070788946669846,1.0071969061759638,1.0069855489242465,1.0068144873167009,1.00659545222691,1.0060130000231753,1.0059303234884598,1.0051088184506645,1.0052740620435476,1.0050556044536327,1.0047727388332397,1.005201021769541,1.0241651325400913,1.1205386145886662,1.1630555884518516,1.2082660987445977,1.2586389913709932,1.3072560281162244,1.3521628818646145,1.4174716176485225,1.4566607500510294,1.5074969810245524,1.5625525182659747,1.841424648546706,1.9749544927856322,2.205659846039222,2.2809275664553113,2.4097211669721648,2.5001571714273596,2.7560176261165945,3.071693737126661,3.2940551356885326,3.5467726786646416
24-2804201,,,,,,,,,,,,,,,,,,,,,,,,0,0.9807827507350539,0.9877179543999176,0.9971601007201039,0.9945834217825176,0.9987696867911217,0.9986097253408676,1.0006150118485333,0.9997274098607944,1.0000208293012722,1.0009229868879705,1.000284997601118,1.0001695145334917,0.9988169132951178,0.9986476108975881,1.0003294505597249,1.0095097911792172,1.0089469065129597,1.0087231535831636,1.0074140954901538,1.0071617764226495,1.007181741959789,1.0070616213834171,1.0068828994170689,1.0066574277824654,1.006059142833751,1.005972944447305,1.0052070438868836,1.0052999144500598,1.0050765549308642,1.004788046173682,1.005285594612482,1.0245327973531515,1.122333679066443,1.1654824564690418,1.2115443479698196,1.2628193553612355,1.3122553599721458,1.3582078367599122,1.4247411611043306,1.4647505791549342,1.5167903417970128,1.5728527856705794,1.8586240500807933,1.9956951430098542,2.2336123696807255,2.311353171486203,2.444577500895152,2.5385282096705137,2.803481682139328,3.132741999878607,3.365896799219231,3.63089353419833
25-2806291,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0016483977993362,1.0120100194084567,1.0030896813021124,1.0021038000531957,1.0008374667968876,1.0026898052039996,1.0013952957143817,1.0014377430294326,1.0023687839402229,1.0015760404804523,1.001512905455562,0.9997062718814915,0.9992188418954095,1.0009637676969658,1.0107443356967452,1.0100597861664886,1.0094985164539279,1.0081924638237674,1.0077984505141053,1.0080012022526632,1.007856675815928,1.007537599887367,1.0071968065944203,1.0067207259251223,1.0065223118729045,1.005612614363159,1.0057651510455834,1.0055133176778475,1.0051957865707366,1.0056936427886396,1.0253026796009408,1.1254894610056185,1.1697430810961458,1.2171126143908504,1.2697303738311867,1.320593293297647,1.367827691907294,1.4365363024871782,1.4778462763227525,1.5315137260634568,1.5896392683189484,1.8864886397025427,2.029725267938689,2.2789001164810934,2.3604407336814854,2.5011405719641973,2.600451212610212,2.8807480327631887,3.2319609908598546,3.481979747663019,3.7691827551188477
26-2807291,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0205362581157962,1.0037277358420407,1.0021927710349101,1.0007356235703488,1.0027875106060051,1.001374418841416,1.0014238416216967,1.0024135897641853,1.0015715122290665,1.0015061867937147,0.9993800792774531,0.9995400444728259,1.001317350962031,1.0108463354569075,1.0101368910600268,1.0096766974972136,1.008330695083985,1.0081398307831515,1.008126142128439,1.0079758680981805,1.0075485358366703,1.0072954960013847,1.0068054925555594,1.006685381169428,1.005670980195896,1.0058232794788697,1.0056361033770869,1.0052409391919355,1.0058089658232314,1.0256435300912203,1.1270434451054652,1.1718740710159545,1.219807223343714,1.2730776068909218,1.3246781854809058,1.3727203368924428,1.4426222855070532,1.4845090991143388,1.5390871985024057,1.598239153552905,1.9011027511200587,2.0473624471759493,2.3026451536778922,2.386343205382611,2.5312146591470466,2.6328742070412825,2.922435059483319,3.2857973088313384,3.5449847879063627,3.843002455565769
27-2804203,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9841545310495737,0.9964816436211633,0.9971963619881969,1.0004903306461126,0.9992878199812125,0.9997574446416359,1.000931771903086,1.000454078545366,1.0005630374763508,0.9986490749681436,0.9982522430975358,1.000240134285464,1.0105186865058073,1.0100847743031218,1.0096160811233665,1.0081238570632776,1.0078245326980095,1.0079287152512577,1.0076758114368054,1.0072543189183782,1.0070026770895757,1.0065205511478421,1.0064961944558044,1.005400157179619,1.0056421737269072,1.0053168611321435,1.0050685818283018,1.0055841143330724,1.0257815692886123,1.1286166222928513,1.1740808665514406,1.222719572997955,1.2770693904573376,1.329595530448762,1.378729837379793,1.4497982382151402,1.492534776214401,1.5484902828346847,1.608819142488166,1.9189352943986153,2.0694163450038334,2.3327467570353706,2.418734408823569,2.5686197163213116,2.674562807687809,2.9742736031155204,3.3531990684887982,3.6252854872110203,3.9394110775521995
28-2804206,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0009802949696547,0.9995621664369561,1.0025336631875972,1.0008494757069146,1.0010202465609426,1.0021987790470184,1.0012445678037225,1.0012259611790686,0.9991488031221699,0.9988962703220808,1.0008981925674667,1.011459282781872,1.0106566562821755,1.0101250615811657,1.008561327398169,1.0083531905917145,1.0084399644141278,1.0082746817981236,1.0078131900893526,1.0076413411428848,1.0069264564734608,1.0068849145705505,1.0058182474703332,1.005969343748928,1.0056958020750035,1.0054244272889061,1.0057344555320933,1.0263054439044847,1.1303995835792988,1.1765737754037138,1.2260062754055019,1.2812774560483426,1.3346482974507345,1.3842036907882327,1.4564801546405197,1.5003141531870565,1.5570699124660559,1.6184236195290969,1.9354795659755717,2.0894359102356073,2.360063891675976,2.4490706654107837,2.6030425176115797,2.71209795332337,3.0219713790958678,3.4148699924164996,3.6989975570340112,4.027647531928986
29-2804332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9981616213991621,1.0033423918243929,1.0007979240952096,1.001031631646818,1.002516722263843,1.0013069948899254,1.0012726467808633,0.9988392448793045,0.998598062715482,1.0008878305355784,1.0123948074526508,1.0114428466211989,1.0109330649154775,1.0090747763912085,1.0087130331337395,1.008790902707261,1.0086061111134708,1.0082060519408775,1.007910888422215,1.0072374605286398,1.0071804465164742,1.0060385624320711,1.0061061112408152,1.00581411147704,1.005525695317317,1.0059837998769328,1.0271426287962462,1.1351975168869295,1.1832059479219839,1.2346906022076887,1.2921692434822591,1.3479407828838357,1.400026655351947,1.4758670649543695,1.5217159144178984,1.5815959096263854,1.6466095504193414,1.983110140343842,2.1479750626568275,2.439670037151672,2.536566114671668,2.7047648278323417,2.8239027914985986,3.163620723979134,3.6017154348210365,3.921822602108323,4.296635598482992
30-2804208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0091350109222956,1.0025482567853206,1.0021963865140249,1.004080561799874,1.002882448147014,1.0020143479633832,0.9989795337749614,0.9989788900968626,1.0012872665799988,1.0139920113099523,1.0126334214480335,1.0118119704909048,1.0100131101492846,1.0094584636957837,1.0095102979870467,1.00929232375275,1.0088269614747698,1.0084972013631632,1.007745264773979,1.007661915220385,1.0065075402870267,1.0065565027749945,1.0061475280341494,1.005828536348185,1.0062949076137815,1.0282999326051165,1.1405341438081837,1.1905560639600092,1.2443010434115696,1.3044148461572462,1.362861220247334,1.4175515486961017,1.4973718881183926,1.5456060812630839,1.6088692317288649,1.6777211081105206,2.0367084965968707,2.21442798943861,2.5308634074123018,2.636507404346448,2.8213019605778697,2.9536321197855537,3.329531109357811,3.8231250259214433,4.19005686631132,4.624522481551477
31-2804210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9929108924981764,0.9982446117891457,1.0016881247140499,0.9987960761714579,0.9995363275053268,0.9962209283647002,0.9964416740021776,0.999797682208259,1.0140651470022983,1.0127595208815365,1.0118606569365516,1.0097864033945934,1.0093422847271045,1.0094026654835044,1.0091745603603417,1.0086892621724757,1.0083447380967798,1.0075644751384105,1.0073832435379977,1.006204493852431,1.0062700936460556,1.0059437467006236,1.0056244444114288,1.0061148912640736,1.0288208939445997,1.1449574684958352,1.1968966112695767,1.2528015527597987,1.3155457664194345,1.37657556821338,1.4337907924569748,1.517485921260838,1.5683047347343937,1.634902170269632,1.7073975571315996,2.088864736899187,2.2794139176881654,2.6218425572464565,2.73690812792206,2.939192810737132,3.0844010380065336,3.499774029680765,4.0541839208990735,4.472140094903348,4.974576660623023
32-2804212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0016440002494345,1.0058854471649612,1.0020834067832463,1.0017154843008929,0.9973687413205953,0.9973438238542766,1.0009301922897318,1.0157918602852523,1.0142076558175837,1.013087409990807,1.0107925453141269,1.0102813175692864,1.0103004045601987,1.0100331233861999,1.009471562820223,1.009089727610299,1.0082234275541082,1.0080029483549575,1.0067233064035592,1.0067651871350873,1.0064003132694146,1.0060450757309083,1.0065336496533441,1.029768211120776,1.148827281219847,1.2021919966265333,1.259707129587076,1.3244491258511513,1.3874166644107506,1.4464088056964115,1.5330144466676456,1.5856836660037306,1.6547920557313909,1.7301499368583295,2.1288090735208787,2.3292854261621674,2.6918247118422327,2.8143155646700198,3.0304757717337845,3.186276546840506,3.6330903925597133,4.237476833182469,4.698805251743035,5.259421313706095
33-2804579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0186312477995705,1.0000553431141306,1.0007071632710276,0.9948848149945861,0.9956184017633969,1.0003570827297084,1.0173358850697414,1.015382965888222,1.014003493426622,1.011417191160617,1.0108334762620033,1.0108261099884013,1.0105205232277945,1.0098857520973212,1.009464909908255,1.008514399500866,1.008265609366383,1.0068906695552806,1.0069258030363435,1.0065340789929877,1.0061548059731151,1.0066600406275907,1.0308066269388911,1.1547215412120941,1.210460326483615,1.2706661016548302,1.3384752211934738,1.4048032867165787,1.4669822194191589,1.558524071485795,1.6143437423977913,1.6877399030594091,1.7680057185169142,2.1965196411985732,2.41449504444485,2.8129889201425797,2.9489112613207844,3.1903834452087345,3.3656808297089325,3.870913423917641,4.570646629927705,5.1168781848208145,5.794153762275011
34-2803703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9839636095402017,0.9966582503132089,0.9912036442171112,0.9932619827826251,0.9989136592325735,1.0172788162086877,1.0152590938482453,1.0138503936830585,1.011203903351685,1.0106143850370282,1.0106182031219177,1.0103121711986887,1.0096772844315958,1.0092533980676601,1.0083002733804947,1.0080581280932635,1.0066812032464376,1.0067281476633188,1.006342489013211,1.0059697882002474,1.006489106456422,1.0309694022406122,1.1565874553446502,1.2131597890132706,1.274312822361336,1.3433563522898373,1.4106011627882682,1.4740355971087724,1.56733777442399,1.6242847676075738,1.6992194510027654,1.7812524373403398,2.220633904063764,2.4450612656210575,2.856975355876555,2.997962904574554,3.2490486099020655,3.431809425801984,3.9595934504190198,4.696991241961024,5.277523639802881,6.00294778866195
35-2806885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.001136203968561,0.992781772421097,0.9945078417024306,1.0004135914644197,1.019056154212235,1.0167004450960266,1.015035938074852,1.012166589489112,1.0115073569938442,1.0114634409160521,1.0111170599189157,1.0104049572098517,1.0099452510064308,1.0089096131254665,1.0086280920578037,1.007158729226565,1.007180749863603,1.0067591801483855,1.0063530064211728,1.00686665267356,1.0317068075364382,1.159364592576465,1.2169455558666644,1.279246520048603,1.3495349263630896,1.4182899630097765,1.483102819214514,1.5785461938921508,1.6368661805357811,1.7136760453570852,1.797865771369185,2.250576527953866,2.4829649427193634,2.911538778910984,3.058846974466805,3.3219776766028666,3.5141269930256813,4.070401493725722,4.856029586747302,5.481081344471751,6.269814860573447
36-2807292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9792697125703145,0.9904445831547763,1.000126235364803,1.022249313102957,1.0190382045985589,1.016797085258219,1.013394991622697,1.0125958897450453,1.0124835379939499,1.0120633552702447,1.0112135762694345,1.0106858750874144,1.0095035304583206,1.0091667384831777,1.007540553632868,1.007541875008809,1.0070725338063113,1.0066239220958801,1.0071525878188408,1.0331296496417133,1.1669258637704454,1.2275477867404696,1.2933216115024242,1.3677365377386295,1.440750063439563,1.5097822975601798,1.6118084680098848,1.6743665977751854,1.756985277953474,1.8478855274803507,2.3426593801053457,2.60059536341941,3.083513496674142,3.25172585642429,3.555092821197795,3.778949798717392,4.432665073237807,5.388814567075436,6.17669495337353,7.204961061400879
37-2806887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9972652892080812,1.006926213688145,1.0275708411173397,1.023109531522097,1.0199868746187462,1.01591850046431,1.014908672407371,1.0146439670122491,1.0141054669210392,1.0130349000743506,1.0124085424012503,1.0110025914062242,1.010557600652807,1.0086936213096822,1.0086262881941277,1.0080646913352322,1.007531372185857,1.0080401962477714,1.0347255104076611,1.1726392531028178,1.2353255925287359,1.3034662805728003,1.3808329480049761,1.4567824127797715,1.5285830784548486,1.6351699716346964,1.7006777414311145,1.7873537693929744,1.882964575048556,2.4077522665182176,2.6842796455789175,3.2075364995247604,3.39152993769094,3.7256546171667617,3.974082236878769,4.704521918083232,5.800839403190099,6.728661311702927,7.972401857998222
38-2806889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.018002415245501,1.035282485174044,1.0283176379317962,1.0236627455478415,1.0184897401582926,1.0171718622929473,1.016716716798502,1.0160185777680415,1.0146596147314282,1.0139030986728716,1.0122170461792264,1.0116541915882127,1.0095118648773196,1.0093879926290514,1.0087351920800132,1.0081213202174675,1.0086329900810271,1.03663669976315,1.1818464358089233,1.2482050533291262,1.3205769899134037,1.4028866260857369,1.4841089042661888,1.5613339834095459,1.676255646775012,1.7471849826492085,1.8413548570208014,1.9457195400167897,2.5274450376311655,2.840119208252198,3.443784407876121,3.6599103292572397,4.057668768673528,4.35782967366518,5.253466311072165,6.6691363512267845,7.935959080759949,9.73762159126268
39-2806892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0402110748193252,1.0305170953429472,1.0245922394453197,1.0185563325671738,1.0170672397301594,1.016567449212845,1.0158004008947354,1.014329583324448,1.013517002457166,1.0117336937289876,1.0111620008750928,1.0089462024579725,1.00885295832597,1.0082046157877809,1.007599921750274,1.008160731966775,1.037504333021865,1.1898199562003164,1.2597264842469829,1.3362118599333463,1.4234850194646116,1.5099133915159815,1.5922001638463559,1.715428102407242,1.7918007599493755,1.893540855353145,2.0068178103138266,2.648075653780571,2.9997658472870126,3.6931390861722844,3.94614337909763,4.418537122337278,4.780850066343428,5.881486213348227,7.726661539360406,9.492757260746128,12.207005545913526
40-2807121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0018063565837467,1.0033796427300026,0.9986390464877405,0.998760468789109,1.0003364136003368,1.0004808243184629,1.0006276903663018,1.0003559284873673,0.9999361948215717,1.0003175885515911,0.9994205059992816,1.0001234800610104,1.0001662572359524,1.0001970600171073,1.001280941561174,1.0369763018321612,1.2032789980559964,1.2871779216035657,1.380161847800442,1.4877249262485672,1.5958413011353807,1.7005270615898629,1.8598763484724867,1.960407800510607,2.096337499144635,2.2507515537713125,3.1889641751692888,3.7546300670204076,4.995286807101239,5.495644343474253,6.509575350701479,7.366014092148277,10.355698753056387,18.11696554722313,32.72129324416478,148.84596182193943
41-2806979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0047108178811575,0.997212374338303,0.9976505560209714,0.999892897931729,1.0001239829385205,1.0003711444571486,1.0000662549364068,0.9996320597854293,1.0001028696567287,0.9991467289532974,0.9999488910915624,1.0000141394999997,1.000063474552969,1.0012398854266025,1.0394566472203206,1.064127268507959,1.1375766091512844,1.2184597340194097,1.3116580944234044,1.4049609948881017,1.4944117638128245,1.6297619992410548,1.7145199216720177,1.8285329573689222,1.9568688264326366,2.7133452032998466,3.1512038794171953,4.066777165814981,4.419533415566185,5.107270109158474,5.6619237638214095,7.471687273235779,11.177628334993997,15.816167678612116,26.413997045550033
42-2807407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9886954259880729,0.9923186187304344,0.9972262150662854,0.997990823781851,0.9988702870928479,0.9986327842217925,0.9984248966484485,0.9991569312991274,0.9982754937743764,0.9992840270975447,0.9994372569061142,0.9995583872234236,1.0008869896382706,1.0426126292367806,1.0373433007374575,1.0358266762726223,1.053608368235212,1.1332749767546417,1.212282160601351,1.2879566427998568,1.4013388458122422,1.4718163098423376,1.5661654730097538,1.6713959064807424,2.274021493509383,2.609817307305146,3.2830132021542413,3.532369326417632,4.003418662451171,4.36973148201352,5.516616886919232,7.5232310512143945,9.562239637609508,12.95152021025983
43-2806980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9995063587948826,1.005331380868574,1.0044355735432255,1.0033247263510587,1.0023395634402,1.0009992785099395,1.0014642993885206,0.9998073488134731,1.0007677680508775,1.000739718817843,1.0007075896074804,1.0020852105769436,1.0472990751571285,1.0409365031002058,1.039177822497926,1.0359388695216678,1.0350310001688185,1.067637701732661,1.133598102422078,1.2318311252356928,1.2925532910547812,1.3735715609828807,1.4633065654222206,1.9665855740561389,2.239565951324931,2.7714060900249438,2.9632964646875513,3.318538316303477,3.5886116673428305,4.418578254403884,5.744878642395147,6.96026601612169,8.744181073407555
44-2806981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.010687889192807,1.0070873361925388,1.004406581810455,1.0029958752654469,1.00122911886354,1.0017092880025564,0.9998340262782476,1.0008636687976915,1.0008202532480381,1.00077527686995,1.002219675801607,1.0494901812990127,1.0425395395131916,1.0406532232733918,1.0372411510613322,1.0362517578807533,1.035685739300667,1.063074492869674,1.1547802321300826,1.2113246403478752,1.2866609270084914,1.369836854342959,1.832034582943369,2.0797891137859,2.556622412711688,2.726764206807664,3.039120672017273,3.274418949346958,3.993562273308121,5.102017573042804,6.079839191786826,7.457057715073002
45-2806982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0020192587313486,1.0016093982638714,1.0004056640102534,0.999327103678695,1.0002951484289533,0.9986892975561473,0.9999782325113963,1.000068093600976,1.0001282134322471,1.0017106470286254,1.0515259081477955,1.0439385080200678,1.0419162021813793,1.038315061362729,1.037244053025845,1.0366214573710353,1.0362486724989077,1.0764065400929868,1.1288685275105368,1.19866920226251,1.2754822706380833,1.6983932232947263,1.9224483670580264,2.3485514109104986,2.4989572846763597,2.7728750967986806,2.9774262027150433,3.600227434075224,4.527912207440123,5.318534095993163,6.3934379253528215
46-2806983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.001419722196949,0.9998982483256055,0.9988784071880242,1.0000779232574606,0.9984199901100136,0.9998386046927368,0.9999563825773253,1.000036251297179,1.0016968799116241,1.053442905806157,1.0452886606125416,1.04314773373791,1.0393887879841657,1.0382429789954986,1.0375667746100943,1.037154426420935,1.035572800449099,1.0741339565537724,1.1403730548001003,1.213106677405677,1.6111174504418044,1.820364102301618,2.2152351090026388,2.353646711141228,2.6044317337150944,2.7906776173514887,3.3568272281136515,4.182012123808263,4.870577091721999,5.787557049011229
47-2806984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9966724537037036,0.9974469601435592,0.999575957499312,0.9977834092564571,0.9995643323319005,0.99974951723193,0.9998735795223753,1.0017264465814617,1.0581926439123368,1.0485700621278118,1.046129929129664,1.0419816499606112,1.0406466250372135,1.0398344054312811,1.0393216068126705,1.0375515158011075,1.036504876238652,1.0355138104421775,1.0893724250318284,1.4405754300054063,1.6224502832741619,1.9605698492584478,2.07750689911404,2.28732679997753,2.441545128551295,2.9098436169863264,3.5648298860972165,4.090735554551418,4.766470212085992
48-2806985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9977283323722804,1.000198036170015,0.9979073339792235,0.9998220218107438,0.9999693229635392,1.0000614969923023,1.0019942145209306,1.0609613840399905,1.0504682177214608,1.0478552102171568,1.0434895829850295,1.0420437013154058,1.0411506571997873,1.0405774833013877,1.038699973535392,1.037595185778287,1.0366534901508402,1.0358094261237818,1.3677761480528108,1.5385811594506904,1.854116657545495,1.9626267117985114,2.1565364515685532,2.2984544562331206,2.7295911867757137,3.3222790358549874,3.790847651078099,4.3847187538017325
49-2807003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.003793429374338,0.997986184529227,1.0005071302416924,1.0005204556576779,1.000513270647753,1.002726974467984,1.0699546091080492,1.0564057490877545,1.0532102828732,1.0481308158578622,1.0463141811618055,1.045151707751938,1.0443782682614224,1.0421532078018947,1.0408615553198215,1.03973334580634,1.0385924265680984,1.187203733929577,1.3321543771747089,1.5958021147300936,1.6852217322694896,1.8434548079443234,1.9580916502461652,2.3076099364509415,2.768220658667576,3.119359650720056,3.551036514335002
50-2807125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9954370280164251,0.9995542811388576,0.9998547203840195,1.0000100561000627,1.0011683015167014,1.0758861876408812,1.0598760545184462,1.0562394339615064,1.0506192263475849,1.0485423442254986,1.0471980419124731,1.0462938018047807,1.0438323333387007,1.042414903091419,1.041039718696927,1.0399121004979464,1.078041704992587,1.2084742436298024,1.4435325065615807,1.5226030505681696,1.6617197286058314,1.7619203405971657,2.0686735805953096,2.4628175295050605,2.7570989252381857,3.113029154416392
51-2807126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0075635806727758,1.003664804111497,1.0024664159027479,1.003675062885357,1.1021863125081741,1.0750670387944286,1.0696097363536927,1.061958378687984,1.0587606314788576,1.0566074124343279,1.0551075350978254,1.051704268283937,1.0497950360699189,1.0479042895044925,1.0463366329730586,1.0387587343994158,1.0365974120470027,1.1563952771098978,1.2177016314160687,1.3243982558989025,1.40042454350135,1.6361057485235362,1.924280758556892,2.1312739471904854,2.374727702640943
52-2807128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0005593299543478,1.0005214813100272,1.0025472615759499,1.121294646960221,1.0843728603404532,1.0775154678627203,1.0683813322989069,1.064378950698141,1.0616614404426357,1.0597563809693336,1.0557310283073034,1.0535041791142792,1.0514459606128743,1.0494458464116012,1.0408486566159385,1.0384191144391968,1.0364501406839555,1.0873327062518054,1.181569891497804,1.248418595143598,1.457270867393451,1.7070223183426894,1.8834760956828542,2.0887607096666816
53-2807130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0004866701315465,1.0036856221186765,1.1623275176666574,1.101925210821651,1.0921778809577363,1.0801916189735035,1.0745824017228527,1.070746557563995,1.0680443830473765,1.062870650879272,1.0600694075468227,1.057437234921966,1.054921567651655,1.0445502946072345,1.0416579328832114,1.0392307298118655,1.0379604816119372,1.0357642797191542,1.0832008372708926,1.2647919839256931,1.4764698968360275,1.6232979488996826,1.792183521099698
54-2807132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.008973148318163,1.2571773144082636,1.131831785699804,1.1161355084157167,1.098807141092167,1.0901724759205695,1.0842951390748405,1.0801751448478476,1.0730855032111288,1.0693542008547017,1.0657977707661759,1.0622750369411094,1.0494406406583885,1.0458802583900897,1.0426677886165632,1.0411814408123867,1.0387665859650828,1.037486507216796,1.0870472552678945,1.2665833234253043,1.3889320122045221,1.5282412382135744
55-2806962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.091462565838977,1.0442935691596167,1.0380674163538597,1.028342626642162,1.0265811261351572,1.0259789511295903,1.0258673658402884,1.0234429942026768,1.0220448073838548,1.021191278800313,1.020102583920994,1.0153752009000443,1.0145130624278722,1.014537442564418,1.0138756889864136,1.0126900167440769,1.0121657046619337,1.0114955055815473,1.15623192900674,1.2667010022468388,1.3918328650829714
56-2806940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0049467818849709,1.0026693187344897,0.9938810407776562,0.9966361712518313,0.9995173048125091,1.0009627443583693,1.0008091168707023,1.0004835575022515,1.001060922689562,1.001399991358078,1.0003686189961658,1.000570162617937,1.0024483675698534,1.0021157742897664,1.001267079479854,1.0011912261888238,1.0016480014969698,1.0561400917210595,1.053137841380915,1.1420470301371992
57-2806941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9938520233039908,0.9729186235924998,0.9863428627513097,0.9944157511938865,0.9978846417350667,0.9982443564082938,0.9980001545394659,0.9991479506784722,0.9998363986394453,0.9989961107524111,0.9994107764926632,1.001885617088957,1.0015054797534875,1.000525365158042,1.000465100897769,1.0010921889716937,1.064408401662247,1.0604939952720036,1.0577888891397351
58-2806942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9528622566281542,0.982809075139388,0.9945954417535223,0.9988895226538136,0.999081650851297,0.9986958720629083,0.999919020779799,1.000605005306482,0.9994278795518186,0.9998190621888388,1.0023818767214612,1.0019567677027472,1.0008917238682362,1.0008127220216052,1.001421480905303,1.0674799848511134,1.0632292450063734,1.0602693713004048
59-2806943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0116944946608428,1.0155703547466544,1.0150848452141892,1.0105609139202385,1.0084303033524655,1.007831093729544,1.0080000865507759,1.0038986855907912,1.0034749784640713,1.0057944539313834,1.004984373861051,1.0036348528275656,1.003596036352302,1.0036969000415215,1.072787053910965,1.0680299619146305,1.0648023073092878
60-2806944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0197871333241713,1.0170302494889636,1.0101677721344242,1.0075086119570267,1.0069494225790891,1.0067526695882971,1.002725688293687,1.00270103965842,1.005123347772173,1.00449497598653,1.003092634370771,1.0028971655404806,1.0032610395121841,1.0759579725988198,1.0707709247671808,1.0670952522955635
61-2807134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0139480252532669,1.0056664551571173,1.003204939503288,1.0035417872528085,1.003973484059179,1.0007966239993427,1.0010822000374429,1.0040075470628247,1.0033961632308932,1.0019922592364676,1.0018410716522705,1.002389545332511,1.0787719752410956,1.0731576932958535,1.069171953157395
