순번_정류장ID,34-2803478,35-2806276,36-2805175,37-2805166,38-2805164,39-2805167,40-2805162,41-2805160,42-2805158,43-2803416,44-2807467,45-2807468,46-2800136,47-2800184,48-2800188,49-2800194,50-2800195,51-2800198,52-2801423,53-2801475,54-2806782,55-2801960,56-2802037,57-2801834,58-2802092,59-2802106,60-2802724,61-2802751,62-2802819,63-2802912,64-2802949,65-2802963
54-2806782,,,,,,,,,,,,,,,,,,,,,0,1.0006077584612645,1.0010529431101938,1.0025850179519635,1.0230370437648024,1.0200793154735586,1.167083140327634,1.14365459181298,1.1211966485005802,1.1130729174824976,1.1094784521236483,1.0996957219484642
55-2801960,,,,,,,,,,,,,,,,,,,,,,0,1.0035305932769019,1.0077365315280453,1.0388053388236853,1.0283817944289626,1.0252203002802647,1.0201145285315998,1.013463646230425,1.015242588740688,1.0144047949691226,1.0117393396862064
56-2802037,,,,,,,,,,,,,,,,,,,,,,,0,1.0086697683589054,1.006407749617959,1.0015330831108245,1.0062259284124235,1.0056356269407412,1.001644932190739,1.005237887908138,1.0049521690513494,1.0030416461261746
57-2801834,,,,,,,,,,,,,,,,,,,,,,,,0,0.9978002619674239,0.9936528968008037,1.0039415126696236,1.003957244567208,0.999756239344177,1.0039627336982395,1.0035201997524186,1.001898555636671
58-2802092,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9882908892769714,1.00674856318454,1.0052004674687156,0.9998358400385872,1.0048742890447127,1.004526957401116,1.002204030848532
59-2802106,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0114209923639705,1.007559135914421,1.0004372064607276,1.0062520922330993,1.0055331577741562,1.0028140086243074
60-2802724,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0039898333136303,0.9953131757880962,1.0043105006475532,1.0035558234598323,1.0006147809627755
61-2802751,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.987915298749705,1.0044727405810465,1.0033626883311042,0.9995134326650587
62-2802819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0262928606903554,1.0182919440554596,1.0056554761910952
63-2802912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.995603704350865,0.9905891074767113
64-2802949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9888504933796017
65-2802963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
