순번_정류장ID,1-2800630,2-2806418,3-2806633,4-2806834,5-2805743,6-2804896,7-2806010,8-2805037,9-2805221,10-2805910,11-2805253,12-2805251,13-2805249,14-2805945,15-2800569,16-2807222,17-2800563,18-2807520,19-2807504,20-2804850,21-2803359,22-2803215,23-2804433,24-2803214,25-2806618
11-2805253,,,,,,,,,,,0,0.9948844144874069,0.999713905302655,0.9992505407435681,1.002061469554214,1.0020498197095051,1.000739807102148,1.0026313295113216,1.008284893467082,1.0054644146173837,1.0054627637787625,1.0054701506473875,1.0053688279837651,1.00538163146507,1.0052386793251218
12-2805251,,,,,,,,,,,,0,1.004753574175095,1.0022153223045205,1.0036243104707099,1.003400433543092,1.0017032030427915,1.0033310373860533,1.008703189164916,1.0056462634190328,1.0056445184774716,1.0056519854293617,1.0055479818651682,1.005560805118074,1.005414969875825
13-2805249,,,,,,,,,,,,,0,0.9974822479629668,1.0033265221655483,1.0031021339687636,1.001132226361092,1.0031960304449599,1.0088249777461846,1.0056611754147586,1.0056593957805144,1.0056669838073113,1.0055611692115038,1.0055741908252953,1.0054259400820404
14-2805945,,,,,,,,,,,,,,0,1.0042894383115224,1.0038558048191377,1.001539436238797,1.0035022090563566,1.0090158015536599,1.0057353630805086,1.0057335015919155,1.0057411770174285,1.0056339729486656,1.0056470669196447,1.0054972592165767
15-2800569,,,,,,,,,,,,,,,0,1.0019584435209672,0.9957644574153908,1.0031231760548742,1.0095530708710878,1.0058194979701343,1.0058175355621688,1.00582559360903,1.0057117499569768,1.0057254666954754,1.005566853866892
16-2807222,,,,,,,,,,,,,,,,0,0.9900482248297907,1.0032668149227149,1.0097556414085533,1.0058715616520086,1.0058695520840408,1.0058777039763733,1.0057620358283543,1.0057758747699987,1.0056150064003322
17-2800563,,,,,,,,,,,,,,,,,0,1.0053122563345993,1.0103421803500399,1.00610618962485,1.0061040555624456,1.006112260821095,1.0059935219227294,1.0060072779227724,1.0058434021744227
18-2807520,,,,,,,,,,,,,,,,,,0,1.004314248756879,1.00297887561717,1.002977914620262,1.002987996665829,1.002877189659573,1.0028966382721525,1.0027256985920876
19-2807504,,,,,,,,,,,,,,,,,,,0,1.0019003794659782,1.001899510187436,1.0019182586103317,1.0017315385472145,1.001769177341869,1.001469263269072
20-2804850,,,,,,,,,,,,,,,,,,,,0,1.0008193363375666,1.014891453860415,0.9888104654316547,0.9933335453032761,0.9811198904463457
21-2803359,,,,,,,,,,,,,,,,,,,,,0,1.0346413684059221,0.9880223421631034,0.9929250818701031,0.9803420427937674
22-2803215,,,,,,,,,,,,,,,,,,,,,,0,0.9857284887287496,0.9912376079309243,0.9787701500486848
23-2804433,,,,,,,,,,,,,,,,,,,,,,,0,1.0171059174540031,0.9687417514365191
24-2803214,,,,,,,,,,,,,,,,,,,,,,,,0,0.9473930667134934
25-2806618,,,,,,,,,,,,,,,,,,,,,,,,,0
