순번_정류장ID,1-2805268,2-2805266,3-2805265,4-2805263,5-2805261,6-2805259,7-2805256,8-2800313,9-2806263,10-2806261,11-2806259,12-2806257,13-2806255,14-2806253,15-2806251,16-2806264,17-2800492,18-2805286,19-2800486,20-2800477,21-2800474,22-2800329,23-2800365,24-2800454,25-2800461,26-2800463,27-2800466,28-2800470,29-2800353,30-2803672,31-2800309,32-2800480,33-2800491,34-2800494,35-2800496,36-2800499,37-2805303,38-2800514,39-2800516,40-2800518,41-2800522,42-2800531,43-2800540,44-2800551,45-2800557,46-2800564,47-2800577,48-2805679,49-2806902,50-2800582,51-2800579,52-2800570,53-2800558,54-2800552,55-2800338,56-2800537,57-2800533,58-2800529,59-2800527,60-2800997,61-2800991,62-2800982,63-2800985,64-2800838,65-2801042,66-2801072,67-2801106,68-2801094,69-2801078,70-2801057,71-2801035,72-2801027,73-2800998,74-2800971,75-2800941,76-2800927,77-2800925,78-2800923,79-2800874,80-2805941,81-2800821,82-2800876,83-2800846,84-2807334,85-2804991,86-2800830,87-2800828,88-2803432,89-2803438,90-2803453,91-2805172,92-2803433,93-2805763
31-2800309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0311323123273912,1.0022714305239475,0.9982538359556259,1.0076905542627885,1.0046884016628337,1.00716387345778,1.0027093436371528,1.004554775788868,1.0089600986955265,1.0072908588863683,1.0065035831500544,1.005934224001469,1.005603132349499,1.006097079626075,1.0053570835955907,1.0059053123320136,1.006061977091232,1.0196548681566668,1.0784480969932302,1.1333523201765983,1.1758901683947145,1.2689408590076927,1.3912473486440688,1.5234757656679343,1.5957713970429606,1.5429494309601854,1.5036214733271789,1.477473479044863,1.3819538632548483,1.3637542146176267,1.3510178958345855,1.3380870404968936,1.320337884773007,1.3146583935300922,1.3035728895185992,1.2892735081474709,1.2790580995058831,1.286578740875912,1.2892181965584937,1.3464167816734531,1.3828633711309257,1.4817192638892562,1.571410178495059,1.597825813358709,1.5765464724257046,1.5631155857289216,1.6888588301117962,1.7246939871523308,1.7110153829098518,1.692046423814122,1.670087662706754,1.6573497416568848,1.6542430689055343,1.6264379267847981,1.654430377457648,1.722618010060355,1.7395260830134887,1.7186838760919259,1.6632216098441384,1.645675380712924,1.6204655486274213,1.7444681649878302
32-2800480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9748809976964765,0.9855485403716601,1.0020281879492798,0.9997923029748256,1.0041766066365965,1.000094747697813,1.0021789323705683,1.006978326892462,1.0053159169871584,1.0046705915060525,1.0042708716249509,1.0040183811571426,1.0046128583038563,1.0039240438945374,1.0045724938352276,1.0047810937747477,1.0188684217836603,1.0798509313213271,1.1367608837346415,1.180845679415337,1.2776838073050927,1.4054386841126931,1.5441574028989964,1.6197194425397834,1.5626466483601027,1.5204195552545705,1.4924784975372098,1.3912419564343539,1.3721017932130117,1.3587565984547285,1.3452295823073344,1.326692051480153,1.3206572904010432,1.3091168902634176,1.2941367387963465,1.2836707266299376,1.2912588364504904,1.2938631081103038,1.3522411205928562,1.3894864859296827,1.4906193199066025,1.5823565029224482,1.6092374569317403,1.586963903606405,1.5731766248910304,1.701905294087607,1.738545198462951,1.7241478969837771,1.7046177031178327,1.6818410636707648,1.6686391187949148,1.6654337754911839,1.6366635408187047,1.6490371871515093,1.7175153596683452,1.7349396715156786,1.7141093960737295,1.6587176505547718,1.64120204772967,1.6160569321778595,1.7404299816015623
33-2800491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9931056147539843,1.0108906197955365,1.0057294262998062,1.007763491697417,1.0024192057290962,1.0049168636519856,1.0096333784862443,1.0076909084673182,1.0067637049340272,1.0061009775688214,1.0057247469407644,1.0062619111256987,1.0054424314725365,1.0060346130315023,1.0061997920555075,1.0209593342915046,1.0850015404166828,1.144556798492953,1.1907099379205344,1.2928479918969575,1.428273632122437,1.5761922386071592,1.6562743592299014,1.5927816207491887,1.5462026822487922,1.515846928097957,1.4058349808365145,1.3852967972363417,1.3710499121375368,1.3566393331832585,1.3369304623452618,1.3304907945239939,1.3181270682801955,1.3023183733070782,1.2912932345423362,1.2989370438655712,1.3014612249544986,1.3614041777951325,1.3998529510176,1.503897219173051,1.5985879193032029,1.6258166866166415,1.6023538050514312,1.587856429315918,1.7205662976107419,1.7580897314537995,1.7432685202966873,1.7225589401008798,1.6988039767437428,1.684644636066627,1.681244623104019,1.6510049841083716,1.6617769429619735,1.7320488984246438,1.7484487474441635,1.726872452940741,1.6696906729837255,1.6516087891475664,1.6256492883820837,1.7522538090332342
34-2800494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0260913780362917,1.012129600396897,1.011413091490717,1.0042305381097991,1.0065845602251104,1.0121903872526132,1.0098435985282455,1.008576492686999,1.0076233082912287,1.007114452536524,1.0076171566835124,1.0066485790335318,1.00720944425357,1.0073407903590275,1.023167105749718,1.0920659475637575,1.1558376342812455,1.2052804317054127,1.315927227070315,1.4638179034514043,1.6268960688648086,1.7143724408955565,1.6399234631617656,1.5860549179335683,1.5510040424954694,1.4275239852003347,1.4047838690509413,1.3891265460348041,1.3733411404746936,1.351820823779248,1.3445381614940626,1.3311306736880775,1.3141981891270396,1.302320447535318,1.3100441936035911,1.3124439176743627,1.3746116820678105,1.4146757598695205,1.52348000396802,1.622496681712476,1.6502290641852586,1.625105748416383,1.6093550267213945,1.7479150861175645,1.7874063019299302,1.7712233582208154,1.7491345637849587,1.7234734060237795,1.7086374487710632,1.7043860651830802,1.6722717756885763,1.680230900439786,1.7528481118394328,1.7681403832243587,1.7453234529118618,1.6852197273124214,1.6664118622631288,1.6391592116947604,1.7691294800754545
35-2800496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9917716716845035,1.0058860568262804,0.9990847833508225,1.0022523083692696,1.0092067043380983,1.0066854060318755,1.005631680504567,1.0049720462056668,1.0045952865121646,1.0053142940298094,1.0044033963542918,1.0051717762022285,1.0054020797876464,1.0226750235681912,1.0981107096798168,1.1676869151989577,1.2216254766879389,1.343937853422101,1.5092329303666756,1.6939299622315283,1.791892933789475,1.70119350460823,1.636818729886104,1.5955137818117702,1.4533362691234033,1.4277096045815951,1.4102227152344735,1.3926677639180336,1.3688395181597832,1.3604962579194089,1.3457807095053997,1.3271443695868756,1.3143683530164152,1.3222063498220964,1.3244646800786566,1.3895702489956663,1.4315109877907846,1.546105759607343,1.6509764744186435,1.679517666054422,1.6517089574249524,1.6347439722001909,1.781126267782073,1.8224726985542674,1.8043821206637387,1.7807062999964516,1.752478336061444,1.7367469773963522,1.731805455776114,1.6971523760147986,1.7017690405660912,1.7774534092141094,1.7910485075436129,1.7669792279839434,1.70340874019505,1.6834781247813535,1.6547711177905773,1.788728588623934
36-2800499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0109102885672916,1.000921169176262,1.0044440477732415,1.0122118396797493,1.0091047898081742,1.0075902271082333,1.0065653500670728,1.0060297944578076,1.0067087032961544,1.0056261075791277,1.0063589662130128,1.006550714379226,1.0249922564884102,1.1058211324064122,1.1799922865389683,1.2375213060913366,1.3695689882368987,1.5496302147485674,1.7530251304292002,1.8598452145533475,1.754133097575128,1.6802797480471947,1.633422614075459,1.4750571819607243,1.4469876371445574,1.427964455902892,1.408929786999448,1.3831776479130753,1.3737572873165176,1.3581306755376497,1.3383538873499077,1.324574854775668,1.3326030848420116,1.3344385976410338,1.402049841100756,1.4455336474856557,1.5645829750469535,1.6738414366502097,1.7025834992125821,1.6730893988895472,1.6550191210387895,1.8070494421932166,1.8501471458480534,1.8310277904364434,1.8050118422332244,1.7757778070717605,1.7583546331219053,1.7532110439214201,1.7165683005638095,1.7184134253605063,1.7963889786193203,1.8084374928629672,1.7834547651127717,1.717251283208423,1.6964387504983116,1.666735843793584,1.8036118022056584
37-2805303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9818057411632888,0.9929278522781935,1.0104942022002008,1.00501741819848,1.0034690236216606,1.0028842883493916,1.0025302764073944,1.0038201007565484,1.0026355179238113,1.0038979064980393,1.0042947615754303,1.0283928258634476,1.135561069878528,1.232095017689927,1.3070377282087386,1.4886709395022688,1.7476952440752662,2.0571172841975174,2.212666367665507,2.0121515489231068,1.883003942310623,1.8054202570685025,1.564585027342316,1.5250422805216732,1.498959779678427,1.4732261738717916,1.4389179184657805,1.425651077371074,1.4053728276279958,1.3799405670921738,1.3625629984362517,1.3705950175381671,1.3720817714857947,1.4485443785491563,1.498106632562816,1.6353709073586813,1.7628055899218802,1.7928495269775306,1.755358475610581,1.732613064389058,1.6830766369093582,1.664776434263411,1.6505563632968292,1.6314459131205488,1.6090816781415618,1.5962011158335436,1.5802212570554635,1.5531515100021023,1.525141282348593,1.5925568978304907,1.6210554707606109,1.6029172566764969,1.5549775050454502,1.5398190153740225,1.5183836003316356,1.6426484830097088
38-2800514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0458705403641313,1.0397368211766578,1.0164664692044987,1.0089863045097702,1.0061864157337115,1.0051476384793647,1.0065642506660408,1.0046409162955696,1.006005952671061,1.0063474728376234,1.0082258689627877,1.005661940015806,1.0379765308817157,1.115815270207462,1.2853632596549887,1.527449143369042,1.8176433326202461,1.972952088184042,1.809125268364914,1.704306937043933,1.6415207912878857,1.4482077528697452,1.4167356106610618,1.3957534168117667,1.3750956359419964,1.347718516174734,1.3385985944510312,1.322434424347901,1.3020569222350673,1.2881849836670254,1.2978348144450784,1.3011620205561238,1.3761680782844115,1.4247138949128133,1.5589670526111796,1.6835142588486256,1.7159653880945034,1.6817310660051599,1.6610913972200607,1.6160972734827468,1.5997759170036963,1.5869462755806047,1.5694750026091138,1.5492164750694513,1.537567044299773,1.523232161663694,1.498710835873272,1.4027295102447166,1.4636878356818077,1.5012625088629448,1.487245418193619,1.4501844791003453,1.4384444672434986,1.4219989840266412,1.5381197634182002
39-2800516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0349074965010496,1.004953590673547,1.0016951804715208,1.0014021852324364,1.0011114712782745,1.0032280042482116,1.0016357715709785,1.0034847199312806,1.004045803101014,1.0060887804581922,1.0035210564500563,1.037600300230534,1.1191167838019345,1.2975993790108944,1.5548068191769429,1.8668516711501033,2.03294472890179,1.8498282001994426,1.734678928115118,1.66646168965026,1.459794471638618,1.4266234691893993,1.4046127078032322,1.3829955839090604,1.3544200702832994,1.3449714977449327,1.328164098548461,1.306864715111521,1.2926787649646858,1.3024019221015182,1.3053697705208929,1.381951530945671,1.4316631126226265,1.5686551227550152,1.696151823144384,1.7288677436563187,1.6935892091964346,1.6722142713319152,1.6255241295004939,1.6086702158321828,1.5954357895268965,1.5772739645159788,1.5565965095930248,1.5444647626823724,1.5297444510879274,1.504729603768326,1.3892621664811247,1.4374978667886216,1.4768020821809875,1.4636805271025468,1.428735004626082,1.4175622130431973,1.4020219668397975,1.5167049686659404
40-2800518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9753220624979718,0.9905612656334766,0.9953442488128329,0.9962444404728069,0.9994001857574504,0.998241410352086,1.0007401493287085,1.0015807715300429,1.0038493809170796,1.0012441550097366,1.037773807351504,1.1244871638868539,1.3158288303019519,1.5952357266086605,1.9401605764024175,2.122318761679509,1.9090345426127504,1.7782273745337556,1.7019350234515727,1.4759251591183393,1.4403530193127019,1.416897439996512,1.3939376597414987,1.3636912520961917,1.353306505743275,1.3356369620556947,1.313505277288596,1.298505329215741,1.3083200392076262,1.311369549000253,1.3900179098181396,1.4406976787010792,1.5817696786486113,1.71298484435718,1.7462640706369477,1.7092742264100735,1.686697594987736,1.6383833735740294,1.6206154521021436,1.6066544830240033,1.5881299282380994,1.5664958154470707,1.5540750677828103,1.538822715287989,1.51265470258694,1.393943867880917,1.4061608317291736,1.4475851427580653,1.4352134250466262,1.4027778477775137,1.3923799332464126,1.3780837803271273,1.4908699682498854
41-2800522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9983727080688175,0.9998209860042503,0.9998092543873794,1.0027503950635863,1.000876859127917,1.0032017472646613,1.0038867142965722,1.006280820882035,1.003295115020871,1.0421249920870097,1.134766215330329,1.3415173516829426,1.6481240010483222,2.0345089826376217,2.2364830820510826,1.9830450638376858,1.8321286000853219,1.745674644167187,1.4959035659847693,1.4574345064114391,1.4322452116901847,1.4076764940074982,1.375427269864259,1.3641281088094936,1.3454123759896397,1.322064021868951,1.306280758836926,1.316318372811951,1.3190782001442831,1.3996002769017297,1.4518884569881627,1.5969960929209102,1.7327534629603967,1.7660598112356285,1.7271469376240853,1.7038932755892033,1.6528811828559473,1.6342979960048205,1.6199017437973657,1.6005830932628295,1.5778903873732482,1.5649748293620303,1.5491345790567739,1.5221450625465254,1.3995080588830138,1.3901161590880367,1.4183135293427676,1.4070509811553145,1.3769882353382787,1.3674297004768843,1.3542004897082456,1.4650534578433525
42-2800531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0009441492785842,1.000524504722613,1.0043814257295662,1.001601071122193,1.004326633723979,1.0050275252709102,1.0078583745054646,1.0041938143515912,1.0490074317246818,1.155950389559504,1.400736678383288,1.7778627771166033,2.2787710731249526,2.5348338520550797,2.163164030667483,1.9577803374314253,1.8451142158897034,1.5379111454821397,1.4928709821969288,1.463805114561095,1.4356758538346706,1.3990483615253655,1.3857656975651484,1.3648069387646335,1.3390684562861517,1.3216249064164676,1.3316087596628141,1.334275946175079,1.4192862309698264,1.4742111838025147,1.62829290251965,1.773266190192611,1.8070736263902272,1.763983116989755,1.7381120069565603,1.6824566728545436,1.6621329924421908,1.6464308120397513,1.625443551460438,1.601051622442559,1.5869177320375676,1.5698424509661166,1.5409891813086813,1.4103877515666337,1.4003709814496084,1.3628413504218457,1.3531944741290296,1.3278509889219652,1.3195506033616808,1.3085277346472524,1.415673277083267
43-2800540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9997678602518716,1.0075714427959772,1.0019929293886045,1.005782803089088,1.0065161154564917,1.0102597686094736,1.005197590575318,1.061266565742477,1.194861529992184,1.5154507085179154,2.04795594551973,2.8383913468405813,3.2282289331578267,2.522818953719314,2.1891197260735913,2.020363980424492,1.6036551468301006,1.5473640748982762,1.5118145268625078,1.4778210422697644,1.434106236138382,1.4176110847712249,1.393122408412773,1.3631815457063674,1.34322168393952,1.3533219287406253,1.3555660003718657,1.4468199674244069,1.5063503667823335,1.6737354787166245,1.8325339816408732,1.8668387123870052,1.817291181891202,1.787745659161246,1.7247093005852898,1.7017635876090351,1.6841027863110212,1.6604262196201724,1.6332773923019253,1.6177799607183707,1.5988875985977211,1.566931542117333,1.4252556602753286,1.414496005560648,1.3529275470133657,1.3434044130649516,1.3183705875594505,1.3102750615093484,1.2994822276504692,1.407807070083675
44-2800551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0158483287851119,1.003092978727881,1.0076693909993872,1.008226264432731,1.012761021952095,1.0063183603271546,1.0047834303550833,1.0106895612782916,1.2906931507523496,1.7474877788107026,2.408550841035596,2.7566486041837663,2.2289454004320826,1.9705921858412274,1.8376204689475724,1.503138785139852,1.4573209154125306,1.4280419175417698,1.4000042947024844,1.363982330423755,1.3518916524664906,1.3316017234731221,1.3068375751817158,1.2901919869330618,1.301678773939124,1.304939611060403,1.3938729905594436,1.4512238633703174,1.6131061730108032,1.7662441166640317,1.8023274896910848,1.7567940401896271,1.7297642883820907,1.6721749272149973,1.6509847999513343,1.6348265701967504,1.6132747930298401,1.5881238843577632,1.5740565572378065,1.5564901649953893,1.5272035014055436,1.3962411217759443,1.3863014925933683,1.3292344141932044,1.320385509013869,1.2972433458258803,1.2897119176987761,1.2797784754103336,1.386923647650291
45-2800557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9919566338960706,1.004235229250306,1.0058321094535054,1.0118654801186548,1.0040135412355635,1.0028965040406896,1.001193408130378,1.0071386998913228,1.3434967495146468,1.8083945556214827,2.07931097745624,1.7973998359411198,1.647697187588599,1.567178447637479,1.354603593032876,1.3243768546124979,1.3044692482405245,1.2853232633930918,1.2607619751435744,1.2550471943153656,1.2410164255601897,1.22347847118162,1.2118006683137208,1.2247813768328184,1.230133473261102,1.3138502575285553,1.3677859068037708,1.5183229209911693,1.6600235906552498,1.6984516652871957,1.6602299297405145,1.6374521995254858,1.5884447853531214,1.5707683699517976,1.5571106054612116,1.5387623860657567,1.5172644216354263,1.5052600816005115,1.4901880688016658,1.4650301254439257,1.3515732874214976,1.3429526516028107,1.2931725368246376,1.2852353418933862,1.2649716298752622,1.2583372394737158,1.24968999682394,1.3546096108625418
46-2800564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0023029699467338,1.0055337482813054,1.0145387993366033,1.00312638229785,1.0020661228649774,1.00019998397341,1.0072646882503,1.0085156787979075,1.340233046507477,1.5554417513730345,1.428663514543325,1.356826426808657,1.3165752365394925,1.2061458088247627,1.1900330894912396,1.1787522749574528,1.1678893207664716,1.154146217888077,1.1544901592578911,1.1464991190510927,1.1398475570988273,1.1328352895786415,1.1437990801526823,1.151016755147175,1.2295527458060382,1.2794080291271952,1.418570159330526,1.5491863444587928,1.5894694082037124,1.5584908092762648,1.539949055055375,1.4997716752462353,1.4854173391078254,1.4742897060576488,1.4591943978090844,1.4414205231950499,1.4313736337547853,1.4190108326786304,1.3979654420837995,1.302801288107979,1.2955746837323812,1.2534518995725834,1.2468205789385174,1.2295532397187925,1.2238789085565875,1.2166841278432443,1.3188685085889857
47-2800577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0105693672165803,1.028916423450411,1.00371238170587,1.0031630709986148,0.9996309270722514,1.0083766787152135,1.007141888724668,1.0054153513029582,1.1556938826804541,1.12345527034919,1.1046510109903989,1.0936385657469627,1.0641292906248891,1.0600933342876393,1.0563254948789784,1.0527650600301024,1.048695883357798,1.054660530488276,1.0626021263222132,1.1460615356746007,1.1384189986635602,1.132652218335923,1.1282013682709209,1.1441785894052627,1.1905696730243445,1.318667837548581,1.438687663304824,1.4803419321592044,1.4563418242965886,1.441786123937456,1.4098111215805476,1.3987928291804679,1.389930661849037,1.3779673919047493,1.3637939867263111,1.3559446414615741,1.3460536297962982,1.3291627210957622,1.252061646475739,1.246141709944398,1.2118221377379585,1.2062827028951184,1.192223197695166,1.187466872172312,1.1818857560279354,1.2812640058295266
48-2805679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0851966679193283,0.9979124256058503,0.9994040551823452,0.9962716896539923,1.0071447556824513,1.0059850215834583,1.004248836421246,1.0028483674207291,1.0007882596708189,1.000248281469335,0.9997630387905498,1.0013232357791646,1.0021918341274887,1.001503730951665,1.000966145338198,1.0009493904081395,1.0092614459888645,1.0641391238883242,1.1501060746261171,1.1420268133505969,1.1361072723291912,1.1311105475663499,1.135926742321189,1.1504367275154863,1.2746941468141002,1.3906077158373988,1.4331018878255803,1.4117789073834128,1.3988156435378993,1.3703790543731231,1.3604846061640952,1.3527694513112225,1.3419369629804963,1.3293813373526997,1.322239669738544,1.3133752724243093,1.2982190543182284,1.22880640105954,1.223580480536103,1.192546710039911,1.18752195153102,1.1747871646230637,1.170596484740448,1.1655568817899447,1.2640605268439258
49-2806902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9646338915256262,0.9917840515342391,0.9908900136069432,1.0035335368234122,1.0030590092044627,1.0017418090137111,1.0006885920044168,0.9989933475894722,0.9987050499216682,0.9983636944269207,1.0004055987374818,1.0013565834614562,1.0007042415552216,1.0002042843687133,1.000246798400528,1.0085236109394888,1.0520790308331438,1.1377850500442621,1.1303900057694438,1.1249727045245672,1.1204009479932315,1.1256056187010102,1.151265887931511,1.276508331878786,1.3937861588038687,1.436375168444051,1.4147049930877313,1.4015413741523823,1.3726948051640906,1.3628144464626797,1.3548357024976367,1.3438623852294846,1.331150057438494,1.3239213671839645,1.315083780125238,1.2996273879364189,1.2295614906638392,1.2243799463997036,1.193036738282895,1.1879803264551987,1.1751677413462522,1.1709533793729436,1.1659437847857477,1.2648052150821034
50-2800582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.002602432108398,0.9971493184978345,1.0105102999011715,1.0083452147860026,1.0059023310794077,1.0040378597180653,1.0015196040777359,1.00081895349522,1.0002363190180794,1.0017142925785698,1.0025919576610764,1.0018517498561332,1.0012721829964801,1.0012304796166154,1.0098293379538328,1.0545046132111588,1.1424927583857627,1.1344833813830506,1.1289194507663163,1.1240915728475678,1.1292716953211581,1.155209752005887,1.283757997935587,1.4040842354384888,1.4475705379340986,1.424834029211289,1.4110534831198973,1.3809408970657304,1.3704582422284073,1.362299214878619,1.350885168498259,1.3376805700590502,1.3301769013456752,1.3208802958951997,1.3050154797096836,1.2328230226317776,1.2274109587263788,1.1953166095780035,1.1902232454636548,1.1771320195617547,1.172768450975209,1.1676461409355265,1.267513311523584
51-2800579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9890244593713685,1.0169812643360348,1.0113734433171768,1.0071934806927276,1.004474232485083,1.0012745922838724,1.0004900388740774,0.9998528920763128,1.0016242644035025,1.0025909918067453,1.001786409049488,1.0011637891766056,1.0011281152289888,1.010168138628966,1.009985814985394,1.060431936443884,1.0572260143405885,1.0547450616439042,1.0530751724589373,1.115137835613376,1.1641018667795522,1.3011760586399383,1.430353584060576,1.4759729520739777,1.4503158869187498,1.4346602154118209,1.4011532570112537,1.38948589043218,1.3806016244967458,1.3680189548707469,1.3533651811857896,1.3451441464178662,1.3349938664880712,1.31786769070009,1.2401627245972422,1.2343955443102643,1.2005076034752145,1.1952210408540302,1.1813838960416727,1.1768790613068616,1.1714183997611358,1.2736502385838087
52-2800570,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.007538271543543,1.004122336625742,1.0010245249561052,0.9993552709302829,0.9971398587020823,0.9971173027599359,0.9968663810960697,0.9999619138398416,1.001145194254946,1.0003833662354726,0.999816033037929,0.9999002171394191,1.0094441855932965,1.009296284205397,1.0084349008277103,1.008098709389349,1.0265722195242457,1.0374987967306077,1.1184191649511972,1.1697118917065499,1.3129073168349719,1.4485113373879797,1.4952495455687433,1.4672413724140354,1.4505776405686321,1.4148085264149075,1.4021075172443647,1.3925963322446315,1.3790249201804279,1.3636204645838848,1.355048160452845,1.3442958400707838,1.3259243631655118,1.244788073155128,1.2387818217216446,1.203648974340802,1.1980392902601567,1.1838452455975497,1.1792097580674596,1.1736399156851507,1.2774323750260228
53-2800558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.001216317695131,0.9982180003392586,0.9970836659986518,0.9952733202210248,0.995693282426667,0.9956302111160554,0.9994603009802931,1.0007638480837175,0.9999847622530534,0.9994149107351396,0.9995411628928258,1.0095284496958772,1.0093690861858795,1.0084691475626093,1.0082694590353236,1.0270910316328739,1.0385212040828014,1.1224781794971075,1.1755529276309262,1.32444645479634,1.4665155370608476,1.5142217484043345,1.4845117537283334,1.4666094873226236,1.4279776525314525,1.4146130828148862,1.4042948675587479,1.390247643547959,1.3737684317442322,1.3645453779395982,1.3532087463743492,1.3341689402961414,1.2493061205420284,1.2429735323401434,1.2066587521049503,1.2008825761545034,1.1862753686824008,1.18144706920214,1.175779045837468,1.2811258572789765
54-2800552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9951411350134949,0.9950819588148204,0.99368400806682,0.994636362225687,0.9947497227044484,0.9993121056025012,1.0007297302470395,0.999898461004826,0.9992977672989283,0.9994429221087503,1.0101778392948992,1.0097862531357755,1.0089773004912652,1.0085814481215152,1.0283606801184928,1.0400797647420337,1.1277021543721952,1.1830753156168703,1.3397565401284968,1.4897073593393604,1.5391353360029203,1.5062936806819667,1.4869957845369601,1.4450954491312475,1.4306104058844757,1.4196467655012983,1.4043464100764533,1.3866813663306738,1.3768094090161371,1.3648647185486495,1.344292742587717,1.254885455921804,1.2483588703932884,1.2104529683445029,1.204545285512699,1.1894117980264605,1.1844920612677394,1.1784786323831653,1.2856280528755102
55-2800338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9950290591435234,0.9931704493145584,0.9945206547349021,0.9946786928427269,0.9996858566436457,1.0011729390788984,1.0002471293748794,0.9995789885935282,0.9997033027913169,1.0108185999997963,1.0105548176113242,1.0094662838214312,1.0090224426947791,1.0296520230001787,1.0419871681177435,1.1335111649450296,1.1915345772988242,1.3564325650707574,1.5152532724961572,1.5661582739088196,1.530043251766296,1.508683981401999,1.463398194659327,1.4476751827099388,1.4356055151137503,1.419138787915788,1.4003682810368783,1.3897905751753457,1.3768590277073942,1.355111469445171,1.2608129025312205,1.2539776720684908,1.2145662269523207,1.2083566965551285,1.192674174183844,1.1875186192323426,1.1813531165739928,1.2903306935125824
56-2800537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9919607108424096,0.9943453297107752,0.9945894515723789,1.0002042961277775,1.0017710594713898,1.0007131495358172,0.9999515386222615,1.0000422424151396,1.0118795658555892,1.0115231155173774,1.0102855978687302,1.0097648789698617,1.031606599841668,1.044327910462006,1.140839795720318,1.2019532903170933,1.3771155704541718,1.5474630905448357,1.6000671868412761,1.5593754837364373,1.5359061126288496,1.4859556036950041,1.4686451350368577,1.4551944159124812,1.4372460316452096,1.4168637849232304,1.4055839641578256,1.391611544304348,1.3681996112470756,1.2678829785728698,1.2606725664124816,1.219262576650613,1.2128720192679234,1.1966062878644745,1.1912493120860086,1.1848161921228668,1.2958544241255538
57-2800533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9970324649754959,0.9962781708630856,1.0019066738366182,1.0034960814861327,1.0021047409062942,1.0011014306784796,1.0010562381440637,1.0141731508573288,1.0135962138424972,1.0120359443618825,1.011344782175512,1.0348256718145323,1.0486710306290945,1.15364691702223,1.2205763257497266,1.4142451505753804,1.6049070754071442,1.660166896654452,1.61156569697242,1.5833362262277937,1.524749106736299,1.504531392912026,1.4891578337151739,1.4687217844863507,1.445201843609373,1.4321529506027215,1.416522788628006,1.3901698747174884,1.2794548818711196,1.2715006060900984,1.2268993631258511,1.2201593315198063,1.202655396022348,1.196975448483859,1.1901847902749714,1.3047172355092551
58-2800529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9952760917931944,1.0030003528887645,1.004691457896644,1.002938214089707,1.0016971112991773,1.0015604027444065,1.0161239853833102,1.015315369000001,1.0134254846059494,1.0125683440209008,1.0381478207986392,1.0527735165634553,1.1663621908459674,1.2396721210490311,1.453599181023614,1.6671277000554738,1.7243079000055526,1.6665362740901164,1.6328282344875036,1.564831349144215,1.541381108621722,1.52365755229101,1.50006359898374,1.4736153595300443,1.4586568166768221,1.4410858512480633,1.4116558362930824,1.2903723729297232,1.2818987368214267,1.2342287521228663,1.2269758473681411,1.2084173899634516,1.202498934902978,1.1952157788271134,1.312892036306676
