순번_정류장ID,74-2804915,75-2804429,76-2804431,77-2801643,78-2801646,79-2801640,80-2801579,81-2801190,82-2801548,83-2801570,84-2806782,85-2801633,86-2801192,87-2801604,88-2801564,89-2801520,90-2801485,91-2801450,92-2804871,93-2801387,94-2801347,95-2801317,96-2801300,97-2801306,98-2801320,99-2801303,100-2801139,101-2801146,102-2801150,103-2801154,104-2801156,105-2806243,106-2806241,107-2806215,108-2800622,109-2800627,110-2800336,111-2800658,112-2800670,113-2800682,114-2800695,115-2800723,116-2800745,117-2800759,118-2800776,119-2800796,120-2800813,121-2803049,122-2802654,123-2807098,124-2802671,125-2802630,126-2803042,127-2803043,128-2803115,129-2803134,130-2803133,131-2803125,132-2803232,133-2803181,134-2803254,135-2803258,136-2803273,137-2803279,138-2803294,139-2803308,140-2805810,141-2803318,142-2803315,143-2803309,144-2803313,145-2803324,146-2803330,147-2803333,148-2803341,149-2807624,150-2803344
96-2801300,,,,,,,,,,,,,,,,,,,,,,,0,0.9951874926357959,1.000150118593689,0.9988747910676727,0.9978758452638329,0.999685445333755,1.000365540351332,1.0000552900495523,1.000594498376829,1.0009894622542206,1.0012961273788914,1.0009378119259242,1.1637078309595776,1.1542975023950168,1.1422906910495307,1.13833871849347,1.2344285535747823,1.371912445386512,1.3428858950941662,1.3280079057365326,1.30604473886925,1.297515499976156,1.2818734065333055,1.2668139829348826,1.432733264587832,1.413034605068955,1.3980368608104805,1.3628546401648587,1.3551660114968012,1.3384734815404886,1.3317927312060034,1.322545864357452,1.3070764412028777,1.2935935836778618,1.2835913193978754,1.290903101264141,1.3146546199143183,1.307210418608947,1.2969115876611608,1.3627226241372843,1.3949953889854487,1.3847990144578521,1.371790496571992,1.3614839907868128,1.3699584027705811,1.3934726014734555,1.374852404447501,1.360080073786534,1.352085528887538,1.3533877878420912,1.380039573535119,1.3765444721791222,1.3821279792739605,1.3751875510046976,1.3691796796200728
97-2801306,,,,,,,,,,,,,,,,,,,,,,,,0,1.0035660337189145,1.000424424548468,0.9985371668318205,1.000506573344151,1.0011223773719242,1.000664490100618,1.0011560529955204,1.0014524631452177,1.0017376650136358,1.0012953477601223,1.1732402369909003,1.1626777116140123,1.1493937979067674,1.144945637245144,1.2463338019856367,1.3916482720293424,1.359631375206973,1.3429336648504282,1.3195911393511148,1.3101034078171947,1.293140069326608,1.2769151624205175,1.4495858647429511,1.4283611231950948,1.412258917607883,1.3745475436523613,1.3662932586540388,1.348731800437028,1.3413651089288687,1.3317977132221237,1.3154179409117919,1.3012312231031602,1.2908326430828716,1.2979741807628349,1.322213925818534,1.3143587383330357,1.3036247696346637,1.3712474929925116,1.404077399323835,1.3934000942595173,1.379571589248924,1.3689015742712252,1.3773039372760945,1.4012361677579341,1.3819647318813624,1.366650722807539,1.3581800126500843,1.359498240012221,1.3866507360257208,1.3829476799801808,1.3884353158533385,1.3813362171148609,1.3750617329897987
98-2801320,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9954864873478233,0.9957390548115698,0.9994010451487403,1.0004629955745281,1.0000191492117847,1.0007274707186273,1.00117509594843,1.0015231422764168,1.0010698691769708,1.189142247243681,1.1762544636987107,1.1607444864926393,1.1554362313114177,1.265252757440987,1.4236184231542799,1.3864192231912664,1.3669629147886457,1.3403778061028917,1.3296228706988749,1.3106745292531123,1.2923395392397097,1.4760230642969403,1.4522718204051188,1.4343538756281384,1.3927795429101546,1.3835991996801815,1.364240026876319,1.3562976326170588,1.3454931884837205,1.3278889831204785,1.3125985822555264,1.301526327200638,1.3085698450664422,1.3335577315657572,1.3250591455948484,1.3136479658681264,1.3837700281224419,1.4177460041878354,1.4063171154677871,1.3914810654728886,1.3798693118129437,1.3882579972669178,1.4127216307178532,1.3924081401791504,1.3762688486433288,1.367332234269278,1.3685435623779245,1.3963655493937719,1.3925644463115676,1.3978980845638005,1.3904302457710513,1.3838701130452744
99-2801303,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9958773500740549,1.000569642683005,1.0014943943698484,1.0007654938714574,1.0013961014869723,1.0016933166251685,1.0020101158154497,1.001446394611589,1.200899298589742,1.1866312488794732,1.169354592657949,1.1635910179145392,1.1849295385072014,1.3345749560372913,1.305826045344332,1.2916798453205898,1.2699619126385462,1.2616160949899677,1.2468145954857355,1.2325703424051075,1.4104467718609703,1.390377844721788,1.3751821220172429,1.339576490551999,1.3320690716085026,1.315480706540364,1.3090764604792215,1.3004074946307975,1.2850004862449294,1.2716732556058803,1.262193107111407,1.2704429627805705,1.2955439567033775,1.2883781532496767,1.2780666176583484,1.346352341493569,1.3803338562486787,1.3701073973489284,1.3572145664690023,1.3470851539808453,1.356263786281993,1.3808717579698693,1.362225534450209,1.3474313870828496,1.339480846319158,1.3411055999931536,1.3684106029011096,1.3649076560012057,1.3710217912288105,1.3641710162188463,1.3581358795259644
100-2801139,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0061945167152588,1.0049153105280637,1.002867560359941,1.003072531488975,1.0028536017416765,1.0030693633143997,1.0022283042123925,1.1699227629864977,1.1572360155344097,1.1417646818837885,1.1356613619583593,1.1285351054757242,1.176955697721127,1.16228463577308,1.156440295922448,1.1435939449615677,1.1393476011614978,1.13214248810058,1.1245810498238036,1.2888572597668848,1.27551329394735,1.2650105051667948,1.2402820780284847,1.235637374575963,1.2242009785367423,1.2212419267131582,1.2157691131388986,1.204010274744789,1.1945256109267768,1.187964479648009,1.1998566094467982,1.2237149002461454,1.218795156990384,1.2110294500051186,1.2757867634878843,1.3092436516028279,1.3013589087189286,1.2923735285151667,1.2843104435045427,1.2954086726145428,1.319840292943394,1.3047048360030884,1.292434962137035,1.2859168095730535,1.288474048753066,1.3150082713594573,1.3120668621518126,1.3194625230559867,1.3137790872801203,1.3085826122410937
101-2801146,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.003594237338482,1.001006395291006,1.00201287958933,1.002186810093275,1.0025430625254306,1.0017019020073696,1.188515638223006,1.1728183420527174,1.154251411919126,1.1469005769899956,1.1385583672566997,1.1905310201221433,1.1738443230244526,1.166921504062169,1.152609655434603,1.1478142635022033,1.1393365269607616,1.131277898886238,1.305204419856477,1.2899505829194424,1.2786804857440985,1.2513844251626625,1.2463519856969323,1.2338929520305386,1.2304638827550658,1.2244313956577026,1.211733048044492,1.2017844296248676,1.1947255259407945,1.2069283526313679,1.2311970788463071,1.2261870696379096,1.2176419300670893,1.2846325016125493,1.319350911673416,1.3108107689444028,1.30095103873511,1.2925572791754816,1.3036989742716287,1.3287747885194838,1.3127612352845668,1.2999404003025934,1.2928978870635985,1.2954121007674702,1.3226524067327783,1.3193964980704866,1.3270764809816424,1.3209403685112118,1.3154386385714116
102-2801150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9979477391617967,1.0012387150677724,1.001849326511028,1.0023387745137242,1.0014232432264534,1.2113618658868783,1.1915989535928813,1.1690039806083505,1.1600521816623688,1.1501883162484368,1.1800762231130195,1.1631970424013265,1.1563602528983175,1.1422426184560501,1.1375678649737113,1.1297194361107183,1.1215573757194384,1.20009379986616,1.1906620382486461,1.183551460041997,1.1654872290112523,1.1630323682507093,1.1642250677687,1.219076166298175,1.2134561539702822,1.2011771090523424,1.1914865759240074,1.1845399128464507,1.202690489604693,1.222096792458821,1.2176160212407867,1.2092700334607362,1.2774623924231898,1.3058048679273275,1.297323850717215,1.2795248728024813,1.2715192277445646,1.2835172322476343,1.308558418739678,1.2937190196966408,1.2815120749628561,1.275078156482974,1.2779592918209264,1.3051286793321077,1.3021953448602652,1.309938245819457,1.304534572539416,1.2992546699405798
103-2801154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0035656577510177,1.0028415137193611,1.0032049020447869,1.001918234787206,1.2362737054978201,1.2116662515764334,1.1844552232910732,1.1736982585411124,1.1621599168324446,1.1933000516097827,1.1740090853779421,1.1662690685863177,1.1506604753426386,1.1454290169027568,1.136465642719767,1.1274842536537637,1.1361501698025671,1.1299024188120805,1.1250151424634016,1.1123886522276292,1.1113124562838776,1.1705413077639053,1.227499043726901,1.2212164008396662,1.208184403775556,1.197605000583069,1.1904475289872496,1.2087432732291152,1.2290809129483684,1.2237859653180012,1.2149102715465305,1.2852101038059636,1.3142436429770943,1.3056174795294764,1.2865358341564896,1.278489687534332,1.290343357217162,1.3161386704127662,1.3004587017771376,1.2877990461227744,1.280978471570798,1.2835738575823281,1.311432589566728,1.3084630298130404,1.3164180808948147,1.3105253107109127,1.3050515530514886
104-2801156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9998974575809864,1.0013148480988363,1.0003620346346467,1.2811446985821453,1.2464375085678703,1.210149216854297,1.1959624531922255,1.1813382517717386,1.1620730448917782,1.144826013625697,1.1386652055367932,1.1241903708974577,1.1194516521445905,1.1120334469063264,1.1040511462521359,1.1041023386599875,1.0992472308375172,1.095406600703898,1.0849616893375569,1.0848976382251019,1.1605667412666067,1.2193978805882162,1.2134972448907602,1.2000912607752072,1.1898119132089005,1.1826099332692508,1.2045665689419907,1.222418223126785,1.2173211403980635,1.208734528229348,1.2808839773617202,1.3106879469274224,1.3016995690924058,1.2824809798002554,1.2742764390214805,1.2866617980871908,1.312994350194733,1.2973263041006053,1.284252316926842,1.2775589997939678,1.2803492263246838,1.3088563625462066,1.3055877631378867,1.3137919070079807,1.307924423393714,1.3024674233418232
105-2806243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0044607014726772,0.9986767407774405,1.4320672362236597,1.3535779269451433,1.2832294703074987,1.2571321748981463,1.2325000762191805,1.2017652757572794,1.1757849429370726,1.1658272586646112,1.1461650641605086,1.139901679094298,1.1294427144741634,1.119189514703352,1.1172343945262586,1.1110678759494885,1.1062725178937944,1.0938107909026527,1.093180707030647,1.176823364895275,1.242440650386121,1.234770357927161,1.219320695495634,1.2068036672884475,1.1981181972954433,1.2214680329927647,1.2409510468334781,1.2346140612595125,1.2244118779295472,1.3029677984783046,1.3347854695007515,1.3244353919280216,1.3023200571326692,1.292794847925779,1.3054154727817555,1.333346652926803,1.3153133326368502,1.300961307285071,1.2932264333813486,1.2960009272207076,1.3260533169684676,1.3225117758090028,1.3306896963037522,1.323948705848491,1.3180325071118941
106-2806241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9953134029167579,1.5706903816524347,1.4400503969244527,1.3359589139293124,1.2992591850661295,1.2663612603637366,1.2267535538957752,1.1944616840368312,1.1818142375717238,1.1589176584720093,1.151798481432233,1.139499865282762,1.1277034244525426,1.124228529265877,1.1172966276569627,1.1119523234473356,1.0982844924873194,1.0976257319115832,1.185226960025587,1.2546215282689932,1.2456828570583593,1.2289694501832367,1.2156743553980234,1.206376812063699,1.230268007002392,1.2501799370959634,1.243239529720504,1.2323600343849055,1.3144130857396925,1.3473741169459474,1.335816674931048,1.3124193779594708,1.3021895560797219,1.3146146551822526,1.343447880067866,1.3242855852502802,1.3088320616787494,1.3009539892666753,1.3035726315513196,1.334374312216505,1.3308438116846655,1.3391328773576858,1.3321182380013372,1.3257425159052276
107-2806215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.2679899532309495,1.1981651947830467,1.145079478735789,1.1282297807004293,1.112632798245638,1.0942181943682632,1.0793981766743317,1.0774247807966013,1.0633181901053432,1.0602264040077911,1.0555282442737495,1.0501812874377223,1.0434233796016659,1.041119034517905,1.0391738983066587,1.032841306564118,1.0700541140621445,1.2033461310569524,1.2792536113889763,1.2684498635273969,1.249388806441443,1.2331616072370455,1.2224772450067898,1.2478874097189687,1.268812623390926,1.2604607807952632,1.2483370506542313,1.3363628217764751,1.3710466259070029,1.358146369191901,1.3314244181379253,1.3200567881007395,1.3325715728864616,1.3626305988071568,1.3413683382757884,1.3245448373639195,1.3157110019534881,1.3178835686675459,1.3505653281463006,1.3465843811773088,1.3543937863996731,1.346794721032855,1.339791821124208
108-2800622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0170381044151142,1.0045890341284778,1.007963599362605,1.0060628877963202,1.0038984527851786,1.0020001417495765,1.0094549644063697,0.9996324818930957,0.9996947443017302,1.000615217561718,0.9996624863626248,1.0011521588112855,1.0013882566599306,1.0012603550791939,0.998550209989101,1.0014254429900105,1.107931985453612,1.1878096722388316,1.181185193703142,1.165686478019431,1.154122006536932,1.1466281676858947,1.1737596529792726,1.19974327922577,1.1941858490493475,1.1842375179056626,1.2741566755054754,1.3116858266241846,1.3004528216897273,1.2769788495371555,1.267487980443691,1.2824884036613575,1.3145203443278235,1.2953947539879094,1.2804550882993255,1.2725923756701414,1.275859849299201,1.3091159014540725,1.305484208643425,1.3151608130978198,1.3082072256990767,1.3017791388332205
109-2800627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9951396049503113,1.0035792438028825,1.0022025130414685,1.0006630371308047,0.9992167937740559,1.0077973043248134,0.9968963034950856,0.9971616171166812,0.998498367973254,0.9976913127675235,0.9996952744057396,1.0000565320220154,0.9999966197259276,0.9972872616433629,1.0003754545699972,1.1128928431507266,1.1976143834896273,1.1900592408211168,1.1731903128174788,1.1605581166764785,1.1525356306904626,1.1806539295715544,1.2077599619446944,1.2015976549053569,1.1908022457791203,1.2847372003353599,1.3236118763805826,1.31160941656247,1.2863914403435512,1.2760183305199209,1.29126771945459,1.3241592790825938,1.304026173957086,1.287990829023534,1.2796633893509792,1.282884016945234,1.3171238828863188,1.3132961128827112,1.3228313217185583,1.3157001786618863,1.3087753123564638
110-2800336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0143854857588763,1.00635790902291,1.0022382569265849,0.9998104376080255,1.0105089182390303,0.9972744395292449,0.9971206163342303,0.9986875303351178,0.997738204362278,0.9999583911691854,1.0003357711279677,1.000252231297846,0.9972802766407428,1.0006167813124986,1.1225702899032457,1.214951626078155,1.2052890821723006,1.1863370216523568,1.1718911059026471,1.1627085707247828,1.1913334575067251,1.2206375917202212,1.2134834480459713,1.2015658111196992,1.3014282578176457,1.342374454344439,1.3289199776010545,1.3008359573120083,1.2891481733077694,1.3046255336270505,1.3388974668606757,1.316873087316508,1.29951808818707,1.2903723028700027,1.2933899861213467,1.3292448460237845,1.325233010679922,1.3346469276160704,1.326845559675554,1.3196693979501906
111-2800658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9985138611031723,0.9976335631735102,0.9965078427662837,1.0105205400530177,0.9948657222700669,0.9954192009386941,0.9974285879584829,0.9965683329976321,0.9992261488405397,0.9996913773659727,0.9996460766171307,0.996610290197537,1.000139503898464,1.128485712351524,1.2255519484770867,1.2149617918472444,1.1944744003079475,1.1786281392895401,1.1686929587438655,1.197607535827024,1.2283300884814776,1.220536064437351,1.2079035236404354,1.3113381159526103,1.3536568031140779,1.3392711241362762,1.3096066349808684,1.2971600191186858,1.3126827510813992,1.3478098694982537,1.3245885491570597,1.3062864882435015,1.2968141677829814,1.2998782034212861,1.3364873188218493,1.3320658544693214,1.3416275890652618,1.333366977644237,1.3259174738792934
112-2800670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9970727438856365,0.9959006863271025,1.0131551103605694,0.9942507123238443,0.9949551729451175,0.9972950456206978,0.9963667490814215,0.9992804845010457,0.9997732371039199,0.9997189525642626,0.9962979659674054,1.0002242340391643,1.1353488465013797,1.2379608134341549,1.2259775457429243,1.203476489187628,1.1864333811323788,1.175425208903923,1.2057231869966307,1.2368753119369165,1.2283465095750281,1.2149090597284404,1.3226166756091993,1.3660370192667486,1.3506015968129057,1.3190057394036454,1.3057213011608415,1.3212691894071282,1.35730247740029,1.3326431249539747,1.3135709793105095,1.3036201517214132,1.3066116146298736,1.3441341718764477,1.3396281851210183,1.3489806228445933,1.340228312698706,1.3324859399717481
113-2800682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9948349832082009,1.0203580607088663,0.9923637068319858,0.9935584864645353,0.9967709611108633,0.9957585325805735,0.9992519231159079,0.9998078622413911,0.9997449785286163,0.9962247849999646,1.0002896875766003,1.148374497933212,1.2609021595921943,1.246688894723478,1.2206836211081546,1.2009188172281966,1.188191734230993,1.219314530426502,1.2526791746741643,1.242740497681133,1.2278015664882302,1.3427714078744415,1.3883738827540035,1.3709854943491242,1.3358345822478062,1.3210113860406767,1.3365192204882828,1.3740909619665922,1.3470691804582664,1.3263930168939702,1.315587217730486,1.3184317210532068,1.3575102934309686,1.3526523224721567,1.3616764997591762,1.352362839310838,1.3441021861640787
114-2800695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0557731015553522,0.99073556540853,0.9929019407466357,0.9974631915219672,0.9960108994574897,1.0000387617386401,1.0005861336061286,1.0004440356993438,0.9961320961135272,1.001125476059091,1.1658240665093293,1.29246950180435,1.2741262810075662,1.2431326756769452,1.2195417982482273,1.204211067633322,1.2371747107884583,1.2725613242769531,1.2607086151445845,1.24379097626812,1.3679283362361585,1.4161788035619338,1.3959989945771405,1.3560589922923778,1.3396052496561066,1.3549687714656122,1.3943854805175193,1.364374869338807,1.3415579696291633,1.3296937523800012,1.3323410803232103,1.3734083425045858,1.3681148044988283,1.3767084385621344,1.3664486668390798,1.3577954551486406
115-2800723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9319352962098048,0.955869224316474,0.9772202260085584,0.9813556875623065,0.9918290010717978,0.9935703161377544,0.9941174214290446,0.9906964980544746,0.9961972610903235,1.140129792439009,1.2732123722728526,1.255538927444795,1.224733732312799,1.2018425637834473,1.1874112236727135,1.2223586317498645,1.2593289037117288,1.248088232868805,1.2312984870565307,1.3591125647555669,1.4092288333500116,1.388971128045835,1.3487652576197637,1.3317546501898694,1.3481059299826799,1.3886028422195473,1.3582170615205444,1.3355562810784403,1.323672336011737,1.3265146001082784,1.368117339634842,1.3629233165617811,1.3721740319169902,1.3619775049795626,1.3529006961108825
116-2800745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0006133704448226,1.003722976253588,0.9987257006596012,1.0029482956791405,1.003202577213361,1.0027201725715467,0.9972840239594399,1.002901365370405,1.1148254544645084,1.2560752488533065,1.238596752712884,1.2078054086031857,1.185251844274359,1.1719307491115263,1.1644865940338198,1.2478827629586828,1.2367459993934107,1.220207102539738,1.3521544432010117,1.4042654880515395,1.3835812034633617,1.3427075153585144,1.3257368951705046,1.3425358823486,1.3843492982124825,1.3538832132433758,1.3306841216610448,1.3185957164001665,1.321751136310528,1.3643535002118783,1.358832577941502,1.3684600761732169,1.3581767822306017,1.3491294565218752
117-2800759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0052744325034653,0.9982570371166632,1.0032194782625352,1.003450816597721,1.002896957329782,0.997071638327276,1.0027311246185242,1.1211807291139697,1.271131889220772,1.2512509885118588,1.2176717849807062,1.1933759872051992,1.1783790056842316,1.1702710711342887,1.2569772754416662,1.2448517646883968,1.2271002379598417,1.3639506330561313,1.4174935156964863,1.3954170918156161,1.3521157877511998,1.3341318425170046,1.351039828814463,1.3936249976831145,1.361506865559913,1.3374753423479564,1.3250049244256499,1.3279336473479417,1.371448710213359,1.3658503361244239,1.375199481547758,1.364516033119383,1.3551649647577524
118-2800776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9913035061084337,1.0025959737827717,1.003017026748279,1.002416255204802,0.9958687017778005,1.002735875528549,1.136604648361411,1.3082625641535108,1.2819067775832154,1.2412013251354617,1.2115688973954313,1.1939412639884976,1.183107538057101,1.2770090705115151,1.262552929116548,1.2426846076110185,1.3906383148057084,1.4470398510059475,1.4219484228075863,1.3730029554610865,1.3526808676796436,1.3691800766965878,1.4139806905158714,1.3784726420830145,1.3520805835343792,1.3384653993431157,1.3413175258130237,1.3868014012982641,1.380587182144981,1.389726964854095,1.3781593826694079,1.3681410405322967
119-2800796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0075813049967999,1.0067189952904239,1.0052657264579234,0.9962209121030332,1.004530225491764,1.156867657549034,1.356200986650975,1.3207308239130615,1.2697509454925775,1.2337035555703588,1.2119719669352318,1.1979286210483224,1.3005225541688405,1.2830995353576748,1.2601374450795526,1.420986307845692,1.481118331685396,1.451493614763692,1.3963113357078685,1.3730096667412937,1.389324326036544,1.436154729945359,1.3967609316520742,1.368028360837525,1.3532630881797816,1.3555524938727215,1.4033255510027107,1.3965752321472593,1.405135241163512,1.3924480039222795,1.3819711766546348
120-2800813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.004545171357208,1.0020572796528808,0.9888579894812422,1.0022254291544859,0.9991555947855894,1.0056475227464434,1.0130932309658098,1.0012157200778982,0.9989615121586369,0.9995545781510133,1.0022613900897905,1.1120321547550835,1.1091546840192166,1.0978044886293163,1.2488153550531131,1.3386518283001836,1.3179550530942965,1.2963600944859264,1.2792534900300017,1.3022188729898299,1.3516947908725687,1.3193795401809325,1.2955072383907438,1.2835064547908588,1.2878779525059918,1.3358307204877842,1.330204713987034,1.3426634867764549,1.3318944340529268,1.3225622008658737
121-2803049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9990086758196621,0.9834202567357049,1.0015753343121305,0.9980255192878338,1.0058387405297309,1.0143624645900093,1.0007923203219369,0.9983523407852349,0.9990672660115882,1.0020671677997124,1.1212844599814107,1.1174016506917621,1.104621342984979,1.2680069319771372,1.3645732655953768,1.3405503503772043,1.3146469430921748,1.2953989813610136,1.3187123658242976,1.3702623344099036,1.3346351225662465,1.3087022173115477,1.295562993383158,1.2997789099388588,1.3497471974738542,1.3438029831903302,1.355725891043316,1.3443609101117318,1.3342237237558434
122-2802654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9772599974527912,1.002336477456595,0.9978224084978343,1.0069659588910556,1.0164817048864654,1.0009989255928915,0.9982877751965514,0.9990723422861765,1.0022952402713348,1.1305339070000255,1.12555196480979,1.1113288348828265,1.2864579457450505,1.3605882802939335,1.3358445197951696,1.2891448117372744,1.2714475739353464,1.296651086767749,1.3495811092270684,1.3155754963511495,1.2905628945229264,1.2781136462207237,1.2828807679166125,1.3334655787332033,1.327570468857386,1.3406725384790017,1.3295796947837761,1.3197119031798328
123-2807098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0782056700561038,1.0203560927948467,1.0282949852507375,1.0375483633688856,1.0108448558506669,1.0052105500450856,1.0051987127656383,1.0081193730075133,1.1668296786437231,1.1568435197225835,1.1370085799882117,1.351414816815941,1.43785297790517,1.4018115060260086,1.3373911901347133,1.313042888953432,1.338228477789298,1.397398157435641,1.3539138192958604,1.3230497329580122,1.3076642978387576,1.3119677898703774,1.3678596921052344,1.3607401145789608,1.3728905905754563,1.3595575395793535,1.3480162195776237
124-2802671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9874997058477468,1.0127645639923524,1.0287721915320038,1.0001428450118455,0.9962978008896812,0.9977276427866336,1.0019352530371812,1.1743543302016937,1.162738575213495,1.1409827480708672,1.3718000682025537,1.4635212933299147,1.4227605093084497,1.3513561906947742,1.3245545597413695,1.349918433779537,1.4115471777406423,1.364641597483279,1.3317382301589191,1.3153631956361163,1.3195595174398385,1.3774080345127708,1.3698672788482773,1.3820057917655328,1.3679070073587185,1.3557933901627555
125-2802630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.043377348430198,1.0540713257377954,1.0050531037426236,0.9987072351652659,0.9999751732056823,1.004415417127743,1.207201575952331,1.1893892842099012,1.1617145948640097,1.4299261016239704,1.5319422336563098,1.478758755655451,1.389495530823958,1.3563964178663839,1.3810750825244418,1.447447850091326,1.3923818059523598,1.3546816556940362,1.335949207362391,1.339700420291969,1.4014344490207387,1.3929294879073464,1.4040894861159017,1.3884467383162786,1.374896236797048
126-2803042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.061924308588064,0.9856487737519243,0.984842762063228,0.9897321558242121,0.9975080827211059,1.2344058552373531,1.2098510942933116,1.1761413439389925,1.4844576089073152,1.5970868683892727,1.5299614599833269,1.4218891639379223,1.382531999517898,1.4065583249589406,1.4774854202540955,1.4146763643411666,1.3725743015732592,1.3517282189998217,1.355111923632839,1.4204025568651364,1.4110300845877475,1.4215156188710192,1.4041673956848149,1.389678911034212
127-2803043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.920304963513116,0.9540011648223645,0.9697366999359772,0.985632032086944,1.2687697310916475,1.2340361732508331,1.1921371297359733,1.5530389766013757,1.6783093685228625,1.5915637051952354,1.4586793974215162,1.4114751642575556,1.4344137276734241,1.510481227822438,1.4385091203264708,1.3913522051591767,1.368115479669192,1.3710650419009172,1.440253949972868,1.4299076866695937,1.4397965442428335,1.420545213506989,1.405023395706176
128-2803115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9835291289190989,0.993354511830089,1.0046379335364968,1.3743678924508353,1.3080313052378334,1.2452595969250069,1.7009412045903034,1.8415144207405638,1.713416475426572,1.5316097536255142,1.4693303682247685,1.4879715077257076,1.5707688047249602,1.482876443956272,1.42711210018922,1.3997625195836743,1.4016371716518354,1.4761867828751112,1.4642409830793381,1.47217349323281,1.4503560030259444,1.4326828601843258
129-2803134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0025033840107453,1.0129266711897913,1.5791253134307002,1.42637716123844,1.319545674232703,1.9603414623683588,2.1194551801210597,1.9030157593327603,1.6311685354659082,1.5442418999151823,1.5555679690410946,1.647775526189774,1.5365790702092628,1.468878176040501,1.4359965705722821,1.4364461872331642,1.5180785392597147,1.5040012651761534,1.5093322612250137,1.4839246007457512,1.4637431898382756
130-2803133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0222065961141704,1.0060504404267077,1.0252548459639523,1.0080787743453967,1.4497920698545115,1.6383065203259215,1.5282453018577136,1.3794599846685696,1.333259867787608,1.3703025720726396,1.461868290496238,1.3871708991856537,1.3397567424812138,1.3173457591146427,1.3227966874989239,1.3995275278392,1.3890158029275752,1.4031980822942811,1.383870477856319,1.3679409857467455
131-2803125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9862576229733631,1.0272674741746792,1.001562584237068,0.9952041980793426,1.0835925075897561,1.0745078972380822,1.0549909958203856,1.0548950459543975,1.1210116005279702,1.2103768686406597,1.1809734736015747,1.1595179936402356,1.1506972586443769,1.1625562201781023,1.232278572688761,1.2264814169355518,1.2521322035903333,1.2414766001859174,1.2311149030007746
132-2803232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0582894991146097,1.0025468776586695,0.9933641314268881,0.9973946369642074,1.0022781539866932,1.0008032374265143,1.0083218188072915,1.0851833136669675,1.181899079538179,1.1555593627249316,1.1359661362831468,1.1284046542029518,1.1417702207916995,1.2144947213563102,1.2088870633555326,1.237036623943851,1.2265412683842392,1.2166785381930036
