순번_정류장ID,1-2800270,2-2800268,3-2800264,4-2807245,5-2800262,6-2807367,7-2800265,8-2803682,9-2807369,10-2804135,11-2803684,12-2803685,13-2804147,14-2804149,15-2804151,16-2804162,17-2804164,18-2804166,19-2804656,20-2804168,21-2806206,22-2804171,23-2804173,24-2804745,25-2804177,26-2806147,27-2806148,28-2804178,29-2806374,30-2804180,31-2804182,32-2804184,33-2804744,34-2804746,35-2804640,36-2804188,37-2806152,38-2804190,39-2804192,40-2804642,41-2804796,42-2804323,43-2804320,44-2804319,45-2804317,46-2804314,47-2804739,48-2804312,49-2804310,50-2806209,51-2806211,52-2806210,53-2806208,54-2804309,55-2804747,56-2804305,57-2804302,58-2804301
21-2806206,,,,,,,,,,,,,,,,,,,,,0,1.0214451959803414,1.0075507003749504,1.0069696480464965,1.007461660062398,1.6342664202522317,1.5793444540371346,1.492015202825157,1.4467202721776429,1.4158448809867914,1.3742091315482436,1.3257322194658514,1.2784303065550697,1.2594301338115341,1.2291964521940957,1.2152315432215344,1.206891141511875,1.2003729153519336,1.1853017243643766,1.1950511421937096,1.187451193005339,1.1797976119197287,1.173411769401068,1.1698627706379419,1.1636417109982222,1.1590127068980478,1.1553565283471232,1.1491228442410428,1.1451320650252812,1.1521361394558947,1.1464562799301423,1.1606047129009662,1.2052971471200782,1.3161817520907597,1.428623119673433,1.417906155960521,1.392990442368814,1.3623809531333606
22-2804171,,,,,,,,,,,,,,,,,,,,,,0,0.9944659122274357,0.9944651041338387,0.9993826562871646,2.0489176041599277,1.8963550775016922,1.7012903156118468,1.6112168134658182,1.5534551449893228,1.4810452705189547,1.4031171338919348,1.3320878737265731,1.3048845856698856,1.2636491138190997,1.245484806874046,1.233758968187076,1.2253967457761852,1.205745567366133,1.2011637807238622,1.1887634282829456,1.180290404960361,1.173275796031969,1.1693995908541241,1.162796346757309,1.1576416361170687,1.1537099125015076,1.1471851617662556,1.1429644216721,1.1628298022355825,1.1562479268020076,1.1715254332619445,1.2198197318087574,1.3409471592789715,1.4650135266157025,1.452212558107856,1.422753967321845,1.3879502526454535
23-2804173,,,,,,,,,,,,,,,,,,,,,,,0,0.994463049787899,1.0038551169887635,4.846159222525461,3.308713360328659,2.349333701422319,2.051263918590735,1.8901314218526613,1.717123800909054,1.5579967294979031,1.4307905719104197,1.385103826393606,1.3221536325427798,1.2952197034474788,1.2780461216978425,1.2669829857791957,1.2399098508388033,1.2330642673420826,1.21658928404592,1.2055108901170226,1.1963645351405068,1.1916824325162811,1.1830009932169343,1.1766102902962357,1.171707412460485,1.1634517122868984,1.1580488406690146,1.1787739987911507,1.1708525194288588,1.1875447279845972,1.2407668464545545,1.3752241143183872,1.5142078305110063,1.4983907298075727,1.4628891992773096,1.4215351069349573
24-2804745,,,,,,,,,,,,,,,,,,,,,,,,0,1.0055143543211713,32.22152451215048,5.6233454903085685,2.8633158396315075,2.3231358853942976,2.0686878440249954,1.82101882629585,1.6129400275829051,1.4581278826907131,1.4059143983961684,1.3344108243163464,1.3043835393909236,1.2854193937036038,1.2733356975842565,1.2440269845811585,1.2366658067662826,1.2190771394514905,1.2073272833516535,1.1976806232744854,1.1925462878772572,1.183646603749182,1.1767835593549965,1.1718559115392708,1.163278390736203,1.157845028605755,1.179133354073663,1.1709431385787272,1.1881661157051369,1.2431380424193743,1.3823973810123396,1.5268722355884032,1.5100399176973216,1.4725272128591271,1.4290993023068157
25-2804177,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0011844822405818,0.9971552102417389,0.9962917171114808,0.9978874578322026,1.0003682607360034,1.000370510077462,0.9983805418437084,0.9990519703442305,0.9999620616817312,0.9979968825655824,0.9994065899208373,1.0014489524676289,1.0013386608689798,1.0013736079707158,1.0019935108297686,1.0020012500238058,1.0020243951300607,1.0010761448902354,1.0019974997031513,1.0012196106412619,1.0018494546213752,1.0018796307774132,1.0017411636539224,1.0036435761550249,1.0353945245386706,1.034135314280361,1.0501619501026929,1.0983688147742674,1.2197619135958164,1.3453228037592682,1.335762706321509,1.3125765218023782,1.2848342226421225
26-2806147,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9871059923796329,0.9915276880565767,0.9956250953397909,0.9999177313757227,1.0000263776844789,0.9974959233412819,0.9985500670032417,0.9997081276878229,0.9974477529460736,0.9991291092786421,1.000983147552174,1.0008772682652125,1.001397030466019,1.0016738052287655,1.0020916861197773,1.0021123372058305,1.001065103724797,1.0017382356166233,1.0008992131642482,1.002063991802287,1.0017890958602649,1.0015005203348102,1.0036996025202418,1.037859450908936,1.0363963619965066,1.0532743391748316,1.1049404251833943,1.2357882724126343,1.3721476362232,1.3608910202211428,1.334563317577763,1.303114047969112
27-2806148,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9943587167953737,0.9988604672577548,1.0035510979916404,1.002658246827126,0.9990006681032454,0.9997420436009451,1.0008532742233653,0.9982149923935614,0.9999312498573725,1.0023751368651566,1.0022006847766813,1.0021438653131105,1.002846075582856,1.0027880008500447,1.0027700357790754,1.0018321355707704,1.0028595564719376,1.0019382474106333,1.0026189342244043,1.0026302587044862,1.0024368255347125,1.0045212745002032,1.0393700787401576,1.0377914700167254,1.0554072779856691,1.1086428327866213,1.2438105042923802,1.3851446867748634,1.3730447787430904,1.344690941018477,1.311650527161528
28-2804178,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0054042927601043,1.0108453849847363,1.0065239989036165,1.0003566547727705,1.000786192732456,1.0019266912551792,0.9987194735201655,1.000578442287807,1.0032299527520285,1.0029954143267337,1.0028352739125967,1.0035710085882499,1.0034469036667888,1.0033874752052099,1.002160441317333,1.0032456577096462,1.0022471115075482,1.0029555885811146,1.002957086152497,1.0027348991505938,1.0050639477923968,1.0415621863732922,1.039798129092658,1.058230585366636,1.1140710350103307,1.2564589461444713,1.4061859268244838,1.3926336398882109,1.3613838411537493,1.3251985658050902
29-2806374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0173816496324883,1.0070517381098223,0.9990871479560736,1.000075188670745,1.001480345451883,0.9980582896342046,1.0001594439715635,1.0030576167257,1.0028149371590753,1.0026682113561447,1.0034565967018378,1.003335696701313,1.0032802441363435,1.002200938659013,1.0033377600847544,1.0022882512128461,1.0030259750898425,1.0030252476114947,1.0027903899393151,1.0050509728665804,1.0428148783285764,1.0409265411278157,1.0599654655882627,1.1177394614194196,1.2655270611245006,1.421592595494522,1.4069130917780641,1.3734404287242166,1.3351511530566156
30-2804180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0003819255307826,0.9942475588999948,0.9975310630612395,0.9995806314277357,0.9963245337913204,0.9988177146386193,1.0020477857696835,1.0018460055941323,1.0018258545443246,1.0026935271921906,1.0026384220878435,1.00262721422113,1.0015338959038589,1.002538677437161,1.0014879922216822,1.002293291397172,1.0023172404727283,1.0021156304730165,1.0046468301060942,1.0435701590599924,1.0415874981842923,1.0611623678967885,1.1206412795309315,1.2732196085645886,1.4349551764037036,1.419249331915785,1.3837701767887085,1.3434599888946077
31-2804182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9899920475236509,0.9966906577064026,0.9993994186087835,0.9956697293315591,0.998603081382537,1.0022523524996891,1.0020141551748003,1.001966594983432,1.002907905112176,1.0028263598206355,1.0028006936064415,1.0016180149667526,1.0026897256339538,1.0015612475549784,1.0024134238697953,1.0024343366479986,1.0022140533562334,1.004706703101771,1.045652269060516,1.0434609900734197,1.0639286087270343,1.126279191274025,1.2869796467283103,1.4584057413542417,1.440853688663955,1.4018073618225964,1.3577602116669967
32-2804184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0016362805098138,1.0039725963732236,0.997390537869128,1.0007249375852296,1.0048817994995178,1.004398383511124,1.0039180304823834,1.004900191644642,1.0045767709099054,1.004405435021058,1.0029849815878444,1.0043596972164184,1.0030118085730513,1.003864814441601,1.0038310733065572,1.0034970138707398,1.0061172918060286,1.0498070272069255,1.047208843439611,1.0691170566654657,1.1361518042573755,1.3102505657529948,1.4978942524962706,1.4770480782782582,1.4317512519053484,1.381568072206456
33-2804744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0084732135126109,0.9944346633948219,1.0002684063253888,1.0062099114258427,1.005411977032672,1.0045638800068522,1.005761594032544,1.0052425334962856,1.0049709348635443,1.0029356933099667,1.0048480336756258,1.003240900615145,1.0042113329813696,1.0041569842006945,1.0037523790862766,1.0066885364179212,1.0552250151607527,1.0519893103794693,1.0762046100857379,1.1507853030349833,1.3468926938912882,1.5618623319368565,1.535047525069873,1.4787386042553459,1.4183015737636866
