순번_정류장ID,1-2805726,2-2805739,3-2800372,4-2800317,5-2804990,6-2807301,7-2803514,8-2803093,9-2803107,10-2803121,11-2803125,12-2803232,13-2803181,14-2803254,15-2803258,16-2803263,17-2806495,18-2802802,19-2802790,20-2802606,21-2802764,22-2802635,23-2802730,24-2802727,25-2802734,26-2802756,27-2802782,28-2802819,29-2802852,30-2802888,31-2802912,32-2802949,33-2802975,34-2802981,35-2802624,36-2802989,37-2802993,38-2802969,39-2802615,40-2802952,41-2802918,42-2802864,43-2802824,44-2802618,45-2802828,46-2802193,47-2802196,48-2802200,49-2802204,50-2805533,51-2802218,52-2805976,53-2802233,54-2802254,55-2802261,56-2802258,57-2802252,58-2802249,59-2802368,60-2802440,61-2802421,62-2802409,63-2802413,64-2802417,65-2802424,66-2802416,67-2802411,68-2802427,69-2802444,70-2802457,71-2802486,72-2802503,73-2802521,74-2802531,75-2802534,76-2802546,77-2802562,78-2802571,79-2802576,80-2802585,81-2802374,82-2802588
21-2802764,,,,,,,,,,,,,,,,,,,,,0,0.9780937230728439,0.9931189260162478,0.995661620302883,0.9990517911474779,1.0084335740211985,1.0032169546044025,1.2933141580734981,1.3853897051748123,1.3452025299808188,1.3161586591877514,1.2885916407681528,1.2695011021497244,1.2486076671885116,1.3259612988370488,1.2967616293351638,1.276297147326347,1.2574456659862105,1.242972406995602,1.2359267965474778,1.3170912366100491,1.3509554396924466,1.4543026567165978,1.4665331321734025,1.444327473452813,1.3864308105562475,1.3562719518694675,1.3386306707252265,1.3337313778183015,1.318698684759893,1.3072773907135167,1.2913075249435575,1.2996307772292088,1.2990826588810802,1.3439415425958579,1.4506907227067314,1.5668531809697614,1.7349067551132609,1.821945795028386,1.8550489004953032,1.9576068541003444,2.0364088381423464,2.0139051213202768,2.144465041230416,2.4426711495183913,2.383009778418247,2.3169856578613284,2.4847740011763086,2.4303796133759654,2.606712905692442,2.8047120031182375,2.753439811211182,2.6934176903912808,2.6278625246217304,2.574883517832764,2.523779178972149,2.467318119565929,2.4638685749455913,2.4208972567821494,2.5215108170693985,2.4881023349518467,2.5008821336291582
22-2802635,,,,,,,,,,,,,,,,,,,,,,0,1.0124399059194065,1.0074179682962117,1.0088045196877107,1.0199808156300358,1.010565972932311,1.0047138368149668,1.0068774419902717,1.011153967412379,1.010544524628634,1.0093680024458846,1.0092194303370936,1.008497461899752,1.0785023167223389,1.0725230513163913,1.0673392071067367,1.0636149298586373,1.0596795615388124,1.0904716777874326,1.2117799514638832,1.3400230094501266,1.4510663885355612,1.4640786467572862,1.4406291470411496,1.3748788738245894,1.337003778368181,1.3195485854244922,1.3149041930986478,1.29988230524385,1.2887862204690428,1.2730818905173142,1.2783265107394253,1.2782956670102439,1.3242382435215103,1.4338679737441469,1.5533990685087697,1.727017923963244,1.8172631672888624,1.8516721100125155,1.9583538069418671,2.0404939590940123,2.009567611148649,2.062675665220155,2.352748675994562,2.296874905706454,2.235049788706694,2.39953692986328,2.3488323083702127,2.520446112515318,2.714542972579219,2.66552573096926,2.6086043336488074,2.546299864479964,2.4961515820948943,2.4484041132244947,2.3950493015565986,2.3515117208485083,2.3125666467684023,2.390675985880381,2.360925485986031,2.3770888418057337
23-2802730,,,,,,,,,,,,,,,,,,,,,,,0,1.001968638314458,1.0044309567605674,1.0214082280637202,1.0088084849859438,1.0018730131286744,1.004781216893545,1.0101318966761266,1.0095101752224407,1.0082441164586442,1.0081543437692666,1.0074226243326898,1.0868168636219158,1.079311676298406,1.0730714259259302,1.0685332303532513,1.0639380053647967,1.0973250821147962,1.230928622297081,1.3716679211720293,1.4958526058957387,1.5083943594909413,1.4804128271626966,1.402624752973266,1.3592466769172498,1.339282624938739,1.3338309910250494,1.3172070965252403,1.3046981386421914,1.2873244439649323,1.2922906878108669,1.291798947838418,1.3404410170327843,1.456989697201083,1.5847234350001713,1.7715094576018924,1.869185857039296,1.9060525756681919,2.0218009798812786,2.1110845784898173,2.075842174950402,2.132297825284852,2.4508694911777447,2.3863901797905225,2.316199334089216,2.4953761042509233,2.436636900583229,2.6253683145628894,2.838079522795557,2.7822362448802056,2.7175227543215823,2.646788857134069,2.5898402432149905,2.5350414675708164,2.4746299757702444,2.426281737743816,2.382923900602248,2.4663890251428735,2.433309932592384,2.4482611874361893
24-2802727,,,,,,,,,,,,,,,,,,,,,,,,0,1.0071113584998008,1.033667681470206,1.0113509264642062,1.0018457595228263,1.0054852739329596,1.0118605514375352,1.0109354886905755,1.009303937680204,1.0091127574510073,1.0081891409823316,1.0988515167406325,1.0890920406495348,1.081365855563199,1.0756614924452406,1.0701715136800494,1.107150388812778,1.2547221039266563,1.409123177232243,1.5483195282439777,1.560207020597309,1.5265638189264845,1.434056662529977,1.3837697948639118,1.361510418159656,1.3553094393752185,1.33648140746263,1.3225230940872672,1.3031026071709135,1.3075254816395607,1.3066282746790732,1.358250259073258,1.481939495613735,1.6181921288506158,1.819343638776889,1.9248176412595999,1.96430144725703,2.090217139182555,2.1873175591606833,2.1471518489699206,2.207440774591011,2.557319865597732,2.483287646918558,2.4032017290882144,2.598089811454376,2.5305303164483712,2.737814685386682,2.9729714139171715,2.908340245505429,2.833458425422614,2.753625847962115,2.6893997946826027,2.625960470864192,2.5596467366021867,2.5050326399878107,2.4568158429964515,2.5453527655820025,2.509223510521324,2.5221017858124215
25-2802734,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0631597916188853,1.0110339337790384,0.9982826864417925,1.0035631261465283,1.0118343742610743,1.0107197002850068,1.0088177147550845,1.0086417775735856,1.007632440750541,1.1117828242379355,1.0991632634300341,1.0896420419373973,1.082566944104577,1.0760601204457811,1.1167699263391593,1.2798529300556727,1.4492628687909856,1.606372709710271,1.6163157841494546,1.5759162412611623,1.4663693078120001,1.40886664390414,1.3834878800547266,1.376483421657198,1.3556831487939616,1.3398275234174097,1.318595683811182,1.3224054141967307,1.3210815884285612,1.375418260173934,1.5065363237607554,1.6519752763245696,1.8676832483423398,1.9819329716776048,2.024155238336469,2.160275450178586,2.265700486198543,2.220121071881625,2.285081398027766,2.668043640780589,2.5837917494931992,2.4923729905683376,2.704850181884245,2.6274825005442226,2.8548451451160943,3.113006961513094,3.0395481427796747,2.954208218542072,2.8639092497176324,2.7905101541251653,2.7195088693316176,2.6444514885312165,2.583804372326519,2.5307650735089973,2.625757161525283,2.5851504947703763,2.596874965955267
26-2802756,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.965811663145138,0.9678534715320176,0.9806642854612972,0.9959434074957892,0.9970612115430593,0.9968501418549547,0.9979562106983105,0.9980964519947125,1.1146187518433364,1.1003079031248242,1.089785177360522,1.0820978724815604,1.0751144267090351,1.0727920495597723,1.2299365192105365,1.4048437849742585,1.5632867584149535,1.5755998401725204,1.5368553407898282,1.4332546760403442,1.3790429934945487,1.354882427582742,1.3483283663814478,1.3286564050191552,1.313925471249662,1.2938671980458958,1.2991379977804733,1.2984923440260858,1.3528378440009325,1.484552319133126,1.6306910135652262,1.8478409803510558,1.9630523040649137,2.005840374925552,2.1434286112651466,2.250145578856344,2.2044108330593954,2.2710378361662187,2.6580028946816108,2.5728585078549306,2.4806441978109346,2.696071363558399,2.6179560475489843,2.849430722879594,3.110811515788635,3.0361860367488123,2.9510380835410652,2.859002008353799,2.7842825706297742,2.7125840527948353,2.636455564509136,2.5756560046835517,2.5219098877594868,2.6182966345512617,2.5773712830554096,2.5897955568085673
27-2802782,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9706428577187811,0.9933993566354767,1.012533646737688,1.010505200971638,1.007599852826949,1.0075132908330833,1.0062666255762163,1.1528126754703107,1.1291552806982306,1.1133727382740606,1.1016745773647059,1.0919848976302493,1.0885006522821787,1.2157749199459078,1.2771943855660692,1.42668353543435,1.4456280455576225,1.415369269151144,1.3430233664233187,1.3089170790269018,1.2891023523372154,1.2837880742499193,1.2672710964841527,1.255506482920516,1.2386048332569566,1.2509969509410284,1.2521218097551792,1.3059779838526753,1.4363671788049233,1.5812290061414878,1.796801678612613,1.9113379839453466,1.9544066701714533,2.091692445083509,2.1984046362413325,2.1540148017206495,2.32252396257252,2.7425076179736187,2.6474069962470983,2.5455461633411973,2.7770671569798973,2.6903478967121472,2.940160059610735,3.225576619624485,3.1413136976123646,3.0457625061146865,2.9438310344551497,2.8621667857582684,2.781750511345484,2.6990044039048144,2.6331850304446514,2.5745369439595445,2.676387020127293,2.631696042829508,2.642873808087356
28-2802819,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.022487194106371,1.0370496254901715,1.0262928606903556,1.0182919440554596,1.0162493048116368,1.0131272104754028,1.19347148392866,1.1575180155245293,1.1354791755829337,1.11924513174826,1.1066826081825134,1.101980191614752,1.243715805373067,1.3077553671712479,1.4757012973313812,1.4939514414077333,1.457400106731998,1.3705332384381987,1.3306123490823696,1.3081742699946262,1.3021473413251665,1.2837083164766472,1.2704502642479893,1.2518160444596276,1.2642403976535401,1.264905950324483,1.321605266935127,1.4594736088489553,1.6135050989835744,1.8444379806520048,1.9679717124740639,2.013946273093551,2.16247862752634,2.278205980523531,2.227880934704652,2.412527034554307,2.874771943396834,2.7652542589910447,2.648430169064165,2.9019136712278577,2.801216500692465,3.076354511608675,3.3919708543243896,3.295638658320099,3.1856255679402756,3.0699525150636733,2.9774684361401955,2.8863669344101712,2.7939644658485254,2.7203659318801483,2.655804468901552,2.7640367729594946,2.7150086171874954,2.7234838200164897
29-2802852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0191057653208555,1.012255537578908,1.006864372357409,1.0068910017267474,1.0052633536806626,1.2130518247908626,1.1685250454213334,1.1426397529213181,1.123958533496913,1.1099280034929766,1.1046863793803199,1.2565668815837114,1.2850417809493804,1.4570500653068021,1.4769287369304933,1.4405134534919348,1.3843301121239897,1.340976093106956,1.317018852421694,1.310586548135214,1.2910560504772899,1.276976781335422,1.2573882025555543,1.2697531742876147,1.2702184003502792,1.328978699502905,1.4712315939286353,1.6309164823458597,1.871449347594999,2.000671310348639,2.0484909872642993,2.2042015136424804,2.325717915042557,2.271554771622449,2.4656345233469237,2.9561875833169813,2.83708655256975,2.710713229855489,2.9781677525837917,2.8688587417386495,3.1605962766811286,3.496213879242431,3.391377044952705,3.2720867270718723,3.147325664425757,3.047739568774828,2.9494016436760506,2.8507894046311275,2.772451749743632,2.703909374837693,2.816383095329308,2.7643789943595856,2.7713315400288847
30-2802888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.003255714921704,0.9992341105488877,1.001619954173353,1.0009351537659978,1.2753110347456529,1.2035770152507705,1.1666186222461683,1.1409346921523145,1.1229330190800835,1.116127725922967,1.2872777090768437,1.260818557829978,1.4424104852991435,1.4644074579875832,1.4268350732429467,1.4125924432845032,1.3622795557248375,1.335320082506175,1.3280844788448227,1.3064200533902972,1.2907122635186992,1.2692700840713704,1.2818543409490923,1.2816664942713247,1.343273406907352,1.493723989826806,1.663422190737486,1.92111439659,2.0605895778731207,2.1116761588537964,2.280369447656058,2.4123900229487574,2.3510132128943484,2.563104691119472,3.1052379313456475,2.9672178910206917,2.823436352569262,3.1164430727123165,2.9914449883202017,3.3138879140943103,3.686772112694877,3.5656710053395497,3.428767311120251,3.28690904920642,3.1740377868229372,3.0616719197759283,2.9521472436451353,2.865126115425385,2.7893248374194486,2.9092945986241703,2.8518763419089037,2.85547677854951
31-2802912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.995603704350865,1.0008198785519393,1.000210381734029,1.209431374617576,1.148874912886854,1.1186461442578992,1.0994894407772957,1.0853426741382264,1.0807479702377103,1.263994167146591,1.1990329596196865,1.2534077952896543,1.2841667015403617,1.2883225187908762,1.4036504388419786,1.3530864232301472,1.3260194599444386,1.3187958749082387,1.2971129114083295,1.2815547290619624,1.260205567132359,1.2733165087619693,1.2738372302076815,1.3364245127129135,1.4899579274789883,1.6636611536438732,1.9285011921290718,2.0723837163568453,2.1250275257569413,2.2995272486817924,2.436353422701411,2.3720486042905438,2.5922985196112918,3.158697523617339,3.012979645003672,2.860560778638176,3.165028982242679,3.0334639757064523,3.3703708690237444,3.7613120496258934,3.6316975618461256,3.4873871359663275,3.337674764839126,3.2188226114260456,3.1010650374784325,2.98552872940026,2.894819322105033,2.8159790540438725,2.939389958258928,2.879694440573678,2.882721960160471
32-2802949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.006988267479967,1.002647351354549,1.0018374750227972,1.0041334791682044,1.0011573593731382,1.003168321777692,1.000839478955832,1.0022797393908056,1.1959213041698493,1.14678721130412,1.1379657353756338,1.139118266730429,1.244578548701406,1.367909502279968,1.3217721940834932,1.296561404227841,1.289910113891301,1.2696351001170074,1.25546492061673,1.23552771341207,1.2501879021946365,1.2513578866331043,1.3144215903058363,1.468760092487344,1.6437314837007646,1.9112053412167758,2.0568761366480977,2.110405826710864,2.2875769695520214,2.4267513774971627,2.3616519017714923,2.5857249982957247,3.1644585431557943,3.0151517459589208,2.8594847300831767,3.170421699986233,3.035235720949708,3.379525010081579,3.7802526961107654,3.647703931949975,3.4987036924270627,3.3453835026567207,3.2239172603502597,3.103790131766159,2.986715683395221,2.8945201657583812,2.8145011694491484,2.939784328715004,2.87918498732566,2.88227578310777
33-2802975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9991336083039797,0.9996148050396341,1.0034065114144968,1.000031151652635,1.0025904986709941,1.0000453666990283,1.0017217941133838,1.2174085717924867,1.1578843896524316,1.1479031403902464,1.1482667786800014,1.2615321147611658,1.3903654203156417,1.3382197883397489,1.3104976478686425,1.3031857595375473,1.2811681470144494,1.2656990852072647,1.2442925902451847,1.2590536117353432,1.2598688945157004,1.3256102178514453,1.4864250653870859,1.6698855720962331,1.9522725907684912,2.107052701954042,2.163461395161958,2.3523519541593174,2.5011170544483132,2.4291989207229188,2.6692798269676814,3.2978368551161985,3.1302482205417372,2.95700798310351,3.2925703304433247,3.141482915658238,3.514092838081263,3.9518164729546337,3.8019325875239844,3.6363907989503343,3.4657355639301484,3.331641632194063,3.198831135624794,3.0712685851936903,2.9712155823883375,2.884702681299025,3.0164588125568566,2.9514995945755604,2.95133718674774
34-2802981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0001604186161983,1.0053677425694536,1.0003116474291711,1.0033841962188026,1.0002178218953555,1.0021656631949125,1.2530901530694831,1.1762626848789326,1.163289828036214,1.1622162520393433,1.286898955515125,1.4229405505977248,1.361618453612055,1.3301798478469158,1.3218959162521369,1.2973455307585755,1.2799900861738887,1.2564854779564374,1.271311002019091,1.2717831662692387,1.3407006262472139,1.5105970048454587,1.705741862940328,2.00893117779236,2.176572377803068,2.236992954547855,2.4425495319551036,2.6050340700953845,2.5230748690638443,2.787629471724476,3.4869534798509463,3.2918041860952267,3.0924807323083745,3.462559914973616,3.28874370512013,3.704531725253535,4.193518361122709,4.020934323130923,3.8284205095878363,3.633220233035977,3.480606230608527,3.3299751080365194,3.1872853738711213,3.0754415964086737,2.980237961944974,3.1204210820287646,3.048175637215492,3.0443893679558363
35-2802624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.008865575992852,1.0003689316174396,1.0041965970987654,1.0002292693999235,1.0025194069267491,1.2953517076414678,1.1956077171659196,1.1795377092113484,1.1766769470499483,1.313422321084416,1.4561961745128762,1.3848680185910487,1.3495215611973215,1.3402234503165729,1.3130643184379762,1.293776133808108,1.2681591620938328,1.2829926268385181,1.282718481624905,1.3550680603113414,1.5337793966089543,1.740397960519873,2.064334283949206,2.244981276402937,2.309407576833695,2.53197140122535,2.7085519430478167,2.615970464965705,2.9052327986245023,3.6810519201719787,3.4556375772218475,3.228184981654582,3.6343865321889814,3.4345054347241146,3.8956622908956415,4.442651346217192,4.24176556900314,4.0210685071853955,3.8006228369857524,3.628385405762051,3.4576719366265,3.2994781844746113,3.1761630080817778,3.0711501414751727,3.22122241491265,3.1420596547655544,3.1334440290535492
36-2802989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9893968220296849,1.0013965598742327,0.9965864615078052,1.000255537329058,0.996549591028815,0.9986787968026072,1.0009142065404402,1.0165900059908635,1.1440719435749624,1.3084560964188414,1.264864821839222,1.240590126476114,1.2344473518371373,1.2151429447548783,1.202744541354678,1.1842516289017622,1.2033811860920087,1.2071131413402783,1.2762179963270852,1.4466651564363973,1.6433992231442198,1.9510011252217558,2.1221139328104686,2.184643384619986,2.3960808489206453,2.5640420848953918,2.480775082372879,2.749912649680527,3.478996761569067,3.275123415918656,3.068607484046662,3.4542844317320167,3.2720615330468967,3.705693570385715,4.221178620258298,4.037497142090095,3.836131789322487,3.6321190405048918,3.473506169373217,3.3171684910868566,3.170392664919227,3.056369939342952,2.9585980988513176,3.103270698297902,3.0294125217498737,3.0263315070611094
37-2802993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0060185502870607,0.9968669880916686,1.0018658906850646,0.9974144992259895,0.9995132404615278,1.0019427069881304,1.0192429939731595,1.1615450695175347,1.3390535175685083,1.2861498611241147,1.2581629696752963,1.2510792362697511,1.2293008109294512,1.2151561823302257,1.194680264992837,1.2140001582097084,1.2173813339980797,1.2902582900966224,1.4713084361169697,1.6817266262019868,2.0144470375833903,2.2015168961611162,2.2690463390172395,2.501636220516952,2.687289813576559,2.590801627859,2.4913350760439923,3.1183375946010794,2.957107077082636,2.7916326472900432,3.130104887571752,2.985277954008393,3.360183494360444,3.8039078385657863,3.6561056468433426,3.4918134405733587,3.3240050471345794,3.193869092621793,3.0654806781121393,2.9423066551710817,2.845648552263443,2.76230931524723,2.8953088951204617,2.8320577802537135,2.8373058947921614
38-2802969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.985182291761734,0.9985803546400701,0.9943808274720477,0.9988078023694651,1.0012488897000669,1.0212035792855843,1.1856620955978523,1.3813554828569024,1.3141799183385745,1.2808200085245205,1.2723940810158654,1.2471509388678728,1.2305901715443208,1.207433740591422,1.2274412289251702,1.2301006401243222,1.3079108795946914,1.502665849152439,1.7314234368589578,2.0985804890476194,2.3079811264593935,2.382407714639631,2.6450214504159746,2.856067096683827,2.7399140102217103,2.593554037985714,2.7661246217900324,2.6423611332347248,2.787907505465731,2.8083725890437257,2.6963070697716676,3.0175132426105753,3.395128482890704,3.279041114844327,3.149563900888632,3.0145944299840837,2.909337886686044,2.819032787174955,2.7161307805021133,2.635384168879955,2.5653867836126616,2.678191852381013,2.625245230368717,2.6387451952117664
39-2802615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0203698756196753,0.9965022419030031,1.000587431952,1.003720455372506,1.025443857039662,1.212763585703751,1.4245468838184312,1.3417383505871256,1.302840851164,1.2930446711704766,1.2643409187812544,1.2453658686213034,1.2196094586733444,1.2396595537053148,1.2422150183448484,1.3241641261096606,1.5311907959405195,1.7766404194790777,2.175864630172491,2.406502823662174,2.487366820553717,2.778946348614459,3.014776162071901,2.8786760105299916,2.7093503173262365,2.8159816460146048,2.6836616339075925,2.909840816241391,2.925606575101022,2.7605196383717394,3.0731858791029607,3.4716061760119206,3.3477684030192525,3.2085176548204064,3.0656525296769632,2.9643672541942583,2.9148027164662462,2.801181660982366,2.712434131174438,2.635838812773426,2.7082230842219626,2.65245606868918,2.665208073875528
40-2802952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.989200812935777,0.9974204385473757,1.0019810688219835,1.0258889635706527,1.2306266319833175,1.4539900915375847,1.35946228690147,1.3166278269850111,1.3058740711771606,1.274787687367201,1.2541834033824606,1.2267006106278573,1.247202855790183,1.2491736399861961,1.3340225678713307,1.549310792460205,1.8061675765175262,2.2277533902902986,2.4734766306401044,2.558875510608649,2.8713138693870364,3.1251812955868212,2.974225705792316,2.7880676854777486,2.896632053887137,2.753380372823909,2.992318736539841,3.005710048091644,2.8271380244242708,3.1575151779588686,3.582087263002504,3.4463358305496845,3.2954539074996236,3.141608129879458,3.032636416480479,2.9780204257231206,2.8569900221616034,2.762750342900411,2.681652971042615,2.7556707171688997,2.6976641873992575,2.7080431755690006
41-2802918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0029567015101564,1.0076599941279651,1.0406642919315081,1.3358305699112802,1.5992649730240331,1.440895916352167,1.3787861496286125,1.3634335500129902,1.3212678725033178,1.2931169843142065,1.2579702236466646,1.2786987235157734,1.2786114045621233,1.3749428303800544,1.6227774131648938,1.9256892754340993,2.4408481626704424,2.7518802960508157,2.85639823756153,3.2614492544106826,3.5971009828713765,3.375274702088817,3.111389999327533,2.8247722336081833,2.8853641779858457,3.3257245361490404,3.3236515782332736,3.0872453033098832,3.098290061269993,3.5287774663909213,3.3924844317057063,3.2414642354968044,3.0878432699752043,3.297637994088566,3.2215320372295158,3.070173303808819,2.9537144593693965,2.8545824751250257,2.715414598168792,2.6572513724623628,2.7351972570377767
42-2802864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0233360522022839,1.0137513557141777,1.001333604053418,1.393602495089711,1.258332486868509,1.2171066635834467,1.207740299542113,1.179445337028329,1.1638864684621446,1.1405601974133672,1.1294967839265273,1.1306452421798077,1.2182813543299011,1.4539081603784345,1.743203583711654,2.2380474640946146,2.538606877925101,2.643638681612707,3.040174148444804,3.3714003161773247,3.1630448734404673,2.9164392646671353,2.519292805780202,2.719101089322322,3.150596906852824,3.157915923540026,2.9340911319420075,2.7576735671944284,2.704040359247036,2.628085802291028,2.758070546876897,2.896875052697019,3.1613813098449195,3.0917034667274734,2.946856778527363,2.835721649453837,2.7412743943485074,2.608804663657462,2.5535812070202812,2.634473283172573
43-2802824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0070270811576372,0.9926547237558396,1.0398924863077241,1.0300975309619684,1.0241183944946588,1.0241924387581187,1.017419591982366,1.0188273949000133,1.0121159314703576,1.0151517837033055,1.024189431688041,1.1039758779573379,1.3145011839448744,1.5702968504779797,2.0000893166063016,2.2565310346315592,2.3503458077819355,2.6865343249116176,2.9653191872222173,2.807384065059521,2.6167527526908323,2.3023842781060226,2.480194092699952,2.8554165076847564,2.8770823280620927,2.694387211525153,2.5485313778094456,2.5103958936104047,2.4459050391799555,2.565007350219427,2.6914692695356313,2.928282690339546,2.8748269926408523,2.751329632789065,2.656089510034201,2.5747147384318954,2.4597352594875916,2.4116557470209097,2.4919783851395296
44-2802618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.970628187713048,1.0205284108082633,1.016833940098097,1.0121850311098817,1.0120817201133592,1.0060257790162506,1.008786474005134,1.0029299090087125,1.006988969420796,1.0176737587556188,1.038777482787499,1.2444636822822592,1.431732907785519,1.7957380087751673,2.0211467829448178,2.1073610059499903,2.402584905028018,2.6466692730285755,2.522440801965368,2.3704248100903174,2.1154623925190523,2.2779584894740963,2.6133216237186807,2.644821791098346,2.4920138360158637,2.3689309725569347,2.2888110259991614,2.237340735363263,2.3985702090653604,2.5159781205826315,2.732534901520153,2.6912740147014533,2.583835340687251,2.5007246476150784,2.429442742777584,2.328141197946082,2.2857148002968737,2.365948488653963
45-2802828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9991789645043707,1.003233393966004,1.000448041668308,1.0017802097283948,0.9965157443436816,1.000581739648694,0.995052109370496,1.0005334476587286,1.0118349496738226,1.0344067818285165,1.2514840148913156,1.4507725629884785,1.7728686412461274,2.0037047442676017,2.0925788732171404,2.3970545026294414,2.650021232443173,2.5212084042059297,2.3645676631095065,2.1042825531707376,2.2705881127529435,2.614934617355354,2.6479338397298524,2.4909683753789262,2.3651313473012974,2.282697086978139,2.230447823864111,2.3947128441235415,2.5150695110158527,2.736558323663489,2.6941845343320616,2.584364930285722,2.499620851915005,2.4270834496410276,2.324222608821598,2.281224230143957,2.3628386195079853
46-2802193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0090856720242283,1.0016638794073096,1.003261413610365,0.9941049865798215,1.0008698561061629,0.9927527311331507,1.0007130325525482,1.0161796561120717,1.04579297232581,1.3472359931309585,1.6390891566799988,1.6825650264162184,1.7743651924617394,1.8676403781382158,2.176720521973613,2.437844410452588,2.316501358789367,2.170882498821451,1.9347124606902018,2.103532839148571,2.452272921351513,2.495168391609106,2.344788257665407,2.2260346734459637,2.089559213420288,2.094565166551152,2.2690610035528143,2.3909255561965934,2.6159538144461085,2.578172876491701,2.471098885204451,2.3890365108722196,2.3191105854637466,2.2203041925553677,2.1792446911850267,2.2657246592831175
47-2802196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9870216909847239,0.9945868322697836,0.9807706519650591,0.9956989800553264,0.9851340007304311,0.9976855476282522,0.9961634525886465,1.003420244488299,1.0763851244010687,1.3407476625875518,1.410602963968592,1.5062894342558286,1.596670126561336,1.88032806577977,2.1218524690093976,2.0273629225021175,1.9134727440451889,1.7299619447221437,1.8890820608478214,2.2134457348480514,2.2694835435668708,2.1415640276245616,2.040567016624222,1.9250510763096547,1.93335506564108,2.097762339266345,2.215873136403429,2.429347070250551,2.401941453491594,2.3068091875789127,2.23404215215302,2.1720215838365817,2.0841578433969765,2.047743067300588,2.136626994703892
48-2802200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0178873523614411,0.9756282515865567,0.9997638722123641,0.9845493957402183,1.0000786110613116,0.9978364869195531,1.0061709138988646,1.0022624257051465,1.0438592854886513,1.1288274472610509,1.2122072592136917,1.289130274397321,1.511525259386391,1.699520709307782,1.6481294226987384,1.5838917316584584,1.477428965163786,1.6114828493629596,1.8735846290176201,1.9394102009267264,1.8542022576752768,1.7852679205965734,1.705001720174862,1.716252432174456,1.8566362562650924,1.9592437385332953,2.139319993993832,2.128910956005266,2.0579676130576408,2.0034101813297127,1.9565239735092055,1.8891784511504448,1.8612157416907025,1.9479957841698223
49-2802204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9602359611856852,0.9965118076355904,0.9808216658699913,0.9986787341467923,0.9965698172350382,1.0054959645297046,1.001510534531305,1.0410946734198692,1.050401377913885,1.1299552038495324,1.2032895369428995,1.4101301994707902,1.5847283911238623,1.5435042529411227,1.4913204654781766,1.4047649317297666,1.5315888707272283,1.7772161006746072,1.8458056638141693,1.7714300292383989,1.710922080581474,1.6401030141068214,1.6521171345444834,1.786175969146113,1.883759289287026,2.0546323773078417,2.0486967303476957,1.984327803332269,1.9347693781065054,1.8920739131597215,1.830466473879635,1.804885370035328,1.8909633333094567
50-2805533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0317331364535844,0.989937665848896,1.0092582941153592,1.0041932401647164,1.013999055825762,1.0077932114037678,1.0515304868837856,1.060189596467364,1.0561300578652242,1.0515655864939488,1.1751214552661255,1.3202433540583585,1.2999810028985013,1.2731533571037787,1.2286776191871855,1.3397214754094435,1.5477296724503007,1.6204019642746859,1.56987849652697,1.5284862576519,1.479663049716769,1.4930739404949795,1.6110728761106836,1.7260265497312126,1.8792286267159493,1.8818688704389523,1.8302083619099028,1.7903966516235532,1.755929849742383,1.7056781893090776,1.6848428397241084,1.7930092780325968
