순번_정류장ID,1-2805953,2-2806527,3-2806526,4-2806910,5-2806429,6-2805649,7-2805659,8-2802210,9-2802213,10-2802220,11-2801901,12-2805900,13-2801903,14-2801864,15-2801842,16-2801840,17-2801838,18-2801836,19-2801820,20-2802268,21-2802276,22-2801814,23-2801811,24-2801818,25-2805040,26-2802248,27-2802230,28-2805977,29-2802217,30-2805534,31-2802203,32-2802199,33-2802198,34-2802192,35-2802175,36-2801848,37-2802181,38-2802178,39-2802797,40-2802795,41-2802787,42-2802771,43-2802758,44-2802714,45-2802696,46-2802689,47-2802708,48-2802731,49-2802755,50-2802776,51-2802800,52-2802815,53-2802826,54-2802834,55-2802833,56-2802832,57-2802846,58-2802886,59-2802934,60-2802984,61-2803578,62-2802646,63-2803032,64-2803031,65-2803025,66-2803023,67-2803016,68-2802995,69-2802957,70-2802933,71-2802911,72-2802891,73-2805153,74-2805154
11-2801901,,,,,,,,,,,0,0.9935812851793594,0.989456974724854,1.0215813877385296,1.0189605659326262,1.0095353882094924,1.0168773325272777,1.385575875728386,2.0642814235147013,2.2387946361016313,2.009747592619559,1.8149382141395667,1.7479334058570994,1.9405848575949025,1.9776238090658107,1.853376720504263,1.7626409361341318,2.258409299892487,2.8482212114878576,2.7769588077738216,2.5081629368366216,2.4423637041828203,2.321573915969889,2.0351958694584598,1.8318330541718,1.7869772649795923,1.7479442296245367,1.6994724490795794,1.6753228718662119,1.6540495224121252,1.63854821632549,1.6115741639661838,1.5912684184811656,1.5524082067769025,1.527358664491266,1.5017797282727625,1.5030480477795367,1.6071411942849734,1.6750479637133668,1.808187819908251,1.8885582152502867,1.8533817891968891,1.8116788471373078,1.7979635283068378,1.7807046527138684,1.730999041749632,1.6935557193635058,1.7796341974811558,1.919320108170237,1.9687457000561552,2.0348360157971657,1.9928796417938766,1.963497967031545,1.9398681329307081,1.9249297651609714,1.9150663228341804,1.897231234530431,1.87808086767678,1.9129921876472287,1.9621199278287949,2.009205636165366,2.00031722937816,2.1110735417302133,2.2099993261301516
12-2805900,,,,,,,,,,,,0,0.9758141528198965,1.0355035683920337,1.0259956551726988,1.0097176612276044,1.020576378946816,1.6209748342427506,3.101863574213805,3.387825482542908,2.6577284290057643,2.1891888659670524,2.0513777790312484,2.344755667975358,2.3612020446157738,2.1244648046930448,1.975192141158279,1.804808691940034,1.939271821434689,1.9319783868023641,1.8182911960004517,1.789927911055023,1.7355768223515857,1.599343144209814,1.4962380074379422,1.471535245860147,1.451758781857718,1.425352958070075,1.412167477029669,1.400364330513932,1.3924940181922916,1.3771346896276202,1.3656502106211783,1.343930832139722,1.3290678416888932,1.3147674964156462,1.324024673667953,1.4133638933738242,1.4721640457248824,1.5848425202158758,1.6570453926473696,1.6335318944203376,1.6036885460442698,1.5957688226184623,1.5837500633483041,1.5492298080622944,1.5230657372166885,1.5990183114022596,1.7208011814341608,1.7647778432312753,1.8239175091594533,1.7927083639688242,1.7707213516315574,1.7531034699578718,1.741936730893281,1.7343465205456394,1.7210051595712061,1.7064677984370333,1.7383778841277027,1.7817531606237955,1.8232262654726943,1.8172256583294986,1.9149918303274496,2.001755120032563
13-2801903,,,,,,,,,,,,,0,1.0670353252710798,1.040284517363147,1.0168810471387664,1.0283677937241547,1.7743362145905448,4.021609279717546,4.358469132006997,3.0752279977937373,2.3910372003456173,2.2066234062252272,2.5552123601894645,2.553029110733277,2.2501220482913746,2.069975325332291,1.869007451285261,1.7583205018006018,1.7471239893947341,1.6609373807182133,1.639498528706067,1.5977808980052561,1.4917915575865301,1.4103235929654874,1.3901721235781102,1.374780792196911,1.3537370269548437,1.3431103971504976,1.3638962893826936,1.3762402700516918,1.3613697278600356,1.3502737814902692,1.3293547244211301,1.31496631163932,1.3012409606076127,1.3110007249208555,1.4005693823512422,1.4593241803721515,1.5725527515478517,1.6447867732766015,1.6215801942383852,1.5920335560108982,1.5894115145688699,1.5774077933227098,1.5429750485636378,1.5167534129681273,1.593335383220469,1.7159466823754852,1.7602720349036567,1.819902836079766,1.7885702417698073,1.7665085261989317,1.7488421469296547,1.737648364078467,1.7300350916078584,1.7166685089698486,1.7021028899058086,1.7342423310737238,1.7779005734879811,1.8196540884797203,1.8136503643112958,1.912112292752722,1.9995342406652021
14-2801864,,,,,,,,,,,,,,0,0.9946921985815604,0.975444848544021,0.9796617052291096,1.196619165162515,2.740968337416035,3.1154778689928713,2.3718440787917405,1.944074035247968,1.8247216089853893,2.1322229606868492,2.1702511917971354,1.955757858546169,1.8192145197632297,1.6682630118000457,1.5854782642059628,1.5388240924510508,1.4791561225457175,1.4645819237917204,1.435547626169822,1.3757628430535402,1.3147281803250594,1.2990178666463925,1.2921564487263315,1.2760263631325217,1.2678706211176731,1.2927790573674,1.305796023176192,1.2936917096622846,1.2847289399850799,1.2680385611420493,1.2561818099205522,1.2453359357494382,1.2573956458842332,1.3442177219277736,1.4012654015869883,1.510719964125013,1.5819471377924719,1.5612976519099133,1.5344340567668553,1.5330332533272426,1.522240050413979,1.4915649347590563,1.467954454328874,1.5426247871508123,1.662005313618814,1.7054552798053526,1.7640201924598133,1.7350131214499351,1.7145701960321817,1.6982377978618834,1.6878867622784781,1.6807753126003442,1.668423882316344,1.6549001284363953,1.6865890009793385,1.7292161702496087,1.7699707371281697,1.7646328030777376,1.860837900562349,1.9461652122029776
15-2801842,,,,,,,,,,,,,,,0,0.945942555173266,0.9671193795476066,0.9848307573787856,1.4748339388154625,1.7945416556022973,1.5759041794190458,1.424415714960383,1.3780590079418062,1.531637135519027,1.6098752331959434,1.5235133207468008,1.4531266645757424,1.37690637539471,1.3354119890441356,1.3117856730732245,1.2796883485277228,1.2722713343593524,1.25659210834551,1.22771336183449,1.1931838279642142,1.1831834199884461,1.1811555960846327,1.1718548540716522,1.1671978684469202,1.191125291056909,1.2045062015991943,1.1965310324905924,1.1908745658813624,1.1802725864679737,1.172308081438721,1.1655427752031695,1.1804647583577326,1.261514586955097,1.3146225687559203,1.416146384856894,1.4841426532752213,1.4673361530635478,1.4454014382286606,1.4456989365845048,1.4369488383097437,1.4122958401751509,1.3929270675686778,1.4635406707099539,1.575492352370253,1.6166555895504826,1.672291303134757,1.647556840855693,1.6302181642204967,1.6162961440141401,1.6074627821615726,1.6011343509591482,1.5907353774104558,1.5789550370128076,1.6094785234485325,1.6496846295177658,1.6880825226552632,1.6837625389788082,1.774651543356855,1.8547326769274817
16-2801840,,,,,,,,,,,,,,,,0,0.9905727506599916,1.0028482099608085,1.1200462172700392,1.440922681947299,1.3244764492768375,1.2411876331152694,1.2152729929547592,1.2189928407657034,1.309609398120394,1.278561047198393,1.2394652509134942,1.200472794354715,1.180595023542888,1.1694034988231932,1.1526117697529277,1.1492307900395162,1.1411806490137701,1.1306940817082993,1.1118779682104984,1.1054143209711615,1.1066389539242223,1.101351974363004,1.098659039265039,1.121888751500052,1.1357018651105897,1.130354746001938,1.1265805886893567,1.120119084997289,1.1144680928368818,1.1105581520260162,1.1273057177705255,1.2042212870659923,1.254742320906414,1.351034543535047,1.4164048953653077,1.4026100983202037,1.3834344259580034,1.3852134993101861,1.3778145205330488,1.3571564058736454,1.3407054984831959,1.408432343112079,1.5152919027432443,1.554876528946804,1.6084849637621266,1.5866052696819535,1.5711037084565758,1.5588070638815559,1.5509984917053885,1.5454296634278561,1.5361230846596634,1.5257426717469826,1.5552231346241812,1.5937474729623873,1.63051011649998,1.6271123126801565,1.714070857779469,1.7907990785401244
17-2801838,,,,,,,,,,,,,,,,,0,1.0116769930531584,0.9867666830828173,0.9968502198903095,0.9998339844592204,1.000080899514548,0.9998336557597811,1.0011824226516657,1.0974454718335231,1.0992856002679743,1.0799379282445452,1.0653436543685735,1.060159790914597,1.0576173890962368,1.0516863114269193,1.0512066176819728,1.0486899942235033,1.0516328658205119,1.0449104835350551,1.0411726297777988,1.0447895877013809,1.0426291841139732,1.041719505962194,1.064406035520491,1.078440444215281,1.0751597588067427,1.0729819319837899,1.0696925910752522,1.0659850938819864,1.0642608779761675,1.082481926391001,1.156201763170674,1.2046722226514521,1.2967091693019013,1.3599929402852329,1.348597354538934,1.331847686025889,1.3345772920582946,1.3282578416841697,1.3108033746037004,1.2967032131709757,1.3621167855554093,1.4649065760806967,1.50323361733416,1.5552293821859031,1.5356295792016907,1.5217158284363341,1.5107200852213487,1.5037331417487554,1.4986639506360007,1.4903447089564785,1.4809862888786396,1.5097371655432368,1.5469156858723434,1.582371329053865,1.5796003451580674,1.663534459748546,1.7374613918332182
18-2801836,,,,,,,,,,,,,,,,,,0,0.9665484433105488,0.9901418369751673,0.9961487503934174,0.9975047886535812,0.9975108007844747,0.9994203656069357,1.110800425696649,1.1107081221490867,1.0878921950217688,1.0706457950812094,1.0644238984759025,1.0613642257507612,1.054632808454324,1.0540327083490746,1.0511863555882617,1.0537424231631871,1.0465260616224545,1.0424022933912336,1.0464165662761056,1.0442127264694818,1.0430905084772046,1.0667141531022812,1.0812990281517083,1.077659882644458,1.0754525769624514,1.0718999060230372,1.067981023675234,1.0661100426915182,1.084837468479335,1.1609639565035743,1.2112874349770797,1.3069920273740858,1.3723282784740813,1.360100909212727,1.3424895389836873,1.3450970499311452,1.3383780874715498,1.3196933015577021,1.3049005549049364,1.372302550399204,1.4788011645502264,1.5183029372874821,1.5722237976201576,1.5514245897585246,1.5366904395606333,1.525045118424235,1.5176530265095878,1.5123212777765997,1.5035270103950988,1.4935467721541504,1.5232588433380179,1.5616608811563497,1.5983135208921535,1.5952734230489243,1.6820767294531949,1.758675245329251
19-2801820,,,,,,,,,,,,,,,,,,,0,1.0198578310567312,1.0145516674358686,1.0091667430561921,1.0073769381203412,1.0079941021860375,1.1450438823223263,1.1382977622485515,1.108233532564044,1.085072955639333,1.0763188150640473,1.0719559454963903,1.0634225618319695,1.06248280246823,1.058856981711066,1.0603743793666798,1.0514566640963516,1.0470308894762925,1.0510878725208288,1.0483613337439301,1.0471940057901792,1.0720776506547045,1.087375652163953,1.0834618785218821,1.0808418817115693,1.0767945656839697,1.072509754318688,1.070347517506432,1.0895511829407234,1.1691907509641348,1.2218699229070993,1.322090256585283,1.391153227064652,1.3776808693088392,1.3581933826319985,1.3607233602646578,1.353424290761414,1.3331156655067684,1.3171552348434372,1.387372671982286,1.498706558932919,1.540109769657785,1.596273218578454,1.5736320511014041,1.5578896681043113,1.5453285275407689,1.5373660602700538,1.5316674721355255,1.5222045852529456,1.511643602474757,1.5422134151581475,1.5823822224428303,1.6206381149249578,1.617073612699182,1.707857873849926,1.7880461320440901
20-2802268,,,,,,,,,,,,,,,,,,,,0,1.009379470186684,1.0046037231372424,1.0031494345905212,1.0032997759251965,1.0946278823009747,1.0980046630869764,1.0704165884355872,1.052448540751892,1.0473746578436505,1.0452193806033734,1.0392119326544407,1.0390389592618312,1.0367470871940117,1.042241607685102,1.036054502663761,1.032145643620465,1.036667241766886,1.0348263456689912,1.0338953445288601,1.0595409584694333,1.0755783928698044,1.072000278526569,1.069657543382593,1.0662068710182053,1.0621188301745805,1.0605160381284822,1.0806911490914795,1.1617536539781081,1.215539338970244,1.3182999287214339,1.3887860494953421,1.3749215312152034,1.3553795445745027,1.357886046185508,1.350479405897536,1.3297964360376628,1.3136750227472094,1.3853768252343446,1.4988820034311183,1.5411890044345355,1.5987625767603721,1.5756950944134829,1.5594226343369457,1.546430500630327,1.5382931638543904,1.532474172037646,1.5228137791613383,1.5120413283280725,1.543325711514738,1.5841520082694724,1.6233272969898693,1.619658888526377,1.7121951995002387,1.794160356515224
21-2802276,,,,,,,,,,,,,,,,,,,,,0,1.000885737511571,0.9998329209909069,1.0010798779076813,1.1189682433684174,1.116679713607461,1.0812112653204131,1.0584389852379783,1.051880151817813,1.0490643887542752,1.0420172884492045,1.0417251455355123,1.039051148208231,1.0445126570028964,1.0375699487044263,1.0333797042577604,1.0382413908141195,1.0362163912233031,1.0350498102803871,1.0620507463648419,1.0786551478099458,1.0746506305344583,1.0722623812481686,1.0683719910968472,1.0641603940927211,1.0623975926357752,1.0830832829342765,1.167454538571509,1.2231150939263449,1.3304205686598851,1.4038202202850996,1.3888274428990466,1.3679785942716007,1.3701525597506972,1.3622323936309937,1.340254709724472,1.3231153551669146,1.3974899295934522,1.5152367340456907,1.5593085876018689,1.6187436811307074,1.5942911521519416,1.576814998027882,1.5631398333595299,1.554631960684905,1.5483393330971866,1.538079617122563,1.5266801339580958,1.5589611857720218,1.6012602932965203,1.6417390474546585,1.6380126093494878,1.7340416427690681,1.8192902476156947
22-2801814,,,,,,,,,,,,,,,,,,,,,,0,0.9975562171664312,1.001249281455641,0.9950861603971212,1.0318917086212742,1.0061527876222238,0.9984922994815493,1.0010343448697767,1.0032676860925127,1.001753028526527,1.003046728152325,1.0031008019372003,1.0157504175180696,1.0138321372692978,1.0104063310998075,1.0165798946840907,1.015820705614255,1.015589006387082,1.0435959649443263,1.0611164971465374,1.0578259408131538,1.0557569423134374,1.0529787502683048,1.0492830362050918,1.0481028178297647,1.070205218907132,1.1566441441569748,1.214031090350718,1.3242964425235983,1.4003739705042093,1.3850190866870715,1.363822309715961,1.3661587574589211,1.3580799452512717,1.3358773565983033,1.3184897969706442,1.3945604920647117,1.515784361945459,1.561015537804403,1.622435516276292,1.5969609612389855,1.5790716711336685,1.5649641540321684,1.556049359377325,1.549720716382496,1.5391640722907762,1.5274492786440264,1.5605676010620353,1.6040038886954042,1.6456056412668103,1.641577798130009,1.740337466868384,1.8281697683442515
23-2801811,,,,,,,,,,,,,,,,,,,,,,,0,1.0037993201216624,0.9943712918238161,1.0380800811671813,1.0073672914939509,0.998589182293633,1.0013301975589708,1.0036986953156122,1.0020244597853434,1.0033867481365648,1.0034166267539295,1.0165804583580955,1.0144306798241025,1.011034755556392,1.0173838027758768,1.0163885280145946,1.01597546764609,1.0449764099458003,1.0628381638861684,1.0595344501743702,1.0573507331032312,1.0543911817708396,1.0505433086626734,1.0492698094986403,1.0718037941534313,1.1602936262525172,1.2192638826530124,1.3325368916627989,1.410254188630915,1.3942855337612807,1.3720278845700942,1.3743823564083502,1.3659464709330036,1.342763952098372,1.324683645211981,1.4024379289942797,1.526593746966507,1.5727336434300603,1.6357858087281292,1.6092367212611216,1.5906232357116485,1.575791893134312,1.5666800639277583,1.560126752566313,1.5491613027379012,1.5370206610682877,1.5706506877476072,1.615210757121284,1.6577771369671617,1.6533515600313236,1.7544185060883213,1.8444331120429878
