순번_정류장ID,30-2807234,31-2806248,32-2807551,33-2803211,34-2804850,35-2803212,36-2803210,37-2803361,38-2807599,39-2804421,40-2803623,41-2802601,42-2802361,43-2802598,44-2802344,45-2805735,46-2805279,47-2803800,48-2804957,49-2801820,50-2802259,51-2801827,52-2801825,53-2801858,54-2802120,55-2802007,56-2801967,57-2801974,58-2801955,59-2803543
40-2803623,,,,,,,,,,,0,1.0068285379507875,1.044805261164646,1.5018853470726243,1.121805480868126,1.0839031059866098,1.077695315749253,1.080235282481441,1.1489337506964474,1.243741141860769,1.2724894460389355,1.2529344677597682,1.2529987112702299,1.274664415119599,1.5356305906502596,1.4911126350650654,1.5776609624907167,1.6931103702513715,1.8564344960919905,2.0629506970806606
41-2802601,,,,,,,,,,,,0,0.9941775265288288,1.1988042702100954,1.0453082543152175,1.0345862356240707,1.0314847475180842,1.036830701754185,1.1062506785678283,1.2007787084324433,1.2307212544644786,1.2142511230143356,1.2147900163007102,1.2416845933205716,1.4343406940633068,1.3995358662030968,1.4830470164570737,1.5910233974065724,1.7428133210459678,1.9371201516491585
42-2802361,,,,,,,,,,,,,0,1.3145901363827663,1.050177898154948,1.0367253157304799,1.033316109058232,1.0390413110863503,1.111850368662143,1.2111786920863288,1.242357687861104,1.2240965092048148,1.2247310507777223,1.2511556858756012,1.417049543724043,1.383248225890692,1.4677553004823478,1.5767053215308393,1.7295814905126314,1.9262424643653364
43-2802598,,,,,,,,,,,,,,0,0.9997123708883284,1.00591108784903,1.0044495932289208,1.012970760233918,1.0925791597177743,1.2010806083481036,1.2354799259750948,1.2162116565939243,1.2169243876373517,1.2466203574042047,1.4055724975414652,1.3710778469516662,1.4597901695173323,1.5740789096780508,1.6654220099818788,1.7802942997504803
44-2802344,,,,,,,,,,,,,,,0,1.0145074169444863,1.0099595131713244,1.0260040830984014,1.1652271835505528,1.3312799710507865,1.3900648216562277,1.3332224844089502,1.330391155262531,1.34063732676986,1.3140949771730108,1.2815625842983496,1.3900057064776377,1.5278890705475858,1.4863519131296543,1.4394400128198839
45-2805735,,,,,,,,,,,,,,,,0,0.9863089388615064,0.9977327701972811,0.9989937597633207,0.9956893431912394,1.0007628957143273,1.322531870504219,1.3674353578980074,1.2343123071532713,1.148344157556258,1.1311805206747043,1.1174657275135422,1.109070318063331,1.1016316743861774,1.0902487721879464
46-2805279,,,,,,,,,,,,,,,,,0,1.0068238562623526,1.0041502644433478,0.9983972351201992,1.0040704447217859,1.4047999528453263,1.457401922312299,1.2661229370424267,1.1607097808989117,1.1408201629965535,1.12518468518595,1.1157467633577292,1.1074254479013952,1.0948047504280483
47-2803800,,,,,,,,,,,,,,,,,,0,0.9997699916879755,0.9927398091236109,1.0023433200040006,1.5318216376143847,1.4633816600238128,1.2236506693336893,1.1563187076260033,1.1355480042464148,1.119537561221934,1.109985674197405,1.1016671789315584,1.0966263547691613
48-2804957,,,,,,,,,,,,,,,,,,,0,0.9843013680372427,1.0039666695686198,1.3568472825147384,1.3027062648568866,1.1368084374688885,1.1737025797623861,1.148354135020788,1.1293294549419726,1.11821743700976,1.108623567240139,1.1024473058451936
49-2801820,,,,,,,,,,,,,,,,,,,,0,1.0257485926647727,1.0603813465244536,1.05041515886381,1.1646206994495976,1.193010628295381,1.1623441170567976,1.1399296616419083,1.127102902445338,1.116120753164057,1.1085589044895376
50-2802259,,,,,,,,,,,,,,,,,,,,,0,1.0014349293502487,1.0532173779683303,1.0879750509338826,1.0598635310657922,1.0512287101096178,1.0448589811535485,1.0408929951736128,1.0378331848072482,1.0414393889133782
51-2801827,,,,,,,,,,,,,,,,,,,,,,0,0.996380815681371,0.9930431264553826,1.0002322701621105,1.0011111090597182,1.0017538145466391,1.0016659211155503,1.0021251026204427,1.003086040335972
52-2801825,,,,,,,,,,,,,,,,,,,,,,,0,0.9926534643604982,1.0004174421381165,1.0012984023944627,1.0019342514331528,1.0018261031109195,1.0022826479150535,1.0032412913629594
53-2801858,,,,,,,,,,,,,,,,,,,,,,,,0,1.0040567907556088,1.0044225079041242,1.0046487187049553,1.0041453423694968,1.0044512778116115,1.0052271723904536
54-2802120,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0054316249884545,1.0054576880428985,1.004234091219137,1.0047596905849718,1.0058678349043835
55-2802007,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0054822671205195,1.0035471106503833,1.0044940092946513,1.0059756964278435
56-2801967,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9940153168697848,1.0005436631512834,1.0044924481104702
57-2801974,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0065885963983852,1.0078178110129163
58-2801955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0064740137639197
59-2803543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
