순번_정류장ID,1-2805574,2-2804896,3-2805037,4-2805221,5-2805253,6-2805251,7-2805249,8-2805945,9-2800591,10-2805192,11-2806572,12-2806213,13-2807459,14-2803766,15-2800351,16-2800549,17-2800543,18-2805270,19-2800536,20-2807212,21-2803764,22-2800530,23-2800523,24-2800519,25-2800517,26-2800515,27-2804977,28-2800507,29-2800503,30-2805796,31-2800506
11-2806572,,,,,,,,,,,0,1.01080905673789,1.0097998549229152,1.005716451507293,1.0042951857606868,1.003993289089115,1.0605609490380967,1.1419112609871216,1.1057690527586372,1.0917582460631572,1.2032283682984568,1.2163179035827512,1.2005619749021954,1.1880865611071956,1.180152090668176,1.1734815729684003,1.157567536685198,1.1497559310058745,1.143901754687228,1.1420091692761642,1.3896142917682692
12-2806213,,,,,,,,,,,,0,1.0086666840173855,1.0046300226226632,1.003232187977547,1.0030280749321352,1.0673652765794672,1.1591884796363918,1.1148328252234871,1.098332665043947,1.2189792032037299,1.2329389393949335,1.2146632090289018,1.2003954773315366,1.1914216983685977,1.1838369247234406,1.1660222947060312,1.157361840202061,1.1508492038317069,1.1486933893230613,1.4095319383696137
13-2807459,,,,,,,,,,,,,0,1.0036831775444195,1.0023073036339294,1.0022142841044828,1.0755065808432698,1.179202503668294,1.1246955943541643,1.1053236626582632,1.2355165484960147,1.2503466248270243,1.2292631038516462,1.213032880977466,1.202935408550103,1.194364489794322,1.1745324470772929,1.1649821545082792,1.1577812123419287,1.155348823209001,1.4292258393245636
14-2803766,,,,,,,,,,,,,,0,0.9880800747250881,0.9933986409251928,1.1725164855427717,1.4014642436573506,1.2008541036104745,1.153595960882935,1.1652845136675316,1.1856024394156568,1.1661372912341779,1.1515283432021297,1.1424924657206599,1.135481022157872,1.1189475069992616,1.1111470115617446,1.1058093336175066,1.1045037886190492,1.4219908191152921
15-2800351,,,,,,,,,,,,,,,0,1.0016883084638875,1.0094838828131987,1.0067084531795776,1.0023103626870478,1.0027746703011016,1.0023084522653432,1.0023065708965149,1.002891259392319,1.0024255097724268,1.0014645437255163,1.0023096828773685,1.001607619043435,1.001035939385812,1.0019293002154244,1.0036350104345486,1.313379543196251
16-2800549,,,,,,,,,,,,,,,,0,1.0197636011246687,1.0094670247143962,1.0024369944689577,1.0029325989504003,1.0023827694773426,1.0023774584110836,1.0030128735291743,1.0024931135801074,1.0014452091602377,1.0023601831916484,1.0016018845008046,1.0009923049610572,1.0019443643309895,1.0037527225166862,1.3330450104785732
17-2800543,,,,,,,,,,,,,,,,,0,0.9982118909253463,0.998280518312281,1.000171600287532,1.0001003054409705,1.0002025396393444,1.0011688014690399,1.0007945065315447,0.9997785565482052,1.0008587291954314,1.000256664738056,0.999706990590692,1.000786127456343,1.0027184301735763,1.3484092244804868
18-2805270,,,,,,,,,,,,,,,,,,0,0.9983041304054172,1.0005838441970056,1.0004083335552538,1.0005095025217379,1.001559209201077,1.0010975303744947,0.9999495208296569,1.0011274313073901,1.00043465779564,0.9998273143089178,1.0009793890550063,1.0030451291178708,1.3749783604170964
19-2800536,,,,,,,,,,,,,,,,,,,0,0.9978713171486522,0.9986930036050515,0.9990450359735598,1.0010851444634836,1.0004665294413155,0.9988522417869561,1.0006287093853736,0.9997987593468614,0.9990684623102462,1.0006055347516916,1.0032361847827986,1.4798552877672964
20-2807212,,,,,,,,,,,,,,,,,,,,0,0.99980237879468,1.00030536750755,1.003196160761255,1.0017421943014315,0.999265742248204,1.001634443046181,1.0003291097581044,0.9993585423812976,1.0011988944033596,1.0043393592178491,1.5861815098745344
21-2803764,,,,,,,,,,,,,,,,,,,,,0,1.0022599613831842,1.0064116967323617,1.0028527650000485,0.9990221283511008,1.00231258693101,1.0004639368583381,0.9992608455630356,1.0014663549400806,1.0051540038255582,1.7007045515197095
22-2800530,,,,,,,,,,,,,,,,,,,,,,0,1.007750374961089,1.0029551925329734,0.9985938465914203,1.002318127479686,1.0003372897837555,0.9990826198336022,1.0014252143508735,1.0052948321672224,1.7376654877490882
23-2800523,,,,,,,,,,,,,,,,,,,,,,,0,0.997418827853788,0.9922247538248798,0.9996844392536988,0.9982623091386695,0.9971145740504347,1.0002127894597383,1.004859701470116,1.88098108888253
24-2800519,,,,,,,,,,,,,,,,,,,,,,,,0,0.984347244830382,1.0013215468306529,0.9985322391130178,0.9970401311056041,1.0007686139031369,1.0062064830988655,2.06202832280838
25-2800517,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0168448698428152,1.002327920297311,0.9994828112189449,1.0032500388134133,1.0091704996008266,2.2305234330394725
26-2800515,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9963197398751851,0.9948526825675,1.000559074200014,1.0078340922979874,2.4808118137175366
27-2804977,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9921946954488154,1.0022906684723447,1.0144716546508386,2.757134863806287
28-2800507,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.012585094366569,1.029337872706828,1.7205448524631712
29-2800503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0113209316134477,1.1386005778643042
30-2805796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0015093188177182
31-2800506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
