순번_정류장ID,1-2801292,2-2801313,3-2801175,4-2801333,5-2801158,6-2801367,7-2801346,8-2801335,9-2801377,10-2801392,11-2801397,12-2801410,13-2801427,14-2801443,15-2801471,16-2801475,17-2801483,18-2801502,19-2801525,20-2801540,21-2801559,22-2801587,23-2801614,24-2801192,25-2801636,26-2801601,27-2801541,28-2801577,29-2801607,30-2801626
17-2801483,,,,,,,,,,,,,,,,,0,0.9852332748543499,1.0000890986457005,1.01935471856617,1.0010811626711038,1.0012683595038179,1.0020549337749987,1.002998577953124,1.1487249889252666,1.449581466294223,1.9024343657594702,2.178265805915385,2.738218085511969,2.5043216059796616
18-2801502,,,,,,,,,,,,,,,,,,0,1.0202361413285495,1.0462846755593072,1.0105559840145832,1.0081547796517296,1.0065650220154618,1.005909176472396,1.0340901304430223,1.2687038818757785,1.6922401348033693,2.035989140467719,2.6070605611214495,2.387561890439141
19-2801525,,,,,,,,,,,,,,,,,,,0,1.0825473577937779,1.0029240499345475,1.0025559990801942,1.0031947078833103,1.003940255622882,1.0355789483758984,1.2068006388519337,1.5867165633920493,2.1723364083751124,2.856011777034783,2.56858555402082
20-2801540,,,,,,,,,,,,,,,,,,,,0,0.8989405995558846,0.9626400335859646,0.9861298408417332,0.9953346098843833,1.0316499114703335,1.2169187854451888,1.6297345515243884,2.2886325232203406,3.0812613255076022,2.724764357508309
21-2801559,,,,,,,,,,,,,,,,,,,,,0,1.0020311684224832,1.0033200470644035,1.0041546688170198,1.009567203075019,1.1627666083253094,1.5736987317531024,2.219934347107939,3.001490812109184,2.658031870986396
22-2801587,,,,,,,,,,,,,,,,,,,,,,0,1.0039199539380306,1.004523436917803,1.0104735730659886,1.0547186521253598,1.4577361968817335,2.0696330618994985,2.814979212903629,2.506353608024286
23-2801614,,,,,,,,,,,,,,,,,,,,,,,0,1.0048774419298083,1.0127387945145854,1.068581702045246,1.5891788696792912,2.485181017919051,3.721170145053767,3.0800048569127934
24-2801192,,,,,,,,,,,,,,,,,,,,,,,,0,1.0210180633136723,1.010962902675554,1.0662204858867181,1.7554369641839238,3.6188896518937193,6.602462617877425
25-2801636,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9987536155310344,1.051831043296222,1.6497936765964816,2.922736209792578,5.572937391986291
26-2801601,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.085646541753412,2.228113193232683,1.6184423700936537,2.172942502028279
27-2801541,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.994869676256291,0.9930047521323235,0.9982876845402007
28-2801577,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9883674263047367,0.9981116625065362
29-2801607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0150078221934509
30-2801626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
