순번_정류장ID,1-2807480,2-2807580,3-2803155,4-2805705,5-2803198,6-2806037,7-2803656,8-2806607,9-2805812,10-2807052,11-2803178,12-2805832,13-2803179,14-2807313,15-2807204,16-2807206,17-2803351,18-2807627,19-2803335,20-2807423,21-2807232,22-2807362,23-2807270,24-2805248,25-2805965,26-2803365,27-2803370,28-2803373,29-2805943,30-2805200,31-2806164
11-2803178,,,,,,,,,,,0,1.0036339723520749,1.0023956053033745,1.005270167399867,1.0012999802661928,1.0000505486202262,0.9992773968875829,1.1625628140243405,1.5164516084278779,1.884454460919274,1.5310415745931865,1.5665304201138546,2.010766083521677,1.9089428101032633,1.8875584737581976,1.8670895388163764,1.831229356682065,1.8114946998916581,1.7838736728571307,1.7600198452581186,1.728272572406765
12-2805832,,,,,,,,,,,,0,0.9950712399709174,1.0046301462801042,1.0002395478624684,0.9987542745410937,0.9982962957217607,1.1854142536623606,1.6056489340226272,2.060893747547349,1.5677509326970167,1.6057215319262672,2.072059058754599,1.9580003354399127,1.9342818063488008,1.911618870427162,1.872031524620346,1.850247813984563,1.819983362914296,1.7939374328970485,1.7585569021730334
13-2803179,,,,,,,,,,,,,0,1.0022717308583151,0.9978683686683547,0.9976052722202515,0.9967661400940085,1.2008346301848551,1.6694258496752896,2.192321320146307,1.5902001160268386,1.6296993548478673,2.109164406205447,1.9873862659057782,1.9622097613673533,1.9381805851542155,1.8962812351047835,1.8732302774538643,1.8413392166408082,1.8139496144024196,1.7763380298691147
14-2807313,,,,,,,,,,,,,,0,0.9949847801209456,0.9954786603794119,0.9952052692266217,1.000024726100125,1.2838245468805127,1.6982078924489246,1.4399148022767438,1.4781183637875766,1.9632867182074123,1.8606444518584109,1.8392112880436857,1.8187678503983222,1.783102764968424,1.7636347532954952,1.7363032314097493,1.712758912138385,1.6827793281570134
15-2807204,,,,,,,,,,,,,,,0,0.9960407080145668,0.9953565142185434,1.0018300424147815,0.9968260986478865,1.0277618838682236,1.2131625540705497,1.2481154453854202,1.7242843869958788,1.6529190937017972,1.637668048830511,1.6232551424280623,1.5977634385319837,1.5841782683216006,1.5644930842276181,1.5472233154429516,1.6089873843575127
16-2807206,,,,,,,,,,,,,,,,0,0.9943110055428467,1.004482601849593,0.9967516631144714,1.0039309392001463,1.2350480531236334,1.2735229808221138,1.7880429954537649,1.7042027678512883,1.6865234938774905,1.669720583840087,1.6404791610959026,1.6247951103749396,1.6022554526574426,1.5827937763393924,1.6478760242599717
17-2803351,,,,,,,,,,,,,,,,,0,1.0088480673454212,0.9974440378350524,1.0060039409566053,1.2520762122228397,1.2932714896391462,1.8364813169961824,1.742483800455559,1.7228806872653977,1.704280774672972,1.672008617502613,1.6546835886150606,1.6300084499508958,1.6087823926847518,1.6528305296533632
18-2807627,,,,,,,,,,,,,,,,,,0,0.9751778627588003,1.0031351594682747,1.300064061215266,1.3493838657078938,1.9736464589289693,1.847890886544454,1.822431535352226,1.7984013524611444,1.7570613439861023,1.7348643790151743,1.7039310027337178,1.677583846325288,1.6457038758575744
19-2803335,,,,,,,,,,,,,,,,,,,0,1.0329991185544292,1.3254421286505231,1.3798465320538302,2.0520268313789076,1.9058914870584223,1.8767911210356871,1.8494144813271467,1.8025552521933244,1.777424284856274,1.7427736667245204,1.7134195421283918,1.6768907053205835
20-2807423,,,,,,,,,,,,,,,,,,,,0,1.2635762344010812,1.3200368956088406,2.023736670530698,1.877885362160969,1.8489520677333107,1.8217896544182082,1.7754130922550015,1.7506592744440577,1.7164634384967645,1.6875347182374916,1.6524991820118644
21-2807232,,,,,,,,,,,,,,,,,,,,,0,1.006271214779154,1.0489108368884388,1.0457786884794644,1.043821747867755,1.042388739577765,1.040391185835205,1.041222606376144,1.0387410425905796,1.0363011074234547,1.0569884142294528
22-2807362,,,,,,,,,,,,,,,,,,,,,,0,0.9994786471910231,1.00398025539651,1.003453599126876,1.0033789188877589,1.003711843891158,1.0058759663664938,1.0050482262204594,1.0039847793363856,1.0275022760638242
23-2807270,,,,,,,,,,,,,,,,,,,,,,,0,1.0286289966090674,1.0211566754988624,1.017977455804487,1.0158874615977793,1.0219299019521346,1.0169711356338935,1.0124931437066784,1.0689285407001239
24-2805248,,,,,,,,,,,,,,,,,,,,,,,,0,0.9885895049548024,0.9949663292402668,0.9994230749553925,1.014426371254918,1.0081035165971262,1.002871206521462,1.0829748808854194
25-2805965,,,,,,,,,,,,,,,,,,,,,,,,,0,1.001230835013133,1.0030978581667929,1.0206360266742545,1.0114681123672453,1.0048302280547932,1.0917183711936937
26-2803365,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0040801479476131,1.026916118827542,1.013646487222097,1.0054135457535769,1.101134058395919
27-2803370,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0632696989109545,1.0145943619492828,1.0024195290867615,1.122789738465971
28-2803373,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9788992428982958,0.978955428865022,1.1336441212988981
29-2805943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9790177297058524,0.9964238489574397
30-2805200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0022571345565066
31-2806164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
