순번_정류장ID,1-2807578,2-2803343,3-2803340,4-2803339,5-2803331,6-2803325,7-2803320,8-2803314,9-2803311,10-2803316,11-2803319,12-2803328,13-2803305,14-2803293,15-2803281,16-2803275,17-2803257,18-2803253,19-2803249,20-2803226,21-2803132,22-2803135,23-2803124,24-2803100,25-2803087,26-2802667,27-2802631,28-2802668,29-2802655,30-2803050,31-2800814,32-2800787,33-2800773,34-2800760,35-2800741,36-2800725,37-2800691,38-2800684,39-2800676,40-2800667,41-2800657,42-2800340,43-2800624,44-2800619,45-2806214,46-2806242,47-2806244,48-2801157,49-2801155,50-2801151,51-2801145,52-2801140,53-2801302,54-2801321,55-2801307,56-2801299,57-2801315,58-2801356,59-2801414,60-2801492,61-2801524,62-2801602,63-2801647,64-2806781,65-2801573,66-2801558,67-2801532,68-2801571,69-2801641,70-2801649,71-2801651,72-2804430,73-2804914
11-2803319,,,,,,,,,,,0,2.439816327102019,2.3261505986770175,1.6993058136016375,1.4542815969602498,1.358346625522929,1.2918272954845542,1.2461261745950358,1.2268048901682171,1.240972085496926,1.4750271761039337,1.6645715750180032,1.6059882137165085,1.5305973405471274,1.4991979281841252,1.4597709748811287,1.4247643818543165,1.4044923487843877,1.3633905729616964,1.3800624125844825,1.3624244483387573,1.4240153313731512,1.4462429759928341,1.4315277137226279,1.4153058330600072,1.433084815304812,1.4232314555292422,1.4137686385724957,1.399922024258189,1.3856451246681487,1.378351199516052,1.3671765580590172,1.3482012874239917,1.3388204246565385,1.3299041523266062,1.3140004176826736,1.3056755631535735,1.2865218064170068,1.2909642821098535,1.2847161371607192,1.3019965569926248,1.3049328760467949,1.3570308435695169,1.3880447473933641,1.376719069641059,1.368874806952087,1.4009434563409056,1.4770088682850249,1.5783743968774249,1.6754501019848123,1.6845477277466894,1.7847577704612028,1.8685829927178994,1.839301831270269,1.8329937821475262,1.8198075029954608,1.8008643001409774,1.7871727193199525,1.9040443328050187,1.9015327416722247,1.914543633753566,1.895819575005812,1.864346047490407
12-2803328,,,,,,,,,,,,0,0.9950557157765982,1.0079569963974184,1.0092626747546587,1.002842970663862,1.0056377593979187,1.0034743957707961,1.0067394340936153,1.0506563003494616,1.286382047202515,1.4722845730068457,1.4299085174668227,1.3749689201415445,1.3528154901226996,1.3242975589541452,1.2991867715082983,1.284793605023663,1.2556244451063712,1.2756019000444567,1.2626825919669473,1.3317345752740788,1.3569267579480073,1.345166501366698,1.3319359884256647,1.3514036224850383,1.3446519410169822,1.3366904660891326,1.3253768341485102,1.3139639016060969,1.3077879586107213,1.2987345632765315,1.2829557308675137,1.2753573615000637,1.2687867047468961,1.2558759045133983,1.2490109809532117,1.2332797115676828,1.2389206681510745,1.2337582011192982,1.2517350220350298,1.2558595277449431,1.3073813117165172,1.3379380947328727,1.3280861039450418,1.3212372211044903,1.3535559536119581,1.428567200469572,1.5285913980481938,1.624901757782238,1.6344814745396707,1.7340314040348557,1.8173450437571776,1.790201741101463,1.784401778864932,1.7716398718339263,1.7544748451777998,1.7414755863845293,1.8573659225760242,1.8553831960420488,1.8689266172875805,1.8507795706765813,1.820816869838966
13-2803305,,,,,,,,,,,,,0,1.0135191967694386,1.0124042497326793,1.003161155456822,1.006519044890638,1.0037872451867433,1.0075601653300348,1.0575366441996195,1.3273778116590818,1.5434808699353924,1.4879936526973276,1.4185620003426185,1.3909528900694639,1.356292341445361,1.3262105071012322,1.3091358700395,1.2750085977556622,1.295867304189892,1.2810157045300554,1.3530466176843172,1.3793036972724602,1.3661906660954368,1.3511953824777065,1.3715446920578243,1.363587534850496,1.354670141037119,1.3419621517961149,1.3292044382763604,1.3227243844312127,1.3126422488011629,1.295524329561554,1.2872482998672776,1.2798118228251363,1.2658094381969471,1.2583024287681313,1.2417083569161207,1.2470751186442404,1.2414568225686367,1.2602058633246909,1.2642628267290403,1.3176201634356202,1.3494164217327977,1.33889706809932,1.3315873421213469,1.3649375714300753,1.4428309511684843,1.5469410621880941,1.6473067634976835,1.6570316491529298,1.7608428730530683,1.847479091219427,1.817889877708332,1.8116089659913903,1.7980963596079849,1.779179683102289,1.7659870063165974,1.8863151487668037,1.8837372663623848,1.8976757919416725,1.87858926841053,1.846607199677141
14-2803293,,,,,,,,,,,,,,0,1.0078405964320583,0.9957988785917509,1.0027373289951174,1.000183017858074,1.0052918906866677,1.0648620222274292,1.385837627464797,1.6487427588391819,1.570700596531552,1.4778110372199418,1.441738222920834,1.397868407043897,1.3605549393264724,1.3396648965945346,1.2986615592312092,1.3205794774825697,1.3031268099447237,1.3790109788608762,1.406295303637939,1.391177837422028,1.3739222873559511,1.3955401731782375,1.3861951920003561,1.3758674925516394,1.361910856726789,1.3474466148234974,1.3402273773078996,1.329018615145085,1.3100639844491555,1.3009485907222518,1.2924549307051374,1.2773549861446674,1.2691863211047558,1.2510659664864403,1.2563408540560717,1.250284899409402,1.269618004923087,1.2735933786874174,1.329239394342458,1.3623914700517836,1.3510733717749484,1.3432138397699325,1.377780832305589,1.4590931241578335,1.5680736279393814,1.673133220951461,1.6828791827580833,1.791963614761895,1.8836069833510485,1.850973301484391,1.844044398473625,1.8294354772596928,1.8088303937296852,1.7939236626025454,1.9204899324637117,1.9171642525562103,1.931396163385177,1.9108381639377499,1.8764136386265493
15-2803281,,,,,,,,,,,,,,,0,0.9763134893901564,0.9983128860599215,0.9961480327561457,1.0037777471904052,1.0797067022016928,1.490465837649209,1.8404845461034753,1.713358626243225,1.5739582952926996,1.5221154984794125,1.4618789023835324,1.412214377916037,1.3849876675865098,1.3329156959847384,1.3330660268328922,1.3133056393488611,1.4152075011134986,1.443637740038691,1.4253250518686156,1.4052602538051884,1.4280485247350978,1.4166115818101326,1.404108992169476,1.3881314851776505,1.3714988141082858,1.3634218734404628,1.350321247969627,1.3287061236852031,1.318746741953995,1.3093795955670617,1.2918185733574878,1.28314850206367,1.2626858904904594,1.2682788931414768,1.2619641131260666,1.272889102734222,1.2768300542326894,1.334748343784893,1.3692751449359153,1.3573005643057412,1.3489973835128302,1.384853901356149,1.4695792253899735,1.5834695818729294,1.6933604977261487,1.703169605023977,1.8176436913274843,1.9140295286575935,1.8782353303527095,1.8707506094276778,1.855076222857325,1.8330045557390033,1.8170769663432975,1.9497619928350407,1.9460487180824093,1.9603011518561493,1.9385969807518149,1.9017581785979734
16-2803275,,,,,,,,,,,,,,,,0,1.0124711326033125,1.002590355355883,1.0111470522422439,1.1027901186493678,1.614993724968348,2.0715969497317746,1.8736742086036724,1.6745517517712503,1.6039519764071115,1.5252490760550164,1.4622412271334582,1.4283703329887856,1.365053472590237,1.3633423660487152,1.340038271477861,1.4474872551424072,1.4765842305232642,1.4557581465191112,1.4326987865818275,1.4569853289746932,1.4429610363813175,1.4288243273400274,1.4106829834278085,1.3923255134856038,1.383172798390109,1.3690349767287997,1.3453530268102685,1.3342527638452197,1.3233346798233818,1.304612689019653,1.2946898456019997,1.2731035576787022,1.2786507002358196,1.2716328280631857,1.2826880460320087,1.286602523195473,1.3467341657822223,1.382568085360099,1.3697571883801383,1.360880036966803,1.3978750561397777,1.4859123532968244,1.604563846526564,1.7188828597813843,1.729098021454241,1.849153666491613,1.9493640581438036,1.9112066009420166,1.9020385000564286,1.885242043671002,1.8611293122471255,1.8441411394356964,1.9834952352817232,1.9786373943495776,1.9931099341222698,1.9695877306160527,1.9302740842257509
17-2803257,,,,,,,,,,,,,,,,,0,0.9918407458851941,1.0021179675595275,1.0001741878221753,1.5397947942542396,2.0742141931824776,1.8461602298319024,1.6316133990892845,1.5591648982105681,1.4800280386550377,1.4181656953456607,1.3854867960152037,1.3253177923850457,1.299266149967894,1.2797786912771298,1.4192935262693793,1.4509148413844244,1.4301858935665828,1.4079654489583882,1.4328805253683576,1.4195996615933038,1.4066460088534787,1.3884706165892555,1.3707439646018384,1.361621837455428,1.3480373510633386,1.324741798223128,1.3141694964563195,1.3042047940398496,1.2862037097512622,1.2767589262267347,1.2559122001069007,1.2617636877396334,1.2552568773262163,1.2602470371798966,1.2647235889794493,1.3250891372532647,1.3612433104193054,1.3489587995386016,1.3405820423832329,1.3780309856372923,1.4666436661285633,1.5863698050827233,1.7019996325839055,1.6916937869542295,1.8105683323829804,1.9106964239074933,1.874146823479418,1.8662915983694637,1.8499314471770576,1.8270499619064546,1.810655491814929,1.9369789920448661,1.9330780117490458,1.9482058020686672,1.9258080877869552,1.888440908942565
18-2803253,,,,,,,,,,,,,,,,,,0,1.017130997258112,1.0040680410621872,1.0029400894876475,1.308903264520119,1.2572016983026106,1.2005341500834386,1.1824348248065637,1.159149098892029,1.1407592675850586,1.1311898768207083,1.112960752022172,1.1049245470457447,1.0986034252344015,1.238848377671284,1.2757040761185816,1.264188273942212,1.2510853118769176,1.2768500020264475,1.2724091731566278,1.2643047405361865,1.2537285765144404,1.2428867993489296,1.236782585510828,1.2280152017821955,1.2138245804134795,1.2067966326813286,1.2023519677687018,1.1911454927351512,1.1848588479337705,1.171404508066961,1.1790357605706705,1.1749949170154097,1.1820902855649824,1.1883899001429472,1.2450697890211992,1.279103615178181,1.2699859098006123,1.2636689841380868,1.3000684152587574,1.3829979033507618,1.4947786725735532,1.6037357993005192,1.5892627767179135,1.6989393575030607,1.792962255387636,1.7631676847501916,1.7580227863200235,1.744070497978974,1.725658105364225,1.7117282479160967,1.8293461909431126,1.8276960040349544,1.8430669562037907,1.8241763409066802,1.7919833082751235
19-2803249,,,,,,,,,,,,,,,,,,,0,0.994823903926683,0.9984401509023358,1.3729322079145259,1.2990344267877891,1.2246151647785557,1.2015676539736408,1.1732670817841924,1.1514351331875448,1.1402330422275084,1.1193064832258188,1.1100009138017595,1.1029620828809636,1.2507587324926013,1.2893556722759456,1.2765922519612125,1.262229458386348,1.2892918851081518,1.2836058809240565,1.275130114412906,1.2632565307914327,1.2515330120512298,1.245147688693416,1.2360489871195663,1.2203786630621165,1.213174283880553,1.2080180461914856,1.1963644677818122,1.1898427562848009,1.175530206008048,1.1834859634681003,1.1788059609505859,1.1859675240057501,1.1926187854822172,1.2506573298922028,1.2856316076116356,1.2760684647529328,1.2694467626193207,1.306832152411472,1.3920001525766386,1.5071746178461525,1.6193256472256319,1.602389092616839,1.663882781218756,1.7564166262735335,1.72865933612453,1.7239881814086502,1.711283909017581,1.693560977992722,1.6804165432301423,1.7619234734759412,1.7616026423289672,1.7771073025580058,1.7598449299384222,1.7312074043637373
20-2803226,,,,,,,,,,,,,,,,,,,,0,1.0028594700679125,1.4196565240404562,1.3012767534954275,1.2045420242071367,1.1786349834850662,1.1481817833515846,1.1261579889249662,1.1154158063178072,1.096047384904217,1.0879315770323825,1.0816990565635511,1.2465070836407552,1.2889200586573095,1.274966305737646,1.2593986746254828,1.2889018779474437,1.2829795523662144,1.273844939561216,1.261122952029977,1.2484675535120162,1.241884926856794,1.2321255521317918,1.2160488818908601,1.2084031186582542,1.2033230581747176,1.1910759305442014,1.1843871939213269,1.1699220784408015,1.1781699321707257,1.1735261716689087,1.1812799838520986,1.188247070898561,1.2487458707690167,1.2853859121925941,1.2753043302326255,1.2684227825924017,1.3073854728785121,1.3964261106598987,1.5169842706515049,1.6350645962361712,1.6167502757783805,1.6811347222689328,1.7784572065316957,1.7485001414149774,1.743169984078284,1.729104668365705,1.710342438164619,1.6960524658528218,1.7815879542235507,1.7808616388453846,1.7968538592165955,1.7784376480999435,1.7479251402176539
21-2803132,,,,,,,,,,,,,,,,,,,,,0,1.0034535995895255,1.0049385211124369,0.9982710886750532,1.0028616016759095,1.0007270642434574,1.0003192949966475,1.0009683232866498,1.0017403138313496,1.0016785721302992,1.0019609364777633,1.1881476842884169,1.2373636767287577,1.2251264392083034,1.2109554416034007,1.2436420482708659,1.2395444790958356,1.2321588791317053,1.220520213723576,1.209210913711332,1.2034521900643285,1.194562896914482,1.180212000785748,1.1737824296994912,1.169948259214028,1.159535116858547,1.1536418568113207,1.1409618093828064,1.1502995486204732,1.14624547805338,1.155292720247437,1.163272756664029,1.2254636655064497,1.263234747512654,1.2535809954518586,1.2469229693824877,1.2874209462608395,1.378964986302723,1.5033231541981191,1.6255550732597581,1.6069617856371992,1.673770502720508,1.7746869989110092,1.7437784139799353,1.7383605557111361,1.7241862227445632,1.7046240850724215,1.6902437476803127,1.7481185488954363,1.7482068686954895,1.764580591736376,1.7467694622500924,1.7169774578446702
22-2803135,,,,,,,,,,,,,,,,,,,,,,0,1.0068490510654573,0.9956637797116747,1.0026376266583097,0.9999550875402422,0.9996191455187922,1.0004818764901016,1.0014809101588138,1.0017498734051762,1.0017780461621042,1.2089205316213685,1.262165290151398,1.2471816151063508,1.230560951835059,1.2655802626468795,1.260444078236141,1.250847820916457,1.2374973573642931,1.2244008751109896,1.2176049442295778,1.2078521081527642,1.1915637016734026,1.1839836038510503,1.1798343876839688,1.1678813194677393,1.161113833364311,1.1477016716598831,1.1569181115144902,1.1528441858375238,1.1618255917093705,1.169824748998319,1.2348296406133008,1.2743236994628415,1.2638575594723238,1.2568785759922751,1.298744569175128,1.3945635213205798,1.5252085446096135,1.6537104994053962,1.6336046553302033,1.7037443388181537,1.8099825767512234,1.7758289494189798,1.7695646471998145,1.7540146200383875,1.7327715315436452,1.7169408417109917,1.7773346001650645,1.776500644518526,1.7935775924869777,1.7742378990547325,1.742177666621729
23-2803124,,,,,,,,,,,,,,,,,,,,,,,0,0.9884982169102985,1.0008860266572024,0.9980159276226408,0.9981024066234214,0.9993415508495321,1.0007662066926435,1.0011550970212328,1.001244906351639,1.2285919213427634,1.2850567226471896,1.2676042987486382,1.2482976841009628,1.2859000397143734,1.2781803460485228,1.2678770356770537,1.2521983522114488,1.237434528096031,1.2300626827125773,1.2189790714053235,1.2009485464113006,1.192962136616498,1.1874621727096317,1.1745825948272124,1.1674246685240393,1.1525754414995169,1.1628571840182131,1.1578585303530902,1.1669660996048532,1.1754089371711645,1.2426706078319423,1.28361783575117,1.2723216286565502,1.2648777989100795,1.308065581282834,1.407477969792986,1.5436007717578355,1.6774370981272244,1.6556978398573656,1.7288313291274382,1.8395939423647667,1.802597287041981,1.7954423202500762,1.778666867017457,1.7558461068679272,1.7391880068892767,1.8012286385320777,1.8000114663651483,1.817250888758283,1.7967365652752598,1.762899181605124
