순번_정류장ID,32-2806737,33-2806735,34-2807048,35-2806733,36-2805337,37-2805730,38-2806191,39-2806160,40-2807302,41-2804861,42-2800565,43-2806015,44-2800567,45-2803766,46-2800351,47-2800549,48-2800543,49-2800385,50-2800536,51-2807212,52-2800530,53-2800523,54-2800519,55-2800517,56-2800515,57-2800508
42-2800565,,,,,,,,,,,0,0.9976176408927178,0.9919513481756449,1.00543267652829,1.004076703864547,1.0038021110342237,1.0600732736203409,1.1350480218317325,1.1052401635447118,1.0913485634925615,1.2154950328750438,1.1998499087704269,1.1874541554511904,1.1795662881132465,1.172937410619705,1.153229211842939
43-2806015,,,,,,,,,,,,0,0.9815206495589414,1.0080034679305985,1.0056695341098618,1.0051137302385986,1.0728460115945546,1.1607533168061697,1.1203547491075063,1.1024882425233968,1.2412776976414577,1.2217834453587464,1.2066550013714161,1.1971850741381225,1.189158700136339,1.165832232956956
44-2800567,,,,,,,,,,,,,0,1.013764494322228,1.0094050133194403,1.0081873658999705,1.0842605161987895,1.18102370761123,1.131821839822754,1.1108371436260704,1.2591230206812918,1.2368249545406766,1.2197437761618293,1.2091598524267024,1.2001475329999651,1.1743146713070307
45-2803766,,,,,,,,,,,,,,0,0.9880800747250881,0.9933986409251928,1.1725164855427717,1.355678400225585,1.2008541036104745,1.153595960882935,1.1856024394156568,1.1661372912341779,1.1515283432021297,1.1424924657206599,1.135481022157872,1.1152634366182688
46-2800351,,,,,,,,,,,,,,,0,1.0016883084638875,1.0094838828131987,1.0054253851933428,1.0023103626870478,1.0027746703011016,1.0023065708965149,1.002891259392319,1.0024255097724268,1.0014645437255163,1.0023096828773685,1.0022679851700116
47-2800549,,,,,,,,,,,,,,,,0,1.0197636011246687,1.0071096374047583,1.0024369944689577,1.0029325989504003,1.0023774584110836,1.0030128735291743,1.0024931135801074,1.0014452091602377,1.0023601831916484,1.0023075710144667
48-2800543,,,,,,,,,,,,,,,,,0,0.9977026193534515,0.998280518312281,1.000171600287532,1.0002025396393444,1.0011688014690399,1.0007945065315447,0.9997785565482052,1.0008587291954314,1.001056121302905
49-2800385,,,,,,,,,,,,,,,,,,0,0.9985940310786668,0.9982880986565028,0.998858487349716,1.000212079031197,0.99988680939463,0.9987779439868175,1.000085624575974,1.0004514040428771
50-2800536,,,,,,,,,,,,,,,,,,,0,0.9978713171486522,0.9990450359735598,1.0010851444634836,1.0004665294413155,0.9988522417869561,1.0006287093853736,1.0009653165541808
51-2807212,,,,,,,,,,,,,,,,,,,,0,1.0003053675075502,1.003196160761255,1.0017421943014315,0.999265742248204,1.001634443046181,1.0017538549102076
52-2800530,,,,,,,,,,,,,,,,,,,,,0,1.007750374961089,1.0029551925329734,0.9985938465914203,1.002318127479686,1.0022046394558488
53-2800523,,,,,,,,,,,,,,,,,,,,,,0,0.997418827853788,0.9922247538248798,0.9996844392536988,1.0008394455827658
54-2800519,,,,,,,,,,,,,,,,,,,,,,,0,0.984347244830382,1.0013215468306529,1.001766410965029
55-2800517,,,,,,,,,,,,,,,,,,,,,,,,0,1.0168448698428152,1.005558258609977
56-2800515,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0020308232263906
57-2800508,,,,,,,,,,,,,,,,,,,,,,,,,,0
