순번_정류장ID,37-2807234,38-2806248,39-2804850,40-2803212,41-2803210,42-2803361,43-2807599,44-2804421,45-2803623,46-2802601,47-2802361,48-2802598,49-2802587,50-2802565,51-2802545,52-2802367,53-2802525,54-2802371,55-2802449,56-2802370,57-2802459,58-2805716,59-2802462,60-2802428,61-2803019,62-2802965,63-2802634,64-2802857,65-2802848,66-2802859,67-2803287,68-2803294,69-2803308,70-2807102
47-2802361,,,,,,,,,,,0,1.3145901363827663,1.0870937985776188,1.0640753974889958,1.053971298125221,1.0685289199187986,1.306296835236123,1.6450778395506802,1.5631587082835874,1.5397478642055868,1.5047091910100499,1.499394554321623,1.7366163009555444,1.7233540610803,1.605182398840594,1.5659830158682309,1.5085218898846195,1.4881853235314615,1.4681029123626774,1.4973730066562936,1.5863545168240127,1.7465115215618983,1.787498000887325,1.725792516729245
48-2802598,,,,,,,,,,,,0,0.9928942593322158,0.9963894120945125,0.9968636180608119,1.019587732197558,1.0826896978095455,1.2756582384975677,1.2453076836544206,1.2362100517769128,1.2232594105051242,1.2377506069984863,1.4445442606205425,1.4504684243186599,1.379139631437104,1.3557509074332583,1.3218148329054291,1.3097427168631954,1.297782679520316,1.3323663613310113,1.416940183678521,1.5612908549343285,1.6018492790112155,1.5560401671647883
49-2802587,,,,,,,,,,,,,0,1.002952713385922,1.001325232820781,1.043979230934976,1.0500971714100475,1.0655017526931079,1.059463105635645,1.0573866429843826,1.055963176589265,1.0475274819692717,1.0948476240582574,1.1210369927801522,1.0998885294771683,1.0935357376190598,1.085647285127936,1.082717588703093,1.079963493377234,1.1229291040001388,1.2049076940347905,1.3352094527365999,1.3769784996131287,1.3475964935933904
50-2802565,,,,,,,,,,,,,,0,0.9972924739135328,1.0018477093518148,0.9912321491370014,1.0092283357382248,1.0118239617175948,1.0120093211766619,1.0144582710978824,1.0100837500920972,1.009365478569129,1.0539418703328238,1.041546024310368,1.0387703191219493,1.0361750886768917,1.034915836980077,1.0338454341792613,1.0802112100785553,1.1424015735602042,1.2739738963241127,1.3177300116193917,1.2918134096470484
51-2802545,,,,,,,,,,,,,,,0,1.0083745647369524,0.9877726629187606,1.0127502332909368,1.0151778166832042,1.0151728065925087,1.0177467075118476,1.0124251504434623,1.0112200842752899,1.0613615312421405,1.0463733200301213,1.042824486958227,1.0395486184349292,1.0380384379604548,1.0366118362135943,1.0866124606290137,1.0929226847226077,1.1703520999596162,1.2138334910020165,1.195738713718948
52-2802367,,,,,,,,,,,,,,,,0,0.9741431881936824,1.0138845246273784,1.0169328852942714,1.016785206143173,1.0195552365451266,1.0129428904531896,1.0115170001695268,1.0665206405493526,1.0493803610328196,1.0453454739863628,1.0415573099487279,1.0400088454279874,1.0384052857169654,1.0909698575984903,1.097420082605354,1.1789345361453125,1.2244485759206374,1.2047021067479988
53-2802525,,,,,,,,,,,,,,,,,0,1.0303808067924016,1.0286596226536746,1.0271735740469956,1.0290771485277324,1.0188865041190047,1.0156161259880179,1.079905412779669,1.05741253515493,1.0522066089533222,1.0472811755292246,1.0452867659145357,1.0431019838007176,1.1003212292653155,1.10643233919281,1.194889666509334,1.2442060548128455,1.2212227267574673
54-2802371,,,,,,,,,,,,,,,,,,0,1.02564290724285,1.0229752620181676,1.0279001197339481,1.012026980227361,1.0099219820621126,1.0981832242280851,1.0649778119614595,1.0577214242760853,1.050711104357289,1.0481296044021018,1.0455617308241172,1.112063294863831,1.118208903834149,1.2204681382331428,1.2766712979585886,1.2478863109252614
55-2802449,,,,,,,,,,,,,,,,,,,0,0.952743700735308,1.0065733653824012,0.9936166858160284,0.9982356147415355,1.110958106919309,1.0678217365968445,1.059091891633546,1.050940627132294,1.0480362702882093,1.0451897404269759,1.1185893082948666,1.124661026410485,1.2366375484362548,1.2980911616911144,1.2647789861306984
56-2802370,,,,,,,,,,,,,,,,,,,,0,1.0243365489650471,0.9975270374056838,1.000954782150735,1.1248984127427861,1.0740967859686552,1.0640429292813052,1.054567166075751,1.0512771741490572,1.0480827454454875,1.1241162819931818,1.129643117139019,1.2458145679395802,1.3092912808923602,1.2738034383491619
57-2802459,,,,,,,,,,,,,,,,,,,,,0,0.9810795246142718,0.9947415420405697,1.1467763551768255,1.0807627201424568,1.0686009061174797,1.0573254512441665,1.0535472044773186,1.0499310473216978,1.1312881560552284,1.136385965389327,1.259961748307927,1.327545793144402,1.28786608645944
58-2805716,,,,,,,,,,,,,,,,,,,,,,0,1.005178592705975,1.2378209571454406,1.1086098727281173,1.0887485223770124,1.070646150897802,1.0650863786468712,1.059937145033464,1.1512217734497276,1.154484860711354,1.2932140719847032,1.3676685872047292,1.3196349341339864
59-2802462,,,,,,,,,,,,,,,,,,,,,,,0,1.0390969068794516,0.996702086553323,0.9964858124182305,1.001416280051815,1.002086703689035,1.002492441615468,1.1121247975764081,1.1213647892551528,1.2761794690370183,1.36014457399906,1.307564950142812
60-2802428,,,,,,,,,,,,,,,,,,,,,,,,0,0.974028362417753,0.9805971830527154,0.9922768113003692,0.9942218980154629,0.995633106462962,1.1233095685860441,1.131765393453662,1.3077388830855101,1.402277978945276,1.3381773423571235
61-2803019,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9957327533047057,1.007267646344115,1.0073934724948734,1.0071605166453976,1.1897834192333772,1.1873194175851929,1.428343900886549,1.553714628708626,1.4425321651450844
62-2802965,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0136559553827618,1.0119960163771162,1.0106028791404196,1.236259513491421,1.2218811626858033,1.2340174050438606,1.360367643264174,1.287140510623589
63-2802634,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0078784797646008,1.0069619934409135,1.0032017587391742,1.004787678928333,1.0036437357193575,1.0725646247167484,1.0521240566529828
64-2802857,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0061134424414973,1.0018893114259675,1.0047885635379814,1.0034929670226278,1.0112394803845193,1.0014941621548556
65-2802848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0000521113147312,1.0038212593432887,1.0025847326880795,1.0115463239469735,1.0006830569382275
66-2802859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0080824346616095,1.0041433101453479,1.0168266915182553,1.0008927481633718
67-2803287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9961061190987018,1.0208507424926596,0.996734904841465
68-2803294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0542478214856679,0.9970729913257207
69-2803308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9592130375141648
70-2807102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
