순번_정류장ID,1-2805970,2-2803298,3-2803190,4-2805833,5-2803288,6-2803285,7-2803650,8-2803291,9-2803296,10-2803179,11-2807270,12-2805247,13-2805248,14-2805965,15-2803365,16-2803370,17-2803373,18-2805943,19-2805200,20-2805242,21-2806544,22-2806546,23-2806550,24-2806552,25-2804982,26-2806595,27-2803362,28-2805244,29-2805238
11-2807270,,,,,,,,,,,0,1.039187512651649,1.0286289966090676,1.0211566754988628,1.0179774558044872,1.0158874615977795,1.0219299019521348,1.0169711356338937,1.0124931437066789,1.012053202565362,1.0118788765929063,1.0114548959529388,1.007429524780699,1.1641940094760415,1.2468851650809818,1.375409876520578,1.5793796840388772,1.9323254516893615,2.126749289515051
12-2805247,,,,,,,,,,,,0,1.0009895379898337,0.9966855131144959,0.9978725625936085,1.0015302782586224,1.0121770430173334,1.0076440576402588,1.0034429076377875,1.0042875239380702,1.0053383405685186,1.0056344867089937,1.0026715529129888,1.1774447495412808,1.2701699167317724,1.416675166509539,1.6530616766602872,2.0745658600180903,2.313895287093222
13-2805248,,,,,,,,,,,,,0,0.9885895049548024,0.9949663292402668,0.9994230749553925,1.014426371254918,1.0081035165971262,1.002871206521462,1.0039751417652025,1.0052423931389591,1.0055901232218674,1.0023638248960172,1.1934484284388056,1.2964769833482115,1.460136348095944,1.7290436767994428,2.222697931367161,2.511528289892564
14-2805965,,,,,,,,,,,,,,0,1.001230835013133,1.0030978581667929,1.0206360266742545,1.0114681123672453,1.0048302280547932,1.005663736975059,1.0067003990094683,1.0068616167794928,1.003085245343488,1.2043303608568021,1.3134049823301124,1.488394335070175,1.7786053136455229,2.321410151858569,2.6452738999859458
15-2803365,,,,,,,,,,,,,,,0,1.0040801479476131,1.026916118827542,1.013646487222097,1.0054135457535769,1.0062205729238651,1.007234968936883,1.007325128284076,1.0031894518588402,1.2159340674680865,1.3321626757133413,1.5200257879104988,1.8354137516742257,2.438365426866356,2.8065850835759183
16-2803370,,,,,,,,,,,,,,,,0,1.0632696989109545,1.0145943619492828,1.0024195290867615,1.0043591895769706,1.006108975424268,1.006425912518279,1.0021185666660128,1.2407232345261434,1.372962402131778,1.5907283457584802,1.966706330639151,2.723773145735288,3.213052612852883
17-2803373,,,,,,,,,,,,,,,,,0,0.9788992428982958,0.978955428865022,0.9899736827944542,0.9965822996174037,0.9989534516726755,0.9971574308113795,1.255118929258835,1.4001671122091857,1.6417275584199098,2.0681963879570935,2.9647300389616094,3.5730539096882277
18-2805943,,,,,,,,,,,,,,,,,,0,0.9790177297058524,0.9927083635397598,1.0001246915814423,1.002099484925272,0.9987281829062177,1.2895682213920119,1.4567523514561407,1.7409039504847785,2.2629440238420115,3.4498287852758587,4.333517464212453
19-2805200,,,,,,,,,,,,,,,,,,,0,1.0038617968983405,1.0077258236876232,1.0077516254889736,1.0012164105996084,1.3296956616908835,1.5235496083684033,1.8616986132299804,2.5129414676301023,4.15557380707941,5.551926964332069
20-2805242,,,,,,,,,,,,,,,,,,,,0,1.0107890492696778,1.009424250317194,1.00073126449921,1.3906729983349784,1.63064917550032,2.068987214563175,2.9869055838267093,5.857205571151138,9.211035435925943
21-2806544,,,,,,,,,,,,,,,,,,,,,0,0.9982564034530793,0.9952840709809746,1.0206986640007427,1.199127984556466,1.5142326195681854,2.1345923423631543,3.789916378643524,5.307741699502002
22-2806546,,,,,,,,,,,,,,,,,,,,,,0,0.9942621482056657,0.9983114645594499,1.0006078216220322,1.0573414211438477,1.4549380895972248,2.367346494950102,3.052453092963418
23-2806550,,,,,,,,,,,,,,,,,,,,,,,0,1.0049271878035693,1.008890344153557,1.007757647201397,1.0043261840121298,1.0044738123699475,1.0025165588493072
24-2806552,,,,,,,,,,,,,,,,,,,,,,,,0,1.024634013969847,1.0123940100704056,1.0037843889955216,1.004716897644206,1.0018003545545042
25-2804982,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9988656523975089,0.9945774024747177,0.9997741285983996,0.9973097966581254
26-2806595,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9914832799225913,1.00004826222575,0.9969390991536062
27-2803362,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.004921198371072,0.9987537856493828
28-2805244,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9852715813406594
29-2805238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
