순번_정류장ID,1-2805045,2-2805996,3-2803524,4-2803525,5-2803666,6-2804907,7-2803796,8-2802358,9-2804867,10-2802347,11-2803527,12-2806624,13-2805010,14-2805397,15-2805059,16-2805587,17-2804865,18-2805205,19-2805308,20-2805204,21-2802589,22-2802362,23-2802595,24-2802598,25-2805538,26-2802587,27-2802580,28-2802572,29-2802561,30-2802550,31-2802544,32-2802548,33-2802573,34-2802308,35-2802315,36-2802317,37-2802320,38-2802321,39-2802322,40-2802324,41-2805421,42-2806664,43-2806665,44-2805423,45-2805016,46-2804853,47-2805042,48-2804900,49-2804957,50-2803810,51-2801820,52-2801828,53-2801904,54-2804910,55-2801833,56-2802219,57-2802216,58-2802209,59-2805660,60-2806528,61-2806527,62-2806526,63-2806525,64-2807112,65-2806514,66-2804814,67-2802156,68-2802151,69-2802130,70-2802126,71-2802120,72-2802068,73-2802032,74-2802007,75-2802006,76-2802016,77-2802028,78-2802036,79-2802075,80-2802115,81-2801849,82-2802136,83-2802158,84-2802168,85-2802175,86-2801848,87-2802825,88-2802870,89-2802378,90-2802395,91-2802399,92-2802406,93-2802409,94-2802413,95-2802417,96-2802427,97-2802444,98-2802457,99-2802494,100-2802512,101-2802523,102-2802541,103-2802547,104-2802552,105-2802566,106-2802366,107-2802349,108-2802577,109-2802581,110-2804851,111-2802597,112-2802594,113-2802591,114-2802590,115-2805039,116-2805309,117-2805206,118-2804866,119-2805586,120-2805058,121-2805396,122-2805653,123-2806625,124-2803519,125-2802348,126-2802345,127-2802359,128-2803795,129-2804906,130-2805203,131-2803522,132-2803523,133-2805995
38-2802321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9425815292649329,0.9821663696858837,0.9881400227671615,0.9915289564384411,0.9961689991116448,0.9965962735347054,1.0022447267590018,0.9976418127034744,1.0694278810144593,1.2213271645967057,1.3098761562884176,1.3295278422188603,1.5759391203157103,1.7012560870957225,1.7101843722563654,1.6310017832596497,1.538779528232092,1.4945229350885698,1.4762254859138277,1.4546258214332073,1.352254276290811,1.3259217795279932,1.3182030736264823,1.3071683050194773,1.3034566544237016,1.293273147890409,1.369040777210528,1.7531958533477916,1.7148255985766778,1.6845865119008434,1.64213180101513,1.7011104746612078,1.8172811929597208,1.7768733120315525,1.7549942925686128,1.7218191872072053,1.781958227223434,1.862767056972073,2.0014335716389793,2.0804109579389314,2.310029986254605,2.473866062734286,2.5099949708345117,2.41882043582477,2.634048961174413,2.8097453310850717,2.86068702087492,2.7822054704066885,2.7716058551387257,2.9488563437867383,3.3089433458163726,3.6496169799557796,4.082030590765851,4.497474090275663,4.633190090090653,4.466099110061925,4.247041627395685,4.4663379516790505,4.523322418034903,4.526156029553892,5.134744941437169,5.316875450747555,5.78749395393057,6.458832913072998,6.818652029777998,7.201522937053229,7.307597299974401,7.076084064981719,7.767701995154134,8.35511153666292,8.86235522440867,8.372063306949439,6.387543745994322,6.127342433462206,5.9320946042287845,5.715614551822958,5.392955284418743,5.158947624071373,4.912618477874415,4.671505759971222,4.6779042912995825,4.861749939594075,5.067474465965609,4.998866062258048,4.998665943323663,5.492851606682186,5.5947137077324145,5.14567581818272,4.7883356888288064,4.945262633945942,5.080253900766974,4.897674332640948,4.675754991701709,4.564937786166849,4.498886696791671
39-2802322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0301614264313705,1.0144049903927173,1.0132362021842094,1.0149838813145053,1.0137145632933817,1.0190990911705404,1.012198694218743,1.1021088796272915,1.2999451694042234,1.393142572921317,1.3612523238405476,1.432770276791317,1.5570053298554831,1.5087275471303372,1.4526062164124285,1.3878416879119044,1.356203494233698,1.3429078296001336,1.3277570695049474,1.2582838654390127,1.2393650830180782,1.233719944786408,1.2261732048023242,1.2260216287380865,1.2202579271048197,1.2935950168211374,1.6644554825599402,1.6263875881185235,1.60015386004199,1.5631478494706394,1.6209437688995576,1.7350877464947119,1.6990965217678802,1.679511748658608,1.6498468233658297,1.623025698749458,1.6855298506657181,1.8070504787260946,1.8759199138609655,2.0746831160482966,2.2153737655987387,2.2493726864333556,2.179348048207293,2.3677819390016057,2.5176914103605994,2.5645570738940577,2.5038412122202285,2.499311651793106,2.6511082945862396,2.956948776858835,3.2419047582500196,3.59721972429074,3.940604794958581,4.055479843807586,3.9282617722661675,3.7604131640214344,3.9437974951447714,3.997450177920879,4.008134704284172,4.502503453684702,4.6482040636054265,5.020813405608191,5.55033108667245,5.824408950994733,6.112477024904605,6.203679258402488,6.043286570356741,6.56303299778181,6.991963382718296,7.360878242523532,7.04054773517838,5.599233502953679,5.401014679785571,5.250154264249171,5.080792709587526,4.8262142007428,4.641816136213425,4.4415533514926535,4.247881088505328,4.25327329077361,4.410091764111041,4.586695588465186,4.530963622551517,4.535267704476857,4.95378600899413,5.041512407539784,4.675795049453221,4.381660919627375,4.5194143388797166,4.6357764763136435,4.49069857457632,4.30390379383551,4.211289486116237,4.156307539548376
40-2802324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.00111062843594,1.0028804832914626,1.0091446676402909,1.00761977246524,1.0156004691310527,1.0069718821480351,1.0043457345887914,1.1781674106136435,1.3054972317885023,1.2789098373394638,1.3582665641259055,1.489663128336018,1.4441642195180024,1.3920049428161014,1.333257070284959,1.304696073107598,1.2926580721993348,1.2792935290408398,1.2202461266695563,1.2037787286427981,1.1988250996292609,1.1925193996187202,1.1938758316419544,1.1898253701390225,1.2642296180360895,1.6419882109476538,1.6041206148614162,1.5781371929276946,1.5415474581480733,1.600645373195567,1.7175202839756591,1.6815269979462588,1.6619590198064722,1.6323836325638832,1.605702759966641,1.6002888692738955,1.7155901278416028,1.7808391386116267,1.9687361178959728,2.101452748809603,2.134926318944605,2.0727203954175097,2.252036861797605,2.393733866021143,2.439613202698694,2.384552423425171,2.382802946649028,2.5261074356460576,2.813271846461852,3.08036969815378,3.4127127824203023,3.7336294660692877,3.8421362521557816,3.7273955208972067,3.57547324657965,3.5841572473629055,3.635342075810693,3.64708751939099,4.070224789851453,4.193615664614945,4.5070437008546556,4.949645012513873,5.174957348062787,5.411200358532255,5.4896599731983144,5.3687132778854005,5.790952007157168,6.136497344441673,6.429395809106266,6.19795265777288,5.25221536077996,5.077151479888262,4.943461157841384,4.791748318284785,4.565379650518552,4.399932578248976,4.219562626005815,4.042840704834555,4.05087889467345,4.196513882271758,4.360186253903576,4.310424154027502,4.315720975519098,4.701484082943838,4.784843480546398,4.4540288841260995,4.1858721106114665,4.31528025745561,4.425012386616051,4.293347129059388,4.124613386372434,4.03819292684437,3.9898351103411924
41-2805421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0058074231552838,1.0159579006220876,1.0115680466460195,1.0224884490731792,1.0094422327286239,1.0054024394505994,1.0032435213042343,1.0048496620977445,1.0051366975724636,1.0012407532944338,1.0914711704185387,1.0844039395032739,1.0757409930661723,1.0677263498522107,1.0623880390261715,1.0595708342656736,1.0578648009387097,1.0736616754301378,1.0689875261976407,1.0673849768980703,1.0667612477895723,1.0732831306938513,1.0762183557836689,1.1296841779893583,1.462592912775572,1.4368871851248155,1.4193864495423938,1.39426491531195,1.448545754107405,1.5563404923254462,1.530221249138527,1.515769525669612,1.4939368783752056,1.4741866600622702,1.4715447386949103,1.5755068591038777,1.6341291713218447,1.8020492941836492,1.920001381690325,1.9519068572127223,1.9026527004739455,2.06410829446585,2.1896513610062422,2.2329561882815483,2.188267126235274,2.1905398892412675,2.3176581267401577,2.571067937328485,2.8041977332292767,3.09153559426404,3.36991857267789,3.4655462170867586,3.373476089612171,3.25054638276424,3.263800251179143,3.312563160819608,3.3271495741313157,3.691891192044849,3.7972342419719856,4.063260829760682,4.4380713523043935,4.6256143027008845,4.821016393261806,4.892370050254506,4.800625624845728,5.1488438664942295,5.429655278227636,5.666431483464738,5.498520107862888,5.123906314719832,4.956336978575254,4.827590314531354,4.682023068545386,4.463741766567967,4.303384910441417,4.129206500724234,3.9594682442422857,3.9674131737431737,4.109814270431974,4.2698019682245265,4.221934656227409,4.2279013653880275,4.606287751835969,4.68682354866264,4.36643525461383,4.106996074270817,4.234150961049384,4.341941967079964,4.2156006590600725,4.0506682477419025,3.966269061141449,3.920109758205477
42-2806664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.011560100050612,1.006650100675982,1.0233650627897046,1.0058144435159744,1.0018135670434083,0.9997057843982095,1.0033467707436878,1.0038054671448737,0.9996573086221742,1.0009411630199039,1.0010909032165491,1.000903383979138,1.0033235599313182,1.0028882197088698,1.0020312607136883,1.002886295198632,1.0761427406870616,1.0712378704270777,1.0695142537070634,1.0686241556129112,1.0754608154611869,1.0782379240314304,1.0962839329294898,1.4253424726369268,1.4015944117084393,1.3855058019073527,1.3623242932279347,1.4164398015667639,1.5240427013169093,1.4994383625761836,1.4857781871921736,1.465170453687065,1.446541904532755,1.4353732816070561,1.497548436031778,1.5526428296052033,1.7099911293016956,1.8201836024639888,1.8512079862408353,1.8086097530181584,1.9609951482081054,2.0778634161784555,2.120013540823874,2.0806193837166966,2.084498449444095,2.2031262267916203,2.4387633442057703,2.6543800805631026,2.918340797843982,3.175600543047257,3.264663079641509,3.18328128484191,3.075262564700004,3.090213806963865,3.138041172940354,3.153772563396388,3.4893589979195365,3.5850840683684053,3.827422457459808,4.167919023960259,4.338522691247834,4.513336702464146,4.580442556298568,4.502536131209194,4.815844403623009,5.067490575475495,5.276827607553121,5.138019082743931,4.823448886014308,4.675455887996519,4.561356047211998,4.430911855663107,4.236826933366887,4.092332869567854,3.936505675946335,3.7833820262161844,3.7910684246439628,3.922888032521034,4.071747666833383,4.028511765703236,4.036255701849931,4.386495372196209,4.462405094945331,4.172437107769679,3.935743748319918,4.055249303856714,4.1558980049578595,4.0436558834532494,3.891067536914953,3.814813560048515,3.772758390907103
43-2806665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9782683253827207,1.0190208440084911,0.9940961809059511,0.9931473251624162,0.9920242055003677,0.9995630929266937,1.000471569367901,0.996283201922699,0.9979443834136512,0.9983705705944753,0.9984685065106941,1.0014230658616758,1.0011144287026448,1.000266712432974,1.0012557228968906,1.0782806327738534,1.0729897263934463,1.0711503586047935,1.0701543947902765,1.0771820322916243,1.0799569612954083,1.0986080766981752,1.4413617074935101,1.4158000911489816,1.398514342235681,1.3737410269816468,1.4298455857422074,1.5414372875286035,1.5151326892919246,1.500594108515069,1.4786970967284425,1.4589499750101216,1.4471347128071326,1.4299860936904378,1.4790186174290292,1.62716562248149,1.73083945152867,1.7608653256632674,1.7241377163795977,1.8682143562252886,1.9780464292634288,2.0186735212764852,1.983801929512541,1.9892527141414993,2.100538352359215,2.320893078179473,2.521562558043743,2.766132493990934,3.0047072337586465,3.088190724593615,3.017466198200392,2.9209347675670903,2.9372178886357023,2.9833439380893645,3.0011909971406254,3.3118101594660123,3.4005159673278613,3.6232573140526054,3.9355404226181263,4.089496412692073,4.249683951674588,4.313208544302951,4.246364841214021,4.529666851174027,4.756736119639018,4.945865552834491,4.82996688059045,4.56492077329606,4.431420315921188,4.329358503364138,4.212673623460121,4.037425149277142,3.907257697681219,3.765333754267494,3.625439432207693,3.633758250145693,3.757904195988789,3.8958322149219744,3.8579695769911,3.865719394952049,4.191937457792009,4.263878703439518,3.9991724963642428,3.7832775406475183,3.895738769522095,3.9902299144617777,3.888672902810915,3.7492131071937913,3.6776180868754578,3.639875593724199
44-2805423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0620482409318992,1.004598856197077,0.998208259876532,0.9944963389509907,1.00179520287799,1.0025509445226972,0.9976564622310641,0.9993617059196801,0.9996890290654667,0.9996374278863235,1.0025896265956902,1.002163106622485,1.0012301109839445,1.002222599809538,1.0821696591795624,1.0763510779276317,1.0743584475045054,1.0731856093826058,1.0803008462555543,1.082971005656081,1.102130835918648,1.45744567701792,1.430101857820947,1.4116394660220222,1.3853082894790643,1.4432029202886074,1.5583801083858126,1.5304406420920003,1.5150609346685726,1.4919301274248198,1.4711138086153495,1.4586812573522399,1.440656945119176,1.4314232571415373,1.563753746170553,1.6622025564198655,1.6918078114479642,1.6590561197364546,1.797224507851347,1.901615232865387,1.9412629998562165,1.9097116727000625,1.91650457932414,2.0223265088698197,2.230808198374956,2.4207012441875206,2.651388382202641,2.8766727927450315,2.956074624306118,2.891093258350596,2.8032814440849423,2.8215518500735257,2.866698003331572,2.8849901714116384,3.176768907387414,3.2594278912410073,3.468230022768503,3.7609804185020375,3.904052501544366,4.051904505107711,4.113456939724586,4.053752035468681,4.316858060296398,4.526460781026791,4.699644646394033,4.599743772991974,4.368530228276392,4.247350198615464,4.153974852119791,4.046175081859608,3.8857236646178537,3.7656194617199326,3.633430028154703,3.504988824309768,3.5137487041810487,3.631455412750585,3.762049096966551,3.727340471943888,3.7358360566914057,4.044328261149589,4.1123291001921505,3.8666425877603063,3.6650374930944394,3.7733849030058044,3.864092319815224,3.7698847379947114,3.639212900579379,3.5731575873365804,3.53757795901583
45-2805016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9074174250620506,0.9678784304263514,0.973419617239966,0.993819198906593,0.995708109130444,0.9913278676185058,0.9937545474388823,0.9946888594912984,0.995273410328155,0.9991498666587869,0.9990115041575921,0.9981505230592301,0.9993560031003815,1.0831842315281603,1.0770616077588209,1.0749786816274938,1.0737370413533875,1.081056856619535,1.0837609920683031,1.1034780237577515,1.4713289480561176,1.4422580327786332,1.4226680546860213,1.394857311949769,1.4545505193235915,1.5733422576288194,1.543815290596884,1.5276231896822785,1.5033082588342812,1.481473231251968,1.4684559654012805,1.4496066985746259,1.4399696212660538,1.5681354590983136,1.668697043793407,1.6988719707804145,1.6651644133419456,1.8062660473352494,1.9131067217244815,1.9533128681221064,1.920759341365802,1.9272729641575717,2.0355787448406404,2.2499453441107105,2.4449625202064884,2.682863350647083,2.915427725798499,2.997285977834904,2.9292975048209295,2.837622783169283,2.8558141528438554,2.9018896596712027,2.8071392591361355,3.052393039559372,3.130592167005429,3.3257225697658637,3.601230002183858,3.7347614744333644,3.8724971730234987,3.931613922983933,3.879949693585125,4.1235563062328415,4.318009051361211,4.479068876398401,4.39191430536413,4.190328093769668,4.077994806533199,3.9922670664005637,3.8934246711730887,3.745492103558826,3.6343259930690053,3.5125392059816045,3.3914491859330256,3.401773566199078,3.512421545005255,3.6367756229761343,3.6053373342295725,3.6149146223373747,3.905998958022468,3.9719484977358,3.7436940014814994,3.5545015595916536,3.65869450448301,3.7459486701938887,3.6595690784795036,3.53605806438032,3.4736266257221793,3.4403906863499505
46-2804853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9914882513016142,0.9897313599509276,1.0018337155726358,1.0027466865041994,0.9969373162934879,0.9989890688243488,0.9994042553191491,0.9993846463112284,1.002688684355331,1.0022123229557836,1.0011928816547764,1.0022723688277932,1.0874685866310905,1.0808239075677175,1.0785934838854498,1.077156981435652,1.0844484450589353,1.0869843778332835,1.1069898323467844,1.483074336717803,1.4527138107376705,1.4322740084086303,1.4033466095052807,1.4641780677716691,1.5852458461575212,1.5545741963006614,1.5377971698759545,1.5126258759460713,1.490050790588936,1.4766072712755784,1.457153829322244,1.4472207906320487,1.5775722794502032,1.6800012993954851,1.7106007135872163,1.6758412271117036,1.8192296700743078,1.928179326453215,1.9694536957498183,1.93566162363005,1.942230136922059,2.0527393084953456,2.2715149243983346,2.471182641686255,2.715660868550014,2.954419668661336,3.03832145393847,2.96718027937081,2.872052679040839,2.8904558474662525,2.9368205243952894,2.8390894459286775,2.984878183027317,3.0599908320825127,3.248712991821498,3.515180463684939,3.6436323480388007,3.7759910765525087,3.833770403157651,3.784403394019244,4.018233766818249,4.205272285872919,4.358643868232892,4.27936118845265,4.092959759876023,3.9872371825986304,3.9044090082513057,3.810032305978616,3.6683372085448376,3.5620146306788136,3.444969728733131,3.3296249817377754,3.34010478452231,3.447600444794404,3.569173136384439,3.537553183317803,3.5474531236359517,3.8321144342292564,3.894928319235599,3.6758550143343607,3.494259495698621,3.595160460966093,3.679427177332566,3.597540615362523,3.4788043400207846,3.4185676742540054,3.387463620324436
47-2805042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9867025834368707,1.005056790907261,1.005634707439073,0.9980628424434492,1.0003676999568352,1.0006754491687089,1.000459745418618,1.0039164833174021,1.003266349456036,1.002104466388503,1.0032258356891959,1.0938586578401583,1.0862030749201996,1.0836868149524403,1.0819188002007813,1.0893430730956513,1.0916740388442439,1.1125420939529562,1.5107720468674353,1.4770206660441139,1.4543732696558371,1.4225729195443297,1.4864832734375042,1.6137293945972624,1.5800552857743717,1.5617531763693997,1.534363958593059,1.5098868836247663,1.495354291820917,1.4743666236293627,1.463685418478718,1.5998225077822372,1.707217611152459,1.7389673071312146,1.70145895139511,1.8517337709282937,1.9664100077694355,2.009080503941535,1.9728504537224496,1.9787601643240846,2.0951209835594553,2.326439465292905,2.539112851909827,2.7997813179288222,3.0559045814283334,3.1454056205488383,3.0672337464344817,2.962506861312045,2.979948350525425,3.028607621676965,2.9208329483816766,2.8930812399925236,2.9656040466882905,3.1462384814477584,3.4016423701879486,3.524440213809767,3.6508513821748356,3.706716952655135,3.6620652897861805,3.8859456981718052,4.064268999125394,4.210297512750249,4.138990269049301,3.8553044868220288,3.7616251413344206,3.689965833659792,3.605545462627708,3.4801189760871747,3.385124293465453,3.2802206989764566,3.1761377604818377,3.186272021053075,3.2869157845461277,3.3989411621483927,3.3718237027648392,3.382845017703408,3.645341780842577,3.705080972365998,3.507017779089388,3.3434244612132,3.437951336226616,3.517852855154472,3.445171073734106,3.3372134036017425,3.2818973066268025,3.2545762044926287
48-2804900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.004359603826293,1.0051801341761075,0.9967035922485352,0.9994434882386689,0.9999105311922294,0.9998028991246884,1.0036254895445804,1.0029688069929454,1.001755403143204,1.002957617411888,1.0972189861413582,1.0889599097653555,1.0862751847331364,1.0843172169514859,1.0918398487146102,1.0940647547213156,1.1154665445427188,1.5273734499359737,1.4914751694173694,1.467439996409082,1.4338492880367313,1.4996442297438388,1.6306770830780086,1.5951292307905398,1.5758810183285672,1.5471220563355716,1.5214766601969638,1.5062778879843517,1.4843552589046483,1.4732197753268332,1.612850549212398,1.7232600734671304,1.7557029719004769,1.7165074442159045,1.8708294309251126,1.9887297030539133,2.032379055658647,1.9945182991086543,2.000398030590518,2.1203295931913284,2.3593466293266196,2.5798552005328568,2.851066776458851,3.117297464253094,3.2102764539921864,3.12788146576738,3.016633221598427,3.033685560327583,3.083478025780582,2.970344301241591,2.9417815781070824,3.0171423072175596,3.205602985111254,3.4717410429267432,3.600225007484903,3.7326961665137413,3.790386784207826,3.74224914064351,3.9771314708388408,4.163256706522878,4.317849592473262,4.239515725216704,3.7283229403843747,3.64059496924851,3.5738080479707155,3.4957362918013675,3.377197941925291,3.288551509665293,3.1900324460989973,3.09243144485015,3.1031029093097398,3.199732600026857,3.306810317500305,3.281962541373931,3.292239409784063,3.544492985089656,3.601673778349897,3.415476165435741,3.2605813595123325,3.35224991930033,3.4290319845329225,3.3617665439548623,3.2590177578988153,3.207124006810442,3.1810340184569204
49-2804957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.008328934248343,0.9843032720556735,0.9936212341470749,0.996014734466627,0.9968912648900751,1.0032974325106039,1.002441176260687,1.0008300842240967,1.0025003326746311,1.0220237814713042,1.0211204073071511,1.020392703102281,1.021934447093461,1.03383867530445,1.0406039476164133,1.1321535013012383,1.6224243286705544,1.5731134677985072,1.540548507041584,1.4961597578925516,1.572418105994907,1.7245109837537111,1.6777681108889007,1.652944959869164,1.6161884071392654,1.5837961790731614,1.5647830073223976,1.537544720446722,1.5238460497454225,1.6823569654555925,1.809255104880903,1.8453639606343082,1.7965618143850277,1.972624036968233,2.109976917559381,2.158874800010243,2.1116062813551943,2.115740167143783,2.255396647815741,2.5375024231464507,2.8021647589791185,3.1349722626555074,3.4632910373725023,3.5766686077825067,3.4646457986545887,3.317318610064277,3.3313566372493355,3.387204027042522,3.2397009941357022,3.1013533028727656,3.1881566975129148,3.4054242317184142,3.627696048078032,3.549694178908671,3.4772971756370192,3.384300154398663,3.348788768615334,3.5480989114197468,3.7056650072786343,3.8353907616614467,3.782706805598602,3.3548969773247546,3.284760336719529,3.2304875680165157,3.166808248263572,3.0712474221298978,2.9982543029296282,2.9162258951374787,2.836141500897689,2.847090511188948,2.9326224657176296,3.0274850690400084,3.0078475556618987,3.019604313090901,3.2412235855862916,3.2930752452745136,3.1381254344705365,3.008007771068563,3.0911590361548016,3.1604331949250217,3.1069195522334896,3.019945557569895,2.9753219506152737,2.9552907188882775
50-2803810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9667619775470405,0.9870560916123392,0.9923741915002313,0.994606341334588,1.0026342986878456,1.0017952645998272,1.0000649142579334,1.0019589139385487,1.0227947001331648,1.0217577503442923,1.0209730633153176,1.0225506736735581,1.0349226562246863,1.041868424583328,1.1371970487899408,1.6529523450651074,1.598905730409704,1.5633832753847574,1.5153272075795212,1.5948762184200556,1.7536066513719426,1.7030933402609425,1.6764198651814477,1.6370359355009225,1.6024540774754714,1.5822145471624427,1.5532807795409145,1.5387712565423204,1.7030355974189484,1.835024226751594,1.8722284795456956,1.8203483311396462,2.0034434976334166,2.146830161619438,2.1973169664158885,2.146992281581319,2.1504987659673764,2.2963460543403227,2.5921688699974776,2.8712741608641466,3.224331217244504,3.5734341270077534,3.693614439309376,3.57141704545543,3.411492603570851,3.4242947014029834,3.481966840137359,3.3228709224048107,3.173919914472671,3.264897270854256,3.4943938200144506,3.7293863416159194,3.6453465894238475,3.566927497211001,3.4581382440769812,3.4202065892684437,3.6294778210716356,3.794715288327436,3.9315233762706425,3.8730170276499303,3.304978325016051,3.2371563309877844,3.1847236260333576,3.122256816424672,3.028865199383526,2.9580671626367017,2.879000499127986,2.7999769467859377,2.8110395200705334,2.8956583084011345,2.9891731355762654,2.9695290968789014,2.981775084395104,3.2012428374283326,3.2514616795408164,3.100065371237459,2.973725629434413,3.0547795499055925,3.1238753726867152,3.071740570298051,2.9860206549949204,2.9431385390541114,2.9232222915814043
51-2801820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0189780265339967,1.0097999659287553,1.005093785209782,1.0105355581436692,1.0079895243798158,1.0054748949574772,1.0070892492445191,1.0274755728652951,1.0257855418274044,1.0247970736594962,1.0262404409682124,1.0391348168607744,1.0461272385241807,1.1472671214733132,1.7030879911775114,1.6410838920679645,1.6006324271629009,1.5465274031877814,1.6311027371025741,1.799970224623576,1.743331012349697,1.713674736997018,1.670073884666918,1.6319951478804966,1.6098048522163046,1.5781815364372964,1.56239031570849,1.7353307294831195,1.8750501700885585,1.9138621878615314,1.8571498975429035,2.0501417908341395,2.2026423328741926,2.2554594666530967,2.2004061862943542,2.2028762641851944,2.3584293641156857,2.6751988756546305,2.976585696039192,3.3612258570724287,3.742953001011801,3.8737807594675515,3.735198956024606,3.555155619746606,3.565796541552355,3.6254528477634826,3.448755654117604,3.283189998633353,3.3813246351633346,3.6297700745258377,3.883517910184971,3.7893018198657593,3.7029784851751386,3.582388788746424,3.539406774167887,3.7652857292869872,3.9443629799144007,4.093134286762956,4.024404841982148,3.40177117874531,3.3282526009915085,3.2711057180847636,3.203836260442115,3.1036285546696,3.0273132683592894,2.942715120684115,2.858097376009565,2.8698356218319874,2.958248666476969,3.0560947389302235,3.0355105255671817,3.047741324666548,3.277441863339822,3.331109159332637,3.169255241719605,3.034434227922287,3.119573219138477,3.191389214369115,3.1352557184518597,3.0449707779087096,2.997879384193957,2.9769880018482087
52-2801828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9988590044223414,0.9990927215746574,1.0083101839166706,1.0059378746422454,1.0033210682053646,1.0053430620331565,1.027653453056974,1.0258583504502081,1.024820670823551,1.0263255009560153,1.039738434206674,1.046939499455888,1.1520400121150802,1.735968404780566,1.6682535690387437,1.6243217722353789,1.5660108715488545,1.6540715650224709,1.8299907579676236,1.769067317825549,1.7373458097989491,1.6908493606905777,1.650393828948545,1.6268873033208877,1.5934619625264572,1.5768172728316427,1.7556154373049526,1.9005951536483094,1.9405013198580565,1.8804928167993273,2.0804182423863087,2.239195647765019,2.2936085416375773,2.235271543608573,2.2370123648653744,2.3986406886315503,2.7298321295728663,3.0467477131716887,3.4536888801020242,3.858686350905493,3.9971150883106787,3.846624568123292,3.652096969789555,3.6611085657966407,3.7232614062009666,3.532888001819789,3.310400056061052,3.4011896072353487,3.6549255985478433,3.9141437248973343,3.817338998552351,3.728735619298121,3.6044518868484716,3.560250855658585,3.79072252928166,3.9743855292875883,4.125844875245108,4.055246763319526,3.4176714974690054,3.342759274755629,3.2845675886906003,3.2161343621710308,3.1142414130364626,3.036726460991599,2.9511961795706463,2.865675782516737,2.876888938219106,2.9663412924312405,3.065722875606952,3.0444619434539577,3.056757148999573,3.289391112618724,3.34372303093402,3.179726600304903,3.0423709384252327,3.128748360647109,3.201372314077794,3.1443179351403163,3.052571646484763,3.0063019327488907,2.983988676861507
53-2801904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9992550609988298,1.0108865931594513,1.0073538670763342,1.0041183769742092,1.006350205490963,1.0299494280856083,1.0277137363889708,1.02653128045276,1.0280101945640414,1.0420648258981169,1.0494294400769444,1.1603382371308886,1.7864836706200586,1.7097138311995932,1.660319657905988,1.5954821247086346,1.6886413664886124,1.8748805990923942,1.8073839223079626,1.772518629079635,1.721636924272647,1.6776020290887093,1.6521219079140925,1.6160042791520213,1.5980889007117203,1.7266524901809712,1.8708824928545873,1.911081799781838,1.852667078706687,2.048530221537125,2.206257339345379,2.260907095657251,2.2034443593947075,2.2059243114481664,2.366540882903426,2.696327151583151,3.0117306843802627,3.417064155787357,3.8204838544957473,3.9589581454874647,3.810513786568692,3.6168303828748565,3.6273389122728488,3.6899275734447756,3.500475950511385,3.2805998744524785,3.2834806322979935,3.524572177822132,3.7720526406989556,3.6821077595847957,3.5996696919235376,3.4852705296348745,3.4445075651880654,3.662913739270429,3.838163836508246,3.982664750905609,3.9186215045454444,3.321976561278895,3.2512981034944763,3.1963492102385667,3.131524613506916,3.035164211028555,2.9616772143095256,2.8795659744202844,2.7989540326238966,2.810322879994673,2.8969784999441344,2.9935160343902307,2.973576300879958,2.9861412887856713,3.2116545007853134,3.2641862319216495,3.1080167594305146,2.976684480688071,3.061453473862527,3.1321923586099625,3.0786723487110566,2.990807010554169,2.9456865184587793,2.9249901972490244
