순번_정류장ID,1-2800888,2-2800910,3-2800924,4-2800926,5-2800933,6-2800939,7-2800842,8-2800999,9-2801036,10-2801058,11-2801268,12-2801240,13-2801158,14-2801159,15-2801409,16-2801493,17-2805939,18-2801667,19-2803646,20-2801949,21-2801984,22-2802075,23-2802134,24-2802166,25-2802183,26-2802191,27-2802218,28-2802254,29-2801816,30-2803533,31-2803532,32-2802259,33-2801851,34-2801832,35-2801830,36-2801824,37-2801826,38-2805656,39-2803799,40-2803804,41-2803816,42-2803801,43-2804901,44-2805043,45-2804854,46-2805023
21-2801984,,,,,,,,,,,,,,,,,,,,,0,0.9893059879608211,0.9895222279475193,0.9959363790674691,0.9957358577159547,0.9987464842679901,0.9994780535629896,0.9988129687623265,1.0001184325891532,1.0013691686888835,1.0014004974507185,1.001892509176656,1.0980880328320244,1.2830147695822018,1.2760879077235954,1.2920065409253438,1.2832310016536808,1.2718296325642526,1.2689051500259605,1.2566383516038642,1.2822339832997303,1.2756913519645496,1.2880597369575335,1.3303749447450648,1.3132628818527163,1.3539658088112214
22-2802075,,,,,,,,,,,,,,,,,,,,,,0,0.9898030727708553,1.0006956784962404,0.9985804921634849,1.0017928720424683,1.0016976992225786,1.0003312695759425,1.0016326760054264,1.0029289923431972,1.0028196434264436,1.003286336503528,1.0745810892422407,1.273406000478115,1.2661755058997417,1.2835413025252609,1.2743369192260179,1.262466118741275,1.2595495641209307,1.2586625108399212,1.3114163679289517,1.3035225237346952,1.3155503617938413,1.3619925507959958,1.341545439423344,1.385521402246657
23-2802134,,,,,,,,,,,,,,,,,,,,,,,0,1.0141538662231355,1.0031150736324996,1.0057567556659457,1.0040997301160925,1.00180739180225,1.0030624393478893,1.0043802951290879,1.0041124355173914,1.0045431555955442,1.0795261416174402,1.298375765157168,1.2896871307381486,1.3082953354913103,1.297413773813042,1.2834147154359719,1.279710782677309,1.281076665149217,1.3381355692935035,1.3288953063351396,1.3403894633557254,1.3906001150351095,1.3668937530383105,1.4140579067725096
24-2802166,,,,,,,,,,,,,,,,,,,,,,,,0,0.9951810405437075,1.002688230094624,1.0021353591501254,1.0002267301545886,1.0018598020852325,1.0034196965304805,1.003234514410373,1.003758755710318,1.0848802641879045,1.3238389953801408,1.3135481657133112,1.333309701108987,1.3206165397013137,1.3043354250309098,1.2997697461356843,1.3003904511293056,1.3614908856558219,1.3509411943253224,1.3618476876888799,1.415572469333449,1.3887423745970862,1.4390270745507616
25-2802183,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0104518374784714,1.0047316299975826,1.0013203048859851,1.0030463649245331,1.0047248147577417,1.004349811323587,1.0048573609902203,1.0300428728718451,1.279368861994204,1.2699989764364399,1.2918328961136576,1.2799920121503126,1.2949071305313413,1.285134677397726,1.3345628794601456,1.402335027022207,1.389362843113682,1.3987908042326578,1.4583268098831503,1.4258645677472124,1.4809306423991402
26-2802191,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.001498934652099,0.9988991344489787,1.001509844316948,1.0036886291613556,1.0034063299090474,1.0040664126479397,1.0326352165695982,1.3190384181803434,1.3067339941736966,1.330791983085815,1.3156632336408731,1.331191808076571,1.3188398389253762,1.3739136495783333,1.4496938907760113,1.4335477286420606,1.4407094095508055,1.5071760295665306,1.4675565941945372,1.5281968145645992
27-2802218,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9966005824330388,1.0015156759731092,1.0047193865724646,1.0041244080352447,1.0049230159348979,1.0188784442203012,1.3511802059294058,1.3339887033316342,1.3634646172960567,1.3428806410986167,1.4273007399540238,1.406852689679275,1.4758129533812256,1.571606070329349,1.5458737862457095,1.54440714346348,1.6281088344905692,1.56819687537664,1.6423749985653617
28-2802254,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0109043452623545,1.0139785076131094,1.0097115525617768,1.0099692009544814,1.0302619196928071,1.182633797628577,1.1723669011098277,1.29099579794535,1.4422009915083827,1.6392674952896584,1.594458068766227,1.6906897208012042,1.8272432580072568,1.7747796776909273,1.744082807599687,1.86237173832443,1.753000993155544,1.8506445533247664
29-2801816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0013789589807072,1.001587717273178,1.004134554890161,1.0329697591496234,1.2322435456024272,1.2151234615611184,1.3706077205186817,1.57611844988944,1.8499266106929568,1.7716846527944599,1.8925001557194083,2.0676255837229918,1.9815470074337787,1.9117690045062772,2.0618342100829974,1.8997236824092685,2.0178540522911983
30-2803533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0017474155160835,1.0054179035750326,1.0434807886825124,1.2956508616228448,1.2680415702630532,1.4664650943148725,1.7398578640501845,2.1139404594483238,1.983020029641883,2.129141925575742,2.3468261690486365,2.212881254198616,2.0870467694747155,2.2713642087030457,2.045405382891018,1.9365024584638144
31-2803532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0111188099246322,1.0081191710265962,1.203125418065172,1.1918108625558854,1.6169040691174938,2.0709794976189615,2.7145476899993755,2.414313772471546,2.7285887509055695,3.0468610914138297,2.753256383964083,2.4520554326307216,2.713476365773612,2.3261616166430046,2.1281936985935808
32-2802259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9947285390798553,0.9990039308130834,1.2507429110018407,1.8829422962184277,2.6568058323152672,3.895877104326447,3.127488978656338,2.4244912080116983,2.2193612559187175,2.071714915048514,1.9549345182746147,2.1674486764815857,1.9312292261882764,1.8036555155653524
