순번_정류장ID,19-2802625,20-2802694,21-2802692,22-2802713,23-2802724,24-2802732,25-2802755,26-2802776,27-2802813,28-2802853,29-2802878,30-2802919,31-2802927,32-2802938,33-2802960,34-2802987,35-2802998,36-2802627,37-2802626,38-2803006,39-2803002,40-2802614,41-2802965,42-2802959,43-2802641,44-2803003,45-2803008,46-2803015
29-2802878,,,,,,,,,,,0,0.9857380188451929,1.0115094252234726,1.0070498208534813,1.0136812065359386,1.0546176666854261,1.0424042582652013,1.0393455221674033,1.0333230778361004,1.1131925969144816,1.094328436027478,1.0903969995635208,1.1360309174691183,1.5366007510410922,1.8070069557805486,1.9109273558441813,2.4586641365098094,2.7992955866612412
30-2802919,,,,,,,,,,,,0,1.0511022510432988,1.0210900266439837,1.026026393722619,1.0160234397013244,1.010239182573841,1.0084723691519102,1.0067063726306336,1.0136090035407184,1.006362889532484,1.0091527125764228,1.036724098506624,1.4301417439888378,1.699220606568442,1.8852119175910158,2.47686396836248,2.8525560614684125
31-2802927,,,,,,,,,,,,,0,0.9862051554850285,1.0168669373461137,1.010222850443674,1.0053997843025937,1.0037869097929266,1.0027781267311806,1.0109935598095756,1.0036758881493728,1.006844242474172,1.019067682569074,1.4216973829285937,1.6994728314262089,1.9344670111214937,2.5796176777233963,2.995202330103766
32-2802938,,,,,,,,,,,,,,0,1.0309179103244253,1.0142063509865937,1.0075773461081714,1.0056224536500744,1.0041431773920422,1.0125761942836946,1.0046274686302046,1.0078699231288997,1.0003576914103012,1.4081323479432961,1.6913103579338884,1.9852199228953662,2.6849427407555297,3.142067703640526
33-2802960,,,,,,,,,,,,,,,0,1.0023779072078411,0.9985406374767012,0.9969395152201856,0.9973696549052408,1.0089323012572997,1.0005216783551973,1.0045615744740704,0.9972218581022666,1.4491882302753158,1.7716256385800633,2.11026358915718,2.961682578612063,3.5399974767718034
34-2802987,,,,,,,,,,,,,,,,0,0.9932283709247224,0.9910200738236424,0.9942047992060399,1.0115559274317334,0.9999399936920199,1.0051590680665587,0.9958394623332509,1.4146550057608585,1.779472472662261,2.4478601872131347,3.792029957024472,4.819152672619441
35-2802998,,,,,,,,,,,,,,,,,0,0.9829141071492224,0.9950241188996567,1.0190106909627135,1.0019005528623177,1.0080979988629633,0.9962548436514373,1.36560807399858,1.8833637670381425,2.858411033091601,5.026809226498192,7.009925489323843
36-2802627,,,,,,,,,,,,,,,,,,0,0.9986127395576962,1.023507532301387,1.0035421358010488,1.0099087587341609,0.9968592085743876,1.3845473554475172,1.9383804095002193,3.0146253696424115,5.579246884744052,8.123871766829616
37-2802626,,,,,,,,,,,,,,,,,,,0,1.0415745697530312,1.0055728730757125,1.013529925662726,0.9965427605431189,1.4619222583411864,2.1824712315187145,3.802835262649999,9.496997602900612,19.934348828387172
38-2803006,,,,,,,,,,,,,,,,,,,,0,0.9583013215149613,0.9913407747812955,0.9816382018766042,1.622367159511973,2.8183744797942247,7.02777263801264,5.772325970520722,9.549320634920633
39-2803002,,,,,,,,,,,,,,,,,,,,,0,1.0414396263565182,0.9895034758499663,1.89455503545085,4.1905063604415185,21.08344880991196,6.88525030572867,4.440620682568136
40-2802614,,,,,,,,,,,,,,,,,,,,,,0,0.967627353003155,2.02635397520764,5.820374360197542,11.6869104106206,4.072439853112689,3.109744484120269
41-2802965,,,,,,,,,,,,,,,,,,,,,,,0,1.0272811813397371,1.0082460378102585,1.4091826896410922,1.2766782821722256,1.2336217115038515
42-2802959,,,,,,,,,,,,,,,,,,,,,,,,0,0.9763047548314225,1.001873389037559,0.9982665589720326,1.0032821720383416
43-2802641,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0243809409642854,1.0075873092173264,1.0118530054290227
44-2803003,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9919539501210839,1.0047778881918785
45-2803008,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0245539118499316
46-2803015,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
