순번_정류장ID,39-2801030,40-2801037,41-2801024,42-2801015,43-2801008,44-2801000,45-2800986,46-2800980,47-2800988,48-2800971,49-2800841,50-2800964,51-2800978,52-2801005,53-2801022,54-2801038,55-2801048,56-2801103,57-2801110,58-2801125,59-2801126,60-2801124,61-2801111,62-2801090,63-2801088,64-2801093,65-2801108,66-2800887,67-2801130,68-2801134,69-2801143,70-2801152,71-2805018,72-2805405
57-2801110,,,,,,,,,,,,,,,,,,,0,1.0023673509122046,1.0035889045084079,1.187119370207749,1.625347270971338,1.619423336210447,1.488512553603269,1.4369381708101614,1.4725208648848893,2.0460902793696336,2.218486659656082,2.0080271956357705,1.7963575189718974,1.6739509167083895,1.5229075423335419,1.474949957263106
58-2801125,,,,,,,,,,,,,,,,,,,,0,1.0063595322601726,0.998650608829508,0.9973434759020453,0.9971514338764152,1.0050613370889174,1.0047155864261437,1.1251217707708026,1.6894731342763745,1.8779990614884159,1.7254588551612138,1.5727919855627739,1.4848001456669948,1.5684941289426706,1.5189608138789232
59-2801126,,,,,,,,,,,,,,,,,,,,,0,0.9912232264814439,0.9937275570135028,0.9935564521866395,1.0038504303816884,1.0035856556803289,1.1421479034461361,1.8226032072319476,2.039884953421617,1.8320705365610035,1.6367072010990726,1.5294596595467582,1.6151103595800822,1.5569214262206463
60-2801124,,,,,,,,,,,,,,,,,,,,,,0,0.998963694653843,0.9961013645224175,1.0081705563252719,1.007247219994007,1.171146648519905,2.03929330758334,2.2964048064248432,1.988977168141118,1.7248353408617283,1.5890543142044111,1.500083191308532,1.4549978471195115
61-2801111,,,,,,,,,,,,,,,,,,,,,,,0,0.9898687038786437,1.0111767506078089,1.0092699595966097,1.162333377175175,1.716798189543644,1.9991802807179015,1.7587275971984457,1.554322944063948,1.4500079828318388,1.3318781231609638,1.2971116764976411
62-2801090,,,,,,,,,,,,,,,,,,,,,,,,0,1.019564348213874,1.0133977002890444,0.9981083537186362,1.2663183592343479,1.2251074097633612,1.1829672694559232,1.190060297959146,1.1592946358053502,1.1452549929459277,1.1313171411496465
63-2801088,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0015444300757435,0.9861940561418943,1.0104181591174244,0.9978801885431626,0.9991969539232417,1.0687916819516592,1.0586086614909922,1.0673701356933,1.061241610738255
64-2801093,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9799534569476765,1.0122759275789892,0.9973746242908935,0.9989421867782169,1.0746756773532788,1.0626593199167536,1.070914744253452,1.0641075313682828
65-2801108,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.046623245245929,1.0063307846560676,1.0058606743933611,1.1006688458885794,1.0801678697928454,1.0848095227173689,1.0753834250613676
66-2800887,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9685729236749646,0.9845901502851672,0.9946299968121466,0.9989094977862149,0.9991558292175308,1.0003199571342762
67-2801130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0047200300638857,1.0059856192151764,1.0077097226404907,1.0045670374599107,1.0051023554689054
68-2801134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0067996789913367,1.0087385885569369,1.0045394472616704,1.005160672727481
69-2801143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0053769835233073,1.001673046433608,1.0031436537209155
70-2801152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9981632145095557,1.0012814935261949
71-2805018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9982813300559702
72-2805405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
