순번_정류장ID,30-2801636,31-2801601,32-2801564,33-2801501,34-2801450,35-2804871,36-2801383,37-2801347,38-2801317,39-2801280,40-2801115,41-2801098,42-2801070,43-2801041,44-2801025,45-2801029,46-2801014,47-2801002,48-2800982,49-2800836,50-2800968,51-2800965,52-2800843,53-2800842,54-2800989,55-2800979,56-2803594
40-2801115,,,,,,,,,,,0,0.9956705919965897,0.9884422730256833,0.9958943226631611,0.9957492262730019,0.9992035200277216,1.0014823351347977,1.0024341342944054,1.1084975149603113,1.3120240832293966,1.2901623007796383,1.2643495841160353,1.2486237305624017,1.540515357439256,1.844728028198047,1.7316993827960558,1.6869771061011385
41-2801098,,,,,,,,,,,,0,0.9797957273976149,0.9960045500497141,0.9957713435177062,1.0000537489922063,1.0026495872359362,1.0036490168841092,1.1276732073053797,1.3680282099521324,1.3329646574557392,1.2996923327642604,1.2795008103964904,1.5641537819694307,1.9050391341588029,1.771476313970536,1.7202179508180582
42-2801070,,,,,,,,,,,,,0,1.0076582173387765,1.0009722431074446,1.005163748077408,1.0072667449680628,1.0078677097780067,1.152176351510065,1.4355002231826188,1.3361870996548413,1.3001963654471362,1.2782740829148995,1.448344606498145,1.7765992138771287,1.6644190435410073,1.6206764773387072
43-2801041,,,,,,,,,,,,,,0,0.995439620576432,1.003815181170804,1.0071137506405508,1.0079360704913636,1.1954596978733838,1.571891025611774,1.4122363283808923,1.3588142228096383,1.327493979354066,1.2678308073676612,1.3850879022003075,1.339381470009939,1.320161008657636
44-2801025,,,,,,,,,,,,,,,0,1.0195991767452866,1.0175618257683696,1.0160724339248668,1.0089821041596745,1.4387096346498696,1.2992222413522072,1.2550143340295852,1.2308790671996623,1.1854834394069964,1.1590110246320988,1.150921242531828,1.152031261708393
45-2801029,,,,,,,,,,,,,,,,0,1.0157191945376505,1.0142107719065057,1.0057730490331491,1.0048287298194651,1.0052166942218208,1.0023477297121541,1.003950095385376,1.0043591227362012,1.0078226353196886,1.0182573557581,1.0260350351297143
46-2801014,,,,,,,,,,,,,,,,,0,1.0120962035920686,1.0007858769008904,1.0003248392532347,1.0023380413455751,0.9987330546915059,1.0015704011567284,1.0025281320653976,1.0062461832409633,1.0181230406507829,1.0262000437606371
47-2801002,,,,,,,,,,,,,,,,,,0,0.9976269577598482,0.9986496512375093,1.0007350672619069,0.9976786819306931,1.0003054326191152,1.0016416152613612,1.0062341082145152,1.0181398194811822,1.0270659658603778
48-2800982,,,,,,,,,,,,,,,,,,,0,0.9965950751604506,1.0007108674685496,0.9966750191766811,1.000171429016699,1.001809361594197,1.0070802287709142,1.0208391016174234,1.0307000549945005
49-2800836,,,,,,,,,,,,,,,,,,,,0,1.0038488882919228,0.9967140667548671,1.0015973009368246,1.0031671440069199,1.0091143576921218,1.024689815228064,1.0357324067649532
50-2800968,,,,,,,,,,,,,,,,,,,,,0,0.9824972659188127,0.9991293421837518,1.0028132235935685,1.0109121156031156,1.0301747623940876,1.043384476007592
51-2800965,,,,,,,,,,,,,,,,,,,,,,0,1.0194587214452147,1.0099711093082653,1.0167876553387682,1.0367015804535191,1.0510582214402726
52-2800843,,,,,,,,,,,,,,,,,,,,,,,0,1.006127935207877,1.01624279673766,1.039984375839658,1.055791099156028
53-2800842,,,,,,,,,,,,,,,,,,,,,,,,0,1.0241061861252894,1.021682522710023,1.021262368701104
54-2800989,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9710095023360793,0.985607614482266
55-2800979,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0029441259592542
56-2803594,,,,,,,,,,,,,,,,,,,,,,,,,,,0
