순번_정류장ID,1-2805045,2-2803524,3-2803525,4-2805055,5-2802388,6-2806726,7-2805771,8-2807230,9-2807357,10-2807447,11-2807445,12-2803579,13-2802358,14-2804867,15-2802347,16-2805062,17-2802383,18-2802381,19-2802387,20-2802384,21-2802603,22-2802361,23-2802362,24-2802595,25-2802598,26-2805538,27-2802587,28-2802580,29-2802578,30-2803629,31-2802575,32-2802567,33-2802553,34-2802543,35-2802525,36-2802513,37-2802490,38-2802458,39-2802446,40-2802433,41-2802422,42-2802418,43-2802415,44-2802398,45-2802396,46-2804816,47-2802864,48-2802824,49-2802618,50-2802176,51-2802169,52-2802154,53-2802137,54-2802117,55-2802074,56-2802046,57-2802029,58-2802013,59-2802003,60-2802033,61-2802057,62-2802105,63-2802127,64-2802131,65-2802148,66-2802155,67-2806098,68-2806513,69-2807111,70-2806524,71-2806523,72-2806522,73-2806521,74-2805659,75-2802210,76-2802213,77-2802220,78-2801901,79-2805900,80-2801903,81-2803532,82-2801819,83-2803807,84-2804958,85-2803818,86-2804899,87-2805043,88-2804852,89-2804854,90-2805422,91-2806045,92-2806046,93-2805420,94-2802323,95-2803539,96-2803540,97-2802319,98-2802316,99-2802312,100-2802309,101-2802565,102-2802545,103-2802546,104-2802562,105-2802571,106-2802576,107-2802581,108-2804851,109-2802597,110-2802594,111-2802591,112-2802596,113-2802604,114-2802385,115-2802386,116-2802380,117-2802382,118-2804909,119-2802345,120-2802359,121-2803520,122-2807446,123-2807448,124-2807358,125-2807231,126-2805770,127-2806725,128-2805822,129-2805054,130-2803522,131-2805654
11-2807445,,,,,,,,,,,0,1.045531895699811,1.0277990619299366,1.0182226332209539,1.129983687198079,1.094087902788949,1.0767494931318222,1.1986267098921704,1.4691552593064259,1.735752892372817,1.7273464440218183,1.6442288259997642,1.6564363965139146,1.9283164492288454,2.221987138913343,2.487487222677346,1.9324423935598112,1.8256975728312415,1.7728100254266435,1.8731725280795433,1.8652756558243289,1.8068072750093127,1.7510523021596662,1.7075061759815462,1.642814496287712,1.608735499904229,1.5961654361213424,1.5572473878808704,1.633288538737682,1.6997769382950818,1.675052805072125,1.6493688654869398,1.6673450969032793,1.7524817215530475,1.7118657592258357,1.6726351940825295,1.6460283740985828,1.629758260062833,1.634214496163011,1.6256697577720145,1.603794534017841,1.578294222811066,1.5475498331513313,1.5245172932861801,1.5127331919443643,1.4978575705835064,1.4837289028986684,1.4673895451494794,1.4594647769166778,1.5589752509574273,1.5862851071204958,1.663180073033908,1.7200499300755783,1.739849097329382,1.823565321743951,1.9165137737687,1.9160723777381377,1.8398319006925796,1.8208128808090487,1.8427501393938686,1.9178551268926174,1.9784931872727831,2.019035182352492,2.144484002822298,2.5801852720384026,2.62724103578761,2.7020887645300706,2.806964825238459,3.0842346821963855,3.1772193897782395,3.2654437575682946,3.2560787609176485,3.1916059892967175,3.2320659214941845,3.3689635517000855,3.5115990283941896,3.6167917356618964,3.783283332317687,3.9094526959886395,3.9989203839832252,4.077184584380364,4.308939768918407,4.469651151339258,4.561221887325212,4.78048507496014,5.179891267008064,5.485851344812742,6.058397811269873,6.558284775960332,7.245407470203128,8.150845945415817,7.30304046242553,7.31005942408093,7.858502007072343,8.413046781020748,9.003957780925946,9.399326899668296,11.308473347882705,17.269308799089167,15.836793375403822,14.832191998494212,16.009787652667548,18.762376947265132,19.528350194851743,19.06899408537274,17.196503347051372,16.893499584130694,21.677324303163537,29.05735073143341,50.37158877154739,86.36833050948216,138.77259033480914,108.78505930269394,73.81478586549417,45.67858783690588,59.17738722132846,65.27127026480638,63.21896148584912,35.85632723392595,28.486964111574526,23.19823821706685
12-2803579,,,,,,,,,,,,0,1.0084909577103878,1.0043341045127026,1.1675359353960575,1.1085549283368143,1.0843561882000072,1.0775037404339962,1.2919961630300159,1.9331525779917862,1.9029397937180392,1.7769284300523285,1.6544470364104973,1.7278978290268867,1.7932386998313974,2.0089197743127567,1.6606761410149908,1.5908137275463945,1.5544297273204462,1.6409336408146074,1.6409405590996258,1.6003364849174193,1.5611506695355768,1.5300378801483685,1.4928728918116878,1.5956735443706467,1.5828805969525028,1.540588758705219,1.5099983288132452,1.5565216399413104,1.5381996107373943,1.5188956659327228,1.5380194407495202,1.6242464973194561,1.5917161387150973,1.5604649578066365,1.541376016356293,1.5282329856419887,1.5347939015555858,1.5280239133829812,1.5105933886080827,1.4893455066987213,1.4641881266549077,1.4457335505259554,1.4361477057264465,1.4238972851166054,1.4123209563424772,1.3986300172885744,1.3925494509673149,1.4872299370975863,1.5132011120221875,1.5862198033743002,1.641862977847966,1.661542174512312,1.7409705606265478,1.829041320398286,1.830389478700341,1.7627349293517856,1.74590141923154,1.767806705300455,1.839305066693391,1.8971968628346956,1.9358899966485161,2.054946623474678,2.4670717820670913,2.511428100563187,2.5821461585280714,2.6808158263569166,2.9409330414215766,3.027588135924589,3.110811149175182,3.1029934031523574,3.0447424429747247,3.0829493400470636,3.211256570963796,3.3454531450704175,3.4436310036375004,3.5985035364501092,3.715206406877849,3.7980953859763376,3.8705231981979007,4.085086674738909,4.233717485946784,4.320216095020307,4.522823630078231,4.887929385717514,5.166898884729427,5.688021729688763,6.1387969326325695,6.750836039589548,7.55735975056615,6.820133976945941,6.829812769870488,7.320155985560684,7.806938170255219,8.326651757459564,8.669141306605441,10.308130133885257,15.203030270675848,15.361947007731965,16.615538623571734,19.372651295913784,23.575140922052295,24.76071936433127,19.56173999921124,18.448554184414878,20.538888603929205,28.084535337100025,41.776375271367755,107.08373812957085,119.65373575556958,73.36918578086447,50.93157392044175,41.68579434287989,30.871008550784893,36.77769244579202,44.07598028019228,45.32844404166525,29.679075684719848,29.154290172432333,23.533916255126506
13-2802358,,,,,,,,,,,,,0,1.0006906252995809,1.0097028361761688,1.0013982078252615,1.0021305103535842,1.00297648861577,1.242094643109837,1.9903430106105158,1.9480419905645945,1.795945684452781,1.65579265758407,1.7383104173010724,1.6655581449072088,1.58048190553375,1.3998581317941072,1.3621480531505594,1.3411239897919902,1.4132493474642343,1.4204803457959028,1.3960790766906273,1.4313834404868322,1.4083425560098883,1.4740305584483262,1.5800580299678786,1.567177580614549,1.5245938303234772,1.4939234217648731,1.4711852909531435,1.455693133311691,1.4394111581949245,1.4213897347898592,1.4898829363210502,1.4655834226657636,1.4424000313830752,1.468766064055178,1.4579300818039733,1.4488128483580205,1.4439128399464574,1.4296293660403168,1.4120594018084651,1.3915722827986732,1.377062868377229,1.3694266903578303,1.3592840433262598,1.3497655522613206,1.3384127153722452,1.333708951430004,1.4242726218689865,1.4490777839265605,1.5187246673712422,1.5733619549225002,1.5929097225341775,1.6686188119818977,1.7524655669385385,1.7551769285567707,1.694967753594218,1.6797711557520425,1.6854639304686991,1.7528703309241227,1.807480947705332,1.8436826787788911,1.9555251489260204,2.3401346908501077,2.381320334799317,2.446675485084335,2.538023559776524,2.7779323050561953,2.8581060056830716,2.9347225453290404,2.9289740563316853,2.8780426877112286,2.9139266363269702,3.0320855518550833,3.1559771887805184,3.2455999454126987,3.3876169449645244,3.4930815598662592,3.5683245973369857,3.6339757530799828,3.8284191016841986,3.9623742082633413,4.043866468113179,4.225907404485591,4.55230912847979,4.802128409518467,5.261680694535693,5.652874876692547,6.183899790023447,6.875838842337931,6.26403754901535,6.277336294292872,6.696985587816834,7.113488321249442,7.552949532154565,7.837077812748058,9.189871733548335,15.34031596695722,16.91553404934678,18.464985796407717,21.945080020301845,27.549849218258693,29.17172182812404,22.12512772047196,20.67183675589969,23.347734197597795,33.70846803147082,70.94402426131698,499.01643065135784,90.42641217128781,42.59275145469659,33.92564999795368,29.56115599065896,23.683362480467217,27.112114175370596,30.98193886832034,31.6760560138318,27.434775882978983,26.99659580453237,22.083145819191824
14-2804867,,,,,,,,,,,,,,0,1.0245769332584374,1.0018249291678043,1.0034123274477385,1.004355807955686,1.330426615333182,2.5411919211498653,2.3817107422028934,2.080833807586746,1.8380992369100413,1.9368201964763156,1.8247098233634487,1.699251852031983,1.4520076963107433,1.4043797125420765,1.3779681738855538,1.46081064599382,1.4660497141906461,1.4367398067151926,1.475065457425221,1.4472029979331689,1.5178890186487617,1.6356396117058818,1.6203154655667076,1.5697288422891593,1.5337688882618092,1.5073319469592394,1.489431989530962,1.470700126884411,1.4500271019848285,1.5213094967455907,1.4939998873487774,1.4677616071034894,1.4951299312738793,1.482707056588707,1.4723339634749268,1.466843961537587,1.4510392185321905,1.431661497883667,1.4090472537277412,1.39326606433545,1.3848837835102554,1.373885105337846,1.3635653033242532,1.3512084593824618,1.3462269243342988,1.440582245182985,1.4666345423348448,1.5395991179022983,1.5963713345941377,1.61647457169528,1.6960052443261067,1.7842959302695935,1.7866621900951545,1.72151191040639,1.7051679394832562,1.7106271238270878,1.781451769456645,1.8380485684018675,1.8763452740328879,1.9940178124823031,2.401383574439434,2.445266309320366,2.515241351762195,2.6131795085395337,2.870967778055901,2.9565986826359767,3.0397153663598635,3.0325626893753825,2.9760524848586685,3.0146035779871347,3.141376358116182,3.2751856835137887,3.3732163780847695,3.5268883893340695,3.643047274550971,3.725130646086687,3.7972558774983267,4.011588542244217,4.160416201552137,4.2471241410220655,4.449676497636427,4.814928399471736,5.0955946351391725,5.617789262569747,6.070100451351768,6.688203331170892,7.501402599022118,6.7605988146350295,6.770824119917099,7.263528383443356,7.757757566209748,8.285061415146453,8.633199858647176,10.30919793926969,18.74739312655608,21.169263403981073,23.65585685858849,29.70015008002822,40.95555305291214,44.55909392555673,29.735002086175985,27.10300576846602,31.902516592920353,54.95568812656323,141.43660016619748,83.4400965496062,44.324456903282844,28.594683700028405,24.414135392564408,22.082243533856435,18.632956351771707,20.7611395672922,23.010674214995973,23.45522952623069,32.93339033757612,32.249902007145685,25.387154520338157
15-2802347,,,,,,,,,,,,,,,0,0.9887768590757108,0.9961936738209556,0.9986123601099364,1.417576413188657,3.313190488006481,2.902763489612125,2.375868807687173,2.0021581708086402,2.114598301352627,1.9597047930283227,1.7943037197468685,1.4898692824174151,1.4329690113133302,1.4035136034542839,1.4927557359634547,1.4979300046568844,1.4638204842670384,1.5043653502411176,1.4726416323319431,1.547727916489028,1.673692955254748,1.6560183007744822,1.5995799530739596,1.5598191066383609,1.5307561547240756,1.5111623028748207,1.4907191709928627,1.4682079951991556,1.5417604169408543,1.5122457392448527,1.4838452912013729,1.5112101562461282,1.4984272215160348,1.4872025925663879,1.4810662104391121,1.4643993051102564,1.4439056161829356,1.419959942502812,1.4030708276098898,1.3942061713536547,1.3826560207514285,1.3718220378965058,1.3589879054708316,1.3536068152318794,1.4505214708642256,1.4771950880972629,1.5522910532420067,1.6104346670935568,1.6312308401968099,1.7131143387427168,1.8044568006865271,1.806343631477526,1.7378302052770056,1.7210017442447816,1.726050383032323,1.7987757072772144,1.8574810996111049,1.896826883449682,2.0182955066175596,2.4410744722783164,2.4867594598765645,2.5596833828454253,2.6616221373840236,2.9313919424854884,3.0206228394237464,3.1083987085732487,3.100264370394545,3.0389758934119744,3.078778983705709,3.2122358323336875,3.3532412248782393,3.4561328218435725,3.618879788502656,3.7423169888030228,3.829396103338513,3.905022978260891,4.134184691930554,4.290750145335383,4.383438071828485,4.6006651112635675,4.9927509815322155,5.293215328607266,5.863850076621593,6.357469399221903,7.039360462325331,7.9470766692220165,7.106199721846526,7.114697296466025,7.663700595271124,8.218987244719226,8.812411527867562,9.205929712316685,11.143749847657757,21.740427737637145,25.05340754609872,28.615568507261628,37.939240577012555,58.56286975088966,66.1007905611882,37.75356008734994,33.50356677497239,41.16538098657445,89.97320938227092,222.75197612806633,52.43237163837362,38.92379131170795,26.152977633889716,22.60156622575978,20.57335245496303,17.53873970528149,19.437361501975786,21.429808714206633,24.15665146252667,35.496766311892635,34.67899066762383,26.81510985898139
16-2805062,,,,,,,,,,,,,,,,0,1.0040941092945745,1.0059366572731634,1.0022373724807165,1.554128205639052,1.5694350400194457,1.4491727548034976,1.3502003286654622,1.4605457436684828,1.4047490892352328,1.386573682635899,1.2484232236785011,1.223002630237424,1.2074264846819276,1.2845748239541541,1.2962985356521688,1.277356193331079,1.2978993112409232,1.2813140417535895,1.3538597816043025,1.46637109653857,1.4552384395880453,1.4183840372366305,1.3922529661067267,1.3728763108009223,1.3597450755447,1.3460534397610673,1.3311498146067764,1.4223571177953342,1.400281848135673,1.3790463705464941,1.3967611660842894,1.3870912007637641,1.3798864161327766,1.3761714137857293,1.3637518443245082,1.3479647607189924,1.3299090217100875,1.3181622918579914,1.3116742939236603,1.3028101260353329,1.294691502947549,1.2847251610476322,1.2812946467713202,1.372784329482249,1.3979483682779827,1.4686700973167388,1.5255793176623813,1.545933763175867,1.623098455406971,1.708899403296666,1.7122609201477526,1.6535260599226218,1.6390665246323204,1.6552019354863714,1.7248772376546104,1.7809552231546613,1.8183347277132453,1.934093507557013,2.3355318699446634,2.3787592464772427,2.4476920027301965,2.543965646043695,2.798080462189988,2.8828172067663638,2.964745237868925,2.958342465824122,2.903657024110433,2.9417350513805767,3.0674875128458403,3.2001556593623093,3.2963309170878445,3.448526495093688,3.563335678933051,3.6449110005309993,3.7162341334727547,3.9282747860726164,4.074515718335763,4.161962252349109,4.362761249408872,4.724832398584335,5.0030390247684995,5.5222694024146275,5.970831791823745,6.584521752125779,7.398860892931785,6.660713532821977,6.671669945614553,7.163919484060723,7.657020169122767,8.183723805406828,8.53179553495069,10.20860863597079,18.062992082752253,20.34934410555796,22.682997175478373,28.35942321980158,38.76004787931662,42.05937321409264,41.9780546405027,57.973027273677246,85.54110542857903,62.44799173831313,58.51903593827504,31.58251259825337,26.156203583281805,19.699656252709943,17.619066295447613,16.36366882902121,14.387885920758116,15.68525107985576,16.99680732707636,18.72321305698951,25.07391101990734,24.713114559052812,20.446746066478045
17-2802383,,,,,,,,,,,,,,,,,0,1.0102174530592796,0.9983396165877918,0.9956224501386021,0.9978080857282027,0.9984548415172724,1.0006519537191647,1.1120954029562022,1.2322408377771432,1.4851184368434924,1.2852413306146564,1.251730826400258,1.2323063253252544,1.320675076567871,1.3325182549287882,1.308727599247965,1.2856474388390846,1.268210529543735,1.2407635869652394,1.334184332056412,1.3271407988643147,1.3013438542939502,1.2871591942218719,1.3527658113109535,1.3400210656921856,1.3263772648423717,1.3510655486672056,1.4511989943286838,1.4260157427785392,1.401812426454305,1.3921755124009487,1.3819710073348603,1.3919285273060111,1.3879240709128264,1.3743665970428018,1.3574592303383077,1.3383597782968177,1.325480498832345,1.3186567876050055,1.3092576616574398,1.300447937031945,1.290132490979561,1.2863610212387433,1.3813732545684085,1.407522811393064,1.4810047125776455,1.5398293436761403,1.5611067473896578,1.641639415114159,1.7310944064315612,1.734581771712947,1.6717421723411103,1.656136910136298,1.6797981862870135,1.752681477805801,1.8115508453973224,1.851005862536353,1.9728251385426487,2.398869444954635,2.4450439168709655,2.518802755000412,2.6220401136991183,2.8959168999186016,2.987709497700293,3.0762585091335404,3.0682597239848293,3.0073003005015697,3.048004857538177,3.184476676235425,3.327991202189044,3.432868062029,3.5996085957851256,3.7258421661315295,3.815811741146636,3.8946385107115833,4.129318362396965,4.292905746596859,4.387594784451683,4.612111983176954,5.020830348240944,5.336392194938147,5.933225124104369,6.457786982239368,7.183496739999871,8.158838974018776,7.248850454866164,7.255280292897615,7.845200288263638,8.442445872317478,9.089326594125406,9.522121182245561,11.662377274242665,18.836543290556993,18.657721301887495,20.64905911323079,25.328443100027034,33.489767367662324,42.02666427724513,85.293174763001,139.34977859753573,358.20096913168226,73.45694345539819,34.23548191147423,22.844405476067585,19.87447423878152,15.915944581564766,14.532741634150613,13.669326795846764,12.265496281087968,13.226699198609946,14.174048512225285,15.391218439521543,19.551040111654476,19.36119062560933,16.644753216821496
18-2802381,,,,,,,,,,,,,,,,,,0,0.9890951623601235,0.9914256164320392,0.9953080635216016,0.9966113354741977,0.9995001558564796,1.12401114230012,1.2583628834279765,1.5448330136811887,1.304943990220382,1.2667120483325849,1.2451291007898129,1.3392428424132108,1.351031716163954,1.3245605425244464,1.2985932936795155,1.2800382670223849,1.249862798524454,1.3475414171562423,1.3398434903143748,1.312052405912232,1.2967401862569559,1.364538689760244,1.3511360255019926,1.3365944370180012,1.3618675562502163,1.464687812971165,1.437974780628206,1.4125748465900432,1.4017906141314667,1.3913818696806322,1.401232539851752,1.3967794308445811,1.38272510097232,1.3649685692753148,1.345041737535419,1.3316740468662545,1.3245495044957256,1.314800098101555,1.30555832994356,1.2948844765503016,1.290836693896428,1.3876718927983798,1.4145712288357926,1.489601823541992,1.5494645002967955,1.5710815561582727,1.653147127008734,1.7450014465246204,1.7481279623512926,1.683152842199213,1.667025600713216,1.6909933172359688,1.7655520749588518,1.8257226230598254,1.8660824351304315,1.990636433591959,2.427766702588019,2.4753191767579628,2.551339049212324,2.658120209502181,2.941388022230788,3.036208921648724,3.1279037250087263,3.1191204361108245,3.055477490133748,3.0970802561256026,3.2386558099117693,3.387332626167217,3.4972234667576023,3.670579443223947,3.802364127726315,3.8974521184149564,3.979985130227018,4.226144444811379,4.396220718993588,4.495046896936361,4.730607758094584,5.163398905717174,5.497392413727131,6.133167882752758,6.696451645066013,7.484908774846815,8.549388424469955,7.541123817394429,7.547224309584839,8.186843143083676,8.840328163678587,9.553132290126552,10.030282042920938,12.441170362082651,20.938959855049983,20.70309782565404,23.18530661852462,29.259839323517337,40.73029887349176,54.098973476532365,155.9240016894486,533.0846199989568,134.59055945773366,52.9088797390867,28.990692173303223,20.38571589842931,18.001811564921038,16.33409631276492,14.871539962452374,13.962991745117774,12.492730479755274,13.494042386588923,14.48451667604339,14.705624884096304,17.84995657881604,17.70268128414447,15.405512381934878
19-2802387,,,,,,,,,,,,,,,,,,,0,0.9927911588264425,0.9974779617447274,0.9985074049796926,1.0014045723005551,1.1478718680941666,1.3063172227387505,1.6519197918799655,1.336226650730817,1.2901497343461734,1.2650967459886624,1.367389410287007,1.37891080313563,1.3482325136831683,1.318948996595708,1.297540379991339,1.2641644934914267,1.367591717508359,1.3588876288781553,1.3280729185369524,1.3110513483286603,1.3822184241539233,1.3673022501313619,1.3516484382265515,1.3776910873122707,1.48414399452881,1.4551995245723592,1.4278172331346959,1.415416309921303,1.4044465279855913,1.4143311568801828,1.4094418089087994,1.3944774364116475,1.375711073297725,1.354604917940593,1.34025204009085,1.3327078808508181,1.3224728398167978,1.3129920668334198,1.3017032322807425,1.2974977142268753,1.3968270187782144,1.4242171238145322,1.5014525902866256,1.5626963296780834,1.5846290737864435,1.669411009818898,1.7640002319550736,1.7668149521883005,1.6986995241783671,1.6818565353444195,1.7060918610329985,1.7827155348858497,1.8446218361043516,1.8861903874075467,2.014794559148819,2.467857593355323,2.517322163559022,2.596483537063761,2.70754482569998,3.0038096491196065,3.1036590425801727,3.1997624357416217,3.1902208325641768,3.121575201250076,3.1652325832379686,3.313974618383676,3.469891473383301,3.5857107465029987,3.7694383743421107,3.9090929799102505,4.008970368413539,4.096684018192666,4.358942673327308,4.542080255196963,4.645178712361384,4.8975333546936834,5.363180910767031,5.723789274475291,6.420576960461246,7.040368423654249,7.917231239512901,9.11137847362413,7.960779983048018,7.963948079869246,8.680829865404212,9.420263235945656,10.235132165627254,10.78882104372288,13.633527800092018,24.501986124830665,24.152558109352654,27.60112786008803,36.67170648157844,56.68256381187948,86.39825116133817,158.02756467020353,141.4564987144022,79.15926449458725,38.790687973723635,32.78223953814505,22.114375442797776,19.297184874513185,18.116147694754236,16.313219312363486,15.213425374583483,13.46466931099364,14.631322158083504,15.801059574910706,16.05405139167829,19.02692043684818,18.856684122839418,16.244848037316416
20-2802384,,,,,,,,,,,,,,,,,,,,0,1.0043934970077972,1.0028252243606943,1.0053172102205854,1.2149142259924464,1.1686558993215552,1.1342254570428791,1.0755929223220224,1.0685060389016936,1.0608728033113246,1.1481141098952636,1.1675466955896001,1.1552201835788307,1.2028813903044655,1.189475919332924,1.2770245430693592,1.4071471179428825,1.3962746570840836,1.359082303995498,1.333049731936562,1.314257488992196,1.3016715231369862,1.2889178486388173,1.274919150337365,1.3661335850437577,1.34520610558858,1.3252699201822529,1.3580748897004475,1.3485756036948748,1.34186441500244,1.3388129843017993,1.3266008004462033,1.3109314270045702,1.2939087877801896,1.2830092265847504,1.2771604295778054,1.2687380899781249,1.2610256959701522,1.2518354615559393,1.2489000920145799,1.345064547876463,1.3716072129535977,1.4463854570385595,1.5071530244928295,1.5291153153458101,1.6112038399773025,1.7027329674033667,1.706906388677946,1.6446648242850115,1.6292311276631994,1.6383551226886637,1.7117181483946637,1.7707755377688958,1.8104496233958889,1.9332929800950698,2.3634147729135604,2.4102353114176562,2.485086369995925,2.5899949177044816,2.8690517026172087,2.9628201762243753,3.0534785048291564,3.0455083661035385,2.98354176152779,3.025265615266513,3.1649227496603816,3.3121951207943874,3.4203219610545004,3.592357189289892,3.722550531775866,3.815481816285413,3.8964758375873076,4.139640594861502,4.309611636666548,4.408540609027334,4.641197422161981,5.068972672852194,5.401389303444183,6.033091219764454,6.593922507002465,7.376684357528741,8.436286149680154,7.437195030671076,7.444121859104971,8.081280558955966,8.73303555320508,9.444831857034663,9.924565010206868,12.342399693909844,27.979517838957115,34.01278991254251,41.279201884439516,65.56191067564296,177.807446020442,274.2192367709755,79.62272631925924,52.41157515951438,40.580506403461314,45.93195427388287,51.698994588733825,29.074488836865022,24.280428303821978,18.482576362696648,16.58929556488777,15.44059843736887,13.62353288084706,14.831142963650583,16.046509245011546,17.640505532890817,23.43000097440876,23.11649422707296,19.251656886754173
21-2802603,,,,,,,,,,,,,,,,,,,,,0,0.9979499477816887,1.004350761485969,1.3004893485348252,1.2192361640271985,1.1509606265520753,1.0767171011541807,1.069124431032816,1.0610807932426427,1.1559413063945947,1.1770615061546974,1.162342435149495,1.218847592746991,1.2034963022754366,1.2969841120788967,1.4378312623045373,1.4250869482903492,1.3825158487148081,1.3531035144949555,1.3320389978616576,1.3180127115404603,1.3038438422281333,1.2885395968903681,1.3796692787139977,1.3573869922458681,1.3355496010045458,1.372118267771144,1.3616719263760901,1.3545602221434776,1.3507964315065506,1.337826021821443,1.3212771147073163,1.3029552531049184,1.2912247727722317,1.2849681330861609,1.2761736391431737,1.268013367272848,1.2581184469529503,1.254949513820895,1.354152442789272,1.3814001989037994,1.4586993758412068,1.5211211987375863,1.5434940158488972,1.6284015200418442,1.7232505242820841,1.7271189653725416,1.6615245623501185,1.6451636730626675,1.652103293663412,1.7275002996752322,1.7886639970800082,1.8294639375548436,1.9564093869566288,2.4033279299912906,2.452173423914966,2.530614685876528,2.640655521387017,2.933033941222864,3.0321740119422635,3.1275745164137785,3.1180667504556365,3.0515995344503093,3.09553888491703,3.2428850881845523,3.3975563936377124,3.512013983485873,3.6947100814913876,3.832808606935844,3.9324868070695076,4.019599893399214,4.279605623899195,4.462390494273065,4.566067150054586,4.8183217419040485,5.2818615973663485,5.643451530315183,6.339274854325109,6.961980451922947,7.845238017787086,9.046098091430999,7.888520897409136,7.897756178683397,8.616453962754651,9.365764448087607,10.191243668584464,10.746861356942897,13.6525032530307,36.408514615316214,47.34033970779783,62.70849550152965,143.53554231494797,184.14508649944227,114.20721967374257,47.9212009096772,36.5162673047405,30.352052253520267,37.26921339068911,41.14947177953091,25.38470332498482,21.6529591617127,16.91122426999459,15.3096918914652,14.324291465285546,12.744582930670802,13.817308729666271,14.882081742676862,16.25892990392645,21.136644926303546,20.885924066001273,17.680716288812025
22-2802361,,,,,,,,,,,,,,,,,,,,,,0,1.0090789821444301,1.4987295626442838,1.3145901363827661,1.1948059265307478,1.0870937985776188,1.0766121197344554,1.0671591741045034,1.1715390652295208,1.193589888540868,1.1770590761178374,1.2376403301945003,1.2195534175573033,1.319856833401792,1.4728127866967333,1.457784460836252,1.4087892699010296,1.375412878885283,1.3517140364424944,1.3360320800862504,1.3200170725722562,1.3030296359636337,1.3983667118797736,1.3732697551219923,1.3500299160382592,1.3872529078289264,1.3757632952425625,1.367871383503264,1.3636481681003487,1.3496982727317257,1.332063158551233,1.3124875964405083,1.2999862608656185,1.293169494082515,1.2837518721941594,1.2751252031558944,1.2648085474929747,1.2613866562850622,1.3633644039838917,1.3915576072248024,1.4713138483801762,1.5352685937850996,1.5583147141356597,1.6462666228593066,1.7443860593700498,1.747753247097044,1.6785301169300875,1.6614781837931967,1.6682717304238601,1.746034320985511,1.8090496957246582,1.851388553058488,1.9828329277143302,2.448036085928957,2.499120273420769,2.580987328201363,2.6960897675311206,3.0045109118776154,3.108912958559544,3.2095797801407326,3.199087543092075,3.1274903003774073,3.173125226340195,3.329032409595973,3.492809187534603,3.6148790465629306,3.8091759788479234,3.957369348275287,4.063634484363104,4.157144649298686,4.437770133983672,4.634658577011126,4.744408654866256,5.01696772688735,5.524046289437456,5.919991150401725,6.69258659336634,7.392217739591447,8.3962692662281,9.786467735540333,8.42416801311766,8.425709480317643,9.255439741080796,10.124210584132683,11.093797479610762,11.764352470631303,15.336608974037242,51.57291978692301,76.65074789352327,127.07926634500613,98.87989902946875,93.07142218063021,59.39442713157845,34.55157808311375,28.204310436564366,24.381154827476973,28.783957813211387,31.188993664459343,21.210527684704946,18.552411628055758,14.961476118871365,13.696033518252309,12.902999560471102,11.608874048343356,12.50702148111641,13.38896241517534,14.519355535734881,18.346440811984767,18.182199660539332,15.701057082884466
23-2802362,,,,,,,,,,,,,,,,,,,,,,,0,1.0744986427448884,1.0198623160408835,0.9938240993811528,0.9994773828077607,1.0038726820649535,1.0000278637462805,1.1091431683598458,1.135862351930817,1.1235819456672171,1.1107568565372192,1.1031124456641792,1.1927091385825968,1.337752354656563,1.3279619232663546,1.2935099750758445,1.2697901716175946,1.2529367743190805,1.24175882586971,1.2306108484145994,1.2559265146210459,1.377062127999258,1.3528303468747733,1.3301007150539983,1.3242791439284343,1.3152813732464188,1.3279022032608132,1.324934251635984,1.3123215376835238,1.296106649171593,1.2788101988463572,1.2680527475064938,1.2622719685848875,1.253804652620935,1.2461152170697196,1.2368559798630323,1.2341440382980553,1.3354856883025061,1.3635194248250357,1.4426967221935527,1.5072602037143916,1.5305834065512307,1.6179871762383018,1.7158579920148964,1.719862129501019,1.6528702470562815,1.6363485039231351,1.6622499149871581,1.7411992596006787,1.8052296526771976,1.8482766128005048,1.9818903020365441,2.4571078927035086,2.5094621798934234,2.5934366638651176,2.711341094416944,3.028875835226966,3.13664952741163,3.24057868557877,3.2294214092483506,3.1549828883381164,3.2019420099704914,3.363080569355161,3.5323594521435258,3.6584170949214028,3.8607906816214563,4.014498599247742,4.125903568209961,4.222900697752467,4.517201712603059,4.723823935215841,4.838653405080422,5.12458051723696,5.660848981205887,6.079545395514214,6.907815278084517,7.665268596399522,8.761504052998976,10.295418244970863,8.77509105609266,8.773607585437318,9.682429006700099,10.645712705769878,11.736283933477495,12.495594766846121,16.64326653368924,71.45214836193688,131.3438186764654,141.0127687512735,81.48860272894538,45.66767203784419,35.76403434814801,24.964007399662194,21.47547005107841,19.185971243221598,21.91755757268743,23.39831117250109,17.298199310785606,15.505786031569114,13.684545435977972,12.615532747034804,11.937709303751692,10.818900924461683,11.611233848136111,12.381924387437008,12.661976738597588,15.543100163234312,15.442853470252711,13.61806039211945
