순번_정류장ID,23-2801383,24-2801347,25-2801319,26-2801291,27-2801272,28-2801263,29-2801257,30-2800834,31-2801059,32-2801051,33-2801032,34-2801010,35-2800977,36-2800972,37-2800963,38-2800938,39-2800932,40-2806921,41-2806896,42-2800875,43-2800826,44-2800919,45-2800914,46-2800911,47-2800904,48-2800889,49-2800888,50-2800905,51-2800910,52-2800915,53-2800918,54-2800874,55-2806571,56-2806920,57-2800928,58-2800933,59-2800939,60-2800956,61-2800966,62-2800979
43-2800826,,,,,,,,,,,,,,,,,,,,,0,0.997599413715364,0.998337976446752,0.9987229765042936,1.001856707228384,1.0054145683324942,1.14013314707948,1.6623293756355082,2.9941833031465936,3.8703263006405613,7.662746071409203,21.344085020480957,7.412072746113349,3.8456224970017097,4.478817401250116,5.026719465816724,4.385934413380893,3.4687128672796463,3.266584532185398,3.1912079993233036
44-2800919,,,,,,,,,,,,,,,,,,,,,,0,0.9991578414976585,0.9996193604913337,1.0036317497184117,1.0078424379877733,1.1851714775824858,1.9454409819634697,4.621113998711087,7.340413601175488,18.181480873047796,5.840336437098118,3.9093827533930376,2.6792975297325814,3.0961343344155847,3.409701129399237,3.114729109274564,2.653864690228556,2.5401116743810155,2.527297684942714
45-2800914,,,,,,,,,,,,,,,,,,,,,,,0,1.0007923495602462,1.0063214753649017,1.0065509298793858,1.253240525967197,2.117191396238025,7.800716133022235,24.38927927745489,6.789740408242707,3.2023823573886463,2.5662784955836138,2.021655971489402,2.3350487279562686,2.548679208645451,2.391009607036106,2.136726898730965,2.068515052887232,2.0854237093240218
46-2800911,,,,,,,,,,,,,,,,,,,,,,,,0,1.0080242209466892,1.0064827302890764,1.2981006896936864,2.2787297947750442,4.58208143505434,8.53987368260853,4.567200720572841,2.6500884173297967,2.2205998225670602,1.8236595993421523,2.108462829830528,2.296184868243916,2.1721294871951193,1.9717298030871917,1.9167007978679125,1.940897777676293
47-2800904,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0069621481721125,1.7291177471146106,6.976579577391487,2.281783270681775,2.146198051262456,1.8861146715288937,1.5551777224462042,1.4471527701684397,1.3265261118661038,1.5447674578284945,1.6755723134741671,1.6206561946251063,1.5366896393166232,1.5101275907297813,1.5512775611039256
48-2800889,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0433061298432742,1.518487856679996,1.2181676231638383,1.184401399973409,1.1410865676128714,1.1007511225262847,1.0859579866394293,1.0645026059237552,1.2506893121646114,1.3560247343956988,1.328985576387895,1.2947030410097138,1.2807723610464474,1.329036562861169
49-2800888,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0003315361966483,0.9911350703803534,0.9953658061051065,0.999961076820017,1.0036433781263598,1.0054080773938416,1.0030440171836448,1.1890282748043572,1.2931112741241482,1.2701938443593686,1.244156438746062,1.232363804885817,1.283105485285844
50-2800905,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9844309103669926,0.9926962098333956,0.9998312390374541,1.0049303145798967,1.0067401955219748,1.003718884454114,1.213954766967516,1.3330880417885873,1.3042178061116656,1.270033016141041,1.2561391453049737,1.3102060996566998
51-2800910,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0158915521305334,1.0140986192733241,1.0135763148061578,1.0136617191051078,1.0077542022993782,1.2637589254506414,1.4123388610047443,1.3701257279987857,1.3179582791257582,1.2991899062476453,1.3588654078927997
52-2800915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0132150529079482,1.0122033556612997,1.0127071682867583,1.0066621769669737,1.2839514464812312,1.446593403884435,1.3976074880159088,1.3367115649177117,1.3157183133412869,1.3777291599123185
53-2800918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0027184854068762,1.0071355170427472,1.002267571354134,1.335042450041898,1.5356070189487223,1.4667738084444808,1.3813711393817838,1.3540383089618908,1.4217364880655112
54-2800874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0116229990345973,1.001226025473643,1.3047817783794893,1.5792604755890816,1.4814137378320766,1.3721375114402998,1.3403368666567637,1.4218386628794943
55-2806571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9955181651710787,1.0029683032453498,1.0078923527949266,1.0014417210673052,1.3180146846114638,1.286455509563888,1.3829673423679534
56-2806920,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.014640400709042,1.0219767425549524,1.0065075487565578,1.578852158867448,1.4852058004980229,1.6096514153837505
57-2800928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0103727214837221,0.9830509638091055,1.4901768407954246,1.3857171940437412,1.5603188022977894
58-2800933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9597769576583942,0.9931625955669474,0.9911072536217389,1.1667377755988277
59-2800939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0057608457554732,1.0002472187886278,1.0004996514969966
60-2800956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9814622135304595,0.9954486914796128
61-2800966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0009361174635063
62-2800979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
