순번_정류장ID,1-2800269,2-2805488,3-2807373,4-2804748,5-2803582,6-2803603,7-2803602,8-2800274,9-2803847,10-2803599,11-2804712,12-2800276,13-2800277,14-2803597,15-2806642,16-2804030,17-2800279,18-2804029,19-2800282,20-2806302,21-2804028,22-2804703,23-2804021,24-2806407,25-2804018,26-2806405,27-2804017,28-2804015,29-2804013,30-2804010,31-2804009,32-2804007,33-2804005,34-2804003,35-2804001,36-2803999,37-2804768,38-2800288,39-2804793,40-2800291,41-2807413,42-2800297,43-2803996,44-2803994,45-2803951,46-2803953,47-2803955,48-2803957,49-2803959,50-2803961,51-2803963,52-2803965,53-2803967,54-2803969,55-2803972,56-2803867,57-2806359,58-2804721,59-2803870,60-2800254,61-2803874
31-2804009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0011509958469915,0.9950476125885896,0.9999417228271686,1.0010689202808032,0.9999507282899531,1.0002973288834156,1.0006620352258366,0.9995599332010915,0.9987778086012844,1.0006342700052657,1.0907536563382028,1.1279447913610525,1.1188270311676838,1.1377018043684712,1.1248159341873425,1.1145393040375542,1.1050572029470238,1.1002094172906904,1.090762583764267,1.0877045482194359,1.0833397900065924,1.0779225785579538,1.0745648549617859,1.0707186000131224,1.0708106997657765,1.0674017832298834,1.095114164285251,1.1570721604145817,1.1899521271639262,1.2504242250719177
32-2804007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9898903436430025,0.9993549050893905,1.001042985082555,0.9996898560244368,1.0001660871724822,1.0006023777290236,0.9993945869568639,0.9985684231750581,1.0005934302930868,1.0971540395905353,1.1370360673301871,1.1266807874072342,1.145656620156595,1.1313409046192704,1.1199982436262181,1.1096470297905487,1.1043449512585548,1.0941445547099775,1.0908431563815777,1.0861680793635073,1.0803957226684326,1.0768434527139872,1.072744365857562,1.0727783973956528,1.0692068703060091,1.0973710805311938,1.1610882717914197,1.1947863325518915,1.257015155574543
33-2804005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0121226536335353,1.007295022773033,1.0030833225829006,1.002451495057796,1.002410130032802,1.000727400051285,0.9995785969629187,1.00169784268927,1.1070593098203327,1.1506798709317105,1.138411622568917,1.1571907178504495,1.140761747396875,1.1278591338421275,1.1162528043198838,1.1102937579122634,1.0990186495409406,1.0953697416682442,1.0902556470826437,1.0839830952379073,1.08015934571696,1.0757015408203665,1.0756451216950198,1.0718497684506088,1.1006480942705903,1.1663666140647049,1.2013322978567522,1.2659151997169629
34-2804003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0038624361716055,0.999961578920871,1.0005414992941575,1.0010213731379962,0.9994054008826415,0.9983939523047674,1.0008340784434095,1.1140356787352066,1.1609064308774537,1.1469849602853508,1.1656157703077739,1.1474423905290547,1.1332854872609832,1.1206921394490994,1.11422771876618,1.1021381378701314,1.0982318631305688,1.092794558683361,1.0861584496140597,1.082138585636422,1.0774293971441915,1.077316547412538,1.0733624112188704,1.1028908272115516,1.1702611275546018,1.206146416585204,1.2723770810676527
35-2804001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9962749911769327,0.9992650450828267,1.0003055418424103,0.9985358602552273,0.9975563840667384,1.0004348016851174,1.1267344283055807,1.1790959943256765,1.1620922048198774,1.180003319080052,1.15875613536887,1.1424225098678247,1.12814392656274,1.120819037233097,1.107364078421907,1.1030266969861646,1.0970534823443288,1.0898179907441572,1.085477763319254,1.0803529771908553,1.0801392479140957,1.0759293365420175,1.106118838603234,1.1758173553002773,1.2130585923966806,1.282027897848266
36-2803999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0013171550158855,1.001770198138624,0.9991240521735167,0.9978039272004858,1.0011097684283212,1.144869440098436,1.2046523737570887,1.1829568686662735,1.1991066140931261,1.1735469339370992,1.1542302328969547,1.1376949030725305,1.1292268956140559,1.1139923108006766,1.1090966829803899,1.1024366293624075,1.0944400034622688,1.089697522894021,1.0840462352914815,1.083696308130282,1.0791711457776447,1.110173159555724,1.1827868937902002,1.2216033716418335,1.2934871822473055
37-2804768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0022800116984893,0.9977851773099402,0.9964244636695503,1.0010455567124195,1.181331642461422,1.2566612476173893,1.2237361869681187,1.2344217986857853,1.1998844468861216,1.1746331226511741,1.1537855320604682,1.1431813767460839,1.1247206415195214,1.1188328284642357,1.1109714071859413,1.1016648227160089,1.0962406272876735,1.0897034833694885,1.0891229385202577,1.0840792409513897,1.1162482833072553,1.1933509194168996,1.23469250051879,1.311474587948254
38-2800288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9924549847117887,0.993282868593916,1.0005769743435218,1.2335261342592727,1.331489442888361,1.2789296143114774,1.2782009278116881,1.2309599437314929,1.1978177734587747,1.1715310649663817,1.1583079518998696,1.1360381936188144,1.129005700909749,1.1197843921271797,1.1090239099759893,1.1028572597447595,1.0953597564774495,1.0945226795868563,1.0889335219777292,1.1223101643574447,1.204034873909366,1.2477839927030194,1.3295188250974048
39-2804793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9939664913306059,1.004400789520745,1.3121030471979236,1.4433326847491925,1.3551590677234557,1.3322378577101195,1.2674255694295746,1.2240948354194074,1.191157165297323,1.174817357453328,1.1481761443312413,1.139854661984519,1.129129747410818,1.116787622670066,1.10982734123495,1.1012982267153248,1.1001705914092268,1.0940161166934612,1.1285332670270956,1.2143705309195278,1.2606654729358984,1.3471297497824521
40-2800291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0182380088580185,1.5195794555792017,1.7422866408053388,1.5268934534423269,1.432718571329367,1.3295635844649807,1.2662923592051305,1.2213343271344983,1.1996066487838288,1.1657636783619647,1.1553855327356721,1.1423154917906604,1.1275630597386097,1.1194189615516679,1.1093628503775457,1.1077987155432087,1.1008340640659444,1.1366485452844222,1.2283796152627149,1.2779696061667425,1.3709288863497278
41-2807413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2.0045215843791633,2.4709236862155675,1.811112619155566,1.552327809784303,1.3939247438772533,1.3060864093281581,1.247823150436179,1.2205100973836356,1.1796423489006516,1.1673540296140719,1.152165796595316,1.1353065159905473,1.1261545617477557,1.1148347543135653,1.1129260466334197,1.1053074558026905,1.1422887912582416,1.238520113451694,1.2908606060223236,1.3896604745544618
42-2800297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9983768967073229,0.9909464497728397,0.9986772971914221,0.9972505690047588,0.9982926217628033,0.9975690898841741,0.9994014866416913,0.9991583702080816,0.9999435428829521,0.9998689544056866,0.9994237760653899,0.9984338974732064,0.9996335112317843,1.0031246497175876,1.0014214300048745,1.051287799507001,1.1444661545073322,1.195007970239134,1.2899695808095266
43-2803996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9873646619592565,0.9987157840292958,0.9971494595512336,0.9982869448959713,0.9975256173090082,0.9994497872965954,0.9991880801667778,0.9999985803927156,0.9999164280401498,0.9994531619095496,0.9984352292671893,0.999663429507403,1.0032322516931316,1.001486448267939,1.0522801982052792,1.147181015881011,1.1987970393240321,1.296085244173265
44-2803994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0029540754604453,0.9993723587069555,1.000060646811428,0.9988025525418321,1.0007597655741387,1.0002001370939095,1.0009917070222862,1.0008034667917218,1.0002057544964835,0.9990789593656655,1.0003024419701065,1.0040150910274694,1.0021426038308319,1.0549082896908606,1.1539611942884636,1.207993041425265,1.31012846937686
45-2803951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9938068365893902,0.9978324650435983,0.9966957467194233,0.9998616555222507,0.9993807194186481,1.0004680729327455,1.0003013880831435,0.9996558065841604,0.9983641552335293,0.9998738108039895,1.0041764449244475,1.002027270902624,1.0036473427628039,1.00345820636277,1.027063440829774,1.1151550607093816
46-2803953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0017877136327045,0.9980971112432054,1.0020251757137753,1.000700818677554,1.0018481035281375,1.0014496749970527,1.0005203556793942,0.9989780278525469,1.0005782344167575,1.0053030388280486,1.0028548689310806,1.0045852017954102,1.0043344570602744,1.0039970911484317,1.0050656350335918
47-2803955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9945009489512873,1.0021608940580173,1.0003556085343699,1.0018642398253055,1.0013754945912239,1.0002959278945305,0.9985316273473674,1.0004159034330262,1.0057397588022325,1.0029767010656037,1.004832996631672,1.004392071399982,1.00402556688085,1.0053209206383205
48-2803957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0130408403073072,1.0031888745261608,1.004648202424752,1.0033744590616833,1.0015833552631843,0.9993169893283096,1.0013596509769043,1.007383982377377,1.0041019369260484,1.0056853533549697,1.0054927195269283,1.0048951479322656,1.0062613477038278
49-2803959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9980975489074136,1.001603781469684,1.0008853314488453,0.9994582089651458,0.9971339015304999,0.9998814284566521,1.0067344174915536,1.0031800712367638,1.005128091740863,1.0047748677107469,1.00451224439219,1.0056516441654761
50-2803961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0098609497044833,1.0036540227755595,1.0002207227559234,0.9967059571050781,1.0004599127281275,1.0092017421592252,1.0044472165563245,1.0065646036516545,1.0060488666083789,1.0054958341041946,1.0069339793055672
51-2803963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9991275027492751,0.997213228806741,0.9936428984321566,0.9989586619128978,1.0091107374828436,1.0038062269696155,1.0063051668381526,1.0057724568956177,1.0049737623028865,1.0065381316782325
52-2803965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9957829116244957,0.9910712858903732,0.9989113248965791,1.011441862488613,1.004713073692972,1.0068964588596385,1.0062532259600205,1.005590874434251,1.0074914776649808
53-2803967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9831333571683948,1.0007901986814387,1.018559948634088,1.0078410011934544,1.0090428097367257,1.0080660711787204,1.0072044197907462,1.0090062538356634
54-2803969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0105713303366444,1.0316505597267316,1.0143260603221507,1.0127725138850194,1.0112531841910097,1.0101219388349056,1.0118488229062919
55-2803972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.073880679924453,1.0177070567136584,1.0129549529521498,1.011013264983302,1.0096242799580715,1.0117784572666726
56-2803867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9718455861010905,1.0020123867248605,1.0016099879072862,1.0007637964843474,1.0042306250028932
57-2806359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.010519899668485,1.0082860804892015,1.0066400915540543,1.0098944737535134
58-2804721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9996052156970783,0.9966333964807117,1.0088731938843583
59-2803870,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9907742148834445,1.0072964685418904
60-2800254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0167655710120356
61-2803874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
