순번_정류장ID,36-2801729,37-2801714,38-2801712,39-2801701,40-2805300,41-2801168,42-2801686,43-2801182,44-2801679,45-2805798,46-2805799,47-2805800,48-2805801,49-2807214,50-2805803,51-2805806,52-2804915,53-2804429,54-2804431,55-2801643,56-2801646,57-2801640,58-2801579,59-2801190,60-2801227,61-2801503,62-2801479,63-2801466,64-2801453,65-2801442,66-2801416,67-2801198
46-2805799,,,,,,,,,,,0,0.9922251881943634,1.004946585328597,1.0019926762677434,0.9970577923092847,1.1717869590257863,1.7704501106565116,2.916733076562893,2.437888001562996,2.543119250281068,2.895872701924126,3.4802017377640153,2.4911534916873865,2.297414567705966,2.1682561274409378,1.9747001500941812,1.901325322189542,2.0131491756915914,1.9649199288185513,1.9249670385096107,1.8437795816779738,1.7849531278220891
47-2805800,,,,,,,,,,,,0,1.0163866609862868,1.0050048990872673,0.9979367958051926,1.1935617288779337,1.8952892663875054,3.3683652830383135,2.6778476629595374,2.4073574757977765,2.3799663650692042,2.8356744323115164,2.170348452512388,2.030851696776597,1.9352025912081692,1.7916257528044783,1.7375295366623638,1.84107413465305,1.8030425455268049,1.7715384948533976,1.7072259841494624,1.659857591141422
48-2805801,,,,,,,,,,,,,0,0.9990662541012373,0.9917106619599514,1.2199881425621484,2.0831892930341573,4.189112987374353,3.0494178424185625,2.6592188619459067,2.501043116503298,2.3038800102628185,1.8744561568859464,1.7790973132622923,1.7116283833649333,1.6114143560721486,1.5745260760500295,1.6701213414978762,1.6413485062177926,1.6175744701164787,1.56887885834074,1.5322662829728304
49-2807214,,,,,,,,,,,,,,0,0.9877740046980928,1.3157637758341894,2.860396880018353,10.891754244139046,4.627671671464267,3.5631564626799546,3.203420393259857,2.596715778049111,1.9827866919306294,1.8596752037804514,1.775606316827379,1.6534299540724293,1.6092073614456277,1.7150174658634716,1.6813874533925333,1.6537579524701893,1.5977358863209936,1.5562779598271863
50-2805803,,,,,,,,,,,,,,,0,1.0069134329684135,1.6908703878902553,5.009249782905346,3.013038842700754,2.516316907080618,2.334367798788749,2.0059647662643916,1.6446105541753535,1.5691051768035813,1.5155353318950529,1.4410729208222228,1.4161276071462714,1.5152255101909529,1.4916792608527207,1.4725204627227246,1.43372927993613,1.404180746837127
51-2805806,,,,,,,,,,,,,,,,0,0.9804754775408311,0.9984690832268931,1.0014835044789163,1.0001984626987048,1.0016014401073288,1.001281295323901,0.9987400730188359,0.9997674174365707,0.9973944021375584,1.0054453441732158,1.0147747487811827,1.0965437469438684,1.0919387334659194,1.088795164524806,1.0829856798384765,1.076697169901651
52-2804915,,,,,,,,,,,,,,,,,0,1.0129187009011327,1.0113841836513286,1.0075179786003396,1.0086063034502095,1.0066415204416315,1.0018738939023855,1.0027054877409047,0.9997532282405791,1.0083874299055096,1.0184978972931351,1.1092802780105302,1.1036571964135444,1.0997561510938345,1.0925174839810772,1.0850889421554022
53-2804429,,,,,,,,,,,,,,,,,,0,1.0092033373285805,1.0028759775852614,1.0055733051394191,1.0036768939173408,0.9988728248868362,1.0003147155477814,0.9969872550993987,1.0076080885448702,1.019370550222767,1.1245352031841562,1.1173290173204362,1.112278868733487,1.102943386373752,1.093884022968907
54-2804431,,,,,,,,,,,,,,,,,,,0,0.9931934709725059,1.0020168592659242,1.0009225449837587,0.9964308579923027,0.9985619648134124,0.9948669089838547,1.0073884525826367,1.020626703560818,1.1389926583575212,1.1301517857554908,1.1239190917932058,1.1124597486093,1.1018255807587731
55-2801643,,,,,,,,,,,,,,,,,,,,0,1.01770821190509,1.0046518042621904,0.9970212256709857,0.99935520299214,0.9950809259648512,1.0087912864292021,1.0230371488938212,1.1520018618263432,1.1416573659178875,1.134334951295081,1.120934164694891,1.1089181550864824
56-2801646,,,,,,,,,,,,,,,,,,,,,0,0.9997950124963536,0.9946545070543775,0.997691372091638,0.9933288968719666,1.0082667502837972,1.0233139275356655,1.1590900064385807,1.1477978621019531,1.1398008571309362,1.1252266426912414,1.1123919343251294
57-2801640,,,,,,,,,,,,,,,,,,,,,,0,0.9923713040570236,0.9970134806225578,0.9916291456609484,1.0098581005181186,1.0271306993564864,1.185432471070485,1.1705402972670764,1.1599854281255366,1.1410151063158336,1.125235050940069
58-2801579,,,,,,,,,,,,,,,,,,,,,,,0,1.009283985356665,0.9905530082613574,1.022673321956039,1.0471429550687295,1.29994994048942,1.2647794816322675,1.2405376545853701,1.1997994713966305,1.1711452863624292
59-2801190,,,,,,,,,,,,,,,,,,,,,,,,0,0.9677916439365393,1.0278095867087786,0.9959358867630531,1.1261451196764465,1.1090838453041238,1.09868066032579,1.0825630960821535,1.0683210111661412
60-2801227,,,,,,,,,,,,,,,,,,,,,,,,,0,1.055496461260663,1.0036797987097492,1.0017779648639724,0.9985914498137458,0.9986928152742554,1.0009460970700066,0.9971605920368832
61-2801503,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.92709264024112,0.9581433183569219,0.961504385875924,0.9674185213065157,0.9789475996832148,0.9778510361315009
62-2801479,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9960279029292461,0.9886439586162262,0.9913568612454133,0.9984030385428807,0.9924978506010018
63-2801466,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.97514539856312,0.9869307123825737,0.999457751350947,0.9914043478260871
64-2801453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9996042264928944,1.0072583278678626,0.9947215048509805
65-2801442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0105058609175719,0.9935771144599974
66-2801416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9728280403122619
67-2801198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
