순번_정류장ID,1-2800977,2-2800972,3-2800963,4-2800960,5-2800966,6-2800979,7-2800990,8-2801011,9-2800891,10-2800844,11-2800890,12-2801047,13-2801050,14-2801053,15-2801061,16-2801067,17-2801079,18-2801104,19-2801265,20-2801273,21-2801294,22-2801314,23-2801348,24-2801369,25-2801402,26-2801437,27-2801457,28-2801477,29-2801517,30-2801541,31-2801577,32-2801607,33-2801626
11-2800890,,,,,,,,,,,0,0.995062783571708,0.9916267061419355,0.999652600170503,0.9999185186121753,1.0004530909935205,0.9986053846849108,0.9982992440035027,1.0450734073338088,1.0558345452686952,1.0466597611851953,1.0404959308046098,1.0366943370146673,1.0345772895541858,1.0306653003691069,1.029255968754821,1.0299233302650717,1.0302220501399824,1.023908205887663,1.0232229065243557,1.0891902070169424,1.154394681576822,1.1492786442951983
12-2801047,,,,,,,,,,,,0,0.9894683937587098,1.0010550637492346,1.0008058647011322,1.0012158125101318,0.9989682062246592,0.9985586252578698,1.0265438719985698,1.038819943495077,1.0321124499123246,1.027353727248869,1.0250308859165056,1.0236868658341207,1.0206272633535107,1.019994570828294,1.0211620789165785,1.0218484584526266,1.016091744379407,1.0160501041394558,1.0829402011209095,1.1491382638400525,1.1441429730946027
13-2801050,,,,,,,,,,,,,0,1.0120786196483949,1.0007673540977642,1.0013059324755118,0.9985978584869528,0.9982204936754143,1.0292889798180207,1.0426135985966167,1.034686837011172,1.0292807399791337,1.0265646976735645,1.0250270829397188,1.0216824487467406,1.020930346440641,1.022100074060978,1.0227740406620764,1.0167080527336128,1.0166114129800978,1.0860148189270538,1.154693560933514,1.1493039532739828
14-2801053,,,,,,,,,,,,,,0,0.9922573154878218,0.9965836505657806,0.9951342239736101,0.9957077316982587,1.0315007178447766,1.0462503347395629,1.03686084575067,1.0307262200271083,1.0276152526090785,1.0258913214085696,1.0222622361524583,1.0214170573174073,1.0226191695239295,1.0233015570622825,1.0169167800206422,1.0167973293925865,1.0890848105256463,1.160614676933831,1.1547727164507318
15-2801061,,,,,,,,,,,,,,,0,1.002622277961464,0.9966251430024152,0.9968032209204076,1.0008321564032694,1.0218499137777248,1.0166114604200964,1.01267701189311,1.01197791219619,1.011462174939974,1.0090603722005949,1.0094067218370124,1.0114186815103463,1.0127057817761314,1.0069476258866084,1.0077648658706861,1.0833611451821021,1.1582804154330704,1.1522711773594094
16-2801067,,,,,,,,,,,,,,,,0,0.9930782198246798,0.9950877499609272,1.000536495888439,1.024733768170819,1.0182062416572324,1.0136483211364495,1.0127366978534214,1.0121130037781523,1.0094824599531258,1.0098070810940278,1.0119041289606103,1.0132326724046772,1.0071525356440085,1.0079841911071088,1.0868510075554645,1.1650078890079165,1.1584564469666945
17-2801079,,,,,,,,,,,,,,,,,0,0.9970848704777797,1.0034377652951032,1.00331617369694,1.0016281439002077,0.9992483686108907,1.0008446458690219,1.0013783995239458,0.9997611210609381,1.0011856298408903,1.004086534744308,1.0059824286193013,1.000166318860588,1.0017929379107138,1.0861597007537098,1.0787767151670034,1.0760248553048226
18-2801104,,,,,,,,,,,,,,,,,,0,1.0075267425810903,1.006400761655805,1.0030235202708613,0.9997653856563355,1.001547772273195,1.0020841560627516,1.0001399009975178,1.0016943762587789,1.004886655776799,1.006934155095405,1.000459128343884,1.0021891748223748,1.0937738894322964,1.085172789851641,1.0819188424520638
19-2801265,,,,,,,,,,,,,,,,,,,0,1.002650538368159,0.9989134606867635,0.9951807167537592,0.9990990688611698,1.000216728159275,0.9980570897076211,1.0003012473183839,1.004316262733813,1.0068156134976312,0.9992349799443716,1.001385930341428,1.1069824435662465,1.0959257367633486,1.091680675598422
20-2801273,,,,,,,,,,,,,,,,,,,,0,0.9975028333758114,0.9935708292438253,0.998601130979057,0.9999373302867055,0.997632390229907,1.0001198196713943,1.0044317087717165,1.0070807230777528,0.9990476141690737,1.0013261125941961,1.1120110176814675,1.099972482550727,1.095332302371987
21-2801294,,,,,,,,,,,,,,,,,,,,,0,0.9883417585867225,0.9992501526131699,1.0010013165238558,0.9976752961292757,1.0007936452587018,1.0059906566732952,1.0090239316493133,0.999310287277336,1.0018742449609033,1.1287724784988273,1.1132798883401513,1.1072586850636474
22-2801314,,,,,,,,,,,,,,,,,,,,,,0,1.0079629031886195,1.0001349113877476,0.9960499018263993,1.0003178987324541,1.0066252348647586,1.0101213788890295,0.9988053016125527,1.0017625379851705,1.1440871903554306,1.1250343311474373,1.1176238908745146
23-2801348,,,,,,,,,,,,,,,,,,,,,,,0,0.9879917054727791,0.9880493737337772,0.9970568862716954,1.0061690925618845,1.0107455721249377,0.9967538085289355,1.0006611252228483,1.1689531419534478,1.1433325765520324,1.1334429247436284
24-2801369,,,,,,,,,,,,,,,,,,,,,,,,0,0.9880934099122619,1.0004949135765642,1.011278908641845,1.0159702575374627,0.998232627566633,1.0022993593692393,1.1931169554244958,1.1607456494099189,1.1483619798160563
25-2801402,,,,,,,,,,,,,,,,,,,,,,,,,0,1.012731882911126,1.0247868651683605,1.0279572921986064,1.0011113264218583,1.0051953075270044,1.2365657031729695,1.1904511386355165,1.1732301476564797
26-2801437,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.042165662606737,1.0397168248386854,0.9964169553915027,1.0032328493265994,1.2977886050067236,1.2279840758261484,1.203178191606337
27-2801457,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0368907563025211,0.9786064724870165,0.9946505179869511,1.3576457643263593,1.2598780003116234,1.2271169950712253
28-2801477,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9489350658239978,0.9846769041102778,1.4392934250943326,1.2988370966273746,1.2552481821186923
29-2801517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0155938927004005,1.9296770494935982,1.481669361508714,1.3806598513553752
30-2801541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.994869676256291,0.9930047521323235,0.9982876845402007
31-2801577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9883674263047367,0.9981116625065362
32-2801607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0150078221934509
33-2801626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
