순번_정류장ID,42-2805764,43-2803452,44-2803434,45-2803436,46-2803437,47-2803431,48-2803435,49-2800899,50-2800896,51-2800894,52-2800892,53-2800403,54-2800419,55-2800430,56-2800432,57-2800435,58-2800440,59-2800446,60-2800393,61-2800472,62-2800478,63-2800482,64-2800488,65-2800481,66-2805944,67-2803595,68-2800468,69-2800465,70-2800462,71-2800460,72-2800453,73-2800445,74-2800437,75-2800416,76-2804855,77-2800343,78-2800303
53-2800403,,,,,,,,,,,,0,1.0424107709894577,1.0132471606072442,1.0278176323545072,1.021407205781739,0.9967648256031146,1.0051526293121433,1.011005678201971,1.1259493762308066,1.121582990140034,1.116359573578299,1.1092431738778898,1.165748154530084,1.3056824553936373,1.4288770091009053,1.4049024743201612,1.3845138453766324,1.3614799092757173,1.3448327131109794,1.318781354677087,1.2976059102943658,1.2823279465032043,1.4259798324598585,1.4002403317946002,1.377760238418929,1.3718302949982926
54-2800419,,,,,,,,,,,,,0,1.0047647722717776,1.0248597039671643,1.0178392194235855,0.9900300177051519,1.0010685817136085,1.0081426421379995,1.1328024465596558,1.1278398511176715,1.121904491135381,1.1140227112989904,1.1745529689895435,1.3257788582966314,1.4596156468942105,1.4321436753083123,1.4086080734766484,1.3826216529321391,1.3638861841869665,1.3348226784214465,1.3114125771047525,1.2946227023016037,1.4460102818606844,1.4177296287564773,1.3931407032138725,1.386660329010146
55-2800430,,,,,,,,,,,,,,0,1.0710575824623838,1.036191029312439,0.9748590337273099,0.9988331101775249,1.0096843152715178,1.1831018365660158,1.1737568027058525,1.1625956267936293,1.149645657459442,1.2297811182084248,1.4400052976615363,1.6308167648250986,1.5810382380206343,1.5376424969088172,1.4940983715549088,1.4631856906449838,1.4171095720523135,1.381486965811876,1.356615313018638,1.542571196890346,1.501142151131826,1.4658470115421882,1.4565958453693006
56-2800432,,,,,,,,,,,,,,,0,0.9815336275704137,0.8968467165351075,0.9730506151803093,0.994477905307861,1.2061919821668392,1.1936498365219337,1.178887404884516,1.1626324277437177,1.2559378942193125,1.5075626644934446,1.7403950033690805,1.6721198264161332,1.6129526124436548,1.5563747884927555,1.5167936303166087,1.4591993433836816,1.4157474709032007,1.3859035225403948,1.5921728433614852,1.5425658106520057,1.5008428843283372,1.4899622276463347
57-2800435,,,,,,,,,,,,,,,,0,0.8060694064383088,0.9705481959579959,0.996907437459812,1.2401987359578868,1.2235575208280927,1.2041660911101673,1.1839736818467266,1.28817600977919,1.5771375767453202,1.8486897605240957,1.7609200134905867,1.6854323802741078,1.6159556286323244,1.5679359466934826,1.4993802384688935,1.4486344943238698,1.4142144182790495,1.636101399585136,1.579294814845806,1.5319702258835461,1.5196739691132728
58-2800440,,,,,,,,,,,,,,,,,0,1.0329695623916813,1.037430303030303,1.311589700625362,1.2867940026533584,1.2581944689906621,1.230653801812855,1.3475223278594064,1.6856778106281538,2.0088220483261945,1.891083494273043,1.7908998716302955,1.7026534037852301,1.6424951729868822,1.558424413382903,1.4974910536218453,1.4567132891018986,1.6958159084953124,1.629593416310228,1.5749677407902227,1.5608227999531765
59-2800446,,,,,,,,,,,,,,,,,,0,1.0342012239935474,1.5167819728847567,1.4488734695704728,1.3783785610337418,1.3217256925608682,1.493676692689014,2.0622897322965628,2.6599793112231573,2.3631189919204227,2.1344240293219396,1.9605549943335443,1.8499350631368425,1.707108185722636,1.6111399533128852,1.5499837824461686,1.847935736083851,1.750561775753999,1.673111874356465,1.653389247776611
60-2800393,,,,,,,,,,,,,,,,,,,0,2.2529021752984106,1.907282958047824,1.6492057869270835,1.4993794303824137,1.7752461921720082,2.960571111008473,4.54804118239985,3.421773734536163,2.7688544739429686,2.37897692044041,2.1597484602581454,1.9072966106681875,1.754116365394302,1.6623913503164214,2.0331849260428587,1.8911189328265574,1.7829258771001724,1.7559410723570297
61-2800472,,,,,,,,,,,,,,,,,,,,0,0.9973841349841132,1.0059559938250562,0.9863514410944348,1.001396150904552,1.656653882817176,2.80257236616545,2.228695560715528,1.9069727410453092,1.7047050594114994,1.5931865072476206,1.4638621903104017,1.3849125222768113,1.33780200828906,1.6933709501288217,1.598412574366743,1.526635034755599,1.509002698610089
62-2800478,,,,,,,,,,,,,,,,,,,,,0,1.0117840963586164,0.9825006449393757,1.0022507804066867,1.1855343656667883,1.9572538643048971,1.6979489386439064,1.543999281120425,1.432540199845636,1.3700734972345647,1.2945420729636237,1.2467447981308182,1.2178269654374874,1.5493064535584378,1.4777019113375287,1.423199934221364,1.4098741110559214
63-2800482,,,,,,,,,,,,,,,,,,,,,,0,0.9516489014681426,0.997901261579704,1.0018980849961403,1.2253150115123537,1.1700197474825813,1.1471604160009714,1.1171524690616363,1.1022815131219066,1.082626847639945,1.0692303582498315,1.0611843495452282,1.3623518327938433,1.3183340561146557,1.2847790827918124,1.2767501995734414
64-2800488,,,,,,,,,,,,,,,,,,,,,,,0,1.033226300782699,1.0204309830103675,1.0159214742191904,1.0044178598860154,1.0152711040097033,1.0074999682435413,1.0067305190941158,1.0045259995632205,1.0024146716197262,1.0014564581079506,1.3014540629453637,1.2648046985048311,1.2371618331902434,1.2306839096540023
65-2800481,,,,,,,,,,,,,,,,,,,,,,,,0,1.0084781346004466,1.0081305474838478,0.9950881476079594,1.0109332691388773,1.0025463261851058,1.0023969618875708,1.0008056448558191,0.9990641236253172,0.9984047351979184,1.3283264420541332,1.284892515160202,1.2527130325563907,1.2452065341818797
66-2805944,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0078038521142352,0.9879777685311777,1.011788574714075,1.0010049812906285,1.0011052735960686,0.9995686318072298,0.9978230104247412,0.9972495603789084,1.3667633644086434,1.3131967902681896,1.2744292841220035,1.2654445109183368
67-2803595,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9616317950004543,1.014176959072551,0.998372747875497,0.9991252188155905,0.9978435091466722,0.9961755332979484,0.9957665034997025,1.3295194239036234,1.2784183340305286,1.2423651267817273,1.2342106340047656
68-2800468,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0499528013378259,1.0098868804747405,1.0073585970266825,1.0029965459291192,0.9998474503064779,0.9987811235128173,1.1127231320594702,1.0970947656201033,1.0869823901730182,1.0852551518939426
69-2800465,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9696056302983987,0.9845016980022387,0.9890782650978155,0.9893449571960445,0.9901342574974327,0.9944883386946878,0.9959541124294637,0.9989006359558077,1.0005070861166938
70-2800462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0015543936033853,0.9972195348851034,0.9945434492366634,0.9942816641269395,0.9977387583322342,0.9988423901079097,1.0016573863068112,1.003294550587577
71-2800460,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9947255556544011,0.9924481861661958,0.9927231219855892,0.9972472770213145,0.9985552022199813,1.0016666107849725,1.0034434168497677
72-2800453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9899864613515873,0.9915345268186802,0.9979747091894448,0.9994190916071412,1.00294638409695,1.0049661142946398
73-2800445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9934168554389533,0.9972072602057063,0.9992385628005981,1.0035220666668743,1.0058907452216184
74-2800437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9988146053171552,1.0008421360032667,1.0055692613249558,1.008229741407964
75-2800416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0045977345619799,1.0117517022264118,1.0094190455490788
76-2804855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.018728450465907,1.0129841501967782
77-2800343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9949567990506917
78-2800303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
