순번_정류장ID,1-2806726,2-2806051,3-2806052,4-2806670,5-2806089,6-2805279,7-2803817,8-2804957,9-2801820,10-2801904,11-2804910,12-2801833,13-2802216,14-2802209,15-2805660,16-2806528,17-2806527,18-2806526,19-2806525,20-2801853,21-2802147,22-2801897,23-2801895,24-2802005,25-2801690,26-2800217,27-2800197,28-2800193,29-2800191,30-2800183,31-2800140,32-2803502,33-2807466,34-2803415,35-2805157,36-2805159,37-2805161,38-2805168,39-2805163,40-2805165,41-2803466,42-2806275,43-2806277,44-2803486,45-2803483
11-2804910,,,,,,,,,,,0,1.0181995802247772,1.0057639192768986,1.0083489677376398,1.0338541187786885,1.030779893273128,1.0293365629312718,1.030743783656363,1.0458151118566108,1.1629359492384257,1.2241856421490567,1.2523979056525971,1.2972812938874771,1.327790341672608,1.2657452032866892,1.2152332266615535,1.1931939875070527,1.1990144210795959,1.1933177870938765,1.1806015116714192,1.168831317460557,1.1997459559382093,1.1519742584985049,1.119587072669531,1.109450131841591,1.1070914207666631,1.1054808250187849,1.1034352960574842,1.1011607994357795,1.1005761191689534,1.0987150845696982,1.0972826794643633,1.096348785336269,1.093419217402588,1.09076416546244
12-2801833,,,,,,,,,,,,0,0.9912546846262698,1.0003464167165943,1.037825488823441,1.0333818647635793,1.0315149389595677,1.0329786419229554,1.0502862452595447,1.1826672394047621,1.2508256382253546,1.2819329423857795,1.3328273146792007,1.3600030548676043,1.2821707326661076,1.2256852087321954,1.2014597285672222,1.2073007721223532,1.20115496978716,1.1874028144026807,1.1745733300331829,1.206507919769938,1.1557407535977673,1.1218019967251291,1.11124990134835,1.1088718305237824,1.1071247392769246,1.10508486527483,1.1026602046847567,1.1020813507421245,1.1001660984654629,1.0987175006415748,1.0977194416879628,1.094731689964743,1.091928488925958
13-2802216,,,,,,,,,,,,,0,1.0211901645474946,1.0507643603665666,1.0424583695602987,1.039623754211492,1.0404979547081399,1.0597978232936556,1.2079910481614524,1.2831846687220687,1.3171593790632772,1.374684482406224,1.3961072368524812,1.2997129678412092,1.2368512831400262,1.210328587525983,1.2161336548938075,1.2095273207217425,1.1947055369010335,1.1810178881244058,1.2136061422827515,1.1598081783324954,1.1242492225528837,1.113398697588756,1.1108816268544175,1.1090696698667808,1.1068871993271634,1.1044916470807413,1.103844605145925,1.1018394151749022,1.1003395811691845,1.0993442880779527,1.0962300934365827,1.0934026366225054
14-2802209,,,,,,,,,,,,,,0,1.0548427814050396,1.0446645611881067,1.04139915464701,1.0421451736663352,1.0627163319084065,1.219431106764675,1.2982506931261562,1.3336774503926168,1.3946461596617314,1.4128332304845792,1.307236547605443,1.241426920632112,1.2138746571633856,1.2196732234175738,1.2128621134110218,1.1974774412466234,1.1833586346157285,1.2164141868596619,1.1613196985046288,1.1251582874680894,1.1141110974479427,1.11151614405517,1.109717830617968,1.1075454284017465,1.1050813476707368,1.104386145325797,1.1023950705881758,1.1008753930699187,1.0999025024333664,1.0967509692400956,1.0938245615870898
15-2805660,,,,,,,,,,,,,,,0,1.0137684605193895,1.0102661863737539,1.0215459138268024,1.0722675221602989,1.1963807814184622,1.472338577344048,1.4223324213126385,1.395153210439557,1.25124306328196,1.1430838939817183,1.1115746320401072,1.0987992880004909,1.108470703244865,1.1043168699390637,1.0961035696270274,1.0901480976524967,1.1274153452205757,1.0943269894528544,1.0733081909981337,1.066348272362917,1.0650775908860828,1.0641328774618517,1.0627628230131343,1.0612327595418927,1.061167204103874,1.0597021389413508,1.0589197330250806,1.058395526706313,1.056491727446924,1.0548191817666515
16-2806528,,,,,,,,,,,,,,,,0,0.9989990305075355,0.9925727044182997,1.0085163990635864,1.2256362784225712,1.5793930327346233,1.502378551636032,1.46278814920645,1.2722561010869688,1.146570869096934,1.1126444312518997,1.0991654226243255,1.1092416516776555,1.1048929659823847,1.096318110743126,1.0900503142135125,1.1286745382824737,1.0944209694860438,1.0730193622389919,1.0659203855817385,1.0646402411680604,1.0636499410848081,1.06226618452041,1.0607591421884837,1.060627642748149,1.0592524506303058,1.0584660023383157,1.0578365489573511,1.055955021718585,1.054339783677323
17-2806527,,,,,,,,,,,,,,,,,0,0.9892078267978167,1.0107171868039724,1.2487310426236238,1.6394520198121325,1.5465604001350433,1.4999921723141318,1.2847548075414064,1.149923811700686,1.1146163715202204,1.1006832750263076,1.1108550788277436,1.1064011070393907,1.0976029292913512,1.0911480884119351,1.1301747467768926,1.0952318660439857,1.073454344044253,1.066317558836933,1.0649798979230667,1.0640156821132272,1.062580371381197,1.0610577851651926,1.0609573866159077,1.059535028651828,1.0587394563251487,1.0581380976067805,1.0562377841667265,1.0545735525815976
18-2806526,,,,,,,,,,,,,,,,,,0,1.0277292565034442,1.2102232297749471,1.6582458697146822,1.5507145556623625,1.4985654810745646,1.2709384113441646,1.139326525501839,1.105796735575545,1.0927332926079072,1.1033718625232254,1.0990419520466665,1.090734794148042,1.0847853498373745,1.1245655672540686,1.0907524616567306,1.0698769904376244,1.062983265347978,1.0617720330203149,1.0608221938894744,1.0594736648114442,1.0580141920415052,1.0579175530049632,1.0565301555352333,1.0558183884476242,1.0552435661915431,1.0534225695559936,1.0518741984928877
19-2806525,,,,,,,,,,,,,,,,,,,0,1.2818836536738922,1.9119972636199956,1.7140883899157473,1.6277277616620036,1.3032087801695524,1.1460050922901528,1.1092897443366108,1.0952518278906045,1.1061965012327035,1.1016294124402233,1.09275018388778,1.0865234737671268,1.1273904722443286,1.0920874244023244,1.0705958166214302,1.0635404404530853,1.0622166764379732,1.0612838722285507,1.0599081746763044,1.058418817295513,1.0583154239035413,1.056904126113719,1.0561764492991315,1.055590599811849,1.0537027527811775,1.0520943462762211
20-2801853,,,,,,,,,,,,,,,,,,,,0,1.248230397533832,1.3636234213914948,1.7638781442165712,1.2690073114455833,1.1077069386045413,1.0774481271275522,1.0666922104167338,1.0798332184651627,1.0756542265621662,1.0682755835266353,1.063863783284804,1.1087971418727525,1.076990961412165,1.0584937089481254,1.0521967877073528,1.051255551410545,1.0504637042596277,1.0492528729358057,1.0479788045005727,1.0480914647980009,1.0467547144689284,1.046123975927325,1.0456294032917681,1.0440471718938666,1.0427609738716817
21-2802147,,,,,,,,,,,,,,,,,,,,,0,1.0128671920680414,1.0099948344807317,1.0017010849244632,1.0114610913530298,1.008353537368841,1.0077955707456674,1.0233422950217579,1.0209052190456078,1.017976857838149,1.0183966781032212,1.0657228524372258,1.0462936193852914,1.0355879158294374,1.0312796845678949,1.0309383556015357,1.0305404747999767,1.0297549604744038,1.0289627853249774,1.0292656420885922,1.0282874011513548,1.0280409228631922,1.0277425559291973,1.0267466149638647,1.0259950534886726
22-2801897,,,,,,,,,,,,,,,,,,,,,,0,1.0052946390312338,0.999828615962649,1.0113854405781249,1.0081822199554347,1.007632539410091,1.0236651825317837,1.0211450385682639,1.0181162060926452,1.0185323082020972,1.0669589172283631,1.0468455576958315,1.0358207917407698,1.03152669198361,1.03117403337875,1.0307672826539602,1.0299306601626936,1.0291634556812328,1.029503467200573,1.0284392397816484,1.0281518587935607,1.0278846535392068,1.0268747968367424,1.0261448361222747
23-2801895,,,,,,,,,,,,,,,,,,,,,,,0,0.9985363926699117,1.011390677844193,1.0081102720496367,1.0075608746377631,1.0239024866257498,1.0213280675529055,1.0183335120758656,1.018733847994121,1.0677620865624986,1.0472065549995961,1.0360052591862061,1.0315821867535062,1.0313061146656075,1.0308545705846315,1.030049610264088,1.0292370080451079,1.0295408876317549,1.0285062575634722,1.028287571818685,1.02794643940036,1.026928855624913,1.0262260194610617
24-2802005,,,,,,,,,,,,,,,,,,,,,,,,0,1.0165582661909565,1.0104492981772633,1.0093400297197677,1.0288961784461954,1.0256267191173334,1.0215499038507705,1.021738057173766,1.0777366483075475,1.0519141411456718,1.0386096845411852,1.0337013692147314,1.0332951896440465,1.0328164178577324,1.0318403537297194,1.0309729336490128,1.0312681838731892,1.0301859815711545,1.0298834139725292,1.029542530246121,1.0283435124201967,1.0275528625556505
25-2801690,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0005098776663413,1.0020618001460477,1.0401384100962217,1.0332948032986067,1.0252384058245647,1.0246864778495348,1.1096869620520449,1.0625500446170624,1.0430861623640706,1.036753124573232,1.0361086692367685,1.0355302852663482,1.0343287319258176,1.0332013557796058,1.0335950175169277,1.0322595972551514,1.0318202764578042,1.0314465089117926,1.030043421537489,1.029035302868622
26-2800217,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0045910161032112,1.005113707861268,0.996721964656378,0.9935761375948173,1.0016875709808877,1.1613004951170134,1.0766234524784621,1.0490646511907777,1.0411468093391822,1.0403491099473028,1.0395340957575196,1.038089933922136,1.0368157925720776,1.037081336741331,1.0354860836278632,1.0350159903163012,1.0345583793667987,1.032795226801902,1.0316991315881547
27-2800197,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0064575234797026,0.9839200081374245,0.9849476211918324,1.0003289151300256,1.085935856727285,1.0356611154146766,1.0229581189504424,1.018174165860189,1.0182064579812828,1.0180414257158623,1.017304920189854,1.016501324395441,1.0172364702714953,1.0161034107100972,1.0159820764951593,1.0157468998010304,1.0148653538454582,1.014490425116158
28-2800193,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9419494090180454,0.9746944078372707,0.9985344431702552,1.0989655523896893,1.0375202259635647,1.0235674666607912,1.0185479814726615,1.0185636504994664,1.0183250205965577,1.0175027676641835,1.0167783947285447,1.0175277445276545,1.016306282298754,1.016277410781472,1.0160315825542063,1.0150680526213773,1.01471967648473
29-2800191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9859009836073038,1.0069548098203716,1.056213148543259,1.0204230955554383,1.0135064493984174,1.0098233190432369,1.0103134430270393,1.010376503000411,1.0096128102808624,1.0092843379797563,1.0101403860352283,1.0090764134699577,1.0091964624803287,1.0091606069235095,1.0084675353097168,1.0084403847871386
30-2800183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0222523153797907,1.0124851567937536,1.0029150514120362,1.0034537895795492,1.0011063382958132,1.0021127494020632,1.0023724615479361,1.0018824237331918,1.0017258292290323,1.0028881577143485,1.0019525009610408,1.0023338052026938,1.002254706698314,1.002021265629987,1.00227332389661
31-2800140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0026896742300961,0.9992913491152273,1.0016586912044256,0.9992594089496362,1.0005078455863494,1.0008401494574868,1.0003659065281159,1.0002610783487682,1.0014758648220374,1.0005716373522597,1.0009636981765442,1.0009580388649377,1.0007778244887018,1.0010616286994716
32-2803502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9985104050895803,1.0016425714937345,0.9991127004702564,1.0003279292378597,1.0007629444888866,1.0002550069399134,1.0001474662503085,1.0015146243810518,1.0004242719425742,1.000906648817018,1.0009016756452862,1.0006585095358236,1.0010691844071689
33-2807466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0042895882673337,0.9993590744306255,1.0014574086858579,1.0018468801758034,1.0011279345261341,1.000913277324398,1.002779116753741,1.001342459573531,1.001898740357835,1.0018658912414797,1.0014593671801493,1.001880978564343
34-2803415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9866616982795443,0.9959129260467746,0.9980520456081966,0.9967856626108207,0.9969367575150353,1.0012441190824795,0.9982307640559466,0.9997659781678905,0.9998095263565766,0.9993594746239233,1.0003412053986172
35-2805157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0214341055144212,1.0171294703609777,1.008876256678223,1.005868839959942,1.0122262032409501,1.0058102666303848,1.0071412477004247,1.0066482207907996,1.0046981796894194,1.0050960852878357
36-2805159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0065763194609272,0.9973808436701813,0.9975565786570229,1.0078198081426275,1.0001634657548997,1.0028333742198907,1.0026284510246128,1.0012376393780666,1.0023783779877642
37-2805161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9883653627903457,0.993717237062798,1.0082199192186785,0.9985379016002884,1.0020862182863812,1.0019270590493954,1.000531623702254,1.0019447636883898
38-2805168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9978236851007362,1.0179448101430006,1.0020846440673046,1.005594450243445,1.0049288146182,1.0024279151863233,1.0035440380199283
39-2805163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.053424717156485,1.00562988491302,1.0094768200535749,1.0078085372556078,1.00360133619082,1.0045810037045966
40-2805165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9629074448291723,0.9921025544486514,0.9941948418289226,0.9951838693576444,0.9989844582809477
41-2803466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0152537113553592,1.0098752688172044,1.0027060467398377,1.0042886122305192
42-2806275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0006390373914806,0.9974833475706979,1.0017930777533202
43-2806277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9964742330933645,1.0019693531322524
44-2803486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9997040713269553
45-2803483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
