순번_정류장ID,1-2805404,2-2801355,3-2805017,4-2801153,5-2801147,6-2801142,7-2801136,8-2801149,9-2801324,10-2801332,11-2801379,12-2801433,13-2801451,14-2801474,15-2801464,16-2801178,17-2801179,18-2801439,19-2801500,20-2801541,21-2801577,22-2801621,23-2801192
12-2801433,,,,,,,,,,,,0,1.0176150997311677,1.0121447253016427,0.9973801546716375,1.0071052229229334,1.0033916956648066,1.0001052168985192,1.0024335151657864,1.0022478972397348,1.0016540647007721,1.0017572620368997,1.090773882747363
13-2801451,,,,,,,,,,,,,0,1.0081783981244208,0.9894287967407303,1.0047548878439252,1.0014209281487039,0.9980700590945394,1.0011172902085934,1.0010921884841626,1.000556947925369,1.0008446731766636,1.0952167443155645
14-2801474,,,,,,,,,,,,,,0,0.9672439166985867,1.0017056508029003,0.9990202387464203,0.995492048673392,0.9996956093733809,0.9998774010762688,0.9994020662250899,0.9999186450315317,1.1022890428257133
15-2801464,,,,,,,,,,,,,,,0,1.0225028043341255,1.0069396922056584,1.000922369077848,1.0039008570911991,1.0034137104187857,1.0025237077054885,1.0024854141100312,1.112380712035817
16-2801178,,,,,,,,,,,,,,,,0,0.9959909205134088,0.9908346934945432,0.9988141424493083,0.9992357838487843,0.9986940298507462,0.9994897747360922,1.1255787063917913
17-2801179,,,,,,,,,,,,,,,,,0,0.9806244512916465,1.00060857646453,1.0007011619807866,0.9997063775062092,1.0004353111850457,1.1602868727482185
18-2801439,,,,,,,,,,,,,,,,,,0,1.010063734310999,1.0066315693545789,1.0041563357832286,1.0035657232000224,1.1872941862918498
19-2801500,,,,,,,,,,,,,,,,,,,0,1.0036013057741204,0.9999718877383688,1.001111794521695,1.274530154429443
20-2801541,,,,,,,,,,,,,,,,,,,,0,0.994869676256291,1.0000380137909426,1.2017917674174188
21-2801577,,,,,,,,,,,,,,,,,,,,,0,1.0006618605746742,1.2696077382757498
22-2801621,,,,,,,,,,,,,,,,,,,,,,0,1.0018272913369104
23-2801192,,,,,,,,,,,,,,,,,,,,,,,0
