순번_정류장ID,1-2800269,2-2804581,3-2804582,4-2807389,5-2804034,6-2804035,7-2804037,8-2804039,9-2804041,10-2804589,11-2804043,12-2804591,13-2804045,14-2804048,15-2804593,16-2804049,17-2804595,18-2804052,19-2804053,20-2804597,21-2804603,22-2804054,23-2804600,24-2804057,25-2800292,26-2804599,27-2804063,28-2804061,29-2804059,30-2804060,31-2804605,32-2804607,33-2804609,34-2804554,35-2804552,36-2804550,37-2804548,38-2804072,39-2804545,40-2804546,41-2804068,42-2804542,43-2804540,44-2804538,45-2804536,46-2804065,47-2800296,48-2800298,49-2804064,50-2804535,51-2804537,52-2804572,53-2804066,54-2804611,55-2804086,56-2804613,57-2804089,58-2806223,59-2804091,60-2804093,61-2804615,62-2804617,63-2804094,64-2804619,65-2804097,66-2804621,67-2804623,68-2804098,69-2804625,70-2803915,71-2806315,72-2804627,73-2803913,74-2803911,75-2803908,76-2803907,77-2807376,78-2803905,79-2803903,80-2804629,81-2806221,82-2803901,83-2803899,84-2807378,85-2807381,86-2803897,87-2806317,88-2803895,89-2803893,90-2803891,91-2806220,92-2803889,93-2803887,94-2803885,95-2803883,96-2803881,97-2803879,98-2803877,99-2803875,100-2803874,101-2803876,102-2803878,103-2803880,104-2806321,105-2806323,106-2806357,107-2804631,108-2807383,109-2803703,110-2804580,111-2804213,112-2804211,113-2804209,114-2804207,115-2804205,116-2804204,117-2806290,118-2804202,119-2806292,120-2804578,121-2806232,122-2803608,123-2803607,124-2803606,125-2806297,126-2803616,127-2803853,128-2803850,129-2803617,130-2806299,131-2803618,132-2806300,133-2803600,134-2800273,135-2803601,136-2804331,137-2803581,138-2800271,139-2805489,140-2807150,141-2804581,142-2804582,143-2800267,144-2804032
28-2804061,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.290957,0.038079,0.500538,0.76435,1.010807,2.56923,3.030252,3.497788,3.670169,3.618793,3.8071040000000003,4.196619,4.3660190000000005,4.7182949999999995,4.5906400000000005,5.068201999999999,5.586251,5.79325,6.02383,5.79029,5.830412,5.559594000000001,5.074665,5.382301999999999,6.233412,7.061613,7.670972,8.135936000000001,8.616882,9.187485,9.440887,9.991378,10.289280999999999,11.054575999999999,11.481902999999999,11.735,12.363697,12.902117,13.604258999999999,13.907554000000001,14.384858,14.676104999999998,14.935143,15.328864000000001,15.648005,16.102392000000002,16.587007,16.996265,17.273207,17.677743,18.08633,18.867797,19.328216,19.604779,19.861017999999998,20.076297,20.313198999999997,20.13269,19.880869,19.533448999999997,19.234907999999997,18.788316000000002,17.339637,16.634878,16.269493,15.629072,15.202599,14.808276000000001,14.116923000000002,13.80734,13.024852000000001,13.011412,13.800429999999999,14.147995000000002,14.830939,16.216301,18.520646,19.738816,18.967973999999998,20.431561,21.615513,21.439289000000002,20.932144,20.571996,20.081203,19.709837,18.970616,18.740839,18.387535,17.972738,17.719164000000003,17.35945,16.845123,16.517482,16.012272,15.721882,15.168432000000001,14.97579,15.174345,15.571707,16.166178,16.115961,15.849552,15.531351999999998,15.175730999999999,15.637013,15.849739000000001,16.019448,16.278114000000002,16.536262,16.997427,17.371197,17.66946,17.732409,17.367324,17.125946
29-2804059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.28170100000000003,0.791495,1.0553059999999999,1.302763,2.8611869999999997,3.3222080000000003,3.789745,3.962126,3.9097489999999997,4.098061,4.487576,4.656976,5.009252,4.881597,5.359158,5.877207,6.084207,6.314786,6.081246,6.1213690000000005,5.850551,5.365621,5.674258999999999,6.524368,7.35257,7.961929,8.426892,8.907838,9.479441,9.731843,10.282334,10.579237,11.345532,11.77186,12.025957,12.654653,13.194073000000001,13.894214999999999,14.199511,14.675814,14.966061999999999,15.226099,15.61982,15.938962,16.392348000000002,16.877964000000002,17.287222,17.564163,17.967699,18.377287,19.158753,19.618173000000002,19.894735999999998,20.151975,20.367254,20.604155,20.424646,20.172825,19.823404999999998,19.525865,19.079272,17.629593,16.926835,16.56145,15.921028,15.494554999999998,15.100233,14.409879,14.097297,13.314808,13.302368,14.091387,14.440952,15.122895999999999,16.506258,18.812603,20.029772,19.25893,20.722517,21.90547,21.731245,21.222101000000002,20.863953,20.371159,20.001794,19.264573000000002,19.032795,18.678492000000002,18.266695000000002,18.013120999999998,17.649406,17.13608,16.808438,16.303228,16.010838,15.460389000000001,15.267747,15.466301999999999,15.862664,16.458134,16.407918,16.140507999999997,15.823307999999999,15.467688,15.928970000000001,16.139696,16.311404,16.56907,16.827218,17.288383,17.662153,17.959416,18.023365,17.658281,17.416903
30-2804060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.511794,0.775605,1.022062,2.580486,3.041507,3.5090440000000003,3.681425,3.6300480000000004,3.8183599999999998,4.207875,4.377275,4.729551,4.601896,5.079457,5.597507,5.804506,6.035085,5.801545,5.841668,5.57085,5.085921,5.3935580000000005,6.244668,7.072869,7.683228,8.147192,8.629138000000001,9.19974,9.453142999999999,10.002634,10.299536,11.065832,11.492159,11.747256,12.374953,12.913373,13.615514000000001,13.91981,14.397113000000001,14.686360999999998,14.946398,15.341120000000002,15.659260999999999,16.112648,16.598263,17.008521,17.285462,17.687998,18.097586,18.879051999999998,19.338472,19.615035,19.873274,20.087553,20.323455,20.143945000000002,19.892124,19.543705,19.245164000000003,18.798571,17.349892,16.646134,16.279749,15.640327,15.213854000000001,14.819532,14.128178,13.817596,13.035108000000001,13.022668,13.810685999999999,14.159251000000001,14.842195000000002,16.226557,18.531902,19.749071,18.979229,20.442817,21.624769,21.451545,20.9444,20.584252,20.092457999999997,19.722093,18.981872,18.751094000000002,18.398791,17.984994,17.73142,17.370706,16.857379,16.528737,16.023528,15.732137,15.179688,14.988045999999999,15.186601000000001,15.581963,16.178433,16.127217,15.860807999999999,15.542607,15.186987,15.649269,15.859995000000001,16.031703,16.289369,16.547517000000003,17.008682,17.382452999999998,17.679716,17.743665,17.37858,17.137202
31-2804605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.263811,0.510268,2.068692,2.529713,2.99725,3.1696310000000003,3.553493,3.7865660000000005,4.176081,4.3454809999999995,4.697757,4.887646,5.5419160000000005,6.059966,6.266965,6.497544,6.264004,6.304126999999999,6.033309,5.54838,5.857017,6.707127000000001,7.536328,8.145686999999999,8.610650999999999,9.091596000000001,9.662199000000001,9.915600999999999,10.466092,10.762995,11.529291,11.955618,12.209715,12.838412,13.376832,14.077973000000002,14.382269,14.859572,15.149820000000002,15.409857,15.803579000000001,16.12272,16.576107,17.061722,17.470979999999997,17.747920999999998,18.151457,18.561045,19.342511,19.801931,20.078494,20.335732999999998,20.551012,20.785913,20.606404,20.354582999999998,20.006163,19.707623,19.26203,17.812351,17.108593,16.743208,16.104785999999997,15.677313,15.281991,14.590637,14.281054999999999,13.498566,13.486127,14.274145,14.62171,15.304654000000001,16.690016,18.994360999999998,20.212529999999997,19.441688,20.905275,22.087228,21.911003,21.404859,21.044711,20.554917,20.185551999999998,19.446331,19.214553,18.86025,18.450453,18.194879,17.831165,17.320838000000002,16.991196,16.487986,16.195596,15.644147,15.449504999999998,15.65006,16.044422,16.639892,16.589676,16.322266,16.005066,15.649446,16.110727999999998,16.323454,16.495162,16.750828,17.009976,17.471141,17.844911,18.143174,18.206123,17.841039000000002,17.599660999999998
32-2804607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.246457,1.8048810000000002,2.265902,2.7334389999999997,2.9058189999999997,3.289681,3.522754,3.912269,4.08167,4.433946,4.6238339999999996,5.349851999999999,5.867901,6.0749010000000006,6.761356,6.5278160000000005,6.112062,5.841245,5.356315,5.663952,6.516062000000001,7.344263000000001,7.953622999999999,8.418586,8.899532,9.470135,9.723537,10.274028,10.570931,11.337226,11.763554,12.01765,12.646347,13.183767000000001,13.885909,14.190204999999999,14.667507999999998,14.957756,15.216793,15.611514000000001,15.930654999999998,16.384042,16.869657,17.278914999999998,17.555857,17.958393,18.368980999999998,19.150447,19.609866,19.886429999999997,20.143669,20.358947,20.753849,20.57534,20.322519,19.974099,19.676559,19.229966,17.781287,17.076529,16.711143,16.071722,15.645249,15.250926999999999,14.558573,14.248991,13.466501999999998,13.454062,14.241081,14.590646,15.273589999999999,16.656951,18.963297,20.180466,19.7055,21.169087,22.352039,22.176814999999998,21.66967,21.307522,20.816729000000002,20.448363,19.708142000000002,19.476364999999998,19.123061,18.710264000000002,18.45869,18.096976,17.582649,17.254008,16.749798000000002,16.457407999999997,15.905957999999998,15.713316,15.911871,16.309233,16.904704000000002,16.854487,16.586078,16.268878,15.914257000000001,16.374539000000002,16.586266000000002,16.757974,17.015639999999998,17.273788,17.734953,18.108723,18.406986,18.469935,18.10485,17.863472
33-2804609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.558424,2.019445,2.486982,2.659363,3.043225,3.276298,3.6658129999999995,3.8352129999999995,4.187489,4.377378,5.103395,5.621445,5.828444,6.642023,6.408483,5.865606,5.594787999999999,5.109858999999999,5.417496,6.268606,7.096807000000001,7.7061660000000005,8.17113,8.652076,9.222678,9.476081,10.026572,10.323474000000001,11.08977,11.516097,11.770194,12.398891,12.937311,13.638452,13.942748000000002,14.420051,14.710299,14.970335999999998,15.364057999999998,15.683198999999998,16.136585999999998,16.622201,17.031458999999998,17.3084,17.711935999999998,18.121523999999997,18.902991,19.36241,19.638973,19.896212,20.111491,20.507393,20.327883,20.076062,19.727643,19.429102,18.982509,17.53383,16.830072,16.463687,15.824264999999999,15.397792,15.003470000000002,14.312116,14.001534,13.219045999999999,13.206605999999999,13.994624,14.343189,15.026132999999998,16.410495,18.71584,19.933009,19.586167,21.049754999999998,22.600496,22.424272,21.917127,21.555979,21.066186,20.69482,19.958599,19.726820999999997,19.372518,18.959721,18.706147,18.341433,17.829106,17.502464,16.996254999999998,16.704864,16.153415,15.959773,16.159328,16.55669,17.15116,17.101944,16.833535,16.517335,16.161714,16.622996,16.832722,17.00443,17.263096,17.520245000000003,17.98141,18.355179999999997,18.653443,18.716392000000003,18.351307000000002,18.109929
34-2804554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.46102200000000004,0.928558,1.100939,1.484801,1.7218740000000001,2.111389,2.280789,2.633065,2.822954,3.548972,4.0670209999999996,4.27402,5.087599,4.8540589999999995,4.311182,4.040364,3.5554349999999997,3.8630720000000003,4.714182,5.542383,6.151742,6.616706,7.097652,7.668253999999999,7.921657000000001,8.472147999999999,8.770050999999999,9.536346,9.962672999999999,10.21677,10.844467,11.382887,12.084028,12.389324,12.866627000000001,13.156875,13.415911999999999,13.809633999999999,14.128775,14.583162,15.067777,15.477035,15.753976000000002,16.157512,16.5671,17.348567000000003,17.807986,18.084549,18.341788,18.558067,18.952969,18.773459,18.522638,18.173219,17.874678,17.429085,15.980406,15.275648,14.909263000000001,14.269841,13.843368,13.449046,12.757692,12.44711,11.664622,11.652182,12.4402,12.788765,13.471708999999999,14.857071,17.161416,18.378585,18.031743,19.495331,21.217283,21.041059,20.533914000000003,20.173766,19.682973,19.311607000000002,18.574385999999997,18.342608,17.988305,17.576508,17.322934,16.96122,16.777893,16.448251000000003,15.945042,15.653651000000002,15.101201999999999,14.908560000000001,15.107115,15.503476999999998,16.097947,16.048731,15.780322,15.463121,15.108501,15.569783,15.780509,15.952217000000001,16.209882999999998,16.694332,17.194197,17.567967000000003,17.89623,18.193185,18.558269,18.137648000000002
35-2804552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.467537,0.639918,1.023779,1.260852,1.650367,1.819768,2.172044,2.361932,3.08795,3.6059989999999997,3.8129989999999996,4.626578,4.393038,3.85016,3.579343,3.0944130000000003,3.403051,4.25416,5.081362,5.690721,6.155684,6.63663,7.2072330000000004,7.461635,8.011125999999999,8.308029,9.075324,9.500652,9.755749,10.383445,10.922865,11.623007000000001,11.927303,12.405606,12.694854,12.954891,13.348612,13.667754,14.121139999999999,14.606755,15.016013000000001,15.293954999999999,15.697491000000001,16.106079,16.887545000000003,17.346965,17.623528,17.880767000000002,18.096045999999998,18.491947,18.313438,18.060617,17.713197,17.414657000000002,16.968064000000002,15.518385,14.814627,14.449241,13.80882,13.382347,12.988025,12.296671,11.986089,11.2046,11.19116,11.979179,12.328744,13.010688,14.39505,16.700395,17.917564000000002,17.570722,19.034309,20.756262,20.580037,20.072892,19.712745,19.221951,18.850586,18.113364999999998,17.881587,17.527283999999998,17.115486999999998,16.861912,16.500198,16.315872,15.987229999999998,15.483020000000002,15.190629999999999,14.639180999999999,14.446539000000001,14.645094,15.041456,15.636926,15.587710000000001,15.3193,15.0021,14.646479999999999,15.108761,15.319488,15.491195999999999,15.748861999999999,16.232311,16.733175,17.105945000000002,17.435208,17.732164,18.096248000000003,17.676626000000002
36-2804550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.172381,0.556243,0.793316,1.182831,1.352231,1.704507,1.894396,2.620414,3.1384630000000002,3.3454620000000004,4.1590419999999995,3.925502,3.382624,3.111806,2.626877,2.935514,3.785624,4.614825,5.223184,5.689148,6.170094000000001,6.740697,6.993099000000001,7.543589999999999,7.8404929999999995,8.606788,9.033114999999999,9.287212,9.916909,10.455328999999999,11.155471,11.459766,11.93707,12.227317,12.487355,12.881076,13.200217000000002,13.654604,14.139219,14.548476999999998,14.826419,15.228955,15.638542000000001,16.421008999999998,16.880428,17.156991,17.41323,17.629509,18.024410999999997,17.844901999999998,17.593081,17.245661,16.94712,16.499528,15.050849,14.34709,13.980704999999999,13.342284,12.915811,12.521488,11.829135,11.519552000000001,10.736064,10.723624000000001,11.511642,11.860207,12.544151,13.927513000000001,16.232858,17.450028,17.103185,18.566773,20.288725,20.112501,19.605356,19.245207999999998,18.754414999999998,18.383049,17.645828,17.414051,17.059747,16.64795,16.394376,16.032662,15.849335,15.520694,15.016484,14.724094000000001,14.172644,13.980001999999999,14.178557000000001,14.574919,15.16939,15.120173000000001,14.851764000000001,14.535564,14.179943,14.641225,14.851951000000001,15.023660000000001,15.281326000000002,15.764774,16.264639000000003,16.639409,16.967672,17.264626999999997,17.629711999999998,17.20909
37-2804548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.383862,0.620935,1.01045,1.17985,1.532126,1.722015,2.448033,2.966082,3.1730810000000003,3.9866610000000002,3.7531209999999997,3.210243,2.939425,2.454496,2.7631330000000003,3.614243,4.442444,5.051803,5.516767,5.997713,6.568316,6.821718,7.372209,7.669111999999999,8.435407000000001,8.861734,9.115831,9.744528,10.282948,10.98409,11.288385,11.765689,12.055936,12.315974,12.709695,13.028836,13.482223000000001,13.967838,14.377096,14.654038,15.057573999999999,15.467160999999999,16.248628,16.708047,16.98461,17.241849,17.457128,17.85303,17.673521,17.4217,17.07328,16.774739,16.328147,14.879468,14.175709,13.809323999999998,13.169903,12.74343,12.349107,11.657753999999999,11.347171000000001,10.564683,10.552242999999999,11.340261,11.688825999999999,12.37177,13.756132000000001,16.061477,17.278647,16.930804000000002,18.394392,20.116344,19.94012,19.432975,19.072827,18.582034,18.210668,17.473447,17.241670000000003,16.887366,16.475569,16.221995,15.860281,15.676954,15.348313000000001,14.844103,14.552713,14.000263,13.808620999999999,14.007176000000001,14.402538,14.999009,14.948792000000001,14.680382999999999,14.363183,14.007562,14.468844,14.680570000000001,14.852279000000001,15.109945000000002,15.593392999999999,16.093258,16.468028,16.795291,17.092246,17.458331,17.036709
38-2804072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.237073,0.626588,0.795988,1.148264,1.3381530000000001,2.064171,2.58222,2.7892189999999997,3.6027989999999996,3.3692589999999996,2.826381,2.5555630000000003,2.070634,2.378271,3.229381,4.057582,4.6669410000000005,5.131905000000001,5.612851,6.183454,6.436856,6.987347,7.28425,8.050545,8.476872,8.730969,9.359666,9.898086,10.599228,10.903523,11.380827,11.671074,11.931111999999999,12.324833,12.643974,13.097361,13.582976,13.992234,14.269176000000002,14.672711999999999,15.082298999999999,15.863766,16.323185000000002,16.599749,16.856987,17.072266,17.468168,17.288659,17.036838,16.688418,16.389877,15.943285000000001,14.494606,13.790847,13.424462,12.785041,12.358568,11.964245,11.272892,10.962309,10.179821,10.167380999999999,10.955399,11.303965,11.986908,13.37127,15.676615,16.893785,16.546943,18.01053,19.732482,19.556258,19.049113000000002,18.688965,18.198172,17.826806,17.089585,16.857808,16.503504,16.091707,15.838133,15.476419,15.294092000000001,14.964451,14.460241,14.167851,13.616401000000002,13.423759,13.622314000000001,14.019676,14.614147,14.56393,14.295520999999999,13.978321,13.6237,14.084982,14.295709,14.467417000000001,14.725082999999998,15.209531,15.710396,16.084166,16.412429,16.709384,17.073469,16.652847
39-2804545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.389515,0.5589149999999999,0.911191,1.1010799999999998,1.8270979999999999,2.3451470000000003,2.552147,3.365726,3.132186,2.5893080000000004,2.318491,1.833561,2.142198,2.992308,3.8205089999999995,4.429868,4.894832,5.3757779999999995,5.946381,6.199783,6.750274,7.0471770000000005,7.813472,8.239799,8.493896000000001,9.122593,9.661013,10.362155,10.66645,11.143754,11.434001,11.694039,12.087760000000001,12.406901,12.860288,13.345903,13.755161,14.032103,14.435639000000002,14.845227,15.626693,16.086112,16.362676,16.619915,16.835193,17.231095,17.051586,16.799765,16.451345,16.152804999999997,15.706211999999999,14.257532999999999,13.553773999999999,13.187389000000001,12.547968,12.121495,11.727172,11.035819,10.725237,9.942748,9.930308,10.718327,11.066892,11.749835000000001,13.134197,15.439542000000001,16.656712,16.30987,17.773457,19.495409,19.319185,18.81204,18.451892,17.961099,17.589733,16.852513000000002,16.620735,16.266431,15.854633999999999,15.60106,15.239346,15.056019000000001,14.727378,14.223168,13.930778,13.379328,13.186685999999998,13.385242000000002,13.781603,14.377073999999999,14.326857999999998,14.058448,13.741248,13.386626999999999,13.847909,14.058635999999998,14.230344,14.488010000000001,14.972458,15.473323,15.846093,16.174356,16.471311,16.836396,16.415774
40-2804546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.1694,0.521676,0.711565,1.437583,1.955632,2.162632,2.976211,2.742671,2.199793,1.928975,1.444046,1.751683,2.602793,3.430994,4.041353,4.506317,4.987263,5.557866000000001,5.811268,6.361758999999999,6.658662,7.424957000000001,7.851284,8.105381,8.734078,9.272497999999999,9.97364,10.277935000000001,10.755239,11.045486,11.305524,11.699245,12.018386,12.471772999999999,12.957388,13.366646,13.643588000000001,14.047123999999998,14.456710999999999,15.238178,15.697597,15.974160999999999,16.2314,16.446678,16.842579999999998,16.663071,16.41125,16.062829999999998,15.764289999999999,15.317697,13.869017999999999,13.165258999999999,12.798874,12.159453,11.73298,11.338657000000001,10.647304,10.336722,9.554233,9.541792999999998,10.329811999999999,10.678377000000001,11.36132,12.745682,15.051027,16.268197,15.920354999999999,17.383942,19.105894,18.92967,18.422525,18.062376999999998,17.571584,17.200218,16.462997,16.23122,15.876916,15.465119,15.211545000000001,14.849831,14.665504,14.337863,13.832653,13.540263000000001,12.989813,12.796171000000001,12.995727,13.391088,13.987559,13.936342999999999,13.669932999999999,13.351733,12.997112,13.457394,13.669120999999999,13.839829,14.097495,14.581942999999999,15.081807999999999,15.456578,15.784841,16.080796,16.446881,16.025259
41-2804068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.35227600000000003,0.542165,1.268183,1.786232,1.9932310000000002,2.806811,2.573271,2.030393,1.759575,1.274646,1.583283,2.434393,3.2615939999999997,3.870953,4.335917,4.816863,5.388466,5.641868,6.192359,6.489262,7.2555570000000005,7.681883999999999,7.934981,8.563678,9.102098,9.80424,10.108535,10.585839,10.876086,11.135124000000001,11.528845,11.848986,12.301373,12.786988000000001,13.197246,13.474188,13.877723999999999,14.286310999999998,15.068778,15.528197,15.80376,16.060999,16.276278,16.672179999999997,16.493671,16.24185,15.89243,15.593889,15.147297,13.699618,12.994859,12.628474,11.990053,11.56358,11.169257,10.477903999999999,10.166321,9.384833,9.372392999999999,10.160411,10.507976,11.19192,12.576282,14.880626999999999,16.098797,15.750955,17.214542,18.936494,18.760270000000002,18.253125,17.892977,17.402184,17.030818,16.293597000000002,16.06182,15.707516,15.295719,15.042145000000001,14.680431,14.498104000000001,14.168463000000001,13.664253,13.371863000000001,12.820413,12.627771000000001,12.826326,13.223688000000001,13.818159,13.768942000000001,13.501532999999998,13.184332999999999,12.828712,13.288994,13.500720000000001,13.671429000000002,13.930095000000001,14.414543,14.914407999999998,15.288178,15.616441,15.913395999999999,16.278481,15.856859
42-2804542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.189889,0.9199069999999999,1.437956,1.644955,2.458535,2.2249950000000003,1.6821169999999999,1.411299,0.92637,1.235007,2.0861169999999998,2.914318,3.5236769999999997,3.9886410000000003,4.469587000000001,5.04019,5.293591999999999,5.844083,6.140986,6.907280999999999,7.333608,7.587705000000001,8.216402,8.754822,9.455964,9.760259,10.237563,10.52781,10.787848,11.181569,11.50071,11.954097,12.439712,12.84897,13.125912,13.529448,13.939035,14.720502,15.179920999999998,15.456484,15.713723000000002,15.929001999999999,16.324904,16.145395,15.893574,15.545154,15.246613,14.800021,13.351342,12.647583000000001,12.281198,11.641777000000001,11.215304,10.820981,10.129628,9.819045,9.036557,9.024117,9.812135000000001,10.1607,10.843644,12.228006,14.533351000000001,15.750520999999999,15.402679000000001,16.866266,18.588217999999998,18.411994,17.904849,17.544701,17.053908,16.682542,15.945321,15.713544,15.35924,14.947443,14.693869,14.332154999999998,14.149828,13.819187,13.316977,13.024587,12.473137,12.280495,12.47905,12.874412,13.469883,13.419666000000001,13.153257,12.835057,12.478436,12.941718,13.151444,13.323153,13.580819,14.066267000000002,14.564132,14.937902,15.267164999999999,15.56512,15.930204999999999,15.507582999999999
43-2804540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.7300180000000001,1.248067,1.455067,2.268646,2.0351060000000003,1.492228,1.221411,0.736481,1.044118,1.895228,2.723429,3.332789,3.7977519999999996,4.278698,4.8493010000000005,5.102703,5.653194,5.950097,6.716392,7.14272,7.396816,8.025513,8.563933,9.265075,9.569371,10.046674000000001,10.336922,10.596959,10.990680000000001,11.309821000000001,11.763208,12.248823,12.658081,12.935023,13.338559,13.748147,14.529613000000001,14.989032,15.265595999999999,15.522835,15.738113,16.134014999999998,15.954506,15.702685,15.354265,15.055725,14.609132,13.160453,12.456695,12.090309,11.450888,11.024415,10.630092999999999,9.938739,9.628157,8.845668,8.833228,9.621247,9.969812,10.652756,12.037117,14.342463,15.559632,15.21279,16.676377,18.398329999999998,18.222105,17.71496,17.354812,16.864019,16.492654,15.755432999999998,15.523654999999998,15.169351999999998,14.757554999999998,14.503979999999999,14.142266000000001,13.95894,13.630298000000002,13.126088000000001,12.833698,12.282248,12.089607,12.288162,12.684524,13.279994,13.229778,12.962368,12.645168,12.289547,12.750829,12.961556,13.133264000000002,13.390929999999999,13.875379,14.375243,14.749013,15.077276000000001,15.374231,15.739316,15.318694
44-2804538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.518049,0.7250489999999999,1.538628,1.305088,0.762211,0.491393,0.056042999999999996,0.36468,1.21579,2.043991,2.65335,3.118314,3.5992599999999997,4.169862999999999,4.423265,4.973756,5.270658999999999,6.036954,6.463280999999999,6.717378,7.346075,7.884494999999999,8.585637,8.889932,9.367236,9.657483000000001,9.917521,10.311242,10.630383,11.08377,11.569385,11.978643,12.255585,12.659121,13.068708,13.850175,14.309594,14.586157,14.843395999999998,15.058675,15.454576999999999,15.275068,15.023247,14.674826999999999,14.376285999999999,13.929694,12.481015,11.777256,11.410871,10.77145,10.344977,9.950654,9.259300999999999,8.948718,8.16623,8.153789999999999,8.941808,9.290374,9.973317,11.357679,13.663023999999998,14.880194,14.482772,15.946359,17.668312,17.492086999999998,16.984942999999998,16.624795000000002,16.134001,15.762635999999999,15.025414999999999,14.793637,14.439333999999999,14.027536999999999,13.773963,13.412248000000002,13.228922,12.90028,12.39607,12.10368,11.553231,11.359589,11.558144,11.954506,12.549976,12.49976,12.23235,11.91515,11.55953,12.020811,12.231538,12.403246000000001,12.660912,13.145361,13.645225,14.018995,14.347257999999998,14.644214000000002,15.009298000000001,14.588676000000001
45-2804536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.207,1.0225790000000001,0.789039,0.24616100000000002,0.285021,0.515586,0.8827290000000001,1.733839,2.56204,3.171399,3.636363,4.117309,4.687912,4.941314,5.491805,5.788708,6.555003,6.981330000000001,7.2354270000000005,7.864124,8.402544,9.103686,9.407981,9.885285000000001,10.175532,10.43557,10.829291,11.148432000000001,11.601819,12.087434,12.496692,12.773634,13.177170000000002,13.586757999999998,14.368224,14.827643,15.104207,15.361445999999999,15.576723999999999,15.310948000000002,15.131439000000002,14.879617999999999,14.531198000000002,14.232657999999999,13.786064999999999,12.337386,11.633628,11.267242,10.627821,10.201348,9.807025999999999,9.115672,8.80509,8.022601,8.010161,8.79818,9.146745,9.829689,11.214051,13.519395999999999,14.736564999999999,13.966723000000002,15.43031,17.152263,16.976038,16.468892999999998,16.108746,15.617951999999999,15.246587,14.509366,14.277588,13.923285,13.511488,13.257913,12.896199000000001,12.712873,12.384231,11.880021000000001,11.587631,11.036182,10.843539999999999,11.042095,11.438457000000001,12.033927,11.983711,11.716301,11.399101,11.043481,11.504762,11.715489,11.887197,12.144863,12.629311999999999,13.129176000000001,13.502946,13.831209,14.128165,14.493248999999999,14.072626999999999
46-2804065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.8155789999999999,0.5820390000000001,0.039162,0.309979,0.722586,1.0897290000000002,1.9398389999999999,2.76804,3.3773989999999996,3.8423629999999998,4.323309,4.893911,5.147314,5.697805000000001,5.994707,6.761003,7.18733,7.441427,8.070124,8.608544,9.309685,9.613980999999999,10.091284,10.381532,10.641569,11.035291,11.354432000000001,11.807819,12.293434,12.702691999999999,12.979633,13.383169,13.792757,14.574223000000002,15.033643,15.310205999999999,15.567445000000001,15.782723999999998,15.103948,14.924439000000001,14.672618,14.324198999999998,14.025657999999998,13.579065,12.130386,11.426628,11.060243,10.420821,9.994348,9.600026,8.908672,8.59809,7.815600999999999,7.8031619999999995,8.59118,8.939745,9.622689,11.007050999999999,13.312396,14.529565,13.759723000000001,15.223310999999999,16.945263,16.769039000000003,16.261894,15.901746,15.410951999999998,15.039587,14.302366000000001,14.070588,13.716285000000001,13.304488000000001,13.050914,12.6892,12.505873,12.177230999999999,11.673022,11.380631,10.829182000000001,10.63654,10.835094999999999,11.231457,11.826927,11.776711,11.509302,11.192101,10.836481,11.297763,11.508488999999999,11.680197,11.937863,12.422312,12.922176,13.295947,13.624209,13.921165,14.286249,13.865626999999998
