순번_정류장ID,48-2803875,49-2800253,50-2803871,51-2804720,52-2806360,53-2803869,54-2803971,55-2803970,56-2803968,57-2803966,58-2803964,59-2803962,60-2803960,61-2803958,62-2803956,63-2803954,64-2803952,65-2803993,66-2803995,67-2800298,68-2803997,69-2800290,70-2800289,71-2803934,72-2806662,73-2800286,74-2803932,75-2803596,76-2800283,77-2800281,78-2800280,79-2800278,80-2806663,81-2804031,82-2800260,83-2800275,84-2804713,85-2803598,86-2803600,87-2800273,88-2803601,89-2804331,90-2803581,91-2800271,92-2805489,93-2807150,94-2804581,95-2804582,96-2800267,97-2804032
58-2803964,,,,,,,,,,,0,0.325408,1.054543,1.4697120000000001,2.0185869999999997,2.5650049999999998,3.113238,3.908033,4.220330000000001,4.3560620000000005,4.836232,5.372291000000001,5.74143,6.195179,6.557301,6.477035,5.588051,5.304012,5.23471,5.697138,6.385,6.958242,7.0946929999999995,8.040394000000001,8.672295,8.908973,9.231167999999998,9.413958000000001,9.902258999999999,10.363541,10.574268,10.745975999999999,11.003642,11.48809,11.987955,12.361725,12.689988,12.986943,13.352028,12.931405999999999
59-2803962,,,,,,,,,,,,0,0.7291350000000001,1.144304,1.693179,2.2395970000000003,2.78783,3.584625,3.896922,4.032654,4.512824,5.048883,5.418022000000001,5.871771,6.233893,6.652563000000001,5.763579,5.47954,5.410238,5.872666000000001,6.560528,7.133769999999999,7.270221,8.215922,8.847823,9.084501,9.406696,9.589486,10.077786999999999,10.539069,10.749796,10.921503999999999,11.17917,11.663618,12.163483,12.537253,12.865516,13.162471,13.527556,13.106933999999999
60-2803960,,,,,,,,,,,,,0,0.41516899999999995,0.964044,1.510462,2.058696,2.85549,3.1677869999999997,3.30352,3.783689,4.319748000000001,4.688887,5.142637000000001,5.504759,6.444806,6.493714,6.209675,6.140373,6.6028009999999995,7.290663,7.863905,8.000355,8.946056,9.577958,9.814636,10.136830999999999,10.319621000000001,10.807922,11.269204,11.479931,11.651639,11.909305,12.393753,12.893618,13.267388,13.595651,13.892605999999999,14.257691000000001,13.837069
61-2803958,,,,,,,,,,,,,,0,0.548875,1.095293,1.643527,2.440321,2.752618,2.8883509999999997,3.3685199999999997,3.904579,4.273718,4.727467,5.08959,6.029636,6.907883,6.623842999999999,6.554542,7.01697,7.705832000000001,8.278074,8.414524,9.361225,9.993127000000001,10.228804,10.550999999999998,10.733789,11.222091,11.684372999999999,11.894099,12.065808,12.323474000000001,12.807922,13.308786999999999,13.681557000000002,14.009820000000001,14.306775,14.671859,14.251238
62-2803956,,,,,,,,,,,,,,,0,0.5464180000000001,1.094651,1.891446,2.2037430000000002,2.339475,2.819645,3.3557040000000002,3.724843,4.178592,4.5407150000000005,5.480761,6.372745,6.655785000000001,7.104417,7.566845,8.254707000000002,8.827949,8.964399,9.9101,10.542002,10.77868,11.100875,11.283664,11.771966,12.233248,12.443974,12.615683,12.873349000000001,13.357797,13.857662,14.231432,14.559695000000001,14.85665,15.221735,14.801113
63-2803954,,,,,,,,,,,,,,,,0,0.548234,1.345029,1.6573259999999999,1.7930580000000003,2.273227,2.809286,3.178425,3.632175,3.994297,4.934344,5.825328,6.109367,7.1002089999999995,7.561636999999999,8.249499,8.823741,8.960191,9.905892,10.536794,10.774471,11.095667,11.279456,11.766758,12.22904,12.439766,12.610475,12.868139999999999,13.353589000000001,13.853454000000001,14.227224,14.554487,14.851442,15.216526000000002,14.795905
64-2803952,,,,,,,,,,,,,,,,,0,0.796795,1.109092,1.244824,1.724994,2.261052,2.6301919999999996,3.083941,3.4460629999999997,4.38711,5.278094,5.5621339999999995,6.551975,7.014403,7.702265,8.275507000000001,8.411957000000001,9.357658,9.98956,10.226238,10.548433000000001,10.731223,11.219524,11.680806,11.891533,12.063241,12.320907,12.805355,13.305220000000002,13.678989999999999,14.007253,14.304208,14.669293,14.248671
65-2803993,,,,,,,,,,,,,,,,,,0,0.312297,0.448029,1.104696,1.640755,2.009894,2.4636430000000002,2.825766,3.7668120000000003,4.658796,4.942836,5.932677,6.395105,7.082967,7.656209,7.792660000000001,8.738361,9.370262,9.60694,9.929135,10.111925,10.600226,11.061508,11.272235,11.443942999999999,11.701609,12.186058000000001,12.685922,13.059692,13.387954999999998,13.68491,14.049995000000001,13.629373000000001
66-2803995,,,,,,,,,,,,,,,,,,,0,0.135732,0.792399,1.328458,1.697597,2.1513459999999998,2.513468,3.4545150000000002,4.345499,4.629539,5.61838,6.0818080000000005,6.768669999999999,7.342911999999999,7.478363000000001,8.424064,9.055964999999999,9.292643,9.615838,9.797628,10.286928999999999,10.748211,10.958938,11.129646000000001,11.387312,11.872760000000001,12.371625,12.746395,13.074658,13.370613,13.735698000000001,13.315076000000001
67-2800298,,,,,,,,,,,,,,,,,,,,0,0.8089109999999999,1.34497,1.714109,2.1678580000000003,2.5299810000000003,3.471027,4.363011,4.647051,5.636892,6.098319999999999,6.787183,7.360424000000001,7.496875,8.440576,9.072477000000001,9.311155,9.63335,9.81414,10.303442,10.765723,10.97645,11.148158,11.403824,11.889273,12.388137,12.763907000000001,13.09117,13.387126,13.75221,13.333588
68-2803997,,,,,,,,,,,,,,,,,,,,,0,0.5370590000000001,0.906198,1.359947,1.72207,2.663116,3.555101,3.83814,4.827980999999999,5.2904089999999995,5.9782720000000005,6.551514,6.687964,7.633665,8.265566,8.502244000000001,8.824439,9.007228999999999,9.495531,9.956812,10.167539,10.339247,10.596913,11.081362,11.581226,11.954996000000001,12.283259,12.580214999999999,12.945299,12.524677
69-2800290,,,,,,,,,,,,,,,,,,,,,,0,0.369139,0.822889,1.185011,2.125058,3.0160419999999997,3.3000809999999996,4.289922,4.752351,5.440213,6.013455,6.149905,7.095606,7.727508,7.9641850000000005,8.286381,8.46917,8.957472000000001,9.418754,9.629480000000001,9.801188,10.058854,10.543303,11.043168,11.416938,11.745201,12.042156,12.40724,11.986619000000001
70-2800289,,,,,,,,,,,,,,,,,,,,,,,0,0.45375,0.815872,1.7559189999999998,2.646903,2.930942,3.920783,4.383212,5.071073999999999,5.644316000000001,5.780766000000001,6.7264669999999995,7.358369000000001,7.595046000000001,7.917242,8.100031,8.588333,9.049615,9.260341,9.432049000000001,9.689715,10.174164,10.674028999999999,11.047799000000001,11.376062,11.673017,12.038101,11.61748
71-2803934,,,,,,,,,,,,,,,,,,,,,,,,0,0.362122,1.303169,2.194153,2.478193,3.468034,3.9304620000000003,4.618323999999999,5.191566000000001,5.328016000000001,6.273718,6.905619000000001,7.142297,7.464492,7.647282000000001,8.135583,8.596865,8.807592,8.9793,9.236966,9.721414,10.221279,10.595049000000001,10.923312,11.220267,11.585352,11.16473
72-2806662,,,,,,,,,,,,,,,,,,,,,,,,,0,0.941047,1.833031,2.1170709999999997,3.106912,3.56934,4.2572019999999995,4.830444,4.966894,5.912595,6.544497,6.781175,7.10337,7.286160000000001,7.774461,8.235743,8.44647,8.618178,8.875844,9.360292,9.860157000000001,10.233927,10.56219,10.859145,11.22423,10.803608
73-2800286,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.891984,1.176024,2.165865,2.628293,3.316155,3.889397,4.025847,4.971548,5.60345,5.840128,6.162323000000001,6.345113,6.833414,7.294696000000001,7.5054229999999995,7.677131,7.9347970000000005,8.419245,8.91911,9.29288,9.621143,9.918097999999999,10.283183,9.862561
74-2803932,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.28404,1.276881,1.739309,2.427171,3.000413,3.136864,4.082565,4.714466000000001,4.951144,5.273339,5.456129,5.9444300000000005,6.405712,6.616439,6.788147,7.045813000000001,7.530261,8.030126,8.403896000000001,8.732159,9.029114,9.394199,8.973577
75-2803596,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.992841,1.45527,2.143132,2.716374,2.852824,3.798525,4.430427,4.667104,4.9893,5.172089,5.660391000000001,6.121673,6.332399,6.504107,6.761773,7.246222,7.746086,8.119857000000001,8.448119,8.745075,9.110159,8.689537
76-2800283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.46642799999999995,1.154291,1.7275330000000002,1.8639830000000002,2.809684,3.441585,3.678263,4.000458,4.183248000000001,4.67155,5.1328309999999995,5.343558,5.5152660000000004,5.772932,6.257381,6.757244999999999,7.131015,7.459278,7.756234,8.121317999999999,7.700696000000001
77-2800281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.687863,1.261105,1.3975549999999999,2.3432560000000002,2.975158,3.2118349999999998,3.5340300000000004,3.71682,4.205122,4.666404,4.87713,5.048838,5.306504,5.790953,6.290817,6.664586999999999,6.99285,7.289806,7.654889999999999,7.234267999999999
78-2800280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.573242,0.709692,1.6553930000000001,2.287295,2.523973,2.846168,3.028957,3.5172589999999997,3.9785410000000003,4.189267,4.360976,4.6186419999999995,5.10309,5.602955000000001,5.976725,6.304988,6.6019429999999995,6.967028,6.546406
79-2800278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.136451,1.082152,1.7140529999999998,1.9507310000000002,2.272926,2.455716,2.9440169999999997,3.405299,3.616026,3.7877339999999995,4.0454,4.529848,5.029713,5.4034830000000005,5.731746,6.028701,6.393786,5.973164
80-2806663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.945701,1.577603,1.81428,2.136476,2.319265,2.8075669999999997,3.2688490000000003,3.479575,3.6512839999999995,3.90895,4.393398,4.893263,5.2670330000000005,5.595296,5.892251,6.2573360000000005,5.836714
81-2804031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.6319020000000001,0.8685799999999999,1.190775,1.373564,1.861866,2.3231479999999998,2.533875,2.7055830000000003,2.9632490000000002,3.4476970000000002,3.9475620000000005,4.321332,4.649595,4.94655,5.311635,4.891013
82-2800260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.23667800000000003,0.558873,0.741663,1.2299639999999998,1.6912459999999998,1.901973,2.073681,2.331347,2.8157959999999997,3.31566,3.68943,4.017693,4.314648,4.679733000000001,4.259111
83-2800275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.322195,0.504985,0.993287,1.454569,1.665295,1.837003,2.0946689999999997,2.5791180000000002,3.078982,3.452752,3.781015,4.077971,4.443055,4.022433
84-2804713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.18279,0.671092,1.1323729999999999,1.3431,1.514808,1.772474,2.256923,2.756787,3.130557,3.45882,3.755776,4.1208599999999995,3.7002379999999997
85-2803598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.48830200000000007,0.949584,1.16031,1.332018,1.589684,2.0741330000000002,2.573998,2.947768,3.276031,3.572986,3.9380699999999997,3.5174489999999996
86-2803600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.46128199999999997,0.672009,0.843717,1.101383,1.585831,2.085696,2.459466,2.787729,3.084684,3.4497690000000003,3.029147
87-2800273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.210727,0.38243499999999997,0.640101,1.124549,1.624414,1.998184,2.326447,2.623402,2.988487,2.5678650000000003
88-2803601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.171709,0.429375,0.9138229999999999,1.4136879999999998,1.7874580000000002,2.1157209999999997,2.412676,2.777761,2.357139
89-2804331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.257666,0.742115,1.2419790000000002,1.6157489999999999,1.9440119999999999,2.240968,2.606052,2.1854299999999998
90-2803581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.48444899999999996,0.9843129999999999,1.358083,1.686346,1.9833020000000001,2.348386,1.927764
91-2800271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.506865,0.8806350000000001,1.208898,1.505853,1.8709380000000002,1.450316
92-2805489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.37377,0.702033,0.9989889999999999,1.3640729999999999,0.943451
93-2807150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.328263,0.625218,0.990303,0.569681
94-2804581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.297955,0.66304,0.543514
95-2804582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.365085,0.840469
96-2800267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.636447
97-2804032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
