순번_정류장ID,43-2804633,44-2803707,45-2803709,46-2806218,47-2803710,48-2803712,49-2803713,50-2803717,51-2803722,52-2803724,53-2804275,54-2806287,55-2806285,56-2804281,57-2806283,58-2804272,59-2804271,60-2804269,61-2804267,62-2804265,63-2806281,64-2804263,65-2804777,66-2803744,67-2804666,68-2803745,69-2803746,70-2803747,71-2803748,72-2807370,73-2803604,74-2800266,75-2804602,76-2803580,77-2800263,78-2800267,79-2804032
53-2804275,,,,,,,,,,,0,0.44673100000000004,0.8578020000000001,1.149948,1.3822020000000002,1.918511,2.242658,2.860686,3.143118,3.8688839999999995,4.442945,4.948567,5.479894,6.036441,6.3456589999999995,7.004257000000001,7.475192,8.213414,8.62144,9.179680000000001,9.494587,10.163761000000001,10.688686,10.842189999999999,11.063189,11.313284,11.949731
54-2806287,,,,,,,,,,,,0,0.41107,0.703216,0.9354709999999999,1.4717799999999999,1.795927,2.413954,2.696386,3.422153,3.996214,4.501835,5.033163,5.589709,5.898928,6.557525,7.028461,7.7666830000000004,8.174709,8.732948,9.047856,9.717029,10.241954,10.395458999999999,10.616457,10.866553,11.503
55-2806285,,,,,,,,,,,,,0,0.292146,0.524401,1.063709,1.387857,2.005884,2.288316,3.0140830000000003,3.5881440000000002,4.093765,4.6250919999999995,5.181639,5.490857,6.149455000000001,6.6203899999999996,7.358613,7.766639,8.324878,8.639786,9.308959,9.833884,9.987389,10.208387,10.458483,11.09493
56-2804281,,,,,,,,,,,,,,0,0.23225500000000002,0.771563,1.095711,1.7137380000000002,1.99617,2.721937,3.2959980000000004,3.801619,4.332946,4.889493,5.198711,5.857309,6.328244000000001,7.066466999999999,7.474492999999999,8.032732000000001,8.34764,9.016813,9.541738,9.695243,9.916241000000001,10.166337,10.802783999999999
57-2806283,,,,,,,,,,,,,,,0,0.539309,0.863456,1.4814829999999999,1.7639150000000001,2.489682,3.063743,3.5693639999999998,4.100692,4.6572379999999995,4.966457,5.625054,6.0959900000000005,6.834212,7.242238,7.800477000000001,8.115385,8.784558,9.309483,9.462988000000001,9.683986,9.934082,10.570528999999999
58-2804272,,,,,,,,,,,,,,,,0,0.324148,0.942175,1.228607,1.954374,2.528435,3.034056,3.565383,4.12193,4.431148,5.089746,5.560681,6.298904,6.706930000000001,7.265169,7.580077,8.24925,8.774175,8.92768,9.148678,9.398774000000001,10.035221
59-2804271,,,,,,,,,,,,,,,,,0,0.618028,0.90446,1.630226,2.204287,2.709909,3.2412360000000002,3.7977830000000004,4.107001,4.765599,5.236534,5.974756,6.382782,6.941022,7.255928999999999,7.925103,8.450028,8.603532000000001,8.824531,9.074627,9.711072999999999
60-2804269,,,,,,,,,,,,,,,,,,0,0.286432,1.012199,1.58626,2.0918810000000003,2.623209,3.179755,3.488974,4.147571,4.618507,5.3567290000000005,5.764755,6.3229940000000004,6.637902,7.307075,7.832000000000001,7.985505,8.206503,8.456599,9.093046000000001
61-2804267,,,,,,,,,,,,,,,,,,,0,0.725767,1.299828,1.805449,2.336776,2.893323,3.202541,3.861139,4.3320739999999995,5.070297,5.4783230000000005,6.036562,6.35147,7.020643,7.545567999999999,7.699072999999999,7.920071000000001,8.170167,8.806614
62-2804265,,,,,,,,,,,,,,,,,,,,0,0.5740609999999999,1.079683,1.61101,2.167557,2.476775,3.135373,3.6063080000000003,4.344530000000001,4.752555999999999,5.310795,5.625703,6.294877,6.819802,6.973306,7.194305,7.4444,8.080847
63-2806281,,,,,,,,,,,,,,,,,,,,,0,0.505622,1.036949,1.593496,1.902714,2.561312,3.032247,3.7704690000000003,4.178495,4.7367349999999995,5.051642,5.720816,6.245741000000001,6.399245,6.6202440000000005,6.87034,7.506786
64-2804263,,,,,,,,,,,,,,,,,,,,,,0,0.531327,1.089874,1.399093,2.05769,2.528626,3.266848,3.674874,4.2331129999999995,4.548021,5.217194,5.742119000000001,5.895624,6.1166220000000004,6.366718,7.003164999999999
65-2804777,,,,,,,,,,,,,,,,,,,,,,,0,0.558547,0.867765,1.526363,1.997298,2.735521,3.1435470000000003,3.7017860000000002,4.016694,4.685867,5.210792,5.3642970000000005,5.5852949999999995,5.835391,6.471837
66-2803744,,,,,,,,,,,,,,,,,,,,,,,,0,0.309218,0.967816,1.4387510000000001,2.176974,2.585,3.143239,3.4581470000000003,4.12732,4.652245,4.80575,5.026748,5.2768440000000005,5.91329
67-2804666,,,,,,,,,,,,,,,,,,,,,,,,,0,0.6585979999999999,1.129533,1.8677560000000002,2.275782,2.834021,3.148929,3.8181019999999997,4.343026999999999,4.496532,4.71753,4.967626,5.604072
68-2803745,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.47093500000000005,1.209158,1.617184,2.175423,2.4903310000000003,3.159504,3.684429,3.8379339999999997,4.0589319999999995,4.309028,4.945475
69-2803746,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.738223,1.146248,1.704488,2.019396,2.6885689999999998,3.213494,3.366999,3.587997,3.838093,4.474539
70-2803747,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.408026,0.9662649999999999,1.281173,1.950346,2.4752709999999998,2.628776,2.849774,3.09987,3.7363169999999997
71-2803748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.55824,0.8731469999999999,1.5423209999999998,2.067246,2.22075,2.441749,2.6918450000000003,3.3282910000000006
72-2807370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.31490799999999997,0.986081,1.5110059999999998,1.664511,1.885509,2.135605,2.772052
73-2803604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.6711729999999999,1.1960979999999999,1.349603,1.570601,1.820697,2.457144
74-2800266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.524925,0.67843,0.8994280000000001,1.149524,1.785971
75-2804602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.153505,0.37450300000000003,0.624599,1.261046
76-2803580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.22099899999999997,0.47109399999999996,1.1075409999999999
77-2800263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.250096,0.8865430000000001
78-2800267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.636447
79-2804032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
