순번_정류장ID,1-2801665,2-2801604,3-2801520,4-2801485,5-2801450,6-2804871,7-2801387,8-2801368,9-2801353,10-2801350,11-2801330,12-2801287,13-2801270,14-2801057,15-2801035,16-2801027,17-2800998,18-2800971,19-2800841,20-2800840,21-2800839,22-2800981,23-2800992,24-2800526,25-2800528,26-2800532,27-2800535,28-2800544,29-2804975,30-2800560,31-2800569,32-2807222,33-2800563,34-2807520,35-2807504,36-2803359,37-2803214,38-2805065
25-2800528,,,,,,,,,,,,,,,,,,,,,,,,,0,0.37745500000000004,0.793721,1.615565,1.9100400000000002,3.2448259999999998,3.9752199999999998,4.306095,4.664624,6.982094999999999,16.71102,28.853623,29.032565,29.323127000000003
26-2800532,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.41626599999999997,1.23811,1.532585,2.867371,3.5977650000000003,3.92864,4.2871690000000005,6.60464,16.333565,28.476169,28.655109999999997,28.945672
27-2800535,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.821844,1.116319,2.451105,3.181499,3.512374,3.8709029999999998,6.188374,15.917299,28.059903000000002,28.238845,28.529405999999998
28-2800544,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.294475,1.629262,2.359656,2.69053,3.049059,5.366531,15.095455,27.238059000000003,27.417001000000003,27.707563
29-2804975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.334786,2.06518,2.396055,2.754584,5.072055000000001,14.80098,26.943584,27.122526,27.413088000000002
30-2800560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.731394,1.0622690000000001,1.420798,3.7382690000000003,13.467194000000001,25.609798,25.78874,26.079301
31-2800569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.330875,0.689404,3.006875,12.7358,24.878404,25.057346,25.347908
32-2807222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.358529,2.676001,12.404925,24.547529,24.726471,25.017032999999998
33-2800563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2.317471,12.046396000000001,24.189,24.367942000000003,24.658504
34-2807520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,9.798925,21.941529,22.12047,22.411032000000002
35-2807504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,12.142603999999999,12.321546000000001,12.612108000000001
36-2803359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.17894200000000002,0.469504
37-2803214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.290562
38-2805065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
