순번_정류장ID,30-2807234,31-2806248,32-2807551,33-2803211,34-2804850,35-2803212,36-2803210,37-2803361,38-2807599,39-2804421,40-2803623,41-2802601,42-2802361,43-2802598,44-2802344,45-2805735,46-2805279,47-2803800,48-2804957,49-2801820,50-2802259,51-2801827,52-2801825,53-2801858,54-2802120,55-2802007,56-2801967,57-2801974,58-2801955,59-2803543
41-2802601,,,,,,,,,,,,0,0.407387,1.127345,4.900564,7.618550999999999,8.141592999999999,8.737846000000001,8.759257,8.500229,8.688584,9.389239,9.571361999999999,10.921354,11.401178999999999,12.40806,12.405486,12.0227,11.433966999999999,11.079257
42-2802361,,,,,,,,,,,,,0,0.719959,4.492177,7.212164,7.735207000000001,8.329459,8.350871000000001,8.092842999999998,8.281198,8.982853,9.162975,10.514968,11.254483,12.261364,12.25879,11.875003999999999,11.287271,10.931561
43-2802598,,,,,,,,,,,,,,0,3.772219,6.4922059999999995,7.015248,7.6095,7.631912,7.372884,7.561239,8.262894000000001,8.444016,9.794008999999999,10.673024,11.679905,11.677331,11.293545,11.153812,11.296102000000001
44-2802344,,,,,,,,,,,,,,,0,2.7199880000000003,3.24303,3.837282,3.9196940000000002,3.8191019999999996,4.007457,4.709112,4.889235,6.2942279999999995,8.546242999999999,9.553123,9.55055,9.166763000000001,9.960407,11.351117
45-2805735,,,,,,,,,,,,,,,,0,0.523042,1.180295,1.809707,2.334911,2.809034,2.660689,2.738811,4.600804,7.376819,8.383699,9.410464,10.140338999999999,10.933983,12.455693
46-2805279,,,,,,,,,,,,,,,,,0,0.657253,1.286665,1.811869,2.285991,2.1376459999999997,2.215769,4.077762,6.853777,7.860657000000001,8.887421,9.617297,10.410941000000001,11.932651
47-2803800,,,,,,,,,,,,,,,,,,0,0.630412,1.1556170000000001,1.629739,1.528394,1.7545169999999999,3.6785089999999996,6.307524,7.314405000000001,8.341169,9.071045,9.864688000000001,11.309399
48-2804957,,,,,,,,,,,,,,,,,,,0,0.525205,0.9993270000000001,1.260982,1.487105,3.405097,5.677112,6.683992999999999,7.710757000000001,8.440633,9.234276,10.677987
49-2801820,,,,,,,,,,,,,,,,,,,,0,0.47412299999999996,1.12601,1.352133,2.879893,5.151908000000001,6.1587879999999995,7.185553,7.915429,8.709072,10.152783
50-2802259,,,,,,,,,,,,,,,,,,,,,0,0.706655,0.8867780000000001,2.63577,5.340262999999999,6.347144,7.373908,8.103784,8.897427,10.340138
51-2801827,,,,,,,,,,,,,,,,,,,,,,0,0.227123,2.1751150000000004,4.951131,5.958011,6.984775,7.714650999999999,8.508295,10.030005000000001
52-2801825,,,,,,,,,,,,,,,,,,,,,,,0,1.947993,4.724008,5.730889,6.7576529999999995,7.487528999999999,8.281172,9.802883
53-2801858,,,,,,,,,,,,,,,,,,,,,,,,0,2.781016,3.787896,4.81466,5.544536,6.33818,7.859889999999999
54-2802120,,,,,,,,,,,,,,,,,,,,,,,,,0,1.006881,2.033645,2.763521,3.5571639999999998,5.078875
55-2802007,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.026765,1.756641,2.550284,4.071994
56-2801967,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.734876,1.52852,3.05023
57-2801974,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.7936439999999999,2.315354
58-2801955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.5247110000000001
59-2803543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
