순번_정류장ID,1-2801647,2-2801520,3-2801387,4-2801317,5-2801115,6-2801070,7-2800837,8-2800983,9-2800835,10-2800843,11-2800943,12-2807495,13-2807489,14-2807492,15-2807529,16-2807537,17-2807540,18-2807523,19-2807538,20-2807562,21-2807513,22-2807519,23-2803390,24-2803570,25-2803568,26-2805046,27-2805648,28-2803394,29-2803396,30-2803397,31-2803400,32-2803403
11-2800943,,,,,,,,,,,0,8.121669,10.840235,14.829403,18.249446,18.784186,18.899051,20.311484,22.704317,24.168083,26.57017,28.323852000000002,29.147654,29.970049,31.205396,31.909468,32.761222,33.128986,33.677896000000004,34.272675,34.759648999999996,35.645819
12-2807495,,,,,,,,,,,,0,2.937695,6.926863000000001,10.345906,11.764274,12.91072,14.324154,16.716986,18.179752,20.581839000000002,22.335522,23.159323,23.981718,25.217064999999998,25.922137,26.772890999999998,27.140655,27.690565000000003,28.285344,28.771318,29.656488
13-2807489,,,,,,,,,,,,,0,3.9891690000000004,7.4072119999999995,8.825579,9.972025,11.385458999999999,13.778292,15.241057999999999,17.643144,19.396827,20.220629000000002,21.043024,22.278370000000002,22.983442999999998,23.834196,24.202961,24.751870999999998,25.347649,25.832624,26.718794
14-2807492,,,,,,,,,,,,,,0,3.419043,4.837411,5.9838569999999995,7.397291,9.790123,11.252889,13.654976000000001,15.408659,16.23246,17.054855,18.290201999999997,18.995274,19.846028,20.214792000000003,20.764702,21.359481,21.844455,22.730625
15-2807529,,,,,,,,,,,,,,,0,1.418368,2.564814,3.9782480000000002,6.37108,7.833846,10.235933000000001,11.989616,12.813417,13.635812,14.871159,15.576232000000001,16.426985000000002,16.795749,17.345659,17.939438,18.425411999999998,19.311582
16-2807537,,,,,,,,,,,,,,,,0,1.1504459999999999,2.5638799999999997,4.9567120000000005,6.419478,8.821565,10.575248,11.399049,12.221444,13.456791,14.161864000000001,15.012617,15.380381,15.930291,16.52507,17.010044,17.897214
17-2807540,,,,,,,,,,,,,,,,,0,1.413434,3.8062669999999996,5.269032,7.671119,9.424802,10.248603999999998,11.070998,12.306345,13.011417999999999,13.862171,14.230935999999998,14.779846,15.374623999999999,15.859599,16.746769
18-2807523,,,,,,,,,,,,,,,,,,0,2.467834,3.930599,6.332686,8.086369,8.910169999999999,9.732565,10.967912,11.672985,12.523738,12.891502000000001,13.442412,14.036191,14.521165,15.407335999999999
19-2807538,,,,,,,,,,,,,,,,,,,0,1.462766,3.864853,5.618536,6.442337,7.264732,8.500079,9.205150999999999,10.055905000000001,10.423669,10.973578999999999,11.569358,12.053332000000001,12.939502000000001
20-2807562,,,,,,,,,,,,,,,,,,,,0,2.402087,4.1557699999999995,4.979572,5.801966,7.037313,7.742386,8.593139,8.960903,9.511813,10.106592,10.590566,11.476737
21-2807513,,,,,,,,,,,,,,,,,,,,,0,1.753683,2.577485,3.3998800000000005,4.6352269999999995,5.340299,6.191053,6.559817,7.108727,7.704505999999999,8.18948,9.07565
22-2807519,,,,,,,,,,,,,,,,,,,,,,0,0.823802,1.6461970000000001,2.881544,3.5866160000000002,4.43737,4.806133999999999,5.355044,5.949823,6.4347970000000005,7.320967
23-2803390,,,,,,,,,,,,,,,,,,,,,,,0,0.8223950000000001,2.0577419999999997,2.7628150000000002,3.613568,3.981332,4.531242,5.126021,5.610995,6.497166
24-2803570,,,,,,,,,,,,,,,,,,,,,,,,0,1.2363469999999999,1.9414200000000001,2.792173,3.160937,3.7108470000000002,4.305626,4.7906,5.675771
25-2803568,,,,,,,,,,,,,,,,,,,,,,,,,0,0.706073,1.556826,1.924591,2.474501,3.069279,3.5542540000000002,4.440424
26-2805046,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.8507540000000001,1.218518,1.7694279999999998,2.363207,2.849181,3.734351
27-2805648,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.368765,0.918674,1.5134530000000002,1.9984279999999999,2.884598
28-2803394,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.54991,1.1446889999999998,1.6296629999999999,2.515833
29-2803396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.594779,1.079754,1.9659240000000002
30-2803397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.484975,1.371145
31-2803400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.8861700000000001
32-2803403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
