순번_정류장ID,1-2807210,2-2800306,3-2800305,4-2800402,5-2805665,6-2804856,7-2800418,8-2800405,9-2800400,10-2800398,11-2800396,12-2800394,13-2804826,14-2804827,15-2804828,16-2800322,17-2800422,18-2800428,19-2806632,20-2800444,21-2800324,22-2800485,23-2800906,24-2800903,25-2806630,26-2805444,27-2805288,28-2800898,29-2805292,30-2805297,31-2800888,32-2806787,33-2806786,34-2806919,35-2806785,36-2805868,37-2805870,38-2805864,39-2800847,40-2800877,41-2800822,42-2805940,43-2800875,44-2800924,45-2800926,46-2800933,47-2800939,48-2800948,49-2800841,50-2800964,51-2800840,52-2805652,53-2800985,54-2800838,55-2801042,56-2801072,57-2800857
11-2800396,,,,,,,,,,,0,0.23853200000000002,0.574843,0.998081,1.722631,2.71159,3.172676,3.276353,3.8396220000000003,4.279371,4.990762,5.823936,6.469371,7.1994050000000005,7.699063000000001,7.976195,7.7952639999999995,8.133116000000001,8.445871,9.371361,9.788617,10.742823,11.199401,11.34602,11.568166999999999,12.355553,12.572422999999999,12.792795,12.977433,12.768359,12.437536999999999,12.119703999999999,11.915839,12.003125,12.612577,12.972363,13.209370999999999,13.396479000000001,13.849533,13.967713,13.665254000000001,13.46236,13.330831,13.815748000000001,14.154217000000001,14.511315,14.772441
12-2800394,,,,,,,,,,,,0,0.336312,0.75955,1.4841,2.473059,2.934145,3.038822,3.6010910000000003,4.03984,4.752231,5.585405000000001,6.23184,6.960872999999999,7.460532000000001,7.738664,7.557733,7.894585,8.20734,9.13183,9.549086,10.504292,10.96187,11.107489,11.327636,12.116022000000001,12.332892,12.555264,12.739902,12.528828,12.198006,11.879173,11.678307,11.765594,12.375046000000001,12.734831,12.970839999999999,13.156948000000002,13.611002,13.808757,13.901785,13.699891000000001,13.568361999999999,14.053279000000002,14.391748000000002,14.748847,15.011972
13-2804826,,,,,,,,,,,,,0,0.423238,1.147788,2.136747,2.597833,2.70151,3.264779,3.703528,4.415919000000001,5.250093,5.895528,6.6255619999999995,7.12522,7.401352,7.220421000000001,7.559272999999999,7.872028,8.795518,9.213775,10.16798,10.625558,10.771177,10.992324,11.780710000000001,11.99658,12.218952,12.40259,12.193516,11.862694,11.544861000000001,11.340996,11.430282,12.037734,12.399519999999999,12.635528,12.822636,13.276689999999999,13.473445000000002,13.774904000000001,13.976798,13.904673999999998,14.389591000000001,14.728060000000001,15.087157999999999,15.346283999999999
14-2804827,,,,,,,,,,,,,,0,0.72455,1.713509,2.174595,2.2782720000000003,2.841541,3.28029,3.9926809999999997,4.825855000000001,5.47129,6.201324,6.700982000000001,6.978114,6.797183,7.135035,7.4477899999999995,8.37228,8.789536,9.743742,10.20232,10.347939,10.569086,11.357472,11.573342,11.795714,11.979352,11.769278,11.439456,11.121623,10.916758,11.007044,11.614496,11.976282000000001,12.21129,12.398398,12.851452,13.049207000000001,13.350666,13.554559,13.679492000000002,14.164409,14.501878,14.860976,15.122101999999998
15-2804828,,,,,,,,,,,,,,,0,0.988959,1.450045,1.5537219999999998,2.116991,2.55574,3.2681310000000003,4.101305,4.74674,5.476773000000001,5.976432,6.253564,6.072633000000001,6.410483999999999,6.72324,7.64773,8.064986,9.019191000000001,9.477769,9.623388,9.844536,10.632922,10.848791,11.071164,11.254802,11.045728,10.714906,10.397072,10.193207000000001,10.281493,10.888946,11.251731,11.487739999999999,11.673848,12.127901,12.324656,12.627116000000001,12.829009,12.954941999999999,13.439858,13.779326999999999,14.136426,14.397551000000002
16-2800322,,,,,,,,,,,,,,,,0,0.46108599999999994,0.564763,1.128032,1.566781,2.279172,3.112346,3.7577809999999996,4.487814,4.9874730000000005,5.264605,5.083673999999999,5.421526,5.734281,6.658771000000001,7.076027000000001,8.031233,8.487811,8.63343,8.855577,9.642963,9.859833,10.082205,10.263843,10.054769,9.724947,9.407114,9.203248,9.292535,9.898987,10.260773,10.497781,10.682889,11.136942999999999,11.333698,11.636157,11.83905,11.966983,12.4509,12.790369,13.146467000000001,13.407592000000001
17-2800422,,,,,,,,,,,,,,,,,0,0.10367699999999999,0.666946,1.105695,1.818086,2.6512599999999997,3.2966949999999997,4.026728,4.526387000000001,4.8035190000000005,4.6225879999999995,4.96044,5.273194999999999,6.197685,6.614941,7.570147,8.026725,8.173344,8.393491000000001,9.181877,9.398747,9.620119,9.802757000000001,9.594683,9.262861000000001,8.946028,8.742161999999999,8.831449000000001,9.438901,9.800687,10.036695,10.222803,10.676857,10.873612,11.176071,11.378964,11.739897000000001,12.224814,12.622283,12.918009,13.045506
18-2800428,,,,,,,,,,,,,,,,,,0,0.5632699999999999,1.002018,1.714409,2.5475830000000004,3.193018,3.9230519999999998,4.422711,4.699841999999999,4.518911,4.856763,5.169518,6.0940080000000005,6.511265,7.46547,7.923048,8.068667,8.290815,9.0792,9.295069999999999,9.517441999999999,9.70008,9.491006,9.160184,8.843351,8.638486,8.727772,9.334224,9.696010000000001,9.933017999999999,10.120125999999999,10.57318,10.769935,11.071394,11.274288,11.63722,12.122137,12.519606,12.815332000000001,12.94183
19-2806632,,,,,,,,,,,,,,,,,,,0,0.441749,1.15414,1.987314,2.632749,3.362782,3.8624410000000005,4.382925,4.254144999999999,4.591996,4.904751,5.829242,6.246498,7.201703,7.659281,7.8049,8.026048,8.814433,9.030303,9.252676,9.435313,9.226239999999999,8.895417,8.577584,8.373719,8.463005,9.070457000000001,9.432243,9.668252,9.85436,10.308413,10.505168,10.807627,11.010521,11.352951,11.837867999999999,12.176337,12.533435,12.677063
20-2800444,,,,,,,,,,,,,,,,,,,,0,0.712392,1.5455649999999999,2.191,2.921034,3.420693,3.941176,4.259893,4.663745,4.9105,5.83499,6.2522470000000006,7.2064520000000005,7.66403,7.810649000000001,8.031797000000001,8.819182000000001,9.035052,9.257424,9.440062,9.230989,8.900166,8.583333,8.378468,8.468753999999999,9.075206,9.437992,9.674,9.859108,10.313162,10.509917,10.813376,11.01627,11.377202,11.862119,12.260588,12.555314,12.683812
21-2800324,,,,,,,,,,,,,,,,,,,,,0,0.833174,1.478609,2.2086419999999998,2.7083009999999996,3.228785,3.5475019999999997,3.9513529999999997,4.198109,5.122599,5.539855,6.494061,6.951638000000001,7.097257000000001,7.319405000000001,8.107791,8.322661,8.545033,8.727671,8.519597000000001,8.187775,7.870941999999999,7.6660759999999994,7.757363000000001,8.362815,8.7256,8.961609,9.147717,9.600771,9.798525,10.099985,10.302878,10.665811,11.148727000000001,11.547196000000001,11.842922999999999,11.970419999999999
22-2800485,,,,,,,,,,,,,,,,,,,,,,0,0.651435,1.381469,1.881127,2.401611,2.720328,3.12418,3.370935,4.295425,4.712681,5.667887,6.125465,6.271083999999999,6.492230999999999,7.2806169999999995,7.496486999999999,7.718858999999999,7.901497,7.692423,7.362601,7.0447679999999995,6.840903,6.929189,7.536641,7.899427,8.134435,8.321543,8.775597,8.972352,9.273811,9.476704,9.838637,10.324554,10.722023,11.015749000000001,11.143247
23-2800906,,,,,,,,,,,,,,,,,,,,,,,0,0.730034,1.229693,1.7501759999999997,2.068893,2.472745,2.7195,3.64399,4.061247,5.016451999999999,5.47403,5.619649,5.840797,6.629182000000001,6.8440520000000005,7.0664240000000005,7.251061999999999,7.041988000000001,6.710166,6.392333,6.189468,6.278754,6.886206,7.247992,7.483,7.670108,8.124162,8.320917,8.622376,8.82527,9.187202000000001,9.672119,10.069588000000001,10.364314,10.493812
24-2800903,,,,,,,,,,,,,,,,,,,,,,,,0,0.499659,1.020143,1.33886,1.7427110000000001,1.9894669999999999,2.913957,3.3312129999999995,4.286418,4.742996,4.889615,5.1107629999999995,5.8991489999999995,6.115018,6.337391,6.519029,6.311955,5.981133,5.661299,5.458434,5.54772,6.154173,6.517958,6.752967,6.939075,7.393128,7.590883,7.893342999999999,8.095236,8.458169,8.943085,9.338554,9.634281,9.763778
25-2806630,,,,,,,,,,,,,,,,,,,,,,,,,0,0.5204840000000001,0.839201,1.243052,1.489808,2.414298,2.831554,3.7867589999999995,4.244337000000001,4.389956,4.611104,5.39949,5.615359,5.837732,6.02137,5.812296,5.480474,5.162640000000001,4.958775,5.048061,5.656514,6.0172989999999995,6.2533080000000005,6.4394160000000005,6.8934690000000005,7.090224,7.391684,7.5955770000000005,7.956510000000001,8.441426,8.837895,9.133622,9.262119
26-2805444,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.31871700000000003,0.7225689999999999,0.969324,1.8938139999999999,2.311071,3.2652759999999996,3.722854,3.8684730000000003,4.090621,4.8790059999999995,5.094876,5.316248000000001,5.499886,5.290813,4.95999,4.642157,4.438292,4.527578,5.13503,5.4958160000000005,5.733823999999999,5.917932,6.372986,6.5697410000000005,6.8722,7.075094,7.4370259999999995,7.920942999999999,8.318412,8.614138,8.742636
27-2805288,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.403852,0.788393,1.7128830000000002,2.1301400000000004,3.084345,3.5429230000000005,3.6875419999999997,3.9096900000000003,4.698075,4.912945,5.136317,5.318955,5.109882,4.778059,4.461226,4.257361,4.346647,4.954098999999999,5.314884999999999,5.551893,5.738001000000001,6.192055,6.388809999999999,6.690269,6.894163000000001,7.255095,7.740011999999999,8.137481,8.432207,8.560705
28-2800898,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.47275500000000004,1.397246,1.814502,2.769707,3.2272849999999997,3.372904,3.5940519999999996,4.382437,4.597307,4.81968,5.003317,4.794244,4.463421,4.145588,3.9417230000000005,4.031009,4.638461,4.999247,5.236256,5.422363,5.876417,6.0731720000000005,6.374631,6.578525,6.940457,7.424374,7.822842999999999,8.117569999999999,8.246067
29-2805292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9244899999999999,1.341747,2.296952,2.75453,2.9001490000000003,3.1202970000000003,3.9086819999999998,4.1245519999999996,4.346924,4.529562,4.322488,3.9916660000000004,3.673833,3.469968,3.5582540000000003,4.164706,4.528492,4.7625,4.948608,5.402662,5.600417,5.903876,6.104769999999999,6.467702,6.952619,7.351088000000001,7.643814,7.773312
30-2805297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.607237,1.562442,2.02002,2.165639,2.386787,3.1751720000000003,3.3910419999999997,3.613414,3.7960519999999995,3.5879790000000003,3.2561560000000003,2.938323,2.7354580000000004,2.823744,3.431196,3.792982,4.02899,4.216098000000001,4.6691519999999995,4.865907,5.168366000000001,5.3712599999999995,5.7321919999999995,6.2191089999999996,6.615578,6.9113050000000005,7.037802
31-2800888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.965205,1.422783,1.568402,1.78955,2.5779360000000002,2.793805,3.016178,3.1998159999999998,2.990742,2.65992,2.342086,2.1382209999999997,2.227507,2.8349599999999997,3.196745,3.432754,3.6188620000000005,4.072915,4.26967,4.5721300000000005,4.775023,5.135956,5.620872,6.018341,6.313068,6.441565
32-2806787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.457578,0.603197,0.8243450000000001,1.61273,1.8286,2.0509720000000002,2.280487,2.48956,2.820382,2.7087849999999998,2.505919,2.595206,3.202658,3.5644430000000003,3.8004519999999995,3.98656,4.439614,4.636368,4.938828,5.1417209999999995,5.503654,5.98757,6.387039,6.6817660000000005,6.808263
33-2806786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.145619,0.366767,1.155152,1.371022,1.593394,1.8229090000000001,2.031982,2.362805,2.6866380000000003,2.884503,3.0527830000000002,3.659236,4.021021,4.25703,4.443137999999999,4.897191,5.093946,5.396406,5.599298999999999,5.961232,6.4451480000000005,6.843617,7.137344000000001,7.265841
34-2806919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.221148,1.009533,1.225403,1.447775,1.6772900000000002,1.886363,2.217186,2.541019,2.738884,3.0271049999999997,3.634557,3.996343,4.232351,4.4184589999999995,4.872513,5.069268,5.371727,5.574621,5.936553,6.42047,6.818939,7.112666,7.241163
35-2806785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.7883859999999999,1.004255,1.226628,1.456142,1.6652150000000001,1.9960380000000002,2.319871,2.517736,2.805957,3.41341,3.7751949999999996,4.011204,4.197312,4.651365,4.84812,5.150580000000001,5.353473,5.715406,6.200322,6.597791,6.891518,7.020014999999999
36-2805868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.21586999999999998,0.438242,0.6677569999999999,0.8768299999999999,1.207652,1.531485,1.7293509999999999,2.017572,2.6250240000000002,2.9868099999999997,3.222818,3.408926,3.8629800000000003,4.059735,4.362194000000001,4.565087999999999,4.92702,5.4109370000000006,5.808406,6.104132,6.23163
37-2805870,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.222372,0.451887,0.66096,0.9917819999999999,1.315616,1.5134809999999999,1.8017020000000001,2.409154,2.77094,3.006948,3.1930560000000003,3.64711,3.843865,4.146324,4.3492180000000005,4.71115,5.196067,5.593536,5.888262999999999,6.01576
38-2805864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.230514,0.43958800000000003,0.77041,1.094243,1.292109,1.58033,2.187782,2.549568,2.785576,2.971684,3.425738,3.622493,3.9249519999999998,4.127846,4.489778,4.974695,5.372164,5.66689,5.795388
39-2800847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.20907399999999998,0.539896,0.8637290000000001,1.0615940000000001,1.349816,1.957268,2.319054,2.555062,2.74117,3.195224,3.391979,3.694438,3.897331,4.258264,4.743181,5.14065,5.436376,5.564874
40-2800877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.330823,0.654656,0.8525209999999999,1.140742,1.7481939999999998,2.1099799999999997,2.345989,2.532096,2.98615,3.182905,3.485364,3.6882580000000003,4.04919,4.534107,4.932576,5.227303,5.3558
41-2800822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.323833,0.521698,0.80992,1.4173719999999999,1.7791580000000002,2.015166,2.201274,2.655328,2.8520830000000004,3.1545419999999997,3.3574349999999997,3.718368,4.203285,4.600754,4.89648,5.023978
42-2805940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.20386500000000002,0.492087,1.099539,1.461324,1.6973330000000002,1.883441,2.337495,2.534249,2.836709,3.039602,3.4005349999999996,3.885451,4.28292,4.578647,4.706144
43-2800875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.288221,0.895674,1.257459,1.493468,1.6795759999999997,2.133629,2.330384,2.632844,2.835737,3.197669,3.682586,4.080055000000001,4.373782,4.502279
44-2800924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.607452,0.9692379999999999,1.2052459999999998,1.391354,1.8454080000000002,2.042163,2.344622,2.547516,2.909448,3.394365,3.790834,4.085561,4.2140580000000005
45-2800926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.361786,0.5977939999999999,0.7839020000000001,1.237956,1.434711,1.73717,1.940064,2.301996,2.7859130000000003,3.183382,3.4781089999999995,3.6066059999999998
46-2800933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.23600900000000002,0.422117,0.8761700000000001,1.072925,1.375385,1.578278,1.9402099999999998,2.4251270000000003,2.822596,3.117323,3.24582
47-2800939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.186108,0.640162,0.836917,1.139376,1.34227,1.703202,2.188119,2.585588,2.881314,3.0098119999999997
48-2800948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.454054,0.650809,0.953268,1.1561620000000001,1.517094,2.002011,2.39948,2.6942060000000003,2.823704
49-2800841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.19675499999999999,0.500215,0.703108,1.06504,1.549957,1.9474259999999999,2.3035240000000003,2.50365
50-2800964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.30346,0.5063529999999999,0.8682860000000001,1.353202,1.7506709999999999,2.10777,2.306895
51-2800840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.20289400000000002,0.564826,1.049743,1.4472120000000002,1.8043099999999999,2.065436
52-2805652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.361933,0.846849,1.244318,1.601417,1.862542
53-2800985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.484917,0.882386,1.239484,1.50061
54-2800838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.397469,0.754568,1.015693
55-2801042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.357099,0.618224
56-2801072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.261126
57-2800857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
