순번_정류장ID,1-2800298,2-2804064,3-2804535,4-2804537,5-2804572,6-2804066,7-2804611,8-2804086,9-2804613,10-2804089,11-2806223,12-2804091,13-2804093,14-2804615,15-2804617,16-2804094,17-2804619,18-2804097,19-2804621,20-2804623,21-2804098,22-2804625,23-2803915,24-2806315,25-2804627,26-2803913,27-2803911,28-2803908,29-2803907,30-2807376,31-2803905,32-2803903,33-2804629,34-2806221,35-2803901,36-2803899,37-2807378,38-2807381,39-2803897,40-2806317,41-2803895,42-2803893,43-2803891,44-2806220,45-2803889,46-2803887,47-2803885,48-2803883,49-2803881,50-2803879,51-2803877,52-2803875,53-2803874,54-2803973,55-2803975,56-2805718,57-2803979,58-2806018,59-2804334,60-2803983,61-2803985,62-2803987,63-2803989,64-2806004,65-2807385,66-2803991,67-2803993,68-2803995,69-2800298,70-2803997,71-2800290,72-2800289,73-2803934,74-2806662,75-2800286,76-2803932,77-2803596,78-2800283,79-2800281,80-2800280,81-2800278,82-2806663,83-2804031,84-2800260,85-2800275,86-2804713,87-2803598,88-2803600,89-2800273,90-2803601,91-2804331,92-2803581,93-2800271,94-2805489,95-2807150,96-2804581,97-2804582,98-2800267,99-2804032,100-2800269,101-2800268,102-2804528,103-2804527,104-2805488,105-2807373,106-2800272,107-2803582,108-2803603,109-2803602,110-2800274,111-2803847,112-2803599,113-2804712,114-2800276,115-2800277,116-2803597,117-2806642,118-2804030,119-2800279,120-2804029,121-2800282,122-2800284,123-2800285,124-2803933,125-2800287,126-2800288,127-2804793,128-2800291,129-2800297,130-2803996,131-2803994,132-2803992,133-2807384,134-2806003,135-2803990,136-2803988,137-2803986,138-2803984,139-2803981,140-2806017,141-2805721,142-2805719,143-2803976,144-2803974,145-2803875,146-2803876,147-2803878,148-2803880,149-2803882,150-2803884,151-2803886,152-2803888,153-2806219,154-2803890,155-2803892,156-2803894,157-2806316,158-2803896,159-2807380,160-2807379,161-2803898,162-2803900,163-2806222,164-2804630,165-2803902,166-2803904,167-2807377,168-2803906,169-2803909,170-2803910,171-2803912,172-2804628,173-2806314,174-2803914,175-2804626,176-2804099,177-2804624,178-2804622,179-2804096,180-2804620,181-2804095,182-2804618,183-2804616,184-2804092,185-2804090,186-2806224,187-2804088,188-2804614,189-2804087,190-2804612,191-2804067,192-2804571,193-2804538,194-2804536,195-2804065
63-2803989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.791493,1.006925,1.1894040000000001,1.603267,1.915564,2.051296,2.531466,3.067525,3.436664,3.8904129999999997,4.252535,5.192582,6.083566,6.367605999999999,7.3574470000000005,7.820875,8.507736999999999,9.081978999999999,9.217429,10.16313,10.796032,11.03271,11.354905,11.537695,12.024996,12.487278,12.697005,12.868713,13.126379,13.611826999999998,14.110692000000002,14.484461999999999,14.812725,15.109679999999999,15.474765,15.054143,14.862944,15.554317000000001,15.086891,14.827448,14.443660999999999,14.088176999999998,13.512289,13.135066,12.900069,12.726088,12.466144,12.115437,11.547512,11.344447,11.074015,10.80033,10.103155000000001,9.202832,9.042563000000001,8.488291,7.789267999999999,7.35135,6.523937999999999,6.071676999999999,5.1948669999999995,3.873562,3.4409050000000003,3.017049,2.503749,2.0571770000000003,1.908696,1.600671,1.619859,1.843891,1.7342349999999997,0.9867799999999999,1.9708459999999999,2.614064,2.270502,2.033251,2.725767,3.592249,3.794826,4.129512999999999,4.763066,5.185266,5.960845,6.30941,6.992354,7.375431,7.790097,8.440883,8.839902,9.615848,10.951461,11.393997,11.689066,12.074701,12.306791,12.522826,13.644399,13.859157999999999,14.088881,14.294327,13.841234,13.096077000000001,12.660821,12.265557000000001,11.972936,11.556591000000001,11.115361,10.66375,10.326518,9.918801,9.690321,9.393494,8.889708,8.577784,7.904374000000001,7.381638000000001,6.752408,6.439482,6.08202,5.274513,4.963865,4.4389389999999995,4.137446,3.555275,3.110377,2.638723,3.2459130000000003,4.034774,3.739064,3.356384,2.840335,2.633336
64-2806004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.215432,0.397912,0.811774,1.1240709999999998,1.259803,1.739973,2.276032,2.645171,3.09892,3.461042,4.401089,5.292073,5.577113,6.566953999999999,7.029382000000001,7.717244,8.289486,8.426936999999999,9.372638,10.003539,10.240217,10.563412,10.745202,11.234503,11.694785000000001,11.907511999999999,12.07922,12.334886000000001,12.820333999999999,13.320198999999999,13.693969000000001,14.022232,14.319187,14.684272,14.26365,14.071451000000001,14.763824,14.295398,14.036954999999999,13.652168,13.297684,12.721796000000001,12.343573,12.109575999999999,11.934595,11.674650999999999,11.322944,10.757019,10.553954,10.283522,10.009837,9.310663,8.411339,8.25107,7.697798,6.998775,6.560857,5.733445,5.281184,4.402374,3.0820689999999997,2.649412,2.225556,1.712257,1.265684,1.1172030000000002,0.809178,0.828367,1.052398,1.293273,1.778273,2.7633389999999998,3.406557,3.062995,2.825744,3.5182599999999997,4.384742,4.587319,4.922006,5.555559,5.977759,6.753338,7.101903,7.784847,8.167924000000001,8.58259,9.233376,9.632394999999999,10.408341,11.743953999999999,12.18649,12.481558999999999,12.867194,13.099283999999999,13.315319,14.436892000000002,14.651651000000001,14.881374,15.086820000000001,14.633726999999999,13.888570000000001,13.453314,13.05805,12.765429,12.349084,11.907853999999999,11.456242999999999,11.119011,10.711294,10.482814,10.185986999999999,9.682201,9.370277,8.696867,8.174131,7.544900999999999,7.231975,6.874513,6.067006,5.7563580000000005,5.231432,4.929939,4.347768,3.9028699999999996,3.4312160000000005,4.038406,3.7917330000000002,2.948571,2.564891,2.0488419999999996,1.8418430000000001
65-2807385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.182479,0.596342,0.908639,1.044371,1.524541,2.0605990000000003,2.429739,2.8834880000000003,3.2456099999999997,4.185657,5.077641000000001,5.36068,6.3525220000000004,6.81495,7.500812,8.074053999999999,8.210504,9.157205000000001,9.790107,10.025785,10.348980000000001,10.530769,11.018071,11.479353,11.69008,11.862788,12.121454,12.605902,13.105767,13.479536999999999,13.8078,14.103755,14.467839999999999,14.047217999999999,13.856019,14.547392000000002,14.079966,13.821523000000001,13.436735999999998,13.082252,12.507364,12.128141000000001,11.894144,11.720162,11.461219,11.106512,10.542587,10.338522,10.06809,9.794405000000001,9.09423,8.195907,8.035638,7.481366,6.7833429999999995,6.346425,5.519013,5.065752,4.186942,2.866637,2.43398,2.0101240000000002,1.496824,1.050252,0.9017709999999999,0.593746,0.612934,0.836966,1.07784,1.8252959999999998,2.978771,3.622989,3.2794269999999996,3.042176,3.733692,4.600174,4.802751,5.1374379999999995,5.770991,6.193191000000001,6.96877,7.317335000000001,8.000278999999999,8.383356,8.798022,9.448808,9.847827,10.623773,11.959386,12.401922,12.696991,13.082626,13.314716,13.530751,14.652323999999998,14.867083,15.096805999999999,15.302252,14.849159,14.104002,13.668745999999999,13.273482000000001,12.980861,12.564516000000001,12.123286,11.671675,11.334442999999998,10.926727,10.698246000000001,10.401419,9.897633,9.585709,8.912299,8.389563,7.760333999999999,7.447407000000001,7.089944999999999,6.282438,5.97179,5.446864,5.145371,4.5632,4.118303,3.6466480000000003,4.253838,3.575301,2.732139,2.349459,1.8334099999999998,1.6264100000000001
66-2803991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.41386300000000004,0.72616,0.861892,1.342061,1.87812,2.247259,2.701009,3.0631310000000003,4.003178,4.895162,5.179201,6.168043,6.630471000000001,7.318333,7.891575,8.028025,8.973726,9.605628,9.842305,10.164501,10.34729,10.835592,11.296874,11.5076,11.679309,11.936975,12.421422999999999,12.921288,13.295058,13.623320999999999,13.920276000000001,14.285360999999998,13.864739000000002,13.672539000000002,14.364913,13.896486999999999,13.638044,13.253257000000001,12.898773,12.322885000000001,11.944662,11.710664999999999,11.536683,11.27674,10.924032,10.358108,10.155043,9.884611,9.609926,8.911750999999999,8.012428,7.852158,7.298887,6.599864,6.1619459999999995,5.335534,4.883273,4.004462999999999,2.684158,2.2515009999999998,1.827645,1.314345,0.8677729999999999,0.719292,0.411267,0.43045500000000003,0.654486,0.8953610000000001,1.642816,3.16125,3.804469,3.4609059999999996,3.223656,3.916171,4.782653,4.985231,5.319917,5.9534709999999995,6.3756699999999995,7.151249000000001,7.499814,8.182758,8.565836000000001,8.980501,9.631287,10.030306,10.806252,12.141866,12.584401,12.87947,13.265106,13.497195000000001,13.713231,14.834802999999999,15.049563000000001,15.279285999999999,15.483731,15.030638,14.285480999999999,13.850225,13.454962,13.162339999999999,12.745996,12.304765,11.853154,11.515922,11.108206,10.879725,10.582898,10.079112,9.767188,9.093778,8.571042,7.941813000000001,7.6288860000000005,7.2714240000000006,6.4639169999999995,6.153269,5.628343,5.32685,4.744679,4.2997819999999995,3.828127,4.1816830000000005,3.3928220000000002,2.54966,2.16698,1.6509310000000001,1.4439309999999999
67-2803993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.312297,0.448029,1.104696,1.640755,2.009894,2.4636430000000002,2.825766,3.7668120000000003,4.658796,4.942836,5.932677,6.395105,7.082967,7.656209,7.792660000000001,8.738361,9.370262,9.60694,9.929135,10.111925,10.600226,11.061508,11.272235,11.443942999999999,11.701609,12.186058000000001,12.685922,13.059692,13.387954999999998,13.68491,14.049995000000001,13.629373000000001,13.437173999999999,14.129547,13.661121,13.402678,13.017891,12.663407000000001,12.087519,11.709296,11.475299,11.301317999999998,11.041374000000001,10.688667,10.122742,9.919677,9.649245,9.37456,8.676386,7.777063,7.6167929999999995,7.063521000000001,6.364498,5.92658,5.099168,4.646907,3.767097,2.446792,2.014135,1.590279,1.0769799999999998,0.45391000000000004,0.438385,0.38559,0.404778,0.6288100000000001,0.869684,1.61714,3.572112,4.215331,3.871768,3.6355180000000002,4.328034,5.193516000000001,5.3960930000000005,5.7317800000000005,6.365333000000001,6.787533,7.562111,7.910677000000001,8.594619999999999,8.976697999999999,9.392363000000001,10.04315,10.441169,11.218115,12.553728,12.996264,13.291332,13.676967999999999,13.908057999999999,14.124092999999998,15.246666000000001,15.461425,15.691148000000002,15.895594000000001,15.442501000000002,14.697344000000001,14.262088,13.866824,13.574202,13.157858,12.716628,12.265016000000001,11.927785,11.520067999999998,11.291587,10.994761,10.490975,10.179051,9.505641,8.982905,8.353675,8.040749,7.683287,6.875780000000001,6.565132000000001,6.040205,5.738713,5.156542,4.711644000000001,4.23999,3.7678199999999995,2.97896,2.136797,1.753118,1.237068,1.0300690000000001
68-2803995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.135732,0.792399,1.328458,1.697597,2.1513459999999998,2.513468,3.4545150000000002,4.345499,4.629539,5.61838,6.0818080000000005,6.768669999999999,7.342911999999999,7.478363000000001,8.424064,9.055964999999999,9.292643,9.615838,9.797628,10.286928999999999,10.748211,10.958938,11.129646000000001,11.387312,11.872760000000001,12.371625,12.746395,13.074658,13.370613,13.735698000000001,13.315076000000001,13.122876999999999,13.81525,13.346824,13.089381,12.704594,12.35011,11.773222,11.394999,11.162002000000001,10.988021,10.728077,10.37537,9.808444999999999,9.60638,9.335948,9.060263,8.363089,7.4637649999999995,7.3024960000000005,6.749224000000001,6.050201,5.613283,4.784871,4.33261,3.4548,2.1344950000000003,1.7018380000000002,1.277982,0.764683,0.14161300000000002,0.126088,0.434113,0.717075,0.9411069999999999,1.1819819999999999,1.9294369999999998,3.8834089999999994,4.526628,4.183065,3.945815,4.638331,5.5048129999999995,5.70739,6.042077,6.67563,7.09783,7.873409,8.221974000000001,8.904917,9.287995,9.70266,10.353447000000001,10.752466,11.528412,12.864025,13.306560999999999,13.601629,13.987264999999999,14.219354999999998,14.43539,15.556963,15.771722,16.001445,15.726110999999998,15.273017999999999,14.527860999999998,14.092604999999999,13.697341,13.404719,12.988375,12.547145,12.095533,11.758302,11.350585,11.122104,10.825277999999999,10.321492,10.009568,9.336158,8.813422000000001,8.184192,7.871266,7.5138039999999995,6.706297,6.395649,5.870722,5.56923,4.9870589999999995,4.542161,4.070507,3.4565230000000002,2.666662,1.8245,1.44082,0.9247709999999999,0.7177720000000001
69-2800298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.8089109999999999,1.34497,1.714109,2.1678580000000003,2.5299810000000003,3.471027,4.363011,4.647051,5.636892,6.098319999999999,6.787183,7.360424000000001,7.496875,8.440576,9.072477000000001,9.311155,9.63335,9.81414,10.303442,10.765723,10.97645,11.148158,11.403824,11.889273,12.388137,12.763907000000001,13.09117,13.387126,13.75221,13.333588,13.140389,13.832761999999999,13.363335999999999,13.105893,12.722106,12.367622,11.789734,11.412511,11.179514,11.003533000000001,10.743589,10.392882,9.825958,9.621891999999999,9.35346,9.076775,8.380600999999999,7.480278,7.3200080000000005,6.765736,6.068713,5.630795,4.803383,4.351122,3.471312,2.151007,1.71835,1.294494,0.781195,0.050875,0.1426,0.450625,0.852808,1.0768389999999999,1.317714,2.065169,4.0191419999999995,4.66236,4.3197980000000005,4.0815470000000005,4.774063,5.641545,5.8441220000000005,6.179809,6.811362,7.2345619999999995,8.010141,8.358706,9.04165,9.424727,9.838393,10.489179,10.889198,11.664144,12.999757,13.443292999999999,13.738362,14.122997,14.355087,14.572122,15.692695,15.908454,15.883823000000001,15.590378,15.137285999999998,14.392129,13.956873000000002,13.561608999999999,13.268987,12.852642999999999,12.411413,11.959800999999999,11.62257,11.214853,10.986372,10.689546,10.18576,9.873836,9.200426,8.677688999999999,8.04846,7.7355339999999995,7.378072,6.570564999999999,6.259917,5.73499,5.433498,4.8513269999999995,4.406429,3.934775,3.3207910000000003,2.53093,1.687768,1.305088,0.789039,0.5820390000000001
70-2803997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.5370590000000001,0.906198,1.359947,1.72207,2.663116,3.555101,3.83814,4.827980999999999,5.2904089999999995,5.9782720000000005,6.551514,6.687964,7.633665,8.265566,8.502244000000001,8.824439,9.007228999999999,9.495531,9.956812,10.167539,10.339247,10.596913,11.081362,11.581226,11.954996000000001,12.283259,12.580214999999999,12.945299,12.524677,12.332478,13.024851,12.556425,12.297982000000001,11.913195,11.558711,10.982823,10.6046,10.370603,10.196622,9.936678,9.583971,9.018047,8.814981,8.544549,8.269864,7.571689999999999,6.6723669999999995,6.512097,5.958825,5.259802,4.821885,3.994472,3.542211,2.664401,1.343097,0.9104389999999999,0.53784,0.8578610000000001,0.8147909999999999,0.7992670000000001,1.107292,1.332977,1.557008,1.7978830000000001,2.545338,4.500311,5.1445300000000005,4.800967,4.563717,5.256232,6.121714,6.324292,6.658978,7.2925320000000005,7.714732000000001,8.490310000000001,8.838875,9.521819,9.904897,10.319562,10.970349,11.369367,12.145313999999999,13.480927,13.923463,14.218531,14.604167000000002,14.836257000000002,15.052292000000001,16.173864000000002,16.388624,16.618347,16.350289,15.897196,15.15204,14.716783,14.321520000000001,14.028898000000002,13.612554000000001,13.171323000000001,12.719712,12.382481,11.974764,11.746283,11.449457,10.945671,10.633747,9.960336,9.4376,8.808371000000001,8.495445,8.137982000000001,7.330475,7.0198279999999995,6.4949010000000005,6.193409,5.611237,5.16634,4.694685,4.079701999999999,3.2908410000000003,2.447679,2.0649990000000003,1.54895,1.34195
71-2800290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.369139,0.822889,1.185011,2.125058,3.0160419999999997,3.3000809999999996,4.289922,4.752351,5.440213,6.013455,6.149905,7.095606,7.727508,7.9641850000000005,8.286381,8.46917,8.957472000000001,9.418754,9.629480000000001,9.801188,10.058854,10.543303,11.043168,11.416938,11.745201,12.042156,12.40724,11.986619000000001,11.794419,12.486792999999999,12.018367,11.759924,11.375136999999999,11.020653,10.444765,10.066542,9.832545,9.658563000000001,9.39862,9.045912,8.479988,8.276923,8.006491,7.731806,7.033631,6.134308,5.974038,5.420766,4.721744,4.283826,3.456414,3.004153,2.1263419999999997,0.806038,0.423076,0.050476,0.563775,1.35085,1.335326,1.64335,1.8690360000000001,2.093067,2.333942,3.081397,5.0353699999999995,5.679589,5.336026,5.098776,5.791291,6.657773,6.859350999999999,7.194037,7.827591,8.25079,9.026369,9.374934,10.056878,10.440956,10.854621,11.505408000000001,11.904425999999999,12.681372,14.015985999999998,14.459520999999999,14.754589999999999,15.140226,15.372314999999999,15.588351000000001,16.708923000000002,16.924682999999998,17.154405999999998,16.887348,16.434255,15.689098999999999,15.253842,14.858579,14.565957000000001,14.148613000000001,13.708382,13.255771,12.91854,12.510823,12.282342,11.985516,11.48173,11.169806,10.496395,9.974658999999999,9.34543,9.031503,8.675041,7.867534,7.556887,7.03096,6.730467999999999,6.148296,5.703399,5.2307440000000005,4.615761,3.8269,2.984737,2.601058,2.085009,1.878009
72-2800289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.45375,0.815872,1.7559189999999998,2.646903,2.930942,3.920783,4.383212,5.071073999999999,5.644316000000001,5.780766000000001,6.7264669999999995,7.358369000000001,7.595046000000001,7.917242,8.100031,8.588333,9.049615,9.260341,9.432049000000001,9.689715,10.174164,10.674028999999999,11.047799000000001,11.376062,11.673017,12.038101,11.61748,11.42528,12.117654,11.649227999999999,11.390785000000001,11.005998,10.651514,10.075626,9.697403,9.463405999999999,9.289424,9.029481,8.676772999999999,8.110849,7.9077839999999995,7.637352000000001,7.362667,6.664492,5.765169,5.604899,5.051627,4.3526050000000005,3.9146870000000002,3.087275,2.635014,1.7572029999999998,0.436899,0.057786000000000004,0.41961499999999996,0.9329139999999999,1.719989,1.7044650000000001,2.01249,2.238175,2.462206,2.703081,3.450536,5.4055089999999995,6.049728,5.706165,5.468915,6.16143,7.027912,7.23049,7.565175999999999,8.19873,8.61993,9.395508,9.745073,10.428017,10.811095,11.225760000000001,11.876547,12.275565,13.051511,14.387125,14.829660999999998,15.124729,15.510365,15.742455,15.95849,17.080061999999998,17.294822,17.524545,17.256487,16.803394,16.058238,15.622981,15.227718,14.935096,14.518752,14.077520999999999,13.625910000000001,13.288679,12.880962,12.652481,12.355655,11.851869,11.539945,10.866534,10.343798,9.714569000000001,9.401643,9.04418,8.236673,7.926025999999999,7.401099,7.099607000000001,6.517435,6.072538,5.6008830000000005,4.9859,4.197039,3.3538769999999998,2.970197,2.454148,2.247148
73-2803934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.362122,1.303169,2.194153,2.478193,3.468034,3.9304620000000003,4.618323999999999,5.191566000000001,5.328016000000001,6.273718,6.905619000000001,7.142297,7.464492,7.647282000000001,8.135583,8.596865,8.807592,8.9793,9.236966,9.721414,10.221279,10.595049000000001,10.923312,11.220267,11.585352,11.16473,10.972531,11.664904,11.196477999999999,10.938035000000001,10.553248,10.198764,9.622876,9.244653,9.010655999999999,8.836675,8.576731,8.224024,7.658099000000001,7.4550339999999995,7.184602000000001,6.909917,6.211742,5.312419,5.15215,4.598878,3.899855,3.4619370000000003,2.634525,2.182264,1.304454,0.8286209999999999,0.449508,0.8733639999999999,1.386664,2.173739,2.158214,2.466239,2.691925,2.915956,3.156831,3.904286,5.8592580000000005,6.503476999999999,6.159915,5.922664,6.61418,7.480662,7.683239,8.018925999999999,8.651479,9.074679,9.850258,10.197823,10.880767,11.263844,11.678509,12.330296,12.728315,13.505260999999999,14.840874,15.28241,15.577478,15.963114000000001,16.196204,16.411239000000002,17.533812,17.748571,17.978294,17.710237,17.257144,16.511987,16.076731,15.681467000000001,15.388845000000002,14.971501000000002,14.531270999999998,14.079659,13.742428,13.334710999999999,13.10523,12.809403999999999,12.304618,11.992694,11.320284,10.796548,10.168318,9.854392,9.49793,8.690423,8.379775,7.854849000000001,7.553356,6.971185,6.526287,6.054633,5.439649,4.6507879999999995,3.8076260000000004,3.423946,2.907897,2.700898
74-2806662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.941047,1.833031,2.1170709999999997,3.106912,3.56934,4.2572019999999995,4.830444,4.966894,5.912595,6.544497,6.781175,7.10337,7.286160000000001,7.774461,8.235743,8.44647,8.618178,8.875844,9.360292,9.860157000000001,10.233927,10.56219,10.859145,11.22423,10.803608,10.611409,11.303782,10.835355999999999,10.576913000000001,10.192126,9.837642,9.261754,8.883531,8.649534,8.475552,8.215608999999999,7.862902,7.296977,7.0939119999999996,6.82348,6.548795,5.850619999999999,4.951297,4.791028,4.237756,3.538733,3.1008150000000003,2.273403,1.8211419999999998,0.942332,0.666257,0.811631,1.235487,1.748786,2.535861,2.520336,2.828361,3.054047,3.278078,3.5189529999999998,4.266408,6.221381,6.8646,6.522037,6.284786,6.977302000000001,7.843783999999999,8.045361,8.380048,9.013602,9.435801,10.21238,10.560945,11.243889,11.626966,12.041632,12.692418,13.091436999999999,13.866382999999999,15.201997,15.644532,15.940601000000001,16.326237,16.558326,16.773360999999998,17.894934,18.109693,18.339417,18.072359,17.619266,16.874109,16.438852999999998,16.04359,15.750967999999999,15.333623000000001,14.893393,14.441782,14.10355,13.695834,13.468353,13.171526,12.66774,12.354816,11.682406,11.158669999999999,10.530441,10.217514,9.860052,9.051544999999999,8.740897,8.216971000000001,7.915478,7.3333070000000005,6.887410000000001,6.415755,5.801772,5.012911,4.168748,3.7860690000000004,3.27002,3.06302
75-2800286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.891984,1.176024,2.165865,2.628293,3.316155,3.889397,4.025847,4.971548,5.60345,5.840128,6.162323000000001,6.345113,6.833414,7.294696000000001,7.5054229999999995,7.677131,7.9347970000000005,8.419245,8.91911,9.29288,9.621143,9.918097999999999,10.283183,9.862561,9.670361999999999,10.362735,9.894309,9.635866,9.251078999999999,8.896595,8.320707,7.942483999999999,7.708487,7.534505,7.2745619999999995,6.921855,6.35593,6.152865,5.882433,5.607748,4.909573,4.01025,3.8499809999999997,3.2967089999999994,2.597686,2.159768,1.3323559999999999,0.8800950000000001,0.787905,1.31902,1.7516770000000002,2.175533,2.6888330000000003,3.475908,3.460383,3.768408,3.994094,4.218125,4.459,5.206455,7.161427000000001,7.804646000000001,7.460083999999999,7.224833,7.917349000000001,8.783831,8.985408,9.321095,9.953648,10.376847999999999,11.152427000000001,11.500992,12.181936,12.566013,12.980678,13.632465,14.030484,14.806429999999999,16.142043,16.584579,16.879647,17.265283,17.496373000000002,17.712408,18.834981,19.05074,19.278463000000002,19.012406,18.558313000000002,17.814156,17.3779,16.982636,16.691014000000003,16.273670000000003,15.83244,15.380828,15.044597,14.635879999999998,14.408399,14.111573000000002,13.606786999999999,13.295863,12.622453,12.098717,11.470487,11.156561,10.800099000000001,9.992592,9.681944,9.156018,8.855525,8.273354,7.827456,7.356802,6.740817999999999,5.951957,5.109795,4.726115,4.210066,4.003067
76-2803932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.28404,1.276881,1.739309,2.427171,3.000413,3.136864,4.082565,4.714466000000001,4.951144,5.273339,5.456129,5.9444300000000005,6.405712,6.616439,6.788147,7.045813000000001,7.530261,8.030126,8.403896000000001,8.732159,9.029114,9.394199,8.973577,8.781378,9.473751,9.005325,8.746882000000001,8.362095,8.007611,7.431723,7.0535,6.819503,6.645522,6.385578,6.032871,5.466946,5.263881,4.993449,4.718764,4.02059,3.121266,2.9609970000000003,2.407725,1.708702,1.270784,0.50885,0.961111,0.889699,2.211004,2.6436610000000003,3.0675169999999996,3.5808169999999997,4.367891999999999,4.352367,4.660392,4.8860779999999995,5.110109,5.3509839999999995,6.098439,8.053412,8.69663,8.353067999999999,8.115817,8.809333,9.675815,9.878392,10.211079,10.845632,10.504671,11.37313,11.721695,12.404639,12.787716,13.202380999999999,13.853168,14.252187,15.029132999999998,16.363746,16.807282,17.10235,17.486985999999998,17.720076000000002,17.935111,19.056684,19.271442999999998,19.501166,19.794610000000002,19.451297,18.70514,18.270884,17.87562,17.581998000000002,17.166654,16.724424,16.272813,15.936581,15.527864000000001,15.300384,15.003557,14.498771,14.187847,13.514437,12.990701,12.362471000000001,12.049545,11.692083,10.884576,10.572928,10.048002,9.747508999999999,9.164338,8.72044,8.248786,7.633802,6.844942,6.0007790000000005,5.6181,5.10205,4.8950510000000005
77-2803596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.992841,1.45527,2.143132,2.716374,2.852824,3.798525,4.430427,4.667104,4.9893,5.172089,5.660391000000001,6.121673,6.332399,6.504107,6.761773,7.246222,7.746086,8.119857000000001,8.448119,8.745075,9.110159,8.689537,8.497338000000001,9.189712,8.721285,8.462843,8.078055,7.723572,7.147684,6.769461,6.535464,6.361482,6.101538,5.748831,5.182907,4.979842,4.70941,4.434725,3.73655,2.837227,2.676957,2.123685,1.424663,0.9867450000000001,0.224811,0.677072,1.1737389999999999,2.495044,2.927701,3.351557,3.8648559999999996,4.651930999999999,4.636407,4.944431,5.170116999999999,5.394148,5.635023,6.382478,8.337451,8.98067,8.637107,8.399857,9.093372,9.959854,10.162432,10.497117999999999,10.651832,10.220632,11.089089999999999,11.438655,12.121599,12.504677000000001,12.919342,13.570129000000001,13.969147,14.744093,16.080707,16.523243,16.817311,17.202947,17.436035999999998,17.651072,18.772644,18.987404,19.217126999999998,19.510571,19.735336,18.99018,18.554923000000002,18.159660000000002,17.866038,17.449694,17.008463,16.556852,16.219621,15.811904,15.584423000000001,15.286597,14.783810999999998,14.470887,13.798476,13.275739999999999,12.646511,12.332585,11.976122,11.167615,10.857968,10.333041,10.031549,9.449377,9.004480000000001,8.531825,7.916842,7.127981,6.284819000000001,5.902139,5.38609,5.17909
